,AT,HR,RO,RS,SK,SI,UA,sum
2024-01-01 00:00:00+00:00,0.0,927.0,270.0,284.0,0.0,290.0,0.0,1771.0
2024-01-01 00:15:00+00:00,0.0,884.0,258.0,,,305.0,,1447.0
2024-01-01 00:30:00+00:00,0.0,878.0,269.0,,,285.0,,1432.0
2024-01-01 00:45:00+00:00,0.0,886.0,271.0,,,279.0,,1436.0
2024-01-01 01:00:00+00:00,0.0,825.0,229.0,252.0,0.0,284.0,0.0,1590.0
2024-01-01 01:15:00+00:00,0.0,856.0,246.0,,,308.0,,1410.0
2024-01-01 01:30:00+00:00,0.0,874.0,252.0,,,322.0,,1448.0
2024-01-01 01:45:00+00:00,0.0,841.0,237.0,,,322.0,,1400.0
2024-01-01 02:00:00+00:00,0.0,773.0,211.0,178.0,0.0,315.0,0.0,1477.0
2024-01-01 02:15:00+00:00,0.0,729.0,213.0,,,306.0,,1248.0
2024-01-01 02:30:00+00:00,0.0,725.0,211.0,,,325.0,,1261.0
2024-01-01 02:45:00+00:00,0.0,726.0,207.0,,,334.0,,1267.0
2024-01-01 03:00:00+00:00,0.0,659.0,164.0,101.0,0.0,329.0,0.0,1253.0
2024-01-01 03:15:00+00:00,0.0,609.0,161.0,,,314.0,,1084.0
2024-01-01 03:30:00+00:00,0.0,570.0,144.0,,,318.0,,1032.0
2024-01-01 03:45:00+00:00,0.0,588.0,144.0,,,313.0,,1045.0
2024-01-01 04:00:00+00:00,0.0,525.0,118.0,40.0,0.0,297.0,0.0,980.0
2024-01-01 04:15:00+00:00,0.0,498.0,117.0,,,288.0,,903.0
2024-01-01 04:30:00+00:00,0.0,512.0,125.0,,,277.0,,914.0
2024-01-01 04:45:00+00:00,0.0,548.0,145.0,,,267.0,,960.0
2024-01-01 05:00:00+00:00,0.0,603.0,162.0,101.0,0.0,283.0,0.0,1149.0
2024-01-01 05:15:00+00:00,0.0,655.0,170.0,,,277.0,,1102.0
2024-01-01 05:30:00+00:00,0.0,643.0,164.0,,,267.0,,1074.0
2024-01-01 05:45:00+00:00,0.0,604.0,139.0,,,273.0,,1016.0
2024-01-01 06:00:00+00:00,0.0,607.0,138.0,96.0,0.0,281.0,2.0,1124.0
2024-01-01 06:15:00+00:00,0.0,637.0,153.0,,,280.0,,1070.0
2024-01-01 06:30:00+00:00,0.0,631.0,143.0,,,273.0,,1047.0
2024-01-01 06:45:00+00:00,0.0,622.0,131.0,,,261.0,,1014.0
2024-01-01 07:00:00+00:00,0.0,676.0,159.0,157.0,0.0,271.0,0.0,1263.0
2024-01-01 07:15:00+00:00,0.0,701.0,165.0,,,250.0,,1116.0
2024-01-01 07:30:00+00:00,0.0,679.0,148.0,,,234.0,,1061.0
2024-01-01 07:45:00+00:00,0.0,682.0,139.0,,,231.0,,1052.0
2024-01-01 08:00:00+00:00,0.0,663.0,119.0,72.0,0.0,233.0,0.0,1087.0
2024-01-01 08:15:00+00:00,0.0,663.0,68.0,,,248.0,,979.0
2024-01-01 08:30:00+00:00,0.0,613.0,58.0,,,239.0,,910.0
2024-01-01 08:45:00+00:00,0.0,613.0,75.0,,,240.0,,928.0
2024-01-01 09:00:00+00:00,0.0,613.0,69.0,108.0,0.0,261.0,1.0,1052.0
2024-01-01 09:15:00+00:00,0.0,709.0,111.0,,,263.0,,1083.0
2024-01-01 09:30:00+00:00,0.0,756.0,144.0,,,256.0,,1156.0
2024-01-01 09:45:00+00:00,0.0,779.0,151.0,,,263.0,,1193.0
2024-01-01 10:00:00+00:00,0.0,747.0,140.0,138.0,0.0,261.0,0.0,1286.0
2024-01-01 10:15:00+00:00,0.0,768.0,143.0,,,253.0,,1164.0
2024-01-01 10:30:00+00:00,0.0,783.0,139.0,,,270.0,,1192.0
2024-01-01 10:45:00+00:00,0.0,783.0,132.0,,,268.0,,1183.0
2024-01-01 11:00:00+00:00,0.0,783.0,127.0,132.0,0.0,280.0,44.0,1366.0
2024-01-01 11:15:00+00:00,0.0,769.0,138.0,,,270.0,,1177.0
2024-01-01 11:30:00+00:00,0.0,760.0,147.0,,,285.0,,1192.0
2024-01-01 11:45:00+00:00,0.0,760.0,180.0,,,286.0,,1226.0
2024-01-01 12:00:00+00:00,0.0,755.0,205.0,147.0,0.0,242.0,194.0,1543.0
2024-01-01 12:15:00+00:00,0.0,755.0,208.0,,,252.0,,1215.0
2024-01-01 12:30:00+00:00,0.0,775.0,216.0,,,248.0,,1239.0
2024-01-01 12:45:00+00:00,0.0,797.0,248.0,,,228.0,,1273.0
2024-01-01 13:00:00+00:00,0.0,764.0,223.0,186.0,0.0,213.0,220.0,1606.0
2024-01-01 13:15:00+00:00,0.0,764.0,264.0,,,165.0,,1193.0
2024-01-01 13:30:00+00:00,0.0,770.0,304.0,,,125.0,,1199.0
2024-01-01 13:45:00+00:00,0.0,752.0,314.0,,,100.0,,1166.0
2024-01-01 14:00:00+00:00,0.0,618.0,182.0,167.0,0.0,76.0,151.0,1194.0
2024-01-01 14:15:00+00:00,0.0,626.0,193.0,,,57.0,,876.0
2024-01-01 14:30:00+00:00,0.0,582.0,188.0,,,33.0,,803.0
2024-01-01 14:45:00+00:00,0.0,591.0,248.0,,,1.0,,840.0
2024-01-01 15:00:00+00:00,0.0,540.0,230.0,171.0,0.0,0.0,99.0,1040.0
2024-01-01 15:15:00+00:00,0.0,562.0,271.0,,,0.0,,833.0
2024-01-01 15:30:00+00:00,0.0,568.0,256.0,,,0.0,,824.0
2024-01-01 15:45:00+00:00,0.0,578.0,233.0,,,0.0,,811.0
2024-01-01 16:00:00+00:00,0.0,473.0,180.0,155.0,0.0,0.0,33.0,841.0
2024-01-01 16:15:00+00:00,0.0,535.0,235.0,,,0.0,,770.0
2024-01-01 16:30:00+00:00,0.0,539.0,249.0,,,0.0,,788.0
2024-01-01 16:45:00+00:00,0.0,573.0,268.0,,,0.0,,841.0
2024-01-01 17:00:00+00:00,0.0,528.0,246.0,147.0,0.0,0.0,15.0,936.0
2024-01-01 17:15:00+00:00,0.0,513.0,212.0,,,0.0,,725.0
2024-01-01 17:30:00+00:00,0.0,514.0,209.0,,,0.0,,723.0
2024-01-01 17:45:00+00:00,0.0,518.0,183.0,,,0.0,,701.0
2024-01-01 18:00:00+00:00,0.0,530.0,165.0,161.0,0.0,0.0,0.0,856.0
2024-01-01 18:15:00+00:00,0.0,554.0,166.0,,,0.0,,720.0
2024-01-01 18:30:00+00:00,0.0,559.0,172.0,,,0.0,,731.0
2024-01-01 18:45:00+00:00,0.0,545.0,136.0,,,0.0,,681.0
2024-01-01 19:00:00+00:00,0.0,620.0,140.0,180.0,0.0,4.0,0.0,944.0
2024-01-01 19:15:00+00:00,0.0,632.0,146.0,,,4.0,,782.0
2024-01-01 19:30:00+00:00,0.0,657.0,150.0,,,24.0,,831.0
2024-01-01 19:45:00+00:00,0.0,677.0,162.0,,,22.0,,861.0
2024-01-01 20:00:00+00:00,0.0,666.0,85.0,173.0,0.0,96.0,0.0,1020.0
2024-01-01 20:15:00+00:00,0.0,693.0,92.0,,,88.0,,873.0
2024-01-01 20:30:00+00:00,0.0,714.0,99.0,,,83.0,,896.0
2024-01-01 20:45:00+00:00,0.0,722.0,93.0,,,97.0,,912.0
2024-01-01 21:00:00+00:00,0.0,722.0,140.0,197.0,0.0,101.0,0.0,1160.0
2024-01-01 21:15:00+00:00,0.0,705.0,126.0,,,106.0,,937.0
2024-01-01 21:30:00+00:00,0.0,700.0,119.0,,,109.0,,928.0
2024-01-01 21:45:00+00:00,0.0,700.0,120.0,,,116.0,,936.0
2024-01-01 22:00:00+00:00,0.0,759.0,115.0,192.0,0.0,197.0,0.0,1263.0
2024-01-01 22:15:00+00:00,0.0,706.0,85.0,,,224.0,,1015.0
2024-01-01 22:30:00+00:00,0.0,706.0,89.0,,,196.0,,991.0
2024-01-01 22:45:00+00:00,0.0,667.0,91.0,,,192.0,,950.0
2024-01-01 23:00:00+00:00,0.0,695.0,9.0,170.0,0.0,253.0,0.0,1127.0
2024-01-01 23:15:00+00:00,0.0,691.0,1.0,,,269.0,,961.0
2024-01-01 23:30:00+00:00,0.0,661.0,0.0,,,266.0,,927.0
2024-01-01 23:45:00+00:00,0.0,633.0,0.0,,,260.0,,893.0
2024-01-02 00:00:00+00:00,0.0,662.0,1.0,167.0,0.0,261.0,0.0,1091.0
2024-01-02 00:15:00+00:00,0.0,641.0,0.0,,,250.0,,891.0
2024-01-02 00:30:00+00:00,0.0,665.0,1.0,,,246.0,,912.0
2024-01-02 00:45:00+00:00,0.0,650.0,0.0,,,247.0,,897.0
2024-01-02 01:00:00+00:00,0.0,658.0,1.0,145.0,0.0,276.0,0.0,1080.0
2024-01-02 01:15:00+00:00,0.0,668.0,4.0,,,281.0,,953.0
2024-01-02 01:30:00+00:00,0.0,642.0,9.0,,,273.0,,924.0
2024-01-02 01:45:00+00:00,0.0,634.0,25.0,,,259.0,,918.0
2024-01-02 02:00:00+00:00,0.0,600.0,24.0,125.0,0.0,243.0,0.0,992.0
2024-01-02 02:15:00+00:00,0.0,598.0,41.0,,,232.0,,871.0
2024-01-02 02:30:00+00:00,0.0,597.0,49.0,,,212.0,,858.0
2024-01-02 02:45:00+00:00,0.0,635.0,56.0,,,226.0,,917.0
2024-01-02 03:00:00+00:00,0.0,733.0,144.0,219.0,0.0,207.0,0.0,1303.0
2024-01-02 03:15:00+00:00,0.0,751.0,168.0,,,199.0,,1118.0
2024-01-02 03:30:00+00:00,0.0,749.0,166.0,,,198.0,,1113.0
2024-01-02 03:45:00+00:00,0.0,728.0,167.0,,,179.0,,1074.0
2024-01-02 04:00:00+00:00,0.0,719.0,159.0,221.0,0.0,139.0,0.0,1238.0
2024-01-02 04:15:00+00:00,0.0,738.0,163.0,,,148.0,,1049.0
2024-01-02 04:30:00+00:00,0.0,689.0,170.0,,,135.0,,994.0
2024-01-02 04:45:00+00:00,0.0,677.0,194.0,,,112.0,,983.0
2024-01-02 05:00:00+00:00,0.0,504.0,144.0,75.0,0.0,41.0,0.0,764.0
2024-01-02 05:15:00+00:00,0.0,482.0,158.0,,,13.0,,653.0
2024-01-02 05:30:00+00:00,0.0,506.0,170.0,,,9.0,,685.0
2024-01-02 05:45:00+00:00,0.0,474.0,159.0,,,2.0,,635.0
2024-01-02 06:00:00+00:00,0.0,392.0,156.0,40.0,0.0,0.0,7.0,595.0
2024-01-02 06:15:00+00:00,0.0,388.0,178.0,,,0.0,,566.0
2024-01-02 06:30:00+00:00,0.0,394.0,192.0,,,0.0,,586.0
2024-01-02 06:45:00+00:00,0.0,398.0,185.0,,,0.0,,583.0
2024-01-02 07:00:00+00:00,0.0,320.0,188.0,18.0,0.0,0.0,45.0,571.0
2024-01-02 07:15:00+00:00,0.0,332.0,216.0,,,0.0,,548.0
2024-01-02 07:30:00+00:00,0.0,367.0,238.0,,,0.0,,605.0
2024-01-02 07:45:00+00:00,0.0,354.0,220.0,,,0.0,,574.0
2024-01-02 08:00:00+00:00,0.0,333.0,117.0,37.0,0.0,0.0,147.0,634.0
2024-01-02 08:15:00+00:00,0.0,353.0,108.0,,,0.0,,461.0
2024-01-02 08:30:00+00:00,0.0,358.0,91.0,,,0.0,,449.0
2024-01-02 08:45:00+00:00,0.0,358.0,49.0,,,0.0,,407.0
2024-01-02 09:00:00+00:00,0.0,342.0,6.0,48.0,0.0,0.0,165.0,561.0
2024-01-02 09:15:00+00:00,0.0,344.0,18.0,,,0.0,,362.0
2024-01-02 09:30:00+00:00,0.0,344.0,13.0,,,0.0,,357.0
2024-01-02 09:45:00+00:00,0.0,259.0,0.0,,,0.0,,259.0
2024-01-02 10:00:00+00:00,0.0,87.0,0.0,0.0,0.0,1.0,86.0,174.0
2024-01-02 10:15:00+00:00,0.0,68.0,0.0,,,0.0,,68.0
2024-01-02 10:30:00+00:00,0.0,18.0,0.0,,,0.0,,18.0
2024-01-02 10:45:00+00:00,0.0,0.0,0.0,,,0.0,,0.0
2024-01-02 11:00:00+00:00,0.0,10.0,0.0,0.0,0.0,0.0,62.0,72.0
2024-01-02 11:15:00+00:00,0.0,10.0,0.0,,,0.0,,10.0
2024-01-02 11:30:00+00:00,0.0,6.0,0.0,,,0.0,,6.0
2024-01-02 11:45:00+00:00,0.0,50.0,0.0,,,0.0,,50.0
2024-01-02 12:00:00+00:00,0.0,50.0,0.0,0.0,0.0,0.0,15.0,65.0
2024-01-02 12:15:00+00:00,0.0,50.0,0.0,,,0.0,,50.0
2024-01-02 12:30:00+00:00,0.0,50.0,0.0,,,0.0,,50.0
2024-01-02 12:45:00+00:00,0.0,50.0,0.0,,,0.0,,50.0
2024-01-02 13:00:00+00:00,0.0,73.0,32.0,0.0,0.0,0.0,19.0,124.0
2024-01-02 13:15:00+00:00,0.0,113.0,88.0,,,0.0,,201.0
2024-01-02 13:30:00+00:00,0.0,160.0,118.0,,,0.0,,278.0
2024-01-02 13:45:00+00:00,0.0,189.0,145.0,,,0.0,,334.0
2024-01-02 14:00:00+00:00,0.0,157.0,153.0,1.0,0.0,0.0,2.0,313.0
2024-01-02 14:15:00+00:00,0.0,188.0,181.0,,,0.0,,369.0
2024-01-02 14:30:00+00:00,0.0,211.0,189.0,,,0.0,,400.0
2024-01-02 14:45:00+00:00,0.0,228.0,211.0,,,0.0,,439.0
2024-01-02 15:00:00+00:00,0.0,256.0,206.0,22.0,0.0,0.0,0.0,484.0
2024-01-02 15:15:00+00:00,0.0,270.0,228.0,,,0.0,,498.0
2024-01-02 15:30:00+00:00,0.0,248.0,208.0,,,0.0,,456.0
2024-01-02 15:45:00+00:00,0.0,297.0,215.0,,,0.0,,512.0
2024-01-02 16:00:00+00:00,0.0,285.0,187.0,21.0,0.0,0.0,0.0,493.0
2024-01-02 16:15:00+00:00,0.0,312.0,195.0,,,0.0,,507.0
2024-01-02 16:30:00+00:00,0.0,312.0,205.0,,,0.0,,517.0
2024-01-02 16:45:00+00:00,0.0,347.0,195.0,,,0.0,,542.0
2024-01-02 17:00:00+00:00,0.0,319.0,193.0,7.0,0.0,0.0,0.0,519.0
2024-01-02 17:15:00+00:00,0.0,316.0,191.0,,,0.0,,507.0
2024-01-02 17:30:00+00:00,0.0,334.0,186.0,,,0.0,,520.0
2024-01-02 17:45:00+00:00,0.0,314.0,163.0,,,0.0,,477.0
2024-01-02 18:00:00+00:00,0.0,311.0,163.0,3.0,0.0,0.0,0.0,477.0
2024-01-02 18:15:00+00:00,0.0,313.0,150.0,,,0.0,,463.0
2024-01-02 18:30:00+00:00,0.0,317.0,177.0,,,0.0,,494.0
2024-01-02 18:45:00+00:00,0.0,329.0,173.0,,,0.0,,502.0
2024-01-02 19:00:00+00:00,0.0,407.0,160.0,40.0,0.0,0.0,0.0,607.0
2024-01-02 19:15:00+00:00,0.0,461.0,178.0,,,1.0,,640.0
2024-01-02 19:30:00+00:00,0.0,439.0,162.0,,,1.0,,602.0
2024-01-02 19:45:00+00:00,0.0,456.0,209.0,,,0.0,,665.0
2024-01-02 20:00:00+00:00,0.0,578.0,275.0,110.0,0.0,20.0,0.0,983.0
2024-01-02 20:15:00+00:00,0.0,613.0,258.0,,,51.0,,922.0
2024-01-02 20:30:00+00:00,0.0,613.0,259.0,,,53.0,,925.0
2024-01-02 20:45:00+00:00,0.0,624.0,232.0,,,85.0,,941.0
2024-01-02 21:00:00+00:00,0.0,621.0,181.0,132.0,0.0,148.0,0.0,1082.0
2024-01-02 21:15:00+00:00,0.0,688.0,209.0,,,149.0,,1046.0
2024-01-02 21:30:00+00:00,0.0,688.0,207.0,,,162.0,,1057.0
2024-01-02 21:45:00+00:00,0.0,697.0,203.0,,,163.0,,1063.0
2024-01-02 22:00:00+00:00,0.0,747.0,249.0,223.0,0.0,175.0,0.0,1394.0
2024-01-02 22:15:00+00:00,0.0,757.0,237.0,,,199.0,,1193.0
2024-01-02 22:30:00+00:00,0.0,769.0,264.0,,,189.0,,1222.0
2024-01-02 22:45:00+00:00,0.0,799.0,290.0,,,183.0,,1272.0
2024-01-02 23:00:00+00:00,0.0,839.0,183.0,298.0,0.0,244.0,0.0,1564.0
2024-01-02 23:15:00+00:00,0.0,894.0,190.0,,,258.0,,1342.0
2024-01-02 23:30:00+00:00,0.0,842.0,178.0,,,242.0,,1262.0
2024-01-02 23:45:00+00:00,0.0,824.0,182.0,,,236.0,,1242.0
2024-01-03 00:00:00+00:00,0.0,851.0,177.0,241.0,0.0,257.0,0.0,1526.0
2024-01-03 00:15:00+00:00,0.0,783.0,151.0,,,280.0,,1214.0
2024-01-03 00:30:00+00:00,0.0,734.0,132.0,,,299.0,,1165.0
2024-01-03 00:45:00+00:00,0.0,707.0,126.0,,,311.0,,1144.0
2024-01-03 01:00:00+00:00,0.0,719.0,133.0,186.0,0.0,318.0,0.0,1356.0
2024-01-03 01:15:00+00:00,0.0,745.0,160.0,,,317.0,,1222.0
2024-01-03 01:30:00+00:00,0.0,727.0,158.0,,,315.0,,1200.0
2024-01-03 01:45:00+00:00,0.0,717.0,158.0,,,321.0,,1196.0
2024-01-03 02:00:00+00:00,0.0,678.0,142.0,139.0,0.0,326.0,0.0,1285.0
2024-01-03 02:15:00+00:00,0.0,681.0,140.0,,,331.0,,1152.0
2024-01-03 02:30:00+00:00,0.0,709.0,158.0,,,317.0,,1184.0
2024-01-03 02:45:00+00:00,0.0,692.0,142.0,,,320.0,,1154.0
2024-01-03 03:00:00+00:00,0.0,679.0,145.0,124.0,0.0,309.0,0.0,1257.0
2024-01-03 03:15:00+00:00,0.0,660.0,157.0,,,297.0,,1114.0
2024-01-03 03:30:00+00:00,0.0,660.0,165.0,,,303.0,,1128.0
2024-01-03 03:45:00+00:00,0.0,660.0,187.0,,,304.0,,1151.0
2024-01-03 04:00:00+00:00,0.0,767.0,246.0,198.0,0.0,274.0,0.0,1485.0
2024-01-03 04:15:00+00:00,0.0,807.0,303.0,,,235.0,,1345.0
2024-01-03 04:30:00+00:00,0.0,811.0,336.0,,,233.0,,1380.0
2024-01-03 04:45:00+00:00,0.0,759.0,350.0,,,250.0,,1359.0
2024-01-03 05:00:00+00:00,0.0,590.0,304.0,15.0,0.0,239.0,0.0,1148.0
2024-01-03 05:15:00+00:00,0.0,573.0,306.0,,,212.0,,1091.0
2024-01-03 05:30:00+00:00,0.0,566.0,286.0,,,215.0,,1067.0
2024-01-03 05:45:00+00:00,0.0,558.0,296.0,,,198.0,,1052.0
2024-01-03 06:00:00+00:00,0.0,520.0,303.0,31.0,0.0,91.0,0.0,945.0
2024-01-03 06:15:00+00:00,0.0,512.0,313.0,,,74.0,,899.0
2024-01-03 06:30:00+00:00,0.0,543.0,307.0,,,72.0,,922.0
2024-01-03 06:45:00+00:00,0.0,495.0,290.0,,,25.0,,810.0
2024-01-03 07:00:00+00:00,0.0,491.0,308.0,42.0,0.0,0.0,15.0,856.0
2024-01-03 07:15:00+00:00,0.0,504.0,313.0,,,0.0,,817.0
2024-01-03 07:30:00+00:00,0.0,501.0,320.0,,,0.0,,821.0
2024-01-03 07:45:00+00:00,0.0,523.0,323.0,,,0.0,,846.0
2024-01-03 08:00:00+00:00,0.0,546.0,311.0,86.0,0.0,8.0,28.0,979.0
2024-01-03 08:15:00+00:00,0.0,546.0,346.0,,,0.0,,892.0
2024-01-03 08:30:00+00:00,0.0,541.0,367.0,,,2.0,,910.0
2024-01-03 08:45:00+00:00,0.0,541.0,313.0,,,6.0,,860.0
2024-01-03 09:00:00+00:00,0.0,557.0,315.0,112.0,0.0,0.0,42.0,1026.0
2024-01-03 09:15:00+00:00,0.0,560.0,304.0,,,3.0,,867.0
2024-01-03 09:30:00+00:00,0.0,486.0,286.0,,,0.0,,772.0
2024-01-03 09:45:00+00:00,0.0,474.0,285.0,,,9.0,,768.0
2024-01-03 10:00:00+00:00,0.0,460.0,315.0,88.0,0.0,4.0,86.0,953.0
2024-01-03 10:15:00+00:00,0.0,487.0,315.0,,,19.0,,821.0
2024-01-03 10:30:00+00:00,0.0,500.0,323.0,,,24.0,,847.0
2024-01-03 10:45:00+00:00,0.0,459.0,294.0,,,30.0,,783.0
2024-01-03 11:00:00+00:00,0.0,507.0,326.0,96.0,0.0,29.0,123.0,1081.0
2024-01-03 11:15:00+00:00,0.0,492.0,325.0,,,34.0,,851.0
2024-01-03 11:30:00+00:00,0.0,481.0,334.0,,,11.0,,826.0
2024-01-03 11:45:00+00:00,0.0,463.0,309.0,,,7.0,,779.0
2024-01-03 12:00:00+00:00,0.0,408.0,237.0,42.0,0.0,11.0,17.0,715.0
2024-01-03 12:15:00+00:00,0.0,425.0,234.0,,,14.0,,673.0
2024-01-03 12:30:00+00:00,0.0,414.0,219.0,,,28.0,,661.0
2024-01-03 12:45:00+00:00,0.0,387.0,207.0,,,35.0,,629.0
2024-01-03 13:00:00+00:00,0.0,212.0,160.0,0.0,0.0,4.0,0.0,376.0
2024-01-03 13:15:00+00:00,0.0,208.0,195.0,,,0.0,,403.0
2024-01-03 13:30:00+00:00,0.0,154.0,175.0,,,0.0,,329.0
2024-01-03 13:45:00+00:00,0.0,133.0,168.0,,,0.0,,301.0
2024-01-03 14:00:00+00:00,0.0,0.0,139.0,0.0,0.0,0.0,0.0,139.0
2024-01-03 14:15:00+00:00,0.0,46.0,152.0,,,0.0,,198.0
2024-01-03 14:30:00+00:00,0.0,50.0,149.0,,,0.0,,199.0
2024-01-03 14:45:00+00:00,0.0,55.0,164.0,,,0.0,,219.0
2024-01-03 15:00:00+00:00,0.0,161.0,254.0,0.0,0.0,0.0,0.0,415.0
2024-01-03 15:15:00+00:00,0.0,244.0,290.0,,,0.0,,534.0
2024-01-03 15:30:00+00:00,0.0,251.0,280.0,,,0.0,,531.0
2024-01-03 15:45:00+00:00,0.0,231.0,262.0,,,0.0,,493.0
2024-01-03 16:00:00+00:00,0.0,192.0,221.0,0.0,0.0,0.0,0.0,413.0
2024-01-03 16:15:00+00:00,0.0,188.0,192.0,,,0.0,,380.0
2024-01-03 16:30:00+00:00,0.0,179.0,198.0,,,0.0,,377.0
2024-01-03 16:45:00+00:00,0.0,186.0,177.0,,,0.0,,363.0
2024-01-03 17:00:00+00:00,0.0,207.0,209.0,0.0,0.0,0.0,0.0,416.0
2024-01-03 17:15:00+00:00,0.0,165.0,190.0,,,0.0,,355.0
2024-01-03 17:30:00+00:00,0.0,189.0,214.0,,,0.0,,403.0
2024-01-03 17:45:00+00:00,0.0,202.0,179.0,,,0.0,,381.0
2024-01-03 18:00:00+00:00,0.0,222.0,208.0,0.0,0.0,0.0,0.0,430.0
2024-01-03 18:15:00+00:00,0.0,194.0,190.0,,,0.0,,384.0
2024-01-03 18:30:00+00:00,0.0,180.0,189.0,,,0.0,,369.0
2024-01-03 18:45:00+00:00,0.0,153.0,160.0,,,0.0,,313.0
2024-01-03 19:00:00+00:00,0.0,228.0,182.0,0.0,0.0,0.0,0.0,410.0
2024-01-03 19:15:00+00:00,0.0,224.0,170.0,,,0.0,,394.0
2024-01-03 19:30:00+00:00,0.0,262.0,161.0,,,0.0,,423.0
2024-01-03 19:45:00+00:00,0.0,259.0,179.0,,,0.0,,438.0
2024-01-03 20:00:00+00:00,0.0,306.0,131.0,0.0,0.0,0.0,0.0,437.0
2024-01-03 20:15:00+00:00,0.0,284.0,90.0,,,0.0,,374.0
2024-01-03 20:30:00+00:00,0.0,279.0,96.0,,,0.0,,375.0
2024-01-03 20:45:00+00:00,0.0,249.0,67.0,,,0.0,,316.0
2024-01-03 21:00:00+00:00,0.0,316.0,15.0,0.0,0.0,19.0,0.0,350.0
2024-01-03 21:15:00+00:00,0.0,354.0,17.0,,,67.0,,438.0
2024-01-03 21:30:00+00:00,0.0,340.0,8.0,,,88.0,,436.0
2024-01-03 21:45:00+00:00,0.0,340.0,24.0,,,103.0,,467.0
2024-01-03 22:00:00+00:00,0.0,550.0,107.0,41.0,0.0,153.0,0.0,851.0
2024-01-03 22:15:00+00:00,0.0,532.0,72.0,,,202.0,,806.0
2024-01-03 22:30:00+00:00,0.0,532.0,59.0,,,211.0,,802.0
2024-01-03 22:45:00+00:00,0.0,525.0,65.0,,,200.0,,790.0
2024-01-03 23:00:00+00:00,0.0,631.0,42.0,139.0,0.0,234.0,0.0,1046.0
2024-01-03 23:15:00+00:00,0.0,672.0,41.0,,,257.0,,970.0
2024-01-03 23:30:00+00:00,0.0,662.0,47.0,,,259.0,,968.0
2024-01-03 23:45:00+00:00,0.0,671.0,16.0,,,288.0,,975.0
2024-01-04 00:00:00+00:00,0.0,702.0,8.0,169.0,0.0,290.0,0.0,1169.0
2024-01-04 00:15:00+00:00,0.0,712.0,10.0,,,285.0,,1007.0
2024-01-04 00:30:00+00:00,0.0,694.0,5.0,,,297.0,,996.0
2024-01-04 00:45:00+00:00,0.0,694.0,6.0,,,306.0,,1006.0
2024-01-04 01:00:00+00:00,0.0,691.0,14.0,173.0,0.0,326.0,0.0,1204.0
2024-01-04 01:15:00+00:00,0.0,741.0,23.0,,,333.0,,1097.0
2024-01-04 01:30:00+00:00,0.0,752.0,45.0,,,334.0,,1131.0
2024-01-04 01:45:00+00:00,0.0,752.0,45.0,,,339.0,,1136.0
2024-01-04 02:00:00+00:00,0.0,722.0,22.0,126.0,0.0,362.0,0.0,1232.0
2024-01-04 02:15:00+00:00,0.0,754.0,75.0,,,357.0,,1186.0
2024-01-04 02:30:00+00:00,0.0,746.0,76.0,,,361.0,,1183.0
2024-01-04 02:45:00+00:00,0.0,720.0,68.0,,,367.0,,1155.0
2024-01-04 03:00:00+00:00,0.0,710.0,62.0,99.0,0.0,359.0,0.0,1230.0
2024-01-04 03:15:00+00:00,0.0,721.0,66.0,,,366.0,,1153.0
2024-01-04 03:30:00+00:00,0.0,736.0,86.0,,,355.0,,1177.0
2024-01-04 03:45:00+00:00,0.0,757.0,104.0,,,356.0,,1217.0
2024-01-04 04:00:00+00:00,0.0,709.0,134.0,98.0,0.0,312.0,0.0,1253.0
2024-01-04 04:15:00+00:00,0.0,709.0,162.0,,,299.0,,1170.0
2024-01-04 04:30:00+00:00,0.0,727.0,171.0,,,284.0,,1182.0
2024-01-04 04:45:00+00:00,0.0,708.0,187.0,,,252.0,,1147.0
2024-01-04 05:00:00+00:00,0.0,599.0,215.0,24.0,0.0,154.0,0.0,992.0
2024-01-04 05:15:00+00:00,0.0,542.0,208.0,,,131.0,,881.0
2024-01-04 05:30:00+00:00,0.0,532.0,261.0,,,110.0,,903.0
2024-01-04 05:45:00+00:00,0.0,533.0,321.0,,,82.0,,936.0
2024-01-04 06:00:00+00:00,0.0,428.0,348.0,0.0,0.0,43.0,0.0,819.0
2024-01-04 06:15:00+00:00,0.0,459.0,358.0,,,39.0,,856.0
2024-01-04 06:30:00+00:00,0.0,440.0,317.0,,,55.0,,812.0
2024-01-04 06:45:00+00:00,0.0,433.0,285.0,,,83.0,,801.0
2024-01-04 07:00:00+00:00,0.0,297.0,193.0,0.0,0.0,111.0,0.0,601.0
2024-01-04 07:15:00+00:00,0.0,242.0,161.0,,,116.0,,519.0
2024-01-04 07:30:00+00:00,0.0,205.0,139.0,,,123.0,,467.0
2024-01-04 07:45:00+00:00,0.0,189.0,125.0,,,139.0,,453.0
2024-01-04 08:00:00+00:00,0.0,53.0,22.0,0.0,0.0,149.0,0.0,224.0
2024-01-04 08:15:00+00:00,0.0,41.0,8.0,,,161.0,,210.0
2024-01-04 08:30:00+00:00,0.0,27.0,6.0,,,151.0,,184.0
2024-01-04 08:45:00+00:00,0.0,0.0,6.0,,,151.0,,157.0
2024-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,282.0,198.0,0.0,480.0
2024-01-04 09:15:00+00:00,0.0,0.0,0.0,,,208.0,,208.0
2024-01-04 09:30:00+00:00,0.0,0.0,0.0,,,218.0,,218.0
