,BE,DE,UK,NO,DK,sum
2024-01-01 00:00:00+00:00,0.0,1470.0,671.0,648.0,694.0,3483.0
2024-01-01 00:15:00+00:00,,1521.0,671.0,,,2192.0
2024-01-01 00:30:00+00:00,,1489.0,671.0,,,2160.0
2024-01-01 00:45:00+00:00,,1505.0,672.0,,,2177.0
2024-01-01 01:00:00+00:00,0.0,1458.0,670.0,648.0,599.0,3375.0
2024-01-01 01:15:00+00:00,,1518.0,671.0,,,2189.0
2024-01-01 01:30:00+00:00,,1426.0,670.0,,,2096.0
2024-01-01 01:45:00+00:00,,1241.0,671.0,,,1912.0
2024-01-01 02:00:00+00:00,0.0,1281.0,671.0,648.0,649.0,3249.0
2024-01-01 02:15:00+00:00,,1345.0,671.0,,,2016.0
2024-01-01 02:30:00+00:00,,1343.0,670.0,,,2013.0
2024-01-01 02:45:00+00:00,,1304.0,648.0,,,1952.0
2024-01-01 03:00:00+00:00,0.0,1191.0,550.0,648.0,292.0,2681.0
2024-01-01 03:15:00+00:00,,1116.0,549.0,,,1665.0
2024-01-01 03:30:00+00:00,,1058.0,549.0,,,1607.0
2024-01-01 03:45:00+00:00,,1096.0,501.0,,,1597.0
2024-01-01 04:00:00+00:00,0.0,958.0,264.0,647.0,695.0,2564.0
2024-01-01 04:15:00+00:00,,902.0,263.0,,,1165.0
2024-01-01 04:30:00+00:00,,878.0,263.0,,,1141.0
2024-01-01 04:45:00+00:00,,864.0,270.0,,,1134.0
2024-01-01 05:00:00+00:00,0.0,1088.0,298.0,619.0,623.0,2628.0
2024-01-01 05:15:00+00:00,,1120.0,299.0,,,1419.0
2024-01-01 05:30:00+00:00,,1031.0,299.0,,,1330.0
2024-01-01 05:45:00+00:00,,1067.0,297.0,,,1364.0
2024-01-01 06:00:00+00:00,0.0,992.0,119.0,533.0,463.0,2107.0
2024-01-01 06:15:00+00:00,,980.0,120.0,,,1100.0
2024-01-01 06:30:00+00:00,,834.0,120.0,,,954.0
2024-01-01 06:45:00+00:00,,837.0,115.0,,,952.0
2024-01-01 07:00:00+00:00,0.0,861.0,104.0,649.0,697.0,2311.0
2024-01-01 07:15:00+00:00,,793.0,104.0,,,897.0
2024-01-01 07:30:00+00:00,,754.0,105.0,,,859.0
2024-01-01 07:45:00+00:00,,733.0,105.0,,,838.0
2024-01-01 08:00:00+00:00,0.0,162.0,156.0,649.0,698.0,1665.0
2024-01-01 08:15:00+00:00,,56.0,156.0,,,212.0
2024-01-01 08:30:00+00:00,,108.0,157.0,,,265.0
2024-01-01 08:45:00+00:00,,99.0,246.0,,,345.0
2024-01-01 09:00:00+00:00,0.0,0.0,424.0,649.0,698.0,1771.0
2024-01-01 09:15:00+00:00,,41.0,423.0,,,464.0
2024-01-01 09:30:00+00:00,,150.0,423.0,,,573.0
2024-01-01 09:45:00+00:00,,176.0,525.0,,,701.0
2024-01-01 10:00:00+00:00,0.0,0.0,1023.0,649.0,698.0,2370.0
2024-01-01 10:15:00+00:00,,0.0,1025.0,,,1025.0
2024-01-01 10:30:00+00:00,,0.0,1025.0,,,1025.0
2024-01-01 10:45:00+00:00,,24.0,1024.0,,,1048.0
2024-01-01 11:00:00+00:00,0.0,257.0,1025.0,649.0,697.0,2628.0
2024-01-01 11:15:00+00:00,,285.0,1024.0,,,1309.0
2024-01-01 11:30:00+00:00,,329.0,1024.0,,,1353.0
2024-01-01 11:45:00+00:00,,405.0,1024.0,,,1429.0
2024-01-01 12:00:00+00:00,0.0,917.0,1024.0,649.0,698.0,3288.0
2024-01-01 12:15:00+00:00,,883.0,1024.0,,,1907.0
2024-01-01 12:30:00+00:00,,782.0,1024.0,,,1806.0
2024-01-01 12:45:00+00:00,,881.0,1025.0,,,1906.0
2024-01-01 13:00:00+00:00,0.0,1038.0,1024.0,649.0,698.0,3409.0
2024-01-01 13:15:00+00:00,,1104.0,1024.0,,,2128.0
2024-01-01 13:30:00+00:00,,1134.0,1024.0,,,2158.0
2024-01-01 13:45:00+00:00,,790.0,1024.0,,,1814.0
2024-01-01 14:00:00+00:00,0.0,0.0,1024.0,634.0,673.0,2331.0
2024-01-01 14:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-01 14:30:00+00:00,,0.0,1025.0,,,1025.0
2024-01-01 14:45:00+00:00,,0.0,1025.0,,,1025.0
2024-01-01 15:00:00+00:00,0.0,0.0,1024.0,306.0,98.0,1428.0
2024-01-01 15:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-01 15:30:00+00:00,,0.0,1024.0,,,1024.0
2024-01-01 15:45:00+00:00,,0.0,855.0,,,855.0
2024-01-01 16:00:00+00:00,0.0,0.0,551.0,0.0,0.0,551.0
2024-01-01 16:15:00+00:00,,0.0,551.0,,,551.0
2024-01-01 16:30:00+00:00,,0.0,551.0,,,551.0
2024-01-01 16:45:00+00:00,,0.0,554.0,,,554.0
2024-01-01 17:00:00+00:00,0.0,0.0,1024.0,14.0,90.0,1128.0
2024-01-01 17:15:00+00:00,,0.0,1023.0,,,1023.0
2024-01-01 17:30:00+00:00,,0.0,1024.0,,,1024.0
2024-01-01 17:45:00+00:00,,0.0,847.0,,,847.0
2024-01-01 18:00:00+00:00,0.0,0.0,538.0,311.0,8.0,857.0
2024-01-01 18:15:00+00:00,,0.0,537.0,,,537.0
2024-01-01 18:30:00+00:00,,20.0,537.0,,,557.0
2024-01-01 18:45:00+00:00,,0.0,540.0,,,540.0
2024-01-01 19:00:00+00:00,0.0,0.0,720.0,626.0,610.0,1956.0
2024-01-01 19:15:00+00:00,,0.0,721.0,,,721.0
2024-01-01 19:30:00+00:00,,0.0,721.0,,,721.0
2024-01-01 19:45:00+00:00,,0.0,695.0,,,695.0
2024-01-01 20:00:00+00:00,0.0,133.0,572.0,648.0,560.0,1913.0
2024-01-01 20:15:00+00:00,,56.0,571.0,,,627.0
2024-01-01 20:30:00+00:00,,0.0,572.0,,,572.0
2024-01-01 20:45:00+00:00,,55.0,379.0,,,434.0
2024-01-01 21:00:00+00:00,0.0,412.0,0.0,648.0,143.0,1203.0
2024-01-01 21:15:00+00:00,,671.0,0.0,,,671.0
2024-01-01 21:30:00+00:00,,900.0,0.0,,,900.0
2024-01-01 21:45:00+00:00,,1018.0,0.0,,,1018.0
2024-01-01 22:00:00+00:00,0.0,815.0,125.0,648.0,697.0,2285.0
2024-01-01 22:15:00+00:00,,753.0,124.0,,,877.0
2024-01-01 22:30:00+00:00,,613.0,125.0,,,738.0
2024-01-01 22:45:00+00:00,,713.0,84.0,,,797.0
2024-01-01 23:00:00+00:00,0.0,1311.0,0.0,648.0,698.0,2657.0
2024-01-01 23:15:00+00:00,,1478.0,0.0,,,1478.0
2024-01-01 23:30:00+00:00,,1528.0,0.0,,,1528.0
2024-01-01 23:45:00+00:00,,1604.0,0.0,,,1604.0
2024-01-02 00:00:00+00:00,0.0,1586.0,0.0,648.0,698.0,2932.0
2024-01-02 00:15:00+00:00,,1741.0,0.0,,,1741.0
2024-01-02 00:30:00+00:00,,1734.0,0.0,,,1734.0
2024-01-02 00:45:00+00:00,,1728.0,0.0,,,1728.0
2024-01-02 01:00:00+00:00,0.0,2044.0,0.0,648.0,698.0,3390.0
2024-01-02 01:15:00+00:00,,2207.0,0.0,,,2207.0
2024-01-02 01:30:00+00:00,,2266.0,0.0,,,2266.0
2024-01-02 01:45:00+00:00,,2308.0,0.0,,,2308.0
2024-01-02 02:00:00+00:00,0.0,2440.0,0.0,648.0,698.0,3786.0
2024-01-02 02:15:00+00:00,,2522.0,0.0,,,2522.0
2024-01-02 02:30:00+00:00,,2538.0,0.0,,,2538.0
2024-01-02 02:45:00+00:00,,2540.0,0.0,,,2540.0
2024-01-02 03:00:00+00:00,0.0,2655.0,0.0,648.0,697.0,4000.0
2024-01-02 03:15:00+00:00,,2703.0,0.0,,,2703.0
2024-01-02 03:30:00+00:00,,2750.0,0.0,,,2750.0
2024-01-02 03:45:00+00:00,,2737.0,0.0,,,2737.0
2024-01-02 04:00:00+00:00,0.0,2620.0,0.0,648.0,697.0,3965.0
2024-01-02 04:15:00+00:00,,2555.0,0.0,,,2555.0
2024-01-02 04:30:00+00:00,,2871.0,0.0,,,2871.0
2024-01-02 04:45:00+00:00,,2654.0,0.0,,,2654.0
2024-01-02 05:00:00+00:00,0.0,1552.0,0.0,648.0,684.0,2884.0
2024-01-02 05:15:00+00:00,,1389.0,0.0,,,1389.0
2024-01-02 05:30:00+00:00,,1423.0,0.0,,,1423.0
2024-01-02 05:45:00+00:00,,1420.0,0.0,,,1420.0
2024-01-02 06:00:00+00:00,0.0,1612.0,0.0,628.0,380.0,2620.0
2024-01-02 06:15:00+00:00,,1687.0,0.0,,,1687.0
2024-01-02 06:30:00+00:00,,1558.0,0.0,,,1558.0
2024-01-02 06:45:00+00:00,,1546.0,0.0,,,1546.0
2024-01-02 07:00:00+00:00,0.0,1387.0,0.0,300.0,0.0,1687.0
2024-01-02 07:15:00+00:00,,1253.0,0.0,,,1253.0
2024-01-02 07:30:00+00:00,,1127.0,0.0,,,1127.0
2024-01-02 07:45:00+00:00,,913.0,0.0,,,913.0
2024-01-02 08:00:00+00:00,0.0,255.0,460.0,0.0,0.0,715.0
2024-01-02 08:15:00+00:00,,84.0,459.0,,,543.0
2024-01-02 08:30:00+00:00,,0.0,460.0,,,460.0
2024-01-02 08:45:00+00:00,,0.0,460.0,,,460.0
2024-01-02 09:00:00+00:00,0.0,0.0,491.0,0.0,0.0,491.0
2024-01-02 09:15:00+00:00,,0.0,490.0,,,490.0
2024-01-02 09:30:00+00:00,,0.0,490.0,,,490.0
2024-01-02 09:45:00+00:00,,0.0,468.0,,,468.0
2024-01-02 10:00:00+00:00,0.0,0.0,423.0,0.0,0.0,423.0
2024-01-02 10:15:00+00:00,,0.0,423.0,,,423.0
2024-01-02 10:30:00+00:00,,0.0,423.0,,,423.0
2024-01-02 10:45:00+00:00,,0.0,517.0,,,517.0
2024-01-02 11:00:00+00:00,0.0,0.0,973.0,0.0,0.0,973.0
2024-01-02 11:15:00+00:00,,0.0,974.0,,,974.0
2024-01-02 11:30:00+00:00,,0.0,974.0,,,974.0
2024-01-02 11:45:00+00:00,,0.0,852.0,,,852.0
2024-01-02 12:00:00+00:00,0.0,0.0,609.0,0.0,0.0,609.0
2024-01-02 12:15:00+00:00,,0.0,609.0,,,609.0
2024-01-02 12:30:00+00:00,,0.0,610.0,,,610.0
2024-01-02 12:45:00+00:00,,0.0,585.0,,,585.0
2024-01-02 13:00:00+00:00,0.0,0.0,474.0,0.0,0.0,474.0
2024-01-02 13:15:00+00:00,,0.0,475.0,,,475.0
2024-01-02 13:30:00+00:00,,0.0,475.0,,,475.0
2024-01-02 13:45:00+00:00,,0.0,414.0,,,414.0
2024-01-02 14:00:00+00:00,0.0,0.0,120.0,0.0,0.0,120.0
2024-01-02 14:15:00+00:00,,0.0,120.0,,,120.0
2024-01-02 14:30:00+00:00,,0.0,119.0,,,119.0
2024-01-02 14:45:00+00:00,,0.0,190.0,,,190.0
2024-01-02 15:00:00+00:00,0.0,0.0,725.0,0.0,0.0,725.0
2024-01-02 15:15:00+00:00,,0.0,724.0,,,724.0
2024-01-02 15:30:00+00:00,,0.0,725.0,,,725.0
2024-01-02 15:45:00+00:00,,0.0,594.0,,,594.0
2024-01-02 16:00:00+00:00,0.0,0.0,330.0,0.0,0.0,330.0
2024-01-02 16:15:00+00:00,,0.0,330.0,,,330.0
2024-01-02 16:30:00+00:00,,0.0,330.0,,,330.0
2024-01-02 16:45:00+00:00,,78.0,444.0,,,522.0
2024-01-02 17:00:00+00:00,0.0,0.0,1024.0,0.0,0.0,1024.0
2024-01-02 17:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-02 17:30:00+00:00,,0.0,1024.0,,,1024.0
2024-01-02 17:45:00+00:00,,0.0,1005.0,,,1005.0
2024-01-02 18:00:00+00:00,0.0,94.0,965.0,0.0,0.0,1059.0
2024-01-02 18:15:00+00:00,,147.0,965.0,,,1112.0
2024-01-02 18:30:00+00:00,,231.0,965.0,,,1196.0
2024-01-02 18:45:00+00:00,,199.0,975.0,,,1174.0
2024-01-02 19:00:00+00:00,0.0,753.0,1025.0,11.0,0.0,1789.0
2024-01-02 19:15:00+00:00,,977.0,1025.0,,,2002.0
2024-01-02 19:30:00+00:00,,882.0,1025.0,,,1907.0
2024-01-02 19:45:00+00:00,,1003.0,932.0,,,1935.0
2024-01-02 20:00:00+00:00,0.0,1057.0,746.0,264.0,0.0,2067.0
2024-01-02 20:15:00+00:00,,1060.0,747.0,,,1807.0
2024-01-02 20:30:00+00:00,,1004.0,747.0,,,1751.0
2024-01-02 20:45:00+00:00,,1024.0,745.0,,,1769.0
2024-01-02 21:00:00+00:00,0.0,804.0,740.0,557.0,0.0,2101.0
2024-01-02 21:15:00+00:00,,900.0,741.0,,,1641.0
2024-01-02 21:30:00+00:00,,644.0,741.0,,,1385.0
2024-01-02 21:45:00+00:00,,556.0,738.0,,,1294.0
2024-01-02 22:00:00+00:00,0.0,381.0,724.0,635.0,0.0,1740.0
2024-01-02 22:15:00+00:00,,510.0,723.0,,,1233.0
2024-01-02 22:30:00+00:00,,534.0,723.0,,,1257.0
2024-01-02 22:45:00+00:00,,620.0,643.0,,,1263.0
2024-01-02 23:00:00+00:00,0.0,410.0,484.0,349.0,0.0,1243.0
2024-01-02 23:15:00+00:00,,554.0,485.0,,,1039.0
2024-01-02 23:30:00+00:00,,528.0,485.0,,,1013.0
2024-01-02 23:45:00+00:00,,417.0,487.0,,,904.0
2024-01-03 00:00:00+00:00,0.0,790.0,556.0,645.0,77.0,2068.0
2024-01-03 00:15:00+00:00,,854.0,556.0,,,1410.0
2024-01-03 00:30:00+00:00,,706.0,556.0,,,1262.0
2024-01-03 00:45:00+00:00,,401.0,628.0,,,1029.0
2024-01-03 01:00:00+00:00,0.0,307.0,771.0,585.0,0.0,1663.0
2024-01-03 01:15:00+00:00,,339.0,772.0,,,1111.0
2024-01-03 01:30:00+00:00,,376.0,771.0,,,1147.0
2024-01-03 01:45:00+00:00,,350.0,702.0,,,1052.0
2024-01-03 02:00:00+00:00,0.0,339.0,369.0,648.0,69.0,1425.0
2024-01-03 02:15:00+00:00,,249.0,369.0,,,618.0
2024-01-03 02:30:00+00:00,,393.0,369.0,,,762.0
2024-01-03 02:45:00+00:00,,495.0,369.0,,,864.0
2024-01-03 03:00:00+00:00,0.0,518.0,323.0,648.0,256.0,1745.0
2024-01-03 03:15:00+00:00,,597.0,323.0,,,920.0
2024-01-03 03:30:00+00:00,,525.0,324.0,,,849.0
2024-01-03 03:45:00+00:00,,591.0,324.0,,,915.0
2024-01-03 04:00:00+00:00,0.0,1371.0,294.0,648.0,493.0,2806.0
2024-01-03 04:15:00+00:00,,1627.0,294.0,,,1921.0
2024-01-03 04:30:00+00:00,,1502.0,293.0,,,1795.0
2024-01-03 04:45:00+00:00,,1517.0,299.0,,,1816.0
2024-01-03 05:00:00+00:00,0.0,1129.0,322.0,648.0,500.0,2599.0
2024-01-03 05:15:00+00:00,,1081.0,322.0,,,1403.0
2024-01-03 05:30:00+00:00,,954.0,322.0,,,1276.0
2024-01-03 05:45:00+00:00,,843.0,376.0,,,1219.0
2024-01-03 06:00:00+00:00,0.0,479.0,631.0,634.0,0.0,1744.0
2024-01-03 06:15:00+00:00,,181.0,631.0,,,812.0
2024-01-03 06:30:00+00:00,,50.0,632.0,,,682.0
2024-01-03 06:45:00+00:00,,149.0,521.0,,,670.0
2024-01-03 07:00:00+00:00,0.0,3.0,304.0,305.0,0.0,612.0
2024-01-03 07:15:00+00:00,,28.0,304.0,,,332.0
2024-01-03 07:30:00+00:00,,77.0,304.0,,,381.0
2024-01-03 07:45:00+00:00,,45.0,398.0,,,443.0
2024-01-03 08:00:00+00:00,0.0,0.0,869.0,0.0,0.0,869.0
2024-01-03 08:15:00+00:00,,0.0,869.0,,,869.0
2024-01-03 08:30:00+00:00,,0.0,868.0,,,868.0
2024-01-03 08:45:00+00:00,,0.0,870.0,,,870.0
2024-01-03 09:00:00+00:00,0.0,0.0,973.0,0.0,0.0,973.0
2024-01-03 09:15:00+00:00,,0.0,974.0,,,974.0
2024-01-03 09:30:00+00:00,,0.0,974.0,,,974.0
2024-01-03 09:45:00+00:00,,0.0,983.0,,,983.0
2024-01-03 10:00:00+00:00,0.0,0.0,1025.0,0.0,0.0,1025.0
2024-01-03 10:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-03 10:30:00+00:00,,0.0,1025.0,,,1025.0
2024-01-03 10:45:00+00:00,,0.0,1024.0,,,1024.0
2024-01-03 11:00:00+00:00,0.0,0.0,1025.0,9.0,0.0,1034.0
2024-01-03 11:15:00+00:00,,53.0,1025.0,,,1078.0
2024-01-03 11:30:00+00:00,,132.0,1025.0,,,1157.0
2024-01-03 11:45:00+00:00,,30.0,1025.0,,,1055.0
2024-01-03 12:00:00+00:00,0.0,43.0,1025.0,183.0,0.0,1251.0
2024-01-03 12:15:00+00:00,,85.0,1025.0,,,1110.0
2024-01-03 12:30:00+00:00,,61.0,1025.0,,,1086.0
2024-01-03 12:45:00+00:00,,32.0,1025.0,,,1057.0
2024-01-03 13:00:00+00:00,0.0,0.0,1025.0,0.0,0.0,1025.0
2024-01-03 13:15:00+00:00,,0.0,1025.0,,,1025.0
2024-01-03 13:30:00+00:00,,0.0,1025.0,,,1025.0
2024-01-03 13:45:00+00:00,,0.0,925.0,,,925.0
2024-01-03 14:00:00+00:00,0.0,0.0,430.0,0.0,0.0,430.0
2024-01-03 14:15:00+00:00,,0.0,430.0,,,430.0
2024-01-03 14:30:00+00:00,,0.0,429.0,,,429.0
2024-01-03 14:45:00+00:00,,0.0,287.0,,,287.0
2024-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 15:15:00+00:00,,0.0,0.0,,,0.0
2024-01-03 15:30:00+00:00,,0.0,0.0,,,0.0
2024-01-03 15:45:00+00:00,,0.0,0.0,,,0.0
2024-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 16:15:00+00:00,,0.0,0.0,,,0.0
2024-01-03 16:30:00+00:00,,0.0,0.0,,,0.0
2024-01-03 16:45:00+00:00,,0.0,0.0,,,0.0
2024-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:15:00+00:00,,0.0,0.0,,,0.0
2024-01-03 17:30:00+00:00,,0.0,0.0,,,0.0
2024-01-03 17:45:00+00:00,,0.0,0.0,,,0.0
2024-01-03 18:00:00+00:00,0.0,181.0,0.0,0.0,0.0,181.0
2024-01-03 18:15:00+00:00,,401.0,0.0,,,401.0
2024-01-03 18:30:00+00:00,,610.0,0.0,,,610.0
2024-01-03 18:45:00+00:00,,421.0,0.0,,,421.0
2024-01-03 19:00:00+00:00,0.0,0.0,516.0,0.0,0.0,516.0
2024-01-03 19:15:00+00:00,,0.0,523.0,,,523.0
2024-01-03 19:30:00+00:00,,0.0,523.0,,,523.0
2024-01-03 19:45:00+00:00,,0.0,607.0,,,607.0
2024-01-03 20:00:00+00:00,0.0,0.0,1023.0,0.0,0.0,1023.0
2024-01-03 20:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-03 20:30:00+00:00,,0.0,1024.0,,,1024.0
2024-01-03 20:45:00+00:00,,0.0,1025.0,,,1025.0
2024-01-03 21:00:00+00:00,0.0,0.0,1025.0,13.0,0.0,1038.0
2024-01-03 21:15:00+00:00,,0.0,1024.0,,,1024.0
2024-01-03 21:30:00+00:00,,0.0,1025.0,,,1025.0
2024-01-03 21:45:00+00:00,,0.0,989.0,,,989.0
2024-01-03 22:00:00+00:00,0.0,0.0,821.0,332.0,0.0,1153.0
2024-01-03 22:15:00+00:00,,0.0,821.0,,,821.0
2024-01-03 22:30:00+00:00,,0.0,822.0,,,822.0
2024-01-03 22:45:00+00:00,,0.0,727.0,,,727.0
2024-01-03 23:00:00+00:00,0.0,0.0,263.0,647.0,154.0,1064.0
2024-01-03 23:15:00+00:00,,0.0,264.0,,,264.0
2024-01-03 23:30:00+00:00,,0.0,264.0,,,264.0
2024-01-03 23:45:00+00:00,,0.0,245.0,,,245.0
2024-01-04 00:00:00+00:00,0.0,0.0,156.0,648.0,697.0,1501.0
2024-01-04 00:15:00+00:00,,0.0,156.0,,,156.0
2024-01-04 00:30:00+00:00,,0.0,156.0,,,156.0
2024-01-04 00:45:00+00:00,,0.0,104.0,,,104.0
2024-01-04 01:00:00+00:00,0.0,0.0,0.0,648.0,682.0,1330.0
2024-01-04 01:15:00+00:00,,0.0,1.0,,,1.0
2024-01-04 01:30:00+00:00,,0.0,1.0,,,1.0
2024-01-04 01:45:00+00:00,,0.0,1.0,,,1.0
2024-01-04 02:00:00+00:00,0.0,0.0,0.0,649.0,698.0,1347.0
2024-01-04 02:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 02:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 02:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 03:00:00+00:00,0.0,0.0,0.0,648.0,682.0,1330.0
2024-01-04 03:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 03:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 03:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 04:00:00+00:00,0.0,0.0,105.0,624.0,328.0,1057.0
2024-01-04 04:15:00+00:00,,0.0,105.0,,,105.0
2024-01-04 04:30:00+00:00,,0.0,106.0,,,106.0
2024-01-04 04:45:00+00:00,,0.0,71.0,,,71.0
2024-01-04 05:00:00+00:00,0.0,0.0,0.0,305.0,0.0,305.0
2024-01-04 05:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 05:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 05:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 06:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 06:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 07:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 07:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 07:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 08:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 08:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 08:45:00+00:00,,0.0,0.0,,,0.0
2024-01-04 09:00:00+00:00,331.0,0.0,0.0,0.0,0.0,331.0
2024-01-04 09:15:00+00:00,,0.0,0.0,,,0.0
2024-01-04 09:30:00+00:00,,0.0,0.0,,,0.0
2024-01-04 09:45:00+00:00,,7.0,0.0,,,7.0
2024-01-04 10:00:00+00:00,132.0,0.0,1.0,0.0,0.0,133.0
2024-01-04 10:15:00+00:00,,17.0,1.0,,,18.0
2024-01-04 10:30:00+00:00,,70.0,1.0,,,71.0
2024-01-04 10:45:00+00:00,,190.0,0.0,,,190.0
2024-01-04 11:00:00+00:00,0.0,137.0,1.0,0.0,2.0,140.0
2024-01-04 11:15:00+00:00,,179.0,1.0,,,180.0
2024-01-04 11:30:00+00:00,,228.0,1.0,,,229.0
2024-01-04 11:45:00+00:00,,271.0,1.0,,,272.0
2024-01-04 12:00:00+00:00,0.0,573.0,119.0,0.0,0.0,692.0
2024-01-04 12:15:00+00:00,,686.0,121.0,,,807.0
2024-01-04 12:30:00+00:00,,796.0,120.0,,,916.0
2024-01-04 12:45:00+00:00,,830.0,171.0,,,1001.0
2024-01-04 13:00:00+00:00,0.0,620.0,428.0,0.0,2.0,1050.0
2024-01-04 13:15:00+00:00,,640.0,428.0,,,1068.0
2024-01-04 13:30:00+00:00,,711.0,428.0,,,1139.0
2024-01-04 13:45:00+00:00,,757.0,365.0,,,1122.0
2024-01-04 14:00:00+00:00,0.0,652.0,241.0,91.0,465.0,1449.0
2024-01-04 14:15:00+00:00,,710.0,241.0,,,951.0
2024-01-04 14:30:00+00:00,,710.0,240.0,,,950.0
2024-01-04 14:45:00+00:00,,733.0,240.0,,,973.0
2024-01-04 15:00:00+00:00,0.0,563.0,215.0,93.0,548.0,1419.0
2024-01-04 15:15:00+00:00,,570.0,215.0,,,785.0
2024-01-04 15:30:00+00:00,,599.0,215.0,,,814.0
2024-01-04 15:45:00+00:00,,638.0,144.0,,,782.0
2024-01-04 16:00:00+00:00,0.0,972.0,0.0,306.0,192.0,1470.0
2024-01-04 16:15:00+00:00,,981.0,0.0,,,981.0
2024-01-04 16:30:00+00:00,,962.0,0.0,,,962.0
2024-01-04 16:45:00+00:00,,898.0,0.0,,,898.0
2024-01-04 17:00:00+00:00,0.0,542.0,0.0,565.0,696.0,1803.0
2024-01-04 17:15:00+00:00,,528.0,0.0,,,528.0
2024-01-04 17:30:00+00:00,,549.0,0.0,,,549.0
2024-01-04 17:45:00+00:00,,550.0,0.0,,,550.0
2024-01-04 18:00:00+00:00,0.0,519.0,0.0,644.0,693.0,1856.0
2024-01-04 18:15:00+00:00,,535.0,0.0,,,535.0
2024-01-04 18:30:00+00:00,,650.0,0.0,,,650.0
2024-01-04 18:45:00+00:00,,732.0,0.0,,,732.0
2024-01-04 19:00:00+00:00,0.0,478.0,842.0,562.0,625.0,2507.0
2024-01-04 19:15:00+00:00,,464.0,1018.0,,,1482.0
2024-01-04 19:30:00+00:00,,445.0,1018.0,,,1463.0
2024-01-04 19:45:00+00:00,,398.0,949.0,,,1347.0
2024-01-04 20:00:00+00:00,0.0,718.0,590.0,647.0,697.0,2652.0
2024-01-04 20:15:00+00:00,,859.0,590.0,,,1449.0
2024-01-04 20:30:00+00:00,,976.0,590.0,,,1566.0
2024-01-04 20:45:00+00:00,,917.0,618.0,,,1535.0
2024-01-04 21:00:00+00:00,0.0,393.0,752.0,625.0,689.0,2459.0
2024-01-04 21:15:00+00:00,,316.0,752.0,,,1068.0
2024-01-04 21:30:00+00:00,,328.0,752.0,,,1080.0
2024-01-04 21:45:00+00:00,,326.0,752.0,,,1078.0
2024-01-04 22:00:00+00:00,0.0,0.0,841.0,640.0,687.0,2168.0
2024-01-04 22:15:00+00:00,,0.0,842.0,,,842.0
2024-01-04 22:30:00+00:00,,0.0,842.0,,,842.0
2024-01-04 22:45:00+00:00,,112.0,830.0,,,942.0
2024-01-04 23:00:00+00:00,0.0,704.0,776.0,458.0,460.0,2398.0
2024-01-04 23:15:00+00:00,,1163.0,777.0,,,1940.0
2024-01-04 23:30:00+00:00,,1271.0,777.0,,,2048.0
2024-01-04 23:45:00+00:00,,1310.0,765.0,,,2075.0
2024-01-05 00:00:00+00:00,0.0,1228.0,709.0,632.0,588.0,3157.0
2024-01-05 00:15:00+00:00,,1359.0,709.0,,,2068.0
2024-01-05 00:30:00+00:00,,1375.0,710.0,,,2085.0
2024-01-05 00:45:00+00:00,,1595.0,626.0,,,2221.0
2024-01-05 01:00:00+00:00,0.0,1723.0,201.0,648.0,697.0,3269.0
2024-01-05 01:15:00+00:00,,1815.0,201.0,,,2016.0
2024-01-05 01:30:00+00:00,,1786.0,201.0,,,1987.0
2024-01-05 01:45:00+00:00,,1877.0,216.0,,,2093.0
2024-01-05 02:00:00+00:00,0.0,1821.0,244.0,648.0,697.0,3410.0
2024-01-05 02:15:00+00:00,,1885.0,243.0,,,2128.0
2024-01-05 02:30:00+00:00,,2079.0,243.0,,,2322.0
2024-01-05 02:45:00+00:00,,2045.0,231.0,,,2276.0
2024-01-05 03:00:00+00:00,0.0,2148.0,169.0,648.0,697.0,3662.0
