,DK,FI,DE,SE,NL,UK,sum
2024-01-02 06:45:00+00:00,,,0.0,,,,0.0
2024-01-02 07:00:00+00:00,0.0,64.0,0.0,368.0,0.0,0.0,432.0
2024-01-02 07:15:00+00:00,,,0.0,,,,0.0
2024-01-02 07:30:00+00:00,,,0.0,,,,0.0
2024-01-02 07:45:00+00:00,,,0.0,,,,0.0
2024-01-02 08:00:00+00:00,0.0,53.0,0.0,378.0,13.0,400.0,844.0
2024-01-02 08:15:00+00:00,,,0.0,,,,0.0
2024-01-02 08:30:00+00:00,,,0.0,,,,0.0
2024-01-02 08:45:00+00:00,,,0.0,,,,0.0
2024-01-02 09:00:00+00:00,0.0,53.0,2.0,525.0,325.0,834.0,1739.0
2024-01-02 09:15:00+00:00,,,6.0,,,,6.0
2024-01-02 09:30:00+00:00,,,6.0,,,,6.0
2024-01-02 09:45:00+00:00,,,23.0,,,,23.0
2024-01-02 10:00:00+00:00,0.0,57.0,87.0,561.0,591.0,967.0,2263.0
2024-01-02 10:15:00+00:00,,,103.0,,,,103.0
2024-01-02 10:30:00+00:00,,,103.0,,,,103.0
2024-01-02 10:45:00+00:00,,,99.0,,,,99.0
2024-01-02 11:00:00+00:00,0.0,49.0,87.0,670.0,617.0,1383.0,2806.0
2024-01-02 11:15:00+00:00,,,84.0,,,,84.0
2024-01-02 11:30:00+00:00,,,84.0,,,,84.0
2024-01-02 11:45:00+00:00,,,116.0,,,,116.0
2024-01-02 12:00:00+00:00,0.0,38.0,236.0,705.0,536.0,1400.0,2915.0
2024-01-02 12:15:00+00:00,,,266.0,,,,266.0
2024-01-02 12:30:00+00:00,,,266.0,,,,266.0
2024-01-02 12:45:00+00:00,,,236.0,,,,236.0
2024-01-02 13:00:00+00:00,0.0,29.0,126.0,626.0,589.0,1400.0,2770.0
2024-01-02 13:15:00+00:00,,,100.0,,,,100.0
2024-01-02 13:30:00+00:00,,,100.0,,,,100.0
2024-01-02 13:45:00+00:00,,,147.0,,,,147.0
2024-01-02 14:00:00+00:00,0.0,17.0,328.0,720.0,489.0,1398.0,2952.0
2024-01-02 14:15:00+00:00,,,372.0,,,,372.0
2024-01-02 14:30:00+00:00,,,372.0,,,,372.0
2024-01-02 14:45:00+00:00,,,348.0,,,,348.0
2024-01-02 15:00:00+00:00,0.0,12.0,258.0,782.0,602.0,1362.0,3016.0
2024-01-02 15:15:00+00:00,,,236.0,,,,236.0
2024-01-02 15:30:00+00:00,,,236.0,,,,236.0
2024-01-02 15:45:00+00:00,,,169.0,,,,169.0
2024-01-02 16:00:00+00:00,0.0,5.0,3.0,833.0,605.0,1398.0,2844.0
2024-01-02 16:15:00+00:00,,,0.0,,,,0.0
2024-01-02 16:30:00+00:00,,,0.0,,,,0.0
2024-01-02 16:45:00+00:00,,,0.0,,,,0.0
2024-01-02 17:00:00+00:00,0.0,3.0,0.0,588.0,566.0,1400.0,2557.0
2024-01-02 17:15:00+00:00,,,0.0,,,,0.0
2024-01-02 17:30:00+00:00,,,0.0,,,,0.0
2024-01-02 17:45:00+00:00,,,0.0,,,,0.0
2024-01-02 18:00:00+00:00,0.0,0.0,0.0,292.0,265.0,1395.0,1952.0
2024-01-02 18:15:00+00:00,,,0.0,,,,0.0
2024-01-02 18:30:00+00:00,,,0.0,,,,0.0
2024-01-02 18:45:00+00:00,,,0.0,,,,0.0
2024-01-02 19:00:00+00:00,0.0,0.0,0.0,282.0,0.0,1378.0,1660.0
2024-01-02 19:15:00+00:00,,,0.0,,,,0.0
2024-01-02 19:30:00+00:00,,,0.0,,,,0.0
2024-01-02 19:45:00+00:00,,,0.0,,,,0.0
2024-01-02 20:00:00+00:00,0.0,2.0,0.0,317.0,0.0,1074.0,1393.0
2024-01-02 20:15:00+00:00,,,0.0,,,,0.0
2024-01-02 20:30:00+00:00,,,0.0,,,,0.0
2024-01-02 20:45:00+00:00,,,0.0,,,,0.0
2024-01-02 21:00:00+00:00,0.0,12.0,0.0,341.0,0.0,630.0,983.0
2024-01-02 21:15:00+00:00,,,0.0,,,,0.0
2024-01-02 21:30:00+00:00,,,0.0,,,,0.0
2024-01-02 21:45:00+00:00,,,0.0,,,,0.0
2024-01-02 22:00:00+00:00,0.0,19.0,0.0,445.0,0.0,199.0,663.0
2024-01-02 22:15:00+00:00,,,0.0,,,,0.0
2024-01-02 22:30:00+00:00,,,0.0,,,,0.0
2024-01-02 22:45:00+00:00,,,0.0,,,,0.0
2024-01-02 23:00:00+00:00,0.0,24.0,0.0,447.0,0.0,155.0,626.0
2024-01-02 23:15:00+00:00,,,0.0,,,,0.0
2024-01-02 23:30:00+00:00,,,0.0,,,,0.0
2024-01-02 23:45:00+00:00,,,0.0,,,,0.0
2024-01-03 00:00:00+00:00,0.0,33.0,0.0,443.0,0.0,568.0,1044.0
2024-01-03 00:15:00+00:00,,,0.0,,,,0.0
2024-01-03 00:30:00+00:00,,,0.0,,,,0.0
2024-01-03 00:45:00+00:00,,,0.0,,,,0.0
2024-01-03 01:00:00+00:00,0.0,39.0,0.0,524.0,0.0,626.0,1189.0
2024-01-03 01:15:00+00:00,,,0.0,,,,0.0
2024-01-03 01:30:00+00:00,,,0.0,,,,0.0
2024-01-03 01:45:00+00:00,,,0.0,,,,0.0
2024-01-03 02:00:00+00:00,0.0,48.0,0.0,557.0,0.0,208.0,813.0
2024-01-03 02:15:00+00:00,,,0.0,,,,0.0
2024-01-03 02:30:00+00:00,,,0.0,,,,0.0
2024-01-03 02:45:00+00:00,,,0.0,,,,0.0
2024-01-03 03:00:00+00:00,0.0,56.0,0.0,556.0,0.0,22.0,634.0
2024-01-03 03:15:00+00:00,,,0.0,,,,0.0
2024-01-03 03:30:00+00:00,,,0.0,,,,0.0
2024-01-03 03:45:00+00:00,,,0.0,,,,0.0
2024-01-03 04:00:00+00:00,0.0,56.0,0.0,474.0,0.0,386.0,916.0
2024-01-03 04:15:00+00:00,,,0.0,,,,0.0
2024-01-03 04:30:00+00:00,,,0.0,,,,0.0
2024-01-03 04:45:00+00:00,,,0.0,,,,0.0
2024-01-03 05:00:00+00:00,0.0,45.0,0.0,432.0,0.0,832.0,1309.0
2024-01-03 05:15:00+00:00,,,0.0,,,,0.0
2024-01-03 05:30:00+00:00,,,0.0,,,,0.0
2024-01-03 05:45:00+00:00,,,0.0,,,,0.0
2024-01-03 06:00:00+00:00,0.0,35.0,0.0,348.0,0.0,1267.0,1650.0
2024-01-03 06:15:00+00:00,,,0.0,,,,0.0
2024-01-03 06:30:00+00:00,,,0.0,,,,0.0
2024-01-03 06:45:00+00:00,,,0.0,,,,0.0
2024-01-03 07:00:00+00:00,0.0,36.0,0.0,315.0,0.0,1395.0,1746.0
2024-01-03 07:15:00+00:00,,,0.0,,,,0.0
2024-01-03 07:30:00+00:00,,,0.0,,,,0.0
2024-01-03 07:45:00+00:00,,,0.0,,,,0.0
2024-01-03 08:00:00+00:00,0.0,52.0,0.0,363.0,13.0,1400.0,1828.0
2024-01-03 08:15:00+00:00,,,0.0,,,,0.0
2024-01-03 08:30:00+00:00,,,0.0,,,,0.0
2024-01-03 08:45:00+00:00,,,0.0,,,,0.0
2024-01-03 09:00:00+00:00,0.0,63.0,0.0,374.0,312.0,1400.0,2149.0
2024-01-03 09:15:00+00:00,,,0.0,,,,0.0
2024-01-03 09:30:00+00:00,,,0.0,,,,0.0
2024-01-03 09:45:00+00:00,,,0.0,,,,0.0
2024-01-03 10:00:00+00:00,0.0,71.0,0.0,334.0,270.0,1400.0,2075.0
2024-01-03 10:15:00+00:00,,,0.0,,,,0.0
2024-01-03 10:30:00+00:00,,,0.0,,,,0.0
2024-01-03 10:45:00+00:00,,,0.0,,,,0.0
2024-01-03 11:00:00+00:00,0.0,60.0,0.0,384.0,0.0,1400.0,1844.0
2024-01-03 11:15:00+00:00,,,0.0,,,,0.0
2024-01-03 11:30:00+00:00,,,0.0,,,,0.0
2024-01-03 11:45:00+00:00,,,0.0,,,,0.0
2024-01-03 12:00:00+00:00,0.0,70.0,0.0,365.0,0.0,1400.0,1835.0
2024-01-03 12:15:00+00:00,,,0.0,,,,0.0
2024-01-03 12:30:00+00:00,,,0.0,,,,0.0
2024-01-03 12:45:00+00:00,,,0.0,,,,0.0
2024-01-03 13:00:00+00:00,0.0,76.0,0.0,365.0,13.0,1400.0,1854.0
2024-01-03 13:15:00+00:00,,,0.0,,,,0.0
2024-01-03 13:30:00+00:00,,,0.0,,,,0.0
2024-01-03 13:45:00+00:00,,,0.0,,,,0.0
2024-01-03 14:00:00+00:00,0.0,79.0,0.0,374.0,326.0,1400.0,2179.0
2024-01-03 14:15:00+00:00,,,0.0,,,,0.0
2024-01-03 14:30:00+00:00,,,0.0,,,,0.0
2024-01-03 14:45:00+00:00,,,0.0,,,,0.0
2024-01-03 15:00:00+00:00,0.0,88.0,0.0,496.0,620.0,1400.0,2604.0
2024-01-03 15:15:00+00:00,,,0.0,,,,0.0
2024-01-03 15:30:00+00:00,,,0.0,,,,0.0
2024-01-03 15:45:00+00:00,,,0.0,,,,0.0
2024-01-03 16:00:00+00:00,0.0,101.0,0.0,764.0,621.0,1400.0,2886.0
2024-01-03 16:15:00+00:00,,,0.0,,,,0.0
2024-01-03 16:30:00+00:00,,,0.0,,,,0.0
2024-01-03 16:45:00+00:00,,,0.0,,,,0.0
2024-01-03 17:00:00+00:00,0.0,60.0,147.0,1002.0,620.0,1400.0,3229.0
2024-01-03 17:15:00+00:00,,,209.0,,,,209.0
2024-01-03 17:30:00+00:00,,,209.0,,,,209.0
2024-01-03 17:45:00+00:00,,,187.0,,,,187.0
2024-01-03 18:00:00+00:00,0.0,58.0,96.0,785.0,621.0,1400.0,2960.0
2024-01-03 18:15:00+00:00,,,72.0,,,,72.0
2024-01-03 18:30:00+00:00,,,71.0,,,,71.0
2024-01-03 18:45:00+00:00,,,13.0,,,,13.0
2024-01-03 19:00:00+00:00,0.0,51.0,0.0,411.0,608.0,1400.0,2470.0
2024-01-03 19:15:00+00:00,,,0.0,,,,0.0
2024-01-03 19:30:00+00:00,,,0.0,,,,0.0
2024-01-03 19:45:00+00:00,,,0.0,,,,0.0
2024-01-03 20:00:00+00:00,0.0,47.0,0.0,353.0,300.0,1400.0,2100.0
2024-01-03 20:15:00+00:00,,,0.0,,,,0.0
2024-01-03 20:30:00+00:00,,,0.0,,,,0.0
2024-01-03 20:45:00+00:00,,,0.0,,,,0.0
2024-01-03 21:00:00+00:00,0.0,49.0,0.0,317.0,0.0,1400.0,1766.0
2024-01-03 21:15:00+00:00,,,0.0,,,,0.0
2024-01-03 21:30:00+00:00,,,0.0,,,,0.0
2024-01-03 21:45:00+00:00,,,0.0,,,,0.0
2024-01-03 22:00:00+00:00,0.0,45.0,0.0,117.0,0.0,1400.0,1562.0
2024-01-03 22:15:00+00:00,,,0.0,,,,0.0
2024-01-03 22:30:00+00:00,,,0.0,,,,0.0
2024-01-03 22:45:00+00:00,,,0.0,,,,0.0
2024-01-03 23:00:00+00:00,0.0,42.0,0.0,74.0,0.0,1400.0,1516.0
2024-01-03 23:15:00+00:00,,,0.0,,,,0.0
2024-01-03 23:30:00+00:00,,,0.0,,,,0.0
2024-01-03 23:45:00+00:00,,,0.0,,,,0.0
2024-01-04 00:00:00+00:00,0.0,44.0,0.0,137.0,0.0,1400.0,1581.0
2024-01-04 00:15:00+00:00,,,0.0,,,,0.0
2024-01-04 00:30:00+00:00,,,0.0,,,,0.0
2024-01-04 00:45:00+00:00,,,0.0,,,,0.0
2024-01-04 01:00:00+00:00,0.0,50.0,0.0,273.0,0.0,1400.0,1723.0
2024-01-04 01:15:00+00:00,,,0.0,,,,0.0
2024-01-04 01:30:00+00:00,,,0.0,,,,0.0
2024-01-04 01:45:00+00:00,,,0.0,,,,0.0
2024-01-04 02:00:00+00:00,0.0,49.0,0.0,342.0,0.0,1393.0,1784.0
2024-01-04 02:15:00+00:00,,,0.0,,,,0.0
2024-01-04 02:30:00+00:00,,,0.0,,,,0.0
2024-01-04 02:45:00+00:00,,,0.0,,,,0.0
2024-01-04 03:00:00+00:00,0.0,47.0,0.0,328.0,0.0,1227.0,1602.0
2024-01-04 03:15:00+00:00,,,0.0,,,,0.0
2024-01-04 03:30:00+00:00,,,0.0,,,,0.0
2024-01-04 03:45:00+00:00,,,0.0,,,,0.0
2024-01-04 04:00:00+00:00,0.0,42.0,0.0,308.0,0.0,899.0,1249.0
2024-01-04 04:15:00+00:00,,,0.0,,,,0.0
2024-01-04 04:30:00+00:00,,,0.0,,,,0.0
2024-01-04 04:45:00+00:00,,,0.0,,,,0.0
2024-01-04 05:00:00+00:00,0.0,50.0,0.0,278.0,0.0,1044.0,1372.0
2024-01-04 05:15:00+00:00,,,0.0,,,,0.0
2024-01-04 05:30:00+00:00,,,0.0,,,,0.0
2024-01-04 05:45:00+00:00,,,0.0,,,,0.0
2024-01-04 06:00:00+00:00,0.0,67.0,0.0,1457.0,0.0,1214.0,2738.0
2024-01-04 06:15:00+00:00,,,0.0,,,,0.0
2024-01-04 06:30:00+00:00,,,0.0,,,,0.0
2024-01-04 06:45:00+00:00,,,80.0,,,,80.0
2024-01-04 07:00:00+00:00,0.0,60.0,441.0,1810.0,0.0,831.0,3142.0
2024-01-04 07:15:00+00:00,,,534.0,,,,534.0
2024-01-04 07:30:00+00:00,,,534.0,,,,534.0
2024-01-04 07:45:00+00:00,,,435.0,,,,435.0
2024-01-04 08:00:00+00:00,0.0,49.0,62.0,1537.0,0.0,1232.0,2880.0
2024-01-04 08:15:00+00:00,,,0.0,,,,0.0
2024-01-04 08:30:00+00:00,,,0.0,,,,0.0
2024-01-04 08:45:00+00:00,,,0.0,,,,0.0
2024-01-04 09:00:00+00:00,0.0,62.0,0.0,2153.0,0.0,1381.0,3596.0
2024-01-04 09:15:00+00:00,,,0.0,,,,0.0
2024-01-04 09:30:00+00:00,,,0.0,,,,0.0
2024-01-04 09:45:00+00:00,,,0.0,,,,0.0
2024-01-04 10:00:00+00:00,0.0,55.0,0.0,1738.0,0.0,1124.0,2917.0
2024-01-04 10:15:00+00:00,,,0.0,,,,0.0
2024-01-04 10:30:00+00:00,,,0.0,,,,0.0
2024-01-04 10:45:00+00:00,,,0.0,,,,0.0
2024-01-04 11:00:00+00:00,0.0,60.0,0.0,1238.0,0.0,1320.0,2618.0
2024-01-04 11:15:00+00:00,,,0.0,,,,0.0
2024-01-04 11:30:00+00:00,,,0.0,,,,0.0
2024-01-04 11:45:00+00:00,,,1.0,,,,1.0
2024-01-04 12:00:00+00:00,0.0,50.0,138.0,691.0,0.0,1397.0,2276.0
2024-01-04 12:15:00+00:00,,,196.0,,,,196.0
2024-01-04 12:30:00+00:00,,,196.0,,,,196.0
2024-01-04 12:45:00+00:00,,,187.0,,,,187.0
2024-01-04 13:00:00+00:00,7.0,53.0,154.0,1591.0,0.0,1397.0,3202.0
2024-01-04 13:15:00+00:00,,,147.0,,,,147.0
2024-01-04 13:30:00+00:00,,,147.0,,,,147.0
2024-01-04 13:45:00+00:00,,,128.0,,,,128.0
2024-01-04 14:00:00+00:00,146.0,55.0,57.0,1611.0,0.0,1312.0,3181.0
2024-01-04 14:15:00+00:00,,,40.0,,,,40.0
2024-01-04 14:30:00+00:00,,,41.0,,,,41.0
2024-01-04 14:45:00+00:00,,,100.0,,,,100.0
2024-01-04 15:00:00+00:00,197.0,79.0,331.0,1466.0,0.0,956.0,3029.0
2024-01-04 15:15:00+00:00,,,386.0,,,,386.0
2024-01-04 15:30:00+00:00,,,386.0,,,,386.0
2024-01-04 15:45:00+00:00,,,364.0,,,,364.0
2024-01-04 16:00:00+00:00,3.0,87.0,282.0,1749.0,0.0,1353.0,3474.0
2024-01-04 16:15:00+00:00,,,261.0,,,,261.0
2024-01-04 16:30:00+00:00,,,261.0,,,,261.0
2024-01-04 16:45:00+00:00,,,296.0,,,,296.0
2024-01-04 17:00:00+00:00,98.0,90.0,429.0,1711.0,0.0,1391.0,3719.0
2024-01-04 17:15:00+00:00,,,461.0,,,,461.0
2024-01-04 17:30:00+00:00,,,461.0,,,,461.0
2024-01-04 17:45:00+00:00,,,488.0,,,,488.0
2024-01-04 18:00:00+00:00,247.0,95.0,586.0,1685.0,0.0,1219.0,3832.0
2024-01-04 18:15:00+00:00,,,610.0,,,,610.0
2024-01-04 18:30:00+00:00,,,610.0,,,,610.0
2024-01-04 18:45:00+00:00,,,576.0,,,,576.0
2024-01-04 19:00:00+00:00,532.0,90.0,450.0,1703.0,0.0,1017.0,3792.0
2024-01-04 19:15:00+00:00,,,420.0,,,,420.0
2024-01-04 19:30:00+00:00,,,420.0,,,,420.0
2024-01-04 19:45:00+00:00,,,412.0,,,,412.0
2024-01-04 20:00:00+00:00,785.0,89.0,382.0,1380.0,0.0,904.0,3540.0
2024-01-04 20:15:00+00:00,,,374.0,,,,374.0
2024-01-04 20:30:00+00:00,,,374.0,,,,374.0
2024-01-04 20:45:00+00:00,,,409.0,,,,409.0
2024-01-04 21:00:00+00:00,572.0,90.0,537.0,1267.0,0.0,914.0,3380.0
2024-01-04 21:15:00+00:00,,,567.0,,,,567.0
2024-01-04 21:30:00+00:00,,,568.0,,,,568.0
2024-01-04 21:45:00+00:00,,,573.0,,,,573.0
2024-01-04 22:00:00+00:00,646.0,91.0,595.0,1724.0,0.0,592.0,3648.0
2024-01-04 22:15:00+00:00,,,600.0,,,,600.0
2024-01-04 22:30:00+00:00,,,600.0,,,,600.0
2024-01-04 22:45:00+00:00,,,510.0,,,,510.0
2024-01-04 23:00:00+00:00,242.0,89.0,151.0,911.0,0.0,1007.0,2400.0
2024-01-04 23:15:00+00:00,,,60.0,,,,60.0
2024-01-04 23:30:00+00:00,,,60.0,,,,60.0
2024-01-04 23:45:00+00:00,,,98.0,,,,98.0
2024-01-05 00:00:00+00:00,0.0,93.0,245.0,567.0,0.0,1385.0,2290.0
2024-01-05 00:15:00+00:00,,,281.0,,,,281.0
2024-01-05 00:30:00+00:00,,,281.0,,,,281.0
2024-01-05 00:45:00+00:00,,,283.0,,,,283.0
2024-01-05 01:00:00+00:00,0.0,94.0,291.0,501.0,0.0,1380.0,2266.0
2024-01-05 01:15:00+00:00,,,292.0,,,,292.0
2024-01-05 01:30:00+00:00,,,292.0,,,,292.0
2024-01-05 01:45:00+00:00,,,262.0,,,,262.0
2024-01-05 02:00:00+00:00,0.0,89.0,149.0,457.0,0.0,949.0,1644.0
2024-01-05 02:15:00+00:00,,,122.0,,,,122.0
2024-01-05 02:30:00+00:00,,,122.0,,,,122.0
2024-01-05 02:45:00+00:00,,,157.0,,,,157.0
2024-01-05 03:00:00+00:00,0.0,53.0,289.0,489.0,0.0,519.0,1350.0
2024-01-05 03:15:00+00:00,,,321.0,,,,321.0
2024-01-05 03:30:00+00:00,,,321.0,,,,321.0
2024-01-05 03:45:00+00:00,,,375.0,,,,375.0
2024-01-05 04:00:00+00:00,17.0,38.0,584.0,580.0,0.0,88.0,1307.0
2024-01-05 04:15:00+00:00,,,635.0,,,,635.0
2024-01-05 04:30:00+00:00,,,635.0,,,,635.0
2024-01-05 04:45:00+00:00,,,622.0,,,,622.0
2024-01-05 05:00:00+00:00,171.0,46.0,576.0,511.0,0.0,0.0,1304.0
2024-01-05 05:15:00+00:00,,,565.0,,,,565.0
2024-01-05 05:30:00+00:00,,,565.0,,,,565.0
2024-01-05 05:45:00+00:00,,,555.0,,,,555.0
2024-01-05 06:00:00+00:00,571.0,57.0,519.0,390.0,0.0,0.0,1537.0
