,NO,FI,DK,DE,PL,LT,sum
2022-01-04 16:00:00+00:00,0.0,1799.0,1144.0,219.0,591.0,430.0,4183.0
2022-01-04 17:00:00+00:00,0.0,2076.0,833.0,542.0,511.0,396.0,4358.0
2022-01-04 18:00:00+00:00,0.0,1933.0,100.0,604.0,594.0,694.0,3925.0
2022-01-04 19:00:00+00:00,208.0,1731.0,0.0,604.0,580.0,541.0,3664.0
2022-01-04 20:00:00+00:00,526.0,1665.0,0.0,604.0,498.0,620.0,3913.0
2022-01-04 21:00:00+00:00,718.0,1912.0,63.0,604.0,400.0,641.0,4338.0
2022-01-04 22:00:00+00:00,849.0,2183.0,2.0,605.0,487.0,734.0,4860.0
2022-01-04 23:00:00+00:00,456.0,2281.0,212.0,605.0,598.0,734.0,4886.0
2022-01-05 00:00:00+00:00,548.0,2484.0,182.0,339.0,598.0,734.0,4885.0
2022-01-05 01:00:00+00:00,575.0,2452.0,326.0,310.0,598.0,734.0,4995.0
2022-01-05 02:00:00+00:00,565.0,2411.0,329.0,309.0,598.0,700.0,4912.0
2022-01-05 03:00:00+00:00,531.0,2447.0,244.0,309.0,598.0,733.0,4862.0
2022-01-05 04:00:00+00:00,454.0,2403.0,471.0,30.0,598.0,734.0,4690.0
2022-01-05 05:00:00+00:00,264.0,2241.0,445.0,0.0,598.0,734.0,4282.0
2022-01-05 06:00:00+00:00,188.0,2240.0,142.0,0.0,598.0,734.0,3902.0
2022-01-05 07:00:00+00:00,0.0,2380.0,134.0,0.0,598.0,734.0,3846.0
2022-01-05 08:00:00+00:00,0.0,2281.0,392.0,0.0,598.0,734.0,4005.0
2022-01-05 09:00:00+00:00,0.0,2336.0,139.0,0.0,598.0,734.0,3807.0
2022-01-05 10:00:00+00:00,0.0,2230.0,98.0,0.0,428.0,734.0,3490.0
2022-01-05 11:00:00+00:00,0.0,2138.0,0.0,0.0,397.0,734.0,3269.0
2022-01-05 12:00:00+00:00,58.0,2039.0,0.0,0.0,397.0,734.0,3228.0
2022-01-05 13:00:00+00:00,181.0,2183.0,0.0,0.0,397.0,734.0,3495.0
2022-01-05 14:00:00+00:00,49.0,2163.0,0.0,0.0,389.0,734.0,3335.0
2022-01-05 15:00:00+00:00,232.0,2130.0,0.0,0.0,168.0,734.0,3264.0
2022-01-05 16:00:00+00:00,43.0,2241.0,56.0,0.0,147.0,721.0,3208.0
2022-01-05 17:00:00+00:00,295.0,2252.0,287.0,0.0,277.0,181.0,3292.0
2022-01-05 18:00:00+00:00,311.0,2067.0,641.0,0.0,336.0,212.0,3567.0
2022-01-05 19:00:00+00:00,391.0,1784.0,919.0,0.0,177.0,709.0,3980.0
2022-01-05 20:00:00+00:00,484.0,2251.0,1156.0,0.0,78.0,648.0,4617.0
2022-01-05 21:00:00+00:00,870.0,2123.0,855.0,0.0,535.0,733.0,5116.0
2022-01-05 22:00:00+00:00,998.0,2340.0,827.0,45.0,598.0,734.0,5542.0
2022-01-05 23:00:00+00:00,871.0,2359.0,1015.0,507.0,598.0,734.0,6084.0
2022-01-06 00:00:00+00:00,682.0,2339.0,1218.0,605.0,598.0,734.0,6176.0
2022-01-06 01:00:00+00:00,769.0,2244.0,1137.0,605.0,598.0,734.0,6087.0
2022-01-06 02:00:00+00:00,640.0,2172.0,1239.0,605.0,597.0,734.0,5987.0
2022-01-06 03:00:00+00:00,796.0,1976.0,1239.0,605.0,562.0,728.0,5906.0
2022-01-06 04:00:00+00:00,866.0,2063.0,1397.0,604.0,22.0,549.0,5501.0
2022-01-06 05:00:00+00:00,851.0,1664.0,1664.0,604.0,0.0,466.0,5249.0
2022-01-06 06:00:00+00:00,1036.0,1126.0,1649.0,604.0,0.0,519.0,4934.0
2022-01-06 07:00:00+00:00,895.0,987.0,1532.0,603.0,0.0,149.0,4166.0
2022-01-06 08:00:00+00:00,759.0,1037.0,1485.0,603.0,0.0,0.0,3884.0
2022-01-06 09:00:00+00:00,623.0,1243.0,1353.0,603.0,0.0,0.0,3822.0
2022-01-06 10:00:00+00:00,653.0,1403.0,1057.0,603.0,0.0,0.0,3716.0
2022-01-06 11:00:00+00:00,824.0,1352.0,942.0,603.0,0.0,0.0,3721.0
2022-01-06 12:00:00+00:00,327.0,1388.0,750.0,603.0,0.0,47.0,3115.0
2022-01-06 13:00:00+00:00,501.0,1362.0,571.0,604.0,0.0,171.0,3209.0
2022-01-06 14:00:00+00:00,322.0,1377.0,874.0,215.0,181.0,136.0,3105.0
2022-01-06 15:00:00+00:00,254.0,1355.0,1233.0,7.0,215.0,60.0,3124.0
2022-01-06 16:00:00+00:00,189.0,1356.0,1357.0,0.0,240.0,28.0,3170.0
2022-01-06 17:00:00+00:00,312.0,1307.0,1169.0,0.0,205.0,28.0,3021.0
2022-01-06 18:00:00+00:00,342.0,1357.0,846.0,462.0,372.0,27.0,3406.0
2022-01-06 19:00:00+00:00,339.0,1317.0,603.0,601.0,595.0,247.0,3702.0
2022-01-06 20:00:00+00:00,166.0,1472.0,374.0,398.0,598.0,624.0,3632.0
2022-01-06 21:00:00+00:00,82.0,1448.0,281.0,585.0,597.0,458.0,3451.0
2022-01-06 22:00:00+00:00,76.0,1333.0,194.0,111.0,559.0,637.0,2910.0
2022-01-06 23:00:00+00:00,596.0,1356.0,0.0,0.0,38.0,410.0,2400.0
2022-01-07 00:00:00+00:00,626.0,1231.0,166.0,0.0,0.0,523.0,2546.0
2022-01-07 01:00:00+00:00,426.0,1287.0,47.0,106.0,43.0,555.0,2464.0
2022-01-07 02:00:00+00:00,554.0,1182.0,17.0,206.0,0.0,729.0,2688.0
2022-01-07 03:00:00+00:00,846.0,1209.0,0.0,14.0,248.0,731.0,3048.0
2022-01-07 04:00:00+00:00,938.0,1453.0,0.0,0.0,13.0,732.0,3136.0
2022-01-07 05:00:00+00:00,224.0,1472.0,0.0,0.0,509.0,733.0,2938.0
2022-01-07 06:00:00+00:00,0.0,1438.0,0.0,0.0,595.0,733.0,2766.0
2022-01-07 07:00:00+00:00,0.0,1776.0,0.0,0.0,492.0,733.0,3001.0
2022-01-07 08:00:00+00:00,0.0,1827.0,0.0,0.0,553.0,724.0,3104.0
2022-01-07 09:00:00+00:00,0.0,1916.0,0.0,0.0,416.0,361.0,2693.0
2022-01-07 10:00:00+00:00,0.0,1853.0,0.0,0.0,512.0,681.0,3046.0
2022-01-07 11:00:00+00:00,0.0,1984.0,0.0,0.0,401.0,725.0,3110.0
2022-01-07 12:00:00+00:00,0.0,1985.0,0.0,0.0,514.0,733.0,3232.0
2022-01-07 13:00:00+00:00,0.0,1871.0,19.0,149.0,592.0,734.0,3365.0
2022-01-07 14:00:00+00:00,0.0,1880.0,0.0,416.0,435.0,734.0,3465.0
2022-01-07 15:00:00+00:00,0.0,1584.0,108.0,60.0,531.0,734.0,3017.0
2022-01-07 16:00:00+00:00,0.0,1508.0,0.0,0.0,577.0,733.0,2818.0
2022-01-07 17:00:00+00:00,0.0,1540.0,0.0,234.0,478.0,711.0,2963.0
2022-01-07 18:00:00+00:00,0.0,1505.0,9.0,542.0,598.0,725.0,3379.0
2022-01-07 19:00:00+00:00,0.0,1692.0,0.0,604.0,598.0,734.0,3628.0
2022-01-07 20:00:00+00:00,0.0,1870.0,128.0,604.0,598.0,733.0,3933.0
2022-01-07 21:00:00+00:00,0.0,1974.0,353.0,605.0,598.0,724.0,4254.0
2022-01-07 22:00:00+00:00,0.0,1909.0,604.0,445.0,598.0,664.0,4220.0
2022-01-07 23:00:00+00:00,0.0,2156.0,957.0,593.0,593.0,733.0,5032.0
2022-01-08 00:00:00+00:00,0.0,2017.0,1134.0,605.0,547.0,725.0,5028.0
2022-01-08 01:00:00+00:00,0.0,2177.0,1267.0,605.0,451.0,708.0,5208.0
2022-01-08 02:00:00+00:00,0.0,2209.0,1211.0,605.0,598.0,733.0,5356.0
2022-01-08 03:00:00+00:00,0.0,2170.0,1385.0,605.0,598.0,705.0,5463.0
2022-01-08 04:00:00+00:00,0.0,2225.0,783.0,605.0,598.0,734.0,4945.0
2022-01-08 05:00:00+00:00,0.0,2255.0,568.0,605.0,598.0,734.0,4760.0
2022-01-08 06:00:00+00:00,0.0,2393.0,70.0,605.0,598.0,734.0,4400.0
2022-01-08 07:00:00+00:00,0.0,2415.0,0.0,605.0,598.0,734.0,4352.0
2022-01-08 08:00:00+00:00,0.0,2445.0,0.0,605.0,598.0,733.0,4381.0
2022-01-08 09:00:00+00:00,0.0,2417.0,31.0,605.0,598.0,718.0,4369.0
2022-01-08 10:00:00+00:00,0.0,2200.0,0.0,605.0,598.0,731.0,4134.0
2022-01-08 11:00:00+00:00,0.0,2230.0,0.0,605.0,598.0,707.0,4140.0
2022-01-08 12:00:00+00:00,0.0,2025.0,13.0,605.0,598.0,674.0,3915.0
2022-01-08 13:00:00+00:00,0.0,2173.0,0.0,605.0,598.0,688.0,4064.0
2022-01-08 14:00:00+00:00,0.0,2466.0,0.0,404.0,598.0,733.0,4201.0
2022-01-08 15:00:00+00:00,0.0,2345.0,0.0,46.0,598.0,717.0,3706.0
2022-01-08 16:00:00+00:00,0.0,2210.0,0.0,0.0,598.0,734.0,3542.0
2022-01-08 17:00:00+00:00,0.0,2338.0,0.0,0.0,598.0,730.0,3666.0
2022-01-08 18:00:00+00:00,0.0,2184.0,0.0,0.0,598.0,676.0,3458.0
2022-01-08 19:00:00+00:00,340.0,2243.0,0.0,0.0,598.0,734.0,3915.0
2022-01-08 20:00:00+00:00,405.0,2377.0,0.0,0.0,598.0,734.0,4114.0
2022-01-08 21:00:00+00:00,450.0,2422.0,0.0,0.0,598.0,734.0,4204.0
2022-01-08 22:00:00+00:00,438.0,2481.0,0.0,0.0,597.0,734.0,4250.0
2022-01-08 23:00:00+00:00,532.0,2318.0,0.0,0.0,575.0,729.0,4154.0
2022-01-09 00:00:00+00:00,384.0,2577.0,7.0,0.0,598.0,733.0,4299.0
2022-01-09 01:00:00+00:00,355.0,2579.0,139.0,0.0,598.0,719.0,4390.0
2022-01-09 02:00:00+00:00,388.0,2564.0,57.0,0.0,598.0,734.0,4341.0
2022-01-09 03:00:00+00:00,329.0,2497.0,43.0,0.0,598.0,734.0,4201.0
2022-01-09 04:00:00+00:00,196.0,2525.0,276.0,0.0,598.0,734.0,4329.0
2022-01-09 05:00:00+00:00,238.0,2539.0,216.0,0.0,592.0,734.0,4319.0
2022-01-09 06:00:00+00:00,277.0,2564.0,211.0,0.0,483.0,730.0,4265.0
2022-01-09 07:00:00+00:00,247.0,2271.0,190.0,0.0,433.0,507.0,3648.0
2022-01-09 08:00:00+00:00,89.0,2120.0,533.0,0.0,245.0,629.0,3616.0
2022-01-09 09:00:00+00:00,0.0,2223.0,956.0,0.0,583.0,720.0,4482.0
2022-01-09 10:00:00+00:00,0.0,2456.0,854.0,133.0,598.0,700.0,4741.0
2022-01-09 11:00:00+00:00,0.0,2370.0,515.0,529.0,598.0,734.0,4746.0
2022-01-09 12:00:00+00:00,0.0,2274.0,548.0,605.0,598.0,734.0,4759.0
2022-01-09 13:00:00+00:00,0.0,2293.0,574.0,604.0,598.0,734.0,4803.0
2022-01-09 14:00:00+00:00,0.0,2401.0,378.0,605.0,598.0,734.0,4716.0
2022-01-09 15:00:00+00:00,0.0,2439.0,279.0,295.0,597.0,734.0,4344.0
2022-01-09 16:00:00+00:00,0.0,2418.0,571.0,20.0,566.0,734.0,4309.0
2022-01-09 17:00:00+00:00,0.0,2396.0,651.0,0.0,598.0,734.0,4379.0
2022-01-09 18:00:00+00:00,0.0,2446.0,782.0,467.0,598.0,734.0,5027.0
2022-01-09 19:00:00+00:00,0.0,2369.0,753.0,604.0,598.0,669.0,4993.0
2022-01-09 20:00:00+00:00,0.0,2550.0,737.0,604.0,598.0,733.0,5222.0
2022-01-09 21:00:00+00:00,0.0,2638.0,1149.0,604.0,598.0,734.0,5723.0
2022-01-09 22:00:00+00:00,0.0,2578.0,1310.0,604.0,598.0,734.0,5824.0
2022-01-09 23:00:00+00:00,0.0,2371.0,1140.0,605.0,592.0,679.0,5387.0
2022-01-10 00:00:00+00:00,400.0,2155.0,1187.0,604.0,217.0,357.0,4920.0
2022-01-10 01:00:00+00:00,598.0,2122.0,1213.0,604.0,165.0,217.0,4919.0
2022-01-10 02:00:00+00:00,690.0,2173.0,729.0,604.0,289.0,430.0,4915.0
2022-01-10 03:00:00+00:00,477.0,2412.0,296.0,604.0,309.0,610.0,4708.0
2022-01-10 04:00:00+00:00,0.0,2513.0,123.0,605.0,586.0,733.0,4560.0
2022-01-10 05:00:00+00:00,0.0,2534.0,365.0,471.0,588.0,714.0,4672.0
2022-01-10 06:00:00+00:00,0.0,2453.0,615.0,64.0,331.0,233.0,3696.0
2022-01-10 07:00:00+00:00,0.0,2202.0,508.0,0.0,581.0,20.0,3311.0
2022-01-10 08:00:00+00:00,0.0,2495.0,322.0,0.0,306.0,0.0,3123.0
2022-01-10 09:00:00+00:00,0.0,2354.0,262.0,0.0,365.0,36.0,3017.0
2022-01-10 10:00:00+00:00,0.0,2341.0,155.0,0.0,330.0,0.0,2826.0
2022-01-10 11:00:00+00:00,0.0,2178.0,379.0,0.0,433.0,0.0,2990.0
2022-01-10 12:00:00+00:00,0.0,2087.0,580.0,0.0,295.0,0.0,2962.0
2022-01-10 13:00:00+00:00,0.0,2224.0,485.0,0.0,3.0,0.0,2712.0
2022-01-10 14:00:00+00:00,0.0,2424.0,680.0,0.0,0.0,0.0,3104.0
2022-01-10 15:00:00+00:00,0.0,2302.0,808.0,0.0,7.0,0.0,3117.0
2022-01-10 16:00:00+00:00,0.0,2091.0,306.0,0.0,204.0,0.0,2601.0
2022-01-10 17:00:00+00:00,0.0,2185.0,207.0,0.0,261.0,66.0,2719.0
2022-01-10 18:00:00+00:00,0.0,2089.0,719.0,0.0,399.0,39.0,3246.0
2022-01-10 19:00:00+00:00,0.0,1922.0,462.0,176.0,459.0,222.0,3241.0
2022-01-10 20:00:00+00:00,0.0,2312.0,801.0,10.0,542.0,702.0,4367.0
2022-01-10 21:00:00+00:00,0.0,2509.0,681.0,245.0,486.0,687.0,4608.0
2022-01-10 22:00:00+00:00,0.0,2024.0,453.0,559.0,598.0,701.0,4335.0
2022-01-10 23:00:00+00:00,0.0,1804.0,595.0,605.0,598.0,733.0,4335.0
2022-01-11 00:00:00+00:00,0.0,1534.0,591.0,605.0,598.0,733.0,4061.0
2022-01-11 01:00:00+00:00,0.0,1460.0,720.0,604.0,598.0,733.0,4115.0
2022-01-11 02:00:00+00:00,0.0,1432.0,798.0,604.0,598.0,733.0,4165.0
2022-01-11 03:00:00+00:00,0.0,1635.0,825.0,605.0,597.0,733.0,4395.0
2022-01-11 04:00:00+00:00,0.0,2287.0,869.0,605.0,570.0,723.0,5054.0
2022-01-11 05:00:00+00:00,0.0,2395.0,836.0,419.0,561.0,607.0,4818.0
2022-01-11 06:00:00+00:00,0.0,2032.0,682.0,91.0,532.0,704.0,4041.0
2022-01-11 07:00:00+00:00,0.0,1733.0,785.0,0.0,351.0,672.0,3541.0
2022-01-11 08:00:00+00:00,0.0,1862.0,685.0,0.0,597.0,732.0,3876.0
2022-01-11 09:00:00+00:00,0.0,1915.0,817.0,0.0,598.0,653.0,3983.0
2022-01-11 10:00:00+00:00,0.0,1914.0,841.0,0.0,598.0,657.0,4010.0
2022-01-11 11:00:00+00:00,0.0,1695.0,870.0,0.0,598.0,690.0,3853.0
2022-01-11 12:00:00+00:00,0.0,1713.0,1005.0,0.0,598.0,679.0,3995.0
2022-01-11 13:00:00+00:00,0.0,1858.0,1169.0,0.0,598.0,689.0,4314.0
2022-01-11 14:00:00+00:00,0.0,2013.0,824.0,46.0,598.0,732.0,4213.0
2022-01-11 15:00:00+00:00,0.0,1881.0,706.0,302.0,598.0,592.0,4079.0
2022-01-11 16:00:00+00:00,0.0,1829.0,685.0,280.0,598.0,550.0,3942.0
2022-01-11 17:00:00+00:00,0.0,1646.0,524.0,550.0,598.0,489.0,3807.0
2022-01-11 18:00:00+00:00,0.0,1385.0,668.0,603.0,598.0,730.0,3984.0
2022-01-11 19:00:00+00:00,0.0,1269.0,687.0,604.0,598.0,733.0,3891.0
2022-01-11 20:00:00+00:00,0.0,1463.0,647.0,604.0,598.0,733.0,4045.0
2022-01-11 21:00:00+00:00,0.0,1345.0,1006.0,604.0,598.0,728.0,4281.0
2022-01-11 22:00:00+00:00,394.0,1342.0,1340.0,604.0,598.0,646.0,4924.0
2022-01-11 23:00:00+00:00,355.0,1401.0,1477.0,604.0,598.0,722.0,5157.0
2022-01-12 00:00:00+00:00,503.0,1431.0,1388.0,604.0,598.0,733.0,5257.0
2022-01-12 01:00:00+00:00,486.0,1567.0,1351.0,604.0,598.0,734.0,5340.0
2022-01-12 02:00:00+00:00,381.0,1717.0,1302.0,604.0,598.0,734.0,5336.0
2022-01-12 03:00:00+00:00,291.0,1618.0,1404.0,604.0,598.0,734.0,5249.0
2022-01-12 04:00:00+00:00,92.0,1634.0,1178.0,604.0,598.0,731.0,4837.0
2022-01-12 05:00:00+00:00,0.0,1499.0,1168.0,604.0,597.0,549.0,4417.0
2022-01-12 06:00:00+00:00,0.0,1323.0,1473.0,229.0,589.0,564.0,4178.0
2022-01-12 07:00:00+00:00,0.0,1368.0,1593.0,226.0,598.0,575.0,4360.0
2022-01-12 08:00:00+00:00,0.0,1391.0,1378.0,361.0,598.0,587.0,4315.0
2022-01-12 09:00:00+00:00,0.0,1347.0,1346.0,558.0,598.0,589.0,4438.0
2022-01-12 10:00:00+00:00,0.0,1360.0,1487.0,501.0,598.0,729.0,4675.0
2022-01-12 11:00:00+00:00,0.0,1701.0,1517.0,598.0,598.0,734.0,5148.0
2022-01-12 12:00:00+00:00,0.0,1818.0,1856.0,603.0,598.0,734.0,5609.0
2022-01-12 13:00:00+00:00,0.0,1392.0,1736.0,603.0,597.0,734.0,5062.0
2022-01-12 14:00:00+00:00,0.0,1458.0,1487.0,603.0,598.0,734.0,4880.0
2022-01-12 15:00:00+00:00,20.0,1381.0,1517.0,603.0,597.0,734.0,4852.0
2022-01-12 16:00:00+00:00,0.0,1475.0,1869.0,603.0,598.0,734.0,5279.0
2022-01-12 17:00:00+00:00,35.0,1431.0,1645.0,603.0,598.0,734.0,5046.0
2022-01-12 18:00:00+00:00,430.0,1385.0,1659.0,604.0,598.0,734.0,5410.0
2022-01-12 19:00:00+00:00,531.0,1386.0,1683.0,604.0,598.0,734.0,5536.0
2022-01-12 20:00:00+00:00,418.0,1969.0,1495.0,604.0,598.0,734.0,5818.0
2022-01-12 21:00:00+00:00,744.0,1989.0,1086.0,604.0,597.0,734.0,5754.0
2022-01-12 22:00:00+00:00,1012.0,2046.0,969.0,605.0,588.0,729.0,5949.0
2022-01-12 23:00:00+00:00,1618.0,2141.0,1074.0,604.0,417.0,734.0,6588.0
2022-01-13 00:00:00+00:00,1821.0,2173.0,882.0,605.0,417.0,734.0,6632.0
2022-01-13 01:00:00+00:00,1893.0,2175.0,791.0,604.0,417.0,734.0,6614.0
2022-01-13 02:00:00+00:00,1900.0,2174.0,563.0,604.0,417.0,734.0,6392.0
2022-01-13 03:00:00+00:00,1930.0,2216.0,400.0,605.0,417.0,734.0,6302.0
2022-01-13 04:00:00+00:00,1238.0,2378.0,684.0,605.0,417.0,734.0,6056.0
2022-01-13 05:00:00+00:00,444.0,2481.0,865.0,604.0,417.0,703.0,5514.0
