,AT,BE,CZ,DK,FR,LU,NL,NO,PL,SE,CH,sum
2022-01-06 13:30:00+00:00,1745.0,703.0,,0.0,,386.0,584.0,0.0,,,2148.0,5566.0
2022-01-06 13:45:00+00:00,1697.0,664.0,,0.0,,377.0,516.0,0.0,,,2178.0,5432.0
2022-01-06 14:00:00+00:00,1721.0,387.0,0.0,0.0,942.0,379.0,555.0,0.0,0.0,0.0,1952.0,5936.0
2022-01-06 14:15:00+00:00,1626.0,377.0,,0.0,,369.0,529.0,0.0,,,1936.0,4837.0
2022-01-06 14:30:00+00:00,1554.0,399.0,,0.0,,359.0,458.0,0.0,,,1958.0,4728.0
2022-01-06 14:45:00+00:00,1394.0,389.0,,0.0,,366.0,645.0,0.0,,,1879.0,4673.0
2022-01-06 15:00:00+00:00,1432.0,245.0,0.0,0.0,1022.0,400.0,783.0,0.0,0.0,0.0,1538.0,5420.0
2022-01-06 15:15:00+00:00,1445.0,249.0,,0.0,,363.0,704.0,0.0,,,1668.0,4429.0
2022-01-06 15:30:00+00:00,1385.0,272.0,,0.0,,370.0,557.0,0.0,,,1712.0,4296.0
2022-01-06 15:45:00+00:00,1275.0,346.0,,0.0,,385.0,426.0,0.0,,,1753.0,4185.0
2022-01-06 16:00:00+00:00,1107.0,775.0,0.0,0.0,1116.0,384.0,209.0,0.0,0.0,3.0,1521.0,5115.0
2022-01-06 16:15:00+00:00,1143.0,833.0,,0.0,,376.0,212.0,0.0,,,1657.0,4221.0
2022-01-06 16:30:00+00:00,1070.0,868.0,,0.0,,395.0,61.0,0.0,,,1670.0,4064.0
2022-01-06 16:45:00+00:00,1126.0,876.0,,0.0,,403.0,12.0,0.0,,,1713.0,4130.0
2022-01-06 17:00:00+00:00,1229.0,805.0,0.0,0.0,1507.0,402.0,331.0,0.0,56.0,3.0,2076.0,6409.0
2022-01-06 17:15:00+00:00,1258.0,822.0,,0.0,,440.0,537.0,0.0,,,2038.0,5095.0
2022-01-06 17:30:00+00:00,1257.0,815.0,,0.0,,454.0,454.0,0.0,,,2214.0,5194.0
2022-01-06 17:45:00+00:00,1368.0,695.0,,0.0,,479.0,631.0,0.0,,,2145.0,5318.0
2022-01-06 18:00:00+00:00,1671.0,152.0,245.0,0.0,1823.0,513.0,1818.0,0.0,239.0,0.0,2745.0,9206.0
2022-01-06 18:15:00+00:00,1719.0,85.0,,0.0,,494.0,1957.0,0.0,,,2717.0,6972.0
2022-01-06 18:30:00+00:00,1726.0,59.0,,0.0,,477.0,2026.0,0.0,,,2671.0,6959.0
2022-01-06 18:45:00+00:00,1757.0,35.0,,0.0,,478.0,2294.0,0.0,,,2724.0,7288.0
2022-01-06 19:00:00+00:00,1774.0,0.0,420.0,0.0,1529.0,465.0,2300.0,0.0,376.0,0.0,3151.0,10015.0
2022-01-06 19:15:00+00:00,1796.0,0.0,,0.0,,449.0,2304.0,0.0,,,3324.0,7873.0
2022-01-06 19:30:00+00:00,1718.0,0.0,,0.0,,426.0,2282.0,0.0,,,3176.0,7602.0
2022-01-06 19:45:00+00:00,1703.0,0.0,,0.0,,420.0,2022.0,0.0,,,3225.0,7370.0
2022-01-06 20:00:00+00:00,1707.0,0.0,520.0,1.0,1394.0,395.0,1788.0,0.0,349.0,0.0,3573.0,9727.0
2022-01-06 20:15:00+00:00,1736.0,0.0,,11.0,,387.0,1704.0,0.0,,,3578.0,7416.0
2022-01-06 20:30:00+00:00,1656.0,0.0,,36.0,,389.0,1745.0,0.0,,,3550.0,7376.0
2022-01-06 20:45:00+00:00,1596.0,0.0,,2.0,,394.0,1797.0,0.0,,,3537.0,7326.0
2022-01-06 21:00:00+00:00,1855.0,0.0,802.0,242.0,1137.0,440.0,1649.0,0.0,652.0,0.0,3722.0,10499.0
2022-01-06 21:15:00+00:00,1908.0,0.0,,324.0,,424.0,1479.0,0.0,,,3744.0,7879.0
2022-01-06 21:30:00+00:00,1664.0,0.0,,195.0,,429.0,1703.0,0.0,,,3649.0,7640.0
2022-01-06 21:45:00+00:00,1604.0,0.0,,268.0,,390.0,1670.0,0.0,,,3577.0,7509.0
2022-01-06 22:00:00+00:00,1571.0,0.0,662.0,467.0,591.0,355.0,1609.0,88.0,701.0,0.0,3432.0,9476.0
2022-01-06 22:15:00+00:00,1568.0,0.0,,459.0,,330.0,1397.0,170.0,,,3400.0,7324.0
2022-01-06 22:30:00+00:00,1465.0,0.0,,456.0,,338.0,1589.0,170.0,,,3354.0,7372.0
2022-01-06 22:45:00+00:00,1439.0,0.0,,559.0,,297.0,1519.0,259.0,,,3298.0,7371.0
2022-01-06 23:00:00+00:00,1729.0,0.0,778.0,903.0,490.0,355.0,1822.0,613.0,465.0,2.0,3512.0,10669.0
2022-01-06 23:15:00+00:00,1662.0,0.0,,1042.0,,356.0,1754.0,701.0,,,3455.0,8970.0
2022-01-06 23:30:00+00:00,1568.0,0.0,,911.0,,357.0,1708.0,701.0,,,3234.0,8479.0
2022-01-06 23:45:00+00:00,1564.0,0.0,,812.0,,352.0,1757.0,709.0,,,3231.0,8425.0
2022-01-07 00:00:00+00:00,1939.0,0.0,979.0,787.0,621.0,332.0,1856.0,739.0,626.0,2.0,3566.0,11447.0
2022-01-07 00:15:00+00:00,2009.0,0.0,,704.0,,335.0,1688.0,746.0,,,3480.0,8962.0
2022-01-07 00:30:00+00:00,1970.0,0.0,,708.0,,330.0,1729.0,746.0,,,3466.0,8949.0
2022-01-07 00:45:00+00:00,1937.0,0.0,,700.0,,330.0,1689.0,779.0,,,3374.0,8809.0
2022-01-07 01:00:00+00:00,2219.0,0.0,1158.0,972.0,517.0,274.0,1404.0,903.0,815.0,0.0,3575.0,11837.0
2022-01-07 01:15:00+00:00,2267.0,0.0,,946.0,,244.0,1373.0,932.0,,,3539.0,9301.0
2022-01-07 01:30:00+00:00,2250.0,0.0,,754.0,,255.0,1399.0,933.0,,,3508.0,9099.0
2022-01-07 01:45:00+00:00,2268.0,22.0,,731.0,,246.0,1401.0,898.0,,,3441.0,9007.0
2022-01-07 02:00:00+00:00,2272.0,416.0,1264.0,589.0,631.0,246.0,1573.0,772.0,944.0,0.0,3616.0,12323.0
2022-01-07 02:15:00+00:00,2279.0,470.0,,661.0,,236.0,1583.0,742.0,,,3738.0,9709.0
2022-01-07 02:30:00+00:00,2263.0,472.0,,564.0,,234.0,1610.0,741.0,,,3734.0,9618.0
2022-01-07 02:45:00+00:00,2320.0,500.0,,577.0,,225.0,1576.0,767.0,,,3776.0,9741.0
2022-01-07 03:00:00+00:00,2537.0,742.0,1326.0,586.0,534.0,201.0,1426.0,860.0,967.0,0.0,3615.0,12794.0
2022-01-07 03:15:00+00:00,2607.0,874.0,,619.0,,207.0,1392.0,882.0,,,3577.0,10158.0
2022-01-07 03:30:00+00:00,2674.0,826.0,,604.0,,199.0,1376.0,882.0,,,3490.0,10051.0
2022-01-07 03:45:00+00:00,2715.0,683.0,,686.0,,225.0,1325.0,906.0,,,3611.0,10151.0
2022-01-07 04:00:00+00:00,2737.0,0.0,1528.0,1133.0,538.0,295.0,1419.0,996.0,938.0,2.0,3816.0,13402.0
2022-01-07 04:15:00+00:00,2773.0,0.0,,1400.0,,298.0,1451.0,1016.0,,,3728.0,10666.0
2022-01-07 04:30:00+00:00,2800.0,0.0,,1378.0,,287.0,1348.0,1016.0,,,3681.0,10510.0
2022-01-07 04:45:00+00:00,2838.0,0.0,,1206.0,,312.0,1364.0,917.0,,,3786.0,10423.0
2022-01-07 05:00:00+00:00,2644.0,781.0,2156.0,1014.0,590.0,310.0,1059.0,515.0,982.0,2.0,3627.0,13680.0
2022-01-07 05:15:00+00:00,2819.0,928.0,,1038.0,,313.0,1006.0,415.0,,,3672.0,10191.0
2022-01-07 05:30:00+00:00,2937.0,965.0,,1042.0,,302.0,973.0,415.0,,,3697.0,10331.0
2022-01-07 05:45:00+00:00,2789.0,983.0,,1010.0,,347.0,993.0,315.0,,,3722.0,10159.0
2022-01-07 06:00:00+00:00,2411.0,927.0,2273.0,832.0,488.0,384.0,1059.0,15.0,1109.0,2.0,3073.0,12573.0
2022-01-07 06:15:00+00:00,2580.0,934.0,,793.0,,388.0,1180.0,0.0,,,2879.0,8754.0
2022-01-07 06:30:00+00:00,2763.0,996.0,,892.0,,375.0,1155.0,0.0,,,3029.0,9210.0
2022-01-07 06:45:00+00:00,2737.0,1002.0,,908.0,,388.0,1308.0,0.0,,,3085.0,9428.0
2022-01-07 07:00:00+00:00,2413.0,978.0,2183.0,1103.0,121.0,393.0,1348.0,0.0,1086.0,2.0,2776.0,12403.0
2022-01-07 07:15:00+00:00,2403.0,1002.0,,1329.0,,398.0,1440.0,0.0,,,2746.0,9318.0
2022-01-07 07:30:00+00:00,2435.0,982.0,,1322.0,,365.0,1364.0,0.0,,,2713.0,9181.0
2022-01-07 07:45:00+00:00,2417.0,968.0,,1449.0,,374.0,1253.0,0.0,,,2700.0,9161.0
2022-01-07 08:00:00+00:00,2186.0,999.0,2032.0,1578.0,284.0,411.0,1411.0,0.0,952.0,2.0,2576.0,12431.0
2022-01-07 08:15:00+00:00,2209.0,1003.0,,1645.0,,428.0,1534.0,0.0,,,2438.0,9257.0
2022-01-07 08:30:00+00:00,2172.0,1002.0,,1628.0,,445.0,1427.0,0.0,,,2421.0,9095.0
2022-01-07 08:45:00+00:00,2150.0,1002.0,,1497.0,,398.0,1381.0,0.0,,,2424.0,8852.0
2022-01-07 09:00:00+00:00,2175.0,1002.0,1827.0,921.0,388.0,431.0,1617.0,0.0,996.0,2.0,2542.0,11901.0
2022-01-07 09:15:00+00:00,2167.0,1002.0,,616.0,,435.0,1583.0,0.0,,,2547.0,8350.0
2022-01-07 09:30:00+00:00,2198.0,1002.0,,750.0,,443.0,1467.0,0.0,,,2517.0,8377.0
2022-01-07 09:45:00+00:00,2188.0,1002.0,,505.0,,438.0,1387.0,0.0,,,2544.0,8064.0
2022-01-07 10:00:00+00:00,2330.0,1002.0,1536.0,324.0,611.0,449.0,1338.0,0.0,636.0,2.0,3044.0,11272.0
2022-01-07 10:15:00+00:00,2346.0,1002.0,,343.0,,439.0,1220.0,0.0,,,3203.0,8553.0
2022-01-07 10:30:00+00:00,2363.0,1002.0,,502.0,,435.0,1187.0,0.0,,,3131.0,8620.0
2022-01-07 10:45:00+00:00,2306.0,1002.0,,441.0,,428.0,1060.0,0.0,,,3114.0,8351.0
2022-01-07 11:00:00+00:00,2334.0,1002.0,1528.0,522.0,476.0,515.0,1184.0,0.0,662.0,2.0,3087.0,11312.0
2022-01-07 11:15:00+00:00,2264.0,1002.0,,535.0,,516.0,951.0,0.0,,,3131.0,8399.0
2022-01-07 11:30:00+00:00,2391.0,1002.0,,474.0,,517.0,1029.0,0.0,,,3147.0,8560.0
2022-01-07 11:45:00+00:00,2392.0,1002.0,,327.0,,513.0,971.0,0.0,,,3120.0,8325.0
2022-01-07 12:00:00+00:00,2583.0,1002.0,1714.0,106.0,98.0,498.0,946.0,0.0,879.0,2.0,3372.0,11200.0
2022-01-07 12:15:00+00:00,2749.0,1002.0,,83.0,,478.0,873.0,0.0,,,3521.0,8706.0
2022-01-07 12:30:00+00:00,2795.0,1002.0,,110.0,,450.0,822.0,0.0,,,3605.0,8784.0
2022-01-07 12:45:00+00:00,2701.0,998.0,,39.0,,442.0,826.0,0.0,,,3596.0,8602.0
2022-01-07 13:00:00+00:00,2450.0,959.0,1561.0,56.0,0.0,398.0,832.0,0.0,686.0,0.0,3293.0,10235.0
2022-01-07 13:15:00+00:00,2558.0,954.0,,161.0,,374.0,795.0,0.0,,,3263.0,8105.0
2022-01-07 13:30:00+00:00,2600.0,954.0,,223.0,,379.0,751.0,0.0,,,3284.0,8191.0
2022-01-07 13:45:00+00:00,2543.0,934.0,,121.0,,412.0,838.0,0.0,,,3179.0,8027.0
2022-01-07 14:00:00+00:00,2358.0,797.0,1766.0,6.0,0.0,436.0,1245.0,0.0,827.0,0.0,2996.0,10431.0
2022-01-07 14:15:00+00:00,2444.0,851.0,,30.0,,438.0,1126.0,0.0,,,3036.0,7925.0
2022-01-07 14:30:00+00:00,2600.0,884.0,,136.0,,435.0,1136.0,0.0,,,3255.0,8446.0
2022-01-07 14:45:00+00:00,2482.0,888.0,,183.0,,439.0,1352.0,0.0,,,3210.0,8554.0
2022-01-07 15:00:00+00:00,2009.0,899.0,1727.0,63.0,0.0,419.0,1242.0,0.0,741.0,0.0,2665.0,9765.0
2022-01-07 15:15:00+00:00,2043.0,950.0,,44.0,,417.0,1236.0,0.0,,,2712.0,7402.0
2022-01-07 15:30:00+00:00,2182.0,994.0,,79.0,,400.0,1171.0,0.0,,,2755.0,7581.0
2022-01-07 15:45:00+00:00,2091.0,980.0,,154.0,,409.0,1360.0,0.0,,,2739.0,7733.0
2022-01-07 16:00:00+00:00,1676.0,894.0,1422.0,60.0,192.0,468.0,1262.0,0.0,830.0,2.0,2934.0,9740.0
2022-01-07 16:15:00+00:00,1439.0,913.0,,172.0,,478.0,1390.0,0.0,,,2981.0,7373.0
2022-01-07 16:30:00+00:00,1399.0,918.0,,372.0,,498.0,1426.0,0.0,,,2908.0,7521.0
2022-01-07 16:45:00+00:00,1327.0,878.0,,128.0,,528.0,1555.0,0.0,,,2872.0,7288.0
2022-01-07 17:00:00+00:00,1257.0,368.0,1089.0,48.0,1001.0,606.0,1973.0,0.0,753.0,0.0,2983.0,10078.0
2022-01-07 17:15:00+00:00,1417.0,315.0,,48.0,,643.0,2217.0,0.0,,,3250.0,7890.0
2022-01-07 17:30:00+00:00,1454.0,315.0,,49.0,,629.0,2416.0,0.0,,,3342.0,8205.0
2022-01-07 17:45:00+00:00,1470.0,292.0,,5.0,,643.0,2556.0,0.0,,,3332.0,8298.0
2022-01-07 18:00:00+00:00,1570.0,51.0,870.0,5.0,1732.0,691.0,3305.0,0.0,732.0,0.0,3486.0,12442.0
2022-01-07 18:15:00+00:00,1680.0,26.0,,5.0,,661.0,3378.0,0.0,,,3601.0,9351.0
2022-01-07 18:30:00+00:00,1721.0,26.0,,0.0,,679.0,3479.0,0.0,,,3659.0,9564.0
2022-01-07 18:45:00+00:00,1757.0,12.0,,0.0,,656.0,3406.0,0.0,,,3635.0,9466.0
2022-01-07 19:00:00+00:00,1804.0,0.0,827.0,0.0,1644.0,679.0,3657.0,0.0,662.0,0.0,3856.0,13129.0
2022-01-07 19:15:00+00:00,1915.0,0.0,,0.0,,616.0,3480.0,0.0,,,3931.0,9942.0
2022-01-07 19:30:00+00:00,1926.0,0.0,,0.0,,606.0,3546.0,0.0,,,3936.0,10014.0
2022-01-07 19:45:00+00:00,1809.0,0.0,,0.0,,583.0,3575.0,0.0,,,4018.0,9985.0
2022-01-07 20:00:00+00:00,2037.0,275.0,866.0,0.0,1205.0,528.0,2928.0,0.0,607.0,0.0,4202.0,12648.0
2022-01-07 20:15:00+00:00,2061.0,315.0,,0.0,,509.0,2790.0,0.0,,,4211.0,9886.0
2022-01-07 20:30:00+00:00,2003.0,316.0,,0.0,,540.0,3021.0,0.0,,,4101.0,9981.0
2022-01-07 20:45:00+00:00,1993.0,342.0,,0.0,,527.0,2821.0,0.0,,,4078.0,9761.0
2022-01-07 21:00:00+00:00,2070.0,616.0,963.0,0.0,820.0,512.0,2091.0,0.0,700.0,0.0,4010.0,11782.0
2022-01-07 21:15:00+00:00,2031.0,644.0,,0.0,,490.0,1772.0,0.0,,,3962.0,8899.0
2022-01-07 21:30:00+00:00,1925.0,644.0,,0.0,,525.0,1914.0,0.0,,,3929.0,8937.0
2022-01-07 21:45:00+00:00,1915.0,609.0,,0.0,,515.0,1885.0,0.0,,,3892.0,8816.0
2022-01-07 22:00:00+00:00,1938.0,257.0,816.0,0.0,1262.0,498.0,1954.0,0.0,349.0,0.0,4210.0,11284.0
2022-01-07 22:15:00+00:00,1830.0,221.0,,0.0,,501.0,1602.0,0.0,,,4061.0,8215.0
2022-01-07 22:30:00+00:00,1808.0,222.0,,0.0,,532.0,1675.0,0.0,,,4081.0,8318.0
2022-01-07 22:45:00+00:00,1734.0,237.0,,0.0,,550.0,1635.0,0.0,,,4077.0,8233.0
2022-01-07 23:00:00+00:00,1767.0,403.0,808.0,0.0,1021.0,533.0,2326.0,0.0,160.0,0.0,4049.0,11067.0
2022-01-07 23:15:00+00:00,1768.0,368.0,,0.0,,484.0,2770.0,0.0,,,4314.0,9704.0
2022-01-07 23:30:00+00:00,1758.0,395.0,,0.0,,466.0,2657.0,0.0,,,4381.0,9657.0
2022-01-07 23:45:00+00:00,1780.0,442.0,,0.0,,442.0,2788.0,0.0,,,4354.0,9806.0
2022-01-08 00:00:00+00:00,2105.0,931.0,815.0,0.0,1135.0,400.0,2519.0,0.0,50.0,0.0,4576.0,12531.0
2022-01-08 00:15:00+00:00,1998.0,931.0,,0.0,,387.0,2489.0,0.0,,,4559.0,10364.0
2022-01-08 00:30:00+00:00,1953.0,1002.0,,0.0,,401.0,2507.0,0.0,,,4477.0,10340.0
2022-01-08 00:45:00+00:00,1950.0,951.0,,0.0,,408.0,2576.0,0.0,,,4478.0,10363.0
2022-01-08 01:00:00+00:00,1928.0,505.0,763.0,0.0,1742.0,443.0,3066.0,0.0,8.0,0.0,4566.0,13021.0
2022-01-08 01:15:00+00:00,1939.0,460.0,,0.0,,429.0,3049.0,0.0,,,4558.0,10435.0
2022-01-08 01:30:00+00:00,1934.0,459.0,,0.0,,444.0,3154.0,0.0,,,4521.0,10512.0
2022-01-08 01:45:00+00:00,1892.0,429.0,,0.0,,454.0,3111.0,0.0,,,4409.0,10295.0
2022-01-08 02:00:00+00:00,1794.0,121.0,693.0,0.0,1793.0,497.0,3517.0,0.0,1.0,0.0,4430.0,12846.0
2022-01-08 02:15:00+00:00,1750.0,89.0,,0.0,,498.0,3548.0,0.0,,,4287.0,10172.0
2022-01-08 02:30:00+00:00,1719.0,89.0,,0.0,,501.0,3521.0,0.0,,,4156.0,9986.0
2022-01-08 02:45:00+00:00,1722.0,126.0,,0.0,,476.0,3476.0,0.0,,,4028.0,9828.0
2022-01-08 03:00:00+00:00,1916.0,502.0,856.0,0.0,1637.0,458.0,3217.0,0.0,111.0,0.0,4132.0,12829.0
2022-01-08 03:15:00+00:00,1961.0,540.0,,0.0,,483.0,3129.0,0.0,,,4077.0,10190.0
2022-01-08 03:30:00+00:00,2085.0,540.0,,0.0,,482.0,2935.0,0.0,,,3985.0,10027.0
2022-01-08 03:45:00+00:00,2124.0,578.0,,0.0,,498.0,2841.0,0.0,,,4073.0,10114.0
2022-01-08 04:00:00+00:00,2181.0,963.0,1088.0,0.0,1436.0,428.0,2484.0,0.0,409.0,0.0,4091.0,13080.0
2022-01-08 04:15:00+00:00,2225.0,1001.0,,0.0,,446.0,2628.0,0.0,,,4056.0,10356.0
2022-01-08 04:30:00+00:00,2218.0,1001.0,,0.0,,445.0,2540.0,0.0,,,4084.0,10288.0
2022-01-08 04:45:00+00:00,2174.0,963.0,,0.0,,441.0,2633.0,0.0,,,4097.0,10308.0
2022-01-08 05:00:00+00:00,2039.0,558.0,1175.0,0.0,1462.0,442.0,3048.0,0.0,857.0,0.0,3758.0,13339.0
2022-01-08 05:15:00+00:00,2136.0,512.0,,0.0,,426.0,3068.0,0.0,,,3797.0,9939.0
2022-01-08 05:30:00+00:00,2144.0,511.0,,0.0,,417.0,2955.0,0.0,,,3839.0,9866.0
2022-01-08 05:45:00+00:00,2150.0,550.0,,0.0,,416.0,2991.0,0.0,,,3913.0,10020.0
2022-01-08 06:00:00+00:00,1928.0,960.0,1083.0,0.0,1468.0,392.0,2389.0,0.0,804.0,0.0,3710.0,12734.0
2022-01-08 06:15:00+00:00,1960.0,1002.0,,0.0,,399.0,2377.0,0.0,,,3724.0,9462.0
2022-01-08 06:30:00+00:00,1957.0,1002.0,,0.0,,412.0,2363.0,0.0,,,3615.0,9349.0
2022-01-08 06:45:00+00:00,2062.0,988.0,,0.0,,417.0,2307.0,0.0,,,3681.0,9455.0
2022-01-08 07:00:00+00:00,2320.0,843.0,1367.0,0.0,1540.0,410.0,1811.0,0.0,1027.0,0.0,4149.0,13467.0
2022-01-08 07:15:00+00:00,2439.0,823.0,,0.0,,444.0,1572.0,0.0,,,4214.0,9492.0
2022-01-08 07:30:00+00:00,2563.0,748.0,,0.0,,421.0,1410.0,0.0,,,4192.0,9334.0
2022-01-08 07:45:00+00:00,2733.0,799.0,,0.0,,429.0,1384.0,0.0,,,4303.0,9648.0
2022-01-08 08:00:00+00:00,2492.0,967.0,1323.0,0.0,1101.0,393.0,1245.0,0.0,943.0,0.0,4263.0,12727.0
2022-01-08 08:15:00+00:00,2460.0,925.0,,0.0,,399.0,1261.0,0.0,,,4162.0,9207.0
2022-01-08 08:30:00+00:00,2387.0,848.0,,0.0,,403.0,1161.0,0.0,,,3993.0,8792.0
2022-01-08 08:45:00+00:00,2419.0,750.0,,0.0,,376.0,924.0,0.0,,,3907.0,8376.0
2022-01-08 09:00:00+00:00,2875.0,955.0,1515.0,0.0,1120.0,424.0,1231.0,0.0,846.0,0.0,4051.0,13017.0
2022-01-08 09:15:00+00:00,2873.0,933.0,,0.0,,463.0,1222.0,0.0,,,3961.0,9452.0
2022-01-08 09:30:00+00:00,2754.0,895.0,,0.0,,461.0,1105.0,0.0,,,4041.0,9256.0
2022-01-08 09:45:00+00:00,2722.0,820.0,,0.0,,473.0,1037.0,0.0,,,4069.0,9121.0
2022-01-08 10:00:00+00:00,3129.0,471.0,2078.0,2.0,447.0,433.0,908.0,0.0,1136.0,0.0,4218.0,12822.0
2022-01-08 10:15:00+00:00,3054.0,401.0,,0.0,,420.0,972.0,0.0,,,4094.0,8941.0
2022-01-08 10:30:00+00:00,3011.0,373.0,,0.0,,409.0,1035.0,0.0,,,4144.0,8972.0
2022-01-08 10:45:00+00:00,2989.0,353.0,,0.0,,426.0,1050.0,0.0,,,4170.0,8988.0
2022-01-08 11:00:00+00:00,2824.0,323.0,2067.0,0.0,626.0,423.0,1105.0,0.0,1044.0,0.0,4189.0,12601.0
2022-01-08 11:15:00+00:00,2824.0,321.0,,0.0,,415.0,1153.0,0.0,,,4017.0,8730.0
2022-01-08 11:30:00+00:00,2803.0,360.0,,0.0,,419.0,1242.0,0.0,,,4021.0,8845.0
2022-01-08 11:45:00+00:00,2800.0,348.0,,0.0,,420.0,1315.0,0.0,,,3982.0,8865.0
2022-01-08 12:00:00+00:00,3164.0,322.0,2521.0,0.0,443.0,387.0,1411.0,0.0,1209.0,0.0,4109.0,13566.0
2022-01-08 12:15:00+00:00,3175.0,322.0,,0.0,,339.0,1431.0,0.0,,,4046.0,9313.0
2022-01-08 12:30:00+00:00,3164.0,357.0,,0.0,,348.0,1494.0,0.0,,,4106.0,9469.0
2022-01-08 12:45:00+00:00,3164.0,332.0,,0.0,,344.0,1484.0,0.0,,,4141.0,9465.0
2022-01-08 13:00:00+00:00,3141.0,543.0,2454.0,0.0,314.0,332.0,1514.0,0.0,1165.0,0.0,4145.0,13608.0
2022-01-08 13:15:00+00:00,3124.0,570.0,,0.0,,320.0,1509.0,0.0,,,4113.0,9636.0
2022-01-08 13:30:00+00:00,3095.0,573.0,,0.0,,300.0,1525.0,0.0,,,4145.0,9638.0
2022-01-08 13:45:00+00:00,3060.0,555.0,,23.0,,300.0,1524.0,0.0,,,4145.0,9607.0
2022-01-08 14:00:00+00:00,3189.0,496.0,2561.0,3.0,158.0,289.0,1542.0,0.0,1041.0,0.0,4149.0,13428.0
2022-01-08 14:15:00+00:00,3172.0,535.0,,0.0,,289.0,1523.0,0.0,,,4077.0,9596.0
2022-01-08 14:30:00+00:00,3241.0,525.0,,0.0,,308.0,1529.0,0.0,,,4173.0,9776.0
2022-01-08 14:45:00+00:00,3358.0,414.0,,0.0,,315.0,1539.0,0.0,,,4265.0,9891.0
2022-01-08 15:00:00+00:00,2740.0,0.0,2408.0,32.0,195.0,375.0,1696.0,0.0,1141.0,0.0,3925.0,12512.0
2022-01-08 15:15:00+00:00,2765.0,0.0,,148.0,,394.0,1650.0,0.0,,,4007.0,8964.0
2022-01-08 15:30:00+00:00,2807.0,0.0,,161.0,,369.0,1587.0,0.0,,,4011.0,8935.0
2022-01-08 15:45:00+00:00,2717.0,0.0,,204.0,,368.0,1585.0,0.0,,,3925.0,8799.0
2022-01-08 16:00:00+00:00,2622.0,343.0,2508.0,522.0,12.0,315.0,1470.0,0.0,1254.0,2.0,3548.0,12596.0
2022-01-08 16:15:00+00:00,2633.0,482.0,,736.0,,367.0,1544.0,0.0,,,3842.0,9604.0
2022-01-08 16:30:00+00:00,2706.0,484.0,,668.0,,342.0,1497.0,0.0,,,3885.0,9582.0
2022-01-08 16:45:00+00:00,2636.0,521.0,,717.0,,345.0,1511.0,0.0,,,3873.0,9603.0
2022-01-08 17:00:00+00:00,2690.0,896.0,2450.0,921.0,195.0,343.0,1437.0,0.0,1261.0,2.0,3547.0,13742.0
2022-01-08 17:15:00+00:00,2644.0,934.0,,994.0,,338.0,1423.0,0.0,,,3652.0,9985.0
2022-01-08 17:30:00+00:00,2633.0,908.0,,858.0,,331.0,1443.0,0.0,,,3776.0,9949.0
2022-01-08 17:45:00+00:00,2609.0,905.0,,769.0,,350.0,1488.0,60.0,,,3769.0,9950.0
2022-01-08 18:00:00+00:00,2972.0,981.0,2375.0,792.0,315.0,298.0,1426.0,433.0,1251.0,2.0,3938.0,14783.0
2022-01-08 18:15:00+00:00,3019.0,985.0,,694.0,,332.0,1455.0,534.0,,,3952.0,10971.0
2022-01-08 18:30:00+00:00,2939.0,984.0,,729.0,,327.0,1521.0,533.0,,,3970.0,11003.0
2022-01-08 18:45:00+00:00,2880.0,983.0,,859.0,,297.0,1539.0,633.0,,,3750.0,10941.0
2022-01-08 19:00:00+00:00,2897.0,976.0,2335.0,1597.0,130.0,256.0,1350.0,1035.0,1187.0,194.0,3816.0,15773.0
2022-01-08 19:15:00+00:00,2813.0,975.0,,1765.0,,229.0,1327.0,1135.0,,,3773.0,12017.0
2022-01-08 19:30:00+00:00,2753.0,966.0,,1714.0,,222.0,1350.0,1135.0,,,3745.0,11885.0
2022-01-08 19:45:00+00:00,2762.0,974.0,,1725.0,,248.0,1315.0,1132.0,,,3774.0,11930.0
2022-01-08 20:00:00+00:00,3109.0,955.0,2429.0,1836.0,41.0,183.0,1404.0,1123.0,1264.0,298.0,3848.0,16490.0
2022-01-08 20:15:00+00:00,3198.0,844.0,,1842.0,,195.0,1321.0,1117.0,,,3913.0,12430.0
2022-01-08 20:30:00+00:00,3167.0,952.0,,1778.0,,221.0,1338.0,1116.0,,,3777.0,12349.0
2022-01-08 20:45:00+00:00,3148.0,965.0,,1794.0,,306.0,1331.0,1121.0,,,3697.0,12362.0
2022-01-08 21:00:00+00:00,3250.0,957.0,2409.0,1797.0,80.0,363.0,1242.0,1129.0,1221.0,74.0,4073.0,16595.0
2022-01-08 21:15:00+00:00,3393.0,881.0,,1735.0,,370.0,1217.0,1136.0,,,4066.0,12798.0
2022-01-08 21:30:00+00:00,3263.0,969.0,,1690.0,,393.0,1253.0,1135.0,,,3950.0,12653.0
2022-01-08 21:45:00+00:00,3167.0,981.0,,1599.0,,395.0,1262.0,1136.0,,,3862.0,12402.0
2022-01-08 22:00:00+00:00,3087.0,1000.0,1845.0,1330.0,306.0,393.0,1292.0,1136.0,792.0,3.0,3742.0,14926.0
2022-01-08 22:15:00+00:00,3156.0,1002.0,,1132.0,,362.0,1333.0,1135.0,,,3946.0,12066.0
2022-01-08 22:30:00+00:00,3007.0,1002.0,,1063.0,,359.0,1374.0,1136.0,,,3782.0,11723.0
2022-01-08 22:45:00+00:00,2989.0,1000.0,,1075.0,,358.0,1440.0,1116.0,,,3740.0,11718.0
