,DE,LT,CZ,SK,UA,SE,sum
2024-01-01 00:00:00+00:00,0.0,492.0,205.0,265.0,0.0,595.0,1557.0
2024-01-01 01:00:00+00:00,0.0,492.0,291.0,253.0,0.0,595.0,1631.0
2024-01-01 02:00:00+00:00,0.0,492.0,339.0,214.0,0.0,595.0,1640.0
2024-01-01 03:00:00+00:00,0.0,492.0,306.0,156.0,0.0,595.0,1549.0
2024-01-01 04:00:00+00:00,0.0,492.0,354.0,163.0,0.0,595.0,1604.0
2024-01-01 05:00:00+00:00,0.0,492.0,223.0,136.0,0.0,595.0,1446.0
2024-01-01 06:00:00+00:00,0.0,492.0,186.0,154.0,0.0,595.0,1427.0
2024-01-01 07:00:00+00:00,0.0,492.0,176.0,166.0,0.0,595.0,1429.0
2024-01-01 08:00:00+00:00,0.0,492.0,20.0,57.0,0.0,595.0,1164.0
2024-01-01 09:00:00+00:00,0.0,492.0,0.0,18.0,0.0,595.0,1105.0
2024-01-01 10:00:00+00:00,0.0,488.0,0.0,0.0,0.0,587.0,1075.0
2024-01-01 11:00:00+00:00,0.0,293.0,0.0,0.0,0.0,415.0,708.0
2024-01-01 12:00:00+00:00,0.0,492.0,0.0,0.0,0.0,573.0,1065.0
2024-01-01 13:00:00+00:00,0.0,491.0,0.0,0.0,0.0,181.0,672.0
2024-01-01 14:00:00+00:00,0.0,299.0,0.0,0.0,0.0,0.0,299.0
2024-01-01 15:00:00+00:00,0.0,208.0,0.0,0.0,0.0,0.0,208.0
2024-01-01 16:00:00+00:00,0.0,114.0,0.0,0.0,0.0,0.0,114.0
2024-01-01 17:00:00+00:00,0.0,207.0,0.0,0.0,0.0,0.0,207.0
2024-01-01 18:00:00+00:00,0.0,439.0,0.0,0.0,0.0,0.0,439.0
2024-01-01 19:00:00+00:00,0.0,474.0,0.0,0.0,0.0,20.0,494.0
2024-01-01 20:00:00+00:00,0.0,492.0,0.0,0.0,0.0,472.0,964.0
2024-01-01 21:00:00+00:00,0.0,492.0,0.0,5.0,0.0,487.0,984.0
2024-01-01 22:00:00+00:00,0.0,492.0,0.0,25.0,0.0,591.0,1108.0
2024-01-01 23:00:00+00:00,0.0,492.0,0.0,88.0,0.0,595.0,1175.0
2024-01-02 00:00:00+00:00,0.0,492.0,26.0,98.0,0.0,594.0,1210.0
2024-01-02 01:00:00+00:00,0.0,492.0,0.0,117.0,0.0,585.0,1194.0
2024-01-02 02:00:00+00:00,0.0,492.0,32.0,142.0,0.0,592.0,1258.0
2024-01-02 03:00:00+00:00,0.0,492.0,213.0,308.0,0.0,497.0,1510.0
2024-01-02 04:00:00+00:00,0.0,492.0,133.0,385.0,0.0,68.0,1078.0
2024-01-02 05:00:00+00:00,0.0,492.0,137.0,347.0,0.0,0.0,976.0
2024-01-02 06:00:00+00:00,0.0,492.0,129.0,370.0,0.0,0.0,991.0
2024-01-02 07:00:00+00:00,0.0,492.0,0.0,226.0,0.0,0.0,718.0
2024-01-02 08:00:00+00:00,0.0,492.0,0.0,94.0,0.0,0.0,586.0
2024-01-02 09:00:00+00:00,0.0,492.0,0.0,1.0,0.0,0.0,493.0
2024-01-02 10:00:00+00:00,0.0,492.0,0.0,0.0,0.0,0.0,492.0
2024-01-02 11:00:00+00:00,0.0,482.0,0.0,0.0,0.0,0.0,482.0
2024-01-02 12:00:00+00:00,0.0,492.0,0.0,0.0,0.0,0.0,492.0
2024-01-02 13:00:00+00:00,0.0,492.0,0.0,50.0,0.0,0.0,542.0
2024-01-02 14:00:00+00:00,0.0,492.0,172.0,209.0,0.0,0.0,873.0
2024-01-02 15:00:00+00:00,0.0,492.0,285.0,322.0,0.0,0.0,1099.0
2024-01-02 16:00:00+00:00,0.0,461.0,281.0,312.0,0.0,0.0,1054.0
2024-01-02 17:00:00+00:00,0.0,343.0,195.0,262.0,0.0,0.0,800.0
2024-01-02 18:00:00+00:00,0.0,435.0,12.0,203.0,0.0,0.0,650.0
2024-01-02 19:00:00+00:00,0.0,492.0,29.0,263.0,0.0,0.0,784.0
2024-01-02 20:00:00+00:00,0.0,492.0,275.0,415.0,0.0,0.0,1182.0
2024-01-02 21:00:00+00:00,0.0,482.0,420.0,463.0,0.0,108.0,1473.0
2024-01-02 22:00:00+00:00,0.0,492.0,402.0,451.0,0.0,346.0,1691.0
2024-01-02 23:00:00+00:00,0.0,492.0,518.0,496.0,0.0,84.0,1590.0
2024-01-03 00:00:00+00:00,0.0,492.0,522.0,427.0,0.0,252.0,1693.0
2024-01-03 01:00:00+00:00,0.0,492.0,416.0,356.0,0.0,527.0,1791.0
2024-01-03 02:00:00+00:00,0.0,492.0,328.0,300.0,0.0,568.0,1688.0
2024-01-03 03:00:00+00:00,0.0,492.0,379.0,349.0,0.0,401.0,1621.0
2024-01-03 04:00:00+00:00,0.0,492.0,566.0,512.0,0.0,30.0,1600.0
2024-01-03 05:00:00+00:00,0.0,492.0,484.0,364.0,0.0,285.0,1625.0
2024-01-03 06:00:00+00:00,0.0,492.0,469.0,391.0,0.0,296.0,1648.0
2024-01-03 07:00:00+00:00,0.0,492.0,344.0,341.0,0.0,233.0,1410.0
2024-01-03 08:00:00+00:00,0.0,492.0,675.0,438.0,0.0,0.0,1605.0
2024-01-03 09:00:00+00:00,0.0,492.0,545.0,287.0,0.0,0.0,1324.0
2024-01-03 10:00:00+00:00,0.0,492.0,341.0,160.0,0.0,106.0,1099.0
2024-01-03 11:00:00+00:00,0.0,492.0,254.0,151.0,0.0,2.0,899.0
2024-01-03 12:00:00+00:00,0.0,492.0,186.0,124.0,0.0,0.0,802.0
2024-01-03 13:00:00+00:00,0.0,492.0,0.0,52.0,0.0,0.0,544.0
2024-01-03 14:00:00+00:00,0.0,492.0,0.0,65.0,0.0,0.0,557.0
2024-01-03 15:00:00+00:00,0.0,492.0,142.0,268.0,0.0,0.0,902.0
2024-01-03 16:00:00+00:00,0.0,492.0,142.0,215.0,0.0,0.0,849.0
2024-01-03 17:00:00+00:00,0.0,492.0,43.0,128.0,0.0,0.0,663.0
2024-01-03 18:00:00+00:00,0.0,492.0,0.0,52.0,0.0,0.0,544.0
2024-01-03 19:00:00+00:00,0.0,492.0,0.0,0.0,0.0,0.0,492.0
2024-01-03 20:00:00+00:00,0.0,492.0,0.0,0.0,0.0,0.0,492.0
2024-01-03 21:00:00+00:00,0.0,492.0,83.0,122.0,0.0,0.0,697.0
2024-01-03 22:00:00+00:00,0.0,492.0,212.0,221.0,0.0,300.0,1225.0
2024-01-03 23:00:00+00:00,0.0,492.0,229.0,242.0,0.0,547.0,1510.0
2024-01-04 00:00:00+00:00,0.0,492.0,249.0,207.0,0.0,595.0,1543.0
2024-01-04 01:00:00+00:00,0.0,492.0,306.0,217.0,0.0,595.0,1610.0
2024-01-04 02:00:00+00:00,0.0,492.0,225.0,183.0,0.0,595.0,1495.0
2024-01-04 03:00:00+00:00,0.0,492.0,236.0,175.0,0.0,595.0,1498.0
2024-01-04 04:00:00+00:00,0.0,492.0,300.0,291.0,0.0,578.0,1661.0
2024-01-04 05:00:00+00:00,0.0,492.0,0.0,116.0,0.0,161.0,769.0
2024-01-04 06:00:00+00:00,0.0,492.0,0.0,42.0,0.0,0.0,534.0
2024-01-04 07:00:00+00:00,0.0,492.0,198.0,55.0,0.0,0.0,745.0
2024-01-04 08:00:00+00:00,0.0,492.0,0.0,0.0,0.0,0.0,492.0
2024-01-04 09:00:00+00:00,1.0,492.0,0.0,0.0,0.0,0.0,493.0
2024-01-04 10:00:00+00:00,1.0,492.0,0.0,0.0,0.0,0.0,493.0
2024-01-04 11:00:00+00:00,0.0,492.0,0.0,0.0,0.0,102.0,594.0
2024-01-04 12:00:00+00:00,0.0,492.0,0.0,0.0,0.0,386.0,878.0
2024-01-04 13:00:00+00:00,0.0,492.0,0.0,0.0,0.0,404.0,896.0
2024-01-04 14:00:00+00:00,0.0,492.0,0.0,28.0,0.0,576.0,1096.0
2024-01-04 15:00:00+00:00,0.0,492.0,0.0,32.0,0.0,593.0,1117.0
2024-01-04 16:00:00+00:00,262.0,492.0,448.0,233.0,0.0,595.0,2030.0
2024-01-04 17:00:00+00:00,588.0,492.0,624.0,290.0,0.0,595.0,2589.0
2024-01-04 18:00:00+00:00,72.0,492.0,198.0,99.0,0.0,593.0,1454.0
2024-01-04 19:00:00+00:00,0.0,492.0,0.0,75.0,0.0,566.0,1133.0
2024-01-04 20:00:00+00:00,0.0,493.0,0.0,120.0,0.0,564.0,1177.0
2024-01-04 21:00:00+00:00,0.0,492.0,0.0,31.0,0.0,556.0,1079.0
2024-01-04 22:00:00+00:00,0.0,492.0,0.0,47.0,0.0,567.0,1106.0
2024-01-04 23:00:00+00:00,0.0,492.0,0.0,134.0,0.0,573.0,1199.0
2024-01-05 00:00:00+00:00,0.0,492.0,0.0,174.0,0.0,543.0,1209.0
2024-01-05 01:00:00+00:00,0.0,492.0,91.0,207.0,0.0,506.0,1296.0
2024-01-05 02:00:00+00:00,0.0,492.0,145.0,248.0,0.0,541.0,1426.0
2024-01-05 03:00:00+00:00,0.0,492.0,0.0,213.0,0.0,584.0,1289.0
2024-01-05 04:00:00+00:00,0.0,492.0,0.0,168.0,0.0,398.0,1058.0
2024-01-05 05:00:00+00:00,0.0,492.0,0.0,201.0,0.0,30.0,723.0
2024-01-05 06:00:00+00:00,0.0,492.0,0.0,28.0,0.0,388.0,908.0
2024-01-05 07:00:00+00:00,0.0,492.0,0.0,0.0,0.0,586.0,1078.0
2024-01-05 08:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-05 09:00:00+00:00,0.0,492.0,0.0,0.0,0.0,594.0,1086.0
2024-01-05 10:00:00+00:00,0.0,492.0,0.0,0.0,0.0,583.0,1075.0
2024-01-05 11:00:00+00:00,0.0,492.0,0.0,0.0,0.0,497.0,989.0
2024-01-05 12:00:00+00:00,0.0,492.0,0.0,0.0,0.0,472.0,964.0
2024-01-05 13:00:00+00:00,0.0,492.0,0.0,0.0,0.0,503.0,995.0
2024-01-05 14:00:00+00:00,0.0,492.0,0.0,0.0,0.0,591.0,1083.0
2024-01-05 15:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-05 16:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-05 17:00:00+00:00,0.0,491.0,0.0,0.0,0.0,574.0,1065.0
2024-01-05 18:00:00+00:00,0.0,415.0,0.0,0.0,0.0,155.0,570.0
2024-01-05 19:00:00+00:00,0.0,317.0,0.0,0.0,0.0,1.0,318.0
2024-01-05 20:00:00+00:00,0.0,427.0,0.0,1.0,0.0,0.0,428.0
2024-01-05 21:00:00+00:00,0.0,446.0,0.0,0.0,0.0,94.0,540.0
2024-01-05 22:00:00+00:00,0.0,453.0,0.0,56.0,0.0,311.0,820.0
2024-01-05 23:00:00+00:00,0.0,490.0,0.0,0.0,0.0,558.0,1048.0
2024-01-06 00:00:00+00:00,0.0,482.0,0.0,0.0,0.0,592.0,1074.0
2024-01-06 01:00:00+00:00,0.0,471.0,0.0,0.0,0.0,543.0,1014.0
2024-01-06 02:00:00+00:00,0.0,488.0,0.0,3.0,0.0,592.0,1083.0
2024-01-06 03:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 04:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 05:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 06:00:00+00:00,0.0,491.0,0.0,0.0,0.0,594.0,1085.0
2024-01-06 07:00:00+00:00,0.0,491.0,0.0,0.0,0.0,588.0,1079.0
2024-01-06 08:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 09:00:00+00:00,0.0,491.0,80.0,13.0,0.0,593.0,1177.0
2024-01-06 10:00:00+00:00,0.0,491.0,206.0,109.0,0.0,552.0,1358.0
2024-01-06 11:00:00+00:00,0.0,491.0,107.0,9.0,0.0,502.0,1109.0
2024-01-06 12:00:00+00:00,0.0,491.0,0.0,1.0,0.0,591.0,1083.0
2024-01-06 13:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 14:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 15:00:00+00:00,0.0,491.0,0.0,1.0,0.0,595.0,1087.0
2024-01-06 16:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 17:00:00+00:00,0.0,491.0,0.0,0.0,0.0,595.0,1086.0
2024-01-06 18:00:00+00:00,0.0,491.0,13.0,0.0,0.0,595.0,1099.0
2024-01-06 19:00:00+00:00,0.0,484.0,0.0,0.0,0.0,594.0,1078.0
2024-01-06 20:00:00+00:00,0.0,492.0,0.0,0.0,0.0,593.0,1085.0
2024-01-06 21:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-06 22:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-06 23:00:00+00:00,85.0,492.0,0.0,0.0,0.0,595.0,1172.0
2024-01-07 00:00:00+00:00,222.0,492.0,0.0,0.0,0.0,595.0,1309.0
2024-01-07 01:00:00+00:00,280.0,492.0,0.0,0.0,0.0,595.0,1367.0
2024-01-07 02:00:00+00:00,303.0,492.0,0.0,0.0,0.0,595.0,1390.0
2024-01-07 03:00:00+00:00,283.0,492.0,0.0,0.0,0.0,595.0,1370.0
2024-01-07 04:00:00+00:00,97.0,492.0,0.0,0.0,0.0,595.0,1184.0
2024-01-07 05:00:00+00:00,2.0,492.0,0.0,0.0,0.0,594.0,1088.0
2024-01-07 06:00:00+00:00,0.0,492.0,0.0,0.0,0.0,589.0,1081.0
2024-01-07 07:00:00+00:00,27.0,492.0,0.0,0.0,0.0,580.0,1099.0
2024-01-07 08:00:00+00:00,56.0,492.0,0.0,0.0,0.0,595.0,1143.0
2024-01-07 09:00:00+00:00,200.0,492.0,0.0,0.0,0.0,595.0,1287.0
2024-01-07 10:00:00+00:00,275.0,492.0,39.0,0.0,0.0,595.0,1401.0
2024-01-07 11:00:00+00:00,253.0,492.0,0.0,0.0,0.0,595.0,1340.0
2024-01-07 12:00:00+00:00,180.0,492.0,0.0,0.0,0.0,595.0,1267.0
2024-01-07 13:00:00+00:00,53.0,492.0,0.0,0.0,0.0,595.0,1140.0
2024-01-07 14:00:00+00:00,19.0,492.0,0.0,0.0,0.0,590.0,1101.0
2024-01-07 15:00:00+00:00,0.0,492.0,0.0,0.0,0.0,468.0,960.0
2024-01-07 16:00:00+00:00,0.0,492.0,0.0,0.0,0.0,578.0,1070.0
2024-01-07 17:00:00+00:00,0.0,492.0,0.0,0.0,0.0,544.0,1036.0
2024-01-07 18:00:00+00:00,0.0,305.0,0.0,0.0,0.0,97.0,402.0
2024-01-07 19:00:00+00:00,0.0,487.0,0.0,0.0,0.0,466.0,953.0
2024-01-07 20:00:00+00:00,0.0,494.0,0.0,0.0,0.0,513.0,1007.0
2024-01-07 21:00:00+00:00,0.0,494.0,0.0,0.0,0.0,332.0,826.0
2024-01-07 22:00:00+00:00,0.0,494.0,0.0,0.0,0.0,148.0,642.0
2024-01-07 23:00:00+00:00,184.0,494.0,0.0,0.0,0.0,575.0,1253.0
2024-01-08 00:00:00+00:00,199.0,494.0,0.0,0.0,0.0,581.0,1274.0
2024-01-08 01:00:00+00:00,173.0,477.0,0.0,0.0,0.0,501.0,1151.0
2024-01-08 02:00:00+00:00,259.0,492.0,0.0,0.0,0.0,499.0,1250.0
2024-01-08 03:00:00+00:00,142.0,492.0,0.0,0.0,0.0,491.0,1125.0
2024-01-08 04:00:00+00:00,0.0,492.0,0.0,0.0,0.0,535.0,1027.0
2024-01-08 05:00:00+00:00,0.0,469.0,0.0,0.0,0.0,410.0,879.0
2024-01-08 06:00:00+00:00,0.0,492.0,0.0,0.0,0.0,587.0,1079.0
2024-01-08 07:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-08 08:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-08 09:00:00+00:00,0.0,492.0,25.0,0.0,0.0,595.0,1112.0
2024-01-08 10:00:00+00:00,0.0,492.0,104.0,0.0,0.0,418.0,1014.0
2024-01-08 11:00:00+00:00,0.0,492.0,0.0,0.0,0.0,588.0,1080.0
2024-01-08 12:00:00+00:00,0.0,492.0,0.0,0.0,0.0,595.0,1087.0
2024-01-08 13:00:00+00:00,0.0,492.0,0.0,0.0,0.0,594.0,1086.0
2024-01-08 14:00:00+00:00,0.0,426.0,0.0,0.0,0.0,538.0,964.0
2024-01-08 15:00:00+00:00,0.0,292.0,0.0,0.0,0.0,18.0,310.0
2024-01-08 16:00:00+00:00,0.0,199.0,0.0,0.0,0.0,0.0,199.0
2024-01-08 17:00:00+00:00,0.0,194.0,0.0,0.0,0.0,0.0,194.0
2024-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 23:00:00+00:00,0.0,5.0,0.0,0.0,0.0,0.0,5.0
2024-01-09 00:00:00+00:00,0.0,228.0,0.0,0.0,0.0,0.0,228.0
2024-01-09 01:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2024-01-09 02:00:00+00:00,0.0,53.0,0.0,0.0,0.0,0.0,53.0
2024-01-09 03:00:00+00:00,0.0,217.0,0.0,0.0,0.0,0.0,217.0
2024-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 06:00:00+00:00,0.0,143.0,0.0,0.0,0.0,0.0,143.0
2024-01-09 07:00:00+00:00,0.0,2.0,0.0,42.0,0.0,0.0,44.0
2024-01-09 08:00:00+00:00,0.0,156.0,0.0,124.0,0.0,0.0,280.0
2024-01-09 09:00:00+00:00,0.0,165.0,384.0,258.0,0.0,0.0,807.0
2024-01-09 10:00:00+00:00,0.0,2.0,496.0,305.0,0.0,0.0,803.0
2024-01-09 11:00:00+00:00,0.0,51.0,459.0,283.0,0.0,0.0,793.0
2024-01-09 12:00:00+00:00,0.0,0.0,129.0,107.0,0.0,0.0,236.0
2024-01-09 13:00:00+00:00,0.0,0.0,0.0,122.0,0.0,0.0,122.0
2024-01-09 14:00:00+00:00,0.0,0.0,0.0,77.0,0.0,0.0,77.0
2024-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,0.0,0.0,0.0,34.0,0.0,0.0,34.0
2024-01-09 18:00:00+00:00,0.0,0.0,0.0,9.0,0.0,0.0,9.0
2024-01-09 19:00:00+00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0
2024-01-09 20:00:00+00:00,0.0,0.0,0.0,51.0,0.0,0.0,51.0
2024-01-09 21:00:00+00:00,0.0,0.0,0.0,73.0,0.0,0.0,73.0
2024-01-09 22:00:00+00:00,0.0,0.0,46.0,135.0,0.0,0.0,181.0
2024-01-09 23:00:00+00:00,0.0,0.0,108.0,208.0,0.0,0.0,316.0
2024-01-10 00:00:00+00:00,0.0,0.0,77.0,213.0,0.0,0.0,290.0
2024-01-10 01:00:00+00:00,0.0,0.0,203.0,284.0,0.0,0.0,487.0
2024-01-10 02:00:00+00:00,0.0,0.0,325.0,328.0,0.0,0.0,653.0
2024-01-10 03:00:00+00:00,0.0,0.0,386.0,386.0,0.0,0.0,772.0
2024-01-10 04:00:00+00:00,0.0,0.0,409.0,505.0,0.0,0.0,914.0
2024-01-10 05:00:00+00:00,0.0,0.0,113.0,388.0,0.0,0.0,501.0
2024-01-10 06:00:00+00:00,0.0,0.0,40.0,329.0,0.0,0.0,369.0
2024-01-10 07:00:00+00:00,0.0,1.0,0.0,116.0,0.0,0.0,117.0
2024-01-10 08:00:00+00:00,0.0,147.0,0.0,0.0,0.0,0.0,147.0
2024-01-10 09:00:00+00:00,0.0,3.0,0.0,0.0,0.0,0.0,3.0
2024-01-10 10:00:00+00:00,0.0,204.0,0.0,0.0,0.0,0.0,204.0
2024-01-10 11:00:00+00:00,0.0,143.0,0.0,0.0,0.0,0.0,143.0
2024-01-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-10 15:00:00+00:00,0.0,0.0,0.0,245.0,0.0,0.0,245.0
2024-01-10 16:00:00+00:00,0.0,0.0,0.0,239.0,0.0,0.0,239.0
2024-01-10 17:00:00+00:00,0.0,0.0,0.0,364.0,0.0,0.0,364.0
2024-01-10 18:00:00+00:00,0.0,0.0,0.0,313.0,0.0,0.0,313.0
2024-01-10 19:00:00+00:00,0.0,0.0,0.0,311.0,0.0,0.0,311.0
2024-01-10 20:00:00+00:00,0.0,0.0,158.0,367.0,0.0,0.0,525.0
2024-01-10 21:00:00+00:00,0.0,0.0,249.0,464.0,0.0,0.0,713.0
2024-01-10 22:00:00+00:00,0.0,0.0,453.0,597.0,0.0,0.0,1050.0
2024-01-10 23:00:00+00:00,3.0,0.0,842.0,738.0,0.0,0.0,1583.0
2024-01-11 00:00:00+00:00,39.0,0.0,1095.0,794.0,0.0,0.0,1928.0
2024-01-11 01:00:00+00:00,0.0,0.0,996.0,767.0,0.0,0.0,1763.0
2024-01-11 02:00:00+00:00,0.0,0.0,1035.0,779.0,0.0,0.0,1814.0
2024-01-11 03:00:00+00:00,0.0,0.0,1199.0,901.0,0.0,0.0,2100.0
2024-01-11 04:00:00+00:00,0.0,0.0,1203.0,968.0,0.0,0.0,2171.0
2024-01-11 05:00:00+00:00,0.0,0.0,793.0,868.0,0.0,0.0,1661.0
2024-01-11 06:00:00+00:00,0.0,0.0,926.0,894.0,0.0,0.0,1820.0
2024-01-11 07:00:00+00:00,0.0,0.0,1026.0,879.0,0.0,0.0,1905.0
2024-01-11 08:00:00+00:00,0.0,0.0,825.0,611.0,0.0,0.0,1436.0
2024-01-11 09:00:00+00:00,0.0,0.0,480.0,325.0,0.0,0.0,805.0
2024-01-11 10:00:00+00:00,0.0,0.0,148.0,102.0,0.0,0.0,250.0
2024-01-11 11:00:00+00:00,0.0,0.0,0.0,18.0,0.0,0.0,18.0
2024-01-11 12:00:00+00:00,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2024-01-11 13:00:00+00:00,0.0,127.0,0.0,32.0,0.0,0.0,159.0
2024-01-11 14:00:00+00:00,0.0,480.0,0.0,232.0,0.0,0.0,712.0
2024-01-11 15:00:00+00:00,0.0,432.0,254.0,468.0,0.0,0.0,1154.0
2024-01-11 16:00:00+00:00,0.0,448.0,336.0,458.0,0.0,0.0,1242.0
2024-01-11 17:00:00+00:00,0.0,491.0,57.0,322.0,0.0,0.0,870.0
2024-01-11 18:00:00+00:00,0.0,440.0,13.0,329.0,0.0,0.0,782.0
2024-01-11 19:00:00+00:00,0.0,289.0,0.0,345.0,0.0,0.0,634.0
2024-01-11 20:00:00+00:00,0.0,215.0,33.0,306.0,0.0,0.0,554.0
2024-01-11 21:00:00+00:00,0.0,1.0,0.0,231.0,0.0,0.0,232.0
2024-01-11 22:00:00+00:00,0.0,0.0,91.0,339.0,0.0,0.0,430.0
2024-01-11 23:00:00+00:00,0.0,282.0,0.0,135.0,0.0,0.0,417.0
2024-01-12 00:00:00+00:00,0.0,299.0,63.0,174.0,0.0,0.0,536.0
2024-01-12 01:00:00+00:00,0.0,278.0,259.0,236.0,0.0,0.0,773.0
2024-01-12 02:00:00+00:00,0.0,161.0,198.0,185.0,0.0,0.0,544.0
2024-01-12 03:00:00+00:00,0.0,1.0,206.0,237.0,0.0,0.0,444.0
2024-01-12 04:00:00+00:00,0.0,102.0,0.0,206.0,0.0,0.0,308.0
2024-01-12 05:00:00+00:00,0.0,59.0,0.0,245.0,0.0,0.0,304.0
2024-01-12 06:00:00+00:00,0.0,296.0,10.0,259.0,0.0,0.0,565.0
2024-01-12 07:00:00+00:00,0.0,305.0,262.0,232.0,0.0,0.0,799.0
2024-01-12 08:00:00+00:00,0.0,8.0,324.0,43.0,0.0,0.0,375.0
2024-01-12 09:00:00+00:00,0.0,139.0,89.0,0.0,0.0,0.0,228.0
2024-01-12 10:00:00+00:00,0.0,56.0,0.0,0.0,0.0,0.0,56.0
2024-01-12 11:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2024-01-12 12:00:00+00:00,0.0,305.0,0.0,0.0,0.0,0.0,305.0
2024-01-12 13:00:00+00:00,0.0,363.0,146.0,18.0,0.0,0.0,527.0
2024-01-12 14:00:00+00:00,0.0,490.0,207.0,176.0,0.0,0.0,873.0
2024-01-12 15:00:00+00:00,0.0,487.0,509.0,421.0,0.0,0.0,1417.0
2024-01-12 16:00:00+00:00,0.0,443.0,980.0,638.0,0.0,0.0,2061.0
2024-01-12 17:00:00+00:00,0.0,446.0,1088.0,712.0,0.0,0.0,2246.0
2024-01-12 18:00:00+00:00,0.0,394.0,811.0,676.0,0.0,0.0,1881.0
2024-01-12 19:00:00+00:00,0.0,203.0,556.0,575.0,0.0,0.0,1334.0
2024-01-12 20:00:00+00:00,0.0,208.0,732.0,716.0,0.0,0.0,1656.0
2024-01-12 21:00:00+00:00,0.0,158.0,959.0,802.0,0.0,0.0,1919.0
2024-01-12 22:00:00+00:00,0.0,1.0,1169.0,935.0,0.0,0.0,2105.0
2024-01-12 23:00:00+00:00,59.0,0.0,1267.0,1009.0,0.0,0.0,2335.0
2024-01-13 00:00:00+00:00,138.0,0.0,1212.0,1014.0,0.0,0.0,2364.0
2024-01-13 01:00:00+00:00,4.0,0.0,895.0,849.0,0.0,0.0,1748.0
2024-01-13 02:00:00+00:00,0.0,0.0,972.0,890.0,0.0,0.0,1862.0
2024-01-13 03:00:00+00:00,0.0,0.0,990.0,892.0,0.0,0.0,1882.0
2024-01-13 04:00:00+00:00,0.0,0.0,1119.0,907.0,0.0,0.0,2026.0
2024-01-13 05:00:00+00:00,0.0,0.0,840.0,747.0,0.0,0.0,1587.0
2024-01-13 06:00:00+00:00,0.0,0.0,837.0,766.0,0.0,0.0,1603.0
2024-01-13 07:00:00+00:00,0.0,0.0,788.0,690.0,0.0,0.0,1478.0
2024-01-13 08:00:00+00:00,0.0,0.0,616.0,458.0,0.0,0.0,1074.0
2024-01-13 09:00:00+00:00,0.0,0.0,556.0,269.0,0.0,0.0,825.0
2024-01-13 10:00:00+00:00,0.0,0.0,697.0,331.0,0.0,0.0,1028.0
2024-01-13 11:00:00+00:00,0.0,0.0,1017.0,515.0,0.0,0.0,1532.0
2024-01-13 12:00:00+00:00,0.0,0.0,1151.0,664.0,0.0,0.0,1815.0
2024-01-13 13:00:00+00:00,0.0,0.0,1325.0,829.0,0.0,0.0,2154.0
2024-01-13 14:00:00+00:00,0.0,0.0,1351.0,967.0,0.0,0.0,2318.0
2024-01-13 15:00:00+00:00,0.0,0.0,1339.0,988.0,0.0,0.0,2327.0
2024-01-13 16:00:00+00:00,0.0,0.0,1414.0,1009.0,0.0,0.0,2423.0
2024-01-13 17:00:00+00:00,0.0,0.0,1565.0,1120.0,0.0,0.0,2685.0
