,ES,IT,CH,BE,DE,UK,sum
2022-01-02 03:00:00+00:00,3144.0,1553.0,1605.0,0.0,1466.0,0.0,7768.0
2022-01-02 04:00:00+00:00,3171.0,1569.0,1925.0,0.0,1768.0,0.0,8433.0
2022-01-02 05:00:00+00:00,3230.0,1752.0,2014.0,0.0,1712.0,0.0,8708.0
2022-01-02 06:00:00+00:00,3153.0,1739.0,1765.0,0.0,1425.0,0.0,8082.0
2022-01-02 07:00:00+00:00,3338.0,1754.0,1821.0,0.0,1389.0,0.0,8302.0
2022-01-02 08:00:00+00:00,3298.0,1814.0,1833.0,0.0,1466.0,0.0,8411.0
2022-01-02 09:00:00+00:00,3281.0,1646.0,1555.0,0.0,1333.0,0.0,7815.0
2022-01-02 10:00:00+00:00,3199.0,1711.0,1649.0,0.0,1571.0,251.0,8381.0
2022-01-02 11:00:00+00:00,3164.0,1654.0,1488.0,0.0,1150.0,61.0,7517.0
2022-01-02 12:00:00+00:00,3212.0,1682.0,1751.0,0.0,1613.0,782.0,9040.0
2022-01-02 13:00:00+00:00,3056.0,1805.0,2028.0,0.0,1732.0,1000.0,9621.0
2022-01-02 14:00:00+00:00,3019.0,2110.0,2487.0,0.0,2368.0,599.0,10583.0
2022-01-02 15:00:00+00:00,3145.0,2455.0,2780.0,0.0,2798.0,117.0,11295.0
2022-01-02 16:00:00+00:00,3126.0,2587.0,2674.0,69.0,2814.0,197.0,11467.0
2022-01-02 17:00:00+00:00,3034.0,2529.0,2318.0,0.0,2170.0,833.0,10884.0
2022-01-02 18:00:00+00:00,2939.0,2566.0,2147.0,0.0,1823.0,943.0,10418.0
2022-01-02 19:00:00+00:00,2910.0,2213.0,1982.0,0.0,1662.0,547.0,9314.0
2022-01-02 20:00:00+00:00,2728.0,1946.0,1818.0,0.0,1613.0,117.0,8222.0
2022-01-02 21:00:00+00:00,2659.0,1842.0,1628.0,0.0,1297.0,0.0,7426.0
2022-01-02 22:00:00+00:00,2856.0,1599.0,1462.0,0.0,826.0,0.0,6743.0
2022-01-02 23:00:00+00:00,2956.0,1641.0,1863.0,0.0,1043.0,0.0,7503.0
2022-01-03 00:00:00+00:00,2969.0,1536.0,1894.0,0.0,1318.0,0.0,7717.0
2022-01-03 01:00:00+00:00,2845.0,1475.0,1829.0,0.0,1521.0,0.0,7670.0
2022-01-03 02:00:00+00:00,2958.0,1583.0,1955.0,0.0,1700.0,0.0,8196.0
2022-01-03 03:00:00+00:00,3085.0,1473.0,1856.0,0.0,1537.0,0.0,7951.0
2022-01-03 04:00:00+00:00,2990.0,1625.0,1700.0,0.0,893.0,0.0,7208.0
2022-01-03 05:00:00+00:00,3040.0,1809.0,1496.0,0.0,677.0,0.0,7022.0
2022-01-03 06:00:00+00:00,3422.0,1959.0,1371.0,0.0,426.0,0.0,7178.0
2022-01-03 07:00:00+00:00,3525.0,1887.0,1072.0,0.0,190.0,0.0,6674.0
2022-01-03 08:00:00+00:00,3564.0,1830.0,888.0,0.0,74.0,0.0,6356.0
2022-01-03 09:00:00+00:00,3577.0,1970.0,1217.0,0.0,254.0,0.0,7018.0
2022-01-03 10:00:00+00:00,3508.0,2126.0,1518.0,0.0,354.0,0.0,7506.0
2022-01-03 11:00:00+00:00,3646.0,2037.0,1390.0,0.0,276.0,0.0,7349.0
2022-01-03 12:00:00+00:00,3623.0,2329.0,1696.0,0.0,421.0,151.0,8220.0
2022-01-03 13:00:00+00:00,3536.0,2502.0,1765.0,0.0,494.0,490.0,8787.0
2022-01-03 14:00:00+00:00,3575.0,2565.0,1462.0,0.0,400.0,911.0,8913.0
2022-01-03 15:00:00+00:00,2383.0,2685.0,1548.0,0.0,447.0,865.0,7928.0
2022-01-03 16:00:00+00:00,2544.0,2290.0,358.0,0.0,16.0,1625.0,6833.0
2022-01-03 17:00:00+00:00,1306.0,2340.0,140.0,0.0,0.0,2012.0,5798.0
2022-01-03 18:00:00+00:00,1347.0,2526.0,472.0,0.0,0.0,1658.0,6003.0
2022-01-03 19:00:00+00:00,3351.0,2172.0,448.0,0.0,0.0,1856.0,7827.0
2022-01-03 20:00:00+00:00,3124.0,2404.0,1028.0,0.0,3.0,2038.0,8597.0
2022-01-03 21:00:00+00:00,894.0,2348.0,1462.0,0.0,92.0,2045.0,6841.0
2022-01-03 22:00:00+00:00,430.0,2120.0,1427.0,0.0,42.0,1934.0,5953.0
2022-01-03 23:00:00+00:00,1026.0,2152.0,1559.0,0.0,84.0,1553.0,6374.0
2022-01-04 00:00:00+00:00,35.0,2253.0,2038.0,0.0,394.0,1122.0,5842.0
2022-01-04 01:00:00+00:00,272.0,2173.0,1959.0,0.0,473.0,1157.0,6034.0
2022-01-04 02:00:00+00:00,1172.0,2054.0,1941.0,281.0,506.0,1221.0,7175.0
2022-01-04 03:00:00+00:00,1138.0,2130.0,2281.0,839.0,796.0,1170.0,8354.0
2022-01-04 04:00:00+00:00,0.0,2525.0,2493.0,1195.0,1053.0,480.0,7746.0
2022-01-04 05:00:00+00:00,0.0,2683.0,2149.0,1181.0,1012.0,562.0,7587.0
2022-01-04 06:00:00+00:00,0.0,2684.0,1706.0,592.0,693.0,758.0,6433.0
2022-01-04 07:00:00+00:00,0.0,2712.0,1057.0,905.0,354.0,1390.0,6418.0
2022-01-04 08:00:00+00:00,0.0,2784.0,1130.0,1447.0,504.0,944.0,6809.0
2022-01-04 09:00:00+00:00,0.0,2813.0,1149.0,2061.0,518.0,1145.0,7686.0
2022-01-04 10:00:00+00:00,0.0,2582.0,954.0,1600.0,382.0,1370.0,6888.0
2022-01-04 11:00:00+00:00,0.0,2162.0,380.0,1122.0,222.0,1578.0,5464.0
2022-01-04 12:00:00+00:00,0.0,2217.0,729.0,933.0,276.0,1537.0,5692.0
2022-01-04 13:00:00+00:00,0.0,2223.0,734.0,811.0,185.0,1661.0,5614.0
2022-01-04 14:00:00+00:00,0.0,2511.0,1098.0,1096.0,165.0,1597.0,6467.0
2022-01-04 15:00:00+00:00,0.0,2777.0,1235.0,655.0,44.0,1124.0,5835.0
2022-01-04 16:00:00+00:00,0.0,2558.0,253.0,378.0,0.0,2026.0,5215.0
2022-01-04 17:00:00+00:00,0.0,2469.0,263.0,0.0,0.0,2034.0,4766.0
2022-01-04 18:00:00+00:00,0.0,2286.0,380.0,0.0,0.0,1226.0,3892.0
2022-01-04 19:00:00+00:00,1513.0,1891.0,78.0,0.0,0.0,2030.0,5512.0
2022-01-04 20:00:00+00:00,1759.0,1838.0,309.0,0.0,0.0,2041.0,5947.0
2022-01-04 21:00:00+00:00,318.0,1626.0,467.0,0.0,0.0,1793.0,4204.0
2022-01-04 22:00:00+00:00,0.0,1789.0,649.0,0.0,0.0,1116.0,3554.0
2022-01-04 23:00:00+00:00,242.0,1945.0,1345.0,0.0,29.0,736.0,4297.0
2022-01-05 00:00:00+00:00,476.0,1936.0,1611.0,0.0,140.0,863.0,5026.0
2022-01-05 01:00:00+00:00,246.0,1840.0,1674.0,0.0,197.0,1567.0,5524.0
2022-01-05 02:00:00+00:00,497.0,1910.0,1802.0,0.0,348.0,1244.0,5801.0
2022-01-05 03:00:00+00:00,550.0,1929.0,1700.0,0.0,315.0,714.0,5208.0
2022-01-05 04:00:00+00:00,736.0,1836.0,1538.0,0.0,166.0,0.0,4276.0
2022-01-05 05:00:00+00:00,0.0,2280.0,1332.0,0.0,11.0,0.0,3623.0
2022-01-05 06:00:00+00:00,0.0,2118.0,574.0,0.0,0.0,0.0,2692.0
2022-01-05 07:00:00+00:00,0.0,2084.0,131.0,0.0,0.0,17.0,2232.0
2022-01-05 08:00:00+00:00,0.0,2101.0,4.0,0.0,0.0,70.0,2175.0
2022-01-05 09:00:00+00:00,0.0,2240.0,128.0,0.0,0.0,1367.0,3735.0
2022-01-05 10:00:00+00:00,0.0,2514.0,639.0,0.0,0.0,1697.0,4850.0
2022-01-05 11:00:00+00:00,0.0,2414.0,722.0,0.0,0.0,1260.0,4396.0
2022-01-05 12:00:00+00:00,0.0,2636.0,1121.0,0.0,0.0,1850.0,5607.0
2022-01-05 13:00:00+00:00,0.0,2465.0,876.0,0.0,0.0,1993.0,5334.0
2022-01-05 14:00:00+00:00,0.0,2498.0,755.0,0.0,0.0,2044.0,5297.0
2022-01-05 15:00:00+00:00,0.0,2425.0,557.0,0.0,0.0,2045.0,5027.0
2022-01-05 16:00:00+00:00,0.0,1825.0,0.0,0.0,0.0,2045.0,3870.0
2022-01-05 17:00:00+00:00,0.0,1455.0,0.0,0.0,0.0,2045.0,3500.0
2022-01-05 18:00:00+00:00,0.0,1466.0,0.0,0.0,0.0,2045.0,3511.0
2022-01-05 19:00:00+00:00,0.0,1384.0,0.0,0.0,0.0,2045.0,3429.0
2022-01-05 20:00:00+00:00,0.0,1570.0,0.0,0.0,0.0,2045.0,3615.0
2022-01-05 21:00:00+00:00,449.0,748.0,0.0,0.0,0.0,2045.0,3242.0
2022-01-05 22:00:00+00:00,1477.0,0.0,0.0,0.0,0.0,2045.0,3522.0
2022-01-05 23:00:00+00:00,1123.0,0.0,0.0,0.0,0.0,2036.0,3159.0
2022-01-06 00:00:00+00:00,292.0,0.0,0.0,0.0,0.0,2045.0,2337.0
2022-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2045.0,2045.0
2022-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2046.0,2046.0
2022-01-06 03:00:00+00:00,14.0,0.0,0.0,0.0,0.0,2020.0,2034.0
2022-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1880.0,1880.0
2022-01-06 05:00:00+00:00,0.0,159.0,0.0,0.0,0.0,349.0,508.0
2022-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1136.0,1136.0
2022-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1739.0,1739.0
2022-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1954.0,1954.0
2022-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2022.0,2022.0
2022-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1213.0,1213.0
2022-01-06 11:00:00+00:00,0.0,16.0,0.0,0.0,0.0,1573.0,1589.0
2022-01-06 12:00:00+00:00,0.0,416.0,0.0,0.0,0.0,928.0,1344.0
2022-01-06 13:00:00+00:00,0.0,426.0,0.0,0.0,1.0,950.0,1377.0
2022-01-06 14:00:00+00:00,0.0,353.0,0.0,180.0,204.0,866.0,1603.0
2022-01-06 15:00:00+00:00,0.0,120.0,0.0,35.0,162.0,1148.0,1465.0
2022-01-06 16:00:00+00:00,0.0,210.0,0.0,0.0,154.0,1196.0,1560.0
2022-01-06 17:00:00+00:00,0.0,67.0,0.0,0.0,0.0,604.0,671.0
2022-01-06 18:00:00+00:00,0.0,288.0,0.0,0.0,0.0,74.0,362.0
2022-01-06 19:00:00+00:00,348.0,524.0,255.0,0.0,0.0,880.0,2007.0
2022-01-06 20:00:00+00:00,2315.0,555.0,380.0,0.0,0.0,1420.0,4670.0
2022-01-06 21:00:00+00:00,2081.0,630.0,723.0,0.0,0.0,1173.0,4607.0
2022-01-06 22:00:00+00:00,1191.0,540.0,774.0,0.0,1.0,0.0,2506.0
2022-01-06 23:00:00+00:00,1328.0,810.0,1053.0,0.0,14.0,0.0,3205.0
2022-01-07 00:00:00+00:00,763.0,960.0,1598.0,0.0,199.0,10.0,3530.0
2022-01-07 01:00:00+00:00,0.0,971.0,1694.0,0.0,297.0,1115.0,4077.0
2022-01-07 02:00:00+00:00,1926.0,570.0,1356.0,0.0,213.0,621.0,4686.0
2022-01-07 03:00:00+00:00,2188.0,654.0,1439.0,0.0,334.0,819.0,5434.0
2022-01-07 04:00:00+00:00,738.0,1046.0,1603.0,0.0,334.0,237.0,3958.0
2022-01-07 05:00:00+00:00,0.0,1335.0,1447.0,0.0,148.0,0.0,2930.0
2022-01-07 06:00:00+00:00,0.0,1209.0,970.0,0.0,2.0,0.0,2181.0
2022-01-07 07:00:00+00:00,0.0,1388.0,894.0,0.0,23.0,0.0,2305.0
2022-01-07 08:00:00+00:00,0.0,1114.0,726.0,0.0,0.0,243.0,2083.0
2022-01-07 09:00:00+00:00,0.0,1201.0,957.0,0.0,0.0,1696.0,3854.0
2022-01-07 10:00:00+00:00,0.0,1449.0,1328.0,0.0,0.0,2017.0,4794.0
2022-01-07 11:00:00+00:00,0.0,1486.0,1349.0,0.0,0.0,2044.0,4879.0
2022-01-07 12:00:00+00:00,0.0,1766.0,1709.0,0.0,59.0,2045.0,5579.0
2022-01-07 13:00:00+00:00,0.0,1984.0,1890.0,0.0,441.0,2045.0,6360.0
2022-01-07 14:00:00+00:00,0.0,2213.0,1917.0,0.0,413.0,1994.0,6537.0
2022-01-07 15:00:00+00:00,0.0,2132.0,1780.0,0.0,465.0,2045.0,6422.0
2022-01-07 16:00:00+00:00,0.0,2189.0,988.0,0.0,264.0,2045.0,5486.0
2022-01-07 17:00:00+00:00,0.0,1992.0,301.0,0.0,0.0,2045.0,4338.0
2022-01-07 18:00:00+00:00,448.0,1926.0,0.0,0.0,0.0,2045.0,4419.0
2022-01-07 19:00:00+00:00,1983.0,1546.0,295.0,0.0,0.0,2045.0,5869.0
2022-01-07 20:00:00+00:00,2807.0,1688.0,716.0,0.0,0.0,1976.0,7187.0
2022-01-07 21:00:00+00:00,2683.0,1726.0,1006.0,0.0,0.0,2042.0,7457.0
2022-01-07 22:00:00+00:00,2416.0,1264.0,676.0,0.0,0.0,1686.0,6042.0
2022-01-07 23:00:00+00:00,2092.0,1603.0,845.0,0.0,0.0,2037.0,6577.0
2022-01-08 00:00:00+00:00,1919.0,1330.0,1020.0,0.0,0.0,1657.0,5926.0
2022-01-08 01:00:00+00:00,2067.0,1165.0,655.0,0.0,0.0,1950.0,5837.0
2022-01-08 02:00:00+00:00,1934.0,796.0,613.0,0.0,0.0,1945.0,5288.0
2022-01-08 03:00:00+00:00,1873.0,882.0,661.0,0.0,0.0,1870.0,5286.0
2022-01-08 04:00:00+00:00,1958.0,1027.0,955.0,0.0,0.0,844.0,4784.0
2022-01-08 05:00:00+00:00,1447.0,1213.0,847.0,0.0,0.0,375.0,3882.0
2022-01-08 06:00:00+00:00,1489.0,980.0,211.0,0.0,0.0,0.0,2680.0
2022-01-08 07:00:00+00:00,1600.0,1052.0,414.0,0.0,0.0,0.0,3066.0
2022-01-08 08:00:00+00:00,1634.0,1500.0,741.0,0.0,0.0,0.0,3875.0
2022-01-08 09:00:00+00:00,1257.0,1504.0,846.0,0.0,0.0,876.0,4483.0
2022-01-08 10:00:00+00:00,1098.0,1730.0,1402.0,0.0,0.0,550.0,4780.0
2022-01-08 11:00:00+00:00,1021.0,1541.0,1399.0,0.0,0.0,1788.0,5749.0
2022-01-08 12:00:00+00:00,2272.0,1499.0,1709.0,0.0,57.0,1861.0,7398.0
2022-01-08 13:00:00+00:00,2329.0,1604.0,1764.0,0.0,210.0,2043.0,7950.0
2022-01-08 14:00:00+00:00,1757.0,1748.0,2153.0,0.0,490.0,2046.0,8194.0
2022-01-08 15:00:00+00:00,2078.0,1712.0,2176.0,0.0,574.0,2047.0,8587.0
2022-01-08 16:00:00+00:00,1599.0,1861.0,2021.0,0.0,606.0,2045.0,8132.0
2022-01-08 17:00:00+00:00,2608.0,1801.0,1667.0,0.0,463.0,2045.0,8584.0
2022-01-08 18:00:00+00:00,2596.0,1915.0,1583.0,0.0,466.0,2046.0,8606.0
2022-01-08 19:00:00+00:00,2590.0,1633.0,1761.0,0.0,642.0,2046.0,8672.0
2022-01-08 20:00:00+00:00,2513.0,1757.0,2086.0,0.0,805.0,2046.0,9207.0
2022-01-08 21:00:00+00:00,2426.0,1675.0,2114.0,0.0,769.0,2045.0,9029.0
2022-01-08 22:00:00+00:00,1695.0,1270.0,1755.0,0.0,576.0,1935.0,7231.0
2022-01-08 23:00:00+00:00,1426.0,1413.0,2233.0,0.0,914.0,1749.0,7735.0
2022-01-09 00:00:00+00:00,0.0,1382.0,2416.0,0.0,1268.0,1671.0,6737.0
2022-01-09 01:00:00+00:00,0.0,1416.0,2622.0,0.0,1567.0,1667.0,7272.0
2022-01-09 02:00:00+00:00,0.0,1497.0,3087.0,123.0,2270.0,1425.0,8402.0
2022-01-09 03:00:00+00:00,0.0,1555.0,3288.0,348.0,2498.0,1736.0,9425.0
2022-01-09 04:00:00+00:00,0.0,1749.0,3350.0,273.0,2559.0,1687.0,9618.0
2022-01-09 05:00:00+00:00,0.0,2015.0,3364.0,33.0,2196.0,1150.0,8758.0
2022-01-09 06:00:00+00:00,0.0,2074.0,3227.0,0.0,1706.0,1464.0,8471.0
2022-01-09 07:00:00+00:00,0.0,1678.0,2522.0,0.0,748.0,2029.0,6977.0
2022-01-09 08:00:00+00:00,0.0,1489.0,2257.0,0.0,524.0,1394.0,5664.0
2022-01-09 09:00:00+00:00,0.0,1203.0,1640.0,0.0,59.0,2031.0,4933.0
2022-01-09 10:00:00+00:00,0.0,988.0,745.0,0.0,0.0,2044.0,3777.0
2022-01-09 11:00:00+00:00,0.0,1331.0,907.0,0.0,0.0,1944.0,4182.0
2022-01-09 12:00:00+00:00,0.0,1683.0,1704.0,0.0,29.0,1956.0,5372.0
2022-01-09 13:00:00+00:00,0.0,1701.0,1765.0,0.0,41.0,2034.0,5541.0
2022-01-09 14:00:00+00:00,0.0,1549.0,1490.0,0.0,131.0,2028.0,5198.0
2022-01-09 15:00:00+00:00,0.0,2113.0,1942.0,759.0,964.0,1786.0,7564.0
2022-01-09 16:00:00+00:00,0.0,2337.0,1526.0,1197.0,1214.0,2041.0,8315.0
2022-01-09 17:00:00+00:00,0.0,2228.0,734.0,132.0,633.0,2045.0,5772.0
2022-01-09 18:00:00+00:00,0.0,2326.0,724.0,0.0,335.0,2045.0,5430.0
2022-01-09 19:00:00+00:00,0.0,2188.0,1416.0,0.0,355.0,2040.0,5999.0
2022-01-09 20:00:00+00:00,0.0,1844.0,1462.0,0.0,58.0,2046.0,5410.0
2022-01-09 21:00:00+00:00,0.0,1881.0,1565.0,0.0,312.0,2040.0,5798.0
2022-01-09 22:00:00+00:00,0.0,1561.0,1531.0,0.0,34.0,2033.0,5159.0
2022-01-09 23:00:00+00:00,0.0,1330.0,1684.0,0.0,5.0,1092.0,4111.0
2022-01-10 00:00:00+00:00,0.0,1043.0,1546.0,0.0,0.0,1304.0,3893.0
2022-01-10 01:00:00+00:00,0.0,633.0,1428.0,0.0,10.0,1348.0,3419.0
2022-01-10 02:00:00+00:00,0.0,1096.0,2085.0,300.0,670.0,1039.0,5190.0
2022-01-10 03:00:00+00:00,0.0,1396.0,2416.0,368.0,1204.0,637.0,6021.0
2022-01-10 04:00:00+00:00,0.0,1865.0,2837.0,657.0,1848.0,0.0,7207.0
2022-01-10 05:00:00+00:00,0.0,2114.0,2142.0,231.0,2355.0,0.0,6842.0
2022-01-10 06:00:00+00:00,0.0,2321.0,922.0,339.0,2930.0,0.0,6512.0
2022-01-10 07:00:00+00:00,0.0,2060.0,75.0,77.0,2188.0,305.0,4705.0
2022-01-10 08:00:00+00:00,0.0,2017.0,0.0,89.0,1995.0,346.0,4447.0
2022-01-10 09:00:00+00:00,0.0,2267.0,246.0,313.0,2225.0,287.0,5338.0
2022-01-10 10:00:00+00:00,0.0,2202.0,181.0,5.0,1876.0,67.0,4331.0
2022-01-10 11:00:00+00:00,0.0,2202.0,181.0,0.0,1852.0,67.0,4302.0
2022-01-10 12:00:00+00:00,0.0,2215.0,161.0,0.0,1976.0,563.0,4915.0
2022-01-10 13:00:00+00:00,0.0,2501.0,598.0,24.0,2414.0,371.0,5908.0
2022-01-10 14:00:00+00:00,0.0,2849.0,919.0,276.0,2813.0,212.0,7069.0
2022-01-10 15:00:00+00:00,0.0,2621.0,932.0,330.0,2969.0,81.0,6933.0
2022-01-10 16:00:00+00:00,0.0,2568.0,492.0,685.0,3017.0,52.0,6814.0
2022-01-10 17:00:00+00:00,0.0,2105.0,0.0,32.0,2086.0,0.0,4223.0
2022-01-10 18:00:00+00:00,0.0,2249.0,245.0,0.0,2198.0,0.0,4692.0
2022-01-10 19:00:00+00:00,163.0,1843.0,716.0,0.0,1956.0,0.0,4678.0
2022-01-10 20:00:00+00:00,1806.0,1183.0,941.0,0.0,1593.0,0.0,5523.0
2022-01-10 21:00:00+00:00,1047.0,1496.0,1594.0,0.0,1232.0,0.0,5369.0
2022-01-10 22:00:00+00:00,815.0,1573.0,1673.0,0.0,492.0,0.0,4553.0
2022-01-10 23:00:00+00:00,0.0,1343.0,1771.0,0.0,503.0,0.0,3617.0
2022-01-11 00:00:00+00:00,0.0,909.0,1201.0,0.0,2.0,0.0,2112.0
2022-01-11 01:00:00+00:00,0.0,1244.0,1448.0,0.0,103.0,75.0,2870.0
2022-01-11 02:00:00+00:00,595.0,1077.0,1455.0,0.0,21.0,282.0,3430.0
2022-01-11 03:00:00+00:00,0.0,1387.0,1836.0,0.0,401.0,13.0,3637.0
2022-01-11 04:00:00+00:00,0.0,1337.0,2013.0,0.0,809.0,0.0,4159.0
2022-01-11 05:00:00+00:00,0.0,1377.0,1446.0,0.0,1031.0,0.0,3854.0
2022-01-11 06:00:00+00:00,0.0,1235.0,57.0,0.0,841.0,0.0,2133.0
2022-01-11 07:00:00+00:00,0.0,1320.0,0.0,0.0,519.0,0.0,1839.0
2022-01-11 08:00:00+00:00,0.0,1294.0,0.0,0.0,437.0,0.0,1731.0
2022-01-11 09:00:00+00:00,0.0,1470.0,104.0,0.0,441.0,0.0,2015.0
2022-01-11 10:00:00+00:00,0.0,1651.0,712.0,0.0,386.0,0.0,2749.0
2022-01-11 11:00:00+00:00,0.0,1210.0,745.0,0.0,150.0,0.0,2105.0
2022-01-11 12:00:00+00:00,0.0,1418.0,1172.0,0.0,369.0,0.0,2959.0
2022-01-11 13:00:00+00:00,0.0,1999.0,1502.0,0.0,1079.0,0.0,4580.0
2022-01-11 14:00:00+00:00,0.0,2229.0,1331.0,0.0,1836.0,0.0,5396.0
2022-01-11 15:00:00+00:00,0.0,2036.0,777.0,0.0,1582.0,0.0,4395.0
2022-01-11 16:00:00+00:00,0.0,1210.0,0.0,0.0,576.0,389.0,2175.0
2022-01-11 17:00:00+00:00,0.0,843.0,0.0,0.0,66.0,382.0,1291.0
2022-01-11 18:00:00+00:00,0.0,1093.0,0.0,0.0,36.0,0.0,1129.0
2022-01-11 19:00:00+00:00,0.0,1077.0,0.0,0.0,77.0,95.0,1249.0
2022-01-11 20:00:00+00:00,0.0,839.0,118.0,0.0,0.0,0.0,957.0
2022-01-11 21:00:00+00:00,0.0,974.0,634.0,0.0,1.0,0.0,1609.0
2022-01-11 22:00:00+00:00,0.0,763.0,732.0,0.0,0.0,0.0,1495.0
2022-01-11 23:00:00+00:00,0.0,980.0,844.0,0.0,0.0,0.0,1824.0
2022-01-12 00:00:00+00:00,0.0,1036.0,1074.0,0.0,0.0,0.0,2110.0
2022-01-12 01:00:00+00:00,0.0,1105.0,1447.0,0.0,19.0,0.0,2571.0
2022-01-12 02:00:00+00:00,0.0,1312.0,1707.0,0.0,108.0,0.0,3127.0
2022-01-12 03:00:00+00:00,0.0,1615.0,2159.0,0.0,510.0,0.0,4284.0
2022-01-12 04:00:00+00:00,0.0,1322.0,1769.0,0.0,436.0,0.0,3527.0
2022-01-12 05:00:00+00:00,0.0,1237.0,827.0,0.0,324.0,0.0,2388.0
2022-01-12 06:00:00+00:00,0.0,909.0,0.0,0.0,678.0,0.0,1587.0
2022-01-12 07:00:00+00:00,0.0,938.0,0.0,0.0,677.0,0.0,1615.0
2022-01-12 08:00:00+00:00,0.0,1197.0,0.0,0.0,570.0,0.0,1767.0
2022-01-12 09:00:00+00:00,0.0,1360.0,0.0,0.0,364.0,0.0,1724.0
2022-01-12 10:00:00+00:00,0.0,1618.0,0.0,0.0,381.0,0.0,1999.0
2022-01-12 11:00:00+00:00,0.0,1027.0,63.0,0.0,211.0,0.0,1301.0
2022-01-12 12:00:00+00:00,0.0,1292.0,769.0,0.0,499.0,0.0,2560.0
2022-01-12 13:00:00+00:00,0.0,1677.0,914.0,0.0,790.0,0.0,3381.0
2022-01-12 14:00:00+00:00,0.0,1688.0,555.0,0.0,958.0,0.0,3201.0
2022-01-12 15:00:00+00:00,0.0,1372.0,0.0,0.0,632.0,0.0,2004.0
2022-01-12 16:00:00+00:00,0.0,1007.0,0.0,0.0,542.0,271.0,1820.0
2022-01-12 17:00:00+00:00,0.0,1045.0,0.0,0.0,79.0,976.0,2100.0
2022-01-12 18:00:00+00:00,0.0,1124.0,0.0,0.0,53.0,297.0,1474.0
2022-01-12 19:00:00+00:00,0.0,824.0,0.0,0.0,215.0,0.0,1039.0
2022-01-12 20:00:00+00:00,472.0,127.0,0.0,0.0,0.0,0.0,599.0
2022-01-12 21:00:00+00:00,0.0,307.0,0.0,0.0,0.0,0.0,307.0
2022-01-12 22:00:00+00:00,0.0,679.0,114.0,0.0,0.0,0.0,793.0
2022-01-12 23:00:00+00:00,0.0,1135.0,827.0,0.0,0.0,0.0,1962.0
