,AT,DE,PL,SK,sum
2024-01-04 22:00:00+00:00,465.0,1830.0,125.0,0.0,2420.0
2024-01-04 23:00:00+00:00,661.0,1673.0,55.0,0.0,2389.0
2024-01-05 00:00:00+00:00,763.0,1660.0,26.0,43.0,2492.0
2024-01-05 01:00:00+00:00,764.0,1614.0,0.0,0.0,2378.0
2024-01-05 02:00:00+00:00,703.0,1576.0,0.0,0.0,2279.0
2024-01-05 03:00:00+00:00,761.0,1409.0,138.0,74.0,2382.0
2024-01-05 04:00:00+00:00,759.0,350.0,200.0,382.0,1691.0
2024-01-05 05:00:00+00:00,888.0,107.0,167.0,614.0,1776.0
2024-01-05 06:00:00+00:00,853.0,122.0,440.0,462.0,1877.0
2024-01-05 07:00:00+00:00,665.0,467.0,735.0,53.0,1920.0
2024-01-05 08:00:00+00:00,376.0,746.0,1037.0,0.0,2159.0
2024-01-05 09:00:00+00:00,279.0,907.0,1201.0,0.0,2387.0
2024-01-05 10:00:00+00:00,246.0,1009.0,1196.0,0.0,2451.0
2024-01-05 11:00:00+00:00,298.0,864.0,1068.0,0.0,2230.0
2024-01-05 12:00:00+00:00,347.0,758.0,971.0,0.0,2076.0
2024-01-05 13:00:00+00:00,530.0,696.0,967.0,173.0,2366.0
2024-01-05 14:00:00+00:00,625.0,598.0,905.0,488.0,2616.0
2024-01-05 15:00:00+00:00,516.0,547.0,794.0,399.0,2256.0
2024-01-05 16:00:00+00:00,722.0,546.0,682.0,588.0,2538.0
2024-01-05 17:00:00+00:00,760.0,647.0,700.0,571.0,2678.0
2024-01-05 18:00:00+00:00,826.0,747.0,693.0,572.0,2838.0
2024-01-05 19:00:00+00:00,782.0,763.0,605.0,461.0,2611.0
2024-01-05 20:00:00+00:00,814.0,634.0,505.0,572.0,2525.0
2024-01-05 21:00:00+00:00,881.0,736.0,663.0,457.0,2737.0
2024-01-05 22:00:00+00:00,987.0,969.0,143.0,487.0,2586.0
2024-01-05 23:00:00+00:00,842.0,982.0,421.0,144.0,2389.0
2024-01-06 00:00:00+00:00,887.0,1295.0,344.0,0.0,2526.0
2024-01-06 01:00:00+00:00,851.0,1767.0,293.0,0.0,2911.0
2024-01-06 02:00:00+00:00,712.0,1546.0,15.0,0.0,2273.0
2024-01-06 03:00:00+00:00,639.0,1667.0,35.0,0.0,2341.0
2024-01-06 04:00:00+00:00,836.0,2001.0,156.0,0.0,2993.0
2024-01-06 05:00:00+00:00,834.0,2135.0,260.0,0.0,3229.0
2024-01-06 06:00:00+00:00,787.0,1867.0,180.0,0.0,2834.0
2024-01-06 07:00:00+00:00,855.0,1564.0,64.0,0.0,2483.0
2024-01-06 08:00:00+00:00,812.0,1261.0,93.0,0.0,2166.0
2024-01-06 09:00:00+00:00,804.0,1367.0,0.0,0.0,2171.0
2024-01-06 10:00:00+00:00,879.0,1342.0,0.0,0.0,2221.0
2024-01-06 11:00:00+00:00,814.0,1326.0,0.0,0.0,2140.0
2024-01-06 12:00:00+00:00,671.0,1083.0,4.0,0.0,1758.0
2024-01-06 13:00:00+00:00,533.0,1033.0,233.0,0.0,1799.0
2024-01-06 14:00:00+00:00,550.0,1214.0,89.0,0.0,1853.0
2024-01-06 15:00:00+00:00,587.0,1245.0,46.0,4.0,1882.0
2024-01-06 16:00:00+00:00,459.0,1994.0,171.0,0.0,2624.0
2024-01-06 17:00:00+00:00,417.0,2259.0,50.0,0.0,2726.0
2024-01-06 18:00:00+00:00,402.0,2375.0,0.0,0.0,2777.0
2024-01-06 19:00:00+00:00,313.0,2134.0,250.0,0.0,2697.0
2024-01-06 20:00:00+00:00,393.0,2253.0,313.0,0.0,2959.0
2024-01-06 21:00:00+00:00,342.0,2557.0,431.0,0.0,3330.0
2024-01-06 22:00:00+00:00,242.0,2972.0,399.0,0.0,3613.0
2024-01-06 23:00:00+00:00,330.0,3343.0,245.0,0.0,3918.0
2024-01-07 00:00:00+00:00,158.0,3432.0,255.0,0.0,3845.0
2024-01-07 01:00:00+00:00,0.0,3431.0,309.0,0.0,3740.0
2024-01-07 02:00:00+00:00,0.0,3248.0,192.0,0.0,3440.0
2024-01-07 03:00:00+00:00,0.0,3065.0,96.0,0.0,3161.0
2024-01-07 04:00:00+00:00,0.0,2791.0,72.0,0.0,2863.0
2024-01-07 05:00:00+00:00,20.0,2661.0,61.0,0.0,2742.0
2024-01-07 06:00:00+00:00,139.0,2866.0,156.0,0.0,3161.0
2024-01-07 07:00:00+00:00,138.0,2553.0,232.0,0.0,2923.0
2024-01-07 08:00:00+00:00,4.0,2242.0,165.0,0.0,2411.0
2024-01-07 09:00:00+00:00,8.0,2168.0,27.0,0.0,2203.0
2024-01-07 10:00:00+00:00,0.0,2052.0,0.0,0.0,2052.0
2024-01-07 11:00:00+00:00,0.0,2077.0,100.0,0.0,2177.0
2024-01-07 12:00:00+00:00,0.0,1834.0,136.0,0.0,1970.0
2024-01-07 13:00:00+00:00,0.0,1495.0,46.0,0.0,1541.0
2024-01-07 14:00:00+00:00,0.0,1351.0,217.0,0.0,1568.0
2024-01-07 15:00:00+00:00,0.0,1265.0,428.0,0.0,1693.0
2024-01-07 16:00:00+00:00,0.0,1377.0,463.0,0.0,1840.0
2024-01-07 17:00:00+00:00,0.0,1533.0,341.0,0.0,1874.0
2024-01-07 18:00:00+00:00,0.0,1400.0,206.0,0.0,1606.0
2024-01-07 19:00:00+00:00,0.0,1248.0,324.0,0.0,1572.0
2024-01-07 20:00:00+00:00,0.0,1360.0,417.0,0.0,1777.0
2024-01-07 21:00:00+00:00,6.0,1585.0,250.0,0.0,1841.0
2024-01-07 22:00:00+00:00,90.0,1898.0,120.0,0.0,2108.0
2024-01-07 23:00:00+00:00,16.0,2526.0,130.0,0.0,2672.0
2024-01-08 00:00:00+00:00,0.0,2626.0,239.0,0.0,2865.0
2024-01-08 01:00:00+00:00,0.0,2206.0,77.0,0.0,2283.0
2024-01-08 02:00:00+00:00,0.0,2172.0,51.0,0.0,2223.0
2024-01-08 03:00:00+00:00,0.0,1980.0,111.0,0.0,2091.0
2024-01-08 04:00:00+00:00,0.0,1597.0,147.0,0.0,1744.0
2024-01-08 05:00:00+00:00,64.0,1059.0,59.0,0.0,1182.0
2024-01-08 06:00:00+00:00,138.0,1031.0,174.0,0.0,1343.0
2024-01-08 07:00:00+00:00,68.0,961.0,346.0,114.0,1489.0
2024-01-08 08:00:00+00:00,141.0,1038.0,106.0,126.0,1411.0
2024-01-08 09:00:00+00:00,368.0,1152.0,0.0,70.0,1590.0
2024-01-08 10:00:00+00:00,458.0,1075.0,0.0,277.0,1810.0
2024-01-08 11:00:00+00:00,571.0,1135.0,140.0,207.0,2053.0
2024-01-08 12:00:00+00:00,623.0,1151.0,94.0,275.0,2143.0
2024-01-08 13:00:00+00:00,507.0,983.0,189.0,377.0,2056.0
2024-01-08 14:00:00+00:00,213.0,825.0,422.0,123.0,1583.0
2024-01-08 15:00:00+00:00,179.0,787.0,527.0,292.0,1785.0
2024-01-08 16:00:00+00:00,325.0,874.0,480.0,200.0,1879.0
2024-01-08 17:00:00+00:00,293.0,812.0,858.0,155.0,2118.0
2024-01-08 18:00:00+00:00,231.0,992.0,832.0,5.0,2060.0
2024-01-08 19:00:00+00:00,75.0,1230.0,965.0,0.0,2270.0
2024-01-08 20:00:00+00:00,199.0,1247.0,884.0,0.0,2330.0
2024-01-08 21:00:00+00:00,226.0,1238.0,544.0,0.0,2008.0
2024-01-08 22:00:00+00:00,164.0,1557.0,300.0,0.0,2021.0
2024-01-08 23:00:00+00:00,60.0,1090.0,538.0,0.0,1688.0
2024-01-09 00:00:00+00:00,8.0,1087.0,541.0,0.0,1636.0
2024-01-09 01:00:00+00:00,95.0,1010.0,433.0,0.0,1538.0
2024-01-09 02:00:00+00:00,43.0,928.0,448.0,0.0,1419.0
2024-01-09 03:00:00+00:00,113.0,791.0,654.0,0.0,1558.0
2024-01-09 04:00:00+00:00,262.0,653.0,1071.0,179.0,2165.0
2024-01-09 05:00:00+00:00,531.0,623.0,749.0,272.0,2175.0
2024-01-09 06:00:00+00:00,310.0,402.0,906.0,236.0,1854.0
2024-01-09 07:00:00+00:00,509.0,656.0,218.0,221.0,1604.0
2024-01-09 08:00:00+00:00,616.0,775.0,9.0,223.0,1623.0
2024-01-09 09:00:00+00:00,944.0,968.0,0.0,212.0,2124.0
2024-01-09 10:00:00+00:00,1136.0,917.0,0.0,504.0,2557.0
2024-01-09 11:00:00+00:00,1189.0,815.0,0.0,640.0,2644.0
2024-01-09 12:00:00+00:00,1128.0,687.0,0.0,577.0,2392.0
2024-01-09 13:00:00+00:00,1029.0,618.0,4.0,593.0,2244.0
2024-01-09 14:00:00+00:00,754.0,527.0,211.0,500.0,1992.0
2024-01-09 15:00:00+00:00,704.0,398.0,657.0,646.0,2405.0
2024-01-09 16:00:00+00:00,716.0,619.0,545.0,244.0,2124.0
2024-01-09 17:00:00+00:00,776.0,820.0,199.0,173.0,1968.0
2024-01-09 18:00:00+00:00,702.0,795.0,203.0,328.0,2028.0
2024-01-09 19:00:00+00:00,690.0,639.0,505.0,400.0,2234.0
2024-01-09 20:00:00+00:00,874.0,938.0,273.0,374.0,2459.0
2024-01-09 21:00:00+00:00,891.0,1129.0,110.0,163.0,2293.0
2024-01-09 22:00:00+00:00,789.0,1106.0,0.0,68.0,1963.0
2024-01-09 23:00:00+00:00,739.0,802.0,0.0,216.0,1757.0
2024-01-10 00:00:00+00:00,662.0,617.0,0.0,371.0,1650.0
2024-01-10 01:00:00+00:00,683.0,649.0,0.0,512.0,1844.0
2024-01-10 02:00:00+00:00,707.0,665.0,0.0,567.0,1939.0
2024-01-10 03:00:00+00:00,762.0,500.0,0.0,797.0,2059.0
2024-01-10 04:00:00+00:00,993.0,496.0,0.0,1161.0,2650.0
2024-01-10 05:00:00+00:00,822.0,229.0,0.0,1168.0,2219.0
2024-01-10 06:00:00+00:00,927.0,204.0,0.0,1054.0,2185.0
2024-01-10 07:00:00+00:00,780.0,309.0,221.0,760.0,2070.0
2024-01-10 08:00:00+00:00,583.0,474.0,680.0,122.0,1859.0
2024-01-10 09:00:00+00:00,427.0,737.0,723.0,0.0,1887.0
2024-01-10 10:00:00+00:00,632.0,666.0,806.0,0.0,2104.0
2024-01-10 11:00:00+00:00,622.0,669.0,823.0,0.0,2114.0
2024-01-10 12:00:00+00:00,481.0,652.0,807.0,32.0,1972.0
2024-01-10 13:00:00+00:00,398.0,584.0,702.0,249.0,1933.0
2024-01-10 14:00:00+00:00,438.0,303.0,662.0,680.0,2083.0
2024-01-10 15:00:00+00:00,643.0,252.0,305.0,1299.0,2499.0
2024-01-10 16:00:00+00:00,602.0,466.0,176.0,814.0,2058.0
2024-01-10 17:00:00+00:00,590.0,572.0,4.0,852.0,2018.0
2024-01-10 18:00:00+00:00,466.0,518.0,89.0,869.0,1942.0
2024-01-10 19:00:00+00:00,477.0,426.0,74.0,1030.0,2007.0
2024-01-10 20:00:00+00:00,633.0,679.0,0.0,964.0,2276.0
2024-01-10 21:00:00+00:00,878.0,766.0,0.0,1143.0,2787.0
2024-01-10 22:00:00+00:00,1077.0,996.0,0.0,1191.0,3264.0
2024-01-10 23:00:00+00:00,1109.0,1078.0,0.0,943.0,3130.0
2024-01-11 00:00:00+00:00,850.0,879.0,0.0,723.0,2452.0
2024-01-11 01:00:00+00:00,866.0,848.0,0.0,849.0,2563.0
2024-01-11 02:00:00+00:00,921.0,790.0,0.0,901.0,2612.0
2024-01-11 03:00:00+00:00,1055.0,586.0,0.0,1285.0,2926.0
2024-01-11 04:00:00+00:00,1246.0,363.0,0.0,1587.0,3196.0
2024-01-11 05:00:00+00:00,1365.0,205.0,0.0,1897.0,3467.0
2024-01-11 06:00:00+00:00,1250.0,152.0,0.0,1764.0,3166.0
2024-01-11 07:00:00+00:00,1213.0,314.0,0.0,1605.0,3132.0
2024-01-11 08:00:00+00:00,1009.0,656.0,0.0,890.0,2555.0
2024-01-11 09:00:00+00:00,884.0,778.0,0.0,339.0,2001.0
2024-01-11 10:00:00+00:00,836.0,735.0,0.0,225.0,1796.0
2024-01-11 11:00:00+00:00,842.0,671.0,16.0,273.0,1802.0
2024-01-11 12:00:00+00:00,765.0,519.0,214.0,404.0,1902.0
2024-01-11 13:00:00+00:00,727.0,350.0,348.0,794.0,2219.0
2024-01-11 14:00:00+00:00,727.0,349.0,106.0,1106.0,2288.0
2024-01-11 15:00:00+00:00,872.0,421.0,0.0,1420.0,2713.0
2024-01-11 16:00:00+00:00,874.0,370.0,0.0,1468.0,2712.0
2024-01-11 17:00:00+00:00,562.0,354.0,0.0,1369.0,2285.0
2024-01-11 18:00:00+00:00,424.0,438.0,0.0,1345.0,2207.0
2024-01-11 19:00:00+00:00,274.0,426.0,7.0,1329.0,2036.0
2024-01-11 20:00:00+00:00,495.0,684.0,0.0,1138.0,2317.0
2024-01-11 21:00:00+00:00,672.0,760.0,117.0,1015.0,2564.0
2024-01-11 22:00:00+00:00,751.0,1109.0,0.0,904.0,2764.0
2024-01-11 23:00:00+00:00,626.0,838.0,115.0,738.0,2317.0
2024-01-12 00:00:00+00:00,429.0,602.0,0.0,699.0,1730.0
2024-01-12 01:00:00+00:00,468.0,703.0,0.0,803.0,1974.0
2024-01-12 02:00:00+00:00,425.0,837.0,0.0,707.0,1969.0
2024-01-12 03:00:00+00:00,512.0,663.0,0.0,960.0,2135.0
2024-01-12 04:00:00+00:00,727.0,596.0,127.0,1302.0,2752.0
2024-01-12 05:00:00+00:00,846.0,465.0,6.0,1487.0,2804.0
2024-01-12 06:00:00+00:00,804.0,400.0,0.0,1400.0,2604.0
2024-01-12 07:00:00+00:00,888.0,683.0,0.0,1023.0,2594.0
2024-01-12 08:00:00+00:00,664.0,1077.0,0.0,265.0,2006.0
2024-01-12 09:00:00+00:00,514.0,1188.0,0.0,0.0,1702.0
2024-01-12 10:00:00+00:00,314.0,1225.0,2.0,0.0,1541.0
2024-01-12 11:00:00+00:00,263.0,1077.0,249.0,0.0,1589.0
2024-01-12 12:00:00+00:00,374.0,953.0,153.0,97.0,1577.0
2024-01-12 13:00:00+00:00,577.0,948.0,0.0,551.0,2076.0
2024-01-12 14:00:00+00:00,693.0,664.0,0.0,1122.0,2479.0
2024-01-12 15:00:00+00:00,908.0,730.0,0.0,1494.0,3132.0
2024-01-12 16:00:00+00:00,1056.0,1042.0,0.0,1400.0,3498.0
2024-01-12 17:00:00+00:00,1094.0,1252.0,0.0,1402.0,3748.0
2024-01-12 18:00:00+00:00,1012.0,1105.0,0.0,1474.0,3591.0
2024-01-12 19:00:00+00:00,1071.0,1153.0,0.0,1441.0,3665.0
2024-01-12 20:00:00+00:00,1256.0,1228.0,0.0,1426.0,3910.0
2024-01-12 21:00:00+00:00,1441.0,1318.0,0.0,1457.0,4216.0
2024-01-12 22:00:00+00:00,1483.0,1345.0,0.0,1498.0,4326.0
2024-01-12 23:00:00+00:00,1416.0,1366.0,0.0,1525.0,4307.0
2024-01-13 00:00:00+00:00,1373.0,1385.0,0.0,1521.0,4279.0
2024-01-13 01:00:00+00:00,1249.0,1296.0,0.0,1396.0,3941.0
2024-01-13 02:00:00+00:00,1150.0,1264.0,0.0,1421.0,3835.0
2024-01-13 03:00:00+00:00,1181.0,1117.0,0.0,1615.0,3913.0
2024-01-13 04:00:00+00:00,1104.0,957.0,0.0,1630.0,3691.0
2024-01-13 05:00:00+00:00,1164.0,764.0,0.0,1720.0,3648.0
2024-01-13 06:00:00+00:00,1330.0,837.0,0.0,1804.0,3971.0
2024-01-13 07:00:00+00:00,1307.0,767.0,0.0,1727.0,3801.0
2024-01-13 08:00:00+00:00,1052.0,900.0,0.0,1136.0,3088.0
2024-01-13 09:00:00+00:00,914.0,953.0,0.0,837.0,2704.0
2024-01-13 10:00:00+00:00,947.0,967.0,0.0,905.0,2819.0
2024-01-13 11:00:00+00:00,1030.0,975.0,0.0,1091.0,3096.0
2024-01-13 12:00:00+00:00,1158.0,657.0,0.0,1569.0,3384.0
2024-01-13 13:00:00+00:00,1314.0,553.0,0.0,1907.0,3774.0
2024-01-13 14:00:00+00:00,1601.0,514.0,0.0,2195.0,4310.0
2024-01-13 15:00:00+00:00,1737.0,300.0,0.0,2283.0,4320.0
2024-01-13 16:00:00+00:00,1566.0,232.0,0.0,2209.0,4007.0
2024-01-13 17:00:00+00:00,1582.0,294.0,0.0,2303.0,4179.0
2024-01-13 18:00:00+00:00,1616.0,483.0,0.0,2270.0,4369.0
2024-01-13 19:00:00+00:00,1597.0,451.0,0.0,2292.0,4340.0
2024-01-13 20:00:00+00:00,1770.0,596.0,0.0,2342.0,4708.0
2024-01-13 21:00:00+00:00,1860.0,796.0,0.0,2145.0,4801.0
2024-01-13 22:00:00+00:00,1842.0,1075.0,0.0,2058.0,4975.0
2024-01-13 23:00:00+00:00,1618.0,1306.0,0.0,1651.0,4575.0
2024-01-14 00:00:00+00:00,1444.0,1256.0,0.0,1606.0,4306.0
2024-01-14 01:00:00+00:00,1424.0,1300.0,0.0,1548.0,4272.0
2024-01-14 02:00:00+00:00,1428.0,1271.0,0.0,1468.0,4167.0
2024-01-14 03:00:00+00:00,1417.0,1235.0,0.0,1444.0,4096.0
2024-01-14 04:00:00+00:00,1590.0,1350.0,0.0,1617.0,4557.0
2024-01-14 05:00:00+00:00,1619.0,1366.0,0.0,1479.0,4464.0
2024-01-14 06:00:00+00:00,1672.0,1515.0,0.0,1366.0,4553.0
2024-01-14 07:00:00+00:00,1347.0,1550.0,0.0,1117.0,4014.0
2024-01-14 08:00:00+00:00,1179.0,1743.0,0.0,747.0,3669.0
2024-01-14 09:00:00+00:00,951.0,1852.0,0.0,348.0,3151.0
2024-01-14 10:00:00+00:00,822.0,1832.0,0.0,159.0,2813.0
2024-01-14 11:00:00+00:00,763.0,1748.0,0.0,184.0,2695.0
2024-01-14 12:00:00+00:00,881.0,1344.0,0.0,622.0,2847.0
2024-01-14 13:00:00+00:00,1149.0,1035.0,0.0,1404.0,3588.0
2024-01-14 14:00:00+00:00,1407.0,1023.0,0.0,1821.0,4251.0
2024-01-14 15:00:00+00:00,1552.0,926.0,0.0,2210.0,4688.0
2024-01-14 16:00:00+00:00,1673.0,1144.0,0.0,2085.0,4902.0
2024-01-14 17:00:00+00:00,1651.0,1209.0,0.0,1962.0,4822.0
2024-01-14 18:00:00+00:00,1764.0,1008.0,0.0,2240.0,5012.0
2024-01-14 19:00:00+00:00,1799.0,935.0,0.0,2173.0,4907.0
2024-01-14 20:00:00+00:00,1846.0,1046.0,0.0,2001.0,4893.0
2024-01-14 21:00:00+00:00,1824.0,1032.0,0.0,1752.0,4608.0
2024-01-14 22:00:00+00:00,1980.0,1071.0,0.0,1780.0,4831.0
2024-01-14 23:00:00+00:00,2050.0,1174.0,0.0,1708.0,4932.0
2024-01-15 00:00:00+00:00,2049.0,1138.0,0.0,1726.0,4913.0
2024-01-15 01:00:00+00:00,1921.0,1130.0,0.0,1650.0,4701.0
2024-01-15 02:00:00+00:00,1787.0,935.0,0.0,1576.0,4298.0
2024-01-15 03:00:00+00:00,1495.0,650.0,0.0,1693.0,3838.0
2024-01-15 04:00:00+00:00,1458.0,769.0,0.0,2131.0,4358.0
2024-01-15 05:00:00+00:00,1237.0,548.0,0.0,2063.0,3848.0
2024-01-15 06:00:00+00:00,1062.0,615.0,0.0,1777.0,3454.0
2024-01-15 07:00:00+00:00,1048.0,864.0,0.0,1521.0,3433.0
2024-01-15 08:00:00+00:00,1033.0,948.0,0.0,1262.0,3243.0
2024-01-15 09:00:00+00:00,1097.0,1098.0,0.0,1122.0,3317.0
2024-01-15 10:00:00+00:00,1141.0,962.0,0.0,1146.0,3249.0
2024-01-15 11:00:00+00:00,1223.0,850.0,0.0,1458.0,3531.0
2024-01-15 12:00:00+00:00,1102.0,558.0,0.0,1502.0,3162.0
2024-01-15 13:00:00+00:00,1225.0,527.0,0.0,1784.0,3536.0
2024-01-15 14:00:00+00:00,1180.0,238.0,0.0,1892.0,3310.0
2024-01-15 15:00:00+00:00,1211.0,208.0,0.0,1889.0,3308.0
2024-01-15 16:00:00+00:00,1184.0,600.0,0.0,1659.0,3443.0
2024-01-15 17:00:00+00:00,1156.0,944.0,0.0,1523.0,3623.0
2024-01-15 18:00:00+00:00,1060.0,994.0,0.0,1373.0,3427.0
2024-01-15 19:00:00+00:00,961.0,1135.0,0.0,1197.0,3293.0
2024-01-15 20:00:00+00:00,1001.0,1289.0,0.0,1097.0,3387.0
2024-01-15 21:00:00+00:00,1096.0,1431.0,0.0,1156.0,3683.0
