,DK,FI,DE,SE,NL,UK,sum
2022-01-01 11:00:00+00:00,0.0,52.0,0.0,886.0,0.0,0.0,938.0
2022-01-01 11:15:00+00:00,,,0.0,,,,0.0
2022-01-01 11:30:00+00:00,,,0.0,,,,0.0
2022-01-01 11:45:00+00:00,,,0.0,,,,0.0
2022-01-01 12:00:00+00:00,0.0,43.0,0.0,855.0,0.0,0.0,898.0
2022-01-01 12:15:00+00:00,,,0.0,,,,0.0
2022-01-01 12:30:00+00:00,,,0.0,,,,0.0
2022-01-01 12:45:00+00:00,,,0.0,,,,0.0
2022-01-01 13:00:00+00:00,0.0,43.0,0.0,890.0,0.0,0.0,933.0
2022-01-01 13:15:00+00:00,,,0.0,,,,0.0
2022-01-01 13:30:00+00:00,,,0.0,,,,0.0
2022-01-01 13:45:00+00:00,,,0.0,,,,0.0
2022-01-01 14:00:00+00:00,0.0,49.0,0.0,888.0,0.0,0.0,937.0
2022-01-01 14:15:00+00:00,,,0.0,,,,0.0
2022-01-01 14:30:00+00:00,,,0.0,,,,0.0
2022-01-01 14:45:00+00:00,,,0.0,,,,0.0
2022-01-01 15:00:00+00:00,0.0,56.0,0.0,846.0,0.0,211.0,1113.0
2022-01-01 15:15:00+00:00,,,0.0,,,,0.0
2022-01-01 15:30:00+00:00,,,0.0,,,,0.0
2022-01-01 15:45:00+00:00,,,0.0,,,,0.0
2022-01-01 16:00:00+00:00,0.0,52.0,0.0,848.0,36.0,636.0,1572.0
2022-01-01 16:15:00+00:00,,,0.0,,,,0.0
2022-01-01 16:30:00+00:00,,,0.0,,,,0.0
2022-01-01 16:45:00+00:00,,,0.0,,,,0.0
2022-01-01 17:00:00+00:00,0.0,50.0,0.0,828.0,90.0,692.0,1660.0
2022-01-01 17:15:00+00:00,,,0.0,,,,0.0
2022-01-01 17:30:00+00:00,,,0.0,,,,0.0
2022-01-01 17:45:00+00:00,,,0.0,,,,0.0
2022-01-01 18:00:00+00:00,0.0,37.0,0.0,726.0,0.0,694.0,1457.0
2022-01-01 18:15:00+00:00,,,0.0,,,,0.0
2022-01-01 18:30:00+00:00,,,0.0,,,,0.0
2022-01-01 18:45:00+00:00,,,0.0,,,,0.0
2022-01-01 19:00:00+00:00,0.0,34.0,0.0,675.0,0.0,679.0,1388.0
2022-01-01 19:15:00+00:00,,,0.0,,,,0.0
2022-01-01 19:30:00+00:00,,,0.0,,,,0.0
2022-01-01 19:45:00+00:00,,,0.0,,,,0.0
2022-01-01 20:00:00+00:00,0.0,38.0,0.0,655.0,0.0,401.0,1094.0
2022-01-01 20:15:00+00:00,,,0.0,,,,0.0
2022-01-01 20:30:00+00:00,,,0.0,,,,0.0
2022-01-01 20:45:00+00:00,,,0.0,,,,0.0
2022-01-01 21:00:00+00:00,0.0,33.0,0.0,702.0,0.0,0.0,735.0
2022-01-01 21:15:00+00:00,,,0.0,,,,0.0
2022-01-01 21:30:00+00:00,,,0.0,,,,0.0
2022-01-01 21:45:00+00:00,,,0.0,,,,0.0
2022-01-01 22:00:00+00:00,0.0,37.0,0.0,806.0,0.0,0.0,843.0
2022-01-01 22:15:00+00:00,,,0.0,,,,0.0
2022-01-01 22:30:00+00:00,,,0.0,,,,0.0
2022-01-01 22:45:00+00:00,,,0.0,,,,0.0
2022-01-01 23:00:00+00:00,0.0,40.0,0.0,807.0,0.0,0.0,847.0
2022-01-01 23:15:00+00:00,,,0.0,,,,0.0
2022-01-01 23:30:00+00:00,,,0.0,,,,0.0
2022-01-01 23:45:00+00:00,,,0.0,,,,0.0
2022-01-02 00:00:00+00:00,0.0,44.0,0.0,887.0,0.0,0.0,931.0
2022-01-02 00:15:00+00:00,,,0.0,,,,0.0
2022-01-02 00:30:00+00:00,,,0.0,,,,0.0
2022-01-02 00:45:00+00:00,,,0.0,,,,0.0
2022-01-02 01:00:00+00:00,0.0,46.0,0.0,839.0,0.0,0.0,885.0
2022-01-02 01:15:00+00:00,,,0.0,,,,0.0
2022-01-02 01:30:00+00:00,,,0.0,,,,0.0
2022-01-02 01:45:00+00:00,,,0.0,,,,0.0
2022-01-02 02:00:00+00:00,0.0,41.0,0.0,829.0,0.0,0.0,870.0
2022-01-02 02:15:00+00:00,,,0.0,,,,0.0
2022-01-02 02:30:00+00:00,,,0.0,,,,0.0
2022-01-02 02:45:00+00:00,,,0.0,,,,0.0
2022-01-02 03:00:00+00:00,0.0,33.0,0.0,732.0,0.0,0.0,765.0
2022-01-02 03:15:00+00:00,,,0.0,,,,0.0
2022-01-02 03:30:00+00:00,,,0.0,,,,0.0
2022-01-02 03:45:00+00:00,,,0.0,,,,0.0
2022-01-02 04:00:00+00:00,0.0,29.0,0.0,671.0,0.0,0.0,700.0
2022-01-02 04:15:00+00:00,,,0.0,,,,0.0
2022-01-02 04:30:00+00:00,,,0.0,,,,0.0
2022-01-02 04:45:00+00:00,,,0.0,,,,0.0
2022-01-02 05:00:00+00:00,0.0,23.0,0.0,623.0,0.0,0.0,646.0
2022-01-02 05:15:00+00:00,,,0.0,,,,0.0
2022-01-02 05:30:00+00:00,,,0.0,,,,0.0
2022-01-02 05:45:00+00:00,,,0.0,,,,0.0
2022-01-02 06:00:00+00:00,0.0,25.0,0.0,777.0,0.0,0.0,802.0
2022-01-02 06:15:00+00:00,,,0.0,,,,0.0
2022-01-02 06:30:00+00:00,,,0.0,,,,0.0
2022-01-02 06:45:00+00:00,,,0.0,,,,0.0
2022-01-02 07:00:00+00:00,0.0,24.0,0.0,825.0,0.0,0.0,849.0
2022-01-02 07:15:00+00:00,,,0.0,,,,0.0
2022-01-02 07:30:00+00:00,,,0.0,,,,0.0
2022-01-02 07:45:00+00:00,,,0.0,,,,0.0
2022-01-02 08:00:00+00:00,0.0,15.0,0.0,676.0,0.0,0.0,691.0
2022-01-02 08:15:00+00:00,,,0.0,,,,0.0
2022-01-02 08:30:00+00:00,,,0.0,,,,0.0
2022-01-02 08:45:00+00:00,,,0.0,,,,0.0
2022-01-02 09:00:00+00:00,0.0,15.0,0.0,729.0,0.0,0.0,744.0
2022-01-02 09:15:00+00:00,,,0.0,,,,0.0
2022-01-02 09:30:00+00:00,,,0.0,,,,0.0
2022-01-02 09:45:00+00:00,,,0.0,,,,0.0
2022-01-02 10:00:00+00:00,0.0,15.0,0.0,717.0,0.0,0.0,732.0
2022-01-02 10:15:00+00:00,,,0.0,,,,0.0
2022-01-02 10:30:00+00:00,,,0.0,,,,0.0
2022-01-02 10:45:00+00:00,,,0.0,,,,0.0
2022-01-02 11:00:00+00:00,0.0,11.0,0.0,727.0,0.0,0.0,738.0
2022-01-02 11:15:00+00:00,,,0.0,,,,0.0
2022-01-02 11:30:00+00:00,,,0.0,,,,0.0
2022-01-02 11:45:00+00:00,,,0.0,,,,0.0
2022-01-02 12:00:00+00:00,0.0,19.0,0.0,1021.0,0.0,0.0,1040.0
2022-01-02 12:15:00+00:00,,,0.0,,,,0.0
2022-01-02 12:30:00+00:00,,,0.0,,,,0.0
2022-01-02 12:45:00+00:00,,,0.0,,,,0.0
2022-01-02 13:00:00+00:00,0.0,26.0,0.0,1068.0,0.0,0.0,1094.0
2022-01-02 13:15:00+00:00,,,0.0,,,,0.0
2022-01-02 13:30:00+00:00,,,0.0,,,,0.0
2022-01-02 13:45:00+00:00,,,0.0,,,,0.0
2022-01-02 14:00:00+00:00,0.0,12.0,0.0,936.0,0.0,0.0,948.0
2022-01-02 14:15:00+00:00,,,0.0,,,,0.0
2022-01-02 14:30:00+00:00,,,0.0,,,,0.0
2022-01-02 14:45:00+00:00,,,0.0,,,,0.0
2022-01-02 15:00:00+00:00,0.0,9.0,0.0,990.0,0.0,0.0,999.0
2022-01-02 15:15:00+00:00,,,0.0,,,,0.0
2022-01-02 15:30:00+00:00,,,0.0,,,,0.0
2022-01-02 15:45:00+00:00,,,0.0,,,,0.0
2022-01-02 16:00:00+00:00,0.0,5.0,0.0,868.0,0.0,93.0,966.0
2022-01-02 16:15:00+00:00,,,0.0,,,,0.0
2022-01-02 16:30:00+00:00,,,0.0,,,,0.0
2022-01-02 16:45:00+00:00,,,0.0,,,,0.0
2022-01-02 17:00:00+00:00,0.0,12.0,0.0,989.0,0.0,503.0,1504.0
2022-01-02 17:15:00+00:00,,,0.0,,,,0.0
2022-01-02 17:30:00+00:00,,,0.0,,,,0.0
2022-01-02 17:45:00+00:00,,,0.0,,,,0.0
2022-01-02 18:00:00+00:00,0.0,14.0,0.0,938.0,0.0,111.0,1063.0
2022-01-02 18:15:00+00:00,,,0.0,,,,0.0
2022-01-02 18:30:00+00:00,,,0.0,,,,0.0
2022-01-02 18:45:00+00:00,,,0.0,,,,0.0
2022-01-02 19:00:00+00:00,0.0,12.0,0.0,776.0,0.0,0.0,788.0
2022-01-02 19:15:00+00:00,,,0.0,,,,0.0
2022-01-02 19:30:00+00:00,,,0.0,,,,0.0
2022-01-02 19:45:00+00:00,,,0.0,,,,0.0
2022-01-02 20:00:00+00:00,0.0,24.0,0.0,913.0,0.0,0.0,937.0
2022-01-02 20:15:00+00:00,,,0.0,,,,0.0
2022-01-02 20:30:00+00:00,,,0.0,,,,0.0
2022-01-02 20:45:00+00:00,,,0.0,,,,0.0
2022-01-02 21:00:00+00:00,0.0,30.0,0.0,1223.0,0.0,0.0,1253.0
2022-01-02 21:15:00+00:00,,,0.0,,,,0.0
2022-01-02 21:30:00+00:00,,,0.0,,,,0.0
2022-01-02 21:45:00+00:00,,,0.0,,,,0.0
2022-01-02 22:00:00+00:00,0.0,14.0,0.0,878.0,0.0,0.0,892.0
2022-01-02 22:15:00+00:00,,,0.0,,,,0.0
2022-01-02 22:30:00+00:00,,,0.0,,,,0.0
2022-01-02 22:45:00+00:00,,,0.0,,,,0.0
2022-01-02 23:00:00+00:00,0.0,0.0,0.0,188.0,0.0,0.0,188.0
2022-01-02 23:15:00+00:00,,,0.0,,,,0.0
2022-01-02 23:30:00+00:00,,,0.0,,,,0.0
2022-01-02 23:45:00+00:00,,,0.0,,,,0.0
2022-01-03 00:00:00+00:00,0.0,0.0,0.0,101.0,0.0,0.0,101.0
2022-01-03 00:15:00+00:00,,,0.0,,,,0.0
2022-01-03 00:30:00+00:00,,,0.0,,,,0.0
2022-01-03 00:45:00+00:00,,,0.0,,,,0.0
2022-01-03 01:00:00+00:00,0.0,0.0,0.0,52.0,0.0,0.0,52.0
2022-01-03 01:15:00+00:00,,,0.0,,,,0.0
2022-01-03 01:30:00+00:00,,,0.0,,,,0.0
2022-01-03 01:45:00+00:00,,,0.0,,,,0.0
2022-01-03 02:00:00+00:00,0.0,0.0,0.0,72.0,0.0,0.0,72.0
2022-01-03 02:15:00+00:00,,,0.0,,,,0.0
2022-01-03 02:30:00+00:00,,,0.0,,,,0.0
2022-01-03 02:45:00+00:00,,,0.0,,,,0.0
2022-01-03 03:00:00+00:00,0.0,0.0,0.0,150.0,0.0,0.0,150.0
2022-01-03 03:15:00+00:00,,,0.0,,,,0.0
2022-01-03 03:30:00+00:00,,,0.0,,,,0.0
2022-01-03 03:45:00+00:00,,,0.0,,,,0.0
2022-01-03 04:00:00+00:00,0.0,0.0,0.0,391.0,0.0,0.0,391.0
2022-01-03 04:15:00+00:00,,,0.0,,,,0.0
2022-01-03 04:30:00+00:00,,,0.0,,,,0.0
2022-01-03 04:45:00+00:00,,,0.0,,,,0.0
2022-01-03 05:00:00+00:00,0.0,17.0,0.0,880.0,0.0,0.0,897.0
2022-01-03 05:15:00+00:00,,,0.0,,,,0.0
2022-01-03 05:30:00+00:00,,,0.0,,,,0.0
2022-01-03 05:45:00+00:00,,,0.0,,,,0.0
2022-01-03 06:00:00+00:00,0.0,23.0,0.0,988.0,0.0,0.0,1011.0
2022-01-03 06:15:00+00:00,,,0.0,,,,0.0
2022-01-03 06:30:00+00:00,,,0.0,,,,0.0
2022-01-03 06:45:00+00:00,,,0.0,,,,0.0
2022-01-03 07:00:00+00:00,0.0,26.0,0.0,1001.0,0.0,0.0,1027.0
2022-01-03 07:15:00+00:00,,,0.0,,,,0.0
2022-01-03 07:30:00+00:00,,,0.0,,,,0.0
2022-01-03 07:45:00+00:00,,,0.0,,,,0.0
2022-01-03 08:00:00+00:00,0.0,28.0,0.0,1001.0,157.0,0.0,1186.0
2022-01-03 08:15:00+00:00,,,0.0,,,,0.0
2022-01-03 08:30:00+00:00,,,0.0,,,,0.0
2022-01-03 08:45:00+00:00,,,0.0,,,,0.0
2022-01-03 09:00:00+00:00,0.0,27.0,0.0,994.0,0.0,0.0,1021.0
2022-01-03 09:15:00+00:00,,,0.0,,,,0.0
2022-01-03 09:30:00+00:00,,,0.0,,,,0.0
2022-01-03 09:45:00+00:00,,,0.0,,,,0.0
2022-01-03 10:00:00+00:00,0.0,28.0,0.0,1083.0,0.0,0.0,1111.0
2022-01-03 10:15:00+00:00,,,0.0,,,,0.0
2022-01-03 10:30:00+00:00,,,0.0,,,,0.0
2022-01-03 10:45:00+00:00,,,0.0,,,,0.0
2022-01-03 11:00:00+00:00,0.0,31.0,0.0,1155.0,364.0,0.0,1550.0
2022-01-03 11:15:00+00:00,,,0.0,,,,0.0
2022-01-03 11:30:00+00:00,,,0.0,,,,0.0
2022-01-03 11:45:00+00:00,,,0.0,,,,0.0
2022-01-03 12:00:00+00:00,0.0,33.0,0.0,1222.0,279.0,0.0,1534.0
2022-01-03 12:15:00+00:00,,,0.0,,,,0.0
2022-01-03 12:30:00+00:00,,,0.0,,,,0.0
2022-01-03 12:45:00+00:00,,,0.0,,,,0.0
2022-01-03 13:00:00+00:00,0.0,30.0,0.0,1234.0,312.0,0.0,1576.0
2022-01-03 13:15:00+00:00,,,0.0,,,,0.0
2022-01-03 13:30:00+00:00,,,0.0,,,,0.0
2022-01-03 13:45:00+00:00,,,1.0,,,,1.0
2022-01-03 14:00:00+00:00,0.0,39.0,1.0,1245.0,479.0,0.0,1764.0
2022-01-03 14:15:00+00:00,,,0.0,,,,0.0
2022-01-03 14:30:00+00:00,,,0.0,,,,0.0
2022-01-03 14:45:00+00:00,,,0.0,,,,0.0
2022-01-03 15:00:00+00:00,0.0,41.0,0.0,1147.0,183.0,0.0,1371.0
2022-01-03 15:15:00+00:00,,,0.0,,,,0.0
2022-01-03 15:30:00+00:00,,,1.0,,,,1.0
2022-01-03 15:45:00+00:00,,,41.0,,,,41.0
2022-01-03 16:00:00+00:00,0.0,43.0,202.0,1058.0,493.0,248.0,2044.0
2022-01-03 16:15:00+00:00,,,242.0,,,,242.0
2022-01-03 16:30:00+00:00,,,242.0,,,,242.0
2022-01-03 16:45:00+00:00,,,211.0,,,,211.0
2022-01-03 17:00:00+00:00,0.0,46.0,87.0,1113.0,494.0,672.0,2412.0
2022-01-03 17:15:00+00:00,,,55.0,,,,55.0
2022-01-03 17:30:00+00:00,,,56.0,,,,56.0
2022-01-03 17:45:00+00:00,,,46.0,,,,46.0
2022-01-03 18:00:00+00:00,0.0,48.0,10.0,1053.0,495.0,603.0,2209.0
2022-01-03 18:15:00+00:00,,,0.0,,,,0.0
2022-01-03 18:30:00+00:00,,,0.0,,,,0.0
2022-01-03 18:45:00+00:00,,,0.0,,,,0.0
2022-01-03 19:00:00+00:00,0.0,58.0,0.0,981.0,503.0,623.0,2165.0
2022-01-03 19:15:00+00:00,,,0.0,,,,0.0
2022-01-03 19:30:00+00:00,,,0.0,,,,0.0
2022-01-03 19:45:00+00:00,,,0.0,,,,0.0
2022-01-03 20:00:00+00:00,0.0,56.0,0.0,877.0,705.0,351.0,1989.0
2022-01-03 20:15:00+00:00,,,0.0,,,,0.0
2022-01-03 20:30:00+00:00,,,0.0,,,,0.0
2022-01-03 20:45:00+00:00,,,0.0,,,,0.0
2022-01-03 21:00:00+00:00,0.0,62.0,0.0,954.0,705.0,212.0,1933.0
2022-01-03 21:15:00+00:00,,,0.0,,,,0.0
2022-01-03 21:30:00+00:00,,,0.0,,,,0.0
2022-01-03 21:45:00+00:00,,,0.0,,,,0.0
2022-01-03 22:00:00+00:00,0.0,57.0,0.0,812.0,686.0,0.0,1555.0
2022-01-03 22:15:00+00:00,,,0.0,,,,0.0
2022-01-03 22:30:00+00:00,,,0.0,,,,0.0
2022-01-03 22:45:00+00:00,,,0.0,,,,0.0
2022-01-03 23:00:00+00:00,0.0,66.0,0.0,1024.0,350.0,231.0,1671.0
2022-01-03 23:15:00+00:00,,,0.0,,,,0.0
2022-01-03 23:30:00+00:00,,,0.0,,,,0.0
2022-01-03 23:45:00+00:00,,,0.0,,,,0.0
2022-01-04 00:00:00+00:00,0.0,76.0,0.0,1153.0,702.0,661.0,2592.0
2022-01-04 00:15:00+00:00,,,0.0,,,,0.0
2022-01-04 00:30:00+00:00,,,0.0,,,,0.0
2022-01-04 00:45:00+00:00,,,0.0,,,,0.0
2022-01-04 01:00:00+00:00,0.0,88.0,0.0,1222.0,693.0,673.0,2676.0
2022-01-04 01:15:00+00:00,,,0.0,,,,0.0
2022-01-04 01:30:00+00:00,,,0.0,,,,0.0
2022-01-04 01:45:00+00:00,,,0.0,,,,0.0
2022-01-04 02:00:00+00:00,0.0,48.0,0.0,1089.0,409.0,241.0,1787.0
2022-01-04 02:15:00+00:00,,,0.0,,,,0.0
2022-01-04 02:30:00+00:00,,,0.0,,,,0.0
2022-01-04 02:45:00+00:00,,,0.0,,,,0.0
2022-01-04 03:00:00+00:00,0.0,46.0,0.0,1108.0,128.0,0.0,1282.0
2022-01-04 03:15:00+00:00,,,0.0,,,,0.0
2022-01-04 03:30:00+00:00,,,0.0,,,,0.0
2022-01-04 03:45:00+00:00,,,0.0,,,,0.0
2022-01-04 04:00:00+00:00,0.0,44.0,0.0,1131.0,0.0,12.0,1187.0
2022-01-04 04:15:00+00:00,,,0.0,,,,0.0
2022-01-04 04:30:00+00:00,,,0.0,,,,0.0
2022-01-04 04:45:00+00:00,,,30.0,,,,30.0
2022-01-04 05:00:00+00:00,28.0,40.0,365.0,1217.0,232.0,444.0,2326.0
2022-01-04 05:15:00+00:00,,,465.0,,,,465.0
2022-01-04 05:30:00+00:00,,,465.0,,,,465.0
2022-01-04 05:45:00+00:00,,,565.0,,,,565.0
2022-01-04 06:00:00+00:00,195.0,39.0,967.0,1364.0,494.0,685.0,3744.0
2022-01-04 06:15:00+00:00,,,1068.0,,,,1068.0
2022-01-04 06:30:00+00:00,,,1068.0,,,,1068.0
2022-01-04 06:45:00+00:00,,,1124.0,,,,1124.0
2022-01-04 07:00:00+00:00,589.0,40.0,1347.0,2054.0,494.0,694.0,5218.0
2022-01-04 07:15:00+00:00,,,1404.0,,,,1404.0
2022-01-04 07:30:00+00:00,,,1404.0,,,,1404.0
2022-01-04 07:45:00+00:00,,,1404.0,,,,1404.0
2022-01-04 08:00:00+00:00,536.0,39.0,1404.0,1530.0,494.0,694.0,4697.0
2022-01-04 08:15:00+00:00,,,1404.0,,,,1404.0
2022-01-04 08:30:00+00:00,,,1404.0,,,,1404.0
2022-01-04 08:45:00+00:00,,,1404.0,,,,1404.0
2022-01-04 09:00:00+00:00,543.0,41.0,1404.0,1622.0,495.0,694.0,4799.0
2022-01-04 09:15:00+00:00,,,1404.0,,,,1404.0
2022-01-04 09:30:00+00:00,,,1404.0,,,,1404.0
2022-01-04 09:45:00+00:00,,,1404.0,,,,1404.0
2022-01-04 10:00:00+00:00,589.0,44.0,1404.0,1459.0,494.0,692.0,4682.0
2022-01-04 10:15:00+00:00,,,1404.0,,,,1404.0
2022-01-04 10:30:00+00:00,,,1404.0,,,,1404.0
2022-01-04 10:45:00+00:00,,,1384.0,,,,1384.0
2022-01-04 11:00:00+00:00,366.0,46.0,1304.0,1564.0,494.0,644.0,4418.0
2022-01-04 11:15:00+00:00,,,1284.0,,,,1284.0
2022-01-04 11:30:00+00:00,,,1284.0,,,,1284.0
2022-01-04 11:45:00+00:00,,,1261.0,,,,1261.0
2022-01-04 12:00:00+00:00,479.0,45.0,1167.0,1305.0,494.0,559.0,4049.0
2022-01-04 12:15:00+00:00,,,1144.0,,,,1144.0
2022-01-04 12:30:00+00:00,,,1144.0,,,,1144.0
2022-01-04 12:45:00+00:00,,,1129.0,,,,1129.0
2022-01-04 13:00:00+00:00,431.0,49.0,1069.0,1459.0,494.0,467.0,3969.0
2022-01-04 13:15:00+00:00,,,1053.0,,,,1053.0
2022-01-04 13:30:00+00:00,,,1054.0,,,,1054.0
2022-01-04 13:45:00+00:00,,,1043.0,,,,1043.0
2022-01-04 14:00:00+00:00,412.0,50.0,1003.0,1727.0,494.0,364.0,4050.0
2022-01-04 14:15:00+00:00,,,993.0,,,,993.0
2022-01-04 14:30:00+00:00,,,993.0,,,,993.0
2022-01-04 14:45:00+00:00,,,977.0,,,,977.0
2022-01-04 15:00:00+00:00,528.0,50.0,909.0,2234.0,494.0,320.0,4535.0
2022-01-04 15:15:00+00:00,,,893.0,,,,893.0
2022-01-04 15:30:00+00:00,,,893.0,,,,893.0
2022-01-04 15:45:00+00:00,,,869.0,,,,869.0
2022-01-04 16:00:00+00:00,422.0,51.0,775.0,2732.0,494.0,679.0,5153.0
2022-01-04 16:15:00+00:00,,,752.0,,,,752.0
2022-01-04 16:30:00+00:00,,,752.0,,,,752.0
2022-01-04 16:45:00+00:00,,,737.0,,,,737.0
2022-01-04 17:00:00+00:00,350.0,54.0,684.0,2507.0,494.0,694.0,4783.0
2022-01-04 17:15:00+00:00,,,672.0,,,,672.0
2022-01-04 17:30:00+00:00,,,672.0,,,,672.0
2022-01-04 17:45:00+00:00,,,652.0,,,,652.0
2022-01-04 18:00:00+00:00,6.0,53.0,578.0,1696.0,494.0,694.0,3521.0
2022-01-04 18:15:00+00:00,,,561.0,,,,561.0
2022-01-04 18:30:00+00:00,,,561.0,,,,561.0
2022-01-04 18:45:00+00:00,,,545.0,,,,545.0
2022-01-04 19:00:00+00:00,0.0,50.0,485.0,907.0,503.0,674.0,2619.0
2022-01-04 19:15:00+00:00,,,471.0,,,,471.0
2022-01-04 19:30:00+00:00,,,471.0,,,,471.0
2022-01-04 19:45:00+00:00,,,412.0,,,,412.0
2022-01-04 20:00:00+00:00,0.0,46.0,188.0,876.0,700.0,264.0,2074.0
2022-01-04 20:15:00+00:00,,,135.0,,,,135.0
2022-01-04 20:30:00+00:00,,,135.0,,,,135.0
2022-01-04 20:45:00+00:00,,,65.0,,,,65.0
2022-01-04 21:00:00+00:00,0.0,46.0,0.0,749.0,583.0,276.0,1654.0
2022-01-04 21:15:00+00:00,,,0.0,,,,0.0
2022-01-04 21:30:00+00:00,,,0.0,,,,0.0
2022-01-04 21:45:00+00:00,,,0.0,,,,0.0
2022-01-04 22:00:00+00:00,0.0,48.0,0.0,688.0,480.0,0.0,1216.0
2022-01-04 22:15:00+00:00,,,0.0,,,,0.0
2022-01-04 22:30:00+00:00,,,0.0,,,,0.0
2022-01-04 22:45:00+00:00,,,0.0,,,,0.0
2022-01-04 23:00:00+00:00,0.0,51.0,0.0,828.0,108.0,282.0,1269.0
2022-01-04 23:15:00+00:00,,,0.0,,,,0.0
2022-01-04 23:30:00+00:00,,,0.0,,,,0.0
2022-01-04 23:45:00+00:00,,,0.0,,,,0.0
2022-01-05 00:00:00+00:00,0.0,52.0,0.0,781.0,0.0,311.0,1144.0
2022-01-05 00:15:00+00:00,,,0.0,,,,0.0
2022-01-05 00:30:00+00:00,,,0.0,,,,0.0
2022-01-05 00:45:00+00:00,,,0.0,,,,0.0
2022-01-05 01:00:00+00:00,0.0,54.0,0.0,839.0,0.0,0.0,893.0
2022-01-05 01:15:00+00:00,,,0.0,,,,0.0
2022-01-05 01:30:00+00:00,,,0.0,,,,0.0
2022-01-05 01:45:00+00:00,,,0.0,,,,0.0
2022-01-05 02:00:00+00:00,0.0,54.0,0.0,791.0,0.0,0.0,845.0
2022-01-05 02:15:00+00:00,,,0.0,,,,0.0
2022-01-05 02:30:00+00:00,,,0.0,,,,0.0
2022-01-05 02:45:00+00:00,,,0.0,,,,0.0
2022-01-05 03:00:00+00:00,0.0,53.0,0.0,773.0,0.0,0.0,826.0
2022-01-05 03:15:00+00:00,,,0.0,,,,0.0
2022-01-05 03:30:00+00:00,,,0.0,,,,0.0
2022-01-05 03:45:00+00:00,,,0.0,,,,0.0
2022-01-05 04:00:00+00:00,0.0,54.0,0.0,909.0,0.0,0.0,963.0
2022-01-05 04:15:00+00:00,,,0.0,,,,0.0
2022-01-05 04:30:00+00:00,,,0.0,,,,0.0
2022-01-05 04:45:00+00:00,,,0.0,,,,0.0
2022-01-05 05:00:00+00:00,0.0,58.0,0.0,1063.0,228.0,399.0,1748.0
2022-01-05 05:15:00+00:00,,,0.0,,,,0.0
2022-01-05 05:30:00+00:00,,,0.0,,,,0.0
2022-01-05 05:45:00+00:00,,,0.0,,,,0.0
