,AL,BG,TR,IT,MK,sum
2022-01-04 19:00:00+00:00,79.0,0.0,0.0,449.0,0.0,528.0
2022-01-04 20:00:00+00:00,114.0,0.0,0.0,469.0,2.0,585.0
2022-01-04 21:00:00+00:00,110.0,0.0,0.0,0.0,1.0,111.0
2022-01-04 22:00:00+00:00,78.0,0.0,0.0,46.0,0.0,124.0
2022-01-04 23:00:00+00:00,125.0,0.0,0.0,0.0,1.0,126.0
2022-01-05 00:00:00+00:00,92.0,0.0,0.0,0.0,0.0,92.0
2022-01-05 01:00:00+00:00,32.0,0.0,0.0,0.0,0.0,32.0
2022-01-05 02:00:00+00:00,20.0,0.0,0.0,94.0,0.0,114.0
2022-01-05 03:00:00+00:00,19.0,0.0,0.0,56.0,0.0,75.0
2022-01-05 04:00:00+00:00,6.0,0.0,0.0,330.0,0.0,336.0
2022-01-05 05:00:00+00:00,1.0,0.0,0.0,355.0,0.0,356.0
2022-01-05 06:00:00+00:00,34.0,0.0,0.0,509.0,0.0,543.0
2022-01-05 07:00:00+00:00,123.0,0.0,0.0,509.0,46.0,678.0
2022-01-05 08:00:00+00:00,234.0,0.0,0.0,509.0,206.0,949.0
2022-01-05 09:00:00+00:00,307.0,0.0,0.0,509.0,310.0,1126.0
2022-01-05 10:00:00+00:00,323.0,0.0,0.0,509.0,337.0,1169.0
2022-01-05 11:00:00+00:00,326.0,0.0,0.0,509.0,373.0,1208.0
2022-01-05 12:00:00+00:00,280.0,0.0,0.0,509.0,322.0,1111.0
2022-01-05 13:00:00+00:00,206.0,0.0,0.0,509.0,183.0,898.0
2022-01-05 14:00:00+00:00,139.0,0.0,0.0,509.0,81.0,729.0
2022-01-05 15:00:00+00:00,118.0,0.0,0.0,509.0,55.0,682.0
2022-01-05 16:00:00+00:00,96.0,0.0,0.0,509.0,9.0,614.0
2022-01-05 17:00:00+00:00,71.0,0.0,0.0,509.0,0.0,580.0
2022-01-05 18:00:00+00:00,105.0,0.0,0.0,509.0,3.0,617.0
2022-01-05 19:00:00+00:00,158.0,0.0,0.0,509.0,28.0,695.0
2022-01-05 20:00:00+00:00,109.0,0.0,0.0,509.0,8.0,626.0
2022-01-05 21:00:00+00:00,80.0,0.0,0.0,272.0,0.0,352.0
2022-01-05 22:00:00+00:00,83.0,0.0,0.0,118.0,0.0,201.0
2022-01-05 23:00:00+00:00,52.0,0.0,0.0,3.0,1.0,56.0
2022-01-06 00:00:00+00:00,19.0,0.0,0.0,122.0,0.0,141.0
2022-01-06 01:00:00+00:00,4.0,0.0,0.0,461.0,0.0,465.0
2022-01-06 02:00:00+00:00,9.0,0.0,0.0,509.0,0.0,518.0
2022-01-06 03:00:00+00:00,3.0,0.0,0.0,509.0,0.0,512.0
2022-01-06 04:00:00+00:00,46.0,0.0,0.0,509.0,0.0,555.0
2022-01-06 05:00:00+00:00,57.0,0.0,0.0,509.0,4.0,570.0
2022-01-06 06:00:00+00:00,100.0,1.0,0.0,509.0,105.0,715.0
2022-01-06 07:00:00+00:00,329.0,113.0,0.0,509.0,517.0,1468.0
2022-01-06 08:00:00+00:00,415.0,102.0,0.0,509.0,621.0,1647.0
2022-01-06 09:00:00+00:00,362.0,20.0,0.0,509.0,499.0,1390.0
2022-01-06 10:00:00+00:00,318.0,1.0,0.0,509.0,424.0,1252.0
2022-01-06 11:00:00+00:00,242.0,0.0,0.0,509.0,300.0,1051.0
2022-01-06 12:00:00+00:00,300.0,0.0,0.0,509.0,401.0,1210.0
2022-01-06 13:00:00+00:00,242.0,1.0,0.0,506.0,329.0,1078.0
2022-01-06 14:00:00+00:00,340.0,73.0,0.0,334.0,531.0,1278.0
2022-01-06 15:00:00+00:00,442.0,125.0,0.0,88.0,680.0,1335.0
2022-01-06 16:00:00+00:00,384.0,27.0,0.0,465.0,512.0,1388.0
2022-01-06 17:00:00+00:00,339.0,9.0,0.0,392.0,415.0,1155.0
2022-01-06 18:00:00+00:00,277.0,0.0,0.0,509.0,325.0,1111.0
2022-01-06 19:00:00+00:00,127.0,0.0,0.0,509.0,44.0,680.0
2022-01-06 20:00:00+00:00,125.0,0.0,0.0,509.0,108.0,742.0
2022-01-06 21:00:00+00:00,26.0,0.0,0.0,509.0,5.0,540.0
2022-01-06 22:00:00+00:00,87.0,0.0,0.0,94.0,12.0,193.0
2022-01-06 23:00:00+00:00,3.0,0.0,0.0,244.0,0.0,247.0
2022-01-07 00:00:00+00:00,15.0,0.0,0.0,56.0,0.0,71.0
2022-01-07 01:00:00+00:00,0.0,0.0,0.0,110.0,0.0,110.0
2022-01-07 02:00:00+00:00,0.0,0.0,0.0,293.0,0.0,293.0
2022-01-07 03:00:00+00:00,0.0,0.0,0.0,153.0,0.0,153.0
2022-01-07 04:00:00+00:00,0.0,0.0,0.0,165.0,0.0,165.0
2022-01-07 05:00:00+00:00,0.0,0.0,0.0,394.0,0.0,394.0
2022-01-07 06:00:00+00:00,0.0,0.0,0.0,484.0,0.0,484.0
2022-01-07 07:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2022-01-07 08:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2022-01-07 09:00:00+00:00,0.0,0.0,0.0,506.0,0.0,506.0
2022-01-07 10:00:00+00:00,0.0,0.0,0.0,267.0,0.0,267.0
2022-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07 14:00:00+00:00,0.0,0.0,0.0,198.0,0.0,198.0
2022-01-07 15:00:00+00:00,0.0,0.0,0.0,231.0,0.0,231.0
2022-01-07 16:00:00+00:00,1.0,0.0,0.0,312.0,0.0,313.0
2022-01-07 17:00:00+00:00,0.0,0.0,0.0,505.0,0.0,505.0
2022-01-07 18:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2022-01-07 19:00:00+00:00,71.0,0.0,0.0,509.0,0.0,580.0
2022-01-07 20:00:00+00:00,150.0,0.0,0.0,509.0,6.0,665.0
2022-01-07 21:00:00+00:00,91.0,0.0,0.0,84.0,0.0,175.0
2022-01-07 22:00:00+00:00,106.0,0.0,0.0,0.0,0.0,106.0
2022-01-07 23:00:00+00:00,106.0,0.0,0.0,0.0,1.0,107.0
2022-01-08 00:00:00+00:00,56.0,0.0,0.0,0.0,0.0,56.0
2022-01-08 01:00:00+00:00,43.0,0.0,0.0,0.0,0.0,43.0
2022-01-08 02:00:00+00:00,22.0,0.0,0.0,0.0,0.0,22.0
2022-01-08 03:00:00+00:00,10.0,0.0,0.0,0.0,0.0,10.0
2022-01-08 04:00:00+00:00,45.0,0.0,0.0,49.0,0.0,94.0
2022-01-08 05:00:00+00:00,37.0,0.0,0.0,50.0,0.0,87.0
2022-01-08 06:00:00+00:00,8.0,0.0,0.0,338.0,0.0,346.0
2022-01-08 07:00:00+00:00,29.0,0.0,0.0,294.0,0.0,323.0
2022-01-08 08:00:00+00:00,106.0,0.0,0.0,0.0,1.0,107.0
2022-01-08 09:00:00+00:00,95.0,0.0,0.0,0.0,0.0,95.0
2022-01-08 10:00:00+00:00,103.0,0.0,0.0,0.0,1.0,104.0
2022-01-08 11:00:00+00:00,111.0,0.0,0.0,0.0,0.0,111.0
2022-01-08 12:00:00+00:00,105.0,0.0,0.0,0.0,0.0,105.0
2022-01-08 13:00:00+00:00,94.0,0.0,0.0,0.0,0.0,94.0
2022-01-08 14:00:00+00:00,92.0,0.0,0.0,0.0,0.0,92.0
2022-01-08 15:00:00+00:00,70.0,0.0,0.0,0.0,0.0,70.0
2022-01-08 16:00:00+00:00,67.0,0.0,0.0,72.0,0.0,139.0
2022-01-08 17:00:00+00:00,59.0,0.0,0.0,471.0,0.0,530.0
2022-01-08 18:00:00+00:00,75.0,0.0,0.0,453.0,0.0,528.0
2022-01-08 19:00:00+00:00,55.0,0.0,0.0,363.0,0.0,418.0
2022-01-08 20:00:00+00:00,156.0,0.0,0.0,166.0,2.0,324.0
2022-01-08 21:00:00+00:00,215.0,0.0,0.0,0.0,18.0,233.0
2022-01-08 22:00:00+00:00,194.0,0.0,0.0,0.0,12.0,206.0
2022-01-08 23:00:00+00:00,184.0,0.0,0.0,0.0,9.0,193.0
2022-01-09 00:00:00+00:00,81.0,0.0,0.0,0.0,0.0,81.0
2022-01-09 01:00:00+00:00,12.0,0.0,0.0,0.0,0.0,12.0
2022-01-09 02:00:00+00:00,1.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09 04:00:00+00:00,11.0,0.0,0.0,0.0,0.0,11.0
2022-01-09 05:00:00+00:00,51.0,0.0,0.0,0.0,0.0,51.0
2022-01-09 06:00:00+00:00,90.0,0.0,0.0,0.0,0.0,90.0
2022-01-09 07:00:00+00:00,41.0,0.0,0.0,107.0,0.0,148.0
2022-01-09 08:00:00+00:00,7.0,0.0,0.0,50.0,0.0,57.0
2022-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09 10:00:00+00:00,27.0,0.0,0.0,0.0,0.0,27.0
2022-01-09 11:00:00+00:00,57.0,0.0,0.0,0.0,0.0,57.0
2022-01-09 12:00:00+00:00,53.0,0.0,0.0,0.0,0.0,53.0
2022-01-09 13:00:00+00:00,43.0,0.0,0.0,0.0,0.0,43.0
2022-01-09 14:00:00+00:00,46.0,0.0,0.0,0.0,0.0,46.0
2022-01-09 15:00:00+00:00,39.0,0.0,0.0,117.0,0.0,156.0
2022-01-09 16:00:00+00:00,6.0,0.0,0.0,365.0,0.0,371.0
2022-01-09 17:00:00+00:00,5.0,0.0,0.0,268.0,0.0,273.0
2022-01-09 18:00:00+00:00,29.0,0.0,0.0,219.0,0.0,248.0
2022-01-09 19:00:00+00:00,63.0,0.0,0.0,0.0,0.0,63.0
2022-01-09 20:00:00+00:00,101.0,0.0,0.0,151.0,0.0,252.0
2022-01-09 21:00:00+00:00,147.0,0.0,0.0,79.0,4.0,230.0
2022-01-09 22:00:00+00:00,159.0,0.0,0.0,0.0,14.0,173.0
2022-01-09 23:00:00+00:00,108.0,0.0,0.0,0.0,0.0,108.0
2022-01-10 00:00:00+00:00,63.0,0.0,0.0,0.0,0.0,63.0
2022-01-10 01:00:00+00:00,46.0,0.0,0.0,0.0,0.0,46.0
2022-01-10 02:00:00+00:00,35.0,0.0,0.0,0.0,0.0,35.0
2022-01-10 03:00:00+00:00,16.0,0.0,0.0,0.0,0.0,16.0
2022-01-10 04:00:00+00:00,20.0,0.0,0.0,0.0,0.0,20.0
2022-01-10 05:00:00+00:00,18.0,0.0,0.0,0.0,0.0,18.0
2022-01-10 06:00:00+00:00,6.0,0.0,0.0,96.0,14.0,116.0
2022-01-10 07:00:00+00:00,178.0,0.0,0.0,0.0,361.0,539.0
2022-01-10 08:00:00+00:00,140.0,0.0,0.0,0.0,343.0,483.0
2022-01-10 09:00:00+00:00,109.0,0.0,0.0,0.0,293.0,402.0
2022-01-10 10:00:00+00:00,68.0,0.0,0.0,0.0,224.0,292.0
2022-01-10 11:00:00+00:00,56.0,0.0,0.0,0.0,208.0,264.0
2022-01-10 12:00:00+00:00,79.0,0.0,0.0,0.0,217.0,296.0
2022-01-10 13:00:00+00:00,79.0,0.0,0.0,0.0,209.0,288.0
2022-01-10 14:00:00+00:00,104.0,0.0,0.0,0.0,194.0,298.0
2022-01-10 15:00:00+00:00,116.0,0.0,0.0,0.0,165.0,281.0
2022-01-10 16:00:00+00:00,125.0,0.0,0.0,0.0,159.0,284.0
2022-01-10 17:00:00+00:00,111.0,0.0,0.0,0.0,130.0,241.0
2022-01-10 18:00:00+00:00,115.0,0.0,0.0,230.0,108.0,453.0
2022-01-10 19:00:00+00:00,136.0,0.0,0.0,97.0,70.0,303.0
2022-01-10 20:00:00+00:00,171.0,0.0,0.0,276.0,92.0,539.0
2022-01-10 21:00:00+00:00,190.0,0.0,0.0,59.0,69.0,318.0
2022-01-10 22:00:00+00:00,156.0,0.0,0.0,0.0,19.0,175.0
2022-01-10 23:00:00+00:00,209.0,0.0,0.0,0.0,170.0,379.0
2022-01-11 00:00:00+00:00,157.0,0.0,0.0,0.0,100.0,257.0
2022-01-11 01:00:00+00:00,152.0,0.0,0.0,0.0,79.0,231.0
2022-01-11 02:00:00+00:00,156.0,0.0,0.0,0.0,72.0,228.0
2022-01-11 03:00:00+00:00,172.0,0.0,0.0,0.0,61.0,233.0
2022-01-11 04:00:00+00:00,145.0,0.0,0.0,0.0,36.0,181.0
2022-01-11 05:00:00+00:00,119.0,0.0,0.0,0.0,7.0,126.0
2022-01-11 06:00:00+00:00,151.0,0.0,0.0,0.0,205.0,356.0
2022-01-11 07:00:00+00:00,272.0,0.0,0.0,0.0,460.0,732.0
2022-01-11 08:00:00+00:00,257.0,0.0,0.0,0.0,478.0,735.0
2022-01-11 09:00:00+00:00,214.0,0.0,0.0,0.0,435.0,649.0
2022-01-11 10:00:00+00:00,187.0,0.0,0.0,0.0,351.0,538.0
2022-01-11 11:00:00+00:00,155.0,0.0,0.0,0.0,311.0,466.0
2022-01-11 12:00:00+00:00,157.0,0.0,0.0,0.0,299.0,456.0
2022-01-11 13:00:00+00:00,155.0,0.0,0.0,0.0,303.0,458.0
2022-01-11 14:00:00+00:00,163.0,0.0,0.0,0.0,311.0,474.0
2022-01-11 15:00:00+00:00,169.0,0.0,0.0,0.0,413.0,582.0
2022-01-11 16:00:00+00:00,229.0,0.0,0.0,0.0,441.0,670.0
2022-01-11 17:00:00+00:00,236.0,0.0,0.0,0.0,422.0,658.0
2022-01-11 18:00:00+00:00,211.0,0.0,0.0,58.0,367.0,636.0
2022-01-11 19:00:00+00:00,236.0,0.0,0.0,0.0,369.0,605.0
2022-01-11 20:00:00+00:00,224.0,0.0,0.0,257.0,395.0,876.0
2022-01-11 21:00:00+00:00,295.0,0.0,0.0,64.0,416.0,775.0
2022-01-11 22:00:00+00:00,278.0,0.0,0.0,0.0,317.0,595.0
2022-01-11 23:00:00+00:00,302.0,0.0,0.0,0.0,339.0,641.0
2022-01-12 00:00:00+00:00,300.0,0.0,0.0,0.0,325.0,625.0
2022-01-12 01:00:00+00:00,277.0,0.0,0.0,0.0,274.0,551.0
2022-01-12 02:00:00+00:00,255.0,0.0,0.0,343.0,255.0,853.0
2022-01-12 03:00:00+00:00,266.0,0.0,0.0,321.0,291.0,878.0
2022-01-12 04:00:00+00:00,299.0,0.0,0.0,153.0,332.0,784.0
2022-01-12 05:00:00+00:00,270.0,0.0,0.0,126.0,288.0,684.0
2022-01-12 06:00:00+00:00,363.0,38.0,0.0,0.0,575.0,976.0
2022-01-12 07:00:00+00:00,424.0,121.0,0.0,0.0,740.0,1285.0
2022-01-12 08:00:00+00:00,363.0,42.0,0.0,0.0,639.0,1044.0
2022-01-12 09:00:00+00:00,329.0,1.0,0.0,0.0,537.0,867.0
2022-01-12 10:00:00+00:00,307.0,0.0,0.0,0.0,507.0,814.0
2022-01-12 11:00:00+00:00,343.0,11.0,0.0,0.0,567.0,921.0
2022-01-12 12:00:00+00:00,342.0,38.0,0.0,0.0,595.0,975.0
2022-01-12 13:00:00+00:00,333.0,44.0,0.0,0.0,541.0,918.0
2022-01-12 14:00:00+00:00,264.0,0.0,0.0,0.0,404.0,668.0
2022-01-12 15:00:00+00:00,343.0,21.0,0.0,0.0,573.0,937.0
2022-01-12 16:00:00+00:00,227.0,0.0,0.0,189.0,352.0,768.0
2022-01-12 17:00:00+00:00,229.0,0.0,0.0,416.0,321.0,966.0
2022-01-12 18:00:00+00:00,251.0,0.0,0.0,389.0,311.0,951.0
2022-01-12 19:00:00+00:00,362.0,0.0,0.0,85.0,332.0,779.0
2022-01-12 20:00:00+00:00,393.0,0.0,0.0,0.0,419.0,812.0
2022-01-12 21:00:00+00:00,406.0,0.0,0.0,0.0,452.0,858.0
2022-01-12 22:00:00+00:00,290.0,0.0,0.0,0.0,344.0,634.0
2022-01-12 23:00:00+00:00,243.0,0.0,0.0,199.0,215.0,657.0
2022-01-13 00:00:00+00:00,193.0,0.0,0.0,204.0,115.0,512.0
2022-01-13 01:00:00+00:00,171.0,0.0,0.0,504.0,114.0,789.0
2022-01-13 02:00:00+00:00,195.0,0.0,0.0,509.0,180.0,884.0
2022-01-13 03:00:00+00:00,232.0,0.0,0.0,507.0,231.0,970.0
2022-01-13 04:00:00+00:00,210.0,0.0,0.0,0.0,266.0,476.0
2022-01-13 05:00:00+00:00,302.0,0.0,0.0,0.0,349.0,651.0
2022-01-13 06:00:00+00:00,274.0,136.0,0.0,0.0,525.0,935.0
2022-01-13 07:00:00+00:00,313.0,177.0,0.0,0.0,620.0,1110.0
2022-01-13 08:00:00+00:00,355.0,169.0,0.0,0.0,663.0,1187.0
2022-01-13 09:00:00+00:00,272.0,92.0,0.0,0.0,525.0,889.0
2022-01-13 10:00:00+00:00,234.0,9.0,0.0,0.0,390.0,633.0
2022-01-13 11:00:00+00:00,315.0,9.0,0.0,0.0,494.0,818.0
2022-01-13 12:00:00+00:00,339.0,46.0,0.0,0.0,552.0,937.0
2022-01-13 13:00:00+00:00,282.0,37.0,0.0,0.0,458.0,777.0
2022-01-13 14:00:00+00:00,264.0,17.0,0.0,0.0,426.0,707.0
2022-01-13 15:00:00+00:00,269.0,16.0,0.0,0.0,452.0,737.0
2022-01-13 16:00:00+00:00,304.0,0.0,0.0,0.0,453.0,757.0
2022-01-13 17:00:00+00:00,348.0,0.0,0.0,0.0,417.0,765.0
2022-01-13 18:00:00+00:00,294.0,0.0,0.0,60.0,292.0,646.0
2022-01-13 19:00:00+00:00,184.0,0.0,0.0,219.0,73.0,476.0
2022-01-13 20:00:00+00:00,249.0,0.0,0.0,0.0,130.0,379.0
2022-01-13 21:00:00+00:00,242.0,0.0,0.0,0.0,153.0,395.0
2022-01-13 22:00:00+00:00,216.0,0.0,0.0,0.0,125.0,341.0
2022-01-13 23:00:00+00:00,208.0,0.0,0.0,0.0,74.0,282.0
2022-01-14 00:00:00+00:00,160.0,0.0,0.0,0.0,12.0,172.0
2022-01-14 01:00:00+00:00,126.0,0.0,0.0,0.0,2.0,128.0
2022-01-14 02:00:00+00:00,80.0,0.0,0.0,244.0,0.0,324.0
2022-01-14 03:00:00+00:00,81.0,0.0,0.0,137.0,0.0,218.0
2022-01-14 04:00:00+00:00,56.0,0.0,0.0,0.0,1.0,57.0
2022-01-14 05:00:00+00:00,133.0,0.0,0.0,0.0,14.0,147.0
2022-01-14 06:00:00+00:00,165.0,0.0,0.0,0.0,147.0,312.0
2022-01-14 07:00:00+00:00,221.0,0.0,0.0,0.0,241.0,462.0
2022-01-14 08:00:00+00:00,117.0,0.0,0.0,0.0,65.0,182.0
2022-01-14 09:00:00+00:00,57.0,0.0,0.0,53.0,0.0,110.0
2022-01-14 10:00:00+00:00,67.0,0.0,0.0,217.0,0.0,284.0
2022-01-14 11:00:00+00:00,61.0,0.0,0.0,182.0,0.0,243.0
2022-01-14 12:00:00+00:00,56.0,0.0,0.0,198.0,0.0,254.0
2022-01-14 13:00:00+00:00,29.0,0.0,0.0,0.0,0.0,29.0
2022-01-14 14:00:00+00:00,25.0,0.0,0.0,0.0,0.0,25.0
2022-01-14 15:00:00+00:00,20.0,0.0,0.0,0.0,0.0,20.0
2022-01-14 16:00:00+00:00,67.0,0.0,0.0,0.0,0.0,67.0
2022-01-14 17:00:00+00:00,86.0,0.0,0.0,0.0,0.0,86.0
2022-01-14 18:00:00+00:00,95.0,0.0,0.0,0.0,0.0,95.0
2022-01-14 19:00:00+00:00,106.0,0.0,0.0,0.0,1.0,107.0
2022-01-14 20:00:00+00:00,70.0,0.0,0.0,0.0,11.0,81.0
2022-01-14 21:00:00+00:00,117.0,0.0,0.0,0.0,41.0,158.0
2022-01-14 22:00:00+00:00,154.0,0.0,0.0,0.0,62.0,216.0
2022-01-14 23:00:00+00:00,215.0,0.0,0.0,0.0,137.0,352.0
2022-01-15 00:00:00+00:00,161.0,0.0,0.0,0.0,56.0,217.0
2022-01-15 01:00:00+00:00,131.0,0.0,0.0,0.0,12.0,143.0
2022-01-15 02:00:00+00:00,124.0,0.0,0.0,0.0,10.0,134.0
2022-01-15 03:00:00+00:00,149.0,0.0,0.0,0.0,17.0,166.0
