,FI,LV,RU,sum
2022-04-13 22:00:00+00:00,0.0,260.0,308.0,568.0
2022-04-13 23:00:00+00:00,0.0,254.0,289.0,543.0
2022-04-14 00:00:00+00:00,0.0,213.0,269.0,482.0
2022-04-14 01:00:00+00:00,0.0,224.0,259.0,483.0
2022-04-14 02:00:00+00:00,0.0,261.0,276.0,537.0
2022-04-14 03:00:00+00:00,0.0,338.0,282.0,620.0
2022-04-14 04:00:00+00:00,0.0,400.0,274.0,674.0
2022-04-14 05:00:00+00:00,0.0,259.0,317.0,576.0
2022-04-14 06:00:00+00:00,0.0,236.0,322.0,558.0
2022-04-14 07:00:00+00:00,0.0,235.0,321.0,556.0
2022-04-14 08:00:00+00:00,0.0,227.0,341.0,568.0
2022-04-14 09:00:00+00:00,0.0,236.0,357.0,593.0
2022-04-14 10:00:00+00:00,0.0,219.0,348.0,567.0
2022-04-14 11:00:00+00:00,0.0,281.0,290.0,571.0
2022-04-14 12:00:00+00:00,0.0,342.0,270.0,612.0
2022-04-14 13:00:00+00:00,0.0,362.0,304.0,666.0
2022-04-14 14:00:00+00:00,0.0,360.0,310.0,670.0
2022-04-14 15:00:00+00:00,0.0,315.0,245.0,560.0
2022-04-14 16:00:00+00:00,0.0,244.0,164.0,408.0
2022-04-14 17:00:00+00:00,0.0,217.0,187.0,404.0
2022-04-14 18:00:00+00:00,0.0,263.0,225.0,488.0
2022-04-14 19:00:00+00:00,0.0,298.0,307.0,605.0
2022-04-14 20:00:00+00:00,0.0,326.0,336.0,662.0
2022-04-14 21:00:00+00:00,0.0,407.0,355.0,762.0
2022-04-14 22:00:00+00:00,0.0,273.0,331.0,604.0
2022-04-14 23:00:00+00:00,0.0,220.0,297.0,517.0
2022-04-15 00:00:00+00:00,0.0,193.0,262.0,455.0
2022-04-15 01:00:00+00:00,0.0,194.0,224.0,418.0
2022-04-15 02:00:00+00:00,0.0,245.0,219.0,464.0
2022-04-15 03:00:00+00:00,0.0,310.0,206.0,516.0
2022-04-15 04:00:00+00:00,0.0,239.0,117.0,356.0
2022-04-15 05:00:00+00:00,0.0,276.0,152.0,428.0
2022-04-15 06:00:00+00:00,0.0,227.0,178.0,405.0
2022-04-15 07:00:00+00:00,0.0,229.0,124.0,353.0
2022-04-15 08:00:00+00:00,0.0,195.0,121.0,316.0
2022-04-15 09:00:00+00:00,0.0,198.0,154.0,352.0
2022-04-15 10:00:00+00:00,0.0,266.0,159.0,425.0
2022-04-15 11:00:00+00:00,0.0,265.0,157.0,422.0
2022-04-15 12:00:00+00:00,0.0,221.0,197.0,418.0
2022-04-15 13:00:00+00:00,0.0,245.0,159.0,404.0
2022-04-15 14:00:00+00:00,0.0,250.0,115.0,365.0
2022-04-15 15:00:00+00:00,0.0,230.0,83.0,313.0
2022-04-15 16:00:00+00:00,0.0,266.0,130.0,396.0
2022-04-15 17:00:00+00:00,0.0,261.0,118.0,379.0
2022-04-15 18:00:00+00:00,0.0,208.0,149.0,357.0
2022-04-15 19:00:00+00:00,0.0,213.0,162.0,375.0
2022-04-15 20:00:00+00:00,0.0,238.0,230.0,468.0
2022-04-15 21:00:00+00:00,0.0,242.0,194.0,436.0
2022-04-15 22:00:00+00:00,0.0,198.0,190.0,388.0
2022-04-15 23:00:00+00:00,0.0,138.0,171.0,309.0
2022-04-16 00:00:00+00:00,0.0,146.0,134.0,280.0
2022-04-16 01:00:00+00:00,0.0,174.0,92.0,266.0
2022-04-16 02:00:00+00:00,0.0,161.0,37.0,198.0
2022-04-16 03:00:00+00:00,0.0,160.0,37.0,197.0
2022-04-16 04:00:00+00:00,0.0,119.0,0.0,119.0
2022-04-16 05:00:00+00:00,0.0,139.0,0.0,139.0
2022-04-16 06:00:00+00:00,0.0,179.0,37.0,216.0
2022-04-16 07:00:00+00:00,0.0,255.0,90.0,345.0
2022-04-16 08:00:00+00:00,0.0,291.0,113.0,404.0
2022-04-16 09:00:00+00:00,0.0,293.0,100.0,393.0
2022-04-16 10:00:00+00:00,0.0,392.0,165.0,557.0
2022-04-16 11:00:00+00:00,0.0,478.0,252.0,730.0
2022-04-16 12:00:00+00:00,0.0,482.0,203.0,685.0
2022-04-16 13:00:00+00:00,0.0,345.0,48.0,393.0
2022-04-16 14:00:00+00:00,0.0,421.0,155.0,576.0
2022-04-16 15:00:00+00:00,0.0,244.0,35.0,279.0
2022-04-16 16:00:00+00:00,0.0,250.0,74.0,324.0
2022-04-16 17:00:00+00:00,0.0,291.0,73.0,364.0
2022-04-16 18:00:00+00:00,0.0,250.0,99.0,349.0
2022-04-16 19:00:00+00:00,0.0,269.0,98.0,367.0
2022-04-16 20:00:00+00:00,0.0,229.0,82.0,311.0
2022-04-16 21:00:00+00:00,0.0,244.0,116.0,360.0
2022-04-16 22:00:00+00:00,0.0,231.0,90.0,321.0
2022-04-16 23:00:00+00:00,0.0,221.0,60.0,281.0
2022-04-17 00:00:00+00:00,0.0,230.0,45.0,275.0
2022-04-17 01:00:00+00:00,0.0,229.0,50.0,279.0
2022-04-17 02:00:00+00:00,0.0,276.0,53.0,329.0
2022-04-17 03:00:00+00:00,0.0,237.0,50.0,287.0
2022-04-17 04:00:00+00:00,0.0,248.0,44.0,292.0
2022-04-17 05:00:00+00:00,0.0,294.0,35.0,329.0
2022-04-17 06:00:00+00:00,0.0,390.0,68.0,458.0
2022-04-17 07:00:00+00:00,0.0,427.0,122.0,549.0
2022-04-17 08:00:00+00:00,0.0,342.0,50.0,392.0
2022-04-17 09:00:00+00:00,0.0,193.0,0.0,193.0
2022-04-17 10:00:00+00:00,0.0,246.0,0.0,246.0
2022-04-17 11:00:00+00:00,0.0,130.0,0.0,130.0
2022-04-17 12:00:00+00:00,0.0,100.0,0.0,100.0
2022-04-17 13:00:00+00:00,1.0,21.0,0.0,22.0
2022-04-17 14:00:00+00:00,0.0,21.0,0.0,21.0
2022-04-17 15:00:00+00:00,0.0,8.0,0.0,8.0
2022-04-17 16:00:00+00:00,0.0,65.0,0.0,65.0
2022-04-17 17:00:00+00:00,0.0,185.0,0.0,185.0
2022-04-17 18:00:00+00:00,0.0,179.0,78.0,257.0
2022-04-17 19:00:00+00:00,0.0,113.0,93.0,206.0
2022-04-17 20:00:00+00:00,0.0,87.0,66.0,153.0
2022-04-17 21:00:00+00:00,0.0,75.0,36.0,111.0
2022-04-17 22:00:00+00:00,0.0,126.0,69.0,195.0
2022-04-17 23:00:00+00:00,0.0,123.0,61.0,184.0
2022-04-18 00:00:00+00:00,0.0,133.0,43.0,176.0
2022-04-18 01:00:00+00:00,0.0,172.0,44.0,216.0
2022-04-18 02:00:00+00:00,0.0,317.0,103.0,420.0
2022-04-18 03:00:00+00:00,0.0,355.0,83.0,438.0
2022-04-18 04:00:00+00:00,0.0,354.0,47.0,401.0
2022-04-18 05:00:00+00:00,0.0,349.0,59.0,408.0
2022-04-18 06:00:00+00:00,0.0,344.0,95.0,439.0
2022-04-18 07:00:00+00:00,0.0,379.0,136.0,515.0
2022-04-18 08:00:00+00:00,0.0,344.0,155.0,499.0
2022-04-18 09:00:00+00:00,0.0,275.0,105.0,380.0
2022-04-18 10:00:00+00:00,0.0,287.0,115.0,402.0
2022-04-18 11:00:00+00:00,0.0,163.0,0.0,163.0
2022-04-18 12:00:00+00:00,0.0,182.0,42.0,224.0
2022-04-18 13:00:00+00:00,0.0,210.0,56.0,266.0
2022-04-18 14:00:00+00:00,0.0,159.0,40.0,199.0
2022-04-18 15:00:00+00:00,0.0,146.0,37.0,183.0
2022-04-18 16:00:00+00:00,0.0,218.0,73.0,291.0
2022-04-18 17:00:00+00:00,0.0,264.0,107.0,371.0
2022-04-18 18:00:00+00:00,0.0,254.0,169.0,423.0
2022-04-18 19:00:00+00:00,0.0,184.0,169.0,353.0
2022-04-18 20:00:00+00:00,0.0,167.0,162.0,329.0
2022-04-18 21:00:00+00:00,0.0,166.0,154.0,320.0
2022-04-18 22:00:00+00:00,0.0,272.0,253.0,525.0
2022-04-18 23:00:00+00:00,0.0,306.0,230.0,536.0
2022-04-19 00:00:00+00:00,0.0,331.0,183.0,514.0
2022-04-19 01:00:00+00:00,0.0,347.0,201.0,548.0
2022-04-19 02:00:00+00:00,0.0,353.0,180.0,533.0
2022-04-19 03:00:00+00:00,0.0,390.0,225.0,615.0
2022-04-19 04:00:00+00:00,0.0,373.0,188.0,561.0
2022-04-19 05:00:00+00:00,0.0,396.0,220.0,616.0
2022-04-19 06:00:00+00:00,0.0,408.0,234.0,642.0
2022-04-19 07:00:00+00:00,0.0,440.0,223.0,663.0
2022-04-19 08:00:00+00:00,0.0,481.0,257.0,738.0
2022-04-19 09:00:00+00:00,0.0,474.0,239.0,713.0
2022-04-19 10:00:00+00:00,0.0,448.0,218.0,666.0
2022-04-19 11:00:00+00:00,0.0,419.0,192.0,611.0
2022-04-19 12:00:00+00:00,0.0,458.0,165.0,623.0
2022-04-19 13:00:00+00:00,0.0,432.0,162.0,594.0
2022-04-19 14:00:00+00:00,0.0,405.0,157.0,562.0
2022-04-19 15:00:00+00:00,0.0,432.0,156.0,588.0
2022-04-19 16:00:00+00:00,0.0,402.0,130.0,532.0
2022-04-19 17:00:00+00:00,0.0,402.0,122.0,524.0
2022-04-19 18:00:00+00:00,0.0,434.0,177.0,611.0
2022-04-19 19:00:00+00:00,0.0,444.0,224.0,668.0
2022-04-19 20:00:00+00:00,0.0,443.0,238.0,681.0
2022-04-19 21:00:00+00:00,0.0,492.0,222.0,714.0
2022-04-19 22:00:00+00:00,0.0,461.0,216.0,677.0
2022-04-19 23:00:00+00:00,0.0,453.0,232.0,685.0
2022-04-20 00:00:00+00:00,0.0,422.0,206.0,628.0
2022-04-20 01:00:00+00:00,0.0,364.0,157.0,521.0
2022-04-20 02:00:00+00:00,0.0,364.0,140.0,504.0
2022-04-20 03:00:00+00:00,0.0,189.0,25.0,214.0
2022-04-20 04:00:00+00:00,0.0,338.0,129.0,467.0
2022-04-20 05:00:00+00:00,0.0,420.0,111.0,531.0
2022-04-20 06:00:00+00:00,0.0,460.0,138.0,598.0
2022-04-20 07:00:00+00:00,0.0,397.0,163.0,560.0
2022-04-20 08:00:00+00:00,0.0,385.0,158.0,543.0
2022-04-20 09:00:00+00:00,0.0,322.0,123.0,445.0
2022-04-20 10:00:00+00:00,0.0,271.0,87.0,358.0
2022-04-20 11:00:00+00:00,0.0,198.0,40.0,238.0
2022-04-20 12:00:00+00:00,0.0,322.0,110.0,432.0
2022-04-20 13:00:00+00:00,0.0,342.0,86.0,428.0
2022-04-20 14:00:00+00:00,0.0,348.0,117.0,465.0
2022-04-20 15:00:00+00:00,0.0,356.0,121.0,477.0
2022-04-20 16:00:00+00:00,0.0,369.0,111.0,480.0
2022-04-20 17:00:00+00:00,0.0,399.0,126.0,525.0
2022-04-20 18:00:00+00:00,0.0,409.0,143.0,552.0
2022-04-20 19:00:00+00:00,0.0,398.0,188.0,586.0
2022-04-20 20:00:00+00:00,0.0,310.0,149.0,459.0
2022-04-20 21:00:00+00:00,0.0,445.0,204.0,649.0
2022-04-20 22:00:00+00:00,0.0,480.0,149.0,629.0
2022-04-20 23:00:00+00:00,0.0,480.0,134.0,614.0
2022-04-21 00:00:00+00:00,0.0,467.0,133.0,600.0
2022-04-21 01:00:00+00:00,0.0,443.0,129.0,572.0
2022-04-21 02:00:00+00:00,0.0,235.0,90.0,325.0
2022-04-21 03:00:00+00:00,0.0,227.0,45.0,272.0
2022-04-21 04:00:00+00:00,0.0,354.0,52.0,406.0
2022-04-21 05:00:00+00:00,0.0,343.0,80.0,423.0
2022-04-21 06:00:00+00:00,0.0,400.0,134.0,534.0
2022-04-21 07:00:00+00:00,0.0,439.0,156.0,595.0
2022-04-21 08:00:00+00:00,0.0,455.0,192.0,647.0
2022-04-21 09:00:00+00:00,0.0,420.0,189.0,609.0
2022-04-21 10:00:00+00:00,0.0,413.0,237.0,650.0
2022-04-21 11:00:00+00:00,0.0,410.0,194.0,604.0
2022-04-21 12:00:00+00:00,0.0,413.0,217.0,630.0
2022-04-21 13:00:00+00:00,0.0,436.0,218.0,654.0
2022-04-21 14:00:00+00:00,0.0,375.0,173.0,548.0
2022-04-21 15:00:00+00:00,0.0,419.0,177.0,596.0
2022-04-21 16:00:00+00:00,0.0,381.0,146.0,527.0
2022-04-21 17:00:00+00:00,0.0,379.0,124.0,503.0
2022-04-21 18:00:00+00:00,0.0,326.0,143.0,469.0
2022-04-21 19:00:00+00:00,0.0,302.0,199.0,501.0
2022-04-21 20:00:00+00:00,0.0,354.0,216.0,570.0
2022-04-21 21:00:00+00:00,0.0,380.0,233.0,613.0
2022-04-21 22:00:00+00:00,0.0,408.0,210.0,618.0
2022-04-21 23:00:00+00:00,0.0,462.0,173.0,635.0
2022-04-22 00:00:00+00:00,0.0,450.0,174.0,624.0
2022-04-22 01:00:00+00:00,0.0,449.0,151.0,600.0
2022-04-22 02:00:00+00:00,0.0,393.0,172.0,565.0
2022-04-22 03:00:00+00:00,0.0,366.0,113.0,479.0
2022-04-22 04:00:00+00:00,0.0,295.0,109.0,404.0
2022-04-22 05:00:00+00:00,0.0,317.0,94.0,411.0
2022-04-22 06:00:00+00:00,0.0,364.0,139.0,503.0
2022-04-22 07:00:00+00:00,0.0,395.0,191.0,586.0
2022-04-22 08:00:00+00:00,0.0,387.0,222.0,609.0
2022-04-22 09:00:00+00:00,0.0,381.0,226.0,607.0
2022-04-22 10:00:00+00:00,0.0,391.0,249.0,640.0
2022-04-22 11:00:00+00:00,0.0,391.0,247.0,638.0
2022-04-22 12:00:00+00:00,0.0,366.0,204.0,570.0
2022-04-22 13:00:00+00:00,0.0,354.0,199.0,553.0
2022-04-22 14:00:00+00:00,0.0,322.0,202.0,524.0
2022-04-22 15:00:00+00:00,0.0,320.0,155.0,475.0
2022-04-22 16:00:00+00:00,0.0,293.0,141.0,434.0
2022-04-22 17:00:00+00:00,0.0,313.0,122.0,435.0
2022-04-22 18:00:00+00:00,0.0,295.0,123.0,418.0
2022-04-22 19:00:00+00:00,0.0,266.0,192.0,458.0
2022-04-22 20:00:00+00:00,0.0,242.0,169.0,411.0
2022-04-22 21:00:00+00:00,0.0,235.0,218.0,453.0
2022-04-22 22:00:00+00:00,0.0,226.0,226.0,452.0
2022-04-22 23:00:00+00:00,0.0,306.0,245.0,551.0
2022-04-23 00:00:00+00:00,0.0,311.0,256.0,567.0
2022-04-23 01:00:00+00:00,0.0,297.0,268.0,565.0
2022-04-23 02:00:00+00:00,0.0,307.0,262.0,569.0
2022-04-23 03:00:00+00:00,0.0,329.0,238.0,567.0
2022-04-23 04:00:00+00:00,0.0,300.0,235.0,535.0
2022-04-23 05:00:00+00:00,0.0,250.0,214.0,464.0
2022-04-23 06:00:00+00:00,0.0,299.0,272.0,571.0
2022-04-23 07:00:00+00:00,0.0,331.0,361.0,692.0
2022-04-23 08:00:00+00:00,0.0,392.0,371.0,763.0
2022-04-23 09:00:00+00:00,0.0,429.0,369.0,798.0
2022-04-23 10:00:00+00:00,0.0,426.0,393.0,819.0
2022-04-23 11:00:00+00:00,0.0,424.0,384.0,808.0
2022-04-23 12:00:00+00:00,0.0,404.0,375.0,779.0
2022-04-23 13:00:00+00:00,0.0,403.0,363.0,766.0
2022-04-23 14:00:00+00:00,0.0,370.0,332.0,702.0
2022-04-23 15:00:00+00:00,0.0,337.0,318.0,655.0
2022-04-23 16:00:00+00:00,0.0,302.0,311.0,613.0
2022-04-23 17:00:00+00:00,0.0,309.0,296.0,605.0
2022-04-23 18:00:00+00:00,0.0,300.0,278.0,578.0
2022-04-23 19:00:00+00:00,0.0,269.0,341.0,610.0
2022-04-23 20:00:00+00:00,0.0,271.0,365.0,636.0
2022-04-23 21:00:00+00:00,0.0,301.0,365.0,666.0
2022-04-23 22:00:00+00:00,0.0,355.0,359.0,714.0
2022-04-23 23:00:00+00:00,0.0,384.0,343.0,727.0
2022-04-24 00:00:00+00:00,0.0,406.0,323.0,729.0
2022-04-24 01:00:00+00:00,0.0,407.0,313.0,720.0
2022-04-24 02:00:00+00:00,0.0,383.0,292.0,675.0
2022-04-24 03:00:00+00:00,0.0,343.0,282.0,625.0
2022-04-24 04:00:00+00:00,0.0,357.0,294.0,651.0
2022-04-24 05:00:00+00:00,0.0,337.0,237.0,574.0
2022-04-24 06:00:00+00:00,0.0,338.0,266.0,604.0
2022-04-24 07:00:00+00:00,0.0,218.0,195.0,413.0
2022-04-24 08:00:00+00:00,0.0,162.0,156.0,318.0
2022-04-24 09:00:00+00:00,0.0,103.0,101.0,204.0
2022-04-24 10:00:00+00:00,0.0,170.0,178.0,348.0
2022-04-24 11:00:00+00:00,0.0,132.0,131.0,263.0
2022-04-24 12:00:00+00:00,0.0,58.0,27.0,85.0
2022-04-24 13:00:00+00:00,0.0,62.0,6.0,68.0
2022-04-24 14:00:00+00:00,0.0,0.0,0.0,0.0
2022-04-24 15:00:00+00:00,0.0,27.0,50.0,77.0
2022-04-24 16:00:00+00:00,0.0,12.0,33.0,45.0
2022-04-24 17:00:00+00:00,0.0,212.0,240.0,452.0
2022-04-24 18:00:00+00:00,0.0,193.0,298.0,491.0
2022-04-24 19:00:00+00:00,0.0,163.0,279.0,442.0
2022-04-24 20:00:00+00:00,0.0,212.0,241.0,453.0
2022-04-24 21:00:00+00:00,0.0,348.0,289.0,637.0
2022-04-24 22:00:00+00:00,0.0,443.0,357.0,800.0
2022-04-24 23:00:00+00:00,0.0,506.0,384.0,890.0
2022-04-25 00:00:00+00:00,0.0,523.0,374.0,897.0
2022-04-25 01:00:00+00:00,0.0,512.0,342.0,854.0
2022-04-25 02:00:00+00:00,0.0,524.0,353.0,877.0
2022-04-25 03:00:00+00:00,0.0,289.0,100.0,389.0
2022-04-25 04:00:00+00:00,0.0,319.0,273.0,592.0
2022-04-25 05:00:00+00:00,0.0,336.0,335.0,671.0
2022-04-25 06:00:00+00:00,0.0,419.0,378.0,797.0
2022-04-25 07:00:00+00:00,0.0,360.0,357.0,717.0
2022-04-25 08:00:00+00:00,0.0,361.0,368.0,729.0
2022-04-25 09:00:00+00:00,0.0,460.0,383.0,843.0
2022-04-25 10:00:00+00:00,0.0,394.0,272.0,666.0
2022-04-25 11:00:00+00:00,0.0,419.0,363.0,782.0
2022-04-25 12:00:00+00:00,0.0,535.0,468.0,1003.0
2022-04-25 13:00:00+00:00,0.0,546.0,471.0,1017.0
2022-04-25 14:00:00+00:00,0.0,561.0,465.0,1026.0
2022-04-25 15:00:00+00:00,0.0,605.0,448.0,1053.0
2022-04-25 16:00:00+00:00,0.0,590.0,426.0,1016.0
2022-04-25 17:00:00+00:00,0.0,606.0,407.0,1013.0
2022-04-25 18:00:00+00:00,0.0,633.0,425.0,1058.0
2022-04-25 19:00:00+00:00,0.0,596.0,394.0,990.0
2022-04-25 20:00:00+00:00,0.0,572.0,395.0,967.0
2022-04-25 21:00:00+00:00,0.0,547.0,352.0,899.0
2022-04-25 22:00:00+00:00,0.0,602.0,380.0,982.0
2022-04-25 23:00:00+00:00,0.0,606.0,348.0,954.0
2022-04-26 00:00:00+00:00,0.0,611.0,297.0,908.0
2022-04-26 01:00:00+00:00,0.0,657.0,294.0,951.0
2022-04-26 02:00:00+00:00,0.0,674.0,333.0,1007.0
2022-04-26 03:00:00+00:00,0.0,647.0,346.0,993.0
2022-04-26 04:00:00+00:00,0.0,576.0,345.0,921.0
2022-04-26 05:00:00+00:00,0.0,661.0,348.0,1009.0
2022-04-26 06:00:00+00:00,0.0,687.0,363.0,1050.0
2022-04-26 07:00:00+00:00,0.0,609.0,385.0,994.0
2022-04-26 08:00:00+00:00,0.0,552.0,385.0,937.0
2022-04-26 09:00:00+00:00,0.0,514.0,343.0,857.0
2022-04-26 10:00:00+00:00,0.0,517.0,355.0,872.0
2022-04-26 11:00:00+00:00,0.0,513.0,356.0,869.0
2022-04-26 12:00:00+00:00,0.0,575.0,370.0,945.0
2022-04-26 13:00:00+00:00,0.0,630.0,402.0,1032.0
2022-04-26 14:00:00+00:00,0.0,514.0,366.0,880.0
2022-04-26 15:00:00+00:00,0.0,444.0,340.0,784.0
2022-04-26 16:00:00+00:00,0.0,405.0,315.0,720.0
2022-04-26 17:00:00+00:00,0.0,415.0,270.0,685.0
2022-04-26 18:00:00+00:00,0.0,364.0,335.0,699.0
2022-04-26 19:00:00+00:00,0.0,422.0,444.0,866.0
2022-04-26 20:00:00+00:00,0.0,423.0,465.0,888.0
2022-04-26 21:00:00+00:00,0.0,525.0,498.0,1023.0
2022-04-26 22:00:00+00:00,0.0,468.0,413.0,881.0
2022-04-26 23:00:00+00:00,0.0,428.0,395.0,823.0
2022-04-27 00:00:00+00:00,0.0,414.0,383.0,797.0
2022-04-27 01:00:00+00:00,0.0,442.0,365.0,807.0
2022-04-27 02:00:00+00:00,0.0,489.0,368.0,857.0
2022-04-27 03:00:00+00:00,0.0,518.0,355.0,873.0
2022-04-27 04:00:00+00:00,0.0,428.0,350.0,778.0
2022-04-27 05:00:00+00:00,0.0,357.0,317.0,674.0
2022-04-27 06:00:00+00:00,0.0,444.0,280.0,724.0
2022-04-27 07:00:00+00:00,0.0,442.0,257.0,699.0
2022-04-27 08:00:00+00:00,0.0,378.0,270.0,648.0
2022-04-27 09:00:00+00:00,0.0,360.0,279.0,639.0
2022-04-27 10:00:00+00:00,0.0,380.0,276.0,656.0
2022-04-27 11:00:00+00:00,0.0,431.0,273.0,704.0
2022-04-27 12:00:00+00:00,0.0,477.0,251.0,728.0
2022-04-27 13:00:00+00:00,0.0,468.0,249.0,717.0
2022-04-27 14:00:00+00:00,0.0,422.0,245.0,667.0
2022-04-27 15:00:00+00:00,0.0,384.0,261.0,645.0
2022-04-27 16:00:00+00:00,0.0,401.0,264.0,665.0
2022-04-27 17:00:00+00:00,0.0,486.0,254.0,740.0
2022-04-27 18:00:00+00:00,0.0,498.0,272.0,770.0
2022-04-27 19:00:00+00:00,0.0,476.0,292.0,768.0
2022-04-27 20:00:00+00:00,0.0,481.0,274.0,755.0
2022-04-27 21:00:00+00:00,0.0,507.0,269.0,776.0
2022-04-27 22:00:00+00:00,0.0,488.0,277.0,765.0
2022-04-27 23:00:00+00:00,0.0,514.0,250.0,764.0
2022-04-28 00:00:00+00:00,0.0,519.0,235.0,754.0
2022-04-28 01:00:00+00:00,0.0,520.0,212.0,732.0
2022-04-28 02:00:00+00:00,0.0,544.0,223.0,767.0
2022-04-28 03:00:00+00:00,0.0,561.0,204.0,765.0
2022-04-28 04:00:00+00:00,0.0,484.0,236.0,720.0
2022-04-28 05:00:00+00:00,0.0,295.0,128.0,423.0
2022-04-28 06:00:00+00:00,0.0,389.0,178.0,567.0
2022-04-28 07:00:00+00:00,0.0,497.0,270.0,767.0
2022-04-28 08:00:00+00:00,0.0,479.0,277.0,756.0
2022-04-28 09:00:00+00:00,0.0,458.0,258.0,716.0
2022-04-28 10:00:00+00:00,0.0,431.0,276.0,707.0
2022-04-28 11:00:00+00:00,0.0,393.0,268.0,661.0
2022-04-28 12:00:00+00:00,0.0,472.0,286.0,758.0
2022-04-28 13:00:00+00:00,0.0,464.0,304.0,768.0
2022-04-28 14:00:00+00:00,0.0,435.0,270.0,705.0
2022-04-28 15:00:00+00:00,0.0,444.0,258.0,702.0
2022-04-28 16:00:00+00:00,0.0,431.0,277.0,708.0
2022-04-28 17:00:00+00:00,0.0,473.0,256.0,729.0
2022-04-28 18:00:00+00:00,0.0,475.0,261.0,736.0
2022-04-28 19:00:00+00:00,0.0,431.0,312.0,743.0
2022-04-28 20:00:00+00:00,0.0,446.0,294.0,740.0
2022-04-28 21:00:00+00:00,0.0,501.0,259.0,760.0
2022-04-28 22:00:00+00:00,0.0,522.0,259.0,781.0
2022-04-28 23:00:00+00:00,0.0,574.0,230.0,804.0
2022-04-29 00:00:00+00:00,0.0,581.0,213.0,794.0
2022-04-29 01:00:00+00:00,0.0,583.0,178.0,761.0
2022-04-29 02:00:00+00:00,0.0,579.0,195.0,774.0
2022-04-29 03:00:00+00:00,0.0,522.0,232.0,754.0
2022-04-29 04:00:00+00:00,0.0,441.0,262.0,703.0
2022-04-29 05:00:00+00:00,0.0,413.0,248.0,661.0
2022-04-29 06:00:00+00:00,0.0,446.0,268.0,714.0
2022-04-29 07:00:00+00:00,0.0,427.0,290.0,717.0
2022-04-29 08:00:00+00:00,0.0,386.0,270.0,656.0
2022-04-29 09:00:00+00:00,0.0,394.0,273.0,667.0
2022-04-29 10:00:00+00:00,0.0,389.0,269.0,658.0
2022-04-29 11:00:00+00:00,0.0,431.0,288.0,719.0
2022-04-29 12:00:00+00:00,0.0,448.0,245.0,693.0
2022-04-29 13:00:00+00:00,0.0,461.0,274.0,735.0
2022-04-29 14:00:00+00:00,0.0,433.0,287.0,720.0
2022-04-29 15:00:00+00:00,0.0,455.0,287.0,742.0
2022-04-29 16:00:00+00:00,0.0,471.0,288.0,759.0
2022-04-29 17:00:00+00:00,0.0,526.0,266.0,792.0
2022-04-29 18:00:00+00:00,0.0,518.0,245.0,763.0
2022-04-29 19:00:00+00:00,0.0,475.0,262.0,737.0
2022-04-29 20:00:00+00:00,0.0,481.0,272.0,753.0
2022-04-29 21:00:00+00:00,0.0,529.0,224.0,753.0
2022-04-29 22:00:00+00:00,0.0,515.0,188.0,703.0
2022-04-29 23:00:00+00:00,0.0,531.0,180.0,711.0
2022-04-30 00:00:00+00:00,0.0,551.0,164.0,715.0
2022-04-30 01:00:00+00:00,0.0,569.0,139.0,708.0
2022-04-30 02:00:00+00:00,0.0,582.0,125.0,707.0
2022-04-30 03:00:00+00:00,0.0,556.0,119.0,675.0
2022-04-30 04:00:00+00:00,0.0,562.0,123.0,685.0
2022-04-30 05:00:00+00:00,0.0,527.0,213.0,740.0
2022-04-30 06:00:00+00:00,0.0,523.0,235.0,758.0
2022-04-30 07:00:00+00:00,0.0,518.0,244.0,762.0
2022-04-30 08:00:00+00:00,0.0,501.0,245.0,746.0
2022-04-30 09:00:00+00:00,0.0,506.0,253.0,759.0
2022-04-30 10:00:00+00:00,0.0,501.0,254.0,755.0
2022-04-30 11:00:00+00:00,0.0,512.0,255.0,767.0
2022-04-30 12:00:00+00:00,0.0,506.0,265.0,771.0
2022-04-30 13:00:00+00:00,0.0,501.0,259.0,760.0
2022-04-30 14:00:00+00:00,0.0,482.0,263.0,745.0
2022-04-30 15:00:00+00:00,0.0,467.0,275.0,742.0
2022-04-30 16:00:00+00:00,0.0,422.0,224.0,646.0
2022-04-30 17:00:00+00:00,0.0,424.0,191.0,615.0
2022-04-30 18:00:00+00:00,0.0,389.0,204.0,593.0
2022-04-30 19:00:00+00:00,0.0,336.0,267.0,603.0
2022-04-30 20:00:00+00:00,0.0,409.0,240.0,649.0
2022-04-30 21:00:00+00:00,0.0,477.0,201.0,678.0
2022-04-30 22:00:00+00:00,0.0,375.0,243.0,618.0
2022-04-30 23:00:00+00:00,0.0,449.0,289.0,738.0
2022-05-01 00:00:00+00:00,0.0,451.0,243.0,694.0
2022-05-01 01:00:00+00:00,0.0,444.0,217.0,661.0
2022-05-01 02:00:00+00:00,0.0,487.0,257.0,744.0
2022-05-01 03:00:00+00:00,0.0,375.0,251.0,626.0
2022-05-01 04:00:00+00:00,0.0,387.0,165.0,552.0
2022-05-01 05:00:00+00:00,0.0,225.0,66.0,291.0
2022-05-01 06:00:00+00:00,0.0,181.0,50.0,231.0
2022-05-01 07:00:00+00:00,0.0,157.0,87.0,244.0
2022-05-01 08:00:00+00:00,0.0,135.0,66.0,201.0
2022-05-01 09:00:00+00:00,0.0,223.0,137.0,360.0
2022-05-01 10:00:00+00:00,0.0,261.0,177.0,438.0
2022-05-01 11:00:00+00:00,0.0,339.0,204.0,543.0
2022-05-01 12:00:00+00:00,0.0,319.0,177.0,496.0
