,AL,BG,TR,IT,MK,sum
2024-01-01 00:00:00+00:00,0.0,0.0,0.0,189.0,0.0,189.0
2024-01-01 01:00:00+00:00,0.0,0.0,0.0,315.0,0.0,315.0
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,351.0,0.0,351.0
2024-01-01 03:00:00+00:00,0.0,0.0,0.0,330.0,0.0,330.0
2024-01-01 04:00:00+00:00,0.0,0.0,1.0,509.0,0.0,510.0
2024-01-01 05:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 06:00:00+00:00,0.0,0.0,1.0,509.0,0.0,510.0
2024-01-01 07:00:00+00:00,0.0,0.0,13.0,509.0,0.0,522.0
2024-01-01 08:00:00+00:00,0.0,0.0,1.0,509.0,0.0,510.0
2024-01-01 09:00:00+00:00,0.0,0.0,16.0,509.0,0.0,525.0
2024-01-01 10:00:00+00:00,0.0,0.0,15.0,509.0,0.0,524.0
2024-01-01 11:00:00+00:00,0.0,0.0,15.0,509.0,0.0,524.0
2024-01-01 12:00:00+00:00,0.0,0.0,13.0,508.0,0.0,521.0
2024-01-01 13:00:00+00:00,0.0,0.0,0.0,480.0,0.0,480.0
2024-01-01 14:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 15:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 16:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 17:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 18:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 19:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 20:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 21:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 22:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-01 23:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 00:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 01:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 02:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 03:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 04:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 05:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 06:00:00+00:00,0.0,0.0,7.0,509.0,0.0,516.0
2024-01-02 07:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 08:00:00+00:00,0.0,0.0,1.0,509.0,0.0,510.0
2024-01-02 09:00:00+00:00,0.0,0.0,0.0,503.0,0.0,503.0
2024-01-02 10:00:00+00:00,0.0,0.0,0.0,484.0,0.0,484.0
2024-01-02 11:00:00+00:00,0.0,0.0,0.0,481.0,0.0,481.0
2024-01-02 12:00:00+00:00,0.0,0.0,0.0,268.0,0.0,268.0
2024-01-02 13:00:00+00:00,0.0,0.0,0.0,243.0,0.0,243.0
2024-01-02 14:00:00+00:00,0.0,0.0,0.0,408.0,0.0,408.0
2024-01-02 15:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-02 16:00:00+00:00,0.0,0.0,0.0,439.0,0.0,439.0
2024-01-02 17:00:00+00:00,0.0,0.0,0.0,483.0,0.0,483.0
2024-01-02 18:00:00+00:00,0.0,0.0,0.0,474.0,0.0,474.0
2024-01-02 19:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 20:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-02 21:00:00+00:00,0.0,0.0,0.0,506.0,0.0,506.0
2024-01-02 22:00:00+00:00,0.0,0.0,1.0,497.0,0.0,498.0
2024-01-02 23:00:00+00:00,0.0,0.0,0.0,173.0,0.0,173.0
2024-01-03 00:00:00+00:00,0.0,0.0,0.0,178.0,0.0,178.0
2024-01-03 01:00:00+00:00,0.0,0.0,0.0,354.0,0.0,354.0
2024-01-03 02:00:00+00:00,0.0,0.0,0.0,456.0,0.0,456.0
2024-01-03 03:00:00+00:00,0.0,0.0,0.0,405.0,0.0,405.0
2024-01-03 04:00:00+00:00,0.0,0.0,2.0,264.0,0.0,266.0
2024-01-03 05:00:00+00:00,0.0,0.0,0.0,497.0,0.0,497.0
2024-01-03 06:00:00+00:00,0.0,0.0,0.0,491.0,0.0,491.0
2024-01-03 07:00:00+00:00,0.0,0.0,0.0,478.0,0.0,478.0
2024-01-03 08:00:00+00:00,0.0,0.0,0.0,458.0,0.0,458.0
2024-01-03 09:00:00+00:00,0.0,0.0,0.0,314.0,0.0,314.0
2024-01-03 10:00:00+00:00,0.0,0.0,0.0,202.0,0.0,202.0
2024-01-03 11:00:00+00:00,0.0,0.0,0.0,162.0,0.0,162.0
2024-01-03 12:00:00+00:00,0.0,0.0,0.0,5.0,0.0,5.0
2024-01-03 13:00:00+00:00,0.0,0.0,0.0,55.0,0.0,55.0
2024-01-03 14:00:00+00:00,0.0,0.0,0.0,185.0,0.0,185.0
2024-01-03 15:00:00+00:00,0.0,0.0,0.0,111.0,0.0,111.0
2024-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 17:00:00+00:00,0.0,0.0,0.0,125.0,0.0,125.0
2024-01-03 18:00:00+00:00,0.0,0.0,0.0,371.0,0.0,371.0
2024-01-03 19:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-03 20:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-03 21:00:00+00:00,0.0,0.0,0.0,500.0,0.0,500.0
2024-01-03 22:00:00+00:00,0.0,0.0,0.0,289.0,0.0,289.0
2024-01-03 23:00:00+00:00,0.0,0.0,0.0,228.0,0.0,228.0
2024-01-04 00:00:00+00:00,0.0,0.0,0.0,24.0,0.0,24.0
2024-01-04 01:00:00+00:00,0.0,0.0,0.0,224.0,0.0,224.0
2024-01-04 02:00:00+00:00,0.0,0.0,0.0,157.0,0.0,157.0
2024-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00+00:00,0.0,0.0,0.0,56.0,0.0,56.0
2024-01-04 05:00:00+00:00,0.0,0.0,0.0,369.0,0.0,369.0
2024-01-04 06:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-04 07:00:00+00:00,1.0,0.0,0.0,445.0,0.0,446.0
2024-01-04 08:00:00+00:00,130.0,0.0,1.0,257.0,167.0,555.0
2024-01-04 09:00:00+00:00,283.0,69.0,1.0,0.0,350.0,703.0
2024-01-04 10:00:00+00:00,341.0,123.0,4.0,0.0,411.0,879.0
2024-01-04 11:00:00+00:00,314.0,100.0,2.0,0.0,377.0,793.0
2024-01-04 12:00:00+00:00,245.0,145.0,4.0,0.0,362.0,756.0
2024-01-04 13:00:00+00:00,26.0,26.0,1.0,118.0,63.0,234.0
2024-01-04 14:00:00+00:00,0.0,0.0,0.0,343.0,0.0,343.0
2024-01-04 15:00:00+00:00,0.0,146.0,1.0,11.0,34.0,192.0
2024-01-04 16:00:00+00:00,0.0,109.0,3.0,330.0,47.0,489.0
2024-01-04 17:00:00+00:00,16.0,34.0,0.0,345.0,104.0,499.0
2024-01-04 18:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-04 19:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-04 20:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-04 21:00:00+00:00,0.0,0.0,0.0,498.0,0.0,498.0
2024-01-04 22:00:00+00:00,0.0,0.0,0.0,397.0,0.0,397.0
2024-01-04 23:00:00+00:00,0.0,0.0,0.0,467.0,0.0,467.0
2024-01-05 00:00:00+00:00,0.0,0.0,0.0,427.0,0.0,427.0
2024-01-05 01:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-05 02:00:00+00:00,0.0,0.0,0.0,320.0,0.0,320.0
2024-01-05 03:00:00+00:00,0.0,0.0,0.0,167.0,0.0,167.0
2024-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00+00:00,0.0,0.0,0.0,375.0,0.0,375.0
2024-01-05 06:00:00+00:00,0.0,0.0,0.0,463.0,0.0,463.0
2024-01-05 07:00:00+00:00,2.0,0.0,0.0,492.0,3.0,497.0
2024-01-05 08:00:00+00:00,74.0,0.0,0.0,337.0,98.0,509.0
2024-01-05 09:00:00+00:00,75.0,0.0,0.0,505.0,72.0,652.0
2024-01-05 10:00:00+00:00,99.0,0.0,0.0,509.0,77.0,685.0
2024-01-05 11:00:00+00:00,3.0,0.0,0.0,509.0,1.0,513.0
2024-01-05 12:00:00+00:00,7.0,0.0,0.0,509.0,0.0,516.0
2024-01-05 13:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-05 14:00:00+00:00,0.0,0.0,0.0,497.0,0.0,497.0
2024-01-05 15:00:00+00:00,0.0,0.0,0.0,186.0,0.0,186.0
2024-01-05 16:00:00+00:00,0.0,0.0,1.0,468.0,0.0,469.0
2024-01-05 17:00:00+00:00,0.0,0.0,1.0,407.0,0.0,408.0
2024-01-05 18:00:00+00:00,0.0,29.0,6.0,476.0,0.0,511.0
2024-01-05 19:00:00+00:00,0.0,0.0,2.0,381.0,0.0,383.0
2024-01-05 20:00:00+00:00,0.0,0.0,0.0,432.0,0.0,432.0
2024-01-05 21:00:00+00:00,0.0,0.0,0.0,506.0,0.0,506.0
2024-01-05 22:00:00+00:00,0.0,0.0,0.0,416.0,0.0,416.0
2024-01-05 23:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 00:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 01:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 02:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 03:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 04:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 05:00:00+00:00,0.0,0.0,0.0,509.0,0.0,509.0
2024-01-06 06:00:00+00:00,59.0,0.0,0.0,509.0,0.0,568.0
2024-01-06 07:00:00+00:00,199.0,20.0,1.0,509.0,144.0,873.0
2024-01-06 08:00:00+00:00,315.0,109.0,2.0,509.0,302.0,1237.0
2024-01-06 09:00:00+00:00,422.0,214.0,5.0,509.0,518.0,1668.0
2024-01-06 10:00:00+00:00,425.0,254.0,11.0,509.0,535.0,1734.0
2024-01-06 11:00:00+00:00,476.0,326.0,23.0,509.0,653.0,1987.0
2024-01-06 12:00:00+00:00,430.0,314.0,30.0,509.0,598.0,1881.0
2024-01-06 13:00:00+00:00,371.0,316.0,37.0,508.0,520.0,1752.0
2024-01-06 14:00:00+00:00,371.0,349.0,29.0,459.0,526.0,1734.0
2024-01-06 15:00:00+00:00,372.0,424.0,45.0,509.0,604.0,1954.0
2024-01-06 16:00:00+00:00,373.0,448.0,55.0,509.0,600.0,1985.0
2024-01-06 17:00:00+00:00,354.0,419.0,66.0,509.0,557.0,1905.0
2024-01-06 18:00:00+00:00,363.0,399.0,60.0,509.0,564.0,1895.0
2024-01-06 19:00:00+00:00,312.0,310.0,53.0,509.0,450.0,1634.0
2024-01-06 20:00:00+00:00,171.0,84.0,24.0,509.0,130.0,918.0
2024-01-06 21:00:00+00:00,123.0,8.0,1.0,509.0,112.0,753.0
2024-01-06 22:00:00+00:00,174.0,0.0,3.0,509.0,223.0,909.0
2024-01-06 23:00:00+00:00,111.0,0.0,0.0,509.0,32.0,652.0
2024-01-07 00:00:00+00:00,105.0,0.0,0.0,509.0,3.0,617.0
2024-01-07 01:00:00+00:00,159.0,0.0,0.0,509.0,12.0,680.0
2024-01-07 02:00:00+00:00,161.0,0.0,0.0,509.0,2.0,672.0
2024-01-07 03:00:00+00:00,154.0,0.0,1.0,509.0,0.0,664.0
2024-01-07 04:00:00+00:00,88.0,0.0,0.0,509.0,0.0,597.0
2024-01-07 05:00:00+00:00,41.0,0.0,0.0,509.0,0.0,550.0
2024-01-07 06:00:00+00:00,79.0,0.0,0.0,509.0,0.0,588.0
2024-01-07 07:00:00+00:00,55.0,0.0,1.0,509.0,0.0,565.0
2024-01-07 08:00:00+00:00,107.0,0.0,1.0,509.0,0.0,617.0
2024-01-07 09:00:00+00:00,93.0,0.0,0.0,509.0,0.0,602.0
2024-01-07 10:00:00+00:00,71.0,0.0,0.0,509.0,0.0,580.0
2024-01-07 11:00:00+00:00,99.0,0.0,0.0,509.0,6.0,614.0
2024-01-07 12:00:00+00:00,109.0,0.0,1.0,509.0,33.0,652.0
2024-01-07 13:00:00+00:00,7.0,0.0,0.0,509.0,0.0,516.0
2024-01-07 14:00:00+00:00,146.0,139.0,8.0,246.0,139.0,678.0
2024-01-07 15:00:00+00:00,327.0,376.0,49.0,0.0,448.0,1200.0
2024-01-07 16:00:00+00:00,312.0,380.0,61.0,69.0,450.0,1272.0
2024-01-07 17:00:00+00:00,346.0,375.0,48.0,206.0,493.0,1468.0
2024-01-07 18:00:00+00:00,229.0,303.0,45.0,504.0,344.0,1425.0
2024-01-07 19:00:00+00:00,212.0,268.0,32.0,329.0,323.0,1164.0
2024-01-07 20:00:00+00:00,109.0,67.0,7.0,332.0,137.0,652.0
2024-01-07 21:00:00+00:00,123.0,0.0,3.0,507.0,130.0,763.0
2024-01-07 22:00:00+00:00,67.0,0.0,0.0,508.0,34.0,609.0
2024-01-07 23:00:00+00:00,146.0,0.0,0.0,508.0,116.0,770.0
2024-01-08 00:00:00+00:00,46.0,0.0,0.0,508.0,0.0,554.0
2024-01-08 01:00:00+00:00,42.0,0.0,0.0,508.0,0.0,550.0
2024-01-08 02:00:00+00:00,4.0,0.0,0.0,508.0,0.0,512.0
2024-01-08 03:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-08 04:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-08 05:00:00+00:00,2.0,0.0,0.0,508.0,0.0,510.0
2024-01-08 06:00:00+00:00,180.0,91.0,1.0,508.0,113.0,893.0
2024-01-08 07:00:00+00:00,333.0,359.0,22.0,508.0,418.0,1640.0
2024-01-08 08:00:00+00:00,365.0,411.0,23.0,508.0,557.0,1864.0
2024-01-08 09:00:00+00:00,345.0,384.0,12.0,508.0,535.0,1784.0
2024-01-08 10:00:00+00:00,308.0,373.0,44.0,508.0,490.0,1723.0
2024-01-08 11:00:00+00:00,329.0,370.0,33.0,508.0,538.0,1778.0
2024-01-08 12:00:00+00:00,287.0,345.0,13.0,508.0,476.0,1629.0
2024-01-08 13:00:00+00:00,172.0,136.0,1.0,508.0,253.0,1070.0
2024-01-08 14:00:00+00:00,211.0,219.0,1.0,505.0,386.0,1322.0
2024-01-08 15:00:00+00:00,105.0,205.0,3.0,261.0,382.0,956.0
2024-01-08 16:00:00+00:00,36.0,84.0,1.0,507.0,248.0,876.0
2024-01-08 17:00:00+00:00,4.0,90.0,1.0,503.0,186.0,784.0
2024-01-08 18:00:00+00:00,128.0,138.0,2.0,321.0,356.0,945.0
2024-01-08 19:00:00+00:00,179.0,158.0,1.0,0.0,433.0,771.0
2024-01-08 20:00:00+00:00,87.0,2.0,0.0,302.0,131.0,522.0
2024-01-08 21:00:00+00:00,0.0,0.0,0.0,325.0,0.0,325.0
2024-01-08 22:00:00+00:00,0.0,0.0,0.0,65.0,0.0,65.0
2024-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 00:00:00+00:00,2.0,0.0,0.0,0.0,0.0,2.0
2024-01-09 01:00:00+00:00,0.0,0.0,0.0,347.0,0.0,347.0
2024-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 05:00:00+00:00,20.0,49.0,1.0,0.0,27.0,97.0
2024-01-09 06:00:00+00:00,96.0,256.0,8.0,0.0,257.0,617.0
2024-01-09 07:00:00+00:00,189.0,204.0,4.0,0.0,396.0,793.0
2024-01-09 08:00:00+00:00,241.0,331.0,15.0,0.0,455.0,1042.0
2024-01-09 09:00:00+00:00,283.0,318.0,8.0,0.0,477.0,1086.0
2024-01-09 10:00:00+00:00,197.0,199.0,5.0,0.0,317.0,718.0
2024-01-09 11:00:00+00:00,216.0,244.0,11.0,0.0,379.0,850.0
2024-01-09 12:00:00+00:00,261.0,297.0,7.0,0.0,475.0,1040.0
2024-01-09 13:00:00+00:00,258.0,370.0,24.0,80.0,464.0,1196.0
2024-01-09 14:00:00+00:00,218.0,458.0,46.0,309.0,544.0,1575.0
2024-01-09 15:00:00+00:00,274.0,436.0,25.0,506.0,717.0,1958.0
2024-01-09 16:00:00+00:00,319.0,403.0,31.0,182.0,763.0,1698.0
2024-01-09 17:00:00+00:00,370.0,386.0,14.0,0.0,795.0,1565.0
2024-01-09 18:00:00+00:00,321.0,357.0,11.0,129.0,720.0,1538.0
2024-01-09 19:00:00+00:00,264.0,534.0,56.0,89.0,672.0,1615.0
2024-01-09 20:00:00+00:00,312.0,389.0,27.0,419.0,600.0,1747.0
2024-01-09 21:00:00+00:00,289.0,144.0,1.0,506.0,513.0,1453.0
2024-01-09 22:00:00+00:00,223.0,10.0,0.0,508.0,372.0,1113.0
2024-01-09 23:00:00+00:00,263.0,2.0,0.0,508.0,374.0,1147.0
2024-01-10 00:00:00+00:00,144.0,0.0,0.0,508.0,103.0,755.0
2024-01-10 01:00:00+00:00,145.0,0.0,0.0,508.0,113.0,766.0
2024-01-10 02:00:00+00:00,91.0,0.0,0.0,508.0,42.0,641.0
2024-01-10 03:00:00+00:00,48.0,0.0,0.0,508.0,11.0,567.0
2024-01-10 04:00:00+00:00,2.0,36.0,0.0,507.0,46.0,591.0
2024-01-10 05:00:00+00:00,166.0,415.0,14.0,30.0,479.0,1104.0
2024-01-10 06:00:00+00:00,291.0,492.0,19.0,0.0,665.0,1467.0
2024-01-10 07:00:00+00:00,324.0,464.0,15.0,376.0,723.0,1902.0
2024-01-10 08:00:00+00:00,405.0,426.0,15.0,508.0,799.0,2153.0
2024-01-10 09:00:00+00:00,433.0,347.0,9.0,508.0,773.0,2070.0
2024-01-10 10:00:00+00:00,385.0,351.0,25.0,508.0,665.0,1934.0
2024-01-10 11:00:00+00:00,350.0,343.0,20.0,508.0,616.0,1837.0
2024-01-10 12:00:00+00:00,320.0,322.0,19.0,508.0,626.0,1795.0
2024-01-10 13:00:00+00:00,239.0,381.0,28.0,425.0,574.0,1647.0
2024-01-10 14:00:00+00:00,137.0,348.0,19.0,54.0,506.0,1064.0
2024-01-10 15:00:00+00:00,117.0,344.0,28.0,93.0,538.0,1120.0
2024-01-10 16:00:00+00:00,203.0,336.0,24.0,64.0,626.0,1253.0
2024-01-10 17:00:00+00:00,176.0,408.0,35.0,0.0,605.0,1224.0
2024-01-10 18:00:00+00:00,176.0,445.0,47.0,0.0,611.0,1279.0
2024-01-10 19:00:00+00:00,159.0,499.0,73.0,0.0,540.0,1271.0
2024-01-10 20:00:00+00:00,180.0,414.0,54.0,0.0,504.0,1152.0
2024-01-10 21:00:00+00:00,6.0,32.0,0.0,295.0,63.0,396.0
2024-01-10 22:00:00+00:00,0.0,0.0,0.0,508.0,15.0,523.0
2024-01-10 23:00:00+00:00,13.0,0.0,0.0,508.0,65.0,586.0
2024-01-11 00:00:00+00:00,4.0,0.0,0.0,508.0,22.0,534.0
2024-01-11 01:00:00+00:00,10.0,0.0,0.0,508.0,12.0,530.0
2024-01-11 02:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-11 03:00:00+00:00,0.0,0.0,0.0,455.0,0.0,455.0
2024-01-11 04:00:00+00:00,0.0,1.0,1.0,0.0,0.0,2.0
2024-01-11 05:00:00+00:00,4.0,212.0,11.0,0.0,101.0,328.0
2024-01-11 06:00:00+00:00,16.0,333.0,26.0,0.0,240.0,615.0
2024-01-11 07:00:00+00:00,48.0,177.0,6.0,219.0,283.0,733.0
2024-01-11 08:00:00+00:00,132.0,260.0,36.0,481.0,361.0,1270.0
2024-01-11 09:00:00+00:00,184.0,270.0,27.0,422.0,446.0,1349.0
2024-01-11 10:00:00+00:00,213.0,191.0,12.0,182.0,431.0,1029.0
2024-01-11 11:00:00+00:00,210.0,185.0,9.0,0.0,454.0,858.0
2024-01-11 12:00:00+00:00,160.0,216.0,33.0,0.0,433.0,842.0
2024-01-11 13:00:00+00:00,24.0,187.0,20.0,0.0,230.0,461.0
2024-01-11 14:00:00+00:00,1.0,284.0,28.0,0.0,216.0,529.0
2024-01-11 15:00:00+00:00,0.0,106.0,6.0,0.0,112.0,224.0
2024-01-11 16:00:00+00:00,0.0,3.0,1.0,0.0,3.0,7.0
2024-01-11 17:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 19:00:00+00:00,0.0,27.0,3.0,0.0,0.0,30.0
2024-01-11 20:00:00+00:00,0.0,0.0,2.0,0.0,0.0,2.0
2024-01-11 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 23:00:00+00:00,0.0,0.0,0.0,238.0,0.0,238.0
2024-01-12 00:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-12 01:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-12 02:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-12 03:00:00+00:00,0.0,0.0,0.0,501.0,0.0,501.0
2024-01-12 04:00:00+00:00,0.0,0.0,0.0,267.0,0.0,267.0
2024-01-12 05:00:00+00:00,0.0,44.0,2.0,0.0,2.0,48.0
2024-01-12 06:00:00+00:00,0.0,191.0,10.0,0.0,53.0,254.0
2024-01-12 07:00:00+00:00,29.0,224.0,20.0,118.0,237.0,628.0
2024-01-12 08:00:00+00:00,230.0,388.0,78.0,51.0,534.0,1281.0
2024-01-12 09:00:00+00:00,258.0,495.0,112.0,8.0,626.0,1499.0
2024-01-12 10:00:00+00:00,236.0,482.0,109.0,107.0,634.0,1568.0
2024-01-12 11:00:00+00:00,198.0,520.0,119.0,133.0,588.0,1558.0
2024-01-12 12:00:00+00:00,177.0,504.0,112.0,0.0,606.0,1399.0
2024-01-12 13:00:00+00:00,129.0,520.0,110.0,167.0,574.0,1500.0
2024-01-12 14:00:00+00:00,10.0,505.0,96.0,495.0,357.0,1463.0
2024-01-12 15:00:00+00:00,32.0,668.0,153.0,16.0,495.0,1364.0
2024-01-12 16:00:00+00:00,43.0,691.0,157.0,0.0,489.0,1380.0
2024-01-12 17:00:00+00:00,12.0,612.0,141.0,240.0,395.0,1400.0
2024-01-12 18:00:00+00:00,1.0,647.0,161.0,338.0,351.0,1498.0
2024-01-12 19:00:00+00:00,3.0,625.0,157.0,506.0,352.0,1643.0
2024-01-12 20:00:00+00:00,30.0,472.0,108.0,508.0,296.0,1414.0
2024-01-12 21:00:00+00:00,7.0,214.0,34.0,508.0,223.0,986.0
2024-01-12 22:00:00+00:00,1.0,58.0,3.0,508.0,151.0,721.0
2024-01-12 23:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 00:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 01:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 02:00:00+00:00,0.0,0.0,0.0,499.0,0.0,499.0
2024-01-13 03:00:00+00:00,0.0,0.0,0.0,466.0,0.0,466.0
2024-01-13 04:00:00+00:00,0.0,0.0,0.0,128.0,0.0,128.0
2024-01-13 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 06:00:00+00:00,0.0,0.0,0.0,162.0,0.0,162.0
2024-01-13 07:00:00+00:00,0.0,0.0,0.0,489.0,0.0,489.0
2024-01-13 08:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 09:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 10:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 11:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-13 12:00:00+00:00,0.0,0.0,0.0,499.0,0.0,499.0
2024-01-13 13:00:00+00:00,0.0,0.0,0.0,57.0,0.0,57.0
2024-01-13 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 15:00:00+00:00,0.0,4.0,1.0,0.0,4.0,9.0
2024-01-13 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 17:00:00+00:00,0.0,0.0,0.0,65.0,0.0,65.0
2024-01-13 18:00:00+00:00,0.0,0.0,0.0,284.0,0.0,284.0
2024-01-13 19:00:00+00:00,0.0,0.0,0.0,54.0,0.0,54.0
2024-01-13 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13 23:00:00+00:00,0.0,0.0,0.0,340.0,0.0,340.0
2024-01-14 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 02:00:00+00:00,0.0,0.0,0.0,105.0,0.0,105.0
2024-01-14 03:00:00+00:00,0.0,0.0,0.0,103.0,0.0,103.0
2024-01-14 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14 05:00:00+00:00,0.0,0.0,0.0,98.0,0.0,98.0
2024-01-14 06:00:00+00:00,0.0,0.0,0.0,373.0,0.0,373.0
2024-01-14 07:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-14 08:00:00+00:00,41.0,0.0,0.0,508.0,0.0,549.0
2024-01-14 09:00:00+00:00,100.0,0.0,0.0,508.0,0.0,608.0
2024-01-14 10:00:00+00:00,143.0,0.0,0.0,508.0,0.0,651.0
2024-01-14 11:00:00+00:00,137.0,0.0,0.0,508.0,0.0,645.0
2024-01-14 12:00:00+00:00,87.0,0.0,0.0,505.0,0.0,592.0
2024-01-14 13:00:00+00:00,0.0,0.0,0.0,334.0,0.0,334.0
2024-01-14 14:00:00+00:00,0.0,0.0,0.0,30.0,0.0,30.0
2024-01-14 15:00:00+00:00,0.0,0.0,0.0,268.0,0.0,268.0
2024-01-14 16:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-01-14 17:00:00+00:00,0.0,0.0,1.0,308.0,0.0,309.0
2024-01-14 18:00:00+00:00,0.0,0.0,1.0,447.0,0.0,448.0
2024-01-14 19:00:00+00:00,0.0,0.0,0.0,451.0,0.0,451.0
2024-01-14 20:00:00+00:00,0.0,0.0,0.0,194.0,0.0,194.0
2024-01-14 21:00:00+00:00,0.0,0.0,0.0,131.0,0.0,131.0
2024-01-14 22:00:00+00:00,0.0,0.0,0.0,479.0,0.0,479.0
2024-01-14 23:00:00+00:00,0.0,0.0,0.0,493.0,0.0,493.0
2024-01-15 00:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-15 01:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
2024-01-15 02:00:00+00:00,0.0,0.0,0.0,508.0,0.0,508.0
