,AT,HR,IT,HU,sum
2023-02-24 01:00:00+00:00,113.0,0.0,760.0,0.0,873.0
2023-02-24 01:15:00+00:00,89.0,,,0.0,89.0
2023-02-24 01:30:00+00:00,78.0,,,0.0,78.0
2023-02-24 01:45:00+00:00,31.0,,,0.0,31.0
2023-02-24 02:00:00+00:00,23.0,0.0,946.0,0.0,969.0
2023-02-24 02:15:00+00:00,7.0,,,0.0,7.0
2023-02-24 02:30:00+00:00,3.0,,,0.0,3.0
2023-02-24 02:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 03:00:00+00:00,0.0,0.0,960.0,0.0,960.0
2023-02-24 03:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 03:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 03:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 04:00:00+00:00,0.0,0.0,909.0,0.0,909.0
2023-02-24 04:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 04:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 04:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 05:00:00+00:00,3.0,0.0,848.0,0.0,851.0
2023-02-24 05:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 05:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 05:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 06:00:00+00:00,0.0,0.0,929.0,0.0,929.0
2023-02-24 06:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 06:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 06:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 07:00:00+00:00,0.0,0.0,915.0,0.0,915.0
2023-02-24 07:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 07:30:00+00:00,1.0,,,0.0,1.0
2023-02-24 07:45:00+00:00,6.0,,,0.0,6.0
2023-02-24 08:00:00+00:00,36.0,0.0,1067.0,0.0,1103.0
2023-02-24 08:15:00+00:00,56.0,,,0.0,56.0
2023-02-24 08:30:00+00:00,83.0,,,0.0,83.0
2023-02-24 08:45:00+00:00,131.0,,,0.0,131.0
2023-02-24 09:00:00+00:00,339.0,0.0,903.0,0.0,1242.0
2023-02-24 09:15:00+00:00,417.0,,,0.0,417.0
2023-02-24 09:30:00+00:00,428.0,,,0.0,428.0
2023-02-24 09:45:00+00:00,435.0,,,0.0,435.0
2023-02-24 10:00:00+00:00,384.0,0.0,885.0,0.0,1269.0
2023-02-24 10:15:00+00:00,417.0,,,0.0,417.0
2023-02-24 10:30:00+00:00,384.0,,,0.0,384.0
2023-02-24 10:45:00+00:00,399.0,,,0.0,399.0
2023-02-24 11:00:00+00:00,293.0,0.0,753.0,0.0,1046.0
2023-02-24 11:15:00+00:00,215.0,,,0.0,215.0
2023-02-24 11:30:00+00:00,151.0,,,0.0,151.0
2023-02-24 11:45:00+00:00,82.0,,,0.0,82.0
2023-02-24 12:00:00+00:00,5.0,0.0,995.0,0.0,1000.0
2023-02-24 12:15:00+00:00,1.0,,,0.0,1.0
2023-02-24 12:30:00+00:00,1.0,,,0.0,1.0
2023-02-24 12:45:00+00:00,10.0,,,0.0,10.0
2023-02-24 13:00:00+00:00,3.0,0.0,973.0,0.0,976.0
2023-02-24 13:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 13:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 13:45:00+00:00,0.0,,,0.0,0.0
2023-02-24 14:00:00+00:00,83.0,0.0,994.0,0.0,1077.0
2023-02-24 14:15:00+00:00,65.0,,,0.0,65.0
2023-02-24 14:30:00+00:00,28.0,,,0.0,28.0
2023-02-24 14:45:00+00:00,8.0,,,0.0,8.0
2023-02-24 15:00:00+00:00,70.0,0.0,903.0,0.0,973.0
2023-02-24 15:15:00+00:00,47.0,,,0.0,47.0
2023-02-24 15:30:00+00:00,64.0,,,0.0,64.0
2023-02-24 15:45:00+00:00,40.0,,,0.0,40.0
2023-02-24 16:00:00+00:00,84.0,0.0,884.0,0.0,968.0
2023-02-24 16:15:00+00:00,94.0,,,0.0,94.0
2023-02-24 16:30:00+00:00,66.0,,,0.0,66.0
2023-02-24 16:45:00+00:00,57.0,,,0.0,57.0
2023-02-24 17:00:00+00:00,66.0,0.0,866.0,0.0,932.0
2023-02-24 17:15:00+00:00,87.0,,,0.0,87.0
2023-02-24 17:30:00+00:00,79.0,,,0.0,79.0
2023-02-24 17:45:00+00:00,77.0,,,0.0,77.0
2023-02-24 18:00:00+00:00,105.0,0.0,721.0,0.0,826.0
2023-02-24 18:15:00+00:00,107.0,,,0.0,107.0
2023-02-24 18:30:00+00:00,99.0,,,0.0,99.0
2023-02-24 18:45:00+00:00,101.0,,,0.0,101.0
2023-02-24 19:00:00+00:00,123.0,0.0,685.0,0.0,808.0
2023-02-24 19:15:00+00:00,119.0,,,0.0,119.0
2023-02-24 19:30:00+00:00,138.0,,,0.0,138.0
2023-02-24 19:45:00+00:00,114.0,,,0.0,114.0
2023-02-24 20:00:00+00:00,1.0,0.0,697.0,0.0,698.0
2023-02-24 20:15:00+00:00,3.0,,,0.0,3.0
2023-02-24 20:30:00+00:00,10.0,,,0.0,10.0
2023-02-24 20:45:00+00:00,27.0,,,0.0,27.0
2023-02-24 21:00:00+00:00,5.0,0.0,622.0,0.0,627.0
2023-02-24 21:15:00+00:00,0.0,,,0.0,0.0
2023-02-24 21:30:00+00:00,0.0,,,0.0,0.0
2023-02-24 21:45:00+00:00,5.0,,,0.0,5.0
2023-02-24 22:00:00+00:00,3.0,0.0,731.0,0.0,734.0
2023-02-24 22:15:00+00:00,29.0,,,0.0,29.0
2023-02-24 22:30:00+00:00,54.0,,,0.0,54.0
2023-02-24 22:45:00+00:00,60.0,,,0.0,60.0
2023-02-24 23:00:00+00:00,58.0,0.0,867.0,0.0,925.0
2023-02-24 23:15:00+00:00,61.0,,,0.0,61.0
2023-02-24 23:30:00+00:00,55.0,,,0.0,55.0
2023-02-24 23:45:00+00:00,52.0,,,0.0,52.0
2023-02-25 00:00:00+00:00,75.0,0.0,908.0,0.0,983.0
2023-02-25 00:15:00+00:00,81.0,,,0.0,81.0
2023-02-25 00:30:00+00:00,79.0,,,0.0,79.0
2023-02-25 00:45:00+00:00,86.0,,,0.0,86.0
2023-02-25 01:00:00+00:00,96.0,0.0,967.0,0.0,1063.0
2023-02-25 01:15:00+00:00,103.0,,,0.0,103.0
2023-02-25 01:30:00+00:00,101.0,,,0.0,101.0
2023-02-25 01:45:00+00:00,95.0,,,0.0,95.0
2023-02-25 02:00:00+00:00,232.0,0.0,880.0,0.0,1112.0
2023-02-25 02:15:00+00:00,253.0,,,0.0,253.0
2023-02-25 02:30:00+00:00,248.0,,,0.0,248.0
2023-02-25 02:45:00+00:00,242.0,,,0.0,242.0
2023-02-25 03:00:00+00:00,212.0,0.0,814.0,0.0,1026.0
2023-02-25 03:15:00+00:00,177.0,,,0.0,177.0
2023-02-25 03:30:00+00:00,186.0,,,0.0,186.0
2023-02-25 03:45:00+00:00,194.0,,,0.0,194.0
2023-02-25 04:00:00+00:00,208.0,0.0,838.0,0.0,1046.0
2023-02-25 04:15:00+00:00,159.0,,,0.0,159.0
2023-02-25 04:30:00+00:00,140.0,,,0.0,140.0
2023-02-25 04:45:00+00:00,147.0,,,0.0,147.0
2023-02-25 05:00:00+00:00,157.0,0.0,933.0,0.0,1090.0
2023-02-25 05:15:00+00:00,150.0,,,0.0,150.0
2023-02-25 05:30:00+00:00,160.0,,,0.0,160.0
2023-02-25 05:45:00+00:00,169.0,,,0.0,169.0
2023-02-25 06:00:00+00:00,249.0,0.0,763.0,0.0,1012.0
2023-02-25 06:15:00+00:00,218.0,,,0.0,218.0
2023-02-25 06:30:00+00:00,200.0,,,0.0,200.0
2023-02-25 06:45:00+00:00,162.0,,,0.0,162.0
2023-02-25 07:00:00+00:00,206.0,0.0,738.0,0.0,944.0
2023-02-25 07:15:00+00:00,158.0,,,0.0,158.0
2023-02-25 07:30:00+00:00,179.0,,,0.0,179.0
2023-02-25 07:45:00+00:00,153.0,,,0.0,153.0
2023-02-25 08:00:00+00:00,136.0,0.0,738.0,0.0,874.0
2023-02-25 08:15:00+00:00,117.0,,,0.0,117.0
2023-02-25 08:30:00+00:00,120.0,,,0.0,120.0
2023-02-25 08:45:00+00:00,164.0,,,0.0,164.0
2023-02-25 09:00:00+00:00,113.0,0.0,773.0,0.0,886.0
2023-02-25 09:15:00+00:00,93.0,,,0.0,93.0
2023-02-25 09:30:00+00:00,102.0,,,0.0,102.0
2023-02-25 09:45:00+00:00,107.0,,,0.0,107.0
2023-02-25 10:00:00+00:00,75.0,0.0,932.0,0.0,1007.0
2023-02-25 10:15:00+00:00,69.0,,,0.0,69.0
2023-02-25 10:30:00+00:00,70.0,,,0.0,70.0
2023-02-25 10:45:00+00:00,78.0,,,0.0,78.0
2023-02-25 11:00:00+00:00,112.0,0.0,885.0,0.0,997.0
2023-02-25 11:15:00+00:00,128.0,,,0.0,128.0
2023-02-25 11:30:00+00:00,129.0,,,0.0,129.0
2023-02-25 11:45:00+00:00,130.0,,,0.0,130.0
2023-02-25 12:00:00+00:00,86.0,0.0,956.0,0.0,1042.0
2023-02-25 12:15:00+00:00,77.0,,,0.0,77.0
2023-02-25 12:30:00+00:00,74.0,,,0.0,74.0
2023-02-25 12:45:00+00:00,76.0,,,0.0,76.0
2023-02-25 13:00:00+00:00,131.0,0.0,961.0,0.0,1092.0
2023-02-25 13:15:00+00:00,197.0,,,0.0,197.0
2023-02-25 13:30:00+00:00,205.0,,,0.0,205.0
2023-02-25 13:45:00+00:00,185.0,,,0.0,185.0
2023-02-25 14:00:00+00:00,220.0,0.0,884.0,0.0,1104.0
2023-02-25 14:15:00+00:00,148.0,,,0.0,148.0
2023-02-25 14:30:00+00:00,166.0,,,0.0,166.0
2023-02-25 14:45:00+00:00,197.0,,,0.0,197.0
2023-02-25 15:00:00+00:00,137.0,0.0,823.0,0.0,960.0
2023-02-25 15:15:00+00:00,121.0,,,0.0,121.0
2023-02-25 15:30:00+00:00,106.0,,,0.0,106.0
2023-02-25 15:45:00+00:00,98.0,,,0.0,98.0
2023-02-25 16:00:00+00:00,275.0,0.0,924.0,0.0,1199.0
2023-02-25 16:15:00+00:00,275.0,,,0.0,275.0
2023-02-25 16:30:00+00:00,239.0,,,0.0,239.0
2023-02-25 16:45:00+00:00,284.0,,,0.0,284.0
2023-02-25 17:00:00+00:00,258.0,0.0,830.0,0.0,1088.0
2023-02-25 17:15:00+00:00,243.0,,,0.0,243.0
2023-02-25 17:30:00+00:00,243.0,,,0.0,243.0
2023-02-25 17:45:00+00:00,245.0,,,0.0,245.0
2023-02-25 18:00:00+00:00,234.0,0.0,812.0,0.0,1046.0
2023-02-25 18:15:00+00:00,245.0,,,0.0,245.0
2023-02-25 18:30:00+00:00,216.0,,,0.0,216.0
2023-02-25 18:45:00+00:00,235.0,,,0.0,235.0
2023-02-25 19:00:00+00:00,254.0,0.0,794.0,0.0,1048.0
2023-02-25 19:15:00+00:00,256.0,,,0.0,256.0
2023-02-25 19:30:00+00:00,292.0,,,0.0,292.0
2023-02-25 19:45:00+00:00,306.0,,,0.0,306.0
2023-02-25 20:00:00+00:00,299.0,0.0,800.0,0.0,1099.0
2023-02-25 20:15:00+00:00,288.0,,,0.0,288.0
2023-02-25 20:30:00+00:00,340.0,,,0.0,340.0
2023-02-25 20:45:00+00:00,365.0,,,0.0,365.0
2023-02-25 21:00:00+00:00,301.0,0.0,885.0,0.0,1186.0
2023-02-25 21:15:00+00:00,354.0,,,0.0,354.0
2023-02-25 21:30:00+00:00,379.0,,,0.0,379.0
2023-02-25 21:45:00+00:00,349.0,,,0.0,349.0
2023-02-25 22:00:00+00:00,293.0,0.0,934.0,0.0,1227.0
2023-02-25 22:15:00+00:00,317.0,,,0.0,317.0
2023-02-25 22:30:00+00:00,353.0,,,0.0,353.0
2023-02-25 22:45:00+00:00,420.0,,,0.0,420.0
2023-02-25 23:00:00+00:00,573.0,0.0,941.0,0.0,1514.0
2023-02-25 23:15:00+00:00,652.0,,,0.0,652.0
2023-02-25 23:30:00+00:00,677.0,,,0.0,677.0
2023-02-25 23:45:00+00:00,705.0,,,0.0,705.0
2023-02-26 00:00:00+00:00,816.0,0.0,886.0,0.0,1702.0
2023-02-26 00:15:00+00:00,807.0,,,0.0,807.0
2023-02-26 00:30:00+00:00,847.0,,,0.0,847.0
2023-02-26 00:45:00+00:00,863.0,,,0.0,863.0
2023-02-26 01:00:00+00:00,900.0,0.0,934.0,0.0,1834.0
2023-02-26 01:15:00+00:00,955.0,,,0.0,955.0
2023-02-26 01:30:00+00:00,949.0,,,0.0,949.0
2023-02-26 01:45:00+00:00,881.0,,,0.0,881.0
2023-02-26 02:00:00+00:00,936.0,0.0,982.0,0.0,1918.0
2023-02-26 02:15:00+00:00,931.0,,,0.0,931.0
2023-02-26 02:30:00+00:00,938.0,,,0.0,938.0
2023-02-26 02:45:00+00:00,908.0,,,0.0,908.0
2023-02-26 03:00:00+00:00,918.0,0.0,1012.0,0.0,1930.0
2023-02-26 03:15:00+00:00,922.0,,,0.0,922.0
2023-02-26 03:30:00+00:00,928.0,,,0.0,928.0
2023-02-26 03:45:00+00:00,937.0,,,0.0,937.0
2023-02-26 04:00:00+00:00,966.0,0.0,962.0,0.0,1928.0
2023-02-26 04:15:00+00:00,928.0,,,0.0,928.0
2023-02-26 04:30:00+00:00,925.0,,,0.0,925.0
2023-02-26 04:45:00+00:00,907.0,,,0.0,907.0
2023-02-26 05:00:00+00:00,911.0,0.0,1030.0,0.0,1941.0
2023-02-26 05:15:00+00:00,838.0,,,0.0,838.0
2023-02-26 05:30:00+00:00,829.0,,,0.0,829.0
2023-02-26 05:45:00+00:00,869.0,,,0.0,869.0
2023-02-26 06:00:00+00:00,1017.0,0.0,1086.0,0.0,2103.0
2023-02-26 06:15:00+00:00,1015.0,,,0.0,1015.0
2023-02-26 06:30:00+00:00,998.0,,,0.0,998.0
2023-02-26 06:45:00+00:00,929.0,,,0.0,929.0
2023-02-26 07:00:00+00:00,860.0,0.0,897.0,0.0,1757.0
2023-02-26 07:15:00+00:00,851.0,,,0.0,851.0
2023-02-26 07:30:00+00:00,883.0,,,0.0,883.0
2023-02-26 07:45:00+00:00,797.0,,,0.0,797.0
2023-02-26 08:00:00+00:00,685.0,0.0,783.0,0.0,1468.0
2023-02-26 08:15:00+00:00,676.0,,,0.0,676.0
2023-02-26 08:30:00+00:00,623.0,,,0.0,623.0
2023-02-26 08:45:00+00:00,566.0,,,0.0,566.0
2023-02-26 09:00:00+00:00,626.0,0.0,790.0,0.0,1416.0
2023-02-26 09:15:00+00:00,675.0,,,0.0,675.0
2023-02-26 09:30:00+00:00,664.0,,,0.0,664.0
2023-02-26 09:45:00+00:00,601.0,,,0.0,601.0
2023-02-26 10:00:00+00:00,322.0,0.0,746.0,0.0,1068.0
2023-02-26 10:15:00+00:00,247.0,,,0.0,247.0
2023-02-26 10:30:00+00:00,212.0,,,0.0,212.0
2023-02-26 10:45:00+00:00,205.0,,,0.0,205.0
2023-02-26 11:00:00+00:00,176.0,0.0,796.0,0.0,972.0
2023-02-26 11:15:00+00:00,154.0,,,0.0,154.0
2023-02-26 11:30:00+00:00,155.0,,,0.0,155.0
2023-02-26 11:45:00+00:00,215.0,,,0.0,215.0
2023-02-26 12:00:00+00:00,365.0,0.0,796.0,0.0,1161.0
2023-02-26 12:15:00+00:00,384.0,,,0.0,384.0
2023-02-26 12:30:00+00:00,384.0,,,0.0,384.0
2023-02-26 12:45:00+00:00,335.0,,,0.0,335.0
2023-02-26 13:00:00+00:00,247.0,0.0,907.0,0.0,1154.0
2023-02-26 13:15:00+00:00,211.0,,,0.0,211.0
2023-02-26 13:30:00+00:00,191.0,,,0.0,191.0
2023-02-26 13:45:00+00:00,213.0,,,0.0,213.0
2023-02-26 14:00:00+00:00,328.0,0.0,955.0,0.0,1283.0
2023-02-26 14:15:00+00:00,269.0,,,0.0,269.0
2023-02-26 14:30:00+00:00,357.0,,,0.0,357.0
2023-02-26 14:45:00+00:00,339.0,,,0.0,339.0
2023-02-26 15:00:00+00:00,292.0,0.0,863.0,0.0,1155.0
2023-02-26 15:15:00+00:00,242.0,,,0.0,242.0
2023-02-26 15:30:00+00:00,288.0,,,0.0,288.0
2023-02-26 15:45:00+00:00,272.0,,,0.0,272.0
2023-02-26 16:00:00+00:00,297.0,0.0,899.0,0.0,1196.0
2023-02-26 16:15:00+00:00,281.0,,,0.0,281.0
2023-02-26 16:30:00+00:00,324.0,,,0.0,324.0
2023-02-26 16:45:00+00:00,311.0,,,0.0,311.0
2023-02-26 17:00:00+00:00,346.0,0.0,976.0,0.0,1322.0
2023-02-26 17:15:00+00:00,370.0,,,0.0,370.0
2023-02-26 17:30:00+00:00,401.0,,,0.0,401.0
2023-02-26 17:45:00+00:00,376.0,,,0.0,376.0
2023-02-26 18:00:00+00:00,232.0,0.0,952.0,0.0,1184.0
2023-02-26 18:15:00+00:00,174.0,,,0.0,174.0
2023-02-26 18:30:00+00:00,150.0,,,0.0,150.0
2023-02-26 18:45:00+00:00,157.0,,,0.0,157.0
2023-02-26 19:00:00+00:00,275.0,0.0,946.0,0.0,1221.0
2023-02-26 19:15:00+00:00,330.0,,,0.0,330.0
2023-02-26 19:30:00+00:00,337.0,,,0.0,337.0
2023-02-26 19:45:00+00:00,330.0,,,0.0,330.0
2023-02-26 20:00:00+00:00,318.0,0.0,940.0,0.0,1258.0
2023-02-26 20:15:00+00:00,371.0,,,0.0,371.0
2023-02-26 20:30:00+00:00,413.0,,,0.0,413.0
2023-02-26 20:45:00+00:00,447.0,,,0.0,447.0
2023-02-26 21:00:00+00:00,446.0,0.0,1020.0,0.0,1466.0
2023-02-26 21:15:00+00:00,469.0,,,0.0,469.0
2023-02-26 21:30:00+00:00,508.0,,,0.0,508.0
2023-02-26 21:45:00+00:00,532.0,,,0.0,532.0
2023-02-26 22:00:00+00:00,464.0,0.0,1182.0,0.0,1646.0
2023-02-26 22:15:00+00:00,471.0,,,0.0,471.0
2023-02-26 22:30:00+00:00,504.0,,,0.0,504.0
2023-02-26 22:45:00+00:00,550.0,,,0.0,550.0
2023-02-26 23:00:00+00:00,566.0,0.0,1097.0,0.0,1663.0
2023-02-26 23:15:00+00:00,620.0,,,0.0,620.0
2023-02-26 23:30:00+00:00,682.0,,,0.0,682.0
2023-02-26 23:45:00+00:00,696.0,,,0.0,696.0
2023-02-27 00:00:00+00:00,718.0,0.0,1165.0,0.0,1883.0
2023-02-27 00:15:00+00:00,730.0,,,0.0,730.0
2023-02-27 00:30:00+00:00,769.0,,,0.0,769.0
2023-02-27 00:45:00+00:00,798.0,,,0.0,798.0
2023-02-27 01:00:00+00:00,913.0,0.0,1124.0,0.0,2037.0
2023-02-27 01:15:00+00:00,894.0,,,0.0,894.0
2023-02-27 01:30:00+00:00,822.0,,,0.0,822.0
2023-02-27 01:45:00+00:00,853.0,,,0.0,853.0
2023-02-27 02:00:00+00:00,863.0,0.0,1098.0,0.0,1961.0
2023-02-27 02:15:00+00:00,841.0,,,0.0,841.0
2023-02-27 02:30:00+00:00,823.0,,,0.0,823.0
2023-02-27 02:45:00+00:00,845.0,,,0.0,845.0
2023-02-27 03:00:00+00:00,763.0,0.0,969.0,0.0,1732.0
2023-02-27 03:15:00+00:00,699.0,,,0.0,699.0
2023-02-27 03:30:00+00:00,652.0,,,0.0,652.0
2023-02-27 03:45:00+00:00,606.0,,,0.0,606.0
2023-02-27 04:00:00+00:00,495.0,0.0,881.0,0.0,1376.0
2023-02-27 04:15:00+00:00,335.0,,,0.0,335.0
2023-02-27 04:30:00+00:00,292.0,,,0.0,292.0
2023-02-27 04:45:00+00:00,194.0,,,0.0,194.0
2023-02-27 05:00:00+00:00,241.0,0.0,767.0,0.0,1008.0
2023-02-27 05:15:00+00:00,235.0,,,0.0,235.0
2023-02-27 05:30:00+00:00,218.0,,,0.0,218.0
2023-02-27 05:45:00+00:00,150.0,,,0.0,150.0
2023-02-27 06:00:00+00:00,224.0,0.0,733.0,0.0,957.0
2023-02-27 06:15:00+00:00,130.0,,,0.0,130.0
2023-02-27 06:30:00+00:00,58.0,,,0.0,58.0
2023-02-27 06:45:00+00:00,33.0,,,0.0,33.0
2023-02-27 07:00:00+00:00,36.0,0.0,1042.0,0.0,1078.0
2023-02-27 07:15:00+00:00,5.0,,,0.0,5.0
2023-02-27 07:30:00+00:00,16.0,,,0.0,16.0
2023-02-27 07:45:00+00:00,65.0,,,0.0,65.0
2023-02-27 08:00:00+00:00,93.0,0.0,1050.0,0.0,1143.0
2023-02-27 08:15:00+00:00,136.0,,,0.0,136.0
2023-02-27 08:30:00+00:00,192.0,,,0.0,192.0
2023-02-27 08:45:00+00:00,241.0,,,0.0,241.0
2023-02-27 09:00:00+00:00,289.0,0.0,895.0,0.0,1184.0
2023-02-27 09:15:00+00:00,273.0,,,0.0,273.0
2023-02-27 09:30:00+00:00,324.0,,,0.0,324.0
2023-02-27 09:45:00+00:00,326.0,,,0.0,326.0
2023-02-27 10:00:00+00:00,487.0,0.0,863.0,0.0,1350.0
2023-02-27 10:15:00+00:00,470.0,,,0.0,470.0
2023-02-27 10:30:00+00:00,370.0,,,0.0,370.0
2023-02-27 10:45:00+00:00,368.0,,,0.0,368.0
2023-02-27 11:00:00+00:00,325.0,0.0,977.0,0.0,1302.0
2023-02-27 11:15:00+00:00,237.0,,,0.0,237.0
2023-02-27 11:30:00+00:00,241.0,,,0.0,241.0
2023-02-27 11:45:00+00:00,236.0,,,0.0,236.0
2023-02-27 12:00:00+00:00,251.0,0.0,961.0,0.0,1212.0
2023-02-27 12:15:00+00:00,243.0,,,0.0,243.0
2023-02-27 12:30:00+00:00,263.0,,,0.0,263.0
2023-02-27 12:45:00+00:00,304.0,,,0.0,304.0
2023-02-27 13:00:00+00:00,293.0,0.0,933.0,0.0,1226.0
2023-02-27 13:15:00+00:00,183.0,,,0.0,183.0
2023-02-27 13:30:00+00:00,149.0,,,0.0,149.0
2023-02-27 13:45:00+00:00,82.0,,,0.0,82.0
2023-02-27 14:00:00+00:00,20.0,0.0,921.0,0.0,941.0
2023-02-27 14:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 14:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 14:45:00+00:00,0.0,,,0.0,0.0
2023-02-27 15:00:00+00:00,0.0,0.0,952.0,0.0,952.0
2023-02-27 15:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 15:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 15:45:00+00:00,0.0,,,0.0,0.0
2023-02-27 16:00:00+00:00,0.0,0.0,1062.0,0.0,1062.0
2023-02-27 16:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 16:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 16:45:00+00:00,0.0,,,6.0,6.0
2023-02-27 17:00:00+00:00,0.0,0.0,1048.0,9.0,1057.0
2023-02-27 17:15:00+00:00,0.0,,,5.0,5.0
2023-02-27 17:30:00+00:00,0.0,,,12.0,12.0
2023-02-27 17:45:00+00:00,0.0,,,2.0,2.0
2023-02-27 18:00:00+00:00,0.0,0.0,1051.0,0.0,1051.0
2023-02-27 18:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 18:30:00+00:00,0.0,,,1.0,1.0
2023-02-27 18:45:00+00:00,0.0,,,0.0,0.0
2023-02-27 19:00:00+00:00,0.0,0.0,1089.0,0.0,1089.0
2023-02-27 19:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 19:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 19:45:00+00:00,0.0,,,0.0,0.0
2023-02-27 20:00:00+00:00,0.0,0.0,1030.0,0.0,1030.0
2023-02-27 20:15:00+00:00,0.0,,,0.0,0.0
2023-02-27 20:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 20:45:00+00:00,0.0,,,0.0,0.0
2023-02-27 21:00:00+00:00,12.0,0.0,874.0,0.0,886.0
2023-02-27 21:15:00+00:00,16.0,,,0.0,16.0
2023-02-27 21:30:00+00:00,27.0,,,0.0,27.0
2023-02-27 21:45:00+00:00,28.0,,,0.0,28.0
2023-02-27 22:00:00+00:00,27.0,0.0,1013.0,0.0,1040.0
2023-02-27 22:15:00+00:00,45.0,,,0.0,45.0
2023-02-27 22:30:00+00:00,53.0,,,0.0,53.0
2023-02-27 22:45:00+00:00,62.0,,,0.0,62.0
2023-02-27 23:00:00+00:00,92.0,0.0,639.0,0.0,731.0
2023-02-27 23:15:00+00:00,87.0,,,0.0,87.0
2023-02-27 23:30:00+00:00,0.0,,,0.0,0.0
2023-02-27 23:45:00+00:00,81.0,,,0.0,81.0
2023-02-28 00:00:00+00:00,144.0,0.0,894.0,0.0,1038.0
2023-02-28 00:15:00+00:00,177.0,,,0.0,177.0
2023-02-28 00:30:00+00:00,149.0,,,0.0,149.0
2023-02-28 00:45:00+00:00,183.0,,,0.0,183.0
2023-02-28 01:00:00+00:00,271.0,0.0,904.0,0.0,1175.0
2023-02-28 01:15:00+00:00,276.0,,,0.0,276.0
2023-02-28 01:30:00+00:00,309.0,,,0.0,309.0
2023-02-28 01:45:00+00:00,289.0,,,0.0,289.0
2023-02-28 02:00:00+00:00,311.0,0.0,921.0,0.0,1232.0
2023-02-28 02:15:00+00:00,338.0,,,0.0,338.0
2023-02-28 02:30:00+00:00,294.0,,,0.0,294.0
2023-02-28 02:45:00+00:00,307.0,,,0.0,307.0
2023-02-28 03:00:00+00:00,271.0,0.0,729.0,0.0,1000.0
2023-02-28 03:15:00+00:00,237.0,,,0.0,237.0
2023-02-28 03:30:00+00:00,200.0,,,0.0,200.0
2023-02-28 03:45:00+00:00,169.0,,,0.0,169.0
2023-02-28 04:00:00+00:00,78.0,0.0,619.0,0.0,697.0
2023-02-28 04:15:00+00:00,39.0,,,0.0,39.0
2023-02-28 04:30:00+00:00,15.0,,,0.0,15.0
2023-02-28 04:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 05:00:00+00:00,87.0,0.0,227.0,4.0,318.0
2023-02-28 05:15:00+00:00,110.0,,,32.0,142.0
2023-02-28 05:30:00+00:00,120.0,,,60.0,180.0
2023-02-28 05:45:00+00:00,91.0,,,75.0,166.0
2023-02-28 06:00:00+00:00,174.0,0.0,529.0,68.0,771.0
2023-02-28 06:15:00+00:00,183.0,,,47.0,230.0
2023-02-28 06:30:00+00:00,125.0,,,9.0,134.0
2023-02-28 06:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 07:00:00+00:00,0.0,0.0,949.0,0.0,949.0
2023-02-28 07:15:00+00:00,0.0,,,0.0,0.0
2023-02-28 07:30:00+00:00,0.0,,,0.0,0.0
2023-02-28 07:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 08:00:00+00:00,0.0,0.0,859.0,0.0,859.0
2023-02-28 08:15:00+00:00,0.0,,,0.0,0.0
2023-02-28 08:30:00+00:00,0.0,,,0.0,0.0
2023-02-28 08:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 09:00:00+00:00,0.0,0.0,982.0,0.0,982.0
2023-02-28 09:15:00+00:00,0.0,,,0.0,0.0
2023-02-28 09:30:00+00:00,0.0,,,0.0,0.0
2023-02-28 09:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 10:00:00+00:00,0.0,0.0,875.0,0.0,875.0
2023-02-28 10:15:00+00:00,0.0,,,0.0,0.0
2023-02-28 10:30:00+00:00,0.0,,,0.0,0.0
2023-02-28 10:45:00+00:00,0.0,,,0.0,0.0
2023-02-28 11:00:00+00:00,0.0,0.0,873.0,0.0,873.0
2023-02-28 11:15:00+00:00,0.0,,,0.0,0.0
2023-02-28 11:30:00+00:00,0.0,,,0.0,0.0
