,DE,LT,CZ,SK,SE,sum
2022-02-03 20:00:00+00:00,0.0,0.0,648.0,921.0,0.0,1569.0
2022-02-03 21:00:00+00:00,0.0,0.0,875.0,1112.0,0.0,1987.0
2022-02-03 22:00:00+00:00,0.0,0.0,896.0,1155.0,0.0,2051.0
2022-02-03 23:00:00+00:00,0.0,0.0,618.0,1054.0,0.0,1672.0
2022-02-04 00:00:00+00:00,0.0,0.0,758.0,1061.0,0.0,1819.0
2022-02-04 01:00:00+00:00,0.0,0.0,710.0,1042.0,0.0,1752.0
2022-02-04 02:00:00+00:00,0.0,0.0,775.0,1083.0,0.0,1858.0
2022-02-04 03:00:00+00:00,0.0,0.0,760.0,1078.0,0.0,1838.0
2022-02-04 04:00:00+00:00,0.0,0.0,647.0,1090.0,0.0,1737.0
2022-02-04 05:00:00+00:00,0.0,0.0,596.0,1176.0,0.0,1772.0
2022-02-04 06:00:00+00:00,0.0,0.0,478.0,1098.0,0.0,1576.0
2022-02-04 07:00:00+00:00,0.0,0.0,365.0,1123.0,0.0,1488.0
2022-02-04 08:00:00+00:00,0.0,0.0,326.0,1017.0,0.0,1343.0
2022-02-04 09:00:00+00:00,0.0,0.0,273.0,835.0,0.0,1108.0
2022-02-04 10:00:00+00:00,0.0,0.0,355.0,837.0,0.0,1192.0
2022-02-04 11:00:00+00:00,0.0,0.0,542.0,918.0,0.0,1460.0
2022-02-04 12:00:00+00:00,0.0,0.0,411.0,797.0,0.0,1208.0
2022-02-04 13:00:00+00:00,0.0,0.0,463.0,952.0,0.0,1415.0
2022-02-04 14:00:00+00:00,0.0,0.0,423.0,1023.0,0.0,1446.0
2022-02-04 15:00:00+00:00,0.0,0.0,610.0,1132.0,0.0,1742.0
2022-02-04 16:00:00+00:00,0.0,0.0,587.0,1024.0,0.0,1611.0
2022-02-04 17:00:00+00:00,0.0,0.0,647.0,1054.0,0.0,1701.0
2022-02-04 18:00:00+00:00,0.0,0.0,690.0,1067.0,0.0,1757.0
2022-02-04 19:00:00+00:00,0.0,0.0,569.0,943.0,0.0,1512.0
2022-02-04 20:00:00+00:00,0.0,0.0,675.0,1025.0,0.0,1700.0
2022-02-04 21:00:00+00:00,0.0,0.0,800.0,1142.0,0.0,1942.0
2022-02-04 22:00:00+00:00,0.0,0.0,742.0,1074.0,0.0,1816.0
2022-02-04 23:00:00+00:00,0.0,0.0,996.0,1175.0,0.0,2171.0
2022-02-05 00:00:00+00:00,0.0,0.0,955.0,1135.0,0.0,2090.0
2022-02-05 01:00:00+00:00,0.0,0.0,950.0,1123.0,0.0,2073.0
2022-02-05 02:00:00+00:00,0.0,0.0,1008.0,1130.0,0.0,2138.0
2022-02-05 03:00:00+00:00,0.0,0.0,1057.0,1193.0,0.0,2250.0
2022-02-05 04:00:00+00:00,0.0,0.0,980.0,1168.0,0.0,2148.0
2022-02-05 05:00:00+00:00,0.0,0.0,1044.0,1189.0,0.0,2233.0
2022-02-05 06:00:00+00:00,0.0,0.0,800.0,1102.0,0.0,1902.0
2022-02-05 07:00:00+00:00,0.0,0.0,642.0,973.0,0.0,1615.0
2022-02-05 08:00:00+00:00,0.0,0.0,598.0,919.0,0.0,1517.0
2022-02-05 09:00:00+00:00,0.0,0.0,589.0,875.0,0.0,1464.0
2022-02-05 10:00:00+00:00,0.0,0.0,599.0,891.0,0.0,1490.0
2022-02-05 11:00:00+00:00,0.0,0.0,640.0,897.0,0.0,1537.0
2022-02-05 12:00:00+00:00,0.0,0.0,594.0,874.0,0.0,1468.0
2022-02-05 13:00:00+00:00,0.0,0.0,585.0,915.0,0.0,1500.0
2022-02-05 14:00:00+00:00,0.0,0.0,488.0,889.0,0.0,1377.0
2022-02-05 15:00:00+00:00,0.0,0.0,499.0,970.0,0.0,1469.0
2022-02-05 16:00:00+00:00,0.0,0.0,453.0,905.0,0.0,1358.0
2022-02-05 17:00:00+00:00,0.0,0.0,517.0,931.0,0.0,1448.0
2022-02-05 18:00:00+00:00,0.0,0.0,494.0,855.0,0.0,1349.0
2022-02-05 19:00:00+00:00,0.0,0.0,586.0,915.0,0.0,1501.0
2022-02-05 20:00:00+00:00,0.0,0.0,665.0,924.0,0.0,1589.0
2022-02-05 21:00:00+00:00,0.0,0.0,741.0,944.0,0.0,1685.0
2022-02-05 22:00:00+00:00,0.0,0.0,842.0,990.0,0.0,1832.0
2022-02-05 23:00:00+00:00,0.0,0.0,939.0,1007.0,0.0,1946.0
2022-02-06 00:00:00+00:00,0.0,2.0,872.0,989.0,0.0,1863.0
2022-02-06 01:00:00+00:00,0.0,182.0,899.0,993.0,0.0,2074.0
2022-02-06 02:00:00+00:00,0.0,174.0,869.0,998.0,0.0,2041.0
2022-02-06 03:00:00+00:00,0.0,181.0,900.0,1026.0,0.0,2107.0
2022-02-06 04:00:00+00:00,0.0,1.0,963.0,1085.0,0.0,2049.0
2022-02-06 05:00:00+00:00,0.0,0.0,957.0,1131.0,0.0,2088.0
2022-02-06 06:00:00+00:00,0.0,0.0,1034.0,1160.0,0.0,2194.0
2022-02-06 07:00:00+00:00,0.0,0.0,948.0,1143.0,0.0,2091.0
2022-02-06 08:00:00+00:00,0.0,0.0,931.0,1103.0,0.0,2034.0
2022-02-06 09:00:00+00:00,0.0,0.0,845.0,999.0,0.0,1844.0
2022-02-06 10:00:00+00:00,0.0,0.0,743.0,860.0,0.0,1603.0
2022-02-06 11:00:00+00:00,0.0,0.0,596.0,752.0,0.0,1348.0
2022-02-06 12:00:00+00:00,0.0,0.0,614.0,752.0,0.0,1366.0
2022-02-06 13:00:00+00:00,0.0,0.0,716.0,819.0,0.0,1535.0
2022-02-06 14:00:00+00:00,0.0,0.0,775.0,860.0,0.0,1635.0
2022-02-06 15:00:00+00:00,0.0,0.0,802.0,952.0,0.0,1754.0
2022-02-06 16:00:00+00:00,0.0,0.0,698.0,910.0,0.0,1608.0
2022-02-06 17:00:00+00:00,0.0,0.0,704.0,894.0,0.0,1598.0
2022-02-06 18:00:00+00:00,0.0,0.0,672.0,922.0,0.0,1594.0
2022-02-06 19:00:00+00:00,0.0,0.0,683.0,917.0,0.0,1600.0
2022-02-06 20:00:00+00:00,0.0,44.0,672.0,831.0,0.0,1547.0
2022-02-06 21:00:00+00:00,0.0,0.0,928.0,971.0,0.0,1899.0
2022-02-06 22:00:00+00:00,0.0,0.0,808.0,927.0,0.0,1735.0
2022-02-06 23:00:00+00:00,0.0,0.0,869.0,896.0,0.0,1765.0
2022-02-07 00:00:00+00:00,0.0,0.0,899.0,869.0,0.0,1768.0
2022-02-07 01:00:00+00:00,0.0,0.0,817.0,867.0,0.0,1684.0
2022-02-07 02:00:00+00:00,0.0,0.0,822.0,828.0,0.0,1650.0
2022-02-07 03:00:00+00:00,0.0,0.0,767.0,894.0,0.0,1661.0
2022-02-07 04:00:00+00:00,0.0,0.0,752.0,857.0,0.0,1609.0
2022-02-07 05:00:00+00:00,0.0,49.0,793.0,863.0,0.0,1705.0
2022-02-07 06:00:00+00:00,0.0,0.0,636.0,692.0,0.0,1328.0
2022-02-07 07:00:00+00:00,0.0,0.0,596.0,690.0,0.0,1286.0
2022-02-07 08:00:00+00:00,0.0,0.0,606.0,686.0,0.0,1292.0
2022-02-07 09:00:00+00:00,0.0,0.0,713.0,762.0,0.0,1475.0
2022-02-07 10:00:00+00:00,0.0,0.0,759.0,791.0,0.0,1550.0
2022-02-07 11:00:00+00:00,0.0,0.0,818.0,774.0,0.0,1592.0
2022-02-07 12:00:00+00:00,0.0,0.0,838.0,721.0,0.0,1559.0
2022-02-07 13:00:00+00:00,0.0,0.0,661.0,594.0,0.0,1255.0
2022-02-07 14:00:00+00:00,0.0,0.0,537.0,534.0,0.0,1071.0
2022-02-07 15:00:00+00:00,0.0,0.0,563.0,563.0,0.0,1126.0
2022-02-07 16:00:00+00:00,0.0,0.0,456.0,493.0,0.0,949.0
2022-02-07 17:00:00+00:00,0.0,0.0,519.0,576.0,0.0,1095.0
2022-02-07 18:00:00+00:00,0.0,0.0,510.0,563.0,0.0,1073.0
2022-02-07 19:00:00+00:00,0.0,0.0,611.0,620.0,0.0,1231.0
2022-02-07 20:00:00+00:00,0.0,0.0,679.0,658.0,58.0,1395.0
2022-02-07 21:00:00+00:00,0.0,47.0,682.0,704.0,0.0,1433.0
2022-02-07 22:00:00+00:00,0.0,0.0,866.0,802.0,0.0,1668.0
2022-02-07 23:00:00+00:00,0.0,0.0,1295.0,1065.0,0.0,2360.0
2022-02-08 00:00:00+00:00,0.0,0.0,1325.0,1107.0,0.0,2432.0
2022-02-08 01:00:00+00:00,0.0,0.0,1239.0,1038.0,0.0,2277.0
2022-02-08 02:00:00+00:00,0.0,0.0,1128.0,964.0,0.0,2092.0
2022-02-08 03:00:00+00:00,0.0,0.0,1163.0,978.0,0.0,2141.0
2022-02-08 04:00:00+00:00,0.0,0.0,1266.0,1063.0,0.0,2329.0
2022-02-08 05:00:00+00:00,0.0,0.0,1105.0,1101.0,0.0,2206.0
2022-02-08 06:00:00+00:00,0.0,0.0,1135.0,1186.0,0.0,2321.0
2022-02-08 07:00:00+00:00,0.0,0.0,1077.0,1144.0,0.0,2221.0
2022-02-08 08:00:00+00:00,0.0,0.0,1067.0,1086.0,0.0,2153.0
2022-02-08 09:00:00+00:00,0.0,0.0,1088.0,994.0,0.0,2082.0
2022-02-08 10:00:00+00:00,0.0,0.0,1115.0,949.0,0.0,2064.0
2022-02-08 11:00:00+00:00,0.0,0.0,1111.0,886.0,0.0,1997.0
2022-02-08 12:00:00+00:00,0.0,0.0,1331.0,1059.0,0.0,2390.0
2022-02-08 13:00:00+00:00,0.0,0.0,1301.0,1151.0,0.0,2452.0
2022-02-08 14:00:00+00:00,0.0,0.0,1330.0,1200.0,0.0,2530.0
2022-02-08 15:00:00+00:00,0.0,0.0,1153.0,1155.0,0.0,2308.0
2022-02-08 16:00:00+00:00,0.0,0.0,1009.0,1060.0,0.0,2069.0
2022-02-08 17:00:00+00:00,0.0,0.0,896.0,997.0,0.0,1893.0
2022-02-08 18:00:00+00:00,0.0,0.0,969.0,1007.0,0.0,1976.0
2022-02-08 19:00:00+00:00,0.0,0.0,1028.0,1050.0,0.0,2078.0
2022-02-08 20:00:00+00:00,0.0,0.0,1067.0,1024.0,0.0,2091.0
2022-02-08 21:00:00+00:00,0.0,0.0,1038.0,1047.0,0.0,2085.0
2022-02-08 22:00:00+00:00,0.0,0.0,1182.0,1182.0,0.0,2364.0
2022-02-08 23:00:00+00:00,0.0,0.0,904.0,1052.0,0.0,1956.0
2022-02-09 00:00:00+00:00,0.0,0.0,1008.0,1126.0,0.0,2134.0
2022-02-09 01:00:00+00:00,0.0,0.0,983.0,1117.0,0.0,2100.0
2022-02-09 02:00:00+00:00,0.0,0.0,960.0,1100.0,0.0,2060.0
2022-02-09 03:00:00+00:00,0.0,0.0,934.0,1084.0,0.0,2018.0
2022-02-09 04:00:00+00:00,0.0,0.0,976.0,1148.0,0.0,2124.0
2022-02-09 05:00:00+00:00,0.0,0.0,1055.0,1232.0,0.0,2287.0
2022-02-09 06:00:00+00:00,0.0,0.0,921.0,1165.0,0.0,2086.0
2022-02-09 07:00:00+00:00,0.0,0.0,883.0,1123.0,0.0,2006.0
2022-02-09 08:00:00+00:00,0.0,0.0,873.0,1088.0,0.0,1961.0
2022-02-09 09:00:00+00:00,0.0,0.0,958.0,1087.0,0.0,2045.0
2022-02-09 10:00:00+00:00,0.0,0.0,901.0,1004.0,0.0,1905.0
2022-02-09 11:00:00+00:00,0.0,0.0,830.0,900.0,0.0,1730.0
2022-02-09 12:00:00+00:00,0.0,0.0,748.0,749.0,0.0,1497.0
2022-02-09 13:00:00+00:00,0.0,0.0,757.0,858.0,0.0,1615.0
2022-02-09 14:00:00+00:00,0.0,0.0,919.0,1052.0,0.0,1971.0
2022-02-09 15:00:00+00:00,0.0,49.0,954.0,1190.0,0.0,2193.0
2022-02-09 16:00:00+00:00,0.0,0.0,852.0,1189.0,0.0,2041.0
2022-02-09 17:00:00+00:00,0.0,0.0,1210.0,1352.0,0.0,2562.0
2022-02-09 18:00:00+00:00,0.0,0.0,1224.0,1336.0,0.0,2560.0
2022-02-09 19:00:00+00:00,0.0,0.0,1076.0,1251.0,0.0,2327.0
2022-02-09 20:00:00+00:00,0.0,0.0,1054.0,1198.0,0.0,2252.0
2022-02-09 21:00:00+00:00,0.0,0.0,995.0,1230.0,0.0,2225.0
2022-02-09 22:00:00+00:00,0.0,0.0,932.0,1193.0,0.0,2125.0
2022-02-09 23:00:00+00:00,0.0,0.0,630.0,988.0,0.0,1618.0
2022-02-10 00:00:00+00:00,0.0,0.0,594.0,939.0,0.0,1533.0
2022-02-10 01:00:00+00:00,0.0,0.0,733.0,979.0,0.0,1712.0
2022-02-10 02:00:00+00:00,0.0,0.0,795.0,1024.0,0.0,1819.0
2022-02-10 03:00:00+00:00,0.0,0.0,846.0,1081.0,0.0,1927.0
2022-02-10 04:00:00+00:00,0.0,0.0,751.0,1144.0,0.0,1895.0
2022-02-10 05:00:00+00:00,0.0,0.0,764.0,1144.0,0.0,1908.0
2022-02-10 06:00:00+00:00,0.0,0.0,587.0,1081.0,0.0,1668.0
2022-02-10 07:00:00+00:00,0.0,0.0,496.0,1006.0,0.0,1502.0
2022-02-10 08:00:00+00:00,0.0,0.0,326.0,798.0,0.0,1124.0
2022-02-10 09:00:00+00:00,0.0,0.0,298.0,721.0,0.0,1019.0
2022-02-10 10:00:00+00:00,0.0,0.0,383.0,798.0,0.0,1181.0
2022-02-10 11:00:00+00:00,0.0,0.0,570.0,871.0,0.0,1441.0
2022-02-10 12:00:00+00:00,0.0,0.0,701.0,929.0,0.0,1630.0
2022-02-10 13:00:00+00:00,0.0,0.0,675.0,941.0,0.0,1616.0
2022-02-10 14:00:00+00:00,0.0,0.0,651.0,1025.0,0.0,1676.0
2022-02-10 15:00:00+00:00,0.0,0.0,724.0,1142.0,0.0,1866.0
2022-02-10 16:00:00+00:00,0.0,0.0,709.0,1114.0,0.0,1823.0
2022-02-10 17:00:00+00:00,0.0,0.0,715.0,1123.0,0.0,1838.0
2022-02-10 18:00:00+00:00,0.0,0.0,581.0,1009.0,0.0,1590.0
2022-02-10 19:00:00+00:00,0.0,0.0,747.0,1064.0,0.0,1811.0
2022-02-10 20:00:00+00:00,0.0,0.0,1067.0,1214.0,0.0,2281.0
2022-02-10 21:00:00+00:00,0.0,0.0,1153.0,1303.0,0.0,2456.0
2022-02-10 22:00:00+00:00,0.0,0.0,1161.0,1308.0,0.0,2469.0
2022-02-10 23:00:00+00:00,0.0,0.0,1084.0,1175.0,0.0,2259.0
2022-02-11 00:00:00+00:00,0.0,0.0,1130.0,1153.0,0.0,2283.0
2022-02-11 01:00:00+00:00,0.0,0.0,1099.0,1094.0,0.0,2193.0
2022-02-11 02:00:00+00:00,0.0,0.0,1113.0,1140.0,0.0,2253.0
2022-02-11 03:00:00+00:00,0.0,0.0,1109.0,1191.0,0.0,2300.0
2022-02-11 04:00:00+00:00,0.0,0.0,821.0,1113.0,0.0,1934.0
2022-02-11 05:00:00+00:00,0.0,0.0,754.0,1160.0,0.0,1914.0
2022-02-11 06:00:00+00:00,0.0,0.0,676.0,1094.0,0.0,1770.0
2022-02-11 07:00:00+00:00,0.0,0.0,772.0,1112.0,0.0,1884.0
2022-02-11 08:00:00+00:00,0.0,0.0,818.0,1084.0,0.0,1902.0
2022-02-11 09:00:00+00:00,0.0,0.0,800.0,1103.0,0.0,1903.0
2022-02-11 10:00:00+00:00,0.0,0.0,882.0,1122.0,0.0,2004.0
2022-02-11 11:00:00+00:00,0.0,0.0,806.0,1010.0,0.0,1816.0
2022-02-11 12:00:00+00:00,0.0,0.0,911.0,1044.0,0.0,1955.0
2022-02-11 13:00:00+00:00,0.0,0.0,960.0,1128.0,0.0,2088.0
2022-02-11 14:00:00+00:00,0.0,0.0,774.0,1064.0,0.0,1838.0
2022-02-11 15:00:00+00:00,0.0,0.0,524.0,915.0,0.0,1439.0
2022-02-11 16:00:00+00:00,0.0,0.0,593.0,1018.0,0.0,1611.0
2022-02-11 17:00:00+00:00,0.0,0.0,666.0,1013.0,0.0,1679.0
2022-02-11 18:00:00+00:00,0.0,0.0,742.0,1044.0,0.0,1786.0
2022-02-11 19:00:00+00:00,0.0,0.0,826.0,1077.0,0.0,1903.0
2022-02-11 20:00:00+00:00,0.0,0.0,673.0,865.0,0.0,1538.0
2022-02-11 21:00:00+00:00,0.0,0.0,584.0,809.0,0.0,1393.0
2022-02-11 22:00:00+00:00,0.0,0.0,765.0,885.0,0.0,1650.0
2022-02-11 23:00:00+00:00,0.0,0.0,633.0,741.0,0.0,1374.0
2022-02-12 00:00:00+00:00,0.0,0.0,749.0,792.0,0.0,1541.0
2022-02-12 01:00:00+00:00,0.0,0.0,761.0,769.0,0.0,1530.0
2022-02-12 02:00:00+00:00,3.0,0.0,857.0,821.0,0.0,1681.0
2022-02-12 03:00:00+00:00,0.0,0.0,895.0,852.0,0.0,1747.0
2022-02-12 04:00:00+00:00,0.0,0.0,1041.0,989.0,0.0,2030.0
2022-02-12 05:00:00+00:00,0.0,0.0,973.0,969.0,0.0,1942.0
2022-02-12 06:00:00+00:00,0.0,0.0,953.0,962.0,0.0,1915.0
2022-02-12 07:00:00+00:00,0.0,0.0,963.0,923.0,0.0,1886.0
2022-02-12 08:00:00+00:00,0.0,0.0,305.0,491.0,0.0,796.0
2022-02-12 09:00:00+00:00,0.0,0.0,279.0,486.0,0.0,765.0
2022-02-12 10:00:00+00:00,0.0,0.0,377.0,615.0,0.0,992.0
2022-02-12 11:00:00+00:00,0.0,0.0,387.0,572.0,0.0,959.0
2022-02-12 12:00:00+00:00,0.0,0.0,273.0,498.0,0.0,771.0
2022-02-12 13:00:00+00:00,0.0,0.0,341.0,597.0,0.0,938.0
2022-02-12 14:00:00+00:00,0.0,0.0,310.0,639.0,0.0,949.0
2022-02-12 15:00:00+00:00,0.0,0.0,509.0,822.0,0.0,1331.0
2022-02-12 16:00:00+00:00,0.0,0.0,472.0,884.0,0.0,1356.0
2022-02-12 17:00:00+00:00,0.0,0.0,583.0,911.0,0.0,1494.0
2022-02-12 18:00:00+00:00,0.0,0.0,686.0,876.0,0.0,1562.0
2022-02-12 19:00:00+00:00,0.0,0.0,757.0,912.0,0.0,1669.0
2022-02-12 20:00:00+00:00,0.0,0.0,805.0,941.0,0.0,1746.0
2022-02-12 21:00:00+00:00,0.0,0.0,903.0,988.0,0.0,1891.0
2022-02-12 22:00:00+00:00,0.0,0.0,949.0,1041.0,0.0,1990.0
2022-02-12 23:00:00+00:00,0.0,0.0,902.0,1015.0,0.0,1917.0
2022-02-13 00:00:00+00:00,0.0,0.0,1010.0,1050.0,0.0,2060.0
2022-02-13 01:00:00+00:00,0.0,0.0,1000.0,1040.0,0.0,2040.0
2022-02-13 02:00:00+00:00,0.0,0.0,922.0,1013.0,0.0,1935.0
2022-02-13 03:00:00+00:00,0.0,0.0,931.0,1012.0,0.0,1943.0
2022-02-13 04:00:00+00:00,0.0,0.0,1027.0,1050.0,0.0,2077.0
2022-02-13 05:00:00+00:00,0.0,0.0,1084.0,1066.0,0.0,2150.0
2022-02-13 06:00:00+00:00,0.0,0.0,1074.0,1023.0,0.0,2097.0
2022-02-13 07:00:00+00:00,0.0,0.0,1131.0,1088.0,0.0,2219.0
2022-02-13 08:00:00+00:00,0.0,0.0,1123.0,1081.0,0.0,2204.0
2022-02-13 09:00:00+00:00,0.0,0.0,1080.0,1016.0,0.0,2096.0
2022-02-13 10:00:00+00:00,0.0,0.0,1039.0,968.0,0.0,2007.0
2022-02-13 11:00:00+00:00,0.0,0.0,935.0,883.0,0.0,1818.0
2022-02-13 12:00:00+00:00,0.0,0.0,860.0,827.0,0.0,1687.0
2022-02-13 13:00:00+00:00,0.0,0.0,835.0,850.0,0.0,1685.0
2022-02-13 14:00:00+00:00,0.0,0.0,981.0,944.0,0.0,1925.0
2022-02-13 15:00:00+00:00,0.0,0.0,991.0,1071.0,0.0,2062.0
2022-02-13 16:00:00+00:00,0.0,0.0,1124.0,1186.0,0.0,2310.0
2022-02-13 17:00:00+00:00,0.0,0.0,1179.0,1162.0,0.0,2341.0
2022-02-13 18:00:00+00:00,0.0,0.0,1143.0,1160.0,0.0,2303.0
2022-02-13 19:00:00+00:00,0.0,0.0,1120.0,1154.0,0.0,2274.0
2022-02-13 20:00:00+00:00,0.0,0.0,1125.0,1145.0,0.0,2270.0
2022-02-13 21:00:00+00:00,0.0,0.0,1116.0,1106.0,0.0,2222.0
2022-02-13 22:00:00+00:00,0.0,0.0,1112.0,1152.0,0.0,2264.0
2022-02-13 23:00:00+00:00,0.0,0.0,933.0,995.0,0.0,1928.0
2022-02-14 00:00:00+00:00,0.0,0.0,974.0,1027.0,0.0,2001.0
2022-02-14 01:00:00+00:00,0.0,0.0,922.0,1032.0,0.0,1954.0
2022-02-14 02:00:00+00:00,0.0,0.0,900.0,1030.0,0.0,1930.0
2022-02-14 03:00:00+00:00,0.0,0.0,852.0,1013.0,0.0,1865.0
2022-02-14 04:00:00+00:00,0.0,0.0,856.0,1072.0,0.0,1928.0
2022-02-14 05:00:00+00:00,0.0,0.0,762.0,1009.0,0.0,1771.0
2022-02-14 06:00:00+00:00,0.0,197.0,847.0,1146.0,0.0,2190.0
2022-02-14 07:00:00+00:00,0.0,272.0,668.0,1091.0,0.0,2031.0
2022-02-14 08:00:00+00:00,0.0,0.0,610.0,1031.0,0.0,1641.0
2022-02-14 09:00:00+00:00,0.0,48.0,552.0,966.0,0.0,1566.0
2022-02-14 10:00:00+00:00,0.0,296.0,514.0,933.0,0.0,1743.0
2022-02-14 11:00:00+00:00,0.0,300.0,628.0,990.0,0.0,1918.0
2022-02-14 12:00:00+00:00,0.0,3.0,639.0,939.0,0.0,1581.0
2022-02-14 13:00:00+00:00,0.0,79.0,606.0,946.0,0.0,1631.0
2022-02-14 14:00:00+00:00,0.0,392.0,545.0,906.0,0.0,1843.0
2022-02-14 15:00:00+00:00,0.0,375.0,413.0,876.0,0.0,1664.0
2022-02-14 16:00:00+00:00,0.0,115.0,503.0,980.0,0.0,1598.0
2022-02-14 17:00:00+00:00,0.0,0.0,741.0,1172.0,0.0,1913.0
2022-02-14 18:00:00+00:00,0.0,0.0,852.0,1167.0,0.0,2019.0
2022-02-14 19:00:00+00:00,0.0,0.0,973.0,1241.0,0.0,2214.0
2022-02-14 20:00:00+00:00,0.0,0.0,966.0,1213.0,0.0,2179.0
2022-02-14 21:00:00+00:00,0.0,0.0,1041.0,1226.0,0.0,2267.0
2022-02-14 22:00:00+00:00,0.0,0.0,1114.0,1276.0,0.0,2390.0
2022-02-14 23:00:00+00:00,0.0,0.0,1116.0,1192.0,0.0,2308.0
2022-02-15 00:00:00+00:00,0.0,0.0,1136.0,1225.0,0.0,2361.0
2022-02-15 01:00:00+00:00,0.0,0.0,1193.0,1297.0,0.0,2490.0
2022-02-15 02:00:00+00:00,0.0,0.0,909.0,1175.0,0.0,2084.0
2022-02-15 03:00:00+00:00,0.0,0.0,802.0,1082.0,0.0,1884.0
2022-02-15 04:00:00+00:00,0.0,0.0,619.0,995.0,0.0,1614.0
2022-02-15 05:00:00+00:00,0.0,0.0,689.0,994.0,0.0,1683.0
2022-02-15 06:00:00+00:00,0.0,0.0,600.0,988.0,0.0,1588.0
2022-02-15 07:00:00+00:00,0.0,0.0,558.0,924.0,0.0,1482.0
2022-02-15 08:00:00+00:00,0.0,0.0,615.0,915.0,0.0,1530.0
2022-02-15 09:00:00+00:00,0.0,0.0,630.0,828.0,0.0,1458.0
2022-02-15 10:00:00+00:00,0.0,0.0,739.0,944.0,0.0,1683.0
2022-02-15 11:00:00+00:00,0.0,0.0,795.0,963.0,0.0,1758.0
2022-02-15 12:00:00+00:00,0.0,0.0,719.0,900.0,0.0,1619.0
2022-02-15 13:00:00+00:00,0.0,0.0,741.0,943.0,0.0,1684.0
2022-02-15 14:00:00+00:00,0.0,0.0,747.0,1081.0,0.0,1828.0
2022-02-15 15:00:00+00:00,0.0,0.0,694.0,1111.0,0.0,1805.0
2022-02-15 16:00:00+00:00,0.0,0.0,662.0,1066.0,0.0,1728.0
2022-02-15 17:00:00+00:00,0.0,0.0,781.0,1169.0,0.0,1950.0
2022-02-15 18:00:00+00:00,0.0,0.0,850.0,1103.0,0.0,1953.0
2022-02-15 19:00:00+00:00,0.0,0.0,827.0,1057.0,0.0,1884.0
2022-02-15 20:00:00+00:00,0.0,0.0,876.0,1100.0,0.0,1976.0
2022-02-15 21:00:00+00:00,0.0,0.0,907.0,1142.0,0.0,2049.0
2022-02-15 22:00:00+00:00,0.0,0.0,960.0,1145.0,0.0,2105.0
2022-02-15 23:00:00+00:00,0.0,0.0,734.0,980.0,0.0,1714.0
2022-02-16 00:00:00+00:00,0.0,0.0,695.0,939.0,0.0,1634.0
2022-02-16 01:00:00+00:00,0.0,80.0,583.0,885.0,0.0,1548.0
2022-02-16 02:00:00+00:00,0.0,227.0,555.0,849.0,0.0,1631.0
2022-02-16 03:00:00+00:00,0.0,51.0,573.0,896.0,0.0,1520.0
2022-02-16 04:00:00+00:00,0.0,159.0,515.0,947.0,0.0,1621.0
2022-02-16 05:00:00+00:00,0.0,0.0,569.0,976.0,0.0,1545.0
2022-02-16 06:00:00+00:00,0.0,226.0,658.0,1025.0,0.0,1909.0
2022-02-16 07:00:00+00:00,0.0,2.0,597.0,1010.0,0.0,1609.0
2022-02-16 08:00:00+00:00,0.0,0.0,812.0,1197.0,0.0,2009.0
2022-02-16 09:00:00+00:00,0.0,0.0,783.0,1154.0,0.0,1937.0
2022-02-16 10:00:00+00:00,0.0,0.0,730.0,1117.0,0.0,1847.0
2022-02-16 11:00:00+00:00,0.0,53.0,754.0,1158.0,0.0,1965.0
2022-02-16 12:00:00+00:00,0.0,0.0,723.0,1089.0,0.0,1812.0
2022-02-16 13:00:00+00:00,0.0,0.0,744.0,1050.0,0.0,1794.0
2022-02-16 14:00:00+00:00,0.0,0.0,783.0,1092.0,0.0,1875.0
2022-02-16 15:00:00+00:00,0.0,0.0,1217.0,1204.0,0.0,2421.0
2022-02-16 16:00:00+00:00,0.0,0.0,1111.0,1091.0,0.0,2202.0
2022-02-16 17:00:00+00:00,0.0,0.0,1076.0,1071.0,0.0,2147.0
2022-02-16 18:00:00+00:00,0.0,0.0,1044.0,999.0,0.0,2043.0
2022-02-16 19:00:00+00:00,0.0,0.0,1169.0,1022.0,0.0,2191.0
2022-02-16 20:00:00+00:00,0.0,0.0,1235.0,974.0,0.0,2209.0
2022-02-16 21:00:00+00:00,0.0,0.0,1251.0,1034.0,0.0,2285.0
2022-02-16 22:00:00+00:00,0.0,0.0,1305.0,933.0,0.0,2238.0
2022-02-16 23:00:00+00:00,0.0,0.0,1242.0,875.0,0.0,2117.0
2022-02-17 00:00:00+00:00,0.0,0.0,1212.0,872.0,0.0,2084.0
2022-02-17 01:00:00+00:00,0.0,0.0,1193.0,871.0,0.0,2064.0
2022-02-17 02:00:00+00:00,0.0,0.0,961.0,748.0,0.0,1709.0
2022-02-17 03:00:00+00:00,0.0,0.0,866.0,719.0,0.0,1585.0
2022-02-17 04:00:00+00:00,0.0,0.0,796.0,758.0,0.0,1554.0
2022-02-17 05:00:00+00:00,0.0,0.0,974.0,931.0,0.0,1905.0
2022-02-17 06:00:00+00:00,0.0,103.0,823.0,829.0,52.0,1807.0
2022-02-17 07:00:00+00:00,0.0,104.0,735.0,765.0,73.0,1677.0
2022-02-17 08:00:00+00:00,0.0,0.0,725.0,692.0,0.0,1417.0
2022-02-17 09:00:00+00:00,0.0,0.0,937.0,739.0,0.0,1676.0
2022-02-17 10:00:00+00:00,0.0,0.0,1030.0,794.0,0.0,1824.0
