,CZ,DE,HU,IT,SI,CH,sum
2024-01-01 00:00:00+00:00,0.0,343.0,709.0,246.0,602.0,183.0,2083.0
2024-01-01 00:15:00+00:00,,338.0,659.0,,571.0,,1568.0
2024-01-01 00:30:00+00:00,,342.0,706.0,,632.0,,1680.0
2024-01-01 00:45:00+00:00,,341.0,749.0,,659.0,,1749.0
2024-01-01 01:00:00+00:00,0.0,313.0,715.0,251.0,528.0,293.0,2100.0
2024-01-01 01:15:00+00:00,,281.0,716.0,,521.0,,1518.0
2024-01-01 01:30:00+00:00,,290.0,764.0,,523.0,,1577.0
2024-01-01 01:45:00+00:00,,294.0,796.0,,467.0,,1557.0
2024-01-01 02:00:00+00:00,0.0,294.0,803.0,250.0,415.0,355.0,2117.0
2024-01-01 02:15:00+00:00,,273.0,832.0,,353.0,,1458.0
2024-01-01 02:30:00+00:00,,277.0,838.0,,339.0,,1454.0
2024-01-01 02:45:00+00:00,,275.0,905.0,,336.0,,1516.0
2024-01-01 03:00:00+00:00,0.0,241.0,829.0,277.0,217.0,514.0,2078.0
2024-01-01 03:15:00+00:00,,214.0,713.0,,136.0,,1063.0
2024-01-01 03:30:00+00:00,,254.0,664.0,,120.0,,1038.0
2024-01-01 03:45:00+00:00,,258.0,695.0,,135.0,,1088.0
2024-01-01 04:00:00+00:00,0.0,303.0,581.0,277.0,47.0,594.0,1802.0
2024-01-01 04:15:00+00:00,,269.0,473.0,,33.0,,775.0
2024-01-01 04:30:00+00:00,,240.0,446.0,,99.0,,785.0
2024-01-01 04:45:00+00:00,,144.0,471.0,,190.0,,805.0
2024-01-01 05:00:00+00:00,0.0,236.0,359.0,265.0,143.0,479.0,1482.0
2024-01-01 05:15:00+00:00,,227.0,379.0,,190.0,,796.0
2024-01-01 05:30:00+00:00,,236.0,425.0,,201.0,,862.0
2024-01-01 05:45:00+00:00,,237.0,455.0,,166.0,,858.0
2024-01-01 06:00:00+00:00,0.0,122.0,542.0,227.0,206.0,407.0,1504.0
2024-01-01 06:15:00+00:00,,114.0,594.0,,220.0,,928.0
2024-01-01 06:30:00+00:00,,113.0,624.0,,193.0,,930.0
2024-01-01 06:45:00+00:00,,123.0,619.0,,174.0,,916.0
2024-01-01 07:00:00+00:00,0.0,124.0,580.0,243.0,170.0,268.0,1385.0
2024-01-01 07:15:00+00:00,,124.0,618.0,,219.0,,961.0
2024-01-01 07:30:00+00:00,,115.0,611.0,,242.0,,968.0
2024-01-01 07:45:00+00:00,,109.0,645.0,,263.0,,1017.0
2024-01-01 08:00:00+00:00,0.0,122.0,598.0,226.0,176.0,420.0,1542.0
2024-01-01 08:15:00+00:00,,114.0,550.0,,114.0,,778.0
2024-01-01 08:30:00+00:00,,101.0,580.0,,129.0,,810.0
2024-01-01 08:45:00+00:00,,91.0,650.0,,162.0,,903.0
2024-01-01 09:00:00+00:00,0.0,75.0,663.0,242.0,135.0,434.0,1549.0
2024-01-01 09:15:00+00:00,,61.0,686.0,,194.0,,941.0
2024-01-01 09:30:00+00:00,,67.0,716.0,,222.0,,1005.0
2024-01-01 09:45:00+00:00,,72.0,761.0,,244.0,,1077.0
2024-01-01 10:00:00+00:00,0.0,56.0,783.0,234.0,224.0,480.0,1777.0
2024-01-01 10:15:00+00:00,,59.0,838.0,,238.0,,1135.0
2024-01-01 10:30:00+00:00,,60.0,799.0,,197.0,,1056.0
2024-01-01 10:45:00+00:00,,66.0,828.0,,223.0,,1117.0
2024-01-01 11:00:00+00:00,0.0,82.0,768.0,214.0,202.0,437.0,1703.0
2024-01-01 11:15:00+00:00,,108.0,777.0,,191.0,,1076.0
2024-01-01 11:30:00+00:00,,146.0,784.0,,143.0,,1073.0
2024-01-01 11:45:00+00:00,,198.0,785.0,,130.0,,1113.0
2024-01-01 12:00:00+00:00,0.0,221.0,781.0,182.0,90.0,66.0,1340.0
2024-01-01 12:15:00+00:00,,214.0,814.0,,152.0,,1180.0
2024-01-01 12:30:00+00:00,,253.0,909.0,,216.0,,1378.0
2024-01-01 12:45:00+00:00,,312.0,961.0,,281.0,,1554.0
2024-01-01 13:00:00+00:00,0.0,394.0,1033.0,198.0,277.0,0.0,1902.0
2024-01-01 13:15:00+00:00,,374.0,1062.0,,316.0,,1752.0
2024-01-01 13:30:00+00:00,,449.0,1141.0,,412.0,,2002.0
2024-01-01 13:45:00+00:00,,504.0,1091.0,,402.0,,1997.0
2024-01-01 14:00:00+00:00,0.0,436.0,890.0,273.0,303.0,0.0,1902.0
2024-01-01 14:15:00+00:00,,440.0,908.0,,352.0,,1700.0
2024-01-01 14:30:00+00:00,,380.0,868.0,,338.0,,1586.0
2024-01-01 14:45:00+00:00,,348.0,930.0,,404.0,,1682.0
2024-01-01 15:00:00+00:00,0.0,506.0,981.0,291.0,659.0,0.0,2437.0
2024-01-01 15:15:00+00:00,,528.0,1042.0,,764.0,,2334.0
2024-01-01 15:30:00+00:00,,467.0,1000.0,,778.0,,2245.0
2024-01-01 15:45:00+00:00,,480.0,952.0,,796.0,,2228.0
2024-01-01 16:00:00+00:00,0.0,688.0,856.0,273.0,744.0,0.0,2561.0
2024-01-01 16:15:00+00:00,,553.0,953.0,,824.0,,2330.0
2024-01-01 16:30:00+00:00,,529.0,963.0,,826.0,,2318.0
2024-01-01 16:45:00+00:00,,489.0,995.0,,860.0,,2344.0
2024-01-01 17:00:00+00:00,0.0,568.0,976.0,218.0,796.0,0.0,2558.0
2024-01-01 17:15:00+00:00,,629.0,931.0,,766.0,,2326.0
2024-01-01 17:30:00+00:00,,616.0,999.0,,794.0,,2409.0
2024-01-01 17:45:00+00:00,,714.0,1023.0,,822.0,,2559.0
2024-01-01 18:00:00+00:00,0.0,548.0,1001.0,0.0,798.0,0.0,2347.0
2024-01-01 18:15:00+00:00,,577.0,988.0,,805.0,,2370.0
2024-01-01 18:30:00+00:00,,588.0,979.0,,814.0,,2381.0
2024-01-01 18:45:00+00:00,,713.0,960.0,,780.0,,2453.0
2024-01-01 19:00:00+00:00,0.0,571.0,988.0,0.0,757.0,0.0,2316.0
2024-01-01 19:15:00+00:00,,509.0,1020.0,,751.0,,2280.0
2024-01-01 19:30:00+00:00,,538.0,1047.0,,757.0,,2342.0
2024-01-01 19:45:00+00:00,,567.0,1037.0,,762.0,,2366.0
2024-01-01 20:00:00+00:00,0.0,504.0,906.0,0.0,712.0,0.0,2122.0
2024-01-01 20:15:00+00:00,,520.0,923.0,,732.0,,2175.0
2024-01-01 20:30:00+00:00,,555.0,963.0,,745.0,,2263.0
2024-01-01 20:45:00+00:00,,613.0,920.0,,717.0,,2250.0
2024-01-01 21:00:00+00:00,0.0,547.0,828.0,0.0,617.0,0.0,1992.0
2024-01-01 21:15:00+00:00,,605.0,776.0,,565.0,,1946.0
2024-01-01 21:30:00+00:00,,646.0,773.0,,547.0,,1966.0
2024-01-01 21:45:00+00:00,,695.0,788.0,,527.0,,2010.0
2024-01-01 22:00:00+00:00,0.0,725.0,705.0,0.0,366.0,0.0,1796.0
2024-01-01 22:15:00+00:00,,784.0,567.0,,196.0,,1547.0
2024-01-01 22:30:00+00:00,,772.0,616.0,,223.0,,1611.0
2024-01-01 22:45:00+00:00,,794.0,646.0,,182.0,,1622.0
2024-01-01 23:00:00+00:00,0.0,631.0,600.0,0.0,67.0,0.0,1298.0
2024-01-01 23:15:00+00:00,,630.0,504.0,,28.0,,1162.0
2024-01-01 23:30:00+00:00,,680.0,474.0,,0.0,,1154.0
2024-01-01 23:45:00+00:00,,694.0,454.0,,0.0,,1148.0
2024-01-02 00:00:00+00:00,0.0,690.0,435.0,0.0,0.0,0.0,1125.0
2024-01-02 00:15:00+00:00,,755.0,431.0,,16.0,,1202.0
2024-01-02 00:30:00+00:00,,776.0,408.0,,36.0,,1220.0
2024-01-02 00:45:00+00:00,,768.0,360.0,,42.0,,1170.0
2024-01-02 01:00:00+00:00,0.0,770.0,392.0,0.0,132.0,0.0,1294.0
2024-01-02 01:15:00+00:00,,791.0,360.0,,117.0,,1268.0
2024-01-02 01:30:00+00:00,,806.0,327.0,,98.0,,1231.0
2024-01-02 01:45:00+00:00,,827.0,311.0,,98.0,,1236.0
2024-01-02 02:00:00+00:00,0.0,853.0,315.0,0.0,118.0,0.0,1286.0
2024-01-02 02:15:00+00:00,,844.0,281.0,,160.0,,1285.0
2024-01-02 02:30:00+00:00,,828.0,285.0,,208.0,,1321.0
2024-01-02 02:45:00+00:00,,812.0,293.0,,230.0,,1335.0
2024-01-02 03:00:00+00:00,0.0,831.0,449.0,0.0,324.0,0.0,1604.0
2024-01-02 03:15:00+00:00,,856.0,466.0,,350.0,,1672.0
2024-01-02 03:30:00+00:00,,844.0,412.0,,363.0,,1619.0
2024-01-02 03:45:00+00:00,,865.0,407.0,,362.0,,1634.0
2024-01-02 04:00:00+00:00,0.0,851.0,458.0,0.0,293.0,0.0,1602.0
2024-01-02 04:15:00+00:00,,861.0,470.0,,259.0,,1590.0
2024-01-02 04:30:00+00:00,,852.0,452.0,,248.0,,1552.0
2024-01-02 04:45:00+00:00,,900.0,484.0,,279.0,,1663.0
2024-01-02 05:00:00+00:00,0.0,739.0,470.0,309.0,295.0,0.0,1813.0
2024-01-02 05:15:00+00:00,,768.0,531.0,,335.0,,1634.0
2024-01-02 05:30:00+00:00,,742.0,560.0,,397.0,,1699.0
2024-01-02 05:45:00+00:00,,737.0,569.0,,404.0,,1710.0
2024-01-02 06:00:00+00:00,0.0,813.0,632.0,295.0,424.0,0.0,2164.0
2024-01-02 06:15:00+00:00,,814.0,730.0,,478.0,,2022.0
2024-01-02 06:30:00+00:00,,716.0,763.0,,506.0,,1985.0
2024-01-02 06:45:00+00:00,,654.0,702.0,,522.0,,1878.0
2024-01-02 07:00:00+00:00,0.0,659.0,716.0,266.0,495.0,0.0,2136.0
2024-01-02 07:15:00+00:00,,613.0,744.0,,514.0,,1871.0
2024-01-02 07:30:00+00:00,,596.0,774.0,,531.0,,1901.0
2024-01-02 07:45:00+00:00,,498.0,714.0,,494.0,,1706.0
2024-01-02 08:00:00+00:00,0.0,387.0,635.0,257.0,500.0,0.0,1779.0
2024-01-02 08:15:00+00:00,,278.0,645.0,,490.0,,1413.0
2024-01-02 08:30:00+00:00,,274.0,649.0,,465.0,,1388.0
2024-01-02 08:45:00+00:00,,452.0,649.0,,432.0,,1533.0
2024-01-02 09:00:00+00:00,0.0,583.0,595.0,269.0,378.0,0.0,1825.0
2024-01-02 09:15:00+00:00,,630.0,598.0,,367.0,,1595.0
2024-01-02 09:30:00+00:00,,695.0,593.0,,352.0,,1640.0
2024-01-02 09:45:00+00:00,,717.0,494.0,,258.0,,1469.0
2024-01-02 10:00:00+00:00,0.0,780.0,343.0,335.0,168.0,0.0,1626.0
2024-01-02 10:15:00+00:00,,781.0,376.0,,205.0,,1362.0
2024-01-02 10:30:00+00:00,,753.0,375.0,,238.0,,1366.0
2024-01-02 10:45:00+00:00,,725.0,360.0,,245.0,,1330.0
2024-01-02 11:00:00+00:00,0.0,494.0,376.0,314.0,280.0,0.0,1464.0
2024-01-02 11:15:00+00:00,,463.0,400.0,,289.0,,1152.0
2024-01-02 11:30:00+00:00,,470.0,450.0,,308.0,,1228.0
2024-01-02 11:45:00+00:00,,489.0,553.0,,346.0,,1388.0
2024-01-02 12:00:00+00:00,0.0,663.0,496.0,300.0,231.0,0.0,1690.0
2024-01-02 12:15:00+00:00,,662.0,574.0,,261.0,,1497.0
2024-01-02 12:30:00+00:00,,630.0,672.0,,339.0,,1641.0
2024-01-02 12:45:00+00:00,,605.0,729.0,,372.0,,1706.0
2024-01-02 13:00:00+00:00,0.0,710.0,819.0,315.0,377.0,0.0,2221.0
2024-01-02 13:15:00+00:00,,674.0,908.0,,446.0,,2028.0
2024-01-02 13:30:00+00:00,,622.0,954.0,,521.0,,2097.0
2024-01-02 13:45:00+00:00,,613.0,1020.0,,566.0,,2199.0
2024-01-02 14:00:00+00:00,0.0,720.0,978.0,313.0,482.0,0.0,2493.0
2024-01-02 14:15:00+00:00,,714.0,1054.0,,571.0,,2339.0
2024-01-02 14:30:00+00:00,,601.0,1054.0,,613.0,,2268.0
2024-01-02 14:45:00+00:00,,630.0,1074.0,,640.0,,2344.0
2024-01-02 15:00:00+00:00,0.0,662.0,1072.0,282.0,644.0,0.0,2660.0
2024-01-02 15:15:00+00:00,,646.0,1086.0,,670.0,,2402.0
2024-01-02 15:30:00+00:00,,516.0,1065.0,,720.0,,2301.0
2024-01-02 15:45:00+00:00,,484.0,1074.0,,779.0,,2337.0
2024-01-02 16:00:00+00:00,0.0,605.0,1022.0,265.0,741.0,0.0,2633.0
2024-01-02 16:15:00+00:00,,617.0,1032.0,,760.0,,2409.0
2024-01-02 16:30:00+00:00,,628.0,1051.0,,765.0,,2444.0
2024-01-02 16:45:00+00:00,,511.0,1020.0,,772.0,,2303.0
2024-01-02 17:00:00+00:00,0.0,504.0,1013.0,283.0,735.0,0.0,2535.0
2024-01-02 17:15:00+00:00,,504.0,1050.0,,732.0,,2286.0
2024-01-02 17:30:00+00:00,,448.0,1074.0,,734.0,,2256.0
2024-01-02 17:45:00+00:00,,440.0,1032.0,,714.0,,2186.0
2024-01-02 18:00:00+00:00,0.0,410.0,1075.0,250.0,689.0,0.0,2424.0
2024-01-02 18:15:00+00:00,,467.0,1064.0,,661.0,,2192.0
2024-01-02 18:30:00+00:00,,615.0,1129.0,,660.0,,2404.0
2024-01-02 18:45:00+00:00,,619.0,1181.0,,650.0,,2450.0
2024-01-02 19:00:00+00:00,0.0,472.0,1192.0,308.0,659.0,0.0,2631.0
2024-01-02 19:15:00+00:00,,506.0,1234.0,,674.0,,2414.0
2024-01-02 19:30:00+00:00,,561.0,1232.0,,621.0,,2414.0
2024-01-02 19:45:00+00:00,,558.0,1287.0,,632.0,,2477.0
2024-01-02 20:00:00+00:00,0.0,413.0,1302.0,333.0,728.0,0.0,2776.0
2024-01-02 20:15:00+00:00,,412.0,1217.0,,732.0,,2361.0
2024-01-02 20:30:00+00:00,,411.0,1193.0,,744.0,,2348.0
2024-01-02 20:45:00+00:00,,394.0,1127.0,,716.0,,2237.0
2024-01-02 21:00:00+00:00,0.0,428.0,941.0,336.0,542.0,0.0,2247.0
2024-01-02 21:15:00+00:00,,426.0,942.0,,564.0,,1932.0
2024-01-02 21:30:00+00:00,,410.0,895.0,,545.0,,1850.0
2024-01-02 21:45:00+00:00,,393.0,867.0,,543.0,,1803.0
2024-01-02 22:00:00+00:00,0.0,325.0,840.0,268.0,520.0,0.0,1953.0
2024-01-02 22:15:00+00:00,,318.0,790.0,,480.0,,1588.0
2024-01-02 22:30:00+00:00,,321.0,799.0,,478.0,,1598.0
2024-01-02 22:45:00+00:00,,360.0,847.0,,513.0,,1720.0
2024-01-02 23:00:00+00:00,0.0,454.0,737.0,269.0,458.0,0.0,1918.0
2024-01-02 23:15:00+00:00,,488.0,739.0,,482.0,,1709.0
2024-01-02 23:30:00+00:00,,637.0,678.0,,461.0,,1776.0
2024-01-02 23:45:00+00:00,,698.0,655.0,,469.0,,1822.0
2024-01-03 00:00:00+00:00,0.0,626.0,645.0,279.0,489.0,0.0,2039.0
2024-01-03 00:15:00+00:00,,581.0,608.0,,454.0,,1643.0
2024-01-03 00:30:00+00:00,,564.0,575.0,,410.0,,1549.0
2024-01-03 00:45:00+00:00,,541.0,497.0,,336.0,,1374.0
2024-01-03 01:00:00+00:00,0.0,462.0,418.0,259.0,300.0,0.0,1439.0
2024-01-03 01:15:00+00:00,,470.0,505.0,,339.0,,1314.0
2024-01-03 01:30:00+00:00,,504.0,494.0,,306.0,,1304.0
2024-01-03 01:45:00+00:00,,591.0,479.0,,278.0,,1348.0
2024-01-03 02:00:00+00:00,0.0,550.0,453.0,312.0,244.0,0.0,1559.0
2024-01-03 02:15:00+00:00,,539.0,421.0,,238.0,,1198.0
2024-01-03 02:30:00+00:00,,506.0,468.0,,286.0,,1260.0
2024-01-03 02:45:00+00:00,,420.0,478.0,,289.0,,1187.0
2024-01-03 03:00:00+00:00,0.0,416.0,519.0,325.0,324.0,0.0,1584.0
2024-01-03 03:15:00+00:00,,427.0,576.0,,342.0,,1345.0
2024-01-03 03:30:00+00:00,,424.0,584.0,,349.0,,1357.0
2024-01-03 03:45:00+00:00,,442.0,605.0,,386.0,,1433.0
2024-01-03 04:00:00+00:00,0.0,569.0,709.0,324.0,481.0,0.0,2083.0
2024-01-03 04:15:00+00:00,,633.0,831.0,,588.0,,2052.0
2024-01-03 04:30:00+00:00,,605.0,822.0,,598.0,,2025.0
2024-01-03 04:45:00+00:00,,563.0,742.0,,545.0,,1850.0
2024-01-03 05:00:00+00:00,0.0,602.0,726.0,326.0,454.0,0.0,2108.0
2024-01-03 05:15:00+00:00,,620.0,872.0,,474.0,,1966.0
2024-01-03 05:30:00+00:00,,464.0,907.0,,511.0,,1882.0
2024-01-03 05:45:00+00:00,,381.0,973.0,,572.0,,1926.0
2024-01-03 06:00:00+00:00,0.0,265.0,1134.0,340.0,635.0,0.0,2374.0
2024-01-03 06:15:00+00:00,,221.0,1118.0,,641.0,,1980.0
2024-01-03 06:30:00+00:00,,231.0,1071.0,,672.0,,1974.0
2024-01-03 06:45:00+00:00,,253.0,1078.0,,720.0,,2051.0
2024-01-03 07:00:00+00:00,0.0,238.0,1147.0,340.0,801.0,0.0,2526.0
2024-01-03 07:15:00+00:00,,247.0,1159.0,,844.0,,2250.0
2024-01-03 07:30:00+00:00,,245.0,1156.0,,876.0,,2277.0
2024-01-03 07:45:00+00:00,,216.0,1127.0,,894.0,,2237.0
2024-01-03 08:00:00+00:00,0.0,108.0,985.0,330.0,817.0,243.0,2483.0
2024-01-03 08:15:00+00:00,,57.0,966.0,,747.0,,1770.0
2024-01-03 08:30:00+00:00,,65.0,898.0,,718.0,,1681.0
2024-01-03 08:45:00+00:00,,51.0,830.0,,628.0,,1509.0
2024-01-03 09:00:00+00:00,0.0,85.0,913.0,332.0,561.0,379.0,2270.0
2024-01-03 09:15:00+00:00,,50.0,927.0,,481.0,,1458.0
2024-01-03 09:30:00+00:00,,50.0,904.0,,300.0,,1254.0
2024-01-03 09:45:00+00:00,,121.0,883.0,,262.0,,1266.0
2024-01-03 10:00:00+00:00,0.0,67.0,940.0,356.0,318.0,529.0,2210.0
2024-01-03 10:15:00+00:00,,67.0,919.0,,326.0,,1312.0
2024-01-03 10:30:00+00:00,,58.0,956.0,,342.0,,1356.0
2024-01-03 10:45:00+00:00,,77.0,961.0,,305.0,,1343.0
2024-01-03 11:00:00+00:00,0.0,86.0,1110.0,348.0,448.0,592.0,2584.0
2024-01-03 11:15:00+00:00,,97.0,1130.0,,454.0,,1681.0
2024-01-03 11:30:00+00:00,,75.0,1051.0,,439.0,,1565.0
2024-01-03 11:45:00+00:00,,73.0,990.0,,441.0,,1504.0
2024-01-03 12:00:00+00:00,0.0,75.0,957.0,354.0,394.0,531.0,2311.0
2024-01-03 12:15:00+00:00,,97.0,1033.0,,470.0,,1600.0
2024-01-03 12:30:00+00:00,,100.0,1076.0,,478.0,,1654.0
2024-01-03 12:45:00+00:00,,91.0,1111.0,,422.0,,1624.0
2024-01-03 13:00:00+00:00,0.0,95.0,972.0,354.0,191.0,443.0,2055.0
2024-01-03 13:15:00+00:00,,65.0,939.0,,196.0,,1200.0
2024-01-03 13:30:00+00:00,,72.0,936.0,,182.0,,1190.0
2024-01-03 13:45:00+00:00,,99.0,964.0,,178.0,,1241.0
2024-01-03 14:00:00+00:00,0.0,465.0,881.0,310.0,159.0,384.0,2199.0
2024-01-03 14:15:00+00:00,,233.0,887.0,,323.0,,1443.0
2024-01-03 14:30:00+00:00,,180.0,880.0,,375.0,,1435.0
2024-01-03 14:45:00+00:00,,161.0,895.0,,427.0,,1483.0
2024-01-03 15:00:00+00:00,0.0,201.0,1063.0,252.0,608.0,122.0,2246.0
2024-01-03 15:15:00+00:00,,194.0,1185.0,,754.0,,2133.0
2024-01-03 15:30:00+00:00,,179.0,1163.0,,820.0,,2162.0
2024-01-03 15:45:00+00:00,,145.0,1140.0,,805.0,,2090.0
2024-01-03 16:00:00+00:00,0.0,229.0,1044.0,328.0,692.0,0.0,2293.0
2024-01-03 16:15:00+00:00,,173.0,965.0,,650.0,,1788.0
2024-01-03 16:30:00+00:00,,88.0,906.0,,646.0,,1640.0
2024-01-03 16:45:00+00:00,,93.0,869.0,,652.0,,1614.0
2024-01-03 17:00:00+00:00,0.0,192.0,939.0,327.0,680.0,0.0,2138.0
2024-01-03 17:15:00+00:00,,195.0,917.0,,638.0,,1750.0
2024-01-03 17:30:00+00:00,,176.0,953.0,,678.0,,1807.0
2024-01-03 17:45:00+00:00,,147.0,922.0,,682.0,,1751.0
2024-01-03 18:00:00+00:00,0.0,181.0,968.0,334.0,730.0,0.0,2213.0
2024-01-03 18:15:00+00:00,,203.0,960.0,,708.0,,1871.0
2024-01-03 18:30:00+00:00,,181.0,1025.0,,722.0,,1928.0
2024-01-03 18:45:00+00:00,,190.0,1004.0,,696.0,,1890.0
2024-01-03 19:00:00+00:00,0.0,126.0,1088.0,269.0,834.0,115.0,2432.0
2024-01-03 19:15:00+00:00,,130.0,1069.0,,813.0,,2012.0
2024-01-03 19:30:00+00:00,,148.0,1073.0,,817.0,,2038.0
2024-01-03 19:45:00+00:00,,165.0,1078.0,,788.0,,2031.0
2024-01-03 20:00:00+00:00,0.0,185.0,1032.0,265.0,753.0,85.0,2320.0
2024-01-03 20:15:00+00:00,,188.0,1007.0,,714.0,,1909.0
2024-01-03 20:30:00+00:00,,201.0,1038.0,,691.0,,1930.0
2024-01-03 20:45:00+00:00,,274.0,939.0,,610.0,,1823.0
2024-01-03 21:00:00+00:00,0.0,301.0,750.0,343.0,617.0,81.0,2092.0
2024-01-03 21:15:00+00:00,,387.0,630.0,,587.0,,1604.0
2024-01-03 21:30:00+00:00,,321.0,585.0,,510.0,,1416.0
2024-01-03 21:45:00+00:00,,279.0,619.0,,536.0,,1434.0
2024-01-03 22:00:00+00:00,0.0,225.0,649.0,287.0,708.0,335.0,2204.0
2024-01-03 22:15:00+00:00,,181.0,578.0,,616.0,,1375.0
2024-01-03 22:30:00+00:00,,166.0,546.0,,521.0,,1233.0
2024-01-03 22:45:00+00:00,,175.0,561.0,,491.0,,1227.0
2024-01-03 23:00:00+00:00,0.0,323.0,575.0,233.0,520.0,0.0,1651.0
2024-01-03 23:15:00+00:00,,349.0,550.0,,521.0,,1420.0
2024-01-03 23:30:00+00:00,,380.0,540.0,,509.0,,1429.0
2024-01-03 23:45:00+00:00,,379.0,493.0,,502.0,,1374.0
2024-01-04 00:00:00+00:00,0.0,415.0,521.0,264.0,477.0,0.0,1677.0
2024-01-04 00:15:00+00:00,,439.0,526.0,,468.0,,1433.0
2024-01-04 00:30:00+00:00,,563.0,524.0,,420.0,,1507.0
2024-01-04 00:45:00+00:00,,560.0,537.0,,414.0,,1511.0
2024-01-04 01:00:00+00:00,0.0,536.0,547.0,275.0,375.0,0.0,1733.0
2024-01-04 01:15:00+00:00,,587.0,607.0,,404.0,,1598.0
2024-01-04 01:30:00+00:00,,582.0,657.0,,417.0,,1656.0
2024-01-04 01:45:00+00:00,,572.0,691.0,,404.0,,1667.0
2024-01-04 02:00:00+00:00,0.0,571.0,675.0,306.0,356.0,0.0,1908.0
2024-01-04 02:15:00+00:00,,578.0,744.0,,394.0,,1716.0
2024-01-04 02:30:00+00:00,,585.0,769.0,,400.0,,1754.0
2024-01-04 02:45:00+00:00,,594.0,787.0,,394.0,,1775.0
2024-01-04 03:00:00+00:00,0.0,634.0,865.0,313.0,415.0,0.0,2227.0
2024-01-04 03:15:00+00:00,,634.0,848.0,,414.0,,1896.0
2024-01-04 03:30:00+00:00,,649.0,913.0,,436.0,,1998.0
2024-01-04 03:45:00+00:00,,628.0,910.0,,442.0,,1980.0
2024-01-04 04:00:00+00:00,0.0,550.0,954.0,345.0,449.0,0.0,2298.0
2024-01-04 04:15:00+00:00,,516.0,973.0,,459.0,,1948.0
2024-01-04 04:30:00+00:00,,396.0,983.0,,509.0,,1888.0
2024-01-04 04:45:00+00:00,,362.0,1016.0,,548.0,,1926.0
2024-01-04 05:00:00+00:00,0.0,250.0,1095.0,322.0,605.0,288.0,2560.0
2024-01-04 05:15:00+00:00,,258.0,1111.0,,640.0,,2009.0
2024-01-04 05:30:00+00:00,,120.0,1168.0,,740.0,,2028.0
2024-01-04 05:45:00+00:00,,99.0,1223.0,,792.0,,2114.0
2024-01-04 06:00:00+00:00,0.0,121.0,1277.0,307.0,680.0,14.0,2399.0
2024-01-04 06:15:00+00:00,,155.0,1337.0,,713.0,,2205.0
2024-01-04 06:30:00+00:00,,107.0,1279.0,,680.0,,2066.0
2024-01-04 06:45:00+00:00,,223.0,1248.0,,625.0,,2096.0
2024-01-04 07:00:00+00:00,0.0,382.0,1061.0,336.0,470.0,243.0,2492.0
2024-01-04 07:15:00+00:00,,425.0,893.0,,336.0,,1654.0
2024-01-04 07:30:00+00:00,,552.0,800.0,,244.0,,1596.0
2024-01-04 07:45:00+00:00,,681.0,725.0,,169.0,,1575.0
2024-01-04 08:00:00+00:00,55.0,1132.0,544.0,299.0,0.0,545.0,2575.0
2024-01-04 08:15:00+00:00,,1317.0,482.0,,0.0,,1799.0
2024-01-04 08:30:00+00:00,,1396.0,543.0,,0.0,,1939.0
2024-01-04 08:45:00+00:00,,1492.0,462.0,,0.0,,1954.0
2024-01-04 09:00:00+00:00,307.0,1742.0,269.0,310.0,0.0,647.0,3275.0
2024-01-04 09:15:00+00:00,,1896.0,202.0,,0.0,,2098.0
2024-01-04 09:30:00+00:00,,1959.0,238.0,,0.0,,2197.0
2024-01-04 09:45:00+00:00,,2009.0,322.0,,0.0,,2331.0
2024-01-04 10:00:00+00:00,210.0,1984.0,335.0,318.0,0.0,1116.0,3963.0
2024-01-04 10:15:00+00:00,,2023.0,333.0,,0.0,,2356.0
2024-01-04 10:30:00+00:00,,2076.0,309.0,,0.0,,2385.0
2024-01-04 10:45:00+00:00,,2096.0,283.0,,0.0,,2379.0
2024-01-04 11:00:00+00:00,359.0,1928.0,460.0,265.0,0.0,491.0,3503.0
2024-01-04 11:15:00+00:00,,1792.0,581.0,,0.0,,2373.0
2024-01-04 11:30:00+00:00,,1842.0,667.0,,0.0,,2509.0
2024-01-04 11:45:00+00:00,,1896.0,669.0,,0.0,,2565.0
2024-01-04 12:00:00+00:00,356.0,2023.0,693.0,276.0,0.0,56.0,3404.0
2024-01-04 12:15:00+00:00,,1807.0,787.0,,0.0,,2594.0
2024-01-04 12:30:00+00:00,,1671.0,866.0,,0.0,,2537.0
2024-01-04 12:45:00+00:00,,1684.0,889.0,,0.0,,2573.0
2024-01-04 13:00:00+00:00,36.0,1997.0,930.0,331.0,106.0,0.0,3400.0
2024-01-04 13:15:00+00:00,,1822.0,1048.0,,303.0,,3173.0
2024-01-04 13:30:00+00:00,,1640.0,1153.0,,443.0,,3236.0
2024-01-04 13:45:00+00:00,,1538.0,1224.0,,550.0,,3312.0
2024-01-04 14:00:00+00:00,0.0,1811.0,1162.0,309.0,451.0,0.0,3733.0
2024-01-04 14:15:00+00:00,,1602.0,1331.0,,518.0,,3451.0
2024-01-04 14:30:00+00:00,,1556.0,1325.0,,510.0,,3391.0
2024-01-04 14:45:00+00:00,,1601.0,1355.0,,489.0,,3445.0
2024-01-04 15:00:00+00:00,0.0,2280.0,1050.0,309.0,292.0,152.0,4083.0
2024-01-04 15:15:00+00:00,,2305.0,964.0,,258.0,,3527.0
2024-01-04 15:30:00+00:00,,2285.0,1031.0,,323.0,,3639.0
2024-01-04 15:45:00+00:00,,2394.0,1051.0,,341.0,,3786.0
2024-01-04 16:00:00+00:00,0.0,2521.0,887.0,269.0,276.0,132.0,4085.0
