,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
25,0.0,Planned maintenance,,2023-02-01 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2022-10-01 00:00:00+02:00
26,0.0,Planned maintenance,,2023-03-09 00:00:00+01:00,252.4,Fossil Gas,18WAMBIETA-12-0S,PT60M,2023-01-16 00:00:00+01:00
27,0.0,Planned maintenance,,2023-03-09 00:00:00+01:00,252.4,Fossil Gas,18WAMBIETA-12-0S,PT60M,2023-01-16 00:00:00+01:00
28,0.0,Planned maintenance,,2023-03-25 00:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-03-06 00:00:00+01:00
29,0.0,Planned maintenance,,2023-03-09 00:00:00+01:00,281.6,Fossil Gas,18WAMBIETA-12-0S,PT60M,2023-01-16 00:00:00+01:00
30,0.0,Planned maintenance,,2023-02-01 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-09 00:00:00+01:00
31,0.0,Planned maintenance,,2023-02-01 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-09 00:00:00+01:00
32,0.0,Planned maintenance,,2023-02-01 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-09 00:00:00+01:00
35,0.0,Planned maintenance,,2023-07-15 00:00:00+02:00,133.0,Hydro Water Reservoir,18WDUER-12345-0N,PT60M,2023-06-05 00:00:00+02:00
36,0.0,Unplanned outage,,2023-02-01 00:00:00+01:00,401.8,Fossil Gas,18WSROQ2-1234-0Y,PT60M,2023-01-01 00:00:00+01:00
37,0.0,Planned maintenance,,2023-02-13 00:00:00+01:00,307.0,Fossil Gas,18WBES5-123456-T,PT60M,2023-02-03 00:00:00+01:00
38,0.0,Planned maintenance,,2023-01-23 00:00:00+01:00,411.9,Fossil Gas,18WBES3-12345-0V,PT60M,2023-01-18 00:00:00+01:00
39,0.0,Planned maintenance,,2023-02-13 00:00:00+01:00,276.0,Fossil Gas,18WBES5-123456-T,PT60M,2023-02-03 00:00:00+01:00
40,0.0,Planned maintenance,,2023-02-13 00:00:00+01:00,276.0,Fossil Gas,18WBES5-123456-T,PT60M,2023-02-03 00:00:00+01:00
42,0.0,Planned maintenance,,2023-04-12 00:00:00+02:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-04-11 00:00:00+02:00
43,0.0,Planned maintenance,,2023-04-12 00:00:00+02:00,109.8,Hydro Pumped Storage,18WSLTG-12345-0T,PT60M,2023-04-11 00:00:00+02:00
45,0.0,Planned maintenance,,2023-01-02 00:00:00+01:00,239.0,Hydro Water Reservoir,18WTAJO-12345-0U,PT60M,2022-12-05 00:00:00+01:00
46,0.0,Planned maintenance,,2023-02-01 00:00:00+01:00,401.8,Fossil Gas,18WSROQ2-1234-0Y,PT60M,2023-01-01 00:00:00+01:00
48,0.0,Planned maintenance,,2023-04-14 00:00:00+02:00,109.8,Hydro Pumped Storage,18WSLTG-12345-0T,PT60M,2023-04-13 00:00:00+02:00
49,0.0,Planned maintenance,,2023-04-14 00:00:00+02:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-04-13 00:00:00+02:00
52,0.0,Planned maintenance,,2023-01-19 00:00:00+01:00,237.8,Hydro Water Reservoir,18WTAJO-12345-0U,PT60M,2023-01-17 00:00:00+01:00
53,0.0,Planned maintenance,,2023-01-19 00:00:00+01:00,237.0,Hydro Water Reservoir,18WTAJO-12345-0U,PT60M,2023-01-17 00:00:00+01:00
54,0.0,Planned maintenance,,2023-05-13 00:00:00+02:00,131.8,Hydro Water Reservoir,18WDUER-12345-0N,PT60M,2023-04-25 00:00:00+02:00
55,0.0,Planned maintenance,,2023-02-11 00:00:00+01:00,132.7,Hydro Water Reservoir,18WDUER-12345-0N,PT60M,2023-01-16 00:00:00+01:00
56,0.0,Planned maintenance,,2023-03-11 00:00:00+01:00,220.8,Hydro Water Reservoir,18WMUEL-12345-03,PT60M,2023-02-06 00:00:00+01:00
57,0.0,Planned maintenance,,2023-03-11 00:00:00+01:00,205.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT60M,2023-02-06 00:00:00+01:00
58,0.0,Unplanned outage,,2023-01-01 00:15:00+01:00,302.7,Fossil Gas,18WPGR5-123456-J,PT15M,2023-01-01 00:00:00+01:00
59,0.0,Unplanned outage,,2023-01-01 00:20:00+01:00,302.7,Fossil Gas,18WPGR5-123456-J,PT1M,2023-01-01 00:00:00+01:00
60,0.0,Unplanned outage,,2023-01-01 00:20:00+01:00,276.3,Fossil Gas,18WPGR5-123456-J,PT1M,2023-01-01 00:00:00+01:00
61,0.0,Unplanned outage,,2023-01-01 00:15:00+01:00,276.3,Fossil Gas,18WPGR5-123456-J,PT15M,2023-01-01 00:00:00+01:00
62,0.0,Unplanned outage,,2023-01-01 00:20:00+01:00,276.6,Fossil Gas,18WPGR5-123456-J,PT1M,2023-01-01 00:00:00+01:00
63,0.0,Unplanned outage,,2023-01-01 00:15:00+01:00,276.6,Fossil Gas,18WPGR5-123456-J,PT15M,2023-01-01 00:00:00+01:00
64,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-01 07:00:00+01:00
65,0.0,Unplanned outage,,2023-01-01 08:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-01 08:00:00+01:00
66,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-01 08:00:00+01:00
67,0.0,Unplanned outage,,2023-01-01 08:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-01 08:00:00+01:00
68,0.0,Unplanned outage,,2023-01-01 07:30:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT15M,2023-01-01 07:00:00+01:00
69,0.0,Unplanned outage,,2023-01-01 07:15:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT1M,2023-01-01 07:00:00+01:00
70,0.0,Unplanned outage,,2023-01-01 07:15:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT1M,2023-01-01 07:00:00+01:00
71,0.0,Unplanned outage,,2023-01-01 07:30:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT15M,2023-01-01 07:00:00+01:00
72,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-01 08:00:00+01:00
73,0.0,Unplanned outage,,2023-01-01 07:30:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT1M,2023-01-01 07:00:00+01:00
74,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-01 08:00:00+01:00
75,0.0,Unplanned outage,,2023-01-01 08:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-01 08:00:00+01:00
76,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-01 08:00:00+01:00
77,0.0,Unplanned outage,,2023-01-01 08:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-01 08:00:00+01:00
78,0.0,Unplanned outage,,2023-01-01 07:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT1M,2023-01-01 07:00:00+01:00
79,0.0,Unplanned outage,,2023-01-01 08:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-01 08:00:00+01:00
80,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-01 08:00:00+01:00
81,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-01 08:00:00+01:00
82,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,302.7,Fossil Gas,18WPGR5-123456-J,PT60M,2023-01-01 05:00:00+01:00
83,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,276.6,Fossil Gas,18WPGR5-123456-J,PT60M,2023-01-01 05:00:00+01:00
84,0.0,Unplanned outage,,2023-01-01 17:00:00+01:00,276.3,Fossil Gas,18WPGR5-123456-J,PT60M,2023-01-01 05:00:00+01:00
85,0.0,Unplanned outage,,2022-12-31 21:00:00+01:00,428.1,Fossil Gas,18WSRI5-123456-L,PT30M,2022-12-31 20:00:00+01:00
86,0.0,Unplanned outage,,2023-01-01 21:32:00+01:00,428.1,Fossil Gas,18WSRI5-123456-L,PT1M,2023-01-01 22:00:00+01:00
87,0.0,Unplanned outage,,2023-01-01 21:30:00+01:00,428.1,Fossil Gas,18WSRI5-123456-L,PT30M,2023-01-01 21:00:00+01:00
88,0.0,Unplanned outage,,2023-01-01 21:00:00+01:00,428.1,Fossil Gas,18WSRI5-123456-L,PT60M,2022-12-31 21:00:00+01:00
89,0.0,Unplanned outage,,2023-01-02 10:00:00+01:00,211.5,Hydro Water Reservoir,18WMUEL-12345-03,PT60M,2023-01-02 04:00:00+01:00
90,0.0,Unplanned outage,,2023-01-02 10:00:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT60M,2023-01-02 04:00:00+01:00
91,0.0,Unplanned outage,,2023-01-03 05:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-03 06:00:00+01:00
92,0.0,Unplanned outage,,2023-01-03 05:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-03 00:00:00+01:00
93,0.0,Unplanned outage,,2023-01-03 05:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-03 05:00:00+01:00
94,0.0,Unplanned outage,,2023-01-03 05:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-03 06:00:00+01:00
95,0.0,Unplanned outage,,2023-01-03 05:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-03 00:00:00+01:00
96,0.0,Unplanned outage,,2023-01-03 05:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-03 05:00:00+01:00
97,0.0,Unplanned outage,,2023-01-03 05:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-03 06:00:00+01:00
98,0.0,Unplanned outage,,2023-01-03 05:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-03 06:00:00+01:00
99,0.0,Unplanned outage,,2023-01-02 21:00:00+01:00,570.0,Fossil Hard coal,18WBRR1-12345-0H,PT30M,2023-01-02 20:00:00+01:00
100,0.0,Unplanned outage,,2023-01-02 20:30:00+01:00,570.0,Fossil Hard coal,18WBRR1-12345-0H,PT1M,2023-01-02 20:00:00+01:00
101,0.0,Unplanned outage,,2023-01-04 00:00:00+01:00,570.0,Fossil Hard coal,18WBRR1-12345-0H,PT60M,2023-01-02 21:00:00+01:00
102,0.0,Unplanned outage,,2023-01-07 00:00:00+01:00,392.6,Fossil Gas,18WCAMGI10-12-07,PT60M,2023-01-04 00:00:00+01:00
103,0.0,Unplanned outage,,2023-01-16 00:00:00+01:00,392.6,Fossil Gas,18WCAMGI10-12-07,PT60M,2023-01-07 00:00:00+01:00
104,0.0,Unplanned outage,,2023-01-04 05:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-04 06:00:00+01:00
105,0.0,Unplanned outage,,2023-01-04 05:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-04 05:00:00+01:00
106,0.0,Unplanned outage,,2023-01-04 05:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-04 00:00:00+01:00
107,0.0,Unplanned outage,,2023-01-04 05:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-04 06:00:00+01:00
108,0.0,Unplanned outage,,2023-01-04 05:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-04 05:00:00+01:00
109,0.0,Unplanned outage,,2023-01-04 05:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-04 00:00:00+01:00
110,0.0,Unplanned outage,,2023-01-04 05:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-04 06:00:00+01:00
111,0.0,Unplanned outage,,2023-01-04 05:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-04 06:00:00+01:00
112,450.0,Unplanned outage,,2023-01-06 00:00:00+01:00,561.8,Fossil Hard coal,18WABO2-12345-0N,PT60M,2023-01-02 22:00:00+01:00
113,450.0,Unplanned outage,,2023-01-02 22:00:00+01:00,561.8,Fossil Hard coal,18WABO2-12345-0N,PT30M,2023-01-02 22:00:00+01:00
114,0.0,Unplanned outage,,2023-01-05 05:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-05 06:00:00+01:00
115,0.0,Unplanned outage,,2023-01-05 05:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-05 06:00:00+01:00
116,0.0,Unplanned outage,,2023-01-05 05:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-05 05:00:00+01:00
117,0.0,Unplanned outage,,2023-01-05 05:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-05 00:00:00+01:00
118,0.0,Unplanned outage,,2023-01-05 05:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-05 06:00:00+01:00
119,0.0,Unplanned outage,,2023-01-05 05:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-05 06:00:00+01:00
120,0.0,Unplanned outage,,2023-01-05 05:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-05 05:00:00+01:00
121,0.0,Unplanned outage,,2023-01-05 05:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-05 00:00:00+01:00
122,0.0,Unplanned outage,,2023-01-05 14:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-05 14:00:00+01:00
123,0.0,Unplanned outage,,2023-01-05 14:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-05 15:00:00+01:00
124,0.0,Unplanned outage,,2023-01-05 14:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-05 13:00:00+01:00
125,0.0,Unplanned outage,,2023-01-05 14:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-05 14:00:00+01:00
126,0.0,Unplanned outage,,2023-01-05 14:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-05 13:00:00+01:00
127,0.0,Unplanned outage,,2023-01-05 14:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-05 14:00:00+01:00
128,0.0,Unplanned outage,,2023-01-05 14:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-05 15:00:00+01:00
129,0.0,Unplanned outage,,2023-01-05 14:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-05 14:00:00+01:00
130,0.0,Unplanned outage,,2023-01-04 06:00:00+01:00,138.0,Hydro Pumped Storage,18WDUEB-12345-0Z,PT30M,2023-01-04 06:00:00+01:00
131,0.0,Unplanned outage,,2023-01-05 12:00:00+01:00,138.0,Hydro Pumped Storage,18WDUEB-12345-0Z,PT60M,2023-01-04 06:00:00+01:00
132,0.0,Unplanned outage,,2023-01-05 12:14:00+01:00,138.0,Hydro Pumped Storage,18WDUEB-12345-0Z,PT1M,2023-01-05 12:00:00+01:00
133,0.0,Unplanned outage,,2023-01-06 05:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-06 06:00:00+01:00
134,0.0,Unplanned outage,,2023-01-06 05:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-06 06:00:00+01:00
135,0.0,Unplanned outage,,2023-01-06 05:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-06 00:00:00+01:00
136,0.0,Unplanned outage,,2023-01-06 05:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-06 05:00:00+01:00
137,0.0,Unplanned outage,,2023-01-06 05:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-06 00:00:00+01:00
138,0.0,Unplanned outage,,2023-01-06 05:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-06 05:00:00+01:00
139,0.0,Unplanned outage,,2023-01-06 05:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-06 06:00:00+01:00
140,0.0,Unplanned outage,,2023-01-06 05:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-06 06:00:00+01:00
141,0.0,Unplanned outage,,2023-01-05 18:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT60M,2023-01-01 00:00:00+01:00
142,0.0,Unplanned outage,,2023-01-05 21:50:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT1M,2023-01-05 22:00:00+01:00
143,0.0,Unplanned outage,,2023-01-05 17:45:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT1M,2023-01-05 18:00:00+01:00
144,0.0,Unplanned outage,,2023-01-05 18:00:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT15M,2023-01-05 18:00:00+01:00
145,0.0,Unplanned outage,,2023-01-05 21:45:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT15M,2023-01-05 22:00:00+01:00
146,0.0,Unplanned outage,,2023-01-05 21:30:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT30M,2023-01-05 21:00:00+01:00
147,0.0,Unplanned outage,,2023-01-05 21:00:00+01:00,190.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT60M,2023-01-05 18:00:00+01:00
148,130.0,Unplanned outage,,2023-01-06 04:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT60M,2023-01-06 00:00:00+01:00
149,240.0,Unplanned outage,,2023-01-06 11:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT60M,2023-01-06 06:00:00+01:00
150,215.0,Unplanned outage,,2023-01-06 12:30:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT30M,2023-01-06 12:00:00+01:00
151,215.0,Unplanned outage,,2023-01-06 12:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT60M,2023-01-06 11:00:00+01:00
152,215.0,Unplanned outage,,2023-01-06 12:45:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT15M,2023-01-06 12:00:00+01:00
153,200.0,Unplanned outage,,2023-01-06 13:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT15M,2023-01-06 13:00:00+01:00
154,0.0,Unplanned outage,,2023-01-07 10:00:00+01:00,205.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT60M,2023-01-05 22:00:00+01:00
155,0.0,Unplanned outage,,2023-01-05 22:00:00+01:00,205.0,Hydro Pumped Storage,18WMUEB-12345-0T,PT1M,2023-01-05 22:00:00+01:00
156,0.0,Unplanned outage,,2023-01-08 05:00:00+01:00,561.8,Fossil Hard coal,18WABO2-12345-0N,PT60M,2023-01-06 08:00:00+01:00
157,300.0,Unplanned outage,,2023-01-09 05:00:00+01:00,561.8,Fossil Hard coal,18WABO2-12345-0N,PT60M,2023-01-08 09:00:00+01:00
158,160.0,Unplanned outage,,2023-01-08 09:00:00+01:00,561.8,Fossil Hard coal,18WABO2-12345-0N,PT60M,2023-01-08 08:00:00+01:00
159,0.0,Unplanned outage,,2023-01-08 06:30:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT15M,2023-01-08 06:00:00+01:00
160,0.0,Unplanned outage,,2023-01-08 07:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-08 06:00:00+01:00
161,0.0,Unplanned outage,,2023-01-09 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-08 07:00:00+01:00
162,0.0,Unplanned outage,,2023-01-08 06:30:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT15M,2023-01-08 06:00:00+01:00
163,0.0,Unplanned outage,,2023-01-08 07:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-08 06:00:00+01:00
164,0.0,Unplanned outage,,2023-01-09 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-08 07:00:00+01:00
165,0.0,Unplanned outage,,2023-01-08 07:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT30M,2023-01-08 06:00:00+01:00
166,0.0,Unplanned outage,,2023-01-09 00:00:00+01:00,105.0,Hydro Pumped Storage,18WTJEB-12345-0X,PT60M,2023-01-08 07:00:00+01:00
167,190.0,Unplanned outage,,2023-01-08 13:00:00+01:00,341.7,Fossil Hard coal,18WABO1-12345-0X,PT60M,2023-01-06 13:00:00+01:00
168,0.0,Unplanned outage,,2023-01-08 19:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-08 15:00:00+01:00
169,0.0,Unplanned outage,,2023-01-08 15:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-08 14:00:00+01:00
170,0.0,Unplanned outage,,2023-01-08 14:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT15M,2023-01-08 14:00:00+01:00
171,0.0,Unplanned outage,,2023-01-08 15:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-08 14:00:00+01:00
172,0.0,Unplanned outage,,2023-01-08 14:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT15M,2023-01-08 14:00:00+01:00
173,0.0,Unplanned outage,,2023-01-08 15:45:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT15M,2023-01-08 16:00:00+01:00
174,0.0,Unplanned outage,,2023-01-08 15:55:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT1M,2023-01-08 16:00:00+01:00
175,0.0,Unplanned outage,,2023-01-09 15:00:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT60M,2023-01-09 00:00:00+01:00
176,0.0,Unplanned outage,,2023-01-09 15:59:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT1M,2023-01-09 16:00:00+01:00
177,0.0,Unplanned outage,,2023-01-09 15:45:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT15M,2023-01-09 16:00:00+01:00
178,0.0,Unplanned outage,,2023-01-09 15:30:00+01:00,394.6,Fossil Gas,18WARRU1-1234-0J,PT30M,2023-01-09 15:00:00+01:00
179,0.0,Unplanned outage,,2023-01-09 13:00:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT60M,2023-01-09 00:00:00+01:00
180,0.0,Unplanned outage,,2023-01-09 13:30:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT30M,2023-01-09 13:00:00+01:00
181,0.0,Unplanned outage,,2023-01-09 13:45:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT15M,2023-01-09 14:00:00+01:00
182,0.0,Unplanned outage,,2023-01-09 13:59:00+01:00,390.0,Fossil Gas,18WARRU2-1234-0A,PT1M,2023-01-09 14:00:00+01:00
183,0.0,Unplanned outage,,2023-01-09 03:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT1M,2023-01-09 03:00:00+01:00
184,0.0,Unplanned outage,,2023-01-09 04:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-09 04:00:00+01:00
185,0.0,Unplanned outage,,2023-01-09 08:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-09 04:00:00+01:00
186,0.0,Unplanned outage,,2023-01-09 03:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT1M,2023-01-09 03:00:00+01:00
187,0.0,Unplanned outage,,2023-01-09 04:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-09 04:00:00+01:00
188,0.0,Unplanned outage,,2023-01-09 08:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT60M,2023-01-09 04:00:00+01:00
189,0.0,Unplanned outage,,2023-01-09 03:30:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT1M,2023-01-09 03:00:00+01:00
190,0.0,Unplanned outage,,2023-01-09 04:00:00+01:00,100.0,Hydro Pumped Storage,18WSLTB-12345-05,PT30M,2023-01-09 04:00:00+01:00
