,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
19,0.0,Planned maintenance,,2022-01-12 16:00:00+00:00,158.0,Hydro Pumped Storage,22WCOOXIX000067T,PT60M,2022-01-12 06:00:00+00:00
20,355.0,Planned maintenance,,2022-01-29 01:00:00+00:00,445.0,Nuclear,22WDOELX1000076X,PT60M,2022-01-28 23:00:00+00:00
21,355.0,Planned maintenance,,2022-02-12 01:00:00+00:00,445.0,Nuclear,22WDOELX2000077N,PT60M,2022-02-11 23:00:00+00:00
24,0.0,Planned maintenance,,2022-01-03 04:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT60M,2021-12-24 19:00:00+00:00
25,360.0,Planned maintenance,,2022-01-03 11:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT1M,2022-01-03 11:00:00+00:00
26,360.0,Planned maintenance,,2022-01-03 11:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT15M,2022-01-03 10:00:00+00:00
27,360.0,Planned maintenance,,2022-01-03 10:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT60M,2022-01-03 04:00:00+00:00
28,0.0,Unplanned outage,,2022-01-04 15:00:00+00:00,150.0,Fossil Gas,22W201806271---D,PT60M,2022-01-04 07:00:00+00:00
29,0.0,Unplanned outage,,2022-01-04 15:00:00+00:00,170.0,Fossil Gas,22W201806271---D,PT60M,2022-01-04 07:00:00+00:00
31,0.0,Unplanned outage,,2022-01-04 15:00:00+00:00,150.0,Fossil Gas,22W201806271---D,PT60M,2022-01-04 07:00:00+00:00
32,0.0,Unplanned outage,,2022-01-04 07:00:00+00:00,413.0,Fossil Gas,22WMARCIN000179H,PT60M,2022-01-04 04:00:00+00:00
33,0.0,Unplanned outage,,2022-01-04 12:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-04 02:00:00+00:00
34,0.0,Unplanned outage,,2022-01-04 12:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-04 12:00:00+00:00
35,0.0,Unplanned outage,,2022-01-04 02:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-04 01:00:00+00:00
36,200.0,Unplanned outage,,2022-01-06 13:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT60M,2022-01-06 11:00:00+00:00
37,200.0,Unplanned outage,,2022-01-06 11:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT1M,2022-01-06 11:00:00+00:00
38,200.0,Unplanned outage,,2022-01-06 11:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT15M,2022-01-06 11:00:00+00:00
39,0.0,Planned maintenance,,2022-01-09 17:00:00+00:00,385.0,Fossil Gas,22WRINGVA000209C,PT60M,2021-12-31 11:00:00+00:00
40,80.1,Planned maintenance,,2022-01-09 03:00:00+00:00,268.0,Biomass,22WRODENH000213L,PT60M,2022-01-09 01:00:00+00:00
41,0.0,Unplanned outage,,2022-01-08 15:00:00+00:00,150.0,Fossil Gas,22WDROGEN0000863,PT1M,2022-01-08 15:00:00+00:00
42,0.0,Unplanned outage,,2022-01-08 16:00:00+00:00,150.0,Fossil Gas,22WDROGEN0000863,PT15M,2022-01-08 15:00:00+00:00
43,0.0,Unplanned outage,,2022-01-09 11:00:00+00:00,150.0,Fossil Gas,22WDROGEN0000863,PT60M,2022-01-08 16:00:00+00:00
44,250.0,Unplanned outage,,2022-01-09 23:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT1M,2022-01-09 23:00:00+00:00
45,250.0,Unplanned outage,,2022-01-09 23:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT15M,2022-01-09 22:00:00+00:00
46,250.0,Unplanned outage,,2022-01-09 22:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT60M,2022-01-09 18:00:00+00:00
47,250.0,Unplanned outage,,2022-01-09 17:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT1M,2022-01-09 17:00:00+00:00
48,250.0,Unplanned outage,,2022-01-09 18:00:00+00:00,315.0,Fossil Gas,22WZELZAT0002618,PT15M,2022-01-09 17:00:00+00:00
49,320.0,Unplanned outage,,2022-01-10 09:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-10 09:00:00+00:00
50,320.0,Unplanned outage,,2022-01-10 11:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-10 11:00:00+00:00
51,320.0,Unplanned outage,,2022-01-10 11:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-10 09:00:00+00:00
52,130.0,Planned maintenance,,2022-01-10 15:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-10 15:00:00+00:00
53,130.0,Planned maintenance,,2022-01-10 14:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-10 11:00:00+00:00
54,130.0,Planned maintenance,,2022-01-10 15:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-10 14:00:00+00:00
55,130.0,Planned maintenance,,2022-01-12 00:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-11 20:00:00+00:00
56,310.0,Unplanned outage,,2022-01-12 09:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-12 01:00:00+00:00
57,310.0,Unplanned outage,,2022-01-12 10:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-12 09:00:00+00:00
58,310.0,Unplanned outage,,2022-01-12 10:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-12 10:00:00+00:00
59,310.0,Unplanned outage,,2022-01-12 01:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-12 01:00:00+00:00
60,130.0,Planned maintenance,,2022-01-12 22:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-12 20:00:00+00:00
61,130.0,Planned maintenance,,2022-01-12 22:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-12 22:00:00+00:00
62,0.0,Unplanned outage,,2022-01-14 15:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-13 12:00:00+00:00
63,0.0,Unplanned outage,,2022-01-14 15:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-13 12:00:00+00:00
68,0.0,Planned maintenance,,2022-01-18 15:00:00+00:00,158.0,Hydro Pumped Storage,22WCOOXIX000067T,PT60M,2022-01-18 12:00:00+00:00
69,52.0,Unplanned outage,,2022-01-14 17:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT1M,2022-01-14 17:00:00+00:00
70,28.0,Unplanned outage,,2022-01-14 16:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-14 15:00:00+00:00
71,28.0,Unplanned outage,,2022-01-14 17:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT15M,2022-01-14 16:00:00+00:00
72,28.0,Unplanned outage,,2022-01-14 17:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT1M,2022-01-14 17:00:00+00:00
73,52.0,Unplanned outage,,2022-01-14 16:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-14 15:00:00+00:00
74,52.0,Unplanned outage,,2022-01-14 17:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT15M,2022-01-14 16:00:00+00:00
75,80.1,Planned maintenance,,2022-01-16 05:00:00+00:00,268.0,Biomass,22WRODENH000213L,PT60M,2022-01-16 03:00:00+00:00
76,0.0,Unplanned outage,,2022-01-16 23:00:00+00:00,413.0,Fossil Gas,22WMARCIN000179H,PT60M,2022-01-16 15:00:00+00:00
77,75.14,Planned maintenance,,2022-01-16 18:00:00+00:00,167.0,Fossil Gas,22WHERDER0001288,PT15M,2022-01-16 18:00:00+00:00
78,75.14,Planned maintenance,,2022-01-16 18:00:00+00:00,167.0,Fossil Gas,22WHERDER0001288,PT1M,2022-01-16 18:00:00+00:00
79,75.14,Planned maintenance,,2022-01-16 18:00:00+00:00,167.0,Fossil Gas,22WHERDER0001288,PT60M,2022-01-15 23:00:00+00:00
80,355.0,Planned maintenance,,2022-02-26 01:00:00+00:00,445.0,Nuclear,22WDOELX1000076X,PT60M,2022-02-25 23:00:00+00:00
81,0.0,Planned maintenance,,2022-03-06 13:00:00+00:00,268.0,Biomass,22WRODENH000213L,PT60M,2022-02-25 19:00:00+00:00
82,0.0,Unplanned outage,,2022-01-20 09:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-20 05:00:00+00:00
83,0.0,Unplanned outage,,2022-01-20 05:00:00+00:00,162.0,Fossil Gas,22WAMERCO000010Y,PT1M,2022-01-20 05:00:00+00:00
84,0.0,Unplanned outage,,2022-01-20 09:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT60M,2022-01-20 05:00:00+00:00
85,0.0,Unplanned outage,,2022-01-20 05:00:00+00:00,289.0,Fossil Gas,22WAMERCO000010Y,PT1M,2022-01-20 05:00:00+00:00
86,0.0,Unplanned outage,,2022-01-20 01:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT1M,2022-01-20 00:00:00+00:00
87,0.0,Unplanned outage,,2022-01-20 09:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT1M,2022-01-20 09:00:00+00:00
88,0.0,Unplanned outage,,2022-01-20 09:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT60M,2022-01-20 01:00:00+00:00
89,0.0,Unplanned outage,,2022-01-20 01:00:00+00:00,350.0,Fossil Gas,22WSAINT-000221B,PT15M,2022-01-20 01:00:00+00:00
90,250.0,Unplanned outage,,2022-01-20 09:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT1M,2022-01-20 09:00:00+00:00
91,250.0,Unplanned outage,,2022-01-20 10:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-20 09:00:00+00:00
92,1009.0,Planned maintenance,,2022-01-20 15:00:00+00:00,1008.0,Nuclear,22WTIHANG000241T,PT60M,2022-01-20 07:00:00+00:00
93,1009.0,Planned maintenance,,2022-01-20 15:00:00+00:00,1008.0,Nuclear,22WTIHANG000241T,PT15M,2022-01-20 15:00:00+00:00
94,1009.0,Planned maintenance,,2022-01-20 15:00:00+00:00,1008.0,Nuclear,22WTIHANG000241T,PT1M,2022-01-20 15:00:00+00:00
95,130.0,Planned maintenance,,2022-01-21 01:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT15M,2022-01-21 01:00:00+00:00
96,130.0,Planned maintenance,,2022-01-21 01:00:00+00:00,386.2,Fossil Gas,22WZANDVL000255D,PT60M,2022-01-21 00:00:00+00:00
