,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
0,0.0,Planned maintenance,,2023-04-18 22:00:00+00:00,334.0,Fossil Oil,46WPU0000000005Z,PT1M,2023-04-18 22:00:00+00:00
1,0.0,Planned maintenance,,2023-04-18 22:00:00+00:00,334.0,Fossil Oil,46WPU0000000005Z,PT15M,2023-04-18 22:00:00+00:00
2,0.0,Planned maintenance,,2023-04-18 22:00:00+00:00,334.0,Fossil Oil,46WPU0000000005Z,PT30M,2023-04-18 21:00:00+00:00
3,0.0,Planned maintenance,,2023-04-18 21:00:00+00:00,334.0,Fossil Oil,46WPU0000000005Z,PT60M,2023-03-17 23:00:00+00:00
4,0.0,Planned maintenance,,2023-08-17 14:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT60M,2023-08-15 05:00:00+00:00
5,0.0,Planned maintenance,,2023-01-25 15:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT60M,2023-01-23 07:00:00+00:00
6,0.0,Unplanned outage,,2023-01-01 14:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT60M,2023-01-01 11:00:00+00:00
7,0.0,Unplanned outage,,2023-01-01 15:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT1M,2023-01-01 15:00:00+00:00
8,0.0,Unplanned outage,,2023-01-02 02:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT60M,2023-01-01 16:00:00+00:00
9,0.0,Unplanned outage,,2023-01-01 16:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT30M,2023-01-01 15:00:00+00:00
10,0.0,Unplanned outage,,2023-01-01 15:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT15M,2023-01-01 15:00:00+00:00
11,0.0,Unplanned outage,,2023-01-03 07:00:00+00:00,190.0,Fossil Oil,46WPU0000000023X,PT60M,2023-01-02 08:00:00+00:00
12,0.0,Unplanned outage,,2023-01-02 08:00:00+00:00,190.0,Fossil Oil,46WPU0000000023X,PT30M,2023-01-02 07:00:00+00:00
13,0.0,Unplanned outage,,2023-01-02 07:00:00+00:00,190.0,Fossil Oil,46WPU0000000023X,PT1M,2023-01-02 07:00:00+00:00
14,0.0,Planned maintenance,,2023-01-25 15:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-01-25 11:00:00+00:00
15,0.0,Unplanned outage,,2023-01-25 11:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-01-25 11:00:00+00:00
16,0.0,Unplanned outage,,2023-01-25 14:00:00+00:00,200.0,Fossil Oil,46WPU00000000024,PT1M,2023-01-25 14:00:00+00:00
17,0.0,Unplanned outage,,2023-01-25 14:00:00+00:00,200.0,Fossil Oil,46WPU00000000024,PT60M,2023-01-25 12:00:00+00:00
18,0.0,Unplanned outage,,2023-01-30 09:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT60M,2023-01-30 05:00:00+00:00
19,0.0,Unplanned outage,,2023-01-30 09:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT30M,2023-01-30 09:00:00+00:00
20,0.0,Unplanned outage,,2023-01-30 10:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT15M,2023-01-30 09:00:00+00:00
21,0.0,Unplanned outage,,2023-01-30 05:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT1M,2023-01-30 05:00:00+00:00
22,0.0,Unplanned outage,,2023-01-30 10:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT1M,2023-01-30 10:00:00+00:00
23,0.0,Unplanned outage,,2023-01-30 05:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT15M,2023-01-30 05:00:00+00:00
24,0.0,Unplanned outage,,2023-01-30 05:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-01-30 05:00:00+00:00
25,0.0,Unplanned outage,,2023-01-31 09:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT30M,2023-01-31 09:00:00+00:00
26,0.0,Unplanned outage,,2023-01-31 10:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-01-31 09:00:00+00:00
27,0.0,Unplanned outage,,2023-01-31 09:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-01-30 05:00:00+00:00
28,0.0,Unplanned outage,,2023-02-01 01:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-02-01 01:00:00+00:00
29,0.0,Unplanned outage,,2023-02-01 02:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-02-01 01:00:00+00:00
30,0.0,Unplanned outage,,2023-02-01 02:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-02-01 02:00:00+00:00
31,0.0,Unplanned outage,,2023-02-06 00:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT1M,2023-02-06 00:00:00+00:00
32,0.0,Unplanned outage,,2023-02-06 01:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT15M,2023-02-06 00:00:00+00:00
33,0.0,Unplanned outage,,2023-02-06 01:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT30M,2023-02-06 01:00:00+00:00
34,0.0,Unplanned outage,,2023-02-06 03:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT60M,2023-02-06 01:00:00+00:00
35,0.0,Unplanned outage,,2023-02-06 03:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT30M,2023-02-06 03:00:00+00:00
36,0.0,Unplanned outage,,2023-02-06 04:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT1M,2023-02-06 03:00:00+00:00
38,0.0,Planned maintenance,,2023-02-09 13:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000036O,PT60M,2023-02-09 12:00:00+00:00
39,0.0,Planned maintenance,,2023-02-09 13:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000036O,PT30M,2023-02-09 13:00:00+00:00
40,0.0,Planned maintenance,,2023-02-09 14:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000036O,PT1M,2023-02-09 14:00:00+00:00
41,0.0,Planned maintenance,,2023-02-09 14:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000036O,PT15M,2023-02-09 13:00:00+00:00
42,0.0,Planned maintenance,,2023-02-09 13:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-02-09 07:00:00+00:00
43,0.0,Planned maintenance,,2023-02-09 14:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-02-09 14:00:00+00:00
44,0.0,Planned maintenance,,2023-02-09 14:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT15M,2023-02-09 13:00:00+00:00
45,0.0,Planned maintenance,,2023-02-09 13:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT30M,2023-02-09 13:00:00+00:00
46,0.0,Unplanned outage,,2023-02-13 08:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-13 08:00:00+00:00
47,0.0,Unplanned outage,,2023-02-13 08:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT15M,2023-02-13 07:00:00+00:00
48,0.0,Unplanned outage,,2023-02-13 07:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-13 07:00:00+00:00
49,0.0,Planned maintenance,,2023-02-24 13:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-02-23 07:00:00+00:00
50,0.0,Planned maintenance,,2023-02-14 14:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-14 13:00:00+00:00
51,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT30M,2023-02-14 13:00:00+00:00
52,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT60M,2023-02-14 08:00:00+00:00
53,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT30M,2023-02-14 13:00:00+00:00
54,0.0,Planned maintenance,,2023-02-14 14:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-14 13:00:00+00:00
55,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT60M,2023-02-14 08:00:00+00:00
56,0.0,Planned maintenance,,2023-02-14 14:00:00+00:00,170.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-14 13:00:00+00:00
57,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,170.0,Hydro Water Reservoir,46WPU0000000029L,PT30M,2023-02-14 13:00:00+00:00
58,0.0,Planned maintenance,,2023-02-14 13:00:00+00:00,170.0,Hydro Water Reservoir,46WPU0000000029L,PT60M,2023-02-14 08:00:00+00:00
59,0.0,Planned maintenance,,2023-02-16 14:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT1M,2023-02-16 14:00:00+00:00
60,0.0,Planned maintenance,,2023-02-16 14:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT15M,2023-02-16 13:00:00+00:00
61,0.0,Planned maintenance,,2023-02-16 13:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT30M,2023-02-16 13:00:00+00:00
62,0.0,Planned maintenance,,2023-02-16 13:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT60M,2023-02-16 09:00:00+00:00
63,0.0,Planned maintenance,,2023-02-16 09:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT15M,2023-02-16 09:00:00+00:00
64,0.0,Planned maintenance,,2023-03-01 17:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT60M,2023-03-01 09:00:00+00:00
65,0.0,Unplanned outage,,2023-02-20 07:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-02-20 06:00:00+00:00
66,0.0,Unplanned outage,,2023-02-20 07:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT30M,2023-02-20 07:00:00+00:00
67,0.0,Unplanned outage,,2023-02-20 13:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-02-20 07:00:00+00:00
68,0.0,Unplanned outage,,2023-02-20 15:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT1M,2023-02-20 14:00:00+00:00
69,0.0,Unplanned outage,,2023-02-20 21:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT1M,2023-02-20 21:00:00+00:00
70,0.0,Unplanned outage,,2023-02-20 21:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT30M,2023-02-20 21:00:00+00:00
71,0.0,Unplanned outage,,2023-02-20 21:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT15M,2023-02-20 20:00:00+00:00
72,0.0,Unplanned outage,,2023-02-20 20:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT1M,2023-02-20 20:00:00+00:00
73,0.0,Unplanned outage,,2023-02-20 21:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT15M,2023-02-20 21:00:00+00:00
74,0.0,Planned maintenance,,2023-02-23 14:00:00+00:00,200.0,Fossil Oil,46WPU00000000024,PT60M,2023-02-23 08:00:00+00:00
75,0.0,Unplanned outage,,2023-02-21 14:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-02-21 14:00:00+00:00
76,0.0,Unplanned outage,,2023-02-21 15:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT15M,2023-02-21 14:00:00+00:00
77,0.0,Unplanned outage,,2023-02-21 15:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-02-21 15:00:00+00:00
78,0.0,Unplanned outage,,2023-02-21 15:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT30M,2023-02-21 15:00:00+00:00
79,0.0,Unplanned outage,,2023-02-21 15:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-02-21 15:00:00+00:00
80,0.0,Unplanned outage,,2023-02-22 13:00:00+00:00,334.0,Hydro Water Reservoir,46WPU0000000026R,PT60M,2023-02-22 12:00:00+00:00
81,0.0,Unplanned outage,,2023-02-22 11:00:00+00:00,334.0,Hydro Water Reservoir,46WPU0000000026R,PT1M,2023-02-22 11:00:00+00:00
82,0.0,Unplanned outage,,2023-02-22 11:00:00+00:00,334.0,Hydro Water Reservoir,46WPU0000000026R,PT15M,2023-02-22 11:00:00+00:00
83,0.0,Unplanned outage,,2023-02-22 12:00:00+00:00,334.0,Hydro Water Reservoir,46WPU0000000026R,PT30M,2023-02-22 11:00:00+00:00
84,0.0,Planned maintenance,,2023-03-01 15:00:00+00:00,201.0,Hydro Water Reservoir,46WPU0000000033U,PT30M,2023-03-01 14:00:00+00:00
85,0.0,Planned maintenance,,2023-03-01 14:00:00+00:00,201.0,Hydro Water Reservoir,46WPU0000000033U,PT60M,2023-03-01 11:00:00+00:00
86,0.0,Planned maintenance,,2023-02-24 13:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-02-20 13:00:00+00:00
88,0.0,Unplanned outage,,2023-02-28 15:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT15M,2023-02-28 15:00:00+00:00
89,0.0,Unplanned outage,,2023-02-28 16:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT30M,2023-02-28 15:00:00+00:00
90,0.0,Unplanned outage,,2023-02-28 16:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT15M,2023-02-28 16:00:00+00:00
91,0.0,Unplanned outage,,2023-02-28 16:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT1M,2023-02-28 16:00:00+00:00
92,0.0,Unplanned outage,,2023-02-28 15:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000038K,PT1M,2023-02-28 15:00:00+00:00
93,0.0,Planned maintenance,,2023-03-09 14:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-03-09 08:00:00+00:00
94,0.0,Planned maintenance,,2023-03-09 15:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT30M,2023-03-09 14:00:00+00:00
95,0.0,Planned maintenance,,2023-03-09 08:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT30M,2023-03-09 07:00:00+00:00
96,0.0,Unplanned outage,,2023-03-10 21:00:00+00:00,1400.0,Nuclear,46WPU0000000061P,PT60M,2023-03-03 22:00:00+00:00
97,0.0,Unplanned outage,,2023-03-10 21:00:00+00:00,1400.0,Nuclear,46WPU0000000061P,PT30M,2023-03-10 21:00:00+00:00
98,0.0,Unplanned outage,,2023-03-10 22:00:00+00:00,1400.0,Nuclear,46WPU0000000061P,PT1M,2023-03-10 21:00:00+00:00
99,0.0,Planned maintenance,,2023-03-26 16:00:00+00:00,328.0,Fossil Oil,46WPU0000000005Z,PT60M,2023-03-26 06:00:00+00:00
100,1100.0,Unplanned outage,,2023-03-15 09:00:00+00:00,1400.0,Nuclear,46WPU0000000061P,PT60M,2023-03-13 15:00:00+00:00
101,0.0,Planned maintenance,,2023-03-14 12:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-03-14 07:00:00+00:00
102,0.0,Unplanned outage,,2023-03-16 07:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT60M,2023-03-16 02:00:00+00:00
103,0.0,Unplanned outage,,2023-03-16 01:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT15M,2023-03-16 01:00:00+00:00
104,0.0,Unplanned outage,,2023-03-16 02:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT30M,2023-03-16 01:00:00+00:00
105,0.0,Unplanned outage,,2023-03-16 07:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-03-16 07:00:00+00:00
106,0.0,Unplanned outage,,2023-03-16 01:00:00+00:00,104.0,Hydro Water Reservoir,46WPU0000000029L,PT1M,2023-03-16 01:00:00+00:00
107,0.0,Planned maintenance,,2023-03-16 11:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT60M,2023-03-15 07:00:00+00:00
108,0.0,Planned maintenance,,2023-03-16 11:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT30M,2023-03-16 11:00:00+00:00
109,0.0,Planned maintenance,,2023-03-16 12:00:00+00:00,146.0,Hydro Water Reservoir,46WPU0000000035Q,PT1M,2023-03-16 11:00:00+00:00
110,0.0,Planned maintenance,,2023-03-16 18:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-03-15 06:00:00+00:00
111,0.0,Planned maintenance,,2023-03-16 18:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-03-16 18:00:00+00:00
112,0.0,Planned maintenance,,2023-03-17 14:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-02-20 06:00:00+00:00
113,0.0,Planned maintenance,,2023-03-17 14:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT15M,2023-03-17 14:00:00+00:00
114,0.0,Planned maintenance,,2023-03-17 14:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-03-17 14:00:00+00:00
115,0.0,Planned maintenance,,2023-03-22 12:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT60M,2023-03-22 11:00:00+00:00
116,0.0,Planned maintenance,,2023-03-22 13:00:00+00:00,150.0,Hydro Water Reservoir,46WPU0000000032W,PT30M,2023-03-22 12:00:00+00:00
117,0.0,Unplanned outage,,2023-03-22 15:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT30M,2023-03-22 14:00:00+00:00
118,0.0,Unplanned outage,,2023-03-18 08:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT30M,2023-03-18 07:00:00+00:00
119,0.0,Unplanned outage,,2023-03-22 15:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT15M,2023-03-22 15:00:00+00:00
120,0.0,Unplanned outage,,2023-03-22 15:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT1M,2023-03-22 15:00:00+00:00
121,0.0,Unplanned outage,,2023-03-22 14:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT60M,2023-03-18 08:00:00+00:00
123,0.0,Unplanned outage,,2023-04-01 04:00:00+00:00,150.0,Hydro Water Reservoir,46WPU0000000032W,PT15M,2023-04-01 04:00:00+00:00
124,0.0,Unplanned outage,,2023-04-01 05:00:00+00:00,150.0,Hydro Water Reservoir,46WPU0000000032W,PT60M,2023-04-01 04:00:00+00:00
125,0.0,Unplanned outage,,2023-04-01 05:00:00+00:00,150.0,Hydro Water Reservoir,46WPU0000000032W,PT1M,2023-04-01 05:00:00+00:00
126,0.0,Unplanned outage,,2023-04-01 04:00:00+00:00,150.0,Hydro Water Reservoir,46WPU0000000032W,PT1M,2023-04-01 04:00:00+00:00
127,0.0,Planned maintenance,,2023-04-13 11:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT60M,2023-04-13 07:00:00+00:00
128,0.0,Planned maintenance,,2023-04-13 12:00:00+00:00,162.0,Hydro Water Reservoir,46WPU0000000027P,PT30M,2023-04-13 11:00:00+00:00
129,0.0,Planned maintenance,,2023-04-09 20:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT60M,2023-04-04 13:00:00+00:00
130,0.0,Planned maintenance,,2023-04-09 20:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT30M,2023-04-09 20:00:00+00:00
131,0.0,Planned maintenance,,2023-04-18 12:00:00+00:00,113.0,Hydro Water Reservoir,46WPU0000000039I,PT60M,2023-04-18 10:00:00+00:00
132,0.0,Unplanned outage,,2023-04-14 05:00:00+00:00,220.0,Hydro Water Reservoir,46WPU0000000028N,PT1M,2023-04-14 05:00:00+00:00
133,0.0,Planned maintenance,,2023-04-14 12:00:00+00:00,100.0,Hydro Water Reservoir,46WPU0000000036O,PT60M,2023-04-14 06:00:00+00:00
134,0.0,Unplanned outage,,2023-04-15 12:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT60M,2023-04-12 17:00:00+00:00
135,0.0,Unplanned outage,,2023-04-15 12:00:00+00:00,120.0,Fossil Oil,46WPU0000000023X,PT30M,2023-04-15 12:00:00+00:00
136,0.0,Unplanned outage,,2023-04-15 13:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT1M,2023-04-15 13:00:00+00:00
137,0.0,Unplanned outage,,2023-04-15 14:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT15M,2023-04-15 13:00:00+00:00
138,0.0,Unplanned outage,,2023-04-15 15:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT60M,2023-04-15 14:00:00+00:00
139,0.0,Unplanned outage,,2023-04-15 14:00:00+00:00,173.0,Hydro Water Reservoir,46WPU0000000031Y,PT30M,2023-04-15 14:00:00+00:00
140,0.0,Planned maintenance,,2023-04-19 11:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-04-19 11:00:00+00:00
141,0.0,Planned maintenance,,2023-04-19 11:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT15M,2023-04-19 11:00:00+00:00
142,0.0,Planned maintenance,,2023-04-19 11:00:00+00:00,136.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-04-18 06:00:00+00:00
143,0.0,Planned maintenance,,2023-04-20 12:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT15M,2023-04-20 12:00:00+00:00
144,0.0,Planned maintenance,,2023-04-20 12:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT1M,2023-04-20 12:00:00+00:00
145,0.0,Planned maintenance,,2023-04-20 12:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT30M,2023-04-20 11:00:00+00:00
146,0.0,Planned maintenance,,2023-04-20 11:00:00+00:00,171.0,Hydro Water Reservoir,46WPU0000000042T,PT60M,2023-04-20 10:00:00+00:00
