,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
0,0.0,Planned maintenance,,2022-12-31 22:00:00+00:00,240.0,Fossil Gas,26WIMPI-S11ACPNS,PT60M,2021-12-31 23:00:00+00:00
1,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,240.0,Fossil Gas,26WIMPI-S11ACPNS,PT30M,2022-12-31 22:00:00+00:00
2,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,240.0,Fossil Gas,26WIMPI-S11ACPNS,PT15M,2022-12-31 23:00:00+00:00
3,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,240.0,Fossil Gas,26WIMPI-S11ACPNS,PT1M,2022-12-31 23:00:00+00:00
43,0.0,Planned maintenance,,2022-03-27 21:00:00+00:00,373.0,Fossil Gas,26WIMPI-S03OSTG2,PT60M,2022-01-16 23:00:00+00:00
44,0.0,Planned maintenance,,2022-03-27 22:00:00+00:00,373.0,Fossil Gas,26WIMPI-S03OSTG2,PT1M,2022-03-27 22:00:00+00:00
45,0.0,Planned maintenance,,2022-03-27 22:00:00+00:00,373.0,Fossil Gas,26WIMPI-S03OSTG2,PT15M,2022-03-27 22:00:00+00:00
46,0.0,Planned maintenance,,2022-03-27 22:00:00+00:00,373.0,Fossil Gas,26WIMPI-S03OSTG2,PT30M,2022-03-27 21:00:00+00:00
47,0.0,Planned maintenance,,2022-12-31 22:00:00+00:00,105.0,Fossil Gas,26WIMPI-S15SGTL1,PT60M,2021-12-31 23:00:00+00:00
48,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S15SGTL1,PT30M,2022-12-31 22:00:00+00:00
49,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S15SGTL1,PT15M,2022-12-31 23:00:00+00:00
50,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S15SGTL1,PT1M,2022-12-31 23:00:00+00:00
55,4.0,Planned maintenance,,2022-01-03 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S06SDDT9,PT1M,2022-01-03 23:00:00+00:00
56,4.0,Planned maintenance,,2022-01-03 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S06SDDT9,PT15M,2022-01-03 23:00:00+00:00
57,4.0,Planned maintenance,,2022-01-03 23:00:00+00:00,105.0,Fossil Gas,26WIMPI-S06SDDT9,PT30M,2022-01-03 22:00:00+00:00
58,4.0,Planned maintenance,,2022-01-03 22:00:00+00:00,105.0,Fossil Gas,26WIMPI-S06SDDT9,PT60M,2021-12-31 23:00:00+00:00
59,787.0,Planned maintenance,,2022-01-28 16:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT1M,2022-01-28 16:00:00+00:00
60,787.0,Planned maintenance,,2022-01-28 16:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT15M,2022-01-28 15:00:00+00:00
61,787.0,Planned maintenance,,2022-01-28 15:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT30M,2022-01-28 15:00:00+00:00
62,787.0,Planned maintenance,,2022-01-28 15:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT60M,2022-01-17 07:00:00+00:00
63,787.0,Planned maintenance,,2022-01-17 07:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT1M,2022-01-17 07:00:00+00:00
64,0.0,Planned maintenance,,2022-02-20 23:00:00+00:00,375.0,Fossil Gas,26WIMPI-S08LCCS4,PT1M,2022-02-20 23:00:00+00:00
65,0.0,Planned maintenance,,2022-02-20 23:00:00+00:00,375.0,Fossil Gas,26WIMPI-S08LCCS4,PT15M,2022-02-20 23:00:00+00:00
66,0.0,Planned maintenance,,2022-02-20 23:00:00+00:00,375.0,Fossil Gas,26WIMPI-S08LCCS4,PT30M,2022-02-20 22:00:00+00:00
67,0.0,Planned maintenance,,2022-02-20 22:00:00+00:00,375.0,Fossil Gas,26WIMPI-S08LCCS4,PT60M,2021-12-31 23:00:00+00:00
68,712.0,Planned maintenance,,2022-01-21 15:00:00+00:00,950.0,Hydro Pumped Storage,26WIMPI-S03EDLO9,PT60M,2022-01-17 07:00:00+00:00
69,712.0,Planned maintenance,,2022-01-21 16:00:00+00:00,950.0,Hydro Pumped Storage,26WIMPI-S03EDLO9,PT1M,2022-01-21 16:00:00+00:00
70,712.0,Planned maintenance,,2022-01-21 16:00:00+00:00,950.0,Hydro Pumped Storage,26WIMPI-S03EDLO9,PT15M,2022-01-21 15:00:00+00:00
71,712.0,Planned maintenance,,2022-01-21 15:00:00+00:00,950.0,Hydro Pumped Storage,26WIMPI-S03EDLO9,PT30M,2022-01-21 15:00:00+00:00
72,712.0,Planned maintenance,,2022-01-17 07:00:00+00:00,950.0,Hydro Pumped Storage,26WIMPI-S03EDLO9,PT1M,2022-01-17 07:00:00+00:00
73,220.0,Planned maintenance,,2022-01-12 11:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2022-01-12 08:00:00+00:00
75,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,118.0,Fossil Gas,26WIMPI-S19TCRMT,PT1M,2022-12-31 23:00:00+00:00
76,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,118.0,Fossil Gas,26WIMPI-S19TCRMT,PT15M,2022-12-31 23:00:00+00:00
77,0.0,Planned maintenance,,2022-12-31 23:00:00+00:00,118.0,Fossil Gas,26WIMPI-S19TCRMT,PT30M,2022-12-31 22:00:00+00:00
80,0.0,Planned maintenance,,2022-12-31 22:00:00+00:00,118.0,Fossil Gas,26WIMPI-S19TCRMT,PT60M,2021-12-31 23:00:00+00:00
84,0.0,Planned maintenance,,2022-03-20 23:00:00+00:00,124.0,Fossil Gas,26WIMPI-S14LTRNT,PT1M,2022-03-20 23:00:00+00:00
85,0.0,Planned maintenance,,2022-03-20 23:00:00+00:00,124.0,Fossil Gas,26WIMPI-S14LTRNT,PT15M,2022-03-20 23:00:00+00:00
86,0.0,Planned maintenance,,2022-03-20 22:00:00+00:00,124.0,Fossil Gas,26WIMPI-S14LTRNT,PT60M,2021-12-31 23:00:00+00:00
87,0.0,Planned maintenance,,2022-03-20 23:00:00+00:00,124.0,Fossil Gas,26WIMPI-S14LTRNT,PT30M,2022-03-20 22:00:00+00:00
93,0.0,Planned maintenance,,2022-01-04 14:00:00+00:00,120.0,Hydro Run-of-river and poundage,26WIMPI-S04SFLVM,PT30M,2022-01-04 13:00:00+00:00
94,0.0,Planned maintenance,,2022-01-04 15:00:00+00:00,120.0,Hydro Run-of-river and poundage,26WIMPI-S04SFLVM,PT60M,2022-01-04 14:00:00+00:00
95,0.0,Planned maintenance,,2022-01-04 13:00:00+00:00,120.0,Hydro Run-of-river and poundage,26WIMPI-S04SFLVM,PT1M,2022-01-04 13:00:00+00:00
96,0.0,Planned maintenance,,2022-01-04 13:00:00+00:00,120.0,Hydro Run-of-river and poundage,26WIMPI-S04SFLVM,PT15M,2022-01-04 13:00:00+00:00
97,798.0,Unplanned outage,,2022-01-01 07:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT15M,2022-01-01 07:00:00+00:00
98,798.0,Unplanned outage,,2022-01-01 07:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT1M,2022-01-01 07:00:00+00:00
99,798.0,Unplanned outage,,2022-01-01 07:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT30M,2022-01-01 06:00:00+00:00
100,798.0,Unplanned outage,,2022-01-01 06:00:00+00:00,1064.0,Hydro Pumped Storage,26WIMPI-S01ENTRP,PT60M,2021-12-31 23:00:00+00:00
101,111.0,Planned maintenance,,2022-01-09 23:00:00+00:00,112.0,Fossil Gas,26WIMPI-S18RTSN9,PT15M,2022-01-09 23:00:00+00:00
102,111.0,Planned maintenance,,2022-01-09 22:00:00+00:00,112.0,Fossil Gas,26WIMPI-S18RTSN9,PT60M,2021-12-31 23:00:00+00:00
103,111.0,Planned maintenance,,2022-01-09 23:00:00+00:00,112.0,Fossil Gas,26WIMPI-S18RTSN9,PT1M,2022-01-09 23:00:00+00:00
104,111.0,Planned maintenance,,2022-01-09 23:00:00+00:00,112.0,Fossil Gas,26WIMPI-S18RTSN9,PT30M,2022-01-09 22:00:00+00:00
105,0.0,Planned maintenance,,2022-01-18 14:00:00+00:00,137.0,Hydro Pumped Storage,26WIMPI-S03GRGNY,PT60M,2022-01-18 08:00:00+00:00
106,0.0,Planned maintenance,,2022-01-01 07:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2021-12-31 23:00:00+00:00
107,86.0,Planned maintenance,,2022-01-01 10:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-01 07:00:00+00:00
108,0.0,Unplanned outage,,2022-01-11 23:00:00+00:00,182.0,Fossil Hard coal,26WIMPI-S20SCLC8,PT60M,2021-12-31 23:00:00+00:00
111,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,280.0,Fossil Hard coal,26WIMPI-S05FTSNK,PT60M,2022-01-02 23:00:00+00:00
114,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT30M,2021-12-31 23:00:00+00:00
115,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT1M,2022-01-09 23:00:00+00:00
116,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT15M,2022-01-09 23:00:00+00:00
117,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT30M,2022-01-09 22:00:00+00:00
118,0.0,Planned maintenance,,2022-01-09 22:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT60M,2022-01-01 00:00:00+00:00
119,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT15M,2021-12-31 23:00:00+00:00
120,86.0,Planned maintenance,,2022-01-02 10:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-02 07:00:00+00:00
121,200.0,Unplanned outage,,2022-01-02 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT60M,2021-12-31 23:00:00+00:00
122,200.0,Unplanned outage,,2022-01-02 23:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT60M,2022-01-01 00:00:00+00:00
123,200.0,Unplanned outage,,2022-01-01 00:00:00+00:00,615.0,Fossil Hard coal,26WIMPI-S12TRRLD,PT30M,2021-12-31 23:00:00+00:00
124,0.0,Planned maintenance,,2022-01-02 07:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-01 10:00:00+00:00
125,117.0,Planned maintenance,,2022-01-03 08:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2022-01-03 07:00:00+00:00
126,118.0,Planned maintenance,,2022-01-03 07:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2021-12-31 23:00:00+00:00
127,78.0,Planned maintenance,,2022-01-03 16:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2022-01-03 15:00:00+00:00
128,0.0,Planned maintenance,,2022-01-03 15:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2022-01-03 09:00:00+00:00
129,38.0,Planned maintenance,,2022-01-03 09:00:00+00:00,350.0,Hydro Run-of-river and poundage,26WIMPIALENCO-1B,PT60M,2022-01-03 08:00:00+00:00
130,86.0,Planned maintenance,,2022-01-03 11:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-03 07:00:00+00:00
131,0.0,Planned maintenance,,2022-01-03 07:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-02 10:00:00+00:00
132,0.0,Planned maintenance,,2022-01-04 07:00:00+00:00,220.0,Hydro Pumped Storage,26WIMPI-S05FDLTJ,PT60M,2022-01-03 11:00:00+00:00
133,0.0,Unplanned outage,,2022-01-14 23:00:00+00:00,250.0,Fossil Gas,26WIMPI-S19TCRMT,PT60M,2021-12-31 23:00:00+00:00
134,0.0,Unplanned outage,,2022-01-01 22:00:00+00:00,380.0,Fossil Gas,26WIMPI-S09RSLCK,PT60M,2022-01-01 19:00:00+00:00
135,0.0,Unplanned outage,,2022-01-01 22:00:00+00:00,380.0,Fossil Gas,26WIMPI-S09RSLCK,PT1M,2022-01-01 22:00:00+00:00
136,0.0,Unplanned outage,,2022-01-02 17:00:00+00:00,145.0,Fossil Oil,26WIMPI-S19SDMCS,PT60M,2022-01-02 10:00:00+00:00
