,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
9,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT15M,2021-12-31 23:00:00+00:00
10,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT1M,2021-12-31 23:00:00+00:00
11,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT60M,2022-01-01 00:00:00+00:00
12,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT30M,2021-12-31 23:00:00+00:00
21,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT15M,2021-12-31 23:00:00+00:00
22,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT30M,2021-12-31 23:00:00+00:00
23,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT60M,2022-01-01 00:00:00+00:00
24,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT1M,2021-12-31 23:00:00+00:00
41,0.0,Planned maintenance,,2022-01-31 23:00:00+00:00,222.0,Fossil Hard coal,19W000000000043C,PT60M,2021-12-22 12:00:00+00:00
42,0.0,Planned maintenance,,2021-12-22 12:00:00+00:00,222.0,Fossil Hard coal,19W000000000043C,PT1M,2021-12-22 12:00:00+00:00
43,0.0,Planned maintenance,,2022-01-02 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-01 23:00:00+00:00
44,0.0,Planned maintenance,,2022-01-01 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-01 23:00:00+00:00
45,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-02 00:00:00+00:00
46,0.0,Planned maintenance,,2022-01-01 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-01 23:00:00+00:00
47,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2021-12-31 23:00:00+00:00
48,0.0,Planned maintenance,,2022-01-01 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-01 00:00:00+00:00
49,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2021-12-31 23:00:00+00:00
50,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2021-12-31 23:00:00+00:00
51,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-02 23:00:00+00:00
52,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-03 00:00:00+00:00
53,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-02 23:00:00+00:00
54,0.0,Planned maintenance,,2022-01-03 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-02 23:00:00+00:00
55,0.0,Planned maintenance,,2022-01-03 00:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-02 23:00:00+00:00
56,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-03 00:00:00+00:00
57,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-02 23:00:00+00:00
58,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-02 23:00:00+00:00
59,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT60M,2022-01-01 00:00:00+00:00
60,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT15M,2021-12-31 23:00:00+00:00
61,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT1M,2021-12-31 23:00:00+00:00
62,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT30M,2021-12-31 23:00:00+00:00
63,0.0,Planned maintenance,,2022-01-01 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT1M,2022-01-01 23:00:00+00:00
64,0.0,Planned maintenance,,2022-01-02 00:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT30M,2022-01-01 23:00:00+00:00
65,0.0,Planned maintenance,,2022-01-02 12:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT60M,2022-01-02 00:00:00+00:00
66,0.0,Planned maintenance,,2022-01-01 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT15M,2022-01-01 23:00:00+00:00
67,0.0,Planned maintenance,,2022-01-01 13:00:00+00:00,188.0,Fossil Gas,19W000000000230D,PT30M,2022-01-01 13:00:00+00:00
68,0.0,Planned maintenance,,2022-01-01 13:00:00+00:00,188.0,Fossil Gas,19W000000000230D,PT60M,2021-12-30 21:00:00+00:00
69,0.0,Planned maintenance,,2021-12-30 21:00:00+00:00,188.0,Fossil Gas,19W000000000230D,PT1M,2021-12-30 21:00:00+00:00
70,0.0,Planned maintenance,,2022-01-01 14:00:00+00:00,188.0,Fossil Gas,19W000000000230D,PT15M,2022-01-01 13:00:00+00:00
83,0.0,Planned maintenance,,2022-01-01 13:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-01 13:00:00+00:00
84,0.0,Planned maintenance,,2022-01-01 13:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT60M,2021-12-30 00:00:00+00:00
85,0.0,Planned maintenance,,2021-12-30 00:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT30M,2021-12-29 23:00:00+00:00
86,0.0,Planned maintenance,,2021-12-29 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT15M,2021-12-29 23:00:00+00:00
87,0.0,Planned maintenance,,2021-12-29 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT1M,2021-12-29 23:00:00+00:00
92,0.0,Planned maintenance,,2021-12-31 00:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT30M,2021-12-30 23:00:00+00:00
93,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT60M,2021-12-31 00:00:00+00:00
94,0.0,Planned maintenance,,2021-12-30 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT15M,2021-12-30 23:00:00+00:00
95,0.0,Planned maintenance,,2021-12-30 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT1M,2021-12-30 23:00:00+00:00
100,0.0,Planned maintenance,,2021-12-29 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2021-12-29 23:00:00+00:00
101,0.0,Planned maintenance,,2021-12-30 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2021-12-29 23:00:00+00:00
102,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2021-12-30 00:00:00+00:00
111,0.0,Planned maintenance,,2022-01-01 20:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT1M,2022-01-01 20:00:00+00:00
112,0.0,Planned maintenance,,2022-01-01 00:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT30M,2021-12-31 23:00:00+00:00
113,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT15M,2021-12-31 23:00:00+00:00
114,0.0,Planned maintenance,,2022-01-01 19:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT60M,2022-01-01 00:00:00+00:00
115,0.0,Planned maintenance,,2022-01-01 19:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT30M,2022-01-01 19:00:00+00:00
116,0.0,Planned maintenance,,2022-01-01 20:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT15M,2022-01-01 19:00:00+00:00
117,0.0,Planned maintenance,,2021-12-31 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT1M,2021-12-31 23:00:00+00:00
122,0.0,Unplanned outage,,2022-01-02 16:00:00+00:00,195.0,Hydro Pumped Storage,19W0000000002418,PT15M,2022-01-02 16:00:00+00:00
123,0.0,Unplanned outage,,2022-01-02 16:00:00+00:00,195.0,Hydro Pumped Storage,19W0000000002418,PT1M,2022-01-02 16:00:00+00:00
124,0.0,Unplanned outage,,2022-01-02 16:00:00+00:00,195.0,Hydro Pumped Storage,19W0000000002418,PT60M,2022-01-02 09:00:00+00:00
125,0.0,Unplanned outage,,2022-01-02 09:00:00+00:00,195.0,Hydro Pumped Storage,19W0000000002418,PT30M,2022-01-02 09:00:00+00:00
126,0.0,Unplanned outage,,2022-01-02 09:00:00+00:00,195.0,Hydro Pumped Storage,19W0000000002418,PT1M,2022-01-02 08:00:00+00:00
127,0.0,Planned maintenance,,2022-01-04 08:00:00+00:00,108.0,Fossil Hard coal,19W000000000213D,PT1M,2022-01-04 08:00:00+00:00
128,0.0,Planned maintenance,,2022-01-04 09:00:00+00:00,108.0,Fossil Hard coal,19W000000000213D,PT15M,2022-01-04 08:00:00+00:00
129,0.0,Planned maintenance,,2022-01-04 09:00:00+00:00,108.0,Fossil Hard coal,19W000000000213D,PT30M,2022-01-04 09:00:00+00:00
130,0.0,Planned maintenance,,2022-01-04 15:00:00+00:00,108.0,Fossil Hard coal,19W000000000213D,PT60M,2022-01-04 09:00:00+00:00
147,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-03 23:00:00+00:00
148,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-03 23:00:00+00:00
149,0.0,Planned maintenance,,2022-01-04 00:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-03 23:00:00+00:00
150,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-04 00:00:00+00:00
151,0.0,Planned maintenance,,2022-01-04 23:00:00+00:00,222.0,Fossil Brown coal/Lignite,19W000000000142A,PT60M,2022-01-01 20:00:00+00:00
152,0.0,Planned maintenance,,2022-01-01 19:00:00+00:00,222.0,Fossil Brown coal/Lignite,19W000000000142A,PT1M,2022-01-01 19:00:00+00:00
153,0.0,Planned maintenance,,2022-01-01 19:00:00+00:00,222.0,Fossil Brown coal/Lignite,19W000000000142A,PT15M,2022-01-01 19:00:00+00:00
154,0.0,Planned maintenance,,2022-01-01 20:00:00+00:00,222.0,Fossil Brown coal/Lignite,19W000000000142A,PT30M,2022-01-01 19:00:00+00:00
155,0.0,Unplanned outage,,2022-01-03 17:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT60M,2022-01-02 10:00:00+00:00
156,0.0,Unplanned outage,,2022-01-02 10:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT1M,2022-01-02 10:00:00+00:00
157,0.0,Planned maintenance,,2022-01-04 10:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT60M,2022-01-01 18:00:00+00:00
158,0.0,Planned maintenance,,2022-01-01 18:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT30M,2022-01-01 17:00:00+00:00
159,0.0,Planned maintenance,,2022-01-01 17:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT15M,2022-01-01 17:00:00+00:00
160,0.0,Planned maintenance,,2022-01-01 17:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT1M,2022-01-01 17:00:00+00:00
169,0.0,Unplanned outage,,2022-01-03 11:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-03 11:00:00+00:00
170,0.0,Unplanned outage,,2022-01-06 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-03 11:00:00+00:00
171,0.0,Unplanned outage,,2022-01-03 11:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-03 10:00:00+00:00
172,0.0,Planned maintenance,,2022-01-09 00:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-08 23:00:00+00:00
173,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-08 23:00:00+00:00
174,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-08 23:00:00+00:00
175,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-09 00:00:00+00:00
176,0.0,Planned maintenance,,2022-01-08 00:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-07 23:00:00+00:00
177,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-07 23:00:00+00:00
178,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-07 23:00:00+00:00
179,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,225.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-08 00:00:00+00:00
180,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT1M,2022-01-02 23:00:00+00:00
181,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT15M,2022-01-02 23:00:00+00:00
182,0.0,Planned maintenance,,2022-01-04 17:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT60M,2022-01-03 00:00:00+00:00
183,0.0,Planned maintenance,,2022-01-03 00:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT30M,2022-01-02 23:00:00+00:00
188,0.0,Planned maintenance,,2022-01-06 00:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT30M,2022-01-05 23:00:00+00:00
189,0.0,Planned maintenance,,2022-01-10 23:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT15M,2022-01-10 23:00:00+00:00
190,0.0,Planned maintenance,,2022-01-10 23:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT30M,2022-01-10 22:00:00+00:00
191,0.0,Planned maintenance,,2022-01-10 22:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT60M,2022-01-06 00:00:00+00:00
192,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT15M,2022-01-05 23:00:00+00:00
193,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,242.0,Fossil Hard coal,19W0000000001519,PT1M,2022-01-05 23:00:00+00:00
206,0.0,Planned maintenance,,2022-01-06 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-05 23:00:00+00:00
207,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-05 23:00:00+00:00
208,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-05 23:00:00+00:00
209,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-06 00:00:00+00:00
210,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT15M,2022-01-05 23:00:00+00:00
211,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT1M,2022-01-05 23:00:00+00:00
212,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT60M,2022-01-06 00:00:00+00:00
213,0.0,Planned maintenance,,2022-01-06 00:00:00+00:00,566.0,Fossil Hard coal,19W000000000104I,PT30M,2022-01-05 23:00:00+00:00
234,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT1M,2022-01-02 23:00:00+00:00
235,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT15M,2022-01-02 23:00:00+00:00
236,0.0,Planned maintenance,,2022-01-03 00:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT30M,2022-01-02 23:00:00+00:00
237,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT60M,2022-01-03 00:00:00+00:00
238,0.0,Planned maintenance,,2022-01-05 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-04 00:00:00+00:00
239,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-03 23:00:00+00:00
240,0.0,Planned maintenance,,2022-01-04 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-03 23:00:00+00:00
241,0.0,Planned maintenance,,2022-01-03 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-03 23:00:00+00:00
242,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT1M,2022-01-02 23:00:00+00:00
243,0.0,Planned maintenance,,2022-01-02 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT15M,2022-01-02 23:00:00+00:00
244,0.0,Planned maintenance,,2022-01-03 00:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT30M,2022-01-02 23:00:00+00:00
245,0.0,Planned maintenance,,2022-01-05 08:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT60M,2022-01-03 00:00:00+00:00
250,0.0,Planned maintenance,,2022-01-03 11:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-03 11:00:00+00:00
251,0.0,Planned maintenance,,2022-01-04 04:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-03 12:00:00+00:00
252,0.0,Planned maintenance,,2022-01-03 11:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-03 11:00:00+00:00
253,0.0,Planned maintenance,,2022-01-03 12:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-03 11:00:00+00:00
254,0.0,Planned maintenance,,2022-01-04 05:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-04 04:00:00+00:00
255,320.0,Unplanned outage,,2022-01-04 21:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT1M,2022-01-04 21:00:00+00:00
256,320.0,Unplanned outage,,2022-01-05 10:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT60M,2022-01-04 21:00:00+00:00
257,320.0,Unplanned outage,,2022-01-05 11:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT30M,2022-01-05 10:00:00+00:00
258,320.0,Unplanned outage,,2022-01-04 21:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT15M,2022-01-04 21:00:00+00:00
259,320.0,Unplanned outage,,2022-01-05 11:00:00+00:00,497.0,Fossil Gas,19W000000000290W,PT1M,2022-01-05 11:00:00+00:00
260,0.0,Planned maintenance,,2022-01-05 21:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT1M,2022-01-05 21:00:00+00:00
261,0.0,Planned maintenance,,2022-01-05 22:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT30M,2022-01-05 21:00:00+00:00
262,0.0,Planned maintenance,,2022-01-09 17:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT60M,2022-01-05 22:00:00+00:00
267,0.0,Unplanned outage,,2022-01-09 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT60M,2022-01-06 00:00:00+00:00
268,0.0,Unplanned outage,,2022-01-06 00:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT30M,2022-01-05 23:00:00+00:00
269,0.0,Unplanned outage,,2022-01-05 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT15M,2022-01-05 23:00:00+00:00
270,0.0,Unplanned outage,,2022-01-05 23:00:00+00:00,230.0,Fossil Hard coal,19W0000000001349,PT1M,2022-01-05 23:00:00+00:00
271,0.0,Planned maintenance,,2022-01-07 08:00:00+00:00,380.0,Fossil Brown coal/Lignite,19W000000000016F,PT30M,2022-01-07 07:00:00+00:00
272,0.0,Planned maintenance,,2022-01-07 07:00:00+00:00,380.0,Fossil Brown coal/Lignite,19W000000000016F,PT1M,2022-01-07 07:00:00+00:00
273,0.0,Planned maintenance,,2022-01-07 07:00:00+00:00,380.0,Fossil Brown coal/Lignite,19W000000000016F,PT15M,2022-01-07 07:00:00+00:00
274,0.0,Planned maintenance,,2022-01-07 13:00:00+00:00,380.0,Fossil Brown coal/Lignite,19W000000000016F,PT60M,2022-01-07 08:00:00+00:00
275,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-05 23:00:00+00:00
276,0.0,Planned maintenance,,2022-01-05 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-05 23:00:00+00:00
277,0.0,Planned maintenance,,2022-01-06 00:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-05 23:00:00+00:00
278,0.0,Planned maintenance,,2022-01-06 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-06 00:00:00+00:00
279,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-07 23:00:00+00:00
280,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-07 23:00:00+00:00
281,0.0,Planned maintenance,,2022-01-08 00:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-07 23:00:00+00:00
282,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,220.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-08 00:00:00+00:00
283,0.0,Planned maintenance,,2022-01-05 01:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT1M,2022-01-05 01:00:00+00:00
284,0.0,Planned maintenance,,2022-01-05 01:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT15M,2022-01-05 01:00:00+00:00
285,0.0,Planned maintenance,,2022-01-05 02:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT30M,2022-01-05 01:00:00+00:00
286,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,380.0,Fossil Hard coal,19W0000000001292,PT60M,2022-01-05 02:00:00+00:00
287,0.0,Planned maintenance,,2021-12-31 21:00:00+00:00,225.0,Fossil Hard coal,19W0000000001713,PT1M,2021-12-31 21:00:00+00:00
288,0.0,Planned maintenance,,2022-01-06 09:00:00+00:00,225.0,Fossil Hard coal,19W0000000001713,PT60M,2021-12-31 22:00:00+00:00
289,0.0,Planned maintenance,,2021-12-31 22:00:00+00:00,225.0,Fossil Hard coal,19W0000000001713,PT30M,2021-12-31 21:00:00+00:00
290,0.0,Planned maintenance,,2021-12-31 21:00:00+00:00,225.0,Fossil Hard coal,19W0000000001713,PT15M,2021-12-31 21:00:00+00:00
295,0.0,Planned maintenance,,2022-01-08 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-07 23:00:00+00:00
296,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-08 00:00:00+00:00
297,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-07 23:00:00+00:00
298,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-07 23:00:00+00:00
299,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-08 00:00:00+00:00
300,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-07 23:00:00+00:00
301,0.0,Planned maintenance,,2022-01-08 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-07 23:00:00+00:00
302,0.0,Planned maintenance,,2022-01-07 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-07 23:00:00+00:00
303,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-08 23:00:00+00:00
304,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-09 00:00:00+00:00
305,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-08 23:00:00+00:00
306,0.0,Planned maintenance,,2022-01-09 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-08 23:00:00+00:00
307,0.0,Planned maintenance,,2022-01-09 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT60M,2022-01-09 00:00:00+00:00
308,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT1M,2022-01-08 23:00:00+00:00
309,0.0,Planned maintenance,,2022-01-08 23:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT15M,2022-01-08 23:00:00+00:00
310,0.0,Planned maintenance,,2022-01-09 00:00:00+00:00,228.0,Fossil Hard coal,19W000000000095U,PT30M,2022-01-08 23:00:00+00:00
317,0.0,Planned maintenance,,2021-12-27 03:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT1M,2021-12-27 03:00:00+00:00
318,0.0,Planned maintenance,,2021-12-27 03:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT15M,2021-12-27 03:00:00+00:00
319,0.0,Planned maintenance,,2022-01-07 07:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT1M,2022-01-07 07:00:00+00:00
320,0.0,Planned maintenance,,2022-01-07 06:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT60M,2021-12-27 04:00:00+00:00
321,0.0,Planned maintenance,,2022-01-07 07:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT30M,2022-01-07 06:00:00+00:00
322,0.0,Planned maintenance,,2022-01-07 07:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT15M,2022-01-07 07:00:00+00:00
323,0.0,Planned maintenance,,2021-12-27 04:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT30M,2021-12-27 03:00:00+00:00
324,0.0,Planned maintenance,,2022-01-08 02:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT30M,2022-01-08 01:00:00+00:00
325,0.0,Planned maintenance,,2022-01-08 01:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT15M,2022-01-08 01:00:00+00:00
