,avail_qty,businesstype,docstatus,end,nominal_power,plant_type,production_resource_id,resolution,start
60,0.0,Planned maintenance,,2022-12-31 06:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT30M,2022-12-31 05:00:00+00:00
61,0.0,Planned maintenance,,2023-01-01 23:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT60M,2022-12-31 06:00:00+00:00
62,0.0,Planned maintenance,,2022-12-31 05:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT1M,2022-12-31 05:00:00+00:00
63,0.0,Planned maintenance,,2022-12-31 05:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT15M,2022-12-31 05:00:00+00:00
80,0.0,Unplanned outage,,2023-01-01 08:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT60M,2023-01-01 04:00:00+00:00
81,0.0,Unplanned outage,,2023-01-01 04:00:00+00:00,386.0,Fossil Hard coal,19W0000000001292,PT1M,2023-01-01 04:00:00+00:00
90,0.0,Planned maintenance,,2022-12-31 05:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT1M,2022-12-31 05:00:00+00:00
91,0.0,Planned maintenance,,2022-12-31 06:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT30M,2022-12-31 05:00:00+00:00
92,0.0,Planned maintenance,,2022-12-31 05:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT15M,2022-12-31 05:00:00+00:00
93,0.0,Planned maintenance,,2023-01-02 07:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT30M,2023-01-02 06:00:00+00:00
94,0.0,Planned maintenance,,2023-01-02 07:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT15M,2023-01-02 07:00:00+00:00
95,0.0,Planned maintenance,,2023-01-02 07:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT1M,2023-01-02 07:00:00+00:00
96,0.0,Planned maintenance,,2023-01-02 06:00:00+00:00,225.0,Fossil Hard coal,19W0000000000636,PT60M,2022-12-31 06:00:00+00:00
97,0.0,Unplanned outage,,2022-12-27 22:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT1M,2022-12-27 22:00:00+00:00
98,0.0,Unplanned outage,,2022-12-27 23:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT15M,2022-12-27 22:00:00+00:00
99,0.0,Unplanned outage,,2023-01-01 00:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT1M,2023-01-01 00:00:00+00:00
100,0.0,Unplanned outage,,2023-01-01 00:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT60M,2022-12-27 23:00:00+00:00
101,0.0,Unplanned outage,,2022-12-27 23:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT30M,2022-12-27 23:00:00+00:00
102,0.0,Planned maintenance,,2023-01-01 00:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT1M,2023-01-01 00:00:00+00:00
103,0.0,Planned maintenance,,2023-01-08 11:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT60M,2023-01-01 01:00:00+00:00
104,0.0,Planned maintenance,,2023-01-01 01:00:00+00:00,474.0,Fossil Brown coal/Lignite,19W000000000149X,PT30M,2023-01-01 01:00:00+00:00
