,Biomass_Actual Aggregated,Fossil Gas_Actual Aggregated,Hydro Pumped Storage_Actual Aggregated,Hydro Pumped Storage_Actual Consumption,Hydro Run-of-river and poundage_Actual Aggregated,Other_Actual Aggregated,Solar_Actual Aggregated,Waste_Actual Aggregated,Wind Onshore_Actual Aggregated
2024-04-24 13:00:00+03:00,34.0,56.0,0.0,0.0,58.0,43.0,274.0,111.0,259.0
2024-04-24 14:00:00+03:00,34.0,55.0,0.0,50.0,25.0,43.0,226.0,111.0,352.0
2024-04-24 15:00:00+03:00,34.0,55.0,0.0,141.0,25.0,43.0,154.0,111.0,403.0
2024-04-24 16:00:00+03:00,34.0,55.0,0.0,50.0,25.0,43.0,113.0,109.0,394.0
2024-04-24 17:00:00+03:00,34.0,55.0,0.0,115.0,96.0,42.0,73.0,109.0,421.0
2024-04-24 18:00:00+03:00,34.0,54.0,0.0,0.0,98.0,42.0,36.0,110.0,409.0
2024-04-24 19:00:00+03:00,34.0,54.0,51.0,0.0,97.0,42.0,12.0,109.0,423.0
2024-04-24 20:00:00+03:00,34.0,54.0,1.0,0.0,98.0,41.0,1.0,109.0,468.0
2024-04-24 21:00:00+03:00,34.0,54.0,0.0,0.0,78.0,42.0,0.0,109.0,456.0
2024-04-24 22:00:00+03:00,34.0,54.0,0.0,0.0,97.0,42.0,0.0,109.0,383.0
2024-04-24 23:00:00+03:00,34.0,54.0,0.0,0.0,97.0,42.0,0.0,110.0,368.0
2024-04-25 00:00:00+03:00,34.0,54.0,51.0,0.0,74.0,41.0,0.0,110.0,317.0
2024-04-25 01:00:00+03:00,34.0,54.0,1.0,0.0,25.0,41.0,0.0,109.0,250.0
2024-04-25 02:00:00+03:00,34.0,54.0,0.0,72.0,25.0,42.0,0.0,109.0,179.0
2024-04-25 03:00:00+03:00,34.0,54.0,36.0,32.0,37.0,42.0,0.0,109.0,135.0
2024-04-25 04:00:00+03:00,34.0,54.0,0.0,0.0,25.0,43.0,0.0,109.0,111.0
2024-04-25 05:00:00+03:00,34.0,54.0,0.0,0.0,25.0,43.0,0.0,109.0,102.0
2024-04-25 06:00:00+03:00,34.0,54.0,0.0,0.0,39.0,43.0,8.0,109.0,90.0
2024-04-25 07:00:00+03:00,34.0,54.0,0.0,0.0,98.0,39.0,31.0,109.0,85.0
2024-04-25 08:00:00+03:00,34.0,54.0,0.0,0.0,97.0,43.0,74.0,109.0,86.0
2024-04-25 09:00:00+03:00,34.0,54.0,0.0,0.0,98.0,44.0,120.0,108.0,110.0
2024-04-25 10:00:00+03:00,34.0,54.0,0.0,61.0,98.0,44.0,159.0,109.0,164.0
2024-04-25 11:00:00+03:00,34.0,55.0,0.0,0.0,98.0,44.0,188.0,109.0,216.0
2024-04-25 12:00:00+03:00,34.0,55.0,0.0,141.0,96.0,44.0,195.0,109.0,306.0
2024-04-25 13:00:00+03:00,34.0,55.0,0.0,0.0,25.0,43.0,206.0,109.0,332.0
2024-04-25 14:00:00+03:00,34.0,55.0,0.0,0.0,25.0,44.0,216.0,109.0,388.0
2024-04-25 15:00:00+03:00,34.0,56.0,0.0,0.0,25.0,44.0,202.0,109.0,415.0
2024-04-25 16:00:00+03:00,34.0,55.0,92.0,90.0,25.0,44.0,187.0,109.0,413.0
2024-04-25 17:00:00+03:00,34.0,55.0,184.0,268.0,25.0,44.0,165.0,109.0,381.0
2024-04-25 18:00:00+03:00,34.0,55.0,107.0,148.0,97.0,44.0,92.0,109.0,322.0
2024-04-25 19:00:00+03:00,34.0,55.0,173.0,0.0,97.0,42.0,40.0,109.0,265.0
2024-04-25 20:00:00+03:00,34.0,55.0,187.0,0.0,97.0,42.0,9.0,109.0,215.0
2024-04-25 21:00:00+03:00,34.0,55.0,262.0,0.0,97.0,53.0,0.0,109.0,129.0
2024-04-25 22:00:00+03:00,34.0,55.0,200.0,0.0,97.0,54.0,0.0,108.0,106.0
2024-04-25 23:00:00+03:00,34.0,54.0,1.0,0.0,97.0,42.0,0.0,109.0,101.0
2024-04-26 00:00:00+03:00,34.0,55.0,0.0,0.0,25.0,42.0,0.0,108.0,102.0
2024-04-26 01:00:00+03:00,34.0,55.0,0.0,0.0,25.0,22.0,0.0,108.0,151.0
2024-04-26 02:00:00+03:00,34.0,52.0,0.0,0.0,25.0,15.0,0.0,109.0,212.0
2024-04-26 03:00:00+03:00,34.0,54.0,0.0,0.0,42.0,22.0,0.0,109.0,210.0
2024-04-26 04:00:00+03:00,34.0,50.0,0.0,0.0,58.0,21.0,0.0,109.0,191.0
2024-04-26 05:00:00+03:00,34.0,45.0,0.0,0.0,58.0,22.0,11.0,109.0,204.0
2024-04-26 06:00:00+03:00,34.0,45.0,0.0,51.0,97.0,14.0,70.0,109.0,228.0
2024-04-26 07:00:00+03:00,34.0,45.0,0.0,52.0,97.0,22.0,196.0,109.0,272.0
2024-04-26 08:00:00+03:00,34.0,51.0,29.0,27.0,97.0,25.0,372.0,110.0,175.0
2024-04-26 09:00:00+03:00,34.0,54.0,226.0,221.0,97.0,15.0,598.0,110.0,63.0
2024-04-26 10:00:00+03:00,34.0,53.0,84.0,219.0,98.0,16.0,738.0,110.0,84.0
2024-04-26 11:00:00+03:00,33.0,54.0,0.0,217.0,25.0,16.0,768.0,110.0,156.0
2024-04-26 12:00:00+03:00,33.0,54.0,0.0,0.0,25.0,15.0,750.0,110.0,205.0
2024-04-26 13:00:00+03:00,33.0,55.0,0.0,0.0,49.0,15.0,725.0,110.0,224.0
2024-04-26 14:00:00+03:00,32.0,55.0,0.0,0.0,25.0,25.0,696.0,110.0,206.0
2024-04-26 15:00:00+03:00,32.0,55.0,0.0,0.0,26.0,15.0,656.0,110.0,187.0
2024-04-26 16:00:00+03:00,31.0,53.0,0.0,0.0,41.0,19.0,578.0,110.0,194.0
2024-04-26 17:00:00+03:00,32.0,53.0,0.0,52.0,96.0,15.0,414.0,110.0,151.0
2024-04-26 18:00:00+03:00,32.0,53.0,0.0,0.0,98.0,15.0,218.0,110.0,82.0
2024-04-26 19:00:00+03:00,32.0,53.0,200.0,0.0,97.0,25.0,77.0,109.0,31.0
2024-04-26 20:00:00+03:00,32.0,54.0,174.0,0.0,98.0,28.0,6.0,110.0,12.0
2024-04-26 21:00:00+03:00,33.0,56.0,200.0,0.0,98.0,46.0,0.0,110.0,11.0
2024-04-26 22:00:00+03:00,33.0,56.0,292.0,0.0,97.0,46.0,0.0,110.0,21.0
2024-04-26 23:00:00+03:00,33.0,55.0,68.0,0.0,97.0,19.0,0.0,110.0,45.0
2024-04-27 00:00:00+03:00,33.0,56.0,0.0,0.0,97.0,15.0,0.0,109.0,78.0
2024-04-27 01:00:00+03:00,32.0,55.0,0.0,0.0,45.0,20.0,0.0,100.0,136.0
2024-04-27 02:00:00+03:00,32.0,55.0,0.0,0.0,67.0,20.0,0.0,90.0,201.0
2024-04-27 03:00:00+03:00,32.0,55.0,51.0,0.0,73.0,21.0,0.0,84.0,259.0
2024-04-27 04:00:00+03:00,32.0,55.0,0.0,0.0,73.0,21.0,0.0,84.0,333.0
2024-04-27 05:00:00+03:00,33.0,55.0,0.0,0.0,53.0,20.0,11.0,84.0,347.0
2024-04-27 06:00:00+03:00,33.0,55.0,0.0,0.0,97.0,13.0,63.0,84.0,404.0
2024-04-27 07:00:00+03:00,33.0,55.0,0.0,0.0,97.0,21.0,158.0,84.0,383.0
2024-04-27 08:00:00+03:00,33.0,55.0,85.0,0.0,97.0,19.0,312.0,84.0,325.0
2024-04-27 09:00:00+03:00,34.0,55.0,0.0,0.0,54.0,20.0,510.0,84.0,262.0
2024-04-27 10:00:00+03:00,33.0,54.0,0.0,50.0,25.0,13.0,622.0,84.0,194.0
2024-04-27 11:00:00+03:00,33.0,54.0,0.0,1.0,26.0,13.0,666.0,85.0,216.0
2024-04-27 12:00:00+03:00,32.0,51.0,0.0,402.0,25.0,13.0,748.0,85.0,289.0
2024-04-27 13:00:00+03:00,32.0,51.0,0.0,600.0,26.0,13.0,766.0,76.0,431.0
2024-04-27 14:00:00+03:00,31.0,51.0,0.0,672.0,26.0,12.0,691.0,76.0,460.0
2024-04-27 15:00:00+03:00,31.0,51.0,54.0,670.0,68.0,18.0,606.0,76.0,410.0
2024-04-27 16:00:00+03:00,31.0,51.0,0.0,667.0,53.0,18.0,532.0,63.0,417.0
2024-04-27 17:00:00+03:00,31.0,52.0,0.0,188.0,25.0,12.0,348.0,76.0,401.0
2024-04-27 18:00:00+03:00,32.0,52.0,1.0,123.0,25.0,12.0,184.0,75.0,300.0
2024-04-27 19:00:00+03:00,32.0,53.0,84.0,0.0,97.0,12.0,80.0,84.0,282.0
2024-04-27 20:00:00+03:00,32.0,53.0,199.0,0.0,97.0,33.0,15.0,83.0,201.0
2024-04-27 21:00:00+03:00,32.0,53.0,202.0,0.0,97.0,41.0,0.0,83.0,180.0
2024-04-27 22:00:00+03:00,32.0,53.0,184.0,0.0,88.0,26.0,0.0,83.0,303.0
2024-04-27 23:00:00+03:00,32.0,53.0,77.0,0.0,25.0,25.0,0.0,83.0,395.0
2024-04-28 00:00:00+03:00,32.0,54.0,0.0,0.0,25.0,14.0,0.0,83.0,437.0
2024-04-28 01:00:00+03:00,32.0,54.0,0.0,0.0,25.0,15.0,0.0,84.0,486.0
2024-04-28 02:00:00+03:00,32.0,54.0,0.0,51.0,25.0,15.0,0.0,84.0,463.0
2024-04-28 03:00:00+03:00,32.0,54.0,0.0,50.0,25.0,14.0,0.0,84.0,378.0
2024-04-28 04:00:00+03:00,32.0,54.0,0.0,0.0,25.0,14.0,0.0,84.0,287.0
2024-04-28 05:00:00+03:00,32.0,54.0,0.0,0.0,25.0,14.0,15.0,83.0,208.0
2024-04-28 06:00:00+03:00,32.0,53.0,0.0,0.0,50.0,17.0,83.0,78.0,142.0
2024-04-28 07:00:00+03:00,33.0,53.0,0.0,0.0,25.0,17.0,233.0,55.0,120.0
2024-04-28 08:00:00+03:00,32.0,53.0,0.0,52.0,25.0,14.0,435.0,55.0,78.0
2024-04-28 09:00:00+03:00,32.0,53.0,0.0,311.0,25.0,14.0,637.0,53.0,27.0
2024-04-28 10:00:00+03:00,32.0,53.0,0.0,550.0,25.0,14.0,714.0,54.0,20.0
2024-04-28 11:00:00+03:00,32.0,53.0,0.0,667.0,25.0,14.0,741.0,54.0,70.0
2024-04-28 12:00:00+03:00,31.0,52.0,0.0,665.0,25.0,14.0,774.0,54.0,121.0
2024-04-28 13:00:00+03:00,32.0,52.0,0.0,663.0,25.0,18.0,769.0,53.0,133.0
2024-04-28 14:00:00+03:00,32.0,52.0,0.0,661.0,25.0,15.0,724.0,53.0,114.0
2024-04-28 15:00:00+03:00,32.0,51.0,0.0,659.0,25.0,15.0,682.0,53.0,92.0
2024-04-28 16:00:00+03:00,32.0,52.0,0.0,655.0,25.0,14.0,610.0,60.0,99.0
2024-04-28 17:00:00+03:00,32.0,52.0,0.0,433.0,25.0,14.0,404.0,61.0,141.0
2024-04-28 18:00:00+03:00,32.0,52.0,0.0,300.0,25.0,14.0,231.0,69.0,191.0
2024-04-28 19:00:00+03:00,31.0,52.0,51.0,0.0,25.0,18.0,94.0,74.0,223.0
2024-04-28 20:00:00+03:00,31.0,52.0,67.0,0.0,97.0,31.0,18.0,74.0,300.0
2024-04-28 21:00:00+03:00,31.0,53.0,0.0,0.0,96.0,23.0,0.0,83.0,548.0
2024-04-28 22:00:00+03:00,31.0,54.0,73.0,87.0,86.0,23.0,0.0,84.0,775.0
2024-04-28 23:00:00+03:00,31.0,53.0,90.0,107.0,74.0,24.0,0.0,84.0,889.0
2024-04-29 00:00:00+03:00,31.0,54.0,102.0,124.0,25.0,13.0,0.0,84.0,934.0
2024-04-29 01:00:00+03:00,31.0,54.0,0.0,0.0,25.0,13.0,0.0,84.0,920.0
2024-04-29 02:00:00+03:00,31.0,54.0,0.0,0.0,25.0,14.0,0.0,85.0,915.0
2024-04-29 03:00:00+03:00,31.0,54.0,0.0,0.0,25.0,15.0,0.0,84.0,898.0
2024-04-29 04:00:00+03:00,31.0,54.0,0.0,0.0,25.0,12.0,0.0,84.0,893.0
2024-04-29 05:00:00+03:00,32.0,54.0,0.0,0.0,25.0,12.0,12.0,84.0,904.0
2024-04-29 06:00:00+03:00,33.0,55.0,1.0,0.0,97.0,12.0,71.0,84.0,918.0
2024-04-29 07:00:00+03:00,33.0,56.0,186.0,0.0,97.0,14.0,187.0,84.0,873.0
2024-04-29 08:00:00+03:00,33.0,54.0,211.0,0.0,97.0,22.0,336.0,84.0,719.0
2024-04-29 09:00:00+03:00,32.0,53.0,267.0,0.0,97.0,14.0,472.0,84.0,553.0
2024-04-29 10:00:00+03:00,32.0,52.0,23.0,0.0,97.0,15.0,571.0,75.0,383.0
2024-04-29 11:00:00+03:00,32.0,52.0,0.0,119.0,97.0,15.0,641.0,77.0,435.0
2024-04-29 12:00:00+03:00,32.0,51.0,0.0,222.0,25.0,14.0,692.0,75.0,626.0
2024-04-29 13:00:00+03:00,32.0,51.0,0.0,222.0,25.0,16.0,660.0,75.0,746.0
2024-04-29 14:00:00+03:00,32.0,51.0,0.0,543.0,25.0,16.0,591.0,74.0,710.0
2024-04-29 15:00:00+03:00,32.0,51.0,0.0,402.0,25.0,14.0,466.0,74.0,692.0
2024-04-29 16:00:00+03:00,32.0,51.0,0.0,0.0,25.0,16.0,386.0,75.0,613.0
2024-04-29 17:00:00+03:00,31.0,51.0,207.0,0.0,31.0,16.0,282.0,74.0,521.0
2024-04-29 18:00:00+03:00,32.0,51.0,196.0,0.0,97.0,15.0,161.0,81.0,405.0
2024-04-29 19:00:00+03:00,31.0,52.0,213.0,0.0,97.0,38.0,71.0,83.0,338.0
2024-04-29 20:00:00+03:00,31.0,52.0,395.0,0.0,97.0,44.0,14.0,93.0,342.0
2024-04-29 21:00:00+03:00,31.0,53.0,395.0,0.0,97.0,44.0,0.0,94.0,387.0
2024-04-29 22:00:00+03:00,31.0,53.0,211.0,0.0,97.0,48.0,0.0,83.0,370.0
2024-04-29 23:00:00+03:00,31.0,52.0,49.0,0.0,97.0,24.0,0.0,84.0,393.0
2024-04-30 00:00:00+03:00,31.0,53.0,0.0,50.0,25.0,19.0,0.0,83.0,399.0
2024-04-30 01:00:00+03:00,31.0,53.0,0.0,69.0,68.0,19.0,0.0,74.0,415.0
2024-04-30 02:00:00+03:00,31.0,52.0,0.0,69.0,68.0,12.0,0.0,75.0,491.0
2024-04-30 03:00:00+03:00,31.0,52.0,0.0,0.0,68.0,12.0,0.0,74.0,447.0
2024-04-30 04:00:00+03:00,31.0,51.0,0.0,69.0,71.0,13.0,0.0,75.0,452.0
2024-04-30 05:00:00+03:00,32.0,49.0,0.0,69.0,68.0,12.0,9.0,74.0,455.0
2024-04-30 06:00:00+03:00,31.0,48.0,62.0,0.0,94.0,11.0,55.0,74.0,462.0
2024-04-30 07:00:00+03:00,31.0,46.0,115.0,0.0,96.0,14.0,156.0,83.0,414.0
2024-04-30 08:00:00+03:00,31.0,44.0,123.0,0.0,96.0,14.0,300.0,84.0,284.0
2024-04-30 09:00:00+03:00,31.0,46.0,91.0,0.0,97.0,12.0,432.0,83.0,176.0
2024-04-30 10:00:00+03:00,31.0,48.0,44.0,0.0,97.0,12.0,519.0,75.0,157.0
2024-04-30 11:00:00+03:00,31.0,47.0,0.0,146.0,68.0,13.0,601.0,75.0,166.0
2024-04-30 12:00:00+03:00,31.0,47.0,0.0,223.0,25.0,13.0,678.0,75.0,150.0
2024-04-30 13:00:00+03:00,31.0,47.0,0.0,222.0,25.0,13.0,692.0,75.0,137.0
2024-04-30 14:00:00+03:00,31.0,47.0,1.0,222.0,25.0,14.0,657.0,62.0,165.0
2024-04-30 15:00:00+03:00,31.0,47.0,177.0,222.0,25.0,14.0,608.0,62.0,189.0
2024-04-30 16:00:00+03:00,31.0,45.0,177.0,223.0,25.0,12.0,526.0,62.0,198.0
2024-04-30 17:00:00+03:00,31.0,44.0,177.0,222.0,68.0,12.0,395.0,75.0,190.0
2024-04-30 18:00:00+03:00,31.0,44.0,173.0,0.0,96.0,12.0,231.0,75.0,163.0
2024-04-30 19:00:00+03:00,31.0,44.0,213.0,0.0,96.0,12.0,94.0,84.0,149.0
2024-04-30 20:00:00+03:00,31.0,45.0,213.0,0.0,94.0,31.0,19.0,94.0,172.0
2024-04-30 21:00:00+03:00,31.0,45.0,214.0,0.0,94.0,34.0,0.0,94.0,225.0
2024-04-30 22:00:00+03:00,31.0,45.0,213.0,0.0,96.0,34.0,0.0,83.0,276.0
2024-04-30 23:00:00+03:00,31.0,45.0,166.0,0.0,68.0,14.0,0.0,75.0,346.0
2024-05-01 00:00:00+03:00,31.0,45.0,171.0,0.0,68.0,14.0,0.0,75.0,339.0
2024-05-01 01:00:00+03:00,31.0,45.0,186.0,0.0,71.0,12.0,0.0,74.0,288.0
2024-05-01 02:00:00+03:00,31.0,45.0,129.0,0.0,81.0,12.0,0.0,74.0,262.0
2024-05-01 03:00:00+03:00,31.0,45.0,0.0,0.0,89.0,13.0,0.0,75.0,224.0
2024-05-01 04:00:00+03:00,31.0,44.0,0.0,0.0,89.0,13.0,1.0,74.0,211.0
2024-05-01 05:00:00+03:00,31.0,44.0,0.0,0.0,68.0,13.0,18.0,73.0,198.0
2024-05-01 06:00:00+03:00,31.0,43.0,0.0,0.0,68.0,13.0,90.0,68.0,177.0
2024-05-01 07:00:00+03:00,31.0,43.0,84.0,0.0,68.0,11.0,266.0,66.0,151.0
2024-05-01 08:00:00+03:00,31.0,43.0,1.0,0.0,68.0,12.0,509.0,66.0,80.0
2024-05-01 09:00:00+03:00,31.0,40.0,0.0,0.0,25.0,12.0,622.0,54.0,20.0
2024-05-01 10:00:00+03:00,31.0,28.0,0.0,0.0,25.0,13.0,618.0,55.0,18.0
2024-05-01 11:00:00+03:00,31.0,28.0,0.0,52.0,25.0,13.0,685.0,54.0,80.0
2024-05-01 12:00:00+03:00,31.0,28.0,0.0,549.0,25.0,14.0,776.0,55.0,131.0
2024-05-01 13:00:00+03:00,31.0,28.0,0.0,663.0,25.0,13.0,862.0,54.0,104.0
2024-05-01 14:00:00+03:00,31.0,28.0,0.0,661.0,25.0,14.0,815.0,54.0,92.0
2024-05-01 15:00:00+03:00,31.0,28.0,0.0,658.0,25.0,14.0,665.0,56.0,104.0
2024-05-01 16:00:00+03:00,31.0,28.0,0.0,549.0,25.0,15.0,545.0,61.0,129.0
2024-05-01 17:00:00+03:00,31.0,28.0,68.0,123.0,25.0,14.0,385.0,62.0,154.0
2024-05-01 18:00:00+03:00,31.0,28.0,0.0,0.0,25.0,13.0,201.0,62.0,174.0
2024-05-01 19:00:00+03:00,31.0,28.0,84.0,0.0,97.0,12.0,88.0,74.0,219.0
2024-05-01 20:00:00+03:00,31.0,28.0,334.0,0.0,97.0,13.0,18.0,74.0,320.0
2024-05-01 21:00:00+03:00,31.0,28.0,208.0,0.0,97.0,14.0,0.0,74.0,478.0
2024-05-01 22:00:00+03:00,31.0,28.0,18.0,0.0,97.0,25.0,0.0,74.0,662.0
2024-05-01 23:00:00+03:00,31.0,28.0,0.0,0.0,97.0,12.0,0.0,75.0,813.0
2024-05-02 00:00:00+03:00,31.0,28.0,0.0,105.0,97.0,11.0,0.0,73.0,864.0
2024-05-02 01:00:00+03:00,31.0,28.0,0.0,122.0,73.0,12.0,0.0,56.0,849.0
2024-05-02 02:00:00+03:00,31.0,28.0,0.0,112.0,68.0,11.0,0.0,54.0,834.0
2024-05-02 03:00:00+03:00,31.0,28.0,0.0,68.0,68.0,12.0,0.0,54.0,794.0
2024-05-02 04:00:00+03:00,31.0,28.0,0.0,86.0,26.0,11.0,1.0,56.0,821.0
2024-05-02 05:00:00+03:00,31.0,28.0,0.0,133.0,94.0,10.0,19.0,60.0,829.0
2024-05-02 06:00:00+03:00,31.0,28.0,0.0,161.0,96.0,10.0,93.0,64.0,792.0
2024-05-02 07:00:00+03:00,31.0,28.0,187.0,0.0,97.0,11.0,273.0,75.0,652.0
2024-05-02 08:00:00+03:00,31.0,28.0,202.0,0.0,97.0,12.0,510.0,85.0,394.0
2024-05-02 09:00:00+03:00,31.0,28.0,173.0,0.0,94.0,13.0,687.0,75.0,226.0
2024-05-02 10:00:00+03:00,31.0,28.0,201.0,0.0,96.0,13.0,807.0,63.0,199.0
2024-05-02 11:00:00+03:00,31.0,29.0,1.0,0.0,26.0,13.0,870.0,63.0,237.0
2024-05-02 12:00:00+03:00,31.0,29.0,0.0,219.0,25.0,13.0,864.0,63.0,266.0
2024-05-02 13:00:00+03:00,31.0,29.0,0.0,222.0,25.0,13.0,837.0,61.0,311.0
2024-05-02 14:00:00+03:00,31.0,28.0,0.0,431.0,25.0,11.0,773.0,57.0,315.0
2024-05-02 15:00:00+03:00,31.0,28.0,0.0,525.0,25.0,10.0,735.0,57.0,375.0
2024-05-02 16:00:00+03:00,31.0,28.0,0.0,402.0,25.0,11.0,642.0,60.0,414.0
2024-05-02 17:00:00+03:00,31.0,28.0,0.0,122.0,25.0,11.0,503.0,62.0,440.0
2024-05-02 18:00:00+03:00,32.0,28.0,102.0,0.0,94.0,11.0,271.0,74.0,572.0
2024-05-02 19:00:00+03:00,31.0,28.0,217.0,0.0,97.0,20.0,104.0,73.0,649.0
2024-05-02 20:00:00+03:00,31.0,28.0,216.0,0.0,97.0,22.0,21.0,82.0,728.0
2024-05-02 21:00:00+03:00,31.0,28.0,191.0,0.0,94.0,22.0,0.0,83.0,834.0
2024-05-02 22:00:00+03:00,31.0,28.0,191.0,0.0,94.0,22.0,0.0,83.0,885.0
2024-05-02 23:00:00+03:00,31.0,28.0,38.0,0.0,74.0,10.0,0.0,74.0,936.0
2024-05-03 00:00:00+03:00,31.0,28.0,0.0,104.0,74.0,10.0,0.0,74.0,931.0
2024-05-03 01:00:00+03:00,31.0,28.0,0.0,86.0,25.0,10.0,0.0,79.0,920.0
2024-05-03 02:00:00+03:00,31.0,28.0,0.0,118.0,25.0,10.0,0.0,79.0,917.0
2024-05-03 03:00:00+03:00,31.0,28.0,0.0,160.0,25.0,10.0,0.0,79.0,904.0
2024-05-03 04:00:00+03:00,31.0,28.0,0.0,127.0,25.0,11.0,1.0,79.0,887.0
2024-05-03 05:00:00+03:00,31.0,28.0,0.0,126.0,47.0,13.0,19.0,79.0,872.0
2024-05-03 06:00:00+03:00,31.0,28.0,15.0,0.0,88.0,9.0,94.0,78.0,861.0
2024-05-03 07:00:00+03:00,30.0,28.0,138.0,0.0,97.0,11.0,220.0,79.0,787.0
2024-05-03 08:00:00+03:00,29.0,28.0,116.0,0.0,94.0,11.0,382.0,80.0,643.0
2024-05-03 09:00:00+03:00,30.0,28.0,138.0,0.0,97.0,11.0,528.0,80.0,509.0
2024-05-03 10:00:00+03:00,30.0,28.0,188.0,0.0,97.0,12.0,633.0,80.0,468.0
2024-05-03 11:00:00+03:00,30.0,28.0,1.0,0.0,47.0,12.0,753.0,80.0,448.0
2024-05-03 12:00:00+03:00,30.0,28.0,0.0,0.0,25.0,12.0,813.0,75.0,456.0
2024-05-03 13:00:00+03:00,30.0,28.0,0.0,67.0,25.0,12.0,796.0,74.0,427.0
2024-05-03 14:00:00+03:00,30.0,28.0,0.0,105.0,25.0,13.0,782.0,75.0,415.0
2024-05-03 15:00:00+03:00,30.0,28.0,0.0,124.0,25.0,10.0,745.0,74.0,388.0
2024-05-03 16:00:00+03:00,30.0,28.0,0.0,49.0,25.0,13.0,638.0,78.0,374.0
2024-05-03 17:00:00+03:00,30.0,28.0,0.0,0.0,54.0,10.0,470.0,74.0,351.0
2024-05-03 18:00:00+03:00,30.0,28.0,263.0,0.0,97.0,22.0,277.0,74.0,315.0
2024-05-03 19:00:00+03:00,30.0,28.0,462.0,0.0,97.0,27.0,109.0,73.0,276.0
2024-05-03 20:00:00+03:00,30.0,28.0,401.0,0.0,97.0,21.0,23.0,73.0,314.0
2024-05-03 21:00:00+03:00,30.0,28.0,401.0,0.0,97.0,21.0,0.0,73.0,486.0
2024-05-03 22:00:00+03:00,30.0,28.0,202.0,0.0,97.0,12.0,0.0,73.0,634.0
2024-05-03 23:00:00+03:00,30.0,27.0,1.0,0.0,96.0,13.0,0.0,74.0,688.0
2024-05-04 00:00:00+03:00,30.0,28.0,0.0,0.0,68.0,12.0,0.0,74.0,720.0
2024-05-04 01:00:00+03:00,30.0,28.0,0.0,0.0,25.0,12.0,0.0,74.0,721.0
2024-05-04 02:00:00+03:00,30.0,28.0,0.0,51.0,25.0,11.0,0.0,74.0,713.0
2024-05-04 03:00:00+03:00,30.0,28.0,0.0,122.0,25.0,11.0,0.0,73.0,737.0
2024-05-04 04:00:00+03:00,30.0,28.0,0.0,160.0,25.0,11.0,1.0,73.0,741.0
2024-05-04 05:00:00+03:00,30.0,28.0,0.0,214.0,74.0,11.0,21.0,74.0,674.0
2024-05-04 06:00:00+03:00,30.0,28.0,0.0,145.0,97.0,10.0,102.0,73.0,564.0
2024-05-04 07:00:00+03:00,30.0,28.0,0.0,99.0,97.0,11.0,270.0,74.0,384.0
2024-05-04 08:00:00+03:00,30.0,28.0,0.0,0.0,96.0,11.0,515.0,74.0,131.0
2024-05-04 09:00:00+03:00,30.0,28.0,0.0,0.0,74.0,17.0,694.0,74.0,25.0
2024-05-04 10:00:00+03:00,30.0,27.0,0.0,0.0,64.0,12.0,756.0,75.0,11.0
2024-05-04 11:00:00+03:00,30.0,28.0,0.0,103.0,31.0,12.0,782.0,75.0,12.0
2024-05-04 12:00:00+03:00,30.0,28.0,0.0,223.0,25.0,12.0,781.0,74.0,18.0
2024-05-04 13:00:00+03:00,30.0,28.0,0.0,222.0,25.0,12.0,799.0,74.0,16.0
2024-05-04 14:00:00+03:00,30.0,28.0,0.0,222.0,25.0,10.0,725.0,75.0,16.0
2024-05-04 15:00:00+03:00,30.0,28.0,0.0,291.0,25.0,10.0,656.0,74.0,24.0
2024-05-04 16:00:00+03:00,30.0,28.0,0.0,221.0,25.0,10.0,536.0,74.0,53.0
2024-05-04 17:00:00+03:00,30.0,28.0,0.0,68.0,68.0,11.0,398.0,74.0,71.0
2024-05-04 18:00:00+03:00,30.0,28.0,1.0,0.0,74.0,11.0,230.0,73.0,90.0
2024-05-04 19:00:00+03:00,30.0,28.0,191.0,0.0,94.0,22.0,99.0,73.0,89.0
2024-05-04 20:00:00+03:00,30.0,28.0,209.0,0.0,94.0,23.0,23.0,73.0,136.0
2024-05-04 21:00:00+03:00,30.0,28.0,209.0,0.0,94.0,23.0,0.0,73.0,235.0
2024-05-04 22:00:00+03:00,30.0,28.0,209.0,0.0,94.0,23.0,0.0,74.0,293.0
2024-05-04 23:00:00+03:00,30.0,28.0,209.0,0.0,94.0,12.0,0.0,73.0,265.0
2024-05-05 00:00:00+03:00,30.0,28.0,1.0,0.0,74.0,12.0,0.0,73.0,150.0
2024-05-05 01:00:00+03:00,30.0,28.0,0.0,0.0,47.0,12.0,0.0,74.0,90.0
2024-05-05 02:00:00+03:00,30.0,28.0,0.0,0.0,25.0,13.0,0.0,74.0,62.0
2024-05-05 03:00:00+03:00,30.0,28.0,0.0,0.0,25.0,13.0,0.0,74.0,45.0
2024-05-05 04:00:00+03:00,30.0,28.0,0.0,50.0,25.0,13.0,1.0,74.0,53.0
2024-05-05 05:00:00+03:00,30.0,28.0,0.0,123.0,25.0,13.0,17.0,74.0,65.0
2024-05-05 06:00:00+03:00,30.0,28.0,0.0,106.0,25.0,12.0,84.0,74.0,82.0
2024-05-05 07:00:00+03:00,30.0,28.0,0.0,86.0,25.0,11.0,198.0,74.0,77.0
2024-05-05 08:00:00+03:00,30.0,28.0,0.0,106.0,25.0,11.0,330.0,74.0,45.0
2024-05-05 09:00:00+03:00,30.0,28.0,0.0,50.0,25.0,11.0,466.0,74.0,12.0
