,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore
2024-01-16 16:45:00+02:00,59.0,836.0,1822.0,0.0,1134.0,864.0,1401.0,22.0,991.0
2024-01-16 17:00:00+02:00,60.0,833.0,1821.0,0.0,1134.0,928.0,1400.0,2.0,966.0
2024-01-16 17:15:00+02:00,59.0,846.0,1822.0,0.0,1132.0,930.0,1401.0,0.0,891.0
2024-01-16 17:30:00+02:00,60.0,874.0,1822.0,0.0,1144.0,979.0,1400.0,0.0,777.0
2024-01-16 17:45:00+02:00,62.0,923.0,1827.0,0.0,1179.0,997.0,1399.0,0.0,726.0
2024-01-16 18:00:00+02:00,63.0,949.0,1835.0,0.0,1353.0,994.0,1400.0,0.0,733.0
2024-01-16 18:15:00+02:00,63.0,963.0,1843.0,0.0,1362.0,1013.0,1400.0,0.0,656.0
2024-01-16 18:30:00+02:00,63.0,969.0,1845.0,0.0,1364.0,1010.0,1399.0,0.0,608.0
2024-01-16 18:45:00+02:00,61.0,1030.0,1847.0,0.0,1365.0,1016.0,1399.0,0.0,556.0
2024-01-16 19:00:00+02:00,60.0,1091.0,1846.0,0.0,1396.0,1042.0,1399.0,0.0,452.0
2024-01-16 19:15:00+02:00,61.0,1090.0,1844.0,0.0,1401.0,1047.0,1399.0,0.0,394.0
2024-01-16 19:30:00+02:00,61.0,1093.0,1862.0,0.0,1403.0,1139.0,1398.0,0.0,401.0
2024-01-16 19:45:00+02:00,61.0,1093.0,1864.0,0.0,1404.0,1159.0,1398.0,0.0,359.0
2024-01-16 20:00:00+02:00,61.0,1107.0,1864.0,0.0,1404.0,1326.0,1398.0,0.0,340.0
2024-01-16 20:15:00+02:00,60.0,1118.0,1851.0,0.0,1401.0,1322.0,1397.0,0.0,339.0
2024-01-16 20:30:00+02:00,61.0,1118.0,1852.0,0.0,1402.0,1287.0,1397.0,0.0,312.0
2024-01-16 20:45:00+02:00,59.0,1096.0,1853.0,0.0,1401.0,1271.0,1397.0,0.0,289.0
2024-01-16 21:00:00+02:00,59.0,965.0,1855.0,0.0,1410.0,1146.0,1397.0,0.0,315.0
2024-01-16 21:15:00+02:00,58.0,903.0,1854.0,0.0,1416.0,1114.0,1397.0,0.0,336.0
2024-01-16 21:30:00+02:00,59.0,897.0,1852.0,0.0,1418.0,1061.0,1397.0,0.0,380.0
2024-01-16 21:45:00+02:00,59.0,878.0,1854.0,0.0,1417.0,1012.0,1398.0,0.0,393.0
2024-01-16 22:00:00+02:00,59.0,877.0,1853.0,0.0,1436.0,1010.0,1398.0,0.0,452.0
2024-01-16 22:15:00+02:00,58.0,867.0,1851.0,0.0,1428.0,984.0,1398.0,0.0,506.0
2024-01-16 22:30:00+02:00,59.0,834.0,1852.0,0.0,1427.0,800.0,1398.0,0.0,524.0
2024-01-16 22:45:00+02:00,60.0,831.0,1846.0,0.0,1424.0,701.0,1398.0,0.0,542.0
2024-01-16 23:00:00+02:00,60.0,872.0,1853.0,0.0,1421.0,815.0,1397.0,0.0,523.0
2024-01-16 23:15:00+02:00,60.0,879.0,1851.0,0.0,1412.0,758.0,1398.0,0.0,504.0
2024-01-16 23:30:00+02:00,61.0,880.0,1852.0,0.0,1416.0,747.0,1398.0,0.0,489.0
2024-01-16 23:45:00+02:00,62.0,853.0,1850.0,0.0,1413.0,653.0,1398.0,0.0,493.0
2024-01-17 00:00:00+02:00,61.0,899.0,1866.0,0.0,1216.0,388.0,1398.0,0.0,487.0
2024-01-17 00:15:00+02:00,60.0,914.0,1869.0,0.0,1204.0,352.0,1397.0,0.0,488.0
2024-01-17 00:30:00+02:00,60.0,900.0,1869.0,0.0,1211.0,334.0,1397.0,0.0,460.0
2024-01-17 00:45:00+02:00,61.0,895.0,1855.0,0.0,1209.0,277.0,1397.0,0.0,443.0
2024-01-17 01:00:00+02:00,61.0,910.0,1858.0,0.0,1190.0,218.0,1397.0,0.0,449.0
2024-01-17 01:15:00+02:00,61.0,896.0,1854.0,0.0,1177.0,205.0,1398.0,0.0,456.0
2024-01-17 01:30:00+02:00,61.0,895.0,1856.0,0.0,1166.0,195.0,1398.0,0.0,452.0
2024-01-17 01:45:00+02:00,60.0,885.0,1853.0,0.0,1174.0,179.0,1398.0,0.0,427.0
2024-01-17 02:00:00+02:00,60.0,892.0,1775.0,0.0,1177.0,166.0,1398.0,0.0,407.0
2024-01-17 02:15:00+02:00,59.0,899.0,1758.0,0.0,1173.0,165.0,1398.0,0.0,337.0
2024-01-17 02:30:00+02:00,61.0,888.0,1753.0,0.0,1168.0,162.0,1398.0,0.0,287.0
2024-01-17 02:45:00+02:00,61.0,890.0,1755.0,0.0,1173.0,161.0,1398.0,0.0,255.0
2024-01-17 03:00:00+02:00,61.0,900.0,1768.0,0.0,1167.0,186.0,1398.0,0.0,213.0
2024-01-17 03:15:00+02:00,61.0,892.0,1748.0,0.0,1141.0,178.0,1398.0,0.0,191.0
2024-01-17 03:30:00+02:00,61.0,899.0,1753.0,0.0,1163.0,187.0,1398.0,0.0,186.0
2024-01-17 03:45:00+02:00,61.0,898.0,1741.0,0.0,1159.0,179.0,1397.0,0.0,143.0
2024-01-17 04:00:00+02:00,60.0,901.0,1749.0,0.0,1166.0,187.0,1397.0,0.0,140.0
2024-01-17 04:15:00+02:00,61.0,900.0,1739.0,0.0,1166.0,181.0,1397.0,0.0,124.0
2024-01-17 04:30:00+02:00,61.0,900.0,1744.0,0.0,1166.0,181.0,1397.0,0.0,111.0
2024-01-17 04:45:00+02:00,61.0,898.0,1745.0,0.0,1171.0,181.0,1397.0,0.0,106.0
2024-01-17 05:00:00+02:00,61.0,894.0,1837.0,0.0,1170.0,184.0,1397.0,0.0,109.0
2024-01-17 05:15:00+02:00,60.0,903.0,1847.0,0.0,1169.0,193.0,1398.0,0.0,111.0
2024-01-17 05:30:00+02:00,60.0,904.0,1847.0,0.0,1169.0,191.0,1398.0,0.0,122.0
2024-01-17 05:45:00+02:00,59.0,921.0,1842.0,0.0,1166.0,228.0,1398.0,0.0,124.0
2024-01-17 06:00:00+02:00,60.0,875.0,1846.0,0.0,1188.0,196.0,1399.0,0.0,139.0
2024-01-17 06:15:00+02:00,57.0,883.0,1851.0,0.0,1190.0,229.0,1399.0,0.0,155.0
2024-01-17 06:30:00+02:00,59.0,887.0,1862.0,0.0,1191.0,349.0,1399.0,0.0,170.0
2024-01-17 06:45:00+02:00,60.0,909.0,1865.0,0.0,1193.0,459.0,1399.0,0.0,182.0
2024-01-17 07:00:00+02:00,62.0,941.0,1869.0,0.0,1323.0,636.0,1399.0,0.0,171.0
2024-01-17 07:15:00+02:00,61.0,958.0,1872.0,0.0,1284.0,752.0,1399.0,0.0,129.0
2024-01-17 07:30:00+02:00,61.0,968.0,1873.0,0.0,1287.0,783.0,1398.0,0.0,101.0
2024-01-17 07:45:00+02:00,61.0,982.0,1876.0,0.0,1288.0,901.0,1398.0,1.0,94.0
2024-01-17 08:00:00+02:00,61.0,964.0,1873.0,0.0,1409.0,909.0,1399.0,8.0,106.0
2024-01-17 08:15:00+02:00,61.0,956.0,1875.0,0.0,1423.0,959.0,1399.0,35.0,105.0
2024-01-17 08:30:00+02:00,61.0,942.0,1870.0,0.0,1425.0,1040.0,1399.0,81.0,97.0
2024-01-17 08:45:00+02:00,61.0,937.0,1868.0,0.0,1425.0,1065.0,1399.0,137.0,95.0
2024-01-17 09:00:00+02:00,62.0,866.0,1868.0,0.0,1422.0,967.0,1399.0,192.0,114.0
2024-01-17 09:15:00+02:00,61.0,842.0,1866.0,0.0,1424.0,900.0,1398.0,270.0,125.0
2024-01-17 09:30:00+02:00,61.0,874.0,1868.0,0.0,1424.0,756.0,1398.0,328.0,141.0
2024-01-17 09:45:00+02:00,61.0,871.0,1861.0,0.0,1424.0,750.0,1398.0,371.0,158.0
2024-01-17 10:00:00+02:00,62.0,869.0,1861.0,0.0,1442.0,789.0,1398.0,398.0,173.0
2024-01-17 10:15:00+02:00,62.0,872.0,1857.0,0.0,1436.0,793.0,1399.0,435.0,192.0
2024-01-17 10:30:00+02:00,62.0,875.0,1855.0,0.0,1438.0,634.0,1399.0,494.0,212.0
2024-01-17 10:45:00+02:00,62.0,873.0,1846.0,0.0,1425.0,626.0,1399.0,455.0,244.0
2024-01-17 11:00:00+02:00,62.0,883.0,1853.0,0.0,1243.0,713.0,1399.0,456.0,295.0
2024-01-17 11:15:00+02:00,61.0,873.0,1853.0,0.0,1228.0,688.0,1400.0,525.0,368.0
2024-01-17 11:30:00+02:00,61.0,873.0,1857.0,0.0,1226.0,689.0,1400.0,529.0,464.0
2024-01-17 11:45:00+02:00,61.0,870.0,1854.0,0.0,1223.0,695.0,1400.0,526.0,541.0
2024-01-17 12:00:00+02:00,61.0,877.0,1843.0,0.0,1197.0,713.0,1400.0,454.0,617.0
2024-01-17 12:15:00+02:00,59.0,871.0,1843.0,0.0,1198.0,707.0,1400.0,427.0,675.0
2024-01-17 12:30:00+02:00,60.0,879.0,1842.0,0.0,1197.0,718.0,1400.0,416.0,727.0
2024-01-17 12:45:00+02:00,59.0,881.0,1851.0,0.0,1199.0,719.0,1400.0,378.0,763.0
2024-01-17 13:00:00+02:00,59.0,890.0,1853.0,0.0,1153.0,747.0,1401.0,361.0,790.0
2024-01-17 13:15:00+02:00,57.0,901.0,1854.0,0.0,1134.0,851.0,1401.0,334.0,808.0
2024-01-17 13:30:00+02:00,59.0,897.0,1860.0,0.0,1135.0,842.0,1401.0,310.0,802.0
2024-01-17 13:45:00+02:00,59.0,893.0,1855.0,0.0,1134.0,833.0,1401.0,272.0,786.0
2024-01-17 14:00:00+02:00,58.0,897.0,1853.0,0.0,1286.0,936.0,1401.0,257.0,780.0
2024-01-17 14:15:00+02:00,58.0,896.0,1854.0,0.0,1305.0,1069.0,1400.0,229.0,799.0
2024-01-17 14:30:00+02:00,61.0,889.0,1853.0,0.0,1308.0,1052.0,1400.0,219.0,778.0
2024-01-17 14:45:00+02:00,61.0,895.0,1853.0,0.0,1308.0,1069.0,1401.0,211.0,762.0
2024-01-17 15:00:00+02:00,61.0,892.0,1864.0,0.0,1315.0,1008.0,1400.0,163.0,786.0
2024-01-17 15:15:00+02:00,59.0,884.0,1871.0,0.0,1315.0,1009.0,1400.0,126.0,804.0
2024-01-17 15:30:00+02:00,60.0,877.0,1870.0,0.0,1316.0,1014.0,1400.0,109.0,821.0
2024-01-17 15:45:00+02:00,59.0,883.0,1868.0,0.0,1312.0,1017.0,1400.0,83.0,870.0
2024-01-17 16:00:00+02:00,59.0,893.0,1866.0,0.0,1333.0,1017.0,1399.0,55.0,929.0
2024-01-17 16:15:00+02:00,59.0,888.0,1871.0,0.0,1338.0,1009.0,1367.0,29.0,1031.0
2024-01-17 16:30:00+02:00,61.0,888.0,1869.0,0.0,1340.0,1008.0,1348.0,12.0,1157.0
2024-01-17 16:45:00+02:00,61.0,875.0,1861.0,0.0,1339.0,930.0,1348.0,3.0,1278.0
2024-01-17 17:00:00+02:00,60.0,843.0,1857.0,0.0,1344.0,938.0,1348.0,0.0,1359.0
2024-01-17 17:15:00+02:00,61.0,866.0,1859.0,0.0,1331.0,913.0,1358.0,0.0,1433.0
2024-01-17 17:30:00+02:00,62.0,883.0,1862.0,0.0,1332.0,900.0,1382.0,0.0,1516.0
2024-01-17 17:45:00+02:00,61.0,880.0,1851.0,0.0,1332.0,876.0,1384.0,0.0,1596.0
2024-01-17 18:00:00+02:00,62.0,882.0,1801.0,0.0,1408.0,832.0,1381.0,0.0,1650.0
2024-01-17 18:15:00+02:00,61.0,884.0,1797.0,0.0,1416.0,836.0,1351.0,0.0,1728.0
2024-01-17 18:30:00+02:00,62.0,879.0,1798.0,0.0,1417.0,842.0,1348.0,0.0,1740.0
2024-01-17 18:45:00+02:00,61.0,889.0,1801.0,0.0,1426.0,860.0,1349.0,0.0,1791.0
2024-01-17 19:00:00+02:00,60.0,892.0,1802.0,0.0,1450.0,870.0,1349.0,0.0,1809.0
2024-01-17 19:15:00+02:00,61.0,894.0,1800.0,0.0,1446.0,874.0,1350.0,0.0,1821.0
2024-01-17 19:30:00+02:00,60.0,891.0,1827.0,0.0,1438.0,933.0,1373.0,0.0,1800.0
2024-01-17 19:45:00+02:00,60.0,890.0,1832.0,0.0,1438.0,945.0,1385.0,0.0,1780.0
2024-01-17 20:00:00+02:00,60.0,913.0,1833.0,0.0,1426.0,1043.0,1385.0,0.0,1768.0
2024-01-17 20:15:00+02:00,59.0,910.0,1831.0,0.0,1417.0,1028.0,1385.0,0.0,1832.0
2024-01-17 20:30:00+02:00,58.0,902.0,1832.0,0.0,1416.0,992.0,1385.0,0.0,1924.0
2024-01-17 20:45:00+02:00,57.0,890.0,1831.0,0.0,1416.0,962.0,1385.0,0.0,2042.0
2024-01-17 21:00:00+02:00,58.0,892.0,1832.0,0.0,1412.0,881.0,1385.0,0.0,2122.0
2024-01-17 21:15:00+02:00,57.0,885.0,1829.0,0.0,1406.0,874.0,1384.0,0.0,2167.0
2024-01-17 21:30:00+02:00,58.0,875.0,1827.0,0.0,1404.0,818.0,1384.0,0.0,2183.0
2024-01-17 21:45:00+02:00,58.0,855.0,1826.0,0.0,1403.0,759.0,1385.0,0.0,2151.0
2024-01-17 22:00:00+02:00,57.0,864.0,1822.0,0.0,1400.0,699.0,1392.0,0.0,2067.0
2024-01-17 22:15:00+02:00,58.0,870.0,1820.0,0.0,1399.0,635.0,1393.0,0.0,1986.0
2024-01-17 22:30:00+02:00,58.0,864.0,1816.0,0.0,1385.0,607.0,1393.0,0.0,1964.0
2024-01-17 22:45:00+02:00,58.0,835.0,1805.0,0.0,1386.0,507.0,1393.0,0.0,1928.0
2024-01-17 23:00:00+02:00,58.0,861.0,1803.0,0.0,1390.0,349.0,1393.0,0.0,1920.0
2024-01-17 23:15:00+02:00,57.0,875.0,1807.0,0.0,1390.0,347.0,1393.0,0.0,1926.0
2024-01-17 23:30:00+02:00,57.0,874.0,1809.0,0.0,1394.0,325.0,1393.0,0.0,1973.0
2024-01-17 23:45:00+02:00,58.0,842.0,1808.0,0.0,1390.0,237.0,1393.0,0.0,1976.0
2024-01-18 00:00:00+02:00,58.0,867.0,1794.0,0.0,1224.0,217.0,1392.0,0.0,1944.0
2024-01-18 00:15:00+02:00,58.0,879.0,1786.0,0.0,1189.0,193.0,1392.0,0.0,1938.0
2024-01-18 00:30:00+02:00,58.0,865.0,1783.0,0.0,1151.0,181.0,1393.0,0.0,1941.0
2024-01-18 00:45:00+02:00,57.0,845.0,1782.0,0.0,1150.0,155.0,1393.0,0.0,1923.0
2024-01-18 01:00:00+02:00,57.0,881.0,1750.0,0.0,1103.0,205.0,1392.0,0.0,1882.0
2024-01-18 01:15:00+02:00,59.0,897.0,1751.0,0.0,1098.0,219.0,1393.0,0.0,1850.0
2024-01-18 01:30:00+02:00,59.0,885.0,1726.0,0.0,1097.0,193.0,1392.0,0.0,1821.0
2024-01-18 01:45:00+02:00,58.0,871.0,1704.0,0.0,1098.0,177.0,1392.0,0.0,1800.0
2024-01-18 02:00:00+02:00,59.0,869.0,1702.0,0.0,1098.0,180.0,1393.0,0.0,1767.0
2024-01-18 02:15:00+02:00,59.0,865.0,1698.0,0.0,1097.0,178.0,1393.0,0.0,1714.0
2024-01-18 02:30:00+02:00,60.0,868.0,1701.0,0.0,1106.0,182.0,1393.0,0.0,1627.0
2024-01-18 02:45:00+02:00,58.0,891.0,1703.0,0.0,1127.0,216.0,1393.0,0.0,1557.0
2024-01-18 03:00:00+02:00,59.0,896.0,1717.0,0.0,1138.0,223.0,1393.0,0.0,1475.0
2024-01-18 03:15:00+02:00,58.0,895.0,1710.0,0.0,1141.0,217.0,1393.0,0.0,1411.0
2024-01-18 03:30:00+02:00,59.0,895.0,1711.0,0.0,1140.0,218.0,1393.0,0.0,1348.0
2024-01-18 03:45:00+02:00,59.0,895.0,1710.0,0.0,1136.0,217.0,1396.0,0.0,1312.0
2024-01-18 04:00:00+02:00,58.0,897.0,1717.0,0.0,1142.0,314.0,1398.0,0.0,1211.0
2024-01-18 04:15:00+02:00,59.0,890.0,1709.0,0.0,1138.0,333.0,1398.0,0.0,1137.0
2024-01-18 04:30:00+02:00,60.0,895.0,1708.0,0.0,1141.0,382.0,1397.0,0.0,1128.0
2024-01-18 04:45:00+02:00,60.0,893.0,1705.0,0.0,1142.0,394.0,1397.0,0.0,1119.0
2024-01-18 05:00:00+02:00,59.0,885.0,1701.0,0.0,1143.0,402.0,1397.0,0.0,1080.0
2024-01-18 05:15:00+02:00,59.0,893.0,1715.0,0.0,1143.0,418.0,1398.0,0.0,1038.0
2024-01-18 05:30:00+02:00,59.0,897.0,1715.0,0.0,1142.0,423.0,1398.0,0.0,993.0
2024-01-18 05:45:00+02:00,60.0,902.0,1725.0,0.0,1141.0,428.0,1397.0,0.0,951.0
2024-01-18 06:00:00+02:00,59.0,874.0,1781.0,0.0,1134.0,430.0,1398.0,0.0,945.0
2024-01-18 06:15:00+02:00,60.0,863.0,1786.0,0.0,1132.0,441.0,1397.0,0.0,965.0
2024-01-18 06:30:00+02:00,59.0,875.0,1788.0,0.0,1132.0,457.0,1398.0,0.0,1003.0
2024-01-18 06:45:00+02:00,59.0,892.0,1786.0,0.0,1141.0,493.0,1398.0,0.0,1036.0
2024-01-18 07:00:00+02:00,59.0,861.0,1780.0,0.0,1333.0,804.0,1397.0,0.0,1057.0
2024-01-18 07:15:00+02:00,59.0,873.0,1785.0,0.0,1350.0,904.0,1398.0,0.0,1059.0
2024-01-18 07:30:00+02:00,60.0,893.0,1785.0,0.0,1364.0,929.0,1397.0,0.0,1059.0
2024-01-18 07:45:00+02:00,60.0,891.0,1790.0,0.0,1360.0,936.0,1398.0,0.0,1072.0
2024-01-18 08:00:00+02:00,59.0,900.0,1804.0,0.0,1353.0,938.0,1397.0,0.0,1055.0
2024-01-18 08:15:00+02:00,60.0,900.0,1810.0,0.0,1358.0,971.0,1397.0,8.0,1045.0
2024-01-18 08:30:00+02:00,60.0,904.0,1809.0,0.0,1354.0,1090.0,1396.0,14.0,1075.0
2024-01-18 08:45:00+02:00,58.0,900.0,1809.0,0.0,1354.0,1106.0,1389.0,19.0,1129.0
2024-01-18 09:00:00+02:00,59.0,884.0,1813.0,0.0,1339.0,1078.0,1389.0,28.0,1146.0
2024-01-18 09:15:00+02:00,57.0,894.0,1815.0,0.0,1346.0,1034.0,1389.0,40.0,1148.0
2024-01-18 09:30:00+02:00,59.0,901.0,1816.0,0.0,1347.0,1024.0,1377.0,47.0,1108.0
2024-01-18 09:45:00+02:00,58.0,915.0,1817.0,0.0,1347.0,1082.0,1364.0,51.0,1087.0
2024-01-18 10:00:00+02:00,59.0,927.0,1817.0,0.0,1334.0,1154.0,1344.0,61.0,1106.0
2024-01-18 10:15:00+02:00,59.0,928.0,1818.0,0.0,1330.0,1201.0,1342.0,74.0,1100.0
2024-01-18 10:30:00+02:00,59.0,935.0,1815.0,0.0,1323.0,1154.0,1342.0,97.0,1124.0
2024-01-18 10:45:00+02:00,57.0,974.0,1809.0,0.0,1308.0,1106.0,1342.0,114.0,1111.0
2024-01-18 11:00:00+02:00,58.0,989.0,1811.0,0.0,1157.0,1103.0,1341.0,127.0,1066.0
2024-01-18 11:15:00+02:00,57.0,991.0,1808.0,0.0,1144.0,1080.0,1355.0,127.0,1044.0
2024-01-18 11:30:00+02:00,55.0,998.0,1806.0,0.0,1144.0,1116.0,1368.0,133.0,1019.0
2024-01-18 11:45:00+02:00,54.0,987.0,1806.0,0.0,1145.0,1161.0,1370.0,144.0,1020.0
2024-01-18 12:00:00+02:00,55.0,987.0,1799.0,0.0,1146.0,1088.0,1360.0,150.0,983.0
2024-01-18 12:15:00+02:00,57.0,985.0,1794.0,0.0,1148.0,1083.0,1331.0,157.0,966.0
2024-01-18 12:30:00+02:00,57.0,985.0,1796.0,0.0,1141.0,956.0,1329.0,170.0,985.0
2024-01-18 12:45:00+02:00,56.0,984.0,1800.0,0.0,1136.0,761.0,1330.0,179.0,926.0
2024-01-18 13:00:00+02:00,55.0,973.0,1797.0,0.0,1039.0,780.0,1332.0,198.0,867.0
2024-01-18 13:15:00+02:00,55.0,906.0,1795.0,0.0,1035.0,888.0,1332.0,195.0,819.0
2024-01-18 13:30:00+02:00,57.0,887.0,1795.0,0.0,1015.0,944.0,1332.0,221.0,823.0
2024-01-18 13:45:00+02:00,56.0,883.0,1797.0,0.0,1037.0,964.0,1341.0,231.0,822.0
2024-01-18 14:00:00+02:00,55.0,874.0,1803.0,0.0,1155.0,938.0,1356.0,185.0,860.0
2024-01-18 14:15:00+02:00,54.0,840.0,1799.0,0.0,1182.0,888.0,1328.0,175.0,905.0
2024-01-18 14:30:00+02:00,54.0,863.0,1796.0,0.0,1181.0,790.0,1313.0,153.0,888.0
2024-01-18 14:45:00+02:00,55.0,875.0,1791.0,0.0,1181.0,798.0,1314.0,136.0,876.0
2024-01-18 15:00:00+02:00,55.0,884.0,1773.0,0.0,1189.0,840.0,1313.0,121.0,903.0
2024-01-18 15:15:00+02:00,56.0,884.0,1769.0,0.0,1191.0,823.0,1334.0,122.0,957.0
2024-01-18 15:30:00+02:00,57.0,889.0,1768.0,0.0,1191.0,831.0,1359.0,93.0,978.0
2024-01-18 15:45:00+02:00,54.0,887.0,1769.0,0.0,1194.0,839.0,1362.0,68.0,1066.0
2024-01-18 16:00:00+02:00,55.0,897.0,1773.0,0.0,1243.0,872.0,1349.0,52.0,1143.0
2024-01-18 16:15:00+02:00,55.0,893.0,1776.0,0.0,1258.0,872.0,1312.0,34.0,1227.0
2024-01-18 16:30:00+02:00,56.0,900.0,1779.0,0.0,1253.0,876.0,1302.0,18.0,1318.0
2024-01-18 16:45:00+02:00,58.0,900.0,1779.0,0.0,1247.0,881.0,1302.0,3.0,1393.0
2024-01-18 17:00:00+02:00,58.0,861.0,1782.0,0.0,1240.0,845.0,1301.0,0.0,1528.0
2024-01-18 17:15:00+02:00,59.0,854.0,1783.0,0.0,1239.0,820.0,1303.0,0.0,1681.0
2024-01-18 17:30:00+02:00,55.0,877.0,1787.0,0.0,1234.0,893.0,1305.0,0.0,1835.0
2024-01-18 17:45:00+02:00,55.0,896.0,1782.0,0.0,1237.0,917.0,1332.0,0.0,1943.0
2024-01-18 18:00:00+02:00,58.0,853.0,1777.0,0.0,1348.0,748.0,1351.0,0.0,2018.0
2024-01-18 18:15:00+02:00,60.0,831.0,1779.0,0.0,1365.0,666.0,1354.0,0.0,2006.0
2024-01-18 18:30:00+02:00,61.0,838.0,1777.0,0.0,1365.0,620.0,1354.0,0.0,1932.0
2024-01-18 18:45:00+02:00,61.0,848.0,1779.0,0.0,1368.0,632.0,1354.0,0.0,1795.0
2024-01-18 19:00:00+02:00,61.0,863.0,1776.0,0.0,1378.0,600.0,1354.0,0.0,1716.0
2024-01-18 19:15:00+02:00,59.0,859.0,1772.0,0.0,1391.0,792.0,1353.0,0.0,1654.0
2024-01-18 19:30:00+02:00,60.0,868.0,1768.0,0.0,1400.0,849.0,1354.0,0.0,1558.0
2024-01-18 19:45:00+02:00,60.0,871.0,1768.0,0.0,1402.0,863.0,1362.0,0.0,1527.0
2024-01-18 20:00:00+02:00,59.0,894.0,1773.0,0.0,1404.0,962.0,1361.0,0.0,1476.0
2024-01-18 20:15:00+02:00,58.0,909.0,1781.0,0.0,1406.0,961.0,1361.0,0.0,1387.0
2024-01-18 20:30:00+02:00,58.0,904.0,1779.0,0.0,1407.0,988.0,1361.0,0.0,1281.0
2024-01-18 20:45:00+02:00,58.0,900.0,1788.0,0.0,1407.0,952.0,1361.0,0.0,1311.0
2024-01-18 21:00:00+02:00,58.0,897.0,1807.0,0.0,1401.0,803.0,1360.0,0.0,1385.0
2024-01-18 21:15:00+02:00,59.0,891.0,1807.0,0.0,1398.0,738.0,1367.0,0.0,1432.0
2024-01-18 21:30:00+02:00,59.0,888.0,1810.0,0.0,1401.0,731.0,1369.0,0.0,1437.0
2024-01-18 21:45:00+02:00,58.0,861.0,1812.0,0.0,1401.0,644.0,1370.0,0.0,1446.0
2024-01-18 22:00:00+02:00,58.0,858.0,1807.0,0.0,1380.0,556.0,1370.0,0.0,1410.0
2024-01-18 22:15:00+02:00,57.0,856.0,1799.0,0.0,1378.0,540.0,1370.0,0.0,1398.0
2024-01-18 22:30:00+02:00,58.0,851.0,1774.0,0.0,1373.0,365.0,1370.0,0.0,1442.0
2024-01-18 22:45:00+02:00,58.0,825.0,1769.0,0.0,1378.0,262.0,1370.0,0.0,1408.0
2024-01-18 23:00:00+02:00,58.0,872.0,1759.0,0.0,1343.0,360.0,1371.0,0.0,1428.0
2024-01-18 23:15:00+02:00,58.0,883.0,1754.0,0.0,1354.0,366.0,1370.0,0.0,1365.0
2024-01-18 23:30:00+02:00,58.0,863.0,1746.0,0.0,1347.0,319.0,1370.0,0.0,1392.0
2024-01-18 23:45:00+02:00,58.0,841.0,1733.0,0.0,1334.0,246.0,1371.0,0.0,1559.0
2024-01-19 00:00:00+02:00,58.0,860.0,1770.0,0.0,1135.0,303.0,1370.0,0.0,1654.0
2024-01-19 00:15:00+02:00,57.0,848.0,1769.0,0.0,1117.0,264.0,1371.0,0.0,1650.0
2024-01-19 00:30:00+02:00,59.0,846.0,1767.0,0.0,1100.0,245.0,1371.0,0.0,1690.0
2024-01-19 00:45:00+02:00,58.0,841.0,1761.0,0.0,1096.0,192.0,1371.0,0.0,1773.0
2024-01-19 01:00:00+02:00,58.0,851.0,1707.0,0.0,1113.0,300.0,1371.0,0.0,1816.0
2024-01-19 01:15:00+02:00,58.0,862.0,1678.0,0.0,1106.0,304.0,1371.0,0.0,1887.0
2024-01-19 01:30:00+02:00,57.0,840.0,1655.0,0.0,1107.0,274.0,1375.0,0.0,1959.0
2024-01-19 01:45:00+02:00,57.0,826.0,1635.0,0.0,1109.0,250.0,1379.0,0.0,2036.0
2024-01-19 02:00:00+02:00,58.0,843.0,1646.0,0.0,1113.0,274.0,1379.0,0.0,2090.0
2024-01-19 02:15:00+02:00,57.0,834.0,1635.0,0.0,1111.0,266.0,1383.0,0.0,2097.0
2024-01-19 02:30:00+02:00,57.0,853.0,1668.0,0.0,1110.0,299.0,1386.0,0.0,1909.0
2024-01-19 02:45:00+02:00,57.0,862.0,1687.0,0.0,1109.0,322.0,1386.0,0.0,1855.0
2024-01-19 03:00:00+02:00,58.0,876.0,1706.0,0.0,1124.0,271.0,1386.0,0.0,1870.0
2024-01-19 03:15:00+02:00,59.0,865.0,1696.0,0.0,1124.0,261.0,1386.0,0.0,1974.0
2024-01-19 03:30:00+02:00,59.0,866.0,1697.0,0.0,1125.0,260.0,1386.0,0.0,2040.0
2024-01-19 03:45:00+02:00,59.0,861.0,1690.0,0.0,1128.0,256.0,1386.0,0.0,2036.0
2024-01-19 04:00:00+02:00,58.0,863.0,1687.0,0.0,1120.0,320.0,1386.0,0.0,2023.0
2024-01-19 04:15:00+02:00,53.0,867.0,1691.0,0.0,1120.0,325.0,1386.0,0.0,2063.0
2024-01-19 04:30:00+02:00,49.0,848.0,1656.0,0.0,1121.0,286.0,1386.0,0.0,2147.0
2024-01-19 04:45:00+02:00,48.0,843.0,1652.0,0.0,1120.0,282.0,1387.0,0.0,2214.0
2024-01-19 05:00:00+02:00,49.0,830.0,1634.0,0.0,1114.0,256.0,1387.0,0.0,2224.0
2024-01-19 05:15:00+02:00,48.0,831.0,1640.0,0.0,1110.0,262.0,1386.0,0.0,2196.0
2024-01-19 05:30:00+02:00,48.0,843.0,1669.0,0.0,1109.0,296.0,1387.0,0.0,2147.0
2024-01-19 05:45:00+02:00,48.0,861.0,1689.0,0.0,1110.0,325.0,1386.0,0.0,2103.0
