station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LFPB,2023-01-01 00:00,60.80,41.00,48.00,200.00,17.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LFPB 010000Z AUTO 20017KT CAVOK 16/05 Q1013 TEMPO 20015G25KT,M
LFPB,2023-01-01 01:00,59.00,42.80,54.86,190.00,18.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPB 010100Z AUTO 19018KT CAVOK 15/06 Q1013 TEMPO 20015G25KT,M
LFPB,2023-01-01 02:00,59.00,44.60,58.77,200.00,16.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPB 010200Z AUTO 20016KT CAVOK 15/07 Q1014 TEMPO 20015G25KT,M
LFPB,2023-01-01 03:00,59.00,46.40,62.92,200.00,14.00,0.00,29.94,M,6.21,M,FEW,OVC,M,M,4100.00,11000.00,M,M,M,M,M,M,M,M,M,59.00,LFPB 010300Z AUTO 20014KT 9999 FEW041 OVC110 15/08 Q1014 TEMPO 20015G25KT,M
LFPB,2023-01-01 04:00,57.20,46.40,67.12,200.00,14.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 010400Z AUTO 20014KT CAVOK 14/08 Q1015 TEMPO 20015G25KT,M
LFPB,2023-01-01 05:00,57.20,46.40,67.12,190.00,14.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 010500Z AUTO 19014KT CAVOK 14/08 Q1015 NOSIG,M
LFPB,2023-01-01 06:00,57.20,46.40,67.12,200.00,12.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 010600Z AUTO 20012KT CAVOK 14/08 Q1016 NOSIG,M
LFPB,2023-01-01 07:00,57.20,46.40,67.12,190.00,13.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 010700Z AUTO 19013KT CAVOK 14/08 Q1016 NOSIG,M
LFPB,2023-01-01 08:00,57.20,48.20,71.83,190.00,12.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 010800Z AUTO 19012KT CAVOK 14/09 Q1017 NOSIG,M
LFPB,2023-01-01 09:00,55.40,48.20,76.66,180.00,12.00,0.00,30.03,M,6.21,M,///,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPB 010900Z AUTO 18012KT 9999 //////TCU 13/09 Q1017 BECMG NSC,M
LFPB,2023-01-01 10:00,57.20,48.20,71.83,180.00,15.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 011000Z AUTO 18015KT CAVOK 14/09 Q1017 BECMG 20012G25KT,M
LFPB,2023-01-01 11:00,55.40,48.20,76.66,170.00,10.00,0.00,30.03,M,6.21,M,///,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPB 011100Z AUTO 17010KT 9999 //////TCU 13/09 Q1017 BECMG NSC,M
LFPB,2023-01-01 12:00,55.40,50.00,81.99,180.00,8.00,0.00,30.00,M,6.21,M,NSC,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,55.40,LFPB 011200Z AUTO 18008KT 9999 -RA NSC 13/10 Q1016 NOSIG,M
LFPB,2023-01-01 13:00,53.60,50.00,87.56,160.00,6.00,0.00,30.00,M,6.21,M,BKN,BKN,OVC,M,4900.00,5600.00,7000.00,M,-RA,M,M,M,M,M,M,53.60,LFPB 011300Z AUTO 16006KT 9999 -RA BKN049 BKN056 OVC070 12/10 Q1016 NOSIG,M
LFPB,2023-01-01 14:00,53.60,50.00,87.56,140.00,6.00,0.00,29.97,M,6.21,M,FEW,OVC,///,M,1300.00,5400.00,M,M,-RA,M,M,M,M,M,M,53.60,LFPB 011400Z AUTO 14006KT 9999 -RA FEW013/// OVC054/// //////TCU 12/10 Q1015 BECMG NSC,M
LFPB,2023-01-01 15:00,53.60,50.00,87.56,130.00,9.00,0.00,29.94,M,6.21,M,///,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPB 011500Z AUTO 13009KT 9999 //////TCU 12/10 Q1014 BECMG NSC,M
LFPB,2023-01-01 16:00,51.80,50.00,93.55,130.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LFPB 011600Z AUTO 13006KT CAVOK 11/10 Q1013 BECMG 20015G25KT,M
LFPB,2023-01-01 17:00,53.60,50.00,87.56,130.00,3.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPB 011700Z AUTO 13003KT 080V190 CAVOK 12/10 Q1013 BECMG 20015G25KT,M
LFPB,2023-01-01 18:00,53.60,50.00,87.56,M,1.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LFPB 011800Z AUTO VRB01KT CAVOK 12/10 Q1012 BECMG 21015G25KT,M
LFPB,2023-01-01 19:00,55.40,50.00,81.99,170.00,6.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPB 011900Z AUTO 17006KT CAVOK 13/10 Q1012 BECMG 21015G25KT,M
LFPB,2023-01-01 20:00,55.40,50.00,81.99,160.00,9.00,0.00,29.88,M,6.21,M,///,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LFPB 012000Z AUTO 16009KT 9999 //////TCU 13/10 Q1012 BECMG 21015G25KT NSC,M
LFPB,2023-01-01 21:00,57.20,48.20,71.83,180.00,10.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 012100Z AUTO 18010KT CAVOK 14/09 Q1012 BECMG 21015G25KT,M
LFPB,2023-01-01 22:00,57.20,48.20,71.83,180.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LFPB 012200Z AUTO 18008KT CAVOK 14/09 Q1012 BECMG 21015G25KT,M
LFPB,2023-01-01 23:00,59.00,48.20,67.33,180.00,11.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPB 012300Z AUTO 18011KT CAVOK 15/09 Q1012 TEMPO 21015G25KT BECMG 4000 -RA BKN014,M
LFPB,2023-01-02 00:00,59.00,50.00,72.01,200.00,13.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LFPB 020000Z AUTO 20013KT CAVOK 15/10 Q1013 BECMG 4000 -RA BKN014,M
LFPB,2023-01-02 01:00,57.20,51.80,82.12,210.00,12.00,0.00,29.91,M,6.21,M,FEW,BKN,OVC,M,2400.00,7400.00,8400.00,M,-RA,M,M,M,M,M,M,57.20,LFPB 020100Z AUTO 21012KT 9999 -RA FEW024 BKN074 OVC084 14/11 Q1013 BECMG 4000 -RA BKN014,M
LFPB,2023-01-02 02:00,55.40,51.80,87.65,220.00,11.00,0.00,29.91,M,6.21,M,SCT,SCT,BKN,M,1900.00,4000.00,6000.00,M,-DZ,M,M,M,M,M,M,55.40,LFPB 020200Z AUTO 22011KT 9999 -DZ SCT019 SCT040 BKN060 13/11 Q1013 TEMPO 2500 RA BKN009,M
LFPB,2023-01-02 03:00,53.60,51.80,93.60,210.00,11.00,0.00,29.94,M,6.21,M,FEW,SCT,BKN,///,1800.00,3000.00,4500.00,M,-RA,M,M,M,M,M,M,53.60,LFPB 020300Z AUTO 21011KT 9999 -RA FEW018/// SCT030/// BKN045/// //////TCU 12/11 Q1014 TEMPO 27010KT 2500 RA BKN009,M
LFPB,2023-01-02 04:00,53.60,50.00,87.56,220.00,9.00,0.00,29.94,M,6.21,M,NSC,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,53.60,LFPB 020400Z AUTO 22009KT 9999 -RA NSC 12/10 Q1014 TEMPO 2500 RA BKN009,M
LFPB,2023-01-02 05:00,51.80,50.00,93.55,220.00,7.00,0.00,29.97,M,4.97,M,FEW,SCT,BKN,///,1700.00,2800.00,4900.00,M,-RA,M,M,M,M,M,M,51.80,LFPB 020500Z AUTO 22007KT 8000 -RA FEW017/// SCT028/// BKN049/// //////TCU 11/10 Q1015 TEMPO 2500 RA BKN009,M
LFPB,2023-01-02 06:00,51.80,50.00,93.55,210.00,6.00,0.00,30.00,M,5.59,M,BKN,BKN,OVC,///,1300.00,2600.00,5400.00,M,-RA,M,M,M,M,M,M,51.80,LFPB 020600Z AUTO 21006KT 9000 -RA BKN013/// BKN026/// OVC054/// //////TCU 11/10 Q1016 BECMG BKN016 BKN063,M
LFPB,2023-01-02 07:00,51.80,50.00,93.55,190.00,9.00,0.00,30.00,M,4.97,M,FEW,BKN,OVC,M,1500.00,5000.00,6000.00,M,-RA,M,M,M,M,M,M,51.80,LFPB 020700Z AUTO 19009KT 8000 -RA FEW015 BKN050 OVC060 11/10 Q1016 BECMG 25010KT,M
