station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LYVR,2022-01-01 00:00,35.60,35.60,100.00,80.00,3.00,0.00,30.15,M,2.73,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,32.80,LYVR 010000Z AUTO 08003KT 4400 BR NSC 02/02 Q1021,M
LYVR,2022-01-01 01:00,37.40,37.40,100.00,M,2.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,LYVR 010100Z AUTO VRB02KT 7000 NSC 03/03 Q1020,M
LYVR,2022-01-01 02:00,37.40,37.40,100.00,0.00,0.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,LYVR 010200Z AUTO 00000KT 6000 NSC 03/03 Q1020,M
LYVR,2022-01-01 03:00,35.60,35.60,100.00,M,1.00,0.00,30.12,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,35.60,LYVR 010300Z AUTO VRB01KT 5000 BR NSC 02/02 Q1020,M
LYVR,2022-01-01 04:00,35.60,35.60,100.00,60.00,4.00,0.00,30.12,M,3.11,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,31.62,LYVR 010400Z AUTO 06004KT 360V070 5000 BR NSC 02/02 Q1020,M
LYVR,2022-01-01 05:00,37.40,37.40,100.00,M,1.00,0.00,30.15,M,4.35,M,NSC,M,M,M,M,M,M,M,-SHRA,M,M,M,M,M,M,37.40,LYVR 010500Z AUTO VRB01KT 7000 -SHRA NSC 03/03 Q1021,M
LYVR,2022-01-01 06:00,44.60,44.60,100.00,220.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,LYVR 010600Z AUTO 22006KT 190V250 CAVOK 07/07 Q1021,M
LYVR,2022-01-01 07:00,44.60,44.60,100.00,200.00,3.00,0.00,30.18,M,6.21,M,NSC,M,M,M,M,M,M,M,-SHRA,M,M,M,M,M,M,43.09,LYVR 010700Z AUTO 20003KT 9999 -SHRA NSC 07/07 Q1022,M
LYVR,2022-01-01 08:00,44.60,44.60,100.00,M,2.00,0.00,30.18,M,4.97,M,BKN,OVC,M,M,2800.00,3600.00,M,M,-RA,M,M,M,M,M,M,44.60,LYVR 010800Z AUTO VRB02KT 8000 -RA BKN028/// OVC036/// 07/07 Q1022,M
LYVR,2022-01-01 09:00,46.40,46.40,100.00,M,2.00,0.00,30.21,M,6.21,M,BKN,OVC,M,M,3300.00,4200.00,M,M,M,M,M,M,M,M,M,46.40,LYVR 010900Z AUTO VRB02KT 9999 BKN033/// OVC042/// 08/08 Q1023,M
LYVR,2022-01-01 10:00,48.20,46.40,93.45,210.00,3.00,0.00,30.21,M,6.21,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,47.21,LYVR 011000Z AUTO 21003KT 140V260 9999 OVC026/// 09/08 Q1023,M
LYVR,2022-01-01 11:00,50.00,48.20,93.50,160.00,4.00,0.00,30.21,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,50.00,LYVR 011100Z AUTO 16004KT 130V190 9999 SCT025/// 10/09 Q1023,M
LYVR,2022-01-01 12:00,53.60,50.00,87.56,310.00,6.00,0.00,30.21,M,6.21,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,53.60,LYVR 011200Z AUTO 31006KT 9999 OVC018/// 12/10 Q1023,M
LYVR,2022-01-01 13:00,55.40,51.80,87.65,340.00,4.00,0.00,30.21,M,6.21,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,55.40,LYVR 011300Z AUTO 34004KT 320V070 9999 OVC019/// 13/11 Q1023,M
LYVR,2022-01-01 14:00,50.00,50.00,100.00,200.00,3.00,0.00,30.21,M,6.21,M,SCT,OVC,M,M,1900.00,2600.00,M,M,M,M,M,M,M,M,M,50.00,LYVR 011400Z AUTO 20003KT 170V230 9999 SCT019/// OVC026/// 10/10 Q1023,M
LYVR,2022-01-01 15:00,50.00,48.20,93.50,210.00,3.00,0.00,30.21,M,5.59,M,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,50.00,LYVR 011500Z AUTO 21003KT 9000 OVC028/// 10/09 Q1023,M
LYVR,2022-01-01 16:00,50.00,48.20,93.50,M,1.00,0.00,30.21,M,4.97,M,SCT,OVC,M,M,2600.00,3600.00,M,M,M,M,M,M,M,M,M,50.00,LYVR 011600Z AUTO VRB01KT 8000 SCT026/// OVC036/// 10/09 Q1023,M
LYVR,2022-01-01 17:00,48.20,48.20,100.00,M,2.00,0.00,30.24,M,5.59,M,SCT,OVC,M,M,3100.00,4500.00,M,M,M,M,M,M,M,M,M,48.20,LYVR 011700Z AUTO VRB02KT 9000 SCT031/// OVC045/// 09/09 Q1024,M
LYVR,2022-01-01 18:00,50.00,48.20,93.50,200.00,2.00,0.00,30.24,M,6.21,M,SCT,BKN,OVC,M,3200.00,4100.00,5100.00,M,M,M,M,M,M,M,M,50.00,LYVR 011800Z AUTO 20002KT 9999 SCT032/// BKN041/// OVC051/// 10/09 Q1024,M
LYVR,2022-01-01 19:00,50.00,48.20,93.50,180.00,2.00,0.00,30.24,M,6.21,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,50.00,LYVR 011900Z AUTO 18002KT 9999 OVC030/// 10/09 Q1024,M
LYVR,2022-01-01 20:00,50.00,48.20,93.50,M,2.00,0.00,30.27,M,6.21,M,BKN,OVC,M,M,3000.00,5700.00,M,M,M,M,M,M,M,M,M,50.00,LYVR 012000Z AUTO VRB02KT 9999 BKN030/// OVC057/// 10/09 Q1025,M
LYVR,2022-01-01 21:00,50.00,48.20,93.50,M,2.00,0.00,30.27,M,6.21,M,FEW,OVC,M,M,3400.00,6200.00,M,M,M,M,M,M,M,M,M,50.00,LYVR 012100Z AUTO VRB02KT 9999 FEW034/// OVC062/// 10/09 Q1025,M
LYVR,2022-01-01 22:00,48.20,48.20,100.00,M,2.00,0.00,30.27,M,6.21,M,BKN,OVC,M,M,3000.00,6400.00,M,M,M,M,M,M,M,M,M,48.20,LYVR 012200Z AUTO VRB02KT 9999 BKN030/// OVC064/// 09/09 Q1025,M
LYVR,2022-01-01 23:00,48.20,48.20,100.00,M,1.00,0.00,30.27,M,6.21,M,BKN,BKN,M,M,2700.00,7400.00,M,M,M,M,M,M,M,M,M,48.20,LYVR 012300Z AUTO VRB01KT 9999 BKN027/// BKN074/// 09/09 Q1025,M
LYVR,2022-01-02 00:00,48.20,46.40,93.45,M,2.00,0.00,30.30,M,6.21,M,OVC,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,48.20,LYVR 020000Z AUTO VRB02KT 9999 OVC025/// 09/08 Q1026,M
LYVR,2022-01-02 01:00,48.20,46.40,93.45,M,3.00,0.00,30.30,M,6.21,M,OVC,M,M,M,2300.00,M,M,M,M,M,M,M,M,M,M,47.21,LYVR 020100Z AUTO VRB03KT 9999 OVC023/// 09/08 Q1026,M
LYVR,2022-01-02 02:00,46.40,44.60,93.40,M,5.00,0.00,30.30,M,6.21,M,OVC,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,43.50,LYVR 020200Z AUTO VRB05KT 9999 OVC022/// 08/07 Q1026,M
LYVR,2022-01-02 03:00,46.40,44.60,93.40,20.00,3.00,0.00,30.30,M,6.21,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,45.15,LYVR 020300Z AUTO 02003KT 340V120 9999 OVC029/// 08/07 Q1026,M
LYVR,2022-01-02 04:00,42.80,42.80,100.00,210.00,2.00,0.00,30.30,M,6.21,M,OVC,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,42.80,LYVR 020400Z AUTO 21002KT 9999 OVC025/// 06/06 Q1026,M
LYVR,2022-01-02 05:00,41.00,41.00,100.00,240.00,3.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.98,LYVR 020500Z AUTO 24003KT 170V270 CAVOK 05/05 Q1026,M
LYVR,2022-01-02 06:00,39.20,39.20,100.00,M,1.00,0.00,30.30,M,0.31,M,SCT,SCT,M,M,500.00,900.00,M,M,FG,M,M,M,M,M,M,39.20,LYVR 020600Z AUTO VRB01KT 0500 R19/0650D R01/0550D FG SCT005/// SCT009/// 04/04 Q1026,M
LYVR,2022-01-02 07:00,39.20,39.20,100.00,210.00,5.00,0.00,30.30,M,4.97,M,FEW,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,34.95,LYVR 020700Z AUTO 21005KT 8000 FEW007/// 04/04 Q1026,M
LYVR,2022-01-02 08:00,46.40,46.40,100.00,210.00,5.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,LYVR 020800Z AUTO 21005KT CAVOK 08/08 Q1026,M
LYVR,2022-01-02 09:00,48.20,44.60,87.28,200.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LYVR 020900Z AUTO 20004KT 160V220 CAVOK 09/07 Q1026,M
LYVR,2022-01-02 10:00,51.80,46.40,81.74,200.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LYVR 021000Z AUTO 20005KT 160V220 CAVOK 11/08 Q1025,M
LYVR,2022-01-02 11:00,53.60,46.40,76.50,170.00,6.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LYVR 021100Z AUTO 17006KT 150V210 CAVOK 12/08 Q1025,M
LYVR,2022-01-02 12:00,55.40,48.20,76.66,170.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LYVR 021200Z AUTO 17007KT 140V200 CAVOK 13/09 Q1024,M
LYVR,2022-01-02 13:00,55.40,48.20,76.66,160.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LYVR 021300Z AUTO 16007KT 140V200 CAVOK 13/09 Q1023,M
LYVR,2022-01-02 14:00,55.40,48.20,76.66,160.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LYVR 021400Z AUTO 16007KT 140V200 CAVOK 13/09 Q1023,M
LYVR,2022-01-02 15:00,51.80,46.40,81.74,160.00,7.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LYVR 021500Z AUTO 16007KT CAVOK 11/08 Q1022,M
LYVR,2022-01-02 16:00,48.20,46.40,93.45,140.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LYVR 021600Z AUTO 14004KT CAVOK 09/08 Q1021,M
LYVR,2022-01-02 17:00,48.20,46.40,93.45,70.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,LYVR 021700Z AUTO 07003KT 030V140 CAVOK 09/08 Q1021,M
LYVR,2022-01-02 18:00,51.80,46.40,81.74,140.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,LYVR 021800Z AUTO 14005KT 090V190 CAVOK 11/08 Q1020,M
LYVR,2022-01-02 19:00,50.00,44.60,81.61,140.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LYVR 021900Z AUTO 14008KT CAVOK 10/07 Q1020,M
LYVR,2022-01-02 20:00,53.60,42.80,66.70,150.00,15.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LYVR 022000Z AUTO 15015KT CAVOK 12/06 Q1019,M
LYVR,2022-01-02 21:00,55.40,42.80,62.46,160.00,16.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LYVR 022100Z AUTO 16016KT CAVOK 13/06 Q1018,M
LYVR,2022-01-02 22:00,53.60,42.80,66.70,160.00,17.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LYVR 022200Z AUTO 16017KT CAVOK 12/06 Q1018,M
