station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LEMD,2023-01-01 00:00,39.20,35.60,86.79,340.00,3.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,LEMD 010000Z 34003KT CAVOK 04/02 Q1027 NOSIG,M
LEMD,2023-01-01 01:00,41.00,37.40,86.89,340.00,4.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.93,LEMD 010100Z 34004KT CAVOK 05/03 Q1026 NOSIG,M
LEMD,2023-01-01 02:00,39.20,37.40,93.19,M,2.00,0.00,30.30,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,39.20,LEMD 010200Z VRB02KT 9999 FEW045 04/03 Q1026 NOSIG,M
LEMD,2023-01-01 03:00,39.20,37.40,93.19,0.00,0.00,0.00,30.30,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,39.20,LEMD 010300Z 00000KT 9999 SCT045 04/03 Q1026 NOSIG,M
LEMD,2023-01-01 04:00,41.00,37.40,86.89,M,1.00,0.00,30.30,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,41.00,LEMD 010400Z VRB01KT 9999 SCT045 05/03 Q1026 NOSIG,M
LEMD,2023-01-01 05:00,39.20,37.40,93.19,M,2.00,0.00,30.27,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,39.20,LEMD 010500Z VRB02KT 9999 SCT045 04/03 Q1025 NOSIG,M
LEMD,2023-01-01 06:00,42.80,39.20,86.99,M,2.00,0.00,30.27,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,42.80,LEMD 010600Z VRB02KT 9999 SCT045 06/04 Q1025 NOSIG,M
LEMD,2023-01-01 07:00,44.60,39.20,81.20,330.00,4.00,0.00,30.27,M,6.21,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,42.13,LEMD 010700Z 33004KT 300V010 9999 SCT060 07/04 Q1025 NOSIG,M
LEMD,2023-01-01 08:00,42.80,39.20,86.99,350.00,3.00,0.00,30.27,M,6.21,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,41.03,LEMD 010800Z 35003KT 310V040 9999 SCT060 06/04 Q1025 NOSIG,M
LEMD,2023-01-01 09:00,44.60,39.20,81.20,340.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,LEMD 010900Z 34004KT CAVOK 07/04 Q1025 NOSIG,M
LEMD,2023-01-01 10:00,46.40,41.00,81.34,320.00,5.00,0.00,30.27,M,6.21,M,FEW,M,M,M,7800.00,M,M,M,M,M,M,M,M,M,M,43.50,LEMD 011000Z 32005KT 9999 FEW078 08/05 Q1025 NOSIG,M
LEMD,2023-01-01 11:00,50.00,42.80,76.18,320.00,4.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LEMD 011100Z 32004KT 290V350 CAVOK 10/06 Q1025 NOSIG,M
LEMD,2023-01-01 12:00,55.40,41.00,58.27,270.00,1.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,LEMD 011200Z 27001KT CAVOK 13/05 Q1024 NOSIG,M
LEMD,2023-01-01 13:00,59.00,33.80,38.56,220.00,1.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,LEMD 011300Z 22001KT CAVOK 15/01 Q1023 NOSIG,M
LEMD,2023-01-01 14:00,60.80,33.80,36.16,M,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LEMD 011400Z VRB02KT CAVOK 16/01 Q1022 NOSIG,M
LEMD,2023-01-01 15:00,60.80,33.80,36.16,140.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,LEMD 011500Z 14005KT 090V180 CAVOK 16/01 Q1021 NOSIG,M
LEMD,2023-01-01 16:00,57.20,37.40,47.44,M,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,LEMD 011600Z VRB01KT CAVOK 14/03 Q1021 NOSIG,M
LEMD,2023-01-01 17:00,53.60,39.20,58.02,340.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,LEMD 011700Z 34004KT CAVOK 12/04 Q1021 NOSIG,M
LEMD,2023-01-01 18:00,48.20,37.40,66.05,320.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,LEMD 011800Z 32004KT CAVOK 09/03 Q1021 NOSIG,M
LEMD,2023-01-01 19:00,50.00,35.60,57.52,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,LEMD 011900Z VRB02KT CAVOK 10/02 Q1021 NOSIG,M
LEMD,2023-01-01 20:00,48.20,39.20,70.88,340.00,3.00,0.00,30.15,M,6.21,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,47.21,LEMD 012000Z 34003KT 9999 SCT070 09/04 Q1021 NOSIG,M
LEMD,2023-01-01 21:00,46.40,37.40,70.68,330.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.15,LEMD 012100Z 33003KT CAVOK 08/03 Q1021 NOSIG,M
LEMD,2023-01-01 22:00,46.40,39.20,75.84,40.00,1.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,LEMD 012200Z 04001KT CAVOK 08/04 Q1021 NOSIG,M
LEMD,2023-01-01 23:00,46.40,39.20,75.84,330.00,5.00,0.00,30.18,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,43.50,LEMD 012300Z 33005KT 9999 FEW045 08/04 Q1022 NOSIG,M
LEMD,2023-01-02 00:00,53.60,37.40,54.07,240.00,6.00,0.00,30.21,M,6.21,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,53.60,LEMD 020000Z 24006KT 9999 BKN050 12/03 Q1023 NOSIG,M
LEMD,2023-01-02 01:00,53.60,42.80,66.70,220.00,4.00,0.00,30.18,M,6.21,M,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,53.60,LEMD 020100Z 22004KT 190V250 9999 BKN060 12/06 Q1022 NOSIG,M
LEMD,2023-01-02 02:00,50.00,42.80,76.18,M,2.00,0.00,30.18,M,6.21,M,SCT,SCT,M,M,4200.00,7000.00,M,M,M,M,M,M,M,M,M,50.00,LEMD 020200Z VRB02KT 9999 SCT042 SCT070 10/06 Q1022 NOSIG,M
LEMD,2023-01-02 03:00,48.20,44.60,87.28,140.00,4.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,46.34,LEMD 020300Z 14004KT 9999 BKN030 09/07 Q1022 NOSIG,M
LEMD,2023-01-02 04:00,50.00,44.60,81.61,M,2.00,0.00,30.18,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,50.00,LEMD 020400Z VRB02KT 9999 BKN030 10/07 Q1022 NOSIG,M
LEMD,2023-01-02 05:00,48.20,44.60,87.28,M,1.00,0.00,30.18,M,6.21,M,BKN,SCT,M,M,2900.00,4300.00,M,M,M,M,M,M,M,M,M,48.20,LEMD 020500Z VRB01KT 9999 BKN029 SCT043 09/07 Q1022 NOSIG,M
LEMD,2023-01-02 06:00,48.20,44.60,87.28,0.00,0.00,0.00,30.21,M,6.21,M,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,48.20,LEMD 020600Z 00000KT 9999 OVC026 09/07 Q1023 NOSIG,M
LEMD,2023-01-02 07:00,48.20,44.60,87.28,0.00,0.00,0.00,30.21,M,6.21,M,SCT,SCT,M,M,2000.00,2800.00,M,M,M,M,M,M,M,M,M,48.20,LEMD 020700Z 00000KT 9999 SCT020 SCT028 09/07 Q1023 NOSIG,M
LEMD,2023-01-02 08:00,50.00,44.60,81.61,160.00,5.00,0.00,30.24,M,6.21,M,SCT,BKN,M,M,1600.00,1900.00,M,M,M,M,M,M,M,M,M,50.00,LEMD 020800Z 16005KT 130V190 9999 SCT016 BKN019 10/07 Q1024 NOSIG,M
LEMD,2023-01-02 09:00,50.00,42.80,76.18,160.00,4.00,0.00,30.27,M,6.21,M,SCT,SCT,M,M,1600.00,7900.00,M,M,M,M,M,M,M,M,M,50.00,LEMD 020900Z 16004KT 130V190 9999 SCT016 SCT079 10/06 Q1025 NOSIG,M
LEMD,2023-01-02 10:00,50.00,44.60,81.61,120.00,4.00,0.00,30.27,M,6.21,M,BKN,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,50.00,LEMD 021000Z 12004KT 090V150 9999 BKN014 10/07 Q1025 NOSIG,M
