station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
ESKN,2023-01-01 00:50,37.40,33.80,86.69,270.00,9.00,0.00,29.47,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.23,ESKN 010050Z 27009KT CAVOK 03/01 Q0998,M
ESKN,2023-01-01 01:50,33.80,32.00,93.03,240.00,5.00,0.00,29.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,ESKN 010150Z 24005KT CAVOK 01/00 Q0999,M
ESKN,2023-01-01 02:50,35.60,33.80,93.08,240.00,3.00,0.00,29.50,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,ESKN 010250Z 24003KT CAVOK 02/01 Q0999,M
ESKN,2023-01-01 03:50,35.60,33.80,93.08,M,1.00,0.00,29.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,ESKN 010350Z VRB01KT CAVOK 02/01 Q1000,M
ESKN,2023-01-01 04:50,33.80,33.80,100.00,0.00,0.00,0.00,29.53,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,ESKN 010450Z 00000KT CAVOK 01/01 Q1000,M
ESKN,2023-01-01 05:50,32.00,32.00,100.00,260.00,2.00,0.00,29.53,M,1.24,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,32.00,ESKN 010550Z 26002KT 2000 BCFG NSC 00/M00 Q1000,M
ESKN,2023-01-01 06:50,30.20,30.20,100.00,250.00,3.00,0.00,29.56,M,3.73,M,NSC,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,26.63,ESKN 010650Z 25003KT 6000 BR NSC M01/M01 Q1001,M
ESKN,2023-01-01 07:50,30.20,30.20,100.00,M,3.00,0.00,29.56,M,3.11,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,26.63,ESKN 010750Z VRB03KT 5000 BCFG NSC M01/M01 Q1001,M
ESKN,2023-01-01 08:50,30.20,30.20,100.00,0.00,0.00,0.00,29.59,M,4.97,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,30.20,ESKN 010850Z 00000KT 8000 BCFG NSC M01/M01 Q1002,M
ESKN,2023-01-01 09:50,28.40,28.40,100.00,0.00,0.00,0.00,29.62,M,3.11,M,NSC,M,M,M,M,M,M,M,BCFG,M,M,M,M,M,M,28.40,ESKN 010950Z 00000KT 5000 BCFG NSC M02/M02 Q1003,M
