station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EPMO,2023-01-01 00:00,57.20,50.00,76.82,210.00,14.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010000Z 21014KT CAVOK 14/10 Q1012,M
EPMO,2023-01-01 01:00,57.20,50.00,76.82,210.00,14.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010100Z 21014KT CAVOK 14/10 Q1013,M
EPMO,2023-01-01 02:00,55.40,48.20,76.66,190.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EPMO 010200Z 19010KT CAVOK 13/09 Q1013,M
EPMO,2023-01-01 03:00,57.20,50.00,76.82,200.00,14.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010300Z 20014KT CAVOK 14/10 Q1012,M
EPMO,2023-01-01 04:00,57.20,48.20,71.83,210.00,15.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010400Z 21015KT CAVOK 14/09 Q1013,M
EPMO,2023-01-01 05:00,57.20,48.20,71.83,210.00,14.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010500Z 21014KT CAVOK 14/09 Q1013,M
EPMO,2023-01-01 06:00,57.20,48.20,71.83,210.00,14.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 010600Z 21014KT CAVOK 14/09 Q1014,M
EPMO,2023-01-01 07:00,59.00,46.40,62.92,210.00,15.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EPMO 010700Z 21015KT CAVOK 15/08 Q1014,M
EPMO,2023-01-01 08:00,59.00,44.60,58.77,220.00,13.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EPMO 010800Z 22013KT 180V240 CAVOK 15/07 Q1015,M
EPMO,2023-01-01 09:00,60.80,44.60,55.12,220.00,17.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EPMO 010900Z 22017KT CAVOK 16/07 Q1015,M
EPMO,2023-01-01 10:00,62.60,44.60,51.72,220.00,15.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EPMO 011000Z 22015KT CAVOK 17/07 Q1015,M
EPMO,2023-01-01 11:00,64.40,42.80,45.32,220.00,16.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EPMO 011100Z 22016KT CAVOK 18/06 Q1015,M
EPMO,2023-01-01 12:00,64.40,41.00,42.28,220.00,17.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EPMO 011200Z 22017KT CAVOK 18/05 Q1015,M
EPMO,2023-01-01 13:00,62.60,42.80,48.28,220.00,17.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EPMO 011300Z 22017KT CAVOK 17/06 Q1015,M
EPMO,2023-01-01 14:00,60.80,42.80,51.45,230.00,15.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EPMO 011400Z 23015KT CAVOK 16/06 Q1016,M
EPMO,2023-01-01 15:00,60.80,44.60,55.12,220.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EPMO 011500Z 22013KT 190V250 CAVOK 16/07 Q1017,M
EPMO,2023-01-01 16:00,59.00,44.60,58.77,220.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EPMO 011600Z 22013KT CAVOK 15/07 Q1017,M
EPMO,2023-01-01 17:00,57.20,44.60,62.69,220.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EPMO 011700Z 22011KT CAVOK 14/07 Q1018,M
EPMO,2023-01-01 18:00,55.40,44.60,66.91,220.00,9.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EPMO 011800Z 22009KT CAVOK 13/07 Q1019,M
EPMO,2023-01-01 19:00,53.60,44.60,71.45,220.00,10.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EPMO 011900Z 22010KT CAVOK 12/07 Q1019,M
EPMO,2023-01-01 20:00,53.60,44.60,71.45,230.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EPMO 012000Z 23009KT CAVOK 12/07 Q1020,M
EPMO,2023-01-01 21:00,53.60,44.60,71.45,220.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EPMO 012100Z 22008KT CAVOK 12/07 Q1020,M
EPMO,2023-01-01 22:00,51.80,44.60,76.34,220.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EPMO 012200Z 22007KT CAVOK 11/07 Q1020,M
EPMO,2023-01-01 23:00,51.80,44.60,76.34,200.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EPMO 012300Z 20009KT CAVOK 11/07 Q1020,M
EPMO,2023-01-02 00:00,50.00,44.60,81.61,190.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EPMO 020000Z 19008KT CAVOK 10/07 Q1020,M
EPMO,2023-01-02 01:00,50.00,42.80,76.18,200.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EPMO 020100Z 20007KT CAVOK 10/06 Q1021,M
EPMO,2023-01-02 02:00,48.20,44.60,87.28,170.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,EPMO 020200Z 17006KT CAVOK 09/07 Q1020,M
EPMO,2023-01-02 03:00,48.20,44.60,87.28,170.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,EPMO 020300Z 17005KT CAVOK 09/07 Q1020,M
EPMO,2023-01-02 04:00,48.20,44.60,87.28,190.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,EPMO 020400Z 19003KT CAVOK 09/07 Q1020,M
EPMO,2023-01-02 05:00,48.20,44.60,87.28,150.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,EPMO 020500Z 15005KT CAVOK 09/07 Q1020,M
EPMO,2023-01-02 06:00,46.40,44.60,93.40,150.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,EPMO 020600Z 15006KT CAVOK 08/07 Q1019,M
EPMO,2023-01-02 07:00,46.40,44.60,93.40,150.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,EPMO 020700Z 15006KT CAVOK 08/07 Q1019,M
