station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EBBR,2022-01-01 00:50,55.40,50.00,81.99,210.00,7.00,0.00,30.24,M,6.21,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,55.40,EBBR 010050Z 21007KT 9999 BKN032 13/10 Q1024 NOSIG,M
EBBR,2022-01-01 01:50,55.40,50.00,81.99,210.00,7.00,0.00,30.24,M,6.21,M,BKN,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,55.40,EBBR 010150Z 21007KT 9999 BKN032 13/10 Q1024 NOSIG,M
EBBR,2022-01-01 02:50,55.40,48.20,76.66,200.00,6.00,0.00,30.24,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,55.40,EBBR 010250Z 20006KT 9999 BKN030 13/09 Q1024 NOSIG,M
EBBR,2022-01-01 03:50,53.60,50.00,87.56,190.00,6.00,0.00,30.24,M,6.21,M,BKN,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 010350Z 19006KT 9999 BKN038 12/10 Q1024 NOSIG,M
EBBR,2022-01-01 04:50,51.80,48.20,87.47,180.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010450Z 18006KT CAVOK 11/09 Q1024 NOSIG,M
EBBR,2022-01-01 05:50,51.80,48.20,87.47,200.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010550Z 20007KT CAVOK 11/09 Q1024 NOSIG,M
EBBR,2022-01-01 06:50,51.80,48.20,87.47,200.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010650Z 20007KT CAVOK 11/09 Q1024 NOSIG,M
EBBR,2022-01-01 07:50,51.80,46.40,81.74,210.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010750Z 21007KT CAVOK 11/08 Q1024 TEMPO BKN005,M
EBBR,2022-01-01 08:50,51.80,48.20,87.47,210.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010850Z 21007KT CAVOK 11/09 Q1024 TEMPO BKN005,M
EBBR,2022-01-01 09:50,51.80,48.20,87.47,170.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EBBR 010950Z 17005KT CAVOK 11/09 Q1024 TEMPO BKN005,M
EBBR,2022-01-01 10:50,53.60,50.00,87.56,190.00,10.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 011050Z 19010KT CAVOK 12/10 Q1023 NOSIG,M
EBBR,2022-01-01 11:50,55.40,50.00,81.99,210.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,55.40,EBBR 011150Z 21007KT 9999 FEW014 13/10 Q1023 NOSIG,M
EBBR,2022-01-01 12:50,57.20,50.00,76.82,190.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EBBR 011250Z 19009KT CAVOK 14/10 Q1022 NOSIG,M
EBBR,2022-01-01 13:50,57.20,50.00,76.82,190.00,11.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EBBR 011350Z 19011KT CAVOK 14/10 Q1022 NOSIG,M
EBBR,2022-01-01 14:50,57.20,50.00,76.82,180.00,10.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EBBR 011450Z 18010KT CAVOK 14/10 Q1022 NOSIG,M
EBBR,2022-01-01 15:50,55.40,50.00,81.99,180.00,10.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EBBR 011550Z 18010KT CAVOK 13/10 Q1021 NOSIG,M
EBBR,2022-01-01 16:50,53.60,50.00,87.56,180.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 011650Z 18007KT CAVOK 12/10 Q1021 NOSIG,M
EBBR,2022-01-01 17:50,53.60,48.20,81.87,190.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 011750Z 19009KT CAVOK 12/09 Q1020 NOSIG,M
EBBR,2022-01-01 18:50,53.60,48.20,81.87,190.00,13.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 011850Z 19013KT CAVOK 12/09 Q1020 NOSIG,M
EBBR,2022-01-01 19:50,53.60,46.40,76.50,200.00,12.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EBBR 011950Z 20012KT CAVOK 12/08 Q1020 NOSIG,M
