,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,226.572754579029,2035.0812010211373,1691.274917839301,0.0,4299.129688458968,0.0,729.8108676187204,0.993877683101079,2671.6339163912994,0.0,25.703086805615353,0.0,,3646.893835553002,,1189.1509042336147,302.5055600968576,101.82376696070695,299.04552918071704,29085.831424698787
2023-01-01 01:00:00+00:00,187.0,2034.25,1666.7499999999998,0.0,4333.0,0.0,718.75,1.25,2459.75,0.0,26.000000000000004,0.0,,3842.2499999999995,,1199.0,305.75,102.99999999999999,141.5,29266.000000000004
2023-01-01 02:00:00+00:00,197.50092749416362,2039.3083703286745,1661.6434688629631,0.0,4336.297486500535,0.0,719.4477201565251,1.0022215344000132,2460.4030792879325,0.0,25.98454391936324,0.0,,3464.534515196059,,1196.038574442229,305.8180938201981,102.93877014209284,96.192782778412,26997.452656066365
2023-01-01 03:00:00+00:00,261.61971144821126,2055.8611974677506,1657.865983323412,0.0,4335.880265443945,0.0,725.9408690100454,1.5128478077963803,2460.764336397068,0.0,25.144183824568067,0.0,,3471.960056887727,,1187.2614912608938,304.71763367595366,102.56835381903014,187.46109326633422,26362.25547802718
2023-01-01 04:00:00+00:00,187.0,2036.5,1633.0,0.0,4370.25,0.0,711.0,1.5,2465.25,0.0,26.0,0.0,35.0,3340.0,3804.0,1191.75,306.0,103.0,143.5,26795.0
2023-01-01 05:00:00+00:00,187.5,2033.0,1670.0,0.0,4407.5,0.0,712.5,1.25,2464.25,0.0,25.75,0.0,39.5,3268.5,3801.5,1183.75,306.0,103.0,94.5,26622.75
2023-01-01 06:00:00+00:00,187.75,2031.0,1661.5,0.0,4466.5,0.0,715.5,1.25,2464.25,0.0,26.0,0.0,106.25,3479.75,3830.5,1179.5,306.0,103.0,176.0,27122.5
2023-01-01 07:00:00+00:00,187.75,2037.25,1656.25,0.0,4514.25,0.0,727.25,515.5,2462.75,0.0,26.0,0.0,42.25,3117.5,3788.75,1182.5,305.5,103.0,87.0,26418.5
2023-01-01 08:00:00+00:00,187.75,2028.0,1637.5,0.0,4533.75,0.0,721.5,3373.75,2466.25,0.0,25.25,0.0,35.25,3467.75,3786.5,1196.75,305.25,103.0,55.25,25130.0
2023-01-01 09:00:00+00:00,188.0,1997.5,1623.0,0.0,4542.25,0.0,716.25,6430.25,2464.0,0.0,24.25,0.0,157.75,3396.25,3808.25,1203.5,308.5,103.0,216.0,24164.75
2023-01-01 10:00:00+00:00,187.5,2005.25,1623.75,0.0,4543.5,0.0,719.0,8529.75,2461.75,0.0,23.25,0.0,107.0,3599.5,3824.75,1203.0,308.0,103.0,191.25,23091.0
2023-01-01 11:00:00+00:00,187.25,2021.0,1606.25,0.0,4499.0,0.0,721.5,8930.25,2458.5,0.0,22.5,0.0,66.5,3628.25,3834.25,1201.5,308.0,103.0,487.25,21555.75
2023-01-01 12:00:00+00:00,187.5,2046.5,1611.75,0.0,4491.75,0.0,731.75,7838.5,2456.0,0.0,22.0,0.0,47.0,4063.75,4018.75,1198.5,308.0,103.0,286.0,20338.5
2023-01-01 13:00:00+00:00,187.0,2048.0,1623.0,0.0,4470.5,0.0,734.5,5041.5,2453.75,0.0,22.0,0.0,70.5,6562.0,4070.25,1183.0,308.0,103.0,558.75,20452.25
2023-01-01 14:00:00+00:00,182.277272809321,2031.0110073484527,1645.0715488249668,0.0,4454.169224897684,0.0,712.1865100810398,1811.8006424869145,3111.1264394160835,0.0,22.41514370703463,0.0,,6530.605614117156,,1260.4605762399954,305.1537547938135,100.55443768833129,877.3756536292142,21835.52493203549
2023-01-01 15:00:00+00:00,185.27227210814615,2361.1356117494156,1766.1447103466305,0.0,4484.41425565789,0.0,700.5935045663482,131.09608621703057,3434.570064943944,0.0,23.576252663241007,0.0,,6416.667232299764,,1290.9088497052624,303.2216782958002,99.3410209522731,2112.85220978798,20403.972684025415
2023-01-01 16:00:00+00:00,191.779383490424,2116.2655036771994,1748.2862286835873,0.0,4470.612592605164,0.0,711.8221363689551,15.808195298424025,3794.5799673747947,0.0,24.068529707200792,0.0,,6210.969596284015,,1338.882127520993,299.56774815182337,97.5254688693765,2801.7257085790247,19165.034579828072
2023-01-01 17:00:00+00:00,217.97870184659703,2200.3292060585454,1810.0893766051847,0.0,4406.113438832782,0.0,711.019470391515,9.988421316429156,4089.084471145974,0.04307834748560007,24.179713340683573,0.0,,5840.259274919964,,1333.3407639097502,295.25377978863605,96.05390398651485,2978.4570331979203,18792.542500086067
2023-01-01 18:00:00+00:00,193.64774490365238,2245.2462940470887,1741.6570017431256,0.0,4429.042339403927,0.0027992672422148678,698.7253530771253,1.1862189217863333,3723.781937785897,0.23455050537479993,24.508698574264944,0.0005502008027801638,,5661.751435386745,,1329.1276264130152,298.4993767361063,99.22280559589669,2349.220222400458,18677.579636909533
2023-01-01 19:00:00+00:00,206.14823496800437,2050.3122034878875,1785.6992540417596,0.0,4328.786808365613,0.0020705683939338934,704.0644816681681,1.164721897451648,3957.216233375678,0.303826632619157,24.21393883574404,0.00041557182554307026,,5222.27264210876,,1326.6003487301834,295.71800867539173,96.20540081718545,1238.9759643029017,18918.071607583177
2023-01-01 20:00:00+00:00,183.81069553553593,1801.5255008300294,1755.2231911345882,0.0,4317.264881809669,0.0,700.3505484574351,1.4090233281657576,3886.5004267393483,0.016872374570801374,24.423071021539794,0.0,,5736.673864312439,,1324.7333645342521,298.3902600305022,97.04462103822348,1066.9971885109178,18867.675529991568
2023-01-01 21:00:00+00:00,197.50106403246292,1764.6575456597209,1799.554381763058,0.0,4211.0194073362445,0.0,701.251846866073,1.3916263405702327,4095.473210104323,0.0,24.353460959979078,0.0,,4817.636402615394,,1304.9210041649442,292.4435199925473,95.87862053803643,1134.2109089599107,17817.108663510942
2023-01-01 22:00:00+00:00,176.00434363849405,1757.2497523043914,1775.980993484795,0.0,4199.48616379809,0.0,702.7061368907415,1.4091729907652921,3806.215360902305,0.0,25.365113833775258,0.0,,4442.891001097214,,1300.5301229708775,296.0386650484074,97.0926315573848,437.96108797195427,17687.392155687114
2023-01-01 23:00:00+00:00,172.18899041036804,1840.051101614205,1832.6109543176772,0.0,4053.1725280446503,0.0,693.9771403098772,1.3877113312773215,4073.39884996077,0.0,24.978803962991787,0.0,,2665.3336723184425,,1325.2748229608892,293.9391491245303,95.74584768147767,87.56820414477608,17856.521504372577
2023-01-02 00:00:00+00:00,186.0,1969.75,1787.0,0.0,4327.25,0.0,734.0,1.0,2461.25,0.0,27.0,0.0,35.0,1745.25,4752.25,1167.75,306.0,103.0,114.5,19121.75
2023-01-02 01:00:00+00:00,186.0,2011.0,1817.25,0.0,4315.0,0.0,716.25,1.5,2461.0,0.0,27.0,0.0,67.25,1183.75,4768.75,1169.0,306.0,103.0,91.75,20986.75
2023-01-02 02:00:00+00:00,186.0,2019.25,1809.5,0.0,4329.25,0.0,727.5,1.25,2460.5,0.0,27.25,0.0,77.5,851.0,4813.5,1168.5,306.0,103.0,115.5,22609.25
2023-01-02 03:00:00+00:00,186.25,2053.75,1835.75,0.0,4372.0,0.0,722.5,1.25,2459.25,0.0,27.25,0.0,80.5,682.0,5608.25,1172.5,306.0,103.0,97.0,24661.0
2023-01-02 04:00:00+00:00,189.75,2145.5,1902.0,0.0,4420.75,0.0,697.25,1.0,2459.5,0.0,26.25,0.0,100.5,858.5,6319.5,1162.5,306.0,104.0,139.0,25778.0
2023-01-02 05:00:00+00:00,192.5,2383.5,2084.25,0.0,4495.75,0.0,735.5,1.75,2459.5,0.0,25.5,0.0,50.5,1174.25,8034.25,1155.5,306.0,105.25,830.75,27653.75
2023-01-02 06:00:00+00:00,194.0,2691.25,2208.25,0.0,4614.25,0.0,740.0,2.25,2462.25,0.0,25.0,0.0,65.25,1299.75,10114.25,1155.75,306.0,106.0,464.0,29141.0
2023-01-02 07:00:00+00:00,194.0,2919.75,2210.5,0.0,4696.5,0.0,757.5,432.5,2461.75,0.0,25.0,0.0,39.5,1746.75,10793.25,1161.0,306.0,106.0,550.5,30437.75
2023-01-02 08:00:00+00:00,189.2186778104389,3133.792170103099,2361.192634469325,0.0,4617.595684935194,0.0,751.5963215312385,2696.570413645032,3462.38692556796,0.0,24.380564185699196,0.0,,1929.2343967510915,,1300.0382407211584,303.9879738145812,103.47924045390651,919.8897266770527,29657.202791945117
2023-01-02 09:00:00+00:00,202.02814552746705,3400.1274689479824,2521.4068298818133,0.0,4653.629134478283,0.0,756.2448296660016,5291.004272928955,3175.8890523786013,0.0,24.329653845724096,0.0,,2250.861831453041,,1277.5383650075894,304.7787085389279,109.68987635538427,1583.2527126354394,28037.4993005661
2023-01-02 10:00:00+00:00,208.31341696548225,3651.737949583989,2627.003300518661,0.0,4648.346051762587,0.0,751.9111364236044,7048.593407959381,3007.6185808921673,0.0,23.446109899981376,0.0,,2992.957834732115,,1266.2022567228512,305.08982240698055,112.60825012099342,1494.8662419696234,26938.577302504953
2023-01-02 11:00:00+00:00,197.01175326682588,3336.74173086263,2407.3046253581138,0.0,4583.588670601764,0.0,756.3441441373029,7257.785443100232,3223.2927025023687,0.0,22.5715040552774,0.0,,3255.345696155022,,1289.695619060819,304.45992310983456,106.83266311874007,791.1733241622461,26315.472028170523
2023-01-02 12:00:00+00:00,229.4930145406723,3410.9356846062287,2340.855762903085,0.0,4535.5037932556115,0.0,764.47305982914,5692.1248170158415,3568.261468584153,0.0,22.36192804959209,0.0,,4343.561459197942,,1302.3284776551634,303.6523849465503,104.21352019411121,366.14740488393664,25123.936257073343
2023-01-02 13:00:00+00:00,237.01945924778573,3655.557859261865,2628.5437887837857,0.0,4538.6750679911,0.0,744.2024862437858,3244.718259544808,3595.1589884980235,0.0,22.82343389241895,0.0,,5566.247042379835,,1289.1831511135692,303.5012873809509,107.75525902525214,559.6821942089256,24202.034147050173
2023-01-02 14:00:00+00:00,251.35651126517172,3721.079777342336,2718.69617050867,0.0,4569.350900793935,0.0,745.9241036203957,1006.3357005163737,3734.084220581004,0.0,22.456639098102773,0.0,,5736.692178846196,,1289.4525852596375,302.3044887469997,110.34197714887668,810.1577095547834,22766.22418894529
2023-01-02 15:00:00+00:00,242.4484738371602,3838.20582770163,2771.0645442135296,0.0,4676.86305338384,0.0,757.4374808356948,72.39190943761687,3781.6404126900275,0.0,23.1769858745161,0.0,,5998.735083584391,,1315.7371179736922,302.8083541022689,110.33272108698775,1866.3541117700283,21949.623785347794
2023-01-02 16:00:00+00:00,246.34506837468064,4087.7281045907357,2946.180991963117,0.0,4815.357687350913,0.0,767.0444854943132,9.220739133450081,3219.8243654447333,0.0,24.289193986218418,0.0,,6257.534268873745,,1273.9451640547397,304.423992927323,111.97085718558695,5127.195117612304,22200.134627097115
2023-01-02 17:00:00+00:00,250.26703990270335,4256.92185844374,2900.7218566442375,0.0,4893.684335468222,0.0,774.6949572440877,1.4943470573110733,2446.9043305340588,0.0,24.905784288517893,0.0,,6110.872103272553,,1212.04234860447,304.8831614085403,114.32425221792407,5196.410010363884,23002.810294428302
2023-01-02 18:00:00+00:00,252.07268930976716,4318.07172446594,2962.8604745891807,0.0,4823.61256204984,0.0,772.371550312188,1.2305752215820531,2435.886275804347,0.0,24.611504431641066,0.0,,6038.425243643124,,1255.7606817744988,303.1988486973361,114.4529931386172,3776.1156876335062,22497.673340336845
2023-01-02 19:00:00+00:00,251.7341616252178,4187.510112996879,2872.547900432843,0.0,4719.639025889842,0.0,769.2439208851987,0.9870308132570212,2438.61695013118,0.0,24.67577033142553,0.0,,5798.441542093958,,1270.8150413697865,302.65091881944295,114.59720156809095,890.427658153669,21864.422410239815
2023-01-02 20:00:00+00:00,266.65545918704674,3825.471401903353,2796.2469470890137,0.0,4650.408242358893,0.0,774.1566640363604,0.9912277828989065,2527.1154539158956,0.0,25.028501518197384,0.0,,5566.726245250166,,1222.2891412727377,304.6358877996469,113.4370484023285,309.8904928580968,21162.925718627113
2023-01-02 21:00:00+00:00,282.57343305444044,3626.664981485922,2771.416288278458,0.0,4553.041379488531,0.0,780.9024210757638,0.9869665763557743,2605.6878994973013,0.0,25.661130985250136,0.0,,5292.315566443302,,1211.7295081493482,304.2165419359388,112.51721576667407,195.67481288375046,20183.238040707187
2023-01-02 22:00:00+00:00,280.96988478751956,3263.057497508933,2633.5896900420507,0.0,4519.393599874444,0.0,766.04529698179,0.9835251512366424,2569.005298549296,0.0,25.325772644343544,0.0,,4929.129414326431,,1217.112374655345,303.44028706366174,112.12186724097725,92.69724550405356,19584.405306888013
