,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,609.9801305523288,84.32404708370782,45.8855827764516,0.0,131.99078476158297,0.0,21.646764617262267,0.017025198344547954,5487.019758307852,16.769053228090414,0.3344312243501994,0.023232790894251152,,159.23880346928587,,50.63035220857301,5.837210652053219,1.465466715528429,3.9506672997463275,6001.828580735123
2023-01-01 01:00:00+00:00,603.136090392417,103.63194205147205,56.65693341404268,0.0,168.3205044559305,0.0,26.826398834103472,0.02442784419110077,5427.696787279538,21.882611100651918,0.37754536005361006,0.0,,183.95235144824196,,64.8271102037812,6.753144076063544,1.6753985939443077,2.0596744957537108,6069.038056386193
2023-01-01 02:00:00+00:00,601.6872612071198,117.55764292789773,65.1258083304742,0.0,194.73754480054137,0.0,32.50506009277495,0.02539116986406767,5369.145299082648,22.005018173097874,0.4423623562343312,0.0,,204.04719602629532,,66.75254482974655,8.059010603472862,1.9316530430122723,1.6401794749306988,6117.124888339421
2023-01-01 03:00:00+00:00,617.0665950405987,103.7647350063452,56.82079361661613,0.0,171.29821697882886,0.0,27.757259201353968,0.02986556888278641,5436.044259068586,20.20428602834994,0.39052840257382354,0.0,,151.23953025931755,,63.75592825684181,7.075995537308087,1.756302178948467,2.9133153296753798,6048.128514913133
2023-01-01 04:00:00+00:00,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,0.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,5961.0
2023-01-01 05:00:00+00:00,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.0,0.0,0.0,0.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,5942.0
2023-01-01 06:00:00+00:00,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5799.0,0.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0,0.0,0.0,6030.0
2023-01-01 07:00:00+00:00,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5798.0,0.0,0.0,0.0,2789.0,0.0,0.0,0.0,0.0,0.0,0.0,6162.0
2023-01-01 08:00:00+00:00,746.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5798.0,0.0,0.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,0.0,6284.0
2023-01-01 09:00:00+00:00,761.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5798.0,0.0,0.0,0.0,2916.0,0.0,0.0,0.0,0.0,0.0,0.0,6373.0
2023-01-01 10:00:00+00:00,751.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5798.0,0.0,0.0,0.0,2963.0,0.0,0.0,0.0,0.0,0.0,0.0,6205.0
2023-01-01 11:00:00+00:00,797.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5798.0,0.0,0.0,0.0,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,6194.0
2023-01-01 12:00:00+00:00,829.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5799.0,0.0,0.0,0.0,3099.0,0.0,0.0,0.0,0.0,0.0,0.0,6047.0
2023-01-01 13:00:00+00:00,904.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5799.0,0.0,0.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,6140.0
2023-01-01 14:00:00+00:00,925.6902490948439,129.8284900073362,45.740065084418816,0.0,111.71279068186718,0.0,23.36491837383461,25.686864784868103,5411.473759551024,11.637742848343077,0.2529455572579901,0.4919970985735699,,296.8902787457492,,54.90713539461876,9.631730529905806,1.215814185679585,9.90081868456575,6328.894609380836
2023-01-01 15:00:00+00:00,1039.4947930478397,24.19052128605496,7.8314205062473095,0.0,39.98428786096409,0.0,1.4534262011049623,0.13550114393090065,5831.532460385455,13.041448533281187,0.024368455974989205,0.0,,6.6322784706260185,,47.365451026436965,0.3563099586133827,0.1884780564590416,2.1838477382859534,6176.004940476888
2023-01-01 16:00:00+00:00,1051.4357859164425,23.011062406680406,5.989770926083476,0.0,35.76625804783658,0.0,1.034205051985636,0.0,5846.098360363131,13.789400693141815,0.0,0.0,,0.0,,51.10696631895685,0.043091877166068174,0.08618375433213635,0.0,6124.8437865679
