,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-01-01 00:00:00+00:00,0.06189185216878756,0.0017173630250383834,0.0,181.79528650016917,206.85728951488846,0.5995428183880921,0.0010196354661182734,0.0,2.833462488478887e-05,0.00015385039789450752,1.7762513490163002e-06,0.4084429128397824,2.0518845528193412,0.018016701018129033,0.051173704325854934,0.001637341075665053,1.151500437930122,0.0,0.00039691017957928904,1.579443174959604e-05
2022-01-01 01:00:00+00:00,0.08226532795441245,0.001908432636863408,0.0,178.05659424253264,207.02160601377196,0.8138714687363797,0.0012159727688215245,0.0,3.725498934696348e-05,0.0001367989499013324,1.7427805463185547e-06,0.580548541251234,2.4054508401908534,0.024248823607294964,0.06673812947461936,0.002003415504089048,11.943002211972546,0.0,0.0003707164717548586,6.640673224988062e-08
2022-01-01 02:00:00+00:00,0.0,0.0,0.0,182.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2022-01-01 03:00:00+00:00,0.0,0.0,0.0,183.0,206.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2022-01-01 04:00:00+00:00,0.0,0.0,0.0,182.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2022-01-01 05:00:00+00:00,0.0,0.0,0.0,185.0,206.99999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2022-01-01 06:00:00+00:00,0.0,0.0,0.0,218.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2022-01-01 07:00:00+00:00,0.0,0.0,0.0,218.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0
2022-01-01 08:00:00+00:00,0.0,0.0,0.0,218.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0
2022-01-01 09:00:00+00:00,0.0,0.0,0.0,220.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999999999999996,0.0,0.0,0.0
2022-01-01 10:00:00+00:00,0.0,0.0,0.0,221.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
2022-01-01 11:00:00+00:00,0.0,0.0,0.0,222.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
2022-01-01 12:00:00+00:00,0.0,0.0,0.0,221.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
2022-01-01 13:00:00+00:00,0.0,0.0,0.0,201.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0
2022-01-01 14:00:00+00:00,0.0,0.0,0.0,201.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
2022-01-01 15:00:00+00:00,0.0,0.0,0.0,206.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0
2022-01-01 16:00:00+00:00,0.0,0.0,0.0,204.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0
2022-01-01 17:00:00+00:00,0.0,0.0,0.0,202.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2022-01-01 18:00:00+00:00,0.0,0.0,0.0,194.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
2022-01-01 19:00:00+00:00,0.0,0.0,0.0,164.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0
2022-01-01 20:00:00+00:00,0.0,0.0,0.0,165.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0
2022-01-01 21:00:00+00:00,0.0,0.0,0.0,165.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0
