,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,69.42134146077461,268.3098505931983,160.95286622769518,0.0,62.42095600064924,0.0,4.340937520548411,0.0024399023583689203,1347.1088062368065,0.0019288629749156716,0.06308715915975528,4.643289447067549,,8.964007888753232,,146.29041490783177,37.24886741707945,47.467238212617936,6.054292731176137,280.50309324527774
2023-01-01 01:00:00+00:00,66.44317291486828,302.32861453965904,169.47546390578827,0.0,62.09187943863444,0.0,4.2475179509826955,0.002770763545717395,1332.1470880860654,0.0028239807248978143,0.057615033605580075,4.827302700745427,,8.530822297868733,,142.91911777084977,37.94769342787918,47.114475339159554,0.31355938022451124,235.90966484429265
2023-01-01 02:00:00+00:00,67.72779944224308,297.8084839125881,160.34393796308518,0.0,60.003624064784255,0.0,4.29807664543335,0.001726598000573826,1341.2831998999866,0.011796846557275592,0.04464964162002928,4.8775846274693855,,6.0309329671532375,,144.52670250493236,38.889030130314055,46.48382837275659,0.16529092614337282,243.14948482158246
2023-01-01 03:00:00+00:00,68.17964601682935,284.03020090765403,158.12987647071887,0.0,58.60151439402338,0.0,3.6582370243607696,0.0018605635766473024,1358.0282524313593,0.005408614051761637,0.03089503432174598,4.805845457918863,,4.29209995161261,,144.6679519804089,38.72375504936679,47.06290311081752,0.2303367150112362,259.05837522224385
2023-01-01 04:00:00+00:00,137.0,0.0,178.0,0.0,39.0,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,2.0,0.0,104.0,240.0,47.0,45.0,0.0,1.0
2023-01-01 05:00:00+00:00,130.0,0.0,174.0,0.0,41.0,0.0,0.0,0.0,1991.0,0.0,0.0,0.0,2.0,0.0,101.0,221.0,42.0,45.0,0.0,1.0
2023-01-01 06:00:00+00:00,128.0,0.0,174.0,0.0,36.0,0.0,0.0,0.0,1957.0,0.0,0.0,0.0,0.0,0.0,100.0,361.0,39.0,45.0,0.0,1.0
2023-01-01 07:00:00+00:00,142.0,0.0,186.0,0.0,36.0,0.0,0.0,7.0,1927.0,0.0,0.0,0.0,0.0,0.0,103.0,423.0,46.0,45.0,0.0,1.0
2023-01-01 08:00:00+00:00,142.0,0.0,183.0,0.0,36.0,0.0,0.0,22.0,1980.0,0.0,0.0,0.0,0.0,0.0,104.0,414.0,49.0,45.0,0.0,2.0
2023-01-01 09:00:00+00:00,144.0,0.0,179.0,0.0,36.0,0.0,0.0,47.0,1982.0,0.0,0.0,0.0,0.0,0.0,104.0,419.0,49.0,44.0,0.0,1.0
2023-01-01 10:00:00+00:00,145.0,0.0,175.0,0.0,38.0,0.0,0.0,74.0,1980.0,0.0,0.0,0.0,0.0,0.0,104.0,413.0,49.0,42.0,0.0,1.0
2023-01-01 11:00:00+00:00,144.0,0.0,172.0,0.0,38.0,0.0,0.0,84.0,1980.0,0.0,0.0,0.0,0.0,0.0,105.0,413.0,49.0,42.0,0.0,0.0
2023-01-01 12:00:00+00:00,146.0,0.0,183.0,0.0,38.0,0.0,0.0,68.0,1969.0,0.0,0.0,0.0,0.0,0.0,104.0,407.0,48.0,42.0,0.0,0.0
2023-01-01 13:00:00+00:00,144.0,0.0,176.0,0.0,38.0,0.0,0.0,37.0,1972.0,0.0,0.0,0.0,15.0,0.0,104.0,404.0,48.0,43.0,0.0,0.0
2023-01-01 14:00:00+00:00,86.72954344609428,156.40476638729626,164.7861928204649,0.0,68.9050187372852,0.0,4.807547365963728,21.637839858549437,1539.5188317118193,0.0,0.0791627779862786,3.53887237817355,,23.063911126478963,,296.51568097146213,35.502947651125055,52.03065043502097,3.0985968676621987,247.66559366241958
2023-01-01 15:00:00+00:00,86.08955094970366,194.07020457990555,175.95182723690982,0.0,71.58710751950782,0.0033744595254871714,5.180350467432324,1.0295326758146366,1518.0102058124464,0.008384070435634623,0.09171218969671054,3.737302763077869,,24.960989807633144,,328.8522981456472,37.06100458518396,51.91876045529912,73.83849004977294,285.9307679011066
2023-01-01 16:00:00+00:00,91.40066708539717,186.64070512886,172.8590437194921,0.0,67.86247742606807,0.10829231166975978,4.843785067347736,0.08986774481392994,1571.7339670129447,0.022104357698712097,0.07277180672334115,3.617122494357139,,18.779023252513202,,355.0947377020404,37.27027699228657,52.92908243213224,165.0112926175921,249.5316284730241
2023-01-01 17:00:00+00:00,92.1081899995503,194.5549984999708,166.87987682019937,0.0,66.7523166978713,0.11240363275673639,4.621255565030671,0.0720241236688302,1567.7701009664422,0.025735557108841327,0.06761667831062841,3.5986800860362305,,16.33182854895513,,355.697830022549,38.02226509629775,52.31460283271146,160.30211783015676,233.0351412225516
2023-01-01 18:00:00+00:00,89.28172646468713,197.8248810561956,162.638544027307,0.0,63.08861295121169,0.15260267488029655,4.065188266669425,0.04843504219361878,1536.7258819507338,0.030766848299390196,0.04748991533662335,3.689542170764229,,10.970639485764138,,324.74824419608393,36.91114859656119,52.43802788443606,194.1621784602247,196.8536366720077
2023-01-01 19:00:00+00:00,83.91929844899492,209.47453131634808,155.29479983917585,0.0,62.47552379763165,0.16677601750800294,4.1994829435075784,0.050045587882990496,1481.9032807544224,0.03571509171489232,0.05211459449251143,3.7580719635006026,,11.239667487351673,,293.0838196674976,35.9828693656591,50.832663520531085,91.15859511710335,186.00891273227646
2023-01-01 20:00:00+00:00,88.10464710330915,222.16132240716766,160.32032101968755,0.0,62.84890237812062,0.03281158996826008,4.232423085295494,0.056336323886256576,1502.1753585856984,0.016958484800906434,0.06126277928412592,3.6595931944688256,,14.389860491517712,,303.0852142143202,38.54310284339117,48.61907880946151,21.502523783236725,196.83653401244
2023-01-01 21:00:00+00:00,93.06032463234739,199.0602821510849,163.87797124978312,0.0,60.01201501534091,0.07161268909509447,3.5707118358544516,0.05677922239965248,1571.0794375807736,0.017405670769884748,0.041663715358218896,3.4025367552180437,,8.241981755597232,,313.21930318943885,39.750070187457354,48.940306064351546,12.200369254687226,156.77637157237058
2023-01-01 22:00:00+00:00,91.07931248970107,188.58133465987223,159.35702020035052,0.0,60.82953513006074,0.015281259251990136,3.7765179294636657,0.05425663134202007,1564.974632737935,0.02582151705283021,0.05369438067146894,3.2977189276280097,,9.404980057754154,,226.18491141214378,39.26913516509798,48.29917702925356,3.0014196543285747,145.4681748350263
2023-01-01 23:00:00+00:00,79.86392430804912,242.2872317896015,152.30510505908825,0.0,62.02526051683724,0.30121701585180793,3.9183249151713344,0.07864807680164013,1465.2236505661651,0.05733828022746478,0.04397591328268433,4.094540803189404,,4.692433607485646,,157.32398986598986,38.26961754695756,47.67787317272589,1.24948163705186,157.77728224052868
2023-01-02 00:00:00+00:00,140.0,0.0,176.0,0.0,39.0,0.0,0.0,0.0,1973.0,0.0,0.0,0.0,2.0,0.0,104.0,242.0,48.0,43.0,0.0,2.0
2023-01-02 01:00:00+00:00,142.0,0.0,183.0,0.0,40.0,0.0,0.0,0.0,1970.0,0.0,0.0,0.0,2.0,0.0,103.0,243.0,48.0,43.0,0.0,2.0
2023-01-02 02:00:00+00:00,140.0,0.0,180.0,0.0,40.0,0.0,0.0,0.0,1973.0,0.0,0.0,0.0,2.0,0.0,103.0,241.0,48.0,43.0,0.0,2.0
2023-01-02 03:00:00+00:00,140.0,0.0,175.0,0.0,40.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,2.0,0.0,103.0,235.0,48.0,44.0,0.0,2.0
2023-01-02 04:00:00+00:00,140.0,0.0,181.0,0.0,38.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,2.0,0.0,104.0,234.0,48.0,44.0,0.0,2.0
2023-01-02 05:00:00+00:00,138.0,0.0,183.0,0.0,39.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.0,2.0,0.0,105.0,236.0,48.0,44.0,0.0,2.0
2023-01-02 06:00:00+00:00,139.0,0.0,185.0,0.0,38.0,0.0,0.0,0.0,1983.0,0.0,0.0,0.0,16.0,0.0,105.0,320.0,49.0,46.0,0.0,2.0
