,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-02-26 14:00:00+00:00,66.67859526648677,2.2342630156259675,32.56804098254673,26.08687319026518,0.0,133.71275577061888,0.4642342142332671,0.0,0.07692361703676326,9.810088183597582,0.0,10.565837904664349,80.60834862832706,29.75319282131394,7.73100575994655,9.021031041058347,63.482215034695706,180.5948051980464,0.0,30.611789371536535
2022-02-26 15:00:00+00:00,60.13892797410592,1.8954528350035793,31.026817544596096,24.97818447795335,0.0,127.65337142963212,0.440754702127486,0.0,0.023868286552591413,8.327990135635018,0.0,10.900027760716487,77.60136201190264,28.208300936159105,8.28014448743467,7.839216318497152,66.467003594701,157.4747225647349,0.0,2.743854940247924
2022-02-26 16:00:00+00:00,58.9080292661831,1.9011885597703624,28.787414893556523,23.46990410535074,0.0,120.29860990158406,0.416064004948346,0.0,0.052786149758603296,7.966493953015084,0.0,9.693536328674679,68.81004944670521,26.325504313095347,8.213831248934934,7.814392466890679,92.55550460807238,165.7789455936948,0.0,0.007745159765139511
2022-02-26 17:00:00+00:00,59.65035415188952,1.9327162221045413,28.360788072429983,13.41119746387549,0.0,115.45409917275045,0.41967360318181357,0.0,0.01699169352462984,8.108157099697886,0.0,9.62759384351391,72.44955508511067,26.17237198024765,7.09216742838292,7.938616969017099,118.8666235586843,169.49909365558912,0.0,0.0
2022-02-26 18:00:00+00:00,60.17689768653014,1.9231546627513685,25.846040822269412,10.419356501371475,0.0,115.43898262348463,0.42708537886906595,0.0,0.029093779733884745,8.453432056158382,0.0,8.537417045286965,63.11112503872486,25.31451518387554,6.9315475801189494,7.931809766789537,130.00665383922458,169.4528880348112,0.0,0.0
2022-02-26 19:00:00+00:00,60.06045327388884,1.8832090470309257,25.42503442686473,7.381779223524011,0.0,116.43076745357668,0.4381267718252061,0.0,0.0127809880112121,8.278698588090853,0.0,7.925404380975068,53.067100631070666,23.101229787147233,6.724618311615489,7.832207524771899,128.86461782979015,165.57397176181706,0.0,0.0
2022-02-26 20:00:00+00:00,58.971952719773995,1.867993068829269,23.71653197048502,9.165859939702495,0.0,115.12127601700911,0.4278228917661328,0.0,0.0165185268529826,8.21116770614133,0.0,7.673458423086426,52.345282688255516,20.06878292284769,7.046654791736182,7.70869646954495,127.3149430539412,165.34305881002769,0.0,0.0
2022-02-26 21:00:00+00:00,58.296185163458595,1.8453043766433819,22.162209015208713,12.429124313419992,0.0,115.34344866530259,0.4188464495712735,0.0,0.014709514525160144,8.108141702921069,0.0,7.443329597935484,44.50684790571795,18.467320731097058,7.594522607895053,7.192973567296051,126.27709853941163,162.89993784959603,0.0,0.0
2022-02-26 22:00:00+00:00,56.850044145057396,1.8086278850653088,20.564477238526294,13.964247976344451,0.0,114.40784655010093,0.4113167794176956,0.0,0.020859343441683234,7.581132075471698,0.0,7.721015275602124,39.07420598959167,17.2379123010507,7.602612952735596,7.036683209174077,125.20832645452104,154.51069182389938,0.0,0.0
2022-02-26 23:00:00+00:00,57.833703704809054,1.7988316213471847,19.250428817149103,12.67085202157699,0.0,116.5437362026852,0.4217468972394078,0.0,0.029874642843448058,7.538801261829653,0.0,7.548873427626517,34.6849865679211,17.329963413837483,7.462867167337789,7.038980605670243,126.99335680270094,151.85299684542585,0.0,0.0
2022-02-27 00:00:00+00:00,55.965697424367576,1.7585334817547325,18.280309225724444,10.727714239752613,0.0,115.1161945307927,0.42016266778002803,0.0,0.019557140817012875,7.72669220945083,0.0,7.581942409758961,34.2212087355559,16.7683101050393,6.9766745312829235,6.27754432233343,125.91807966524473,142.24137931034483,0.0,0.0
2022-02-27 01:00:00+00:00,57.376821671453186,1.783039802116085,18.1937694490487,11.516613500900672,0.0,117.52253853312492,0.42716238600568934,0.0,0.02179439255171762,7.479087452471482,0.0,7.900998105594129,33.94294862949012,16.853497775133565,7.228089372231053,6.366665981300412,129.7228411361575,145.6641318124208,0.0,0.0
2022-02-27 02:00:00+00:00,56.80929521260964,1.8044172183089218,18.0435435900779,13.43533435599434,0.0,118.79592581143679,0.42698473596522063,0.0,0.0299911053916957,7.204030226700252,0.0,8.063039766253382,34.407785494706246,16.61358790846495,7.430052735248299,6.796249105398576,134.09694157475363,148.04282115869017,0.0,0.0
2022-02-27 03:00:00+00:00,59.622677222677225,1.8839453656867562,18.377759577759576,17.866484277472246,0.0,123.15950988220911,0.43223223223223217,0.0,0.0396002240056821,7.142506142506142,0.0,8.029510760504913,34.90593621470815,16.778469378469378,8.06206472512419,7.083704727369445,146.21756487124054,162.39803439803438,0.0,0.0
2022-02-27 04:00:00+00:00,59.916608969039196,1.9106093803871933,18.580986460002578,20.768371386203604,0.0,124.75211835618133,0.43103337590574176,0.0,0.04206250519169798,7.243605359317905,0.0,8.177121160619253,35.46330162643207,16.771116807968863,8.272247104571095,6.797467301574654,151.79539649162308,165.07795371498173,0.0,0.0
2022-02-27 05:00:00+00:00,60.075456251846575,1.9044335628347588,19.374604928012257,18.69208541088436,0.0,124.85185874221843,0.4388994092933501,0.0,0.037894943589297014,7.602196461256865,0.0,8.269264766509131,36.783678557151184,17.31657669393763,7.646964062951295,6.783656194143861,156.99729273654248,153.56436851738866,0.0,2.6607687614399027
