,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,7.620739965973564,4841.506881750579,803.3232411826058,0.0,258.1674482021644,0.0,21.773237645178074,0.02116835956133044,70.05394432435605,0.04053064718784884,0.5471879341542962,48.171349840025584,,77.90819224586447,,222.6745475373137,290.01898440129884,2.168045886762411,118.16022247008402,4552.469958953663
2023-01-01 01:00:00+00:00,6.625926548431294,5121.824311566736,993.0315205665958,0.0,250.71751284962906,0.0,21.035994690975457,0.0237268730018777,60.1415624519097,0.054717724329714064,0.49319250714137247,47.58211997670355,,73.20388304610923,,221.96725084094962,291.2982586280715,1.9542505232717278,2.684117769136414,3489.3580369004535
2023-01-01 02:00:00+00:00,12.197801350975332,4938.102749956824,816.3902651241028,0.0,234.74993427079943,0.0,26.170443491486736,0.013537157865568373,86.91169238531262,0.2225818364665914,0.3487927886504908,48.9787734116783,,47.97210495316673,,221.56763276426295,293.3858799542234,1.383568841690287,1.2912302517235001,3771.3506464506268
2023-01-01 03:00:00+00:00,8.495982585835861,4883.9839054925305,761.26783620851,0.0,225.99829775442896,0.0,19.100864011736395,0.017108507543677307,56.1667959354304,0.1062760895940108,0.28379400255590154,49.0949720670391,,39.69873533623641,,220.51395755146987,297.07727015604,1.1585134801760917,2.11581994805766,4429.832715662047
2023-01-01 04:00:00+00:00,0.0,4971.0,798.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1655.0,214.0,309.0,0.0,0.0,4474.0
2023-01-01 05:00:00+00:00,0.0,4981.0,791.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1536.0,214.0,307.0,0.0,0.0,4497.0
2023-01-01 06:00:00+00:00,0.0,4975.0,794.0,0.0,179.0,0.0,0.0,8.0,0.0,0.0,0.0,49.0,0.0,0.0,1551.0,214.0,309.0,0.0,0.0,4566.0
2023-01-01 07:00:00+00:00,0.0,5048.0,799.0,0.0,179.0,0.0,0.0,351.0,0.0,0.0,0.0,49.0,0.0,0.0,1545.0,218.0,311.0,0.0,0.0,4338.0
2023-01-01 08:00:00+00:00,0.0,5056.0,799.0,0.0,178.0,0.0,0.0,1116.0,0.0,0.0,0.0,50.0,0.0,0.0,1539.0,225.0,309.0,0.0,0.0,4223.0
2023-01-01 09:00:00+00:00,0.0,5042.0,807.0,0.0,179.0,0.0,0.0,1975.0,0.0,0.0,0.0,52.0,0.0,0.0,1567.0,224.0,307.0,0.0,0.0,4156.0
2023-01-01 10:00:00+00:00,0.0,4970.0,805.0,0.0,178.0,0.0,0.0,2399.0,0.0,0.0,0.0,52.0,0.0,0.0,1550.0,220.0,306.0,0.0,0.0,4525.0
2023-01-01 11:00:00+00:00,0.0,4918.0,803.0,0.0,191.0,0.0,0.0,2217.0,0.0,0.0,0.0,52.0,0.0,0.0,1533.0,220.0,303.0,0.0,0.0,5247.0
2023-01-01 12:00:00+00:00,0.0,5044.0,829.0,0.0,196.0,0.0,0.0,1602.0,0.0,0.0,0.0,52.0,0.0,0.0,1622.0,219.0,299.0,0.0,0.0,5709.0
2023-01-01 13:00:00+00:00,0.0,5012.0,820.0,0.0,197.0,0.0,0.0,714.0,0.0,0.0,0.0,52.0,0.0,0.0,1590.0,219.0,301.0,0.0,0.0,6466.0
2023-01-01 14:00:00+00:00,5.013714560816,4613.779433058516,815.3702633391435,0.0,300.026429287374,0.0,19.589386107094796,178.1888413962291,85.57457377671724,0.0,0.6165504379929246,45.51542330767832,,179.63069094575332,,245.86176437077796,283.30670908535,2.7658480984628344,24.13307496929646,6701.494797182629
2023-01-01 15:00:00+00:00,25.242422686998324,4780.157299743065,837.4818238474585,0.0,273.64328791395207,0.10777062170332495,18.498506088051556,3.1333307919057836,186.50298644184934,0.26776331925995256,0.48542711804842503,41.793954087154695,,132.11702158704497,,260.08684010404704,281.3922919015221,2.0475649850851436,291.40870157708895,6491.668071585691
2023-01-01 16:00:00+00:00,37.120359300616094,4729.365857512043,696.310851791498,0.0,266.1885823263737,3.518992413742606,25.630954340411307,1.6470931423619124,239.174659560918,0.7182879915762479,0.4262704916941529,39.86361341385617,,110.00061474105456,,355.2921215188071,273.3724825319269,1.743424555680178,490.45779182369836,6095.95709068256
2023-01-01 17:00:00+00:00,33.62794043228391,4900.227156754744,533.7708168839413,0.0,262.79412387808605,3.566342721406007,25.192623568636133,1.5655281330369926,237.67837348980697,0.8134340739979946,0.4032236181410626,40.924138869840014,,97.39282027603029,,362.62380283509475,266.9009998950935,1.6187761747114582,754.2294965509793,5633.181734895271
2023-01-01 18:00:00+00:00,31.996053651199926,5197.083495762293,525.6320026468272,0.0,255.62641482948328,4.811251628014715,24.06604869301501,1.4722170929154472,220.3722108433223,0.9591903482261955,0.36336731610523804,41.42923644508349,,83.94143888536367,,380.1005785647961,266.222322698155,1.4935908920412475,850.7986466203765,4930.985399310052
2023-01-01 19:00:00+00:00,31.516656841821536,5380.954060072845,526.5294760734321,0.0,269.27114306366235,5.098649821007265,27.004764526745145,1.4753384571984995,241.50312847022215,1.0776341361784414,0.45657570000112424,43.59022428584868,,98.47067027557648,,374.18096811241844,267.1884550044664,1.8386504288575785,695.5643661552248,4419.3228711981965
