,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-11-04 15:00:00+00:00,5.657325551687015,0.020153649706635777,9.59947384105994e-07,314.12332811401876,574.2926656545504,41.43750304474213,4.743296779318569,0.0,91.90641219490449,5.2898717215084945,4.115328055440975,2416.6871781076243,32.48035196742645,17.141418357139035,13.893846559574367,0.4905429606175831,691.7232472827728,2.6853029523199923e-05,0.10186168681718588,15.895640499173664
2022-11-04 16:00:00+00:00,1.157970889849524,0.00967834260826411,3.0339082662972744e-07,417.2778723670255,634.0810715842157,46.09636416675329,0.00599045343150827,0.0,146.42156106564238,0.0003872513960159327,5.561696755837341e-06,2445.7083100448986,7.599905301014678,2.993088052146187,0.022345463718744036,0.12131076648450537,757.502845335808,9.180243749993615e-06,0.0010971155922404041,0.00018675408335714957
2022-11-04 17:00:00+00:00,1.1568901043054813,0.008854904755521125,6.458863641634333e-07,487.1625529298522,640.4482795698602,48.29281977117293,0.005317956419338832,0.0,84.49445837491999,0.00033503024902800546,1.1495921976463219e-06,2394.403777180735,8.035288769344053,3.1585521995214054,0.019158221156076224,0.1272145330140185,843.6862355046071,1.909780115484014e-05,0.00024382928460236358,2.2752345578416786e-07
2022-11-04 18:00:00+00:00,1.3790685040542894,0.010583392618419306,1.2128667212484514e-06,483.97004266670353,663.9458889180082,60.93990416345129,0.006298106434099214,0.0,170.6458084168584,0.0004290492949521128,4.155968873494606e-06,2265.766115161374,9.641384850103993,4.006429433819905,0.021912543330247707,0.1580703732066229,884.5071730476286,3.2551514670469885e-05,0.0008526387077372767,8.140557587257478e-07
2022-11-04 19:00:00+00:00,1.5179693945930102,0.005816487427669788,1.069335836826127e-06,272.4488366768027,669.2278514982393,65.63428947274126,0.0033585880165244416,0.0,9.259020414706518,0.00022833551292865338,3.0523868627850214e-06,2110.680401828087,8.375868860776398,4.242554968734577,0.011818905692623581,0.16766240585266742,885.4236722859621,2.9048589307177333e-05,0.0006162132279619968,4.933150485309128e-07
2022-11-04 20:00:00+00:00,1.8690183028509422,0.004054949751018811,7.944749597778389e-07,210.14432088091618,689.5768446642488,73.71343207767231,0.002328337037707136,0.0,0.002397842959379233,0.00015883809944370694,2.0583036423441056e-06,1913.98671594217,6.957853222839697,4.628381963473552,0.00823423512453417,0.18097179221023293,871.9248192322999,1.965844896855043e-05,0.00044487779016181086,3.2932858277505684e-07
2022-11-04 21:00:00+00:00,1.8698171252061435,0.009869522712621526,2.0473893713775977e-06,307.5972109690821,689.3358915951585,74.08388542260475,0.005486410063912652,0.0,0.0014655830117776532,0.00032961741597438947,3.6762839369926883e-06,1694.6567394411327,5.631126866563598,4.73094133970532,0.019973266050814634,0.1827319966126123,839.8736889294414,5.967863936865912e-05,0.0007759245456658682,5.883794410916577e-07
2022-11-04 22:00:00+00:00,2.6711022202388874,0.011134075183856843,1.472888457076153e-06,167.28884580476105,655.4434894412143,78.66591314209458,0.0068099944737838244,0.0,0.001578469042089795,0.00038139819617612235,1.1732657849608928e-06,1606.9273160281286,7.375131303232147,5.071569811368978,0.024135021593833055,0.19140331725409537,765.3209384442324,3.057122884825301e-05,0.00021817081019301693,1.4079189419530718e-07
2022-11-04 23:00:00+00:00,3.1944410137115082,0.034523794680769604,1.7582439028238168e-06,6.304711819144307,521.1988000059755,89.5291399673051,0.019738715954737248,0.0,0.00031228420521397767,0.0013838678912957195,1.1600453388334984e-05,1240.2626671029084,9.080040889927998,5.023206316438288,0.059099355143970904,0.2236581105701843,756.0662067648875,2.9859352741475077e-05,0.0020254971553392296,1.2760498727168482e-06
2022-11-05 00:00:00+00:00,4.140272995186566,0.03362604794201139,5.150334422529199e-06,7.001390605769077,388.7802977237758,93.61880762917612,0.588613280664246,0.0,0.01035559958700626,0.8593386522419877,0.6650130094589142,1035.1805469635824,11.89133235553382,7.485479371671813,1.8389243210683346,0.3010508980105647,750.5659485774912,9.44972134580774e-05,0.038680379377441364,0.0002219419149249457
2022-11-05 01:00:00+00:00,5.872469139398999,0.04029249216869737,9.685290727007636e-06,6.918677595322528,381.68891226447334,94.25384129432753,1.5984589228598651,0.0,0.248032012185529,2.8468497591713744,2.1998463863839195,843.1517248772973,17.521578990469695,13.19203558487738,5.8333694479466445,0.4601338686585849,716.0442221491843,0.00016649156965790684,0.12913106378234399,0.0002479746314997026
2022-11-05 02:00:00+00:00,14.23246606680983,0.10788684839738989,2.212159603300468e-05,6.556527505427744,306.04227500457887,101.19980844535472,8.292396207434882,0.0,0.9769741782197551,12.239427883804806,9.471968856807312,639.1323426921658,45.54252754441695,40.23890638610226,25.97646705652415,1.2511735922795237,649.1690197827977,0.0004064176575432158,0.5693189099973768,8.449962720309026e-05
2022-11-05 03:00:00+00:00,14.638915972220774,0.10111598363591902,2.2285426361579198e-05,6.373069651483382,306.85911378127224,100.3858895609224,8.646549256137984,0.0,1.058096861571625,12.733962722171857,9.870916961263053,670.7429650200627,46.730148816617444,40.743466906929385,27.19584506677332,1.2592692152859606,641.3805393025526,0.00041449377144975265,0.27963889807957226,5.9243822108158264e-05
2022-11-05 04:00:00+00:00,13.668484870131527,0.09347554965426993,7.668257019650824e-06,25.273929669989514,315.02532072568346,95.17195195194564,8.51609949258852,0.0,1.0961758459685138,11.799860955868681,9.135443527209684,746.0132138752825,44.85829225088938,37.715269261778175,25.532000466524604,1.1471916608275365,680.8612654699659,0.00013097898059112145,0.09183133931024379,5.443914419987466e-05
2022-11-05 05:00:00+00:00,11.87723728069314,0.08461410457593468,6.05783585580293e-06,63.98852747932594,304.60893534412514,85.73565194487678,8.320413633258717,0.0,3.883453565256413,10.378139296825832,8.209695851869997,767.9607624500862,46.001426415899026,33.910703576117676,24.15227493041099,1.0645423028706267,771.7036917604688,0.00011832638248915824,0.13475242545291446,73.98505325366759
2022-11-05 06:00:00+00:00,2.1103318932882553,0.014958451615999041,1.3469459951842918e-06,100.73648113185816,355.0889999831796,58.28971981987624,0.17959402376789885,0.0,46.435952021840805,0.2002165505313952,0.1631356827741651,872.7626324368348,8.588288251010908,3.7919706502054287,0.5213574910189008,0.21813101175056393,864.1300809047624,2.3912239748677922e-05,0.0021137073553821033,476.76601072914326
2022-11-05 07:00:00+00:00,1.8814147248749804,0.011056942458030789,3.190999909356437e-07,56.23958758146644,362.71177429202135,57.251764655106946,0.00597995029031227,0.0,37.01444369596127,0.00037768008176896066,1.68495683395428e-05,817.5357748147256,6.741664807581791,3.1421326557136444,0.02112999369549834,0.2499974265810711,915.9057761520639,6.53383853706948e-06,0.0021485749079332797,1173.2849523499624
2022-11-05 08:00:00+00:00,1.4736456019604514,0.0028993487939300944,7.459212514851235e-08,41.902118075207426,324.0057535340733,43.622261910527016,0.001471345670180157,0.0,0.0008656539097719863,7.935469969175943e-05,5.142099568413547e-06,886.5036939151993,3.2165452188542814,2.571622351970956,0.006161426936963775,0.19659391213286156,1129.6646613845521,1.3956613566942642e-06,0.0006787680873679295,1546.8309415850713
2022-11-05 09:00:00+00:00,1.1668553829333905,0.0008854080202097006,1.893973766356472e-08,33.22528183891372,297.84595673354556,36.84964755035174,0.00045878960665691413,0.0,0.00018788119942232922,2.3578002183407057e-05,1.9716715186066246e-06,813.2213884383685,1.7123888193412669,2.2143234457505376,0.0020009825544772815,0.16834525901265196,1317.0855407881681,3.17594270994418e-07,0.0003081295053555154,1724.5064046665207
