,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-01-19 17:00:00+00:00,137.75000798252594,24.242488592980703,0.0,45.29078573242767,437.1690452519491,1528.8194205626357,15.262831272919055,0.0,108.54829347492587,1.1772437311838297,0.6022037134465422,1243.0111505848226,201.55612637321065,139.88516953725565,76.63984334218605,16.750297151298746,208.7612742564401,0.0,8.775982152034809,0.007836287756549626
2022-01-19 18:00:00+00:00,139.64724476849312,24.101424283589992,0.0,48.4327941122656,436.33922029169133,1549.4643440444515,15.423618673733218,0.0,87.30306062420729,1.1359169768944317,0.6106855400687019,1260.0342640155595,201.28676834964878,127.37178387621285,77.63812773777457,16.292854768423854,217.7420096386136,0.0,8.418371022184045,0.00751127618761066
2022-01-19 19:00:00+00:00,142.70905293574515,24.34389161240154,0.0,34.13157345681961,445.8638863464218,1597.0190168630168,16.16183768224675,0.0,34.33885555931796,1.1854073028027363,0.6332256843885097,1246.7430867402738,190.7499755413266,130.4704081953701,80.0448591638169,16.491010832848726,207.54542511597302,0.0,10.559591822662775,0.008895144567192566
2022-01-19 20:00:00+00:00,143.11860627482326,26.300030045965595,0.0,25.216661317476433,472.1508621986119,1664.8358176755885,18.39819618120301,0.0,3.2382547603576053,1.3981635099817042,0.6382757171475832,1198.5148622595796,165.84721252761423,149.42899512718878,84.89247387087157,16.083008774327265,211.85026656621298,0.0,9.33508678084463,0.0032264122052693806
2022-01-19 21:00:00+00:00,147.06132573792016,26.006887089830578,0.0,25.520427087018536,473.02646067155894,1680.3674322603015,17.623646934272937,0.0,0.4663544762714379,1.4956062549554603,0.6471233880518739,1131.879817166758,161.72343729919535,149.79529116307776,84.34233201226868,15.76479829306358,207.10012383296032,0.0,9.925421476708213,0.003514855786709327
2022-01-19 22:00:00+00:00,147.57324888195583,26.966288616813127,0.0,18.246316775546934,467.93116978518594,1705.2567516878298,19.039556856389,0.0,0.3584745205300148,1.6396596874135596,0.6535699412099336,1087.4642267520217,148.93589512996707,163.15697599269507,85.54933071639087,14.562341608564893,194.93133585533326,0.0,11.730858585181783,0.0039986069711251395
2022-01-19 23:00:00+00:00,145.65657066546024,25.4440423860021,0.0,12.4487668036532,442.5916653976996,1730.2208621339248,19.5162275846357,0.0,0.4425313790389088,1.640528535523191,0.6713294378484713,1025.7196135468246,125.99149860810687,163.60318418847993,84.73976232315566,13.943668377119952,188.59335556579714,0.0,11.52260974504837,0.0037833216811556983
2022-01-20 00:00:00+00:00,145.10591958911414,24.15145473430531,0.0,13.552971062985337,423.31174366018627,1713.9826199590907,18.17997653502518,0.0,0.45442627221147447,1.4151495847003646,0.6732768721102349,977.0798106625235,135.50631884326523,142.6506701747176,85.33904794215448,14.466779900031387,190.23195666554872,0.0,10.894223586310838,0.003653955719514556
2022-01-20 01:00:00+00:00,143.61264294823818,23.118218400915598,0.0,13.14817118165837,412.16535084470763,1723.123082932693,17.72337577157946,0.0,0.3755024740227251,1.375492295796156,0.6772835168109319,955.3481183809084,127.97289880751059,136.67551742248088,83.7724423326913,13.86798609813157,190.82181575647996,0.0,8.718941747282113,0.003159088093097577
2022-01-20 02:00:00+00:00,143.5794218347387,22.304818515224515,0.0,12.342448978751404,394.7673651102195,1701.4222704000183,17.13701707332369,0.0,0.2896361459137094,1.3269813962127028,0.6742063284207229,907.0303248292554,132.68839522163842,129.95655287748414,81.12624054548316,14.015449119672319,214.06661577308566,0.0,9.018901950367107,0.0033539001907038507
