,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-08-09 23:00:00+00:00,1467.4354777826854,819.9468643970181,7891.604884031962,0.0,637.4248290789818,0.0,287.19909006246655,0.0,665.9651435171254,0.0,538.7825634721763,674.6127369605073,493.57380136704984,1.9578764937118527,698.1941970082618,3419.16735482088,13.638913733491902,0.5125799083934534,191.2729615808355,608.710725784453
2023-08-10 00:00:00+00:00,1411.9855630515208,806.482227459655,7563.887629346062,0.0,631.7141978445235,9.308029400308314e-06,281.610984940409,3.446484288940494e-07,810.1710239445301,4.916598087620604e-07,520.2745999628298,668.4832403109339,411.8711332753699,2.9710779208225087,724.086413489933,3192.489860958108,23.201262225510995,0.49604978011905965,2.8168596869544174,644.4578656583793
2023-08-10 01:00:00+00:00,1345.653320029439,799.5117150613939,7751.410766195195,0.0,628.3220703488593,2.0028016540698287e-05,283.47558311809877,8.829171390408094e-07,918.014538524879,1.0506977465186707e-06,514.9751053516179,662.1574282314514,475.72000219324025,3.3109869991070346,727.7380958954939,3022.8462106799147,23.066965985053532,0.5072471282969322,0.4909349119628912,708.7990073843645
2023-08-10 02:00:00+00:00,1336.0853469903893,807.6300128677264,7310.2694086871625,0.0,634.6316721670705,1.6768329649402203e-05,290.8352522490365,0.21253702346079986,863.5794068745307,1.016088990084438e-06,524.4177227553815,670.5192470251799,488.50923697508654,5.821270680156389,706.0858470026484,3106.9754298824428,24.627186111284896,0.5420788918295902,1.5789209647720727e-05,715.2583102429866
2023-08-10 03:00:00+00:00,1251.4268716810614,814.2370184478561,7651.6505283949955,0.0,638.1589254005046,1.7895595493319165e-06,286.7003526599946,1.2771020314577821,931.1510493061247,8.33119296516677e-08,539.4818915390275,668.7835260101564,521.0377807875308,4.431310681828904,520.15304535862,3221.4824679910043,25.74095898237832,0.35173758300796104,85.76643044483359,659.1690008267448
2023-08-10 04:00:00+00:00,1407.370613248233,851.7438881404175,8298.458470266485,0.0,668.6435185744282,0.0,301.86065585397614,158.84915172541798,855.4076289927913,0.0,563.7187020390265,704.8847060293501,1022.1827121897566,1.7783162772340841,247.6287341148123,4386.502059581213,25.95709745900038,0.11299849625175194,484.2443953304094,655.6563516811948
2023-08-10 05:00:00+00:00,1561.180671201644,940.3971080299184,8651.375199480954,0.0,681.6452237688396,0.0,307.178642691832,1952.3036808321613,823.4903518343918,0.0,577.2324813010267,697.8835034885668,1107.4966213480996,1.655126268316785,218.02689061268856,5475.2041421516105,24.67370547911418,0.08335049446343042,1252.4027610842395,664.7705399321347
2023-08-10 06:00:00+00:00,1666.4700777331777,1054.1684450322732,9023.881749095888,0.0,684.9708999839918,0.0,300.05644984547774,5584.361859015264,500.19423463985225,0.0,589.0204652387063,700.3577214502657,1206.343100869928,1.1392026556475392,142.81645479332732,5502.6737670582625,24.654651512445966,0.04268981982834998,1293.4957299639318,646.3525012917333
2023-08-10 07:00:00+00:00,1617.486334073138,1083.7778655227698,7689.966640108587,0.0,677.5397347533691,0.0,293.72313364174863,8480.382526066584,431.2307952446158,0.0,586.3991245523279,650.9303203464672,1074.5542066987573,2.4989124510116554,171.71591192719333,4773.248747852927,25.59904625573461,0.09389979482705517,372.95727414337017,681.895526566569
2023-08-10 08:00:00+00:00,1471.816272136391,1064.9476730945082,6235.956436289877,0.0,669.1860934706282,0.0,293.59955197599504,10611.16159219468,443.6821184615856,0.0,581.1859787104211,661.0036664713773,788.7903574309141,3.0656026003965926,324.9697024991976,3645.6114396900903,26.313421264763374,0.12246540139982602,135.38699376914272,739.2006345386325
2023-08-10 09:00:00+00:00,1469.0452407470295,1070.5026145583643,5049.0769491002275,0.0,672.0069973808941,0.0,298.19765587226175,11990.15349491655,350.6449551107726,0.0,581.9923246112825,657.3376254123652,689.1240270858199,3.201801724614306,332.89648212849613,3190.2140011389242,26.005413210905605,0.11866916900739365,4.842365261881273,863.6393825706053
2023-08-10 10:00:00+00:00,1597.5225105857714,1086.3685416162357,4891.781383468187,0.0,680.9110266652435,0.0,294.4683219620774,12347.777533116609,118.30549923752756,0.0,593.8498248095708,666.5275734962743,588.6578100025974,8.048028718175537,311.9928335472349,2942.105921086501,14.829785652823846,0.0598120147751603,1.0284322366104328,1106.765161783786
2023-08-10 11:00:00+00:00,1634.974518147843,1077.777035977236,4896.905922955796,0.0,681.4630486459672,0.0,293.2289314554264,12412.049954299613,212.43944698031117,0.0,585.8191599832899,649.5395044651924,575.0222950131314,13.15345819316071,327.9739526466774,2891.853191322441,24.699245926983345,0.11167363252069351,0.5905191732665382,1417.3981411811437
2023-08-10 12:00:00+00:00,1683.8696676604688,1065.6950120436413,4683.266738584493,0.0,681.9627946485705,0.0,298.0879140200916,12135.737983168718,217.32457406112374,0.0,578.2684155536872,649.6049139237571,568.7786185920774,16.00009910665726,326.0340841118928,2940.9929133403125,24.731670471307933,0.14017562751071178,0.02825285564700805,1724.4761722300457
2023-08-10 13:00:00+00:00,1771.8559062691188,1093.0032012685722,4432.567799654033,0.0,679.8312417036353,0.0,303.3075660910834,11034.154566973013,331.8525622606137,0.0,588.0116451054085,652.1869821798931,550.6994951880949,16.425170411426254,286.3158915508953,3097.454665377524,25.446075164320828,0.18480519176683502,0.026880952410684673,2058.67554465819
2023-08-10 14:00:00+00:00,1873.217311484612,1080.2327146256594,5460.981951285766,0.0,677.3361907825088,0.0,302.60756509935516,9642.620785309433,481.7678557847015,0.0,577.8383087737225,645.9418993507486,784.0392856167446,14.333437603151639,322.1022361840927,3539.115343695471,25.76417049583144,0.15899020114697893,39.87453744352433,2376.0674162635323
2023-08-10 15:00:00+00:00,2017.4292451496658,1059.5977530294954,6744.454933191803,0.0,672.9140755373179,0.0,311.7598483218478,7183.03294464553,640.6203999348737,0.0,570.4543605223439,648.7669610107504,1023.6271310927056,12.046105284924804,305.79843162847095,3896.4711280842803,16.708346735329638,0.20928409886011137,941.7130601899405,2363.3959915418613
2023-08-10 16:00:00+00:00,2188.860599227404,1075.4865232556365,9140.2238912394,0.0,687.772878978042,0.0,323.2587118823749,3660.154209597518,488.6335727958347,0.0,585.7724030605629,687.8606345654854,1437.2689557200074,8.169399533971417,54.353922220842335,5079.4266142045235,26.168834235191373,0.14477452046979433,2040.7457679983445,1941.6983069643923
2023-08-10 17:00:00+00:00,2328.013797324602,1180.9881649535696,10324.667615661023,0.0,695.007301061332,0.0,325.1781647291709,757.3762188195644,431.3190077988661,0.0,587.6666342001882,702.5287480098846,1698.028862578839,1.2546148699145008,51.476735309623166,6027.2081316409885,34.179658914065755,0.14825518845555902,2761.3138574204177,1573.6442315194936
2023-08-10 18:00:00+00:00,2354.1287895178502,1199.842320879955,10489.079072063529,0.0,674.2408979585659,0.0,319.1772825958927,21.49726188222015,757.3793847999046,0.0,572.4520153247,691.7732774441866,1684.34486076002,1.5571331757197184,222.91656425328767,6283.052272933761,25.41044879228951,0.324148842262194,2722.292138242827,1188.5321305330276
2023-08-10 19:00:00+00:00,2279.348188811199,1199.0688473324033,10668.808808378675,0.0,681.6278843795981,0.0,327.2886776585449,0.8442934366630243,378.96310362740627,0.0,589.9827196858125,708.7476902342264,1641.880147899834,2.0984600699726004,236.94203004851096,6185.877702707513,24.09337086436175,0.1632684785737783,2975.8294793473046,895.4353270393996
2023-08-10 20:00:00+00:00,2196.108852449551,1139.6627742918135,10486.029906051188,0.0,678.6987099005127,0.0,328.23000685408635,0.0,381.5070069111513,0.0,586.0705557326532,708.529866218222,1525.5355661392557,1.0309569339474742,289.3123650208051,5623.823621742486,23.59221057658102,0.12010396530160944,1717.801048729994,703.9464484824517
2023-08-10 21:00:00+00:00,1944.8179411099206,1015.2718403821675,8934.173472866874,0.0,657.6813554789381,0.0,312.74735056598917,0.0,819.9066001574387,0.0,564.9402413553029,674.8830368137935,1258.9343221611484,0.8012126313456878,325.2776332741445,4798.812278157761,25.463755499730542,0.20284001754475908,1293.8379673066795,667.2481522212202
2023-08-10 22:00:00+00:00,1507.4283581664115,872.5863252881516,6849.704528521267,0.0,615.5118574407771,0.0,293.05322101897167,0.0,870.1141649261622,0.0,533.5932906483903,634.7193740193718,594.7556152959453,0.9153060347795786,611.7686887574531,3981.933786337891,26.96016817414386,0.169440240484227,682.2865206938775,768.4993544359215
