,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-01-01 00:00:00+00:00,93.7034143543357,58.70023104817691,0.0,9.947716106870717,272.177525671255,1682.076708509933,47.08585288363534,0.0,0.08206171108479225,6.247462594612963,0.005144314618938153,209.2669909458164,527.893728330636,202.4641343516535,144.09026645317147,1.716942917141794,142.54848405290198,0.0,1.250722195266062,0.7426135588894798
2022-01-01 01:00:00+00:00,93.79459827615955,55.31372719181606,0.0,10.95165942407345,237.769390515075,1680.9342013019573,48.597478575697494,0.0,0.5540525739554228,4.88919300272592,0.005086354061042756,207.78807611081152,543.8465442481116,211.34325130949478,148.83959203272101,1.329195273029938,141.96181354672825,0.0,1.0819464536650323,0.00019380991655734277
2022-01-01 02:00:00+00:00,92.79927690380714,53.213447722281245,0.0,9.907271962531063,220.19854711092222,1688.8629224702847,49.751113498693215,0.0,0.03744242861087932,4.189613419138182,0.003146912287918262,207.4293625148032,550.367981737929,209.97857244129773,153.881258473126,0.9410868164478638,132.80776557593518,0.0,0.6310713310583159,0.00011868084595287142
2022-01-01 03:00:00+00:00,91.92058703119334,52.99266981396834,0.0,9.473329093804038,210.63229722445215,1693.9135469379664,50.15195091520867,0.0,0.013561544293500996,4.08254255182569,0.001499126697746272,208.0454683946752,563.443215821295,206.580088968955,156.48802450582974,0.8328175086511218,132.98867534883786,0.0,0.43958501806217426,0.00014019428426198164
2022-01-01 04:00:00+00:00,92.51025960068647,52.231636829947746,0.0,10.229992164539087,189.06702022603585,1718.0432490501087,51.18277527543337,0.0,0.00028488883190062414,1.8837632167134333,3.615510440101929e-05,209.92939164627887,591.0328857559989,195.33234190604065,162.23135507619207,0.5560207129230407,120.74405093289519,0.0,0.02492257680520286,1.3985464949541711e-05
2022-01-01 05:00:00+00:00,92.19834402740022,52.8027148657036,0.0,33.90519053092605,166.0984502487284,1771.3467056692712,51.732208555578545,0.0,0.0002296875566085992,1.4585115985695163,3.272640027319429e-05,204.50072854344685,598.3093507479691,166.1100596945582,167.5860203192382,0.3126701933370456,90.54809391295116,0.0,0.09062968763995032,5.899072483569833e-05
2022-01-01 06:00:00+00:00,92.37998111724995,51.1633663286243,0.0,36.15513765404459,131.35750505440615,1822.8725618398553,53.90540900975955,0.0,0.18065039932323543,1.1040910844966112,3.325139660250016e-05,197.12829982138308,698.8440569845866,140.39339452827073,172.93104381000742,0.04124253757755217,67.52177628515186,0.0,0.08951539628550309,0.9319348975811274
2022-01-01 07:00:00+00:00,91.02151458601878,50.22638841006172,0.0,27.65115082065203,145.127243991538,1782.1964740332749,53.98622114818678,0.0,0.9035431150507057,1.4696735611997538,2.438146363826243e-05,190.36834592482478,701.9935854322306,168.21511315112247,162.94441588602626,0.19272039288621798,92.2529470038899,0.0,0.05054400762497674,20.400094153948363
2022-01-01 08:00:00+00:00,93.10508769277224,50.53862388905471,0.0,25.234574066471552,141.36226788141386,1797.2235551068134,54.12155085224391,0.0,0.9213849349929228,1.291573069909951,4.998195902622233e-07,197.02663902223168,720.9169480930169,156.47071821811613,172.5750785508734,0.10242745126428301,81.36553906868176,0.0,8.371121311480499e-05,64.74394789111072
2022-01-01 09:00:00+00:00,98.58114221211264,55.44596876852736,0.0,23.605301312371143,114.73452290080778,1915.971727865049,52.93630492937977,0.0,0.10796316107484638,0.3255353745835275,0.0007611967867934236,188.66985574682525,759.7113770120128,74.03468520558346,180.34704531551563,0.09919284851844459,19.082389233211757,0.0,0.15168208497206512,106.1945448326676
2022-01-01 10:00:00+00:00,98.08948536656993,56.217997188544885,0.0,23.997087773747925,99.93256920189557,1948.0964719666918,52.83783031988873,0.0,0.0,0.014692312623075696,0.0,200.16673151199936,776.798596359419,50.04535595615562,189.41863699582754,0.030853856508458965,1.234955659208708,0.0,0.0,87.11873553091928
2022-01-01 11:00:00+00:00,99.0,56.0,0.0,40.0,98.0,1947.0000000000002,52.0,0.0,0.0,0.0,0.0,204.0,813.0,50.0,190.0,0.0,1.0,0.0,0.0,60.0
2022-01-01 12:00:00+00:00,100.0,56.0,0.0,60.0,97.0,1945.9999999999998,52.0,0.0,0.0,0.0,0.0,204.0,812.0,50.0,190.0,0.0,0.9999999999999999,0.0,0.0,31.0
2022-01-01 13:00:00+00:00,99.0,56.0,0.0,82.0,97.0,1946.0,52.0,0.0,104.0,0.0,0.0,205.0,817.0,50.0,192.0,0.0,0.9999999999999999,0.0,0.0,15.0
2022-01-01 14:00:00+00:00,99.74537614807579,59.41102957380473,0.0,103.40043680856698,140.1892006627682,1940.472773507157,49.934605969918856,0.0,167.37485686831698,0.2150162951302919,1.0370602271456876e-05,206.14554345135338,812.8835683660888,52.184504029735635,182.40987036213497,0.4464267889914763,3.0024454220428223,0.0,0.0036886351596321946,3.1806467401521994
2022-01-01 15:00:00+00:00,102.078587861233,65.04356486117743,0.0,186.75701827755893,218.61420556810026,1918.6178745192728,45.92435839711842,0.0,186.2293464207581,0.5772801300160932,0.0,210.10838883930242,764.0270264262473,52.52859880553952,166.91737955875732,1.2122882730337958,3.3654652974753243,0.0,0.0,0.9986167644093421
