,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,772.1990472946312,126.18527659213017,874.5223922376022,0.0,85.89823056599619,0.0,239.6195379446246,0.10076810256413439,4465.044993798241,0.0,0.07164276565647211,0.0,,1894.2123453055522,,46.978113537694455,0.8431802419569409,0.283815571639101,0.833536023503185,2217.4813713521385
2023-01-01 01:00:00+00:00,548.1658340524782,75.79066861235881,844.513916581771,0.0,128.29243856959442,0.0,223.42991026371416,0.055992880180181816,4505.830715250204,0.0,0.33771399116104095,0.0,,1876.494145599123,,59.68766544629942,3.971386646057242,1.3378669649841237,1.8379434518956652,2425.8077742604987
2023-01-01 02:00:00+00:00,397.3991519804685,25.876000933539146,806.8004225829378,0.0,124.36835778455048,0.0,214.02011779522334,0.012934830353989879,4705.907304948531,0.0,0.32070894146033363,0.0,,1859.3344769307555,,61.03292772712928,3.774497541802387,1.2705008065543986,1.1872398313675814,2377.6969470400377
2023-01-01 03:00:00+00:00,397.84117453265975,33.52571784147464,823.46756550256,0.0,143.1097830840014,0.0,218.8362852416793,0.02467059002025379,4633.072769167466,0.0,0.41003585908180606,0.0,,1905.6777464190254,,64.84501393570704,4.969147440753769,1.6726215241752882,3.0570000186990103,2391.275930607421
2023-01-01 04:00:00+00:00,418.0,0.0,844.0,0.0,78.0,0.0,225.0,0.0,4948.0,0.0,0.0,0.0,0.0,1961.0,0.0,49.0,0.0,0.0,0.0,2009.0
2023-01-01 05:00:00+00:00,428.0,0.0,861.0,0.0,78.0,0.0,222.0,0.0,4946.0,0.0,0.0,0.0,0.0,1985.0,0.0,49.0,0.0,0.0,5.0,1985.0
2023-01-01 06:00:00+00:00,443.0,0.0,863.0,0.0,80.0,0.0,223.0,0.0,4949.0,0.0,0.0,0.0,0.0,1985.0,0.0,49.0,0.0,0.0,73.0,1904.0
2023-01-01 07:00:00+00:00,462.0,0.0,857.0,0.0,81.0,0.0,225.0,0.0,4949.0,0.0,0.0,0.0,0.0,2091.0,0.0,49.0,0.0,0.0,101.0,1738.0
2023-01-01 08:00:00+00:00,509.0,0.0,876.0,0.0,77.0,0.0,219.0,75.0,4951.0,0.0,0.0,0.0,0.0,2027.0,0.0,49.0,0.0,0.0,4.0,1676.0
2023-01-01 09:00:00+00:00,487.0,0.0,820.0,0.0,78.0,0.0,222.0,284.0,4952.0,0.0,0.0,0.0,0.0,1927.0,0.0,49.0,0.0,0.0,0.0,1582.0
