,Biomass,Other renewable,Fossil Peat,Hydro Water Reservoir,Fossil Brown coal/Lignite,Nuclear,Fossil Oil,Marine,Hydro Pumped Storage,Fossil Coal-derived gas,Geothermal,Fossil Gas,Hydro Run-of-river and poundage,Fossil Hard coal,Other,Waste,Wind Onshore,Fossil Oil shale,Wind Offshore,Solar
2022-01-01 00:00:00+00:00,450.037003535951,1.5564563003734204,0.0,1808.3259874909584,37.963051640565254,37818.53892762537,203.22957811295487,0.0,872.137817996894,0.08627136792709632,0.2593243453891682,2759.866742097561,5493.31557373552,75.8782195026523,128.6294607572698,321.7480562514327,3365.108483535189,0.0,386.3077645344237,0.011281169569104065
2022-01-01 01:00:00+00:00,473.56125310431975,2.620170449000308,0.0,1265.2822340237046,63.302724915885065,36850.41435262292,203.31795445028186,0.0,6.408337402003482,0.14403748990179316,0.4428351932824256,2677.263723216406,5249.886508757206,107.41048956587791,164.14157902023865,333.5696464398083,3354.9302274727643,0.0,450.2847899302204,0.019135946180381704
2022-01-01 02:00:00+00:00,454.44055260645985,1.7408387455890866,0.0,538.2669398750244,41.21448506592181,36053.12756700201,203.1976909360253,0.0,3.4728729459428984,0.11106119168430434,0.29188348495084276,2660.748762395264,5128.835594104135,65.91323211812949,145.40720350798102,333.04821096248145,3294.291846481468,0.0,453.8799942324142,0.0112643445166278
2022-01-01 03:00:00+00:00,419.30036945297655,0.006247450786209234,0.0,490.7885193175038,0.1482289143822752,36001.916596638584,204.1086126277207,0.0,0.009390709177947005,0.0004333113346345846,0.001038072253038154,2657.1477953622425,5197.723957504226,34.38940364209343,122.77231331874256,320.95257837558535,3345.5140415400533,0.0,347.2204352988061,3.846353591967203e-05
2022-01-01 04:00:00+00:00,412.42507176854707,0.0,0.0,503.006261453879,0.0,36412.15769910781,204.04970983506416,0.0,0.0,0.0,0.0,2659.5841890978895,5159.46479307807,26.57391569945021,127.28303626906778,315.03563100950015,3572.8447450569465,0.0,323.5749476237746,0.0
2022-01-01 05:00:00+00:00,407.50059380749855,0.0,0.0,575.6040711706487,0.0,36849.06008134193,203.20997586484313,0.0,29.414082930135617,0.0,0.0,2658.477129571285,5187.444620376036,27.409717674792795,138.2461897716374,317.7101393555911,3718.009053699731,0.0,405.9143444358715,0.0
2022-01-01 06:00:00+00:00,402.6108059815163,0.0,0.0,594.0834815473544,0.0,37227.16609671079,203.41418408181417,0.0,28.692355017965493,0.0,0.0,2794.0054860813375,5219.655470929823,26.61493997332148,130.46438350049266,309.4281144310775,4010.842393314584,0.0,359.0222884299272,0.0
2022-01-01 07:00:00+00:00,392.5981103316189,0.0,0.0,582.0424752706317,0.0,38979.75575660257,206.22034719853508,0.0,54.23064694543733,0.0,0.0,2773.9778194813216,5271.101774857028,26.982101502612068,113.60860953315346,300.68402911616516,4477.317162723989,0.0,264.35142477131825,235.12974166561943
2022-01-01 08:00:00+00:00,388.2736144983639,0.0,0.0,580.3743781094528,0.0,39431.5797501375,207.34577114427861,0.0,19.121159218035405,0.0,0.0,2740.801178990675,5498.353305807606,27.129353233830845,108.92791521749677,293.60581921341986,4790.038107897585,0.0,272.5548842636358,950.8947622681271
2022-01-01 09:00:00+00:00,372.54636546418703,0.0,0.0,577.2898840739718,0.0,40015.19736607541,212.16636765111784,0.0,0.6126750775238958,0.0,0.0,2691.8276041206514,5638.044832674866,27.630968810378143,40.98115518548725,273.7624887958734,4818.994663919815,0.0,135.40119213278098,2399.5444360179417
2022-01-01 10:00:00+00:00,356.0,0.0,0.0,882.0,0.0,40756.0,215.0,0.0,0.0,0.0,0.0,2656.0,5682.0,28.0,0.0,245.00000000000003,4583.0,0.0,0.0,3697.9999999999995
2022-01-01 11:00:00+00:00,363.9606130144157,0.0,0.0,1281.199600266489,0.0,40927.96937104371,213.86484010659558,0.0,2.689687448708722,0.0,0.0,2698.5307091461796,5732.704282467261,27.852165223184546,13.606654152291181,243.02666201291467,3885.494172402655,0.0,56.40432796850937,4275.6969147470845
2022-01-01 12:00:00+00:00,366.55158850684165,0.0,0.0,1245.764547413793,0.0,40739.741295730244,213.24791217672413,0.0,0.0,0.0,0.0,2667.821179083783,5726.155888628033,27.771821120689655,20.349883435619446,245.07780411214063,3231.2006500591033,0.0,85.99336881507307,4338.324060917948
2022-01-01 13:00:00+00:00,358.0,0.0,0.0,1419.0,0.0,41010.0,215.0,0.0,0.0,0.0,0.0,2593.0,5666.0,28.0,0.0,236.0,2835.0,0.0,0.0,3567.0
2022-01-01 14:00:00+00:00,361.0,0.0,0.0,1562.0,0.0,41079.0,215.0,0.0,479.99999999999994,0.0,0.0,2589.0,5690.0,28.0,0.0,247.99999999999997,2577.0,0.0,0.0,2174.0
2022-01-01 15:00:00+00:00,361.0,0.0,0.0,1761.0,0.0,41186.0,215.0,0.0,1005.0,0.0,0.0,2605.0,5763.0,28.0,0.0,231.0,3050.0,0.0,0.0,801.0
2022-01-01 16:00:00+00:00,362.0,0.0,0.0,2258.0,0.0,41689.0,215.0,0.0,1805.0,0.0,0.0,2611.0,6023.0,28.999999999999996,0.0,234.00000000000003,3901.0,0.0,0.0,244.00000000000003
2022-01-01 17:00:00+00:00,371.3293536134121,0.0,0.0,2772.473127951428,0.0,42001.598738959474,212.58263998201033,0.0,2240.955868612512,0.0,0.0,2633.749796190371,6180.02567341538,28.673937485945583,25.846172266125087,252.51131785335974,4715.15651174813,0.0,123.0968619218446,0.0
2022-01-01 18:00:00+00:00,379.79032595591434,0.028445732243039146,0.0,2460.8409440619166,1.581505051041151,41674.773198072486,210.01354937777845,0.0,1868.1875777326457,3.771289454452629e-05,0.004807266579888449,2660.364624667792,6212.5590214592185,29.188218651239282,54.0229108629086,268.13902191693035,4934.9942985183125,0.0,249.5110759354289,0.00043702466905839787
2022-01-01 19:00:00+00:00,380.7627884918151,0.010791982360897762,0.0,2297.168127071315,0.5309132552087842,41122.554144516114,208.32590777984063,0.0,1490.7993955339646,7.564917092470597e-06,0.002041619053771737,2701.644622106738,6013.328111647712,28.529073972653393,59.889946707138,271.1104324851459,4925.50484227123,0.0,269.8387056614205,0.00014733337751096615
