,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,27.0,0.0,133.0,0.0,386.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,,982.0,0.0,0.0,358.0,3408.9999999999995
2023-01-01 01:00:00+00:00,28.000000000000004,0.0,133.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0,,759.0,0.0,0.0,78.0,3548.0
2023-01-01 02:00:00+00:00,27.999999999999996,0.0,133.0,0.0,375.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,,537.0,0.0,0.0,78.0,3661.0
2023-01-01 03:00:00+00:00,26.0,0.0,134.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,534.0,0.0,0.0,64.0,4057.0
2023-01-01 04:00:00+00:00,26.0,0.0,133.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,17.0,0.0,404.0,0.0,0.0,0.0,4002.0
2023-01-01 05:00:00+00:00,24.0,0.0,133.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,9.0,0.0,440.0,0.0,0.0,0.0,3878.0
2023-01-01 06:00:00+00:00,25.0,0.0,133.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,15.0,0.0,405.0,0.0,0.0,0.0,3752.0
2023-01-01 07:00:00+00:00,26.0,0.0,132.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,17.0,0.0,365.0,0.0,0.0,0.0,3449.0
2023-01-01 08:00:00+00:00,27.0,0.0,132.0,0.0,376.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,489.0,17.0,0.0,327.0,0.0,0.0,0.0,3311.0
2023-01-01 09:00:00+00:00,26.0,0.0,136.0,0.0,371.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,607.0,17.0,0.0,314.0,0.0,0.0,0.0,3369.0
2023-01-01 10:00:00+00:00,26.0,0.0,135.0,0.0,368.0,0.0,0.0,461.0,0.0,0.0,0.0,0.0,737.0,13.0,0.0,318.0,0.0,0.0,0.0,3412.0
2023-01-01 11:00:00+00:00,25.0,0.0,136.0,0.0,366.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,1060.0,1.0,0.0,779.0,0.0,0.0,126.0,3389.0
2023-01-01 12:00:00+00:00,26.0,0.0,136.0,0.0,363.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0,691.0,1.0,0.0,688.0,0.0,0.0,283.0,3928.0
