,Other,Fossil Hard coal,Fossil Gas,Marine,Biomass,Fossil Oil shale,Waste,Solar,Nuclear,Fossil Peat,Geothermal,Fossil Coal-derived gas,Hydro Water Reservoir,Wind Offshore,Fossil Brown coal/Lignite,Hydro Run-of-river and poundage,Fossil Oil,Other renewable,Hydro Pumped Storage,Wind Onshore
2023-01-01 00:00:00+00:00,16.918917927272407,1.2295852497370638,18.055267190785756,0.0,24.66041814569144,0.0,37.76280040409221,0.00024825578802596004,80.00989982292606,0.24452076500606482,0.004876565045606804,0.0003387728409837688,,2.32196734743111,,17.455754655868926,0.08511626713371347,0.021368948950062014,0.05760731850980132,425.20976052942945
2023-01-01 01:00:00+00:00,16.02356998197445,1.34571422128993,17.801421063264062,0.0,25.39508269098667,0.0,38.57552611822472,0.0003172081567967872,70.48144240956049,0.28415699227635843,0.004902621239634996,0.0,,2.3887161668809633,,17.907515023087214,0.08769305912519532,0.021755914919361304,0.026745935715334426,393.5011263435164
2023-01-01 02:00:00+00:00,17.553776281766044,2.1786648195403817,14.546261145899464,0.0,21.75046991711638,0.0,30.48244352371042,0.00047056786043036923,99.50495503968651,0.4078132034042171,0.008198184984091889,0.0,,3.7815529168189266,,14.576409024789829,0.14935551993721155,0.03579881684894054,0.03039701401597021,350.2730618816833
2023-01-01 03:00:00+00:00,16.922805678914763,1.6599109502793794,16.187576921566777,0.0,22.719971840468958,0.0,33.35183067843111,0.0004777556153526416,86.95969195391407,0.3232053319365576,0.006247231988669016,0.0,,2.4193590662299607,,15.71087805604421,0.11319377894414201,0.0280953371938725,0.0466039258621846,347.6731098847518
2023-01-01 04:00:00+00:00,11.0,0.0,26.0,0.0,33.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,376.0
2023-01-01 05:00:00+00:00,10.0,0.0,26.0,0.0,34.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,68.0,431.0
2023-01-01 06:00:00+00:00,10.0,0.0,26.0,0.0,34.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,119.0,507.0
2023-01-01 07:00:00+00:00,11.0,0.0,26.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,120.0,551.0
2023-01-01 08:00:00+00:00,12.0,0.0,26.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,571.0
2023-01-01 09:00:00+00:00,12.0,0.0,26.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,572.0
2023-01-01 10:00:00+00:00,11.0,0.0,26.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,571.0
2023-01-01 11:00:00+00:00,11.0,0.0,26.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,571.0
2023-01-01 12:00:00+00:00,11.0,0.0,25.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,569.0
2023-01-01 13:00:00+00:00,11.0,0.0,25.0,0.0,34.0,0.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,516.0
2023-01-01 14:00:00+00:00,9.078207227631484,82.5003926101126,28.514415401049696,0.0,24.585105546471503,0.0,31.458373250286996,6.587179995385818,21.685083320656965,0.04336377757931776,0.011902588822334484,0.8109360411310689,,4.299449242205948,,41.13806028701659,5.072077577911311,0.0536972547638734,0.46589224607996216,445.74015142714416
2023-01-01 15:00:00+00:00,20.870707675887157,0.4534183186476683,16.37811506521012,0.0,23.16577696718176,0.9288501650677532,35.00351362386653,3.743282413448083,79.39068928067367,0.2522281587104069,0.00032712781036433957,0.19205548525837002,,0.08903324593274325,,72.15654674429706,0.005036992624426808,0.006529701139452138,0.029316479038632062,440.10420062638
2023-01-01 16:00:00+00:00,13.765304364633279,1.470071878282221,15.623960363427058,0.0,29.169285037313582,8.930045343504773,32.9802102504058,3.469298245614035,37.10600899242036,0.8809419495324171,0.0,1.7207396342966008,,0.0,,250.34924166544576,0.0027529435922888034,0.035173811913829345,0.0,367.68615190954233
2023-01-01 17:00:00+00:00,12.590638794140311,1.5387397071177586,15.671884934934162,0.0,30.08895487470112,8.886498925369102,33.146583041862876,3.4858841010401185,32.449499419962045,0.9249103293686167,0.0,1.7170523347323354,,0.0,,251.75047579854277,0.002777508496602453,0.03567874216394763,0.0,365.013749834676
2023-01-01 18:00:00+00:00,9.814177738319218,2.13664985112193,16.413837756766018,0.0,33.047339265929295,11.93140156994402,33.90160300762481,3.607361963190184,16.31487451995029,1.2086478142073265,0.0,2.345137549954514,,0.0,,294.3488847344213,0.003741943697236305,0.04862665142876234,0.0,358.8777156334451
2023-01-01 19:00:00+00:00,9.581556184872742,2.143104697974787,15.755310221370223,0.0,31.427751661406965,12.095628074858881,32.46523408094474,3.447900466562986,16.19399737117863,1.1959787049356694,0.0,2.427643662911818,,0.0,,271.18992531925846,0.003714219580545557,0.050018678861298446,0.0,341.02223665528226
