,FR,DE,LU,NL,UK,sum
2022-01-01 00:00:00+00:00,0.0,176.75,125.25,728.0,101.0,509.25
2022-01-01 01:00:00+00:00,0.0,0.0,148.25,1070.0,11.0,418.5
2022-01-01 02:00:00+00:00,0.0,118.75,87.25,344.0,573.0,435.25
2022-01-01 03:00:00+00:00,0.0,0.0,51.5,154.0,910.0,317.5
2022-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,968.0,242.0
2022-01-01 05:00:00+00:00,0.0,0.0,27.75,0.0,989.0,275.0
2022-01-01 06:00:00+00:00,0.0,0.0,14.5,0.0,989.0,261.75
2022-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,1001.0,250.25
2022-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,998.0,249.5
2022-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,622.0,155.5
2022-01-01 10:00:00+00:00,51.0,0.0,0.0,0.0,0.0,12.75
2022-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 13:00:00+00:00,296.0,0.0,0.0,0.0,0.0,74.0
2022-01-01 14:00:00+00:00,983.0,0.0,0.0,0.0,0.0,245.75
2022-01-01 15:00:00+00:00,905.0,0.0,0.0,0.0,0.0,226.25
2022-01-01 16:00:00+00:00,106.0,0.0,0.0,0.0,0.0,26.5
2022-01-01 17:00:00+00:00,0.0,0.0,26.0,0.0,0.0,26.0
2022-01-01 18:00:00+00:00,0.0,97.5,23.0,0.0,0.0,120.5
2022-01-01 19:00:00+00:00,0.0,32.5,18.5,0.0,0.0,51.0
2022-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00+00:00,0.0,224.75,59.25,0.0,0.0,284.0
2022-01-01 22:00:00+00:00,0.0,59.5,15.5,0.0,0.0,75.0
2022-01-01 23:00:00+00:00,0.0,0.0,0.0,56.0,0.0,14.0
2022-01-02 00:00:00+00:00,0.0,0.0,28.5,610.0,0.0,181.0
2022-01-02 01:00:00+00:00,0.0,0.0,8.75,85.0,0.0,30.0
2022-01-02 02:00:00+00:00,0.0,0.0,3.0,18.0,0.0,7.5
2022-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,323.0,80.75
2022-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,815.0,203.75
2022-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,729.0,182.25
2022-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,885.0,221.25
2022-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,766.0,191.5
2022-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,55.0,13.75
2022-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 11:00:00+00:00,0.0,51.0,0.0,0.0,0.0,51.0
2022-01-02 12:00:00+00:00,0.0,8.0,0.0,0.0,0.0,8.0
2022-01-02 13:00:00+00:00,0.0,605.0,0.0,0.0,0.0,605.0
2022-01-02 14:00:00+00:00,0.0,929.5,0.0,0.0,0.0,929.5
2022-01-02 15:00:00+00:00,0.0,928.5,0.0,0.0,0.0,928.5
2022-01-02 16:00:00+00:00,69.0,698.0,0.0,0.0,0.0,715.25
2022-01-02 17:00:00+00:00,0.0,211.5,3.0,0.0,0.0,214.5
2022-01-02 18:00:00+00:00,0.0,69.5,32.25,0.0,0.0,101.75
2022-01-02 19:00:00+00:00,0.0,114.25,71.5,0.0,0.0,185.75
2022-01-02 20:00:00+00:00,0.0,85.75,132.0,0.0,0.0,217.75
2022-01-02 21:00:00+00:00,0.0,21.0,103.0,0.0,0.0,124.0
2022-01-02 22:00:00+00:00,0.0,0.0,94.25,0.0,0.0,94.25
2022-01-02 23:00:00+00:00,0.0,0.0,69.25,0.0,0.0,69.25
2022-01-03 00:00:00+00:00,0.0,0.0,77.75,0.0,0.0,77.75
2022-01-03 01:00:00+00:00,0.0,0.0,22.75,0.0,0.0,22.75
2022-01-03 02:00:00+00:00,0.0,0.0,25.75,0.0,0.0,25.75
2022-01-03 03:00:00+00:00,0.0,0.0,5.25,0.0,0.0,5.25
2022-01-03 04:00:00+00:00,0.0,23.25,34.25,0.0,394.0,156.0
2022-01-03 05:00:00+00:00,0.0,594.5,102.0,0.0,807.0,898.25
2022-01-03 06:00:00+00:00,0.0,546.75,51.75,0.0,795.0,797.25
2022-01-03 07:00:00+00:00,0.0,0.0,40.25,22.0,960.0,285.75
2022-01-03 08:00:00+00:00,0.0,0.0,101.25,513.0,99.0,254.25
2022-01-03 09:00:00+00:00,0.0,395.5,0.5,0.0,313.0,474.25
2022-01-03 10:00:00+00:00,0.0,979.5,0.0,0.0,0.0,979.5
2022-01-03 11:00:00+00:00,0.0,983.0,0.0,14.0,0.0,986.5
2022-01-03 12:00:00+00:00,0.0,972.75,0.0,0.0,0.0,972.75
2022-01-03 13:00:00+00:00,0.0,906.75,0.0,55.0,0.0,920.5
2022-01-03 14:00:00+00:00,0.0,944.0,0.0,0.0,0.0,944.0
2022-01-03 15:00:00+00:00,0.0,980.75,3.75,0.0,0.0,984.5
2022-01-03 16:00:00+00:00,0.0,874.0,23.5,502.0,0.0,1023.0
2022-01-03 17:00:00+00:00,0.0,999.75,40.5,1027.0,0.0,1297.0
2022-01-03 18:00:00+00:00,0.0,1002.0,49.75,1077.0,0.0,1321.0
2022-01-03 19:00:00+00:00,0.0,1002.0,49.75,828.0,0.0,1258.75
2022-01-03 20:00:00+00:00,0.0,998.0,22.0,743.0,0.0,1205.75
2022-01-03 21:00:00+00:00,0.0,994.0,0.0,718.0,0.0,1173.5
2022-01-03 22:00:00+00:00,0.0,973.75,0.0,811.0,0.0,1176.5
2022-01-03 23:00:00+00:00,0.0,869.25,26.25,1283.0,0.0,1216.25
2022-01-04 00:00:00+00:00,0.0,632.75,3.0,563.0,0.0,776.5
2022-01-04 01:00:00+00:00,0.0,828.0,0.0,14.0,0.0,831.5
2022-01-04 02:00:00+00:00,281.0,896.25,0.0,0.0,0.0,966.5
2022-01-04 03:00:00+00:00,839.0,912.5,0.0,0.0,0.0,1122.25
2022-01-04 04:00:00+00:00,1195.0,976.75,0.0,0.0,0.0,1275.5
2022-01-04 05:00:00+00:00,1181.0,497.0,0.0,0.0,0.0,792.25
2022-01-04 06:00:00+00:00,592.0,188.5,0.0,0.0,148.0,373.5
2022-01-04 07:00:00+00:00,905.0,333.5,0.0,0.0,0.0,559.75
2022-01-04 08:00:00+00:00,1447.0,395.0,0.0,0.0,0.0,756.75
2022-01-04 09:00:00+00:00,2061.0,689.25,0.0,0.0,0.0,1204.5
2022-01-04 10:00:00+00:00,1600.0,631.75,0.0,102.0,0.0,1057.25
2022-01-04 11:00:00+00:00,1122.0,401.75,0.0,458.0,0.0,796.75
2022-01-04 12:00:00+00:00,933.0,523.75,0.0,628.0,0.0,914.0
2022-01-04 13:00:00+00:00,811.0,526.75,0.0,580.0,0.0,874.5
2022-01-04 14:00:00+00:00,1096.0,576.5,0.0,328.0,0.0,932.5
2022-01-04 15:00:00+00:00,655.0,553.5,0.0,366.0,0.0,808.75
2022-01-04 16:00:00+00:00,378.0,732.0,0.0,534.0,0.0,960.0
2022-01-04 17:00:00+00:00,0.0,848.25,0.0,923.0,0.0,1079.0
2022-01-04 18:00:00+00:00,0.0,629.25,7.75,873.0,0.0,855.25
2022-01-04 19:00:00+00:00,0.0,956.5,65.25,1182.0,0.0,1317.25
2022-01-04 20:00:00+00:00,0.0,798.25,90.75,1322.0,0.0,1219.5
2022-01-04 21:00:00+00:00,0.0,360.5,113.75,1399.0,0.0,824.0
2022-01-04 22:00:00+00:00,0.0,615.0,90.25,1239.0,0.0,1015.0
2022-01-04 23:00:00+00:00,0.0,781.0,15.5,737.0,0.0,980.75
2022-01-05 00:00:00+00:00,0.0,936.5,6.25,820.0,0.0,1147.75
2022-01-05 01:00:00+00:00,0.0,530.75,37.5,970.0,0.0,810.75
2022-01-05 02:00:00+00:00,0.0,566.75,0.0,558.0,0.0,706.25
2022-01-05 03:00:00+00:00,0.0,598.0,7.0,796.0,0.0,804.0
2022-01-05 04:00:00+00:00,0.0,839.5,14.5,1043.0,0.0,1114.75
2022-01-05 05:00:00+00:00,0.0,233.25,24.0,1893.0,0.0,730.5
2022-01-05 06:00:00+00:00,0.0,938.25,4.0,1539.0,0.0,1327.0
2022-01-05 07:00:00+00:00,0.0,1000.25,0.0,1708.0,0.0,1427.25
2022-01-05 08:00:00+00:00,0.0,1002.0,0.0,1812.0,0.0,1455.0
2022-01-05 09:00:00+00:00,0.0,1002.0,0.0,2032.0,0.0,1510.0
2022-01-05 10:00:00+00:00,0.0,1002.0,0.0,1732.0,0.0,1435.0
2022-01-05 11:00:00+00:00,0.0,1002.0,0.0,1429.0,0.0,1359.25
2022-01-05 12:00:00+00:00,0.0,1002.0,0.0,1271.0,0.0,1319.75
2022-01-05 13:00:00+00:00,0.0,1002.0,0.0,1468.0,0.0,1369.0
2022-01-05 14:00:00+00:00,0.0,1002.25,0.0,1295.0,0.0,1326.0
2022-01-05 15:00:00+00:00,0.0,1002.0,0.0,1782.0,0.0,1447.5
2022-01-05 16:00:00+00:00,0.0,1002.0,24.5,2116.0,0.0,1555.5
2022-01-05 17:00:00+00:00,0.0,1002.0,99.0,2496.0,0.0,1725.0
2022-01-05 18:00:00+00:00,0.0,1002.0,102.0,2484.0,0.0,1725.0
2022-01-05 19:00:00+00:00,0.0,1001.75,107.75,2079.0,0.0,1629.25
2022-01-05 20:00:00+00:00,0.0,992.5,64.0,2034.0,0.0,1565.0
2022-01-05 21:00:00+00:00,0.0,1001.75,63.25,2069.0,0.0,1582.25
2022-01-05 22:00:00+00:00,0.0,1002.0,20.5,2456.0,0.0,1636.5
2022-01-05 23:00:00+00:00,0.0,1002.0,61.0,2870.0,0.0,1780.5
2022-01-06 00:00:00+00:00,0.0,994.5,100.0,2708.0,0.0,1771.5
2022-01-06 01:00:00+00:00,0.0,631.5,69.5,2660.0,0.0,1366.0
2022-01-06 02:00:00+00:00,0.0,602.25,69.5,2352.0,0.0,1259.75
2022-01-06 03:00:00+00:00,0.0,601.5,57.0,2363.0,0.0,1249.25
2022-01-06 04:00:00+00:00,0.0,601.75,82.0,2062.0,0.0,1199.25
2022-01-06 05:00:00+00:00,0.0,601.5,8.25,1573.0,0.0,1003.0
2022-01-06 06:00:00+00:00,0.0,601.5,18.0,2013.0,0.0,1122.75
2022-01-06 07:00:00+00:00,0.0,600.0,39.75,1893.0,64.0,1129.0
2022-01-06 08:00:00+00:00,0.0,601.5,39.75,1811.0,0.0,1094.0
2022-01-06 09:00:00+00:00,0.0,602.0,14.5,1860.0,0.0,1081.5
2022-01-06 10:00:00+00:00,0.0,639.5,2.5,1946.0,0.0,1128.5
2022-01-06 11:00:00+00:00,0.0,723.25,0.0,1836.0,0.0,1182.25
2022-01-06 12:00:00+00:00,0.0,900.25,0.0,1145.0,0.0,1186.5
2022-01-06 13:00:00+00:00,0.0,693.75,0.0,695.0,0.0,867.5
2022-01-06 14:00:00+00:00,180.0,388.0,0.0,471.0,0.0,550.75
2022-01-06 15:00:00+00:00,35.0,278.0,0.0,682.0,0.0,457.25
2022-01-06 16:00:00+00:00,0.0,838.0,0.0,846.0,0.0,1049.5
2022-01-06 17:00:00+00:00,0.0,784.25,0.0,1470.0,0.0,1151.75
2022-01-06 18:00:00+00:00,0.0,82.75,0.0,2598.0,0.0,732.25
2022-01-06 19:00:00+00:00,0.0,0.0,0.0,2726.0,0.0,681.5
2022-01-06 20:00:00+00:00,0.0,0.0,0.0,2422.0,0.0,605.5
2022-01-06 21:00:00+00:00,0.0,0.0,0.0,2397.0,0.0,599.25
2022-01-06 22:00:00+00:00,0.0,0.0,0.0,2098.0,0.0,524.5
2022-01-06 23:00:00+00:00,0.0,0.0,0.0,1678.0,0.0,419.5
2022-01-07 00:00:00+00:00,0.0,0.0,0.0,1750.0,0.0,437.5
2022-01-07 01:00:00+00:00,0.0,5.5,0.0,1209.0,0.0,307.75
2022-01-07 02:00:00+00:00,0.0,464.5,0.0,1060.0,0.0,729.5
2022-01-07 03:00:00+00:00,0.0,781.25,0.0,692.0,0.0,954.25
2022-01-07 04:00:00+00:00,0.0,0.0,0.0,1369.0,0.0,342.25
2022-01-07 05:00:00+00:00,0.0,914.25,0.0,860.0,0.0,1129.25
2022-01-07 06:00:00+00:00,0.0,964.75,0.0,1015.0,0.0,1218.5
2022-01-07 07:00:00+00:00,0.0,982.5,0.0,842.0,0.0,1193.0
2022-01-07 08:00:00+00:00,0.0,1001.5,0.0,1035.0,0.0,1260.25
2022-01-07 09:00:00+00:00,0.0,1002.0,0.0,1418.0,0.0,1356.5
2022-01-07 10:00:00+00:00,0.0,1002.0,0.0,1624.0,0.0,1408.0
2022-01-07 11:00:00+00:00,0.0,1002.0,0.0,1357.0,0.0,1341.25
2022-01-07 12:00:00+00:00,0.0,1001.0,0.0,1061.0,0.0,1266.25
2022-01-07 13:00:00+00:00,0.0,950.25,0.0,782.0,0.0,1145.75
2022-01-07 14:00:00+00:00,0.0,855.0,0.0,904.0,0.0,1081.0
2022-01-07 15:00:00+00:00,0.0,955.75,0.0,551.0,0.0,1093.5
2022-01-07 16:00:00+00:00,0.0,900.75,0.0,482.0,0.0,1021.25
2022-01-07 17:00:00+00:00,0.0,322.5,53.5,1631.0,0.0,783.75
2022-01-07 18:00:00+00:00,0.0,28.75,115.0,2070.0,0.0,661.25
2022-01-07 19:00:00+00:00,0.0,0.0,97.75,2197.0,0.0,647.0
2022-01-07 20:00:00+00:00,0.0,312.0,43.25,1851.0,0.0,818.0
2022-01-07 21:00:00+00:00,0.0,628.25,0.0,1753.0,0.0,1066.5
2022-01-07 22:00:00+00:00,0.0,234.25,21.75,2041.0,0.0,766.25
2022-01-07 23:00:00+00:00,0.0,402.0,10.0,1504.0,0.0,788.0
2022-01-08 00:00:00+00:00,0.0,953.75,0.25,1113.0,0.0,1232.25
2022-01-08 01:00:00+00:00,0.0,463.25,55.0,1670.0,0.0,935.75
2022-01-08 02:00:00+00:00,0.0,106.25,121.5,2071.0,0.0,745.5
2022-01-08 03:00:00+00:00,0.0,540.0,96.75,1554.0,0.0,1025.25
2022-01-08 04:00:00+00:00,0.0,982.0,25.0,859.0,0.0,1221.75
2022-01-08 05:00:00+00:00,0.0,532.75,19.75,917.0,0.0,781.75
2022-01-08 06:00:00+00:00,0.0,988.0,0.0,713.0,0.0,1166.25
2022-01-08 07:00:00+00:00,0.0,803.25,0.0,842.0,0.0,1013.75
2022-01-08 08:00:00+00:00,0.0,872.5,0.0,556.0,0.0,1011.5
2022-01-08 09:00:00+00:00,0.0,900.75,0.0,861.0,0.0,1116.0
2022-01-08 10:00:00+00:00,0.0,399.5,0.0,708.0,0.0,576.5
2022-01-08 11:00:00+00:00,0.0,338.0,0.0,936.0,0.0,572.0
2022-01-08 12:00:00+00:00,0.0,333.25,0.0,1003.0,0.0,584.0
2022-01-08 13:00:00+00:00,0.0,560.25,0.0,670.0,0.0,727.75
2022-01-08 14:00:00+00:00,0.0,492.5,0.0,554.0,0.0,631.0
2022-01-08 15:00:00+00:00,0.0,0.0,0.0,1168.0,0.0,292.0
2022-01-08 16:00:00+00:00,0.0,457.5,0.0,427.0,0.0,564.25
2022-01-08 17:00:00+00:00,0.0,910.75,0.0,591.0,0.0,1058.5
2022-01-08 18:00:00+00:00,0.0,983.25,0.0,488.0,0.0,1105.25
2022-01-08 19:00:00+00:00,0.0,972.75,0.0,287.0,0.0,1044.5
2022-01-08 20:00:00+00:00,0.0,929.0,0.0,4.0,0.0,930.0
2022-01-08 21:00:00+00:00,0.0,947.0,0.5,185.0,0.0,993.75
2022-01-08 22:00:00+00:00,0.0,1001.0,1.5,458.0,0.0,1117.0
2022-01-08 23:00:00+00:00,0.0,910.25,0.0,0.0,0.0,910.25
2022-01-09 00:00:00+00:00,0.0,660.0,0.0,0.0,0.0,660.0
2022-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09 02:00:00+00:00,123.0,0.0,0.0,0.0,0.0,30.75
2022-01-09 03:00:00+00:00,348.0,0.0,0.0,0.0,0.0,87.0
2022-01-09 04:00:00+00:00,273.0,0.0,0.0,0.0,0.0,68.25
2022-01-09 05:00:00+00:00,33.0,0.0,0.0,0.0,0.0,8.25
2022-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-09 07:00:00+00:00,0.0,0.0,73.25,685.0,0.0,244.5
2022-01-09 08:00:00+00:00,0.0,827.0,40.75,660.0,0.0,1032.75
2022-01-09 09:00:00+00:00,0.0,0.0,110.25,2117.0,0.0,639.5
2022-01-09 10:00:00+00:00,0.0,0.0,143.25,2522.0,0.0,773.75
2022-01-09 11:00:00+00:00,0.0,0.0,124.75,2395.0,0.0,723.5
2022-01-09 12:00:00+00:00,0.0,504.25,7.0,1126.0,0.0,792.75
2022-01-09 13:00:00+00:00,0.0,873.25,0.0,387.0,0.0,970.0
2022-01-09 14:00:00+00:00,0.0,830.0,0.0,328.0,0.0,912.0
2022-01-09 15:00:00+00:00,759.0,633.25,0.0,231.0,0.0,880.75
2022-01-09 16:00:00+00:00,1197.0,532.75,0.0,387.0,0.0,928.75
2022-01-09 17:00:00+00:00,132.0,732.0,0.0,627.0,0.0,921.75
2022-01-09 18:00:00+00:00,0.0,959.5,0.0,1022.0,0.0,1215.0
2022-01-09 19:00:00+00:00,0.0,721.5,0.0,1030.0,0.0,979.0
2022-01-09 20:00:00+00:00,0.0,722.25,0.0,1277.0,0.0,1041.5
2022-01-09 21:00:00+00:00,0.0,698.5,0.0,1165.0,0.0,989.75
2022-01-09 22:00:00+00:00,0.0,842.0,0.0,1202.0,0.0,1142.5
2022-01-09 23:00:00+00:00,0.0,831.75,0.0,678.0,0.0,1001.25
2022-01-10 00:00:00+00:00,0.0,833.25,28.75,731.0,0.0,1044.75
2022-01-10 01:00:00+00:00,0.0,483.25,38.0,732.0,0.0,704.25
2022-01-10 02:00:00+00:00,300.0,405.0,0.0,61.0,0.0,495.25
2022-01-10 03:00:00+00:00,368.0,539.0,0.0,0.0,0.0,631.0
2022-01-10 04:00:00+00:00,657.0,0.0,0.0,0.0,201.0,214.5
2022-01-10 05:00:00+00:00,231.0,0.0,0.0,0.0,484.0,178.75
2022-01-10 06:00:00+00:00,339.0,0.0,0.0,0.0,743.0,270.5
2022-01-10 07:00:00+00:00,77.0,0.0,0.0,0.0,465.0,135.5
2022-01-10 08:00:00+00:00,89.0,0.0,0.0,0.0,0.0,22.25
2022-01-10 09:00:00+00:00,313.0,0.0,0.0,0.0,0.0,78.25
2022-01-10 10:00:00+00:00,5.0,0.0,0.0,0.0,0.0,1.25
2022-01-10 11:00:00+00:00,0.0,0.0,0.0,0.0,107.0,26.75
2022-01-10 12:00:00+00:00,0.0,121.75,0.0,0.0,0.0,121.75
2022-01-10 13:00:00+00:00,24.0,0.0,0.0,0.0,434.0,114.5
2022-01-10 14:00:00+00:00,276.0,0.0,0.0,0.0,521.0,199.25
2022-01-10 15:00:00+00:00,330.0,131.25,0.0,0.0,457.0,328.0
2022-01-10 16:00:00+00:00,685.0,225.5,0.0,0.0,265.0,463.0
2022-01-10 17:00:00+00:00,32.0,0.0,0.0,0.0,461.0,123.25
2022-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,282.0,70.5
2022-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,247.0,61.75
2022-01-10 20:00:00+00:00,0.0,939.5,0.0,0.0,80.0,959.5
2022-01-10 21:00:00+00:00,0.0,0.0,7.5,872.0,396.0,324.5
2022-01-10 22:00:00+00:00,0.0,43.5,67.25,1409.0,621.0,618.25
2022-01-10 23:00:00+00:00,0.0,126.5,42.25,1545.0,52.0,568.0
2022-01-11 00:00:00+00:00,0.0,403.5,97.75,2090.0,0.0,1023.75
2022-01-11 01:00:00+00:00,0.0,203.0,39.5,1987.0,0.0,739.25
2022-01-11 02:00:00+00:00,0.0,97.5,92.5,2021.0,0.0,695.25
2022-01-11 03:00:00+00:00,0.0,0.0,45.75,1812.0,0.0,498.75
2022-01-11 04:00:00+00:00,0.0,0.0,23.25,1864.0,0.0,489.25
2022-01-11 05:00:00+00:00,0.0,0.0,0.0,949.0,821.0,442.5
2022-01-11 06:00:00+00:00,0.0,0.0,0.5,1224.0,916.0,535.5
2022-01-11 07:00:00+00:00,0.0,0.0,18.75,1440.0,880.0,598.75
2022-01-11 08:00:00+00:00,0.0,0.0,0.0,1330.0,362.0,423.0
2022-01-11 09:00:00+00:00,0.0,0.0,0.0,1398.0,0.0,349.5
2022-01-11 10:00:00+00:00,0.0,0.0,36.25,1921.0,0.0,516.5
2022-01-11 11:00:00+00:00,0.0,0.0,37.25,2137.0,0.0,571.5
2022-01-11 12:00:00+00:00,0.0,0.0,60.0,2127.0,0.0,591.75
2022-01-11 13:00:00+00:00,0.0,0.0,8.5,1605.0,0.0,409.75
2022-01-11 14:00:00+00:00,0.0,0.0,0.0,690.0,0.0,172.5
2022-01-11 15:00:00+00:00,0.0,0.0,0.0,884.0,0.0,221.0
2022-01-11 16:00:00+00:00,0.0,0.0,14.25,1602.0,0.0,414.75
2022-01-11 17:00:00+00:00,0.0,498.25,72.5,1795.0,0.0,1019.5
2022-01-11 18:00:00+00:00,0.0,329.0,117.0,1716.0,0.0,875.0
2022-01-11 19:00:00+00:00,0.0,443.75,118.25,1998.0,0.0,1061.5
2022-01-11 20:00:00+00:00,0.0,0.0,123.25,2690.0,0.0,795.75
2022-01-11 21:00:00+00:00,0.0,0.0,128.25,2500.0,0.0,753.25
2022-01-11 22:00:00+00:00,0.0,0.0,113.25,2740.0,0.0,798.25
2022-01-11 23:00:00+00:00,0.0,400.25,92.75,2230.0,249.0,1112.75
2022-01-12 00:00:00+00:00,0.0,104.5,26.75,2047.0,218.0,697.5
2022-01-12 01:00:00+00:00,0.0,0.0,13.75,1919.0,378.0,588.0
2022-01-12 02:00:00+00:00,0.0,0.75,0.0,1668.0,155.0,456.5
2022-01-12 03:00:00+00:00,0.0,0.0,0.0,1291.0,570.0,465.25
2022-01-12 04:00:00+00:00,0.0,0.0,0.0,1325.0,997.0,580.5
2022-01-12 05:00:00+00:00,0.0,0.0,2.0,1404.0,1000.0,603.0
2022-01-12 06:00:00+00:00,0.0,0.0,0.0,871.0,1000.0,467.75
2022-01-12 07:00:00+00:00,0.0,0.0,0.0,300.0,1000.0,325.0
2022-01-12 08:00:00+00:00,0.0,0.0,0.0,609.0,867.0,369.0
2022-01-12 09:00:00+00:00,0.0,316.75,0.0,1150.0,383.0,700.0
2022-01-12 10:00:00+00:00,0.0,25.5,0.0,1210.0,640.0,488.0
2022-01-12 11:00:00+00:00,0.0,0.0,0.0,1654.0,900.0,638.5
2022-01-12 12:00:00+00:00,0.0,0.0,0.0,1318.0,848.0,541.5
2022-01-12 13:00:00+00:00,0.0,0.0,0.0,1548.0,824.0,593.0
2022-01-12 14:00:00+00:00,0.0,0.0,0.0,1457.0,388.0,461.25
2022-01-12 15:00:00+00:00,0.0,0.0,0.0,1588.0,0.0,397.0
2022-01-12 16:00:00+00:00,0.0,412.5,0.0,1459.0,0.0,777.25
2022-01-12 17:00:00+00:00,0.0,174.25,0.0,2152.0,0.0,712.25
2022-01-12 18:00:00+00:00,0.0,82.75,0.0,2272.0,0.0,650.75
2022-01-12 19:00:00+00:00,0.0,662.5,0.0,1710.0,0.0,1090.0
2022-01-12 20:00:00+00:00,0.0,0.0,122.0,2694.0,0.0,795.5
2022-01-12 21:00:00+00:00,0.0,230.0,132.0,2883.0,0.0,1082.75
2022-01-12 22:00:00+00:00,0.0,0.0,90.5,2868.0,0.0,807.5
2022-01-12 23:00:00+00:00,0.0,0.0,76.75,2614.0,184.0,776.25
2022-01-13 00:00:00+00:00,0.0,117.5,80.0,2797.0,0.0,896.75
2022-01-13 01:00:00+00:00,0.0,298.5,52.75,2859.0,0.0,1066.0
2022-01-13 02:00:00+00:00,0.0,215.75,42.75,2781.0,0.0,953.75
2022-01-13 03:00:00+00:00,0.0,560.5,33.5,2650.0,0.0,1256.5
2022-01-13 04:00:00+00:00,0.0,296.75,27.0,2550.0,0.0,961.25
2022-01-13 05:00:00+00:00,0.0,0.0,36.25,2613.0,528.0,821.5
2022-01-13 06:00:00+00:00,0.0,15.5,18.5,2514.0,542.0,798.0
2022-01-13 07:00:00+00:00,0.0,402.0,70.5,2118.0,350.0,1089.5
2022-01-13 08:00:00+00:00,0.0,721.0,10.75,2001.0,0.0,1232.0
2022-01-13 09:00:00+00:00,0.0,812.5,0.0,2032.0,0.0,1320.5
2022-01-13 10:00:00+00:00,0.0,959.25,0.0,2099.0,0.0,1484.0
2022-01-13 11:00:00+00:00,0.0,893.25,0.0,2079.0,0.0,1413.0
2022-01-13 12:00:00+00:00,0.0,996.5,0.0,1835.0,0.0,1455.25
2022-01-13 13:00:00+00:00,0.0,852.25,0.0,1545.0,0.0,1238.5
2022-01-13 14:00:00+00:00,0.0,726.25,0.0,1564.0,0.0,1117.25
2022-01-13 15:00:00+00:00,0.0,74.25,0.0,2099.0,0.0,599.0
2022-01-13 16:00:00+00:00,0.0,981.5,0.0,1719.0,0.0,1411.25
2022-01-13 17:00:00+00:00,0.0,965.5,0.0,2046.0,0.0,1477.0
2022-01-13 18:00:00+00:00,0.0,841.5,0.0,2209.0,0.0,1393.75
2022-01-13 19:00:00+00:00,0.0,221.25,0.0,2364.0,0.0,812.25
2022-01-13 20:00:00+00:00,0.0,580.0,0.0,2279.0,0.0,1149.75
2022-01-13 21:00:00+00:00,0.0,906.0,20.5,2155.0,0.0,1465.25
2022-01-13 22:00:00+00:00,0.0,998.5,9.0,2374.0,0.0,1601.0
2022-01-13 23:00:00+00:00,0.0,936.0,15.5,2779.0,0.0,1646.25
2022-01-14 00:00:00+00:00,0.0,997.75,61.0,2607.0,0.0,1710.5
2022-01-14 01:00:00+00:00,0.0,869.0,73.75,2569.0,0.0,1585.0
2022-01-14 02:00:00+00:00,0.0,999.0,42.0,2274.0,0.0,1609.5
2022-01-14 03:00:00+00:00,0.0,1002.0,22.75,1998.0,0.0,1524.25
2022-01-14 04:00:00+00:00,0.0,1001.5,29.5,2316.0,0.0,1610.0
2022-01-14 05:00:00+00:00,0.0,979.25,54.25,2109.0,0.0,1560.75
2022-01-14 06:00:00+00:00,0.0,825.25,37.5,2135.0,0.0,1396.5
2022-01-14 07:00:00+00:00,0.0,992.5,30.75,2407.0,0.0,1625.0
2022-01-14 08:00:00+00:00,0.0,729.25,72.5,2588.0,0.0,1448.75
2022-01-14 09:00:00+00:00,0.0,779.75,92.25,2320.0,0.0,1452.0
2022-01-14 10:00:00+00:00,0.0,656.0,100.5,2127.0,0.0,1288.25
2022-01-14 11:00:00+00:00,0.0,220.75,133.0,2362.0,0.0,944.25
2022-01-14 12:00:00+00:00,0.0,105.75,129.75,2332.0,0.0,818.5
2022-01-14 13:00:00+00:00,0.0,265.0,104.75,2078.0,0.0,889.25
2022-01-14 14:00:00+00:00,0.0,805.75,36.25,1641.0,0.0,1252.25
2022-01-14 15:00:00+00:00,0.0,989.5,5.0,1501.0,0.0,1369.75
2022-01-14 16:00:00+00:00,0.0,845.0,0.0,1411.0,0.0,1197.75
2022-01-14 17:00:00+00:00,0.0,936.0,5.25,1782.0,0.0,1386.75
2022-01-14 18:00:00+00:00,0.0,32.25,53.0,2309.0,0.0,662.5
2022-01-14 19:00:00+00:00,0.0,0.0,59.0,2255.0,0.0,622.75
2022-01-14 20:00:00+00:00,0.0,0.0,98.25,2352.0,0.0,686.25
