,BA,BG,HR,HU,XK,ME,MK,RO,sum
2024-02-18 01:00:00+00:00,0.0,0.0,103.0,233.0,0.0,0.0,100.0,1.0,437.0
2024-02-18 02:00:00+00:00,0.0,0.0,93.0,232.0,0.0,0.0,103.0,67.0,495.0
2024-02-18 03:00:00+00:00,0.0,0.0,97.0,232.0,0.0,0.0,107.0,69.0,505.0
2024-02-18 04:00:00+00:00,0.0,0.0,112.0,261.0,0.0,0.0,116.0,66.0,555.0
2024-02-18 05:00:00+00:00,0.0,12.0,54.0,200.0,0.0,0.0,97.0,71.0,434.0
2024-02-18 06:00:00+00:00,0.0,89.0,0.0,118.0,0.0,147.0,69.0,34.0,457.0
2024-02-18 07:00:00+00:00,0.0,243.0,0.0,17.0,0.0,238.0,0.0,84.0,582.0
2024-02-18 08:00:00+00:00,0.0,233.0,0.0,57.0,0.0,188.0,0.0,106.0,584.0
2024-02-18 09:00:00+00:00,0.0,260.0,0.0,49.0,0.0,172.0,0.0,161.0,642.0
2024-02-18 10:00:00+00:00,0.0,277.0,0.0,8.0,0.0,230.0,0.0,134.0,649.0
2024-02-18 11:00:00+00:00,0.0,258.0,0.0,0.0,0.0,289.0,0.0,136.0,683.0
2024-02-18 12:00:00+00:00,0.0,210.0,0.0,0.0,0.0,225.0,0.0,183.0,618.0
2024-02-18 13:00:00+00:00,0.0,120.0,0.0,33.0,0.0,90.0,23.0,192.0,458.0
2024-02-18 14:00:00+00:00,0.0,1.0,0.0,182.0,0.0,0.0,44.0,14.0,241.0
2024-02-18 15:00:00+00:00,64.0,0.0,28.0,116.0,0.0,0.0,126.0,0.0,334.0
2024-02-18 16:00:00+00:00,167.0,0.0,85.0,138.0,0.0,0.0,165.0,0.0,555.0
2024-02-18 17:00:00+00:00,146.0,0.0,85.0,202.0,0.0,0.0,138.0,0.0,571.0
2024-02-18 18:00:00+00:00,123.0,0.0,43.0,168.0,0.0,0.0,124.0,0.0,458.0
2024-02-18 19:00:00+00:00,87.0,0.0,33.0,186.0,0.0,0.0,124.0,0.0,430.0
2024-02-18 20:00:00+00:00,57.0,0.0,54.0,239.0,0.0,0.0,101.0,0.0,451.0
2024-02-18 21:00:00+00:00,0.0,64.0,44.0,278.0,0.0,0.0,53.0,56.0,495.0
2024-02-18 22:00:00+00:00,0.0,148.0,69.0,335.0,0.0,0.0,18.0,111.0,681.0
2024-02-18 23:00:00+00:00,0.0,116.0,105.0,372.0,0.0,0.0,46.0,77.0,716.0
2024-02-19 00:00:00+00:00,0.0,102.0,98.0,347.0,0.0,0.0,40.0,80.0,667.0
2024-02-19 01:00:00+00:00,0.0,99.0,71.0,305.0,0.0,30.0,27.0,86.0,618.0
2024-02-19 02:00:00+00:00,0.0,69.0,77.0,288.0,0.0,65.0,37.0,80.0,616.0
2024-02-19 03:00:00+00:00,0.0,16.0,105.0,294.0,0.0,29.0,47.0,77.0,568.0
2024-02-19 04:00:00+00:00,19.0,0.0,154.0,301.0,0.0,0.0,69.0,0.0,543.0
2024-02-19 05:00:00+00:00,55.0,0.0,70.0,154.0,0.0,0.0,131.0,0.0,410.0
2024-02-19 06:00:00+00:00,171.0,0.0,59.0,136.0,0.0,0.0,132.0,0.0,498.0
2024-02-19 07:00:00+00:00,97.0,0.0,0.0,109.0,32.0,0.0,64.0,0.0,302.0
2024-02-19 08:00:00+00:00,100.0,0.0,0.0,119.0,20.0,0.0,15.0,0.0,254.0
2024-02-19 09:00:00+00:00,0.0,0.0,0.0,86.0,0.0,61.0,0.0,0.0,147.0
2024-02-19 10:00:00+00:00,0.0,0.0,0.0,135.0,0.0,36.0,0.0,0.0,171.0
2024-02-19 11:00:00+00:00,35.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,198.0
2024-02-19 12:00:00+00:00,18.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,118.0
2024-02-19 13:00:00+00:00,113.0,0.0,62.0,198.0,0.0,0.0,63.0,0.0,436.0
2024-02-19 14:00:00+00:00,159.0,0.0,48.0,134.0,0.0,0.0,78.0,0.0,419.0
2024-02-19 15:00:00+00:00,193.0,0.0,17.0,21.0,0.0,0.0,91.0,0.0,322.0
2024-02-19 16:00:00+00:00,162.0,0.0,0.0,2.0,18.0,0.0,63.0,0.0,245.0
2024-02-19 17:00:00+00:00,153.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,210.0
2024-02-19 18:00:00+00:00,151.0,0.0,0.0,62.0,0.0,0.0,59.0,0.0,272.0
2024-02-19 19:00:00+00:00,187.0,0.0,44.0,171.0,0.0,0.0,88.0,0.0,490.0
2024-02-19 20:00:00+00:00,149.0,0.0,45.0,235.0,0.0,0.0,72.0,0.0,501.0
2024-02-19 21:00:00+00:00,103.0,0.0,30.0,267.0,0.0,0.0,52.0,0.0,452.0
2024-02-19 22:00:00+00:00,91.0,0.0,77.0,280.0,0.0,0.0,42.0,0.0,490.0
2024-02-19 23:00:00+00:00,113.0,26.0,125.0,303.0,0.0,0.0,63.0,0.0,630.0
2024-02-20 00:00:00+00:00,66.0,8.0,109.0,257.0,0.0,0.0,91.0,2.0,533.0
2024-02-20 01:00:00+00:00,74.0,4.0,97.0,226.0,0.0,0.0,81.0,0.0,482.0
2024-02-20 02:00:00+00:00,84.0,0.0,97.0,211.0,0.0,0.0,85.0,0.0,477.0
2024-02-20 03:00:00+00:00,99.0,0.0,118.0,206.0,0.0,0.0,96.0,0.0,519.0
2024-02-20 04:00:00+00:00,122.0,0.0,128.0,162.0,0.0,0.0,117.0,0.0,529.0
2024-02-20 05:00:00+00:00,185.0,0.0,17.0,34.0,0.0,0.0,153.0,0.0,389.0
2024-02-20 06:00:00+00:00,213.0,0.0,0.0,14.0,0.0,0.0,127.0,0.0,354.0
2024-02-20 07:00:00+00:00,186.0,0.0,0.0,75.0,0.0,0.0,100.0,0.0,361.0
2024-02-20 08:00:00+00:00,228.0,0.0,21.0,109.0,0.0,0.0,126.0,0.0,484.0
2024-02-20 09:00:00+00:00,242.0,0.0,77.0,206.0,0.0,0.0,103.0,0.0,628.0
2024-02-20 10:00:00+00:00,177.0,0.0,41.0,215.0,0.0,0.0,74.0,0.0,507.0
2024-02-20 11:00:00+00:00,151.0,0.0,70.0,245.0,0.0,0.0,52.0,0.0,518.0
2024-02-20 12:00:00+00:00,177.0,0.0,91.0,240.0,0.0,0.0,70.0,0.0,578.0
2024-02-20 13:00:00+00:00,169.0,0.0,69.0,196.0,0.0,0.0,63.0,0.0,497.0
2024-02-20 14:00:00+00:00,226.0,0.0,67.0,133.0,0.0,0.0,81.0,0.0,507.0
2024-02-20 15:00:00+00:00,278.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,379.0
2024-02-20 16:00:00+00:00,321.0,0.0,0.0,0.0,7.0,0.0,102.0,0.0,430.0
2024-02-20 17:00:00+00:00,311.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,411.0
2024-02-20 18:00:00+00:00,289.0,0.0,0.0,1.0,0.0,0.0,98.0,0.0,388.0
2024-02-20 19:00:00+00:00,259.0,0.0,0.0,31.0,0.0,0.0,105.0,0.0,395.0
2024-02-20 20:00:00+00:00,273.0,0.0,78.0,158.0,0.0,0.0,94.0,0.0,603.0
2024-02-20 21:00:00+00:00,188.0,0.0,110.0,270.0,0.0,0.0,58.0,0.0,626.0
2024-02-20 22:00:00+00:00,177.0,0.0,113.0,247.0,0.0,0.0,37.0,0.0,574.0
2024-02-20 23:00:00+00:00,103.0,0.0,100.0,230.0,0.0,0.0,49.0,0.0,482.0
2024-02-21 00:00:00+00:00,14.0,0.0,91.0,216.0,0.0,0.0,70.0,0.0,391.0
2024-02-21 01:00:00+00:00,0.0,0.0,49.0,160.0,0.0,0.0,73.0,0.0,282.0
2024-02-21 02:00:00+00:00,0.0,0.0,3.0,105.0,0.0,0.0,61.0,0.0,169.0
2024-02-21 03:00:00+00:00,0.0,0.0,21.0,86.0,0.0,0.0,78.0,0.0,185.0
2024-02-21 04:00:00+00:00,54.0,0.0,68.0,96.0,0.0,0.0,86.0,0.0,304.0
2024-02-21 05:00:00+00:00,219.0,0.0,32.0,29.0,0.0,0.0,140.0,0.0,420.0
2024-02-21 06:00:00+00:00,190.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,322.0
2024-02-21 07:00:00+00:00,85.0,0.0,0.0,19.0,0.0,0.0,75.0,0.0,179.0
2024-02-21 08:00:00+00:00,21.0,0.0,0.0,112.0,0.0,0.0,61.0,0.0,194.0
2024-02-21 09:00:00+00:00,0.0,116.0,4.0,243.0,0.0,0.0,28.0,0.0,391.0
2024-02-21 10:00:00+00:00,0.0,128.0,9.0,236.0,0.0,0.0,240.0,0.0,613.0
2024-02-21 11:00:00+00:00,0.0,43.0,83.0,291.0,0.0,0.0,291.0,0.0,708.0
2024-02-21 12:00:00+00:00,0.0,0.0,113.0,310.0,0.0,0.0,296.0,0.0,719.0
2024-02-21 13:00:00+00:00,34.0,0.0,123.0,295.0,0.0,0.0,261.0,0.0,713.0
2024-02-21 14:00:00+00:00,53.0,0.0,52.0,153.0,0.0,0.0,184.0,0.0,442.0
2024-02-21 15:00:00+00:00,140.0,0.0,3.0,4.0,0.0,0.0,158.0,0.0,305.0
2024-02-21 16:00:00+00:00,138.0,0.0,0.0,0.0,27.0,0.0,79.0,0.0,244.0
2024-02-21 17:00:00+00:00,140.0,0.0,6.0,12.0,16.0,0.0,98.0,0.0,272.0
2024-02-21 18:00:00+00:00,115.0,0.0,22.0,85.0,0.0,0.0,162.0,0.0,384.0
2024-02-21 19:00:00+00:00,25.0,0.0,12.0,145.0,0.0,0.0,225.0,0.0,407.0
2024-02-21 20:00:00+00:00,39.0,0.0,90.0,260.0,0.0,0.0,233.0,0.0,622.0
2024-02-21 21:00:00+00:00,4.0,0.0,127.0,338.0,0.0,0.0,319.0,37.0,825.0
2024-02-21 22:00:00+00:00,0.0,0.0,120.0,344.0,0.0,0.0,238.0,0.0,702.0
2024-02-21 23:00:00+00:00,0.0,0.0,151.0,382.0,0.0,0.0,305.0,3.0,841.0
2024-02-22 00:00:00+00:00,0.0,11.0,143.0,368.0,0.0,0.0,324.0,5.0,851.0
2024-02-22 01:00:00+00:00,0.0,0.0,164.0,376.0,0.0,0.0,357.0,0.0,897.0
2024-02-22 02:00:00+00:00,0.0,0.0,123.0,307.0,0.0,0.0,362.0,0.0,792.0
2024-02-22 03:00:00+00:00,0.0,0.0,112.0,275.0,0.0,0.0,331.0,0.0,718.0
2024-02-22 04:00:00+00:00,0.0,0.0,76.0,200.0,0.0,0.0,228.0,0.0,504.0
2024-02-22 05:00:00+00:00,0.0,0.0,0.0,42.0,0.0,0.0,295.0,0.0,337.0
2024-02-22 06:00:00+00:00,2.0,0.0,0.0,2.0,0.0,0.0,238.0,0.0,242.0
2024-02-22 07:00:00+00:00,0.0,118.0,0.0,0.0,0.0,0.0,107.0,0.0,225.0
2024-02-22 08:00:00+00:00,0.0,279.0,0.0,0.0,0.0,182.0,0.0,0.0,461.0
2024-02-22 09:00:00+00:00,0.0,403.0,0.0,0.0,0.0,247.0,0.0,0.0,650.0
2024-02-22 10:00:00+00:00,0.0,476.0,0.0,0.0,0.0,276.0,0.0,0.0,752.0
2024-02-22 11:00:00+00:00,0.0,454.0,0.0,0.0,0.0,335.0,0.0,0.0,789.0
2024-02-22 12:00:00+00:00,0.0,426.0,0.0,0.0,0.0,297.0,0.0,0.0,723.0
2024-02-22 13:00:00+00:00,0.0,296.0,0.0,0.0,0.0,112.0,112.0,0.0,520.0
2024-02-22 14:00:00+00:00,0.0,104.0,0.0,0.0,0.0,0.0,221.0,0.0,325.0
2024-02-22 15:00:00+00:00,64.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,425.0
2024-02-22 16:00:00+00:00,108.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,417.0
2024-02-22 17:00:00+00:00,91.0,0.0,0.0,3.0,0.0,0.0,305.0,0.0,399.0
2024-02-22 18:00:00+00:00,59.0,0.0,0.0,21.0,0.0,0.0,386.0,0.0,466.0
2024-02-22 19:00:00+00:00,0.0,0.0,0.0,69.0,0.0,0.0,379.0,0.0,448.0
2024-02-22 20:00:00+00:00,0.0,15.0,0.0,82.0,0.0,0.0,349.0,67.0,513.0
2024-02-22 21:00:00+00:00,0.0,110.0,0.0,139.0,0.0,0.0,321.0,182.0,752.0
2024-02-22 22:00:00+00:00,0.0,108.0,0.0,226.0,0.0,0.0,362.0,127.0,823.0
2024-02-22 23:00:00+00:00,0.0,140.0,5.0,273.0,0.0,0.0,386.0,156.0,960.0
2024-02-23 00:00:00+00:00,0.0,131.0,4.0,249.0,0.0,0.0,384.0,140.0,908.0
2024-02-23 01:00:00+00:00,0.0,107.0,0.0,223.0,0.0,39.0,403.0,172.0,944.0
2024-02-23 02:00:00+00:00,0.0,61.0,6.0,210.0,0.0,19.0,404.0,198.0,898.0
2024-02-23 03:00:00+00:00,0.0,34.0,14.0,198.0,0.0,0.0,404.0,201.0,851.0
2024-02-23 04:00:00+00:00,0.0,0.0,80.0,232.0,0.0,0.0,415.0,70.0,797.0
2024-02-23 05:00:00+00:00,21.0,0.0,0.0,98.0,0.0,0.0,431.0,36.0,586.0
2024-02-23 06:00:00+00:00,0.0,142.0,0.0,0.0,0.0,0.0,276.0,0.0,418.0
2024-02-23 07:00:00+00:00,0.0,337.0,0.0,0.0,0.0,136.0,124.0,0.0,597.0
2024-02-23 08:00:00+00:00,0.0,466.0,0.0,0.0,0.0,265.0,18.0,0.0,749.0
2024-02-23 09:00:00+00:00,0.0,608.0,0.0,0.0,0.0,392.0,0.0,95.0,1095.0
2024-02-23 10:00:00+00:00,0.0,616.0,0.0,0.0,0.0,431.0,0.0,104.0,1151.0
2024-02-23 11:00:00+00:00,0.0,607.0,0.0,0.0,0.0,474.0,0.0,138.0,1219.0
2024-02-23 12:00:00+00:00,0.0,559.0,0.0,0.0,0.0,446.0,0.0,50.0,1055.0
2024-02-23 13:00:00+00:00,0.0,370.0,0.0,0.0,0.0,216.0,36.0,0.0,622.0
2024-02-23 14:00:00+00:00,0.0,192.0,0.0,0.0,0.0,72.0,79.0,0.0,343.0
2024-02-23 15:00:00+00:00,0.0,37.0,0.0,0.0,26.0,22.0,48.0,0.0,133.0
2024-02-23 16:00:00+00:00,54.0,0.0,0.0,0.0,54.0,0.0,105.0,0.0,213.0
2024-02-23 17:00:00+00:00,8.0,0.0,0.0,0.0,101.0,0.0,35.0,0.0,144.0
2024-02-23 18:00:00+00:00,0.0,45.0,0.0,0.0,79.0,0.0,37.0,0.0,161.0
2024-02-23 19:00:00+00:00,0.0,26.0,0.0,0.0,0.0,0.0,178.0,0.0,204.0
2024-02-23 20:00:00+00:00,0.0,68.0,0.0,0.0,0.0,0.0,169.0,0.0,237.0
2024-02-23 21:00:00+00:00,0.0,99.0,0.0,0.0,0.0,0.0,270.0,0.0,369.0
2024-02-23 22:00:00+00:00,0.0,195.0,0.0,0.0,0.0,0.0,235.0,76.0,506.0
2024-02-23 23:00:00+00:00,0.0,172.0,0.0,0.0,0.0,0.0,258.0,5.0,435.0
2024-02-24 00:00:00+00:00,0.0,113.0,0.0,0.0,0.0,0.0,331.0,0.0,444.0
2024-02-24 01:00:00+00:00,0.0,112.0,0.0,0.0,0.0,0.0,325.0,134.0,571.0
2024-02-24 02:00:00+00:00,0.0,134.0,0.0,0.0,0.0,22.0,272.0,231.0,659.0
2024-02-24 03:00:00+00:00,0.0,63.0,0.0,0.0,0.0,0.0,328.0,215.0,606.0
2024-02-24 04:00:00+00:00,0.0,58.0,0.0,0.0,0.0,0.0,357.0,0.0,415.0
2024-02-24 05:00:00+00:00,0.0,86.0,0.0,0.0,0.0,0.0,354.0,57.0,497.0
2024-02-24 06:00:00+00:00,0.0,261.0,0.0,0.0,0.0,42.0,235.0,51.0,589.0
2024-02-24 07:00:00+00:00,0.0,384.0,0.0,0.0,0.0,117.0,116.0,12.0,629.0
2024-02-24 08:00:00+00:00,0.0,502.0,0.0,0.0,0.0,174.0,10.0,59.0,745.0
2024-02-24 09:00:00+00:00,0.0,571.0,0.0,0.0,0.0,266.0,0.0,91.0,928.0
2024-02-24 10:00:00+00:00,0.0,603.0,0.0,0.0,0.0,378.0,0.0,192.0,1173.0
2024-02-24 11:00:00+00:00,0.0,598.0,0.0,0.0,0.0,359.0,0.0,262.0,1219.0
2024-02-24 12:00:00+00:00,0.0,511.0,0.0,0.0,0.0,268.0,0.0,238.0,1017.0
2024-02-24 13:00:00+00:00,0.0,352.0,0.0,0.0,0.0,88.0,141.0,203.0,784.0
2024-02-24 14:00:00+00:00,0.0,161.0,0.0,16.0,0.0,0.0,228.0,0.0,405.0
2024-02-24 15:00:00+00:00,56.0,2.0,0.0,0.0,0.0,0.0,212.0,0.0,270.0
2024-02-24 16:00:00+00:00,99.0,13.0,0.0,0.0,0.0,0.0,167.0,0.0,279.0
2024-02-24 17:00:00+00:00,83.0,85.0,0.0,0.0,0.0,0.0,105.0,0.0,273.0
2024-02-24 18:00:00+00:00,43.0,168.0,0.0,0.0,0.0,0.0,124.0,0.0,335.0
2024-02-24 19:00:00+00:00,24.0,141.0,0.0,0.0,0.0,0.0,264.0,0.0,429.0
2024-02-24 20:00:00+00:00,3.0,167.0,0.0,0.0,0.0,0.0,251.0,14.0,435.0
2024-02-24 21:00:00+00:00,0.0,139.0,0.0,2.0,0.0,0.0,294.0,15.0,450.0
2024-02-24 22:00:00+00:00,0.0,169.0,0.0,3.0,0.0,0.0,286.0,83.0,541.0
2024-02-24 23:00:00+00:00,6.0,161.0,0.0,65.0,0.0,0.0,363.0,99.0,694.0
2024-02-25 00:00:00+00:00,3.0,137.0,0.0,28.0,0.0,0.0,387.0,116.0,671.0
2024-02-25 01:00:00+00:00,17.0,118.0,0.0,0.0,0.0,0.0,385.0,217.0,737.0
2024-02-25 02:00:00+00:00,26.0,127.0,0.0,0.0,0.0,7.0,354.0,219.0,733.0
2024-02-25 03:00:00+00:00,27.0,116.0,0.0,0.0,0.0,21.0,360.0,188.0,712.0
2024-02-25 04:00:00+00:00,38.0,116.0,0.0,0.0,0.0,14.0,367.0,140.0,675.0
2024-02-25 05:00:00+00:00,0.0,156.0,0.0,0.0,0.0,0.0,346.0,189.0,691.0
2024-02-25 06:00:00+00:00,15.0,120.0,0.0,0.0,0.0,0.0,345.0,171.0,651.0
2024-02-25 07:00:00+00:00,26.0,126.0,0.0,0.0,0.0,0.0,339.0,155.0,646.0
2024-02-25 08:00:00+00:00,30.0,114.0,0.0,39.0,0.0,0.0,343.0,246.0,772.0
2024-02-25 09:00:00+00:00,4.0,190.0,0.0,24.0,0.0,0.0,301.0,326.0,845.0
2024-02-25 10:00:00+00:00,0.0,231.0,0.0,6.0,0.0,0.0,252.0,371.0,860.0
2024-02-25 11:00:00+00:00,0.0,254.0,0.0,0.0,0.0,0.0,203.0,403.0,860.0
2024-02-25 12:00:00+00:00,0.0,240.0,0.0,0.0,0.0,0.0,223.0,395.0,858.0
2024-02-25 13:00:00+00:00,7.0,146.0,0.0,0.0,0.0,0.0,280.0,371.0,804.0
2024-02-25 14:00:00+00:00,35.0,51.0,0.0,0.0,0.0,0.0,293.0,147.0,526.0
2024-02-25 15:00:00+00:00,91.0,1.0,0.0,0.0,0.0,0.0,164.0,0.0,256.0
2024-02-25 16:00:00+00:00,67.0,64.0,0.0,0.0,0.0,36.0,38.0,0.0,205.0
2024-02-25 17:00:00+00:00,48.0,113.0,0.0,0.0,38.0,95.0,0.0,0.0,294.0
2024-02-25 18:00:00+00:00,52.0,144.0,0.0,0.0,0.0,81.0,28.0,0.0,305.0
2024-02-25 19:00:00+00:00,46.0,175.0,0.0,0.0,0.0,0.0,158.0,0.0,379.0
2024-02-25 20:00:00+00:00,0.0,228.0,0.0,0.0,0.0,0.0,137.0,2.0,367.0
2024-02-25 21:00:00+00:00,0.0,237.0,0.0,0.0,0.0,0.0,114.0,29.0,380.0
2024-02-25 22:00:00+00:00,0.0,263.0,0.0,0.0,0.0,35.0,60.0,8.0,366.0
2024-02-25 23:00:00+00:00,0.0,238.0,0.0,0.0,0.0,81.0,132.0,101.0,552.0
2024-02-26 00:00:00+00:00,0.0,221.0,0.0,0.0,0.0,131.0,138.0,168.0,658.0
2024-02-26 01:00:00+00:00,0.0,225.0,0.0,0.0,0.0,169.0,127.0,235.0,756.0
2024-02-26 02:00:00+00:00,0.0,197.0,0.0,0.0,0.0,117.0,197.0,237.0,748.0
2024-02-26 03:00:00+00:00,0.0,116.0,0.0,0.0,0.0,21.0,325.0,209.0,671.0
2024-02-26 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,403.0,136.0,539.0
2024-02-26 05:00:00+00:00,99.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,571.0
2024-02-26 06:00:00+00:00,151.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,538.0
2024-02-26 07:00:00+00:00,95.0,0.0,0.0,6.0,0.0,0.0,346.0,0.0,447.0
2024-02-26 08:00:00+00:00,19.0,27.0,0.0,4.0,0.0,0.0,301.0,0.0,351.0
2024-02-26 09:00:00+00:00,0.0,139.0,0.0,0.0,0.0,0.0,278.0,0.0,417.0
2024-02-26 10:00:00+00:00,0.0,215.0,0.0,3.0,0.0,0.0,237.0,63.0,518.0
2024-02-26 11:00:00+00:00,0.0,181.0,0.0,5.0,0.0,0.0,245.0,35.0,466.0
2024-02-26 12:00:00+00:00,0.0,141.0,0.0,0.0,0.0,0.0,266.0,28.0,435.0
2024-02-26 13:00:00+00:00,11.0,42.0,0.0,11.0,0.0,0.0,311.0,1.0,376.0
2024-02-26 14:00:00+00:00,85.0,0.0,0.0,8.0,0.0,0.0,321.0,0.0,414.0
2024-02-26 15:00:00+00:00,163.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,442.0
2024-02-26 16:00:00+00:00,205.0,0.0,0.0,5.0,0.0,0.0,341.0,0.0,551.0
2024-02-26 17:00:00+00:00,138.0,22.0,0.0,0.0,0.0,0.0,237.0,0.0,397.0
2024-02-26 18:00:00+00:00,141.0,42.0,0.0,0.0,0.0,0.0,252.0,0.0,435.0
2024-02-26 19:00:00+00:00,177.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,508.0
2024-02-26 20:00:00+00:00,109.0,27.0,0.0,1.0,0.0,0.0,335.0,0.0,472.0
2024-02-26 21:00:00+00:00,143.0,3.0,0.0,34.0,0.0,0.0,333.0,0.0,513.0
2024-02-26 22:00:00+00:00,132.0,19.0,0.0,16.0,0.0,0.0,371.0,0.0,538.0
2024-02-26 23:00:00+00:00,129.0,0.0,0.0,17.0,0.0,0.0,427.0,0.0,573.0
2024-02-27 00:00:00+00:00,58.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,462.0
2024-02-27 01:00:00+00:00,39.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,406.0
2024-02-27 02:00:00+00:00,71.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,459.0
2024-02-27 03:00:00+00:00,151.0,0.0,3.0,0.0,0.0,0.0,446.0,0.0,600.0
2024-02-27 04:00:00+00:00,269.0,0.0,73.0,1.0,0.0,0.0,465.0,0.0,808.0
2024-02-27 05:00:00+00:00,275.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,686.0
2024-02-27 06:00:00+00:00,171.0,0.0,0.0,0.0,86.0,0.0,122.0,0.0,379.0
2024-02-27 07:00:00+00:00,0.0,97.0,0.0,0.0,0.0,0.0,153.0,0.0,250.0
2024-02-27 08:00:00+00:00,0.0,181.0,0.0,0.0,0.0,45.0,114.0,0.0,340.0
2024-02-27 09:00:00+00:00,0.0,329.0,0.0,0.0,0.0,161.0,90.0,0.0,580.0
2024-02-27 10:00:00+00:00,0.0,351.0,0.0,0.0,0.0,158.0,114.0,0.0,623.0
2024-02-27 11:00:00+00:00,0.0,321.0,0.0,0.0,0.0,167.0,105.0,0.0,593.0
2024-02-27 12:00:00+00:00,0.0,276.0,0.0,0.0,0.0,91.0,176.0,0.0,543.0
2024-02-27 13:00:00+00:00,0.0,114.0,0.0,0.0,0.0,0.0,248.0,0.0,362.0
2024-02-27 14:00:00+00:00,113.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,432.0
2024-02-27 15:00:00+00:00,228.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,450.0
2024-02-27 16:00:00+00:00,207.0,0.0,0.0,0.0,97.0,0.0,84.0,0.0,388.0
2024-02-27 17:00:00+00:00,145.0,0.0,0.0,0.0,92.0,0.0,78.0,0.0,315.0
2024-02-27 18:00:00+00:00,193.0,0.0,0.0,0.0,36.0,0.0,153.0,0.0,382.0
2024-02-27 19:00:00+00:00,253.0,0.0,0.0,0.0,62.0,0.0,161.0,0.0,476.0
2024-02-27 20:00:00+00:00,215.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,504.0
2024-02-27 21:00:00+00:00,155.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,471.0
2024-02-27 22:00:00+00:00,121.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,422.0
2024-02-27 23:00:00+00:00,158.0,0.0,8.0,10.0,0.0,0.0,391.0,0.0,567.0
2024-02-28 00:00:00+00:00,162.0,0.0,24.0,22.0,0.0,0.0,404.0,0.0,612.0
2024-02-28 01:00:00+00:00,143.0,0.0,4.0,8.0,0.0,0.0,400.0,0.0,555.0
2024-02-28 02:00:00+00:00,152.0,0.0,14.0,3.0,0.0,0.0,399.0,0.0,568.0
2024-02-28 03:00:00+00:00,179.0,0.0,56.0,7.0,0.0,0.0,417.0,0.0,659.0
2024-02-28 04:00:00+00:00,199.0,0.0,56.0,1.0,0.0,0.0,334.0,0.0,590.0
2024-02-28 05:00:00+00:00,244.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,536.0
2024-02-28 06:00:00+00:00,180.0,0.0,0.0,0.0,203.0,0.0,18.0,0.0,401.0
2024-02-28 07:00:00+00:00,111.0,38.0,0.0,0.0,152.0,14.0,11.0,0.0,326.0
2024-02-28 08:00:00+00:00,59.0,91.0,0.0,0.0,106.0,0.0,9.0,0.0,265.0
2024-02-28 09:00:00+00:00,0.0,186.0,0.0,0.0,0.0,0.0,71.0,0.0,257.0
2024-02-28 10:00:00+00:00,0.0,301.0,0.0,0.0,0.0,131.0,0.0,0.0,432.0
2024-02-28 11:00:00+00:00,0.0,306.0,0.0,0.0,44.0,173.0,0.0,0.0,523.0
2024-02-28 12:00:00+00:00,0.0,265.0,0.0,0.0,0.0,106.0,0.0,0.0,371.0
2024-02-28 13:00:00+00:00,0.0,151.0,0.0,0.0,0.0,26.0,59.0,0.0,236.0
2024-02-28 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,128.0
2024-02-28 15:00:00+00:00,105.0,0.0,0.0,0.0,158.0,0.0,27.0,0.0,290.0
2024-02-28 16:00:00+00:00,107.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,371.0
2024-02-28 17:00:00+00:00,118.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,406.0
2024-02-28 18:00:00+00:00,107.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,340.0
2024-02-28 19:00:00+00:00,141.0,0.0,0.0,0.0,137.0,0.0,57.0,0.0,335.0
2024-02-28 20:00:00+00:00,66.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,191.0
2024-02-28 21:00:00+00:00,78.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,240.0
2024-02-28 22:00:00+00:00,144.0,0.0,0.0,1.0,0.0,0.0,194.0,0.0,339.0
2024-02-28 23:00:00+00:00,185.0,0.0,97.0,129.0,0.0,0.0,391.0,0.0,802.0
