,DK,FI,DE,SE,NL,UK,sum
2022-02-12 02:00:00+00:00,0.0,0.0,0.0,1176.0,0.0,0.0,294.0
2022-02-12 03:00:00+00:00,138.0,0.0,0.0,1051.0,0.0,0.0,297.25
2022-02-12 04:00:00+00:00,194.0,0.0,0.0,1165.0,0.0,0.0,339.75
2022-02-12 05:00:00+00:00,385.0,0.0,0.0,865.0,0.0,0.0,312.5
2022-02-12 06:00:00+00:00,425.0,0.0,0.0,896.0,0.0,0.0,330.25
2022-02-12 07:00:00+00:00,468.0,0.0,0.0,954.0,0.0,0.0,355.5
2022-02-12 08:00:00+00:00,828.0,0.0,0.0,1042.0,0.0,0.0,467.5
2022-02-12 09:00:00+00:00,1261.0,0.0,0.0,1205.0,0.0,0.0,616.5
2022-02-12 10:00:00+00:00,1586.0,0.0,4.75,1052.0,6.0,0.0,665.75
2022-02-12 11:00:00+00:00,1608.0,0.0,227.75,1038.0,201.0,0.0,939.5
2022-02-12 12:00:00+00:00,1609.0,0.0,451.5,784.0,708.0,0.0,1226.75
2022-02-12 13:00:00+00:00,1608.0,0.0,15.0,861.0,437.0,0.0,741.5
2022-02-12 14:00:00+00:00,1605.0,0.0,0.0,915.0,136.0,0.0,664.0
2022-02-12 15:00:00+00:00,1537.0,0.0,0.0,932.0,0.0,0.0,617.25
2022-02-12 16:00:00+00:00,1139.0,0.0,0.0,776.0,0.0,0.0,478.75
2022-02-12 17:00:00+00:00,1089.0,0.0,0.0,1046.0,0.0,0.0,533.75
2022-02-12 18:00:00+00:00,1475.0,0.0,0.0,1057.0,0.0,0.0,633.0
2022-02-12 19:00:00+00:00,1600.0,0.0,0.0,1081.0,0.0,0.0,670.25
2022-02-12 20:00:00+00:00,1608.0,0.0,0.0,1203.0,0.0,0.0,702.75
2022-02-12 21:00:00+00:00,1608.0,0.0,0.0,1391.0,0.0,0.0,749.75
2022-02-12 22:00:00+00:00,1608.0,0.0,0.0,1475.0,0.0,0.0,770.75
2022-02-12 23:00:00+00:00,1608.0,0.0,7.25,1212.0,0.0,0.0,712.25
2022-02-13 00:00:00+00:00,1608.0,0.0,198.75,1396.0,0.0,0.0,949.75
2022-02-13 01:00:00+00:00,1608.0,0.0,0.0,1379.0,0.0,0.0,746.75
2022-02-13 02:00:00+00:00,1608.0,0.0,29.0,1326.0,0.0,0.0,762.5
2022-02-13 03:00:00+00:00,1608.0,0.0,0.0,1344.0,0.0,0.0,738.0
2022-02-13 04:00:00+00:00,1608.0,0.0,258.25,1184.0,0.0,0.0,956.25
2022-02-13 05:00:00+00:00,1608.0,0.0,802.5,900.0,0.0,0.0,1429.5
2022-02-13 06:00:00+00:00,1608.0,0.0,587.5,670.0,0.0,0.0,1157.0
2022-02-13 07:00:00+00:00,1608.0,0.0,626.75,433.0,0.0,0.0,1137.0
2022-02-13 08:00:00+00:00,1608.0,0.0,726.0,365.0,0.0,0.0,1219.25
2022-02-13 09:00:00+00:00,1608.0,0.0,1197.5,675.0,0.0,0.0,1768.25
2022-02-13 10:00:00+00:00,1608.0,0.0,1175.0,1183.0,0.0,0.0,1872.75
2022-02-13 11:00:00+00:00,1608.0,0.0,1174.25,1169.0,0.0,0.0,1868.5
2022-02-13 12:00:00+00:00,1608.0,0.0,1203.0,1222.0,0.0,0.0,1910.5
2022-02-13 13:00:00+00:00,1609.0,0.0,1260.0,1198.0,0.0,0.0,1961.75
2022-02-13 14:00:00+00:00,1608.0,0.0,1303.0,1239.0,0.0,0.0,2014.75
2022-02-13 15:00:00+00:00,1577.0,0.0,1018.25,696.0,0.0,0.0,1586.5
2022-02-13 16:00:00+00:00,1142.0,0.0,705.25,500.0,0.0,0.0,1115.75
2022-02-13 17:00:00+00:00,1317.0,0.0,167.75,574.0,0.0,0.0,640.5
2022-02-13 18:00:00+00:00,1590.0,0.0,704.5,517.0,0.0,0.0,1231.25
2022-02-13 19:00:00+00:00,1608.0,0.0,1005.0,904.0,0.0,0.0,1633.0
2022-02-13 20:00:00+00:00,1608.0,0.0,1002.75,1037.0,0.0,0.0,1664.0
2022-02-13 21:00:00+00:00,1608.0,0.0,878.25,839.0,0.0,0.0,1490.0
2022-02-13 22:00:00+00:00,1608.0,0.0,1011.75,667.0,0.0,0.0,1580.5
2022-02-13 23:00:00+00:00,1608.0,0.0,1063.5,1123.0,0.0,0.0,1746.25
2022-02-14 00:00:00+00:00,1608.0,0.0,1057.5,1392.0,0.0,0.0,1807.5
2022-02-14 01:00:00+00:00,1608.0,0.0,1057.5,1401.0,0.0,0.0,1809.75
2022-02-14 02:00:00+00:00,1608.0,0.0,1065.5,1329.0,0.0,0.0,1799.75
2022-02-14 03:00:00+00:00,1608.0,0.0,1065.5,959.0,0.0,0.0,1707.25
2022-02-14 04:00:00+00:00,1607.0,0.0,1034.25,663.0,0.0,0.0,1601.75
2022-02-14 05:00:00+00:00,1608.0,0.0,491.25,356.0,0.0,0.0,982.25
2022-02-14 06:00:00+00:00,1605.0,6.0,12.5,300.0,0.0,0.0,490.25
2022-02-14 07:00:00+00:00,1562.0,3.0,219.75,469.0,0.0,0.0,728.25
2022-02-14 08:00:00+00:00,1605.0,3.0,795.5,581.0,0.0,0.0,1342.75
2022-02-14 09:00:00+00:00,1609.0,0.0,1101.75,690.0,0.0,0.0,1676.5
2022-02-14 10:00:00+00:00,1609.0,0.0,1103.0,546.0,0.0,0.0,1641.75
2022-02-14 11:00:00+00:00,1609.0,0.0,1048.5,606.0,0.0,0.0,1602.25
2022-02-14 12:00:00+00:00,1609.0,0.0,998.25,586.0,0.0,0.0,1547.0
2022-02-14 13:00:00+00:00,1588.0,0.0,421.5,644.0,0.0,0.0,979.5
2022-02-14 14:00:00+00:00,1367.0,0.0,4.25,712.0,0.0,0.0,524.0
2022-02-14 15:00:00+00:00,1137.0,0.0,0.0,622.0,0.0,0.0,439.75
2022-02-14 16:00:00+00:00,788.0,0.0,0.0,404.0,0.0,0.0,298.0
2022-02-14 17:00:00+00:00,811.0,0.0,0.0,359.0,0.0,0.0,292.5
2022-02-14 18:00:00+00:00,1167.0,0.0,0.0,464.0,0.0,0.0,407.75
2022-02-14 19:00:00+00:00,1348.0,0.0,0.0,801.0,0.0,0.0,537.25
2022-02-14 20:00:00+00:00,1573.0,0.0,0.0,781.0,0.0,0.0,588.5
2022-02-14 21:00:00+00:00,1545.0,0.0,0.0,821.0,0.0,0.0,591.5
2022-02-14 22:00:00+00:00,1457.0,0.0,0.0,1196.0,0.0,0.0,663.25
2022-02-14 23:00:00+00:00,1252.0,0.0,0.0,1287.0,0.0,0.0,634.75
2022-02-15 00:00:00+00:00,1245.0,0.0,0.0,1333.0,0.0,0.0,644.5
2022-02-15 01:00:00+00:00,1133.0,0.0,0.0,1447.0,0.0,0.0,645.0
2022-02-15 02:00:00+00:00,891.0,0.0,0.0,1370.0,0.0,0.0,565.25
2022-02-15 03:00:00+00:00,765.0,0.0,0.0,1481.0,0.0,0.0,561.5
2022-02-15 04:00:00+00:00,868.0,0.0,0.0,1096.0,0.0,0.0,491.0
2022-02-15 05:00:00+00:00,614.0,0.0,0.0,644.0,0.0,0.0,314.5
2022-02-15 06:00:00+00:00,446.0,0.0,0.0,452.0,0.0,0.0,224.5
2022-02-15 07:00:00+00:00,649.0,0.0,0.0,129.0,0.0,0.0,194.5
2022-02-15 08:00:00+00:00,697.0,0.0,0.0,172.0,0.0,0.0,217.25
2022-02-15 09:00:00+00:00,906.0,0.0,0.0,141.0,0.0,0.0,261.75
2022-02-15 10:00:00+00:00,1104.0,0.0,0.0,218.0,0.0,0.0,330.5
2022-02-15 11:00:00+00:00,1157.0,0.0,0.0,416.0,0.0,0.0,393.25
2022-02-15 12:00:00+00:00,1198.0,0.0,0.0,474.0,0.0,0.0,418.0
2022-02-15 13:00:00+00:00,1197.0,0.0,0.0,543.0,0.0,0.0,435.0
2022-02-15 14:00:00+00:00,1145.0,0.0,0.0,667.0,0.0,0.0,453.0
2022-02-15 15:00:00+00:00,871.0,0.0,0.0,539.0,0.0,0.0,352.5
2022-02-15 16:00:00+00:00,507.0,0.0,0.0,242.0,0.0,0.0,187.25
2022-02-15 17:00:00+00:00,636.0,0.0,0.0,430.0,0.0,0.0,266.5
2022-02-15 18:00:00+00:00,1062.0,0.0,0.0,669.0,0.0,0.0,432.75
2022-02-15 19:00:00+00:00,1486.0,0.0,19.5,978.0,0.0,0.0,635.5
2022-02-15 20:00:00+00:00,1601.0,0.0,538.5,750.0,0.0,0.0,1126.25
2022-02-15 21:00:00+00:00,1609.0,0.0,553.75,1102.0,0.0,0.0,1231.5
2022-02-15 22:00:00+00:00,1609.0,0.0,999.0,1180.0,0.0,0.0,1696.25
2022-02-15 23:00:00+00:00,1609.0,0.0,1049.0,1273.0,0.0,0.0,1769.5
2022-02-16 00:00:00+00:00,1609.0,0.0,1092.75,1214.0,0.0,0.0,1798.5
2022-02-16 01:00:00+00:00,1594.0,0.0,520.5,1227.0,0.0,0.0,1225.75
2022-02-16 02:00:00+00:00,1150.0,0.0,17.0,1347.0,0.0,0.0,641.25
2022-02-16 03:00:00+00:00,633.0,0.0,228.25,1301.0,0.0,0.0,711.75
2022-02-16 04:00:00+00:00,218.0,0.0,356.25,960.0,0.0,0.0,650.75
2022-02-16 05:00:00+00:00,127.0,0.0,41.75,391.0,0.0,0.0,171.25
2022-02-16 06:00:00+00:00,20.0,0.0,1.5,328.0,0.0,0.0,88.5
2022-02-16 07:00:00+00:00,11.0,0.0,31.75,670.0,0.0,0.0,202.0
2022-02-16 08:00:00+00:00,48.0,0.0,167.0,743.0,0.0,0.0,364.75
2022-02-16 09:00:00+00:00,266.0,0.0,245.0,475.0,0.0,0.0,430.25
2022-02-16 10:00:00+00:00,618.0,4.0,0.25,304.0,0.0,0.0,231.75
2022-02-16 11:00:00+00:00,883.0,7.0,0.0,247.0,0.0,0.0,284.25
2022-02-16 12:00:00+00:00,1196.0,10.0,0.0,425.0,0.0,0.0,407.75
2022-02-16 13:00:00+00:00,1582.0,8.0,25.25,408.0,0.0,0.0,524.75
2022-02-16 14:00:00+00:00,1608.0,14.0,0.0,664.0,0.0,0.0,571.5
2022-02-16 15:00:00+00:00,1591.0,14.0,0.0,907.0,0.0,0.0,628.0
2022-02-16 16:00:00+00:00,1333.0,16.0,0.0,443.0,0.0,0.0,448.0
2022-02-16 17:00:00+00:00,1117.0,12.0,0.0,397.0,0.0,0.0,381.5
2022-02-16 18:00:00+00:00,1301.0,8.0,0.0,401.0,0.0,0.0,427.5
2022-02-16 19:00:00+00:00,1589.0,2.0,1.75,457.0,0.0,0.0,513.75
2022-02-16 20:00:00+00:00,1608.0,0.0,360.25,515.0,0.0,0.0,891.0
2022-02-16 21:00:00+00:00,1608.0,0.0,491.75,807.0,0.0,0.0,1095.5
2022-02-16 22:00:00+00:00,1608.0,0.0,966.5,887.0,0.0,0.0,1590.25
2022-02-16 23:00:00+00:00,1609.0,0.0,970.0,1121.0,195.0,0.0,1701.25
2022-02-17 00:00:00+00:00,1609.0,0.0,978.0,1577.0,456.0,0.0,1888.5
2022-02-17 01:00:00+00:00,1609.0,0.0,969.25,1550.0,292.0,304.0,1908.0
2022-02-17 02:00:00+00:00,1609.0,0.0,959.25,1335.0,555.0,738.0,2018.5
2022-02-17 03:00:00+00:00,1609.0,0.0,751.0,1382.0,665.0,837.0,1874.25
2022-02-17 04:00:00+00:00,1585.0,0.0,841.25,1384.0,396.0,409.0,1784.75
2022-02-17 05:00:00+00:00,1227.0,0.0,555.0,937.0,0.0,0.0,1096.0
2022-02-17 06:00:00+00:00,842.0,0.0,191.25,1007.0,0.0,0.0,653.5
2022-02-17 07:00:00+00:00,1320.0,3.0,80.25,493.0,0.0,0.0,534.25
2022-02-17 08:00:00+00:00,1582.0,2.0,640.25,742.0,0.0,0.0,1221.75
2022-02-17 09:00:00+00:00,1608.0,0.0,1020.5,797.0,0.0,0.0,1621.75
2022-02-17 10:00:00+00:00,1608.0,0.0,1027.0,712.0,0.0,0.0,1607.0
2022-02-17 11:00:00+00:00,1609.0,0.0,999.75,538.0,328.0,0.0,1618.5
2022-02-17 12:00:00+00:00,1609.0,0.0,989.25,407.0,722.0,0.0,1673.75
2022-02-17 13:00:00+00:00,1609.0,0.0,989.0,428.0,588.0,0.0,1645.25
2022-02-17 14:00:00+00:00,1609.0,0.0,980.25,585.0,13.0,0.0,1532.0
2022-02-17 15:00:00+00:00,1596.0,0.0,973.25,549.0,0.0,0.0,1509.5
2022-02-17 16:00:00+00:00,1377.0,0.0,400.25,749.0,0.0,0.0,931.75
2022-02-17 17:00:00+00:00,1008.0,0.0,8.5,861.0,0.0,0.0,475.75
2022-02-17 18:00:00+00:00,1358.0,0.0,427.0,795.0,0.0,0.0,965.25
2022-02-17 19:00:00+00:00,1593.0,0.0,1002.75,852.0,0.0,0.0,1614.0
2022-02-17 20:00:00+00:00,1608.0,0.0,1028.0,727.0,0.0,0.0,1611.75
2022-02-17 21:00:00+00:00,1608.0,0.0,1028.0,986.0,0.0,0.0,1676.5
2022-02-17 22:00:00+00:00,1609.0,0.0,1033.5,1157.0,0.0,0.0,1725.0
2022-02-17 23:00:00+00:00,1608.0,0.0,956.0,1487.0,0.0,0.0,1729.75
2022-02-18 00:00:00+00:00,1609.0,0.0,945.75,1550.0,0.0,0.0,1735.5
2022-02-18 01:00:00+00:00,1609.0,0.0,995.75,1757.0,0.0,0.0,1837.25
2022-02-18 02:00:00+00:00,1583.0,0.0,1024.75,1861.0,0.0,0.0,1885.75
2022-02-18 03:00:00+00:00,1187.0,0.0,459.75,1820.0,0.0,0.0,1211.5
2022-02-18 04:00:00+00:00,746.0,0.0,12.75,1386.0,0.0,0.0,545.75
2022-02-18 05:00:00+00:00,303.0,0.0,0.0,1210.0,0.0,0.0,378.25
2022-02-18 06:00:00+00:00,63.0,0.0,0.0,1210.0,0.0,0.0,318.25
2022-02-18 07:00:00+00:00,389.0,0.0,0.0,488.0,0.0,0.0,219.25
2022-02-18 08:00:00+00:00,184.0,0.0,0.0,398.0,0.0,0.0,145.5
2022-02-18 09:00:00+00:00,144.0,0.0,0.0,300.0,0.0,0.0,111.0
2022-02-18 10:00:00+00:00,181.0,0.0,0.0,305.0,0.0,0.0,121.5
2022-02-18 11:00:00+00:00,390.0,0.0,0.0,472.0,0.0,0.0,215.5
2022-02-18 12:00:00+00:00,742.0,0.0,193.25,368.0,0.0,0.0,470.75
2022-02-18 13:00:00+00:00,980.0,0.0,772.0,410.0,0.0,0.0,1119.5
2022-02-18 14:00:00+00:00,1189.0,0.0,967.5,348.0,0.0,0.0,1351.75
2022-02-18 15:00:00+00:00,986.0,0.0,572.5,522.0,0.0,0.0,949.5
2022-02-18 16:00:00+00:00,570.0,0.0,22.0,439.0,0.0,0.0,274.25
2022-02-18 17:00:00+00:00,350.0,0.0,0.0,382.0,0.0,0.0,183.0
2022-02-18 18:00:00+00:00,0.0,0.0,0.0,817.0,0.0,0.0,204.25
2022-02-18 19:00:00+00:00,210.0,0.0,0.0,920.0,0.0,0.0,282.5
2022-02-18 20:00:00+00:00,431.0,0.0,0.0,731.0,0.0,0.0,290.5
2022-02-18 21:00:00+00:00,354.0,0.0,61.0,673.0,0.0,0.0,317.75
2022-02-18 22:00:00+00:00,762.0,0.0,641.5,617.0,0.0,0.0,986.25
2022-02-18 23:00:00+00:00,1204.0,0.0,1221.5,873.0,0.0,0.0,1740.75
2022-02-19 00:00:00+00:00,1583.0,0.0,1329.5,985.0,0.0,0.0,1971.5
2022-02-19 01:00:00+00:00,1608.0,0.0,1233.75,1064.0,6.0,0.0,1903.25
2022-02-19 02:00:00+00:00,1609.0,0.0,1188.75,1107.0,159.0,0.0,1907.5
2022-02-19 03:00:00+00:00,1609.0,0.0,1071.0,764.0,272.0,112.0,1760.25
2022-02-19 04:00:00+00:00,1609.0,0.0,1070.0,1307.0,162.0,0.0,1839.5
2022-02-19 05:00:00+00:00,1609.0,0.0,1158.5,1488.0,0.0,0.0,1932.75
2022-02-19 06:00:00+00:00,1609.0,0.0,1153.75,1735.0,0.0,0.0,1989.75
2022-02-19 07:00:00+00:00,1609.0,0.0,1144.75,1478.0,0.0,0.0,1916.5
2022-02-19 08:00:00+00:00,1609.0,0.0,1153.5,1502.0,127.0,0.0,1963.0
2022-02-19 09:00:00+00:00,1609.0,0.0,1150.25,1371.0,716.0,0.0,2074.25
2022-02-19 10:00:00+00:00,1610.0,0.0,1069.25,1236.0,730.0,0.0,1963.25
2022-02-19 11:00:00+00:00,1610.0,0.0,1059.0,1454.0,730.0,0.0,2007.5
2022-02-19 12:00:00+00:00,1610.0,0.0,1093.0,1650.0,723.0,0.0,2088.75
2022-02-19 13:00:00+00:00,1610.0,0.0,1085.5,1357.0,514.0,0.0,1955.75
2022-02-19 14:00:00+00:00,1609.0,0.0,1069.0,1400.0,1.0,0.0,1821.5
2022-02-19 15:00:00+00:00,1583.0,0.0,1089.25,1063.0,0.0,0.0,1750.75
2022-02-19 16:00:00+00:00,1185.0,0.0,551.0,914.0,0.0,0.0,1075.75
2022-02-19 17:00:00+00:00,787.0,0.0,18.0,973.0,0.0,0.0,458.0
2022-02-19 18:00:00+00:00,1035.0,0.0,0.0,1171.0,0.0,0.0,551.5
2022-02-19 19:00:00+00:00,1452.0,0.0,165.0,1072.0,0.0,0.0,796.0
2022-02-19 20:00:00+00:00,1600.0,0.0,733.75,1161.0,0.0,0.0,1424.0
2022-02-19 21:00:00+00:00,1608.0,0.0,741.0,878.0,0.0,0.0,1362.5
2022-02-19 22:00:00+00:00,1578.0,0.0,634.5,964.0,0.0,0.0,1270.0
2022-02-19 23:00:00+00:00,1224.0,0.0,251.25,967.0,0.0,0.0,799.0
2022-02-20 00:00:00+00:00,1188.0,0.0,644.5,665.0,0.0,0.0,1107.75
2022-02-20 01:00:00+00:00,1158.0,0.0,893.0,697.0,0.0,0.0,1356.75
2022-02-20 02:00:00+00:00,1055.0,0.0,1131.0,863.0,0.0,303.0,1686.25
2022-02-20 03:00:00+00:00,1184.0,0.0,1204.25,622.0,152.0,740.0,1878.75
2022-02-20 04:00:00+00:00,1211.0,0.0,1344.75,869.0,176.0,894.0,2132.25
2022-02-20 05:00:00+00:00,1457.0,0.0,1193.5,915.0,663.0,900.0,2177.25
2022-02-20 06:00:00+00:00,1591.0,0.0,1230.5,938.0,578.0,880.0,2227.25
2022-02-20 07:00:00+00:00,1534.0,0.0,1263.25,585.0,653.0,447.0,2068.0
2022-02-20 08:00:00+00:00,1604.0,0.0,1319.75,830.0,63.0,0.0,1944.0
2022-02-20 09:00:00+00:00,1609.0,0.0,1191.0,1044.0,0.0,0.0,1854.25
2022-02-20 10:00:00+00:00,1610.0,0.0,1043.5,1510.0,0.0,0.0,1823.5
2022-02-20 11:00:00+00:00,1609.0,0.0,1037.25,1472.0,0.0,0.0,1807.5
2022-02-20 12:00:00+00:00,1609.0,0.0,1037.0,1440.0,0.0,0.0,1799.25
2022-02-20 13:00:00+00:00,1609.0,0.0,1036.75,1669.0,0.0,0.0,1856.25
2022-02-20 14:00:00+00:00,1609.0,0.0,1029.5,1733.0,0.0,0.0,1865.0
2022-02-20 15:00:00+00:00,1609.0,0.0,1054.25,1659.0,0.0,0.0,1871.25
2022-02-20 16:00:00+00:00,1562.0,0.0,1020.25,1342.0,0.0,0.0,1746.25
2022-02-20 17:00:00+00:00,1536.0,0.0,1028.25,1483.0,0.0,0.0,1783.0
2022-02-20 18:00:00+00:00,1526.0,0.0,1045.0,1621.0,0.0,0.0,1831.75
2022-02-20 19:00:00+00:00,1526.0,0.0,1019.0,1775.0,0.0,0.0,1844.25
2022-02-20 20:00:00+00:00,1519.0,0.0,1019.25,1862.0,0.0,0.0,1864.5
2022-02-20 21:00:00+00:00,1519.0,0.0,1044.5,1712.0,0.0,0.0,1852.25
2022-02-20 22:00:00+00:00,1519.0,0.0,1020.0,1696.0,0.0,0.0,1823.75
2022-02-20 23:00:00+00:00,1520.0,0.0,1036.0,2190.0,415.0,0.0,2067.25
2022-02-21 00:00:00+00:00,1520.0,0.0,1028.75,1889.0,616.0,269.0,2102.25
2022-02-21 01:00:00+00:00,1521.0,0.0,1036.75,1922.0,730.0,0.0,2080.0
2022-02-21 02:00:00+00:00,1521.0,0.0,1038.0,1837.0,730.0,85.0,2081.25
2022-02-21 03:00:00+00:00,1521.0,0.0,1057.0,1384.0,702.0,199.0,2008.5
2022-02-21 04:00:00+00:00,1521.0,0.0,1078.75,518.0,214.0,0.0,1642.0
2022-02-21 05:00:00+00:00,1521.0,0.0,1136.75,389.0,0.0,0.0,1614.25
2022-02-21 06:00:00+00:00,1520.0,0.0,628.75,763.0,0.0,0.0,1199.5
2022-02-21 07:00:00+00:00,1603.0,0.0,420.25,596.0,0.0,0.0,970.0
2022-02-21 08:00:00+00:00,1608.0,0.0,922.5,578.0,0.0,0.0,1469.0
2022-02-21 09:00:00+00:00,1610.0,0.0,1100.75,711.0,0.0,0.0,1681.0
2022-02-21 10:00:00+00:00,1610.0,0.0,1145.5,614.0,0.0,0.0,1701.5
2022-02-21 11:00:00+00:00,1610.0,0.0,582.75,813.0,0.0,0.0,1188.5
2022-02-21 12:00:00+00:00,1609.0,0.0,227.25,850.0,0.0,0.0,842.0
2022-02-21 13:00:00+00:00,1559.0,3.0,62.25,679.0,0.0,0.0,622.5
2022-02-21 14:00:00+00:00,1148.0,9.0,0.0,446.0,0.0,0.0,400.75
2022-02-21 15:00:00+00:00,835.0,7.0,0.0,471.0,0.0,0.0,328.25
2022-02-21 16:00:00+00:00,422.0,7.0,0.0,196.0,0.0,0.0,156.25
2022-02-21 17:00:00+00:00,353.0,7.0,0.0,422.0,0.0,0.0,195.5
2022-02-21 18:00:00+00:00,571.0,5.0,0.0,350.0,0.0,0.0,231.5
2022-02-21 19:00:00+00:00,1003.0,6.0,17.5,484.0,0.0,0.0,390.75
2022-02-21 20:00:00+00:00,1430.0,0.0,470.25,149.0,0.0,0.0,865.0
2022-02-21 21:00:00+00:00,1590.0,0.0,463.25,546.0,0.0,0.0,997.25
2022-02-21 22:00:00+00:00,1610.0,0.0,1010.5,541.0,0.0,0.0,1548.25
2022-02-21 23:00:00+00:00,1611.0,0.0,1009.0,576.0,0.0,0.0,1555.75
2022-02-22 00:00:00+00:00,1611.0,0.0,1008.0,741.0,0.0,0.0,1596.0
2022-02-22 01:00:00+00:00,1589.0,0.0,1008.75,718.0,0.0,0.0,1585.5
2022-02-22 02:00:00+00:00,1260.0,2.0,1017.75,670.0,0.0,0.0,1500.75
2022-02-22 03:00:00+00:00,821.0,2.0,1005.5,497.0,0.0,0.0,1335.5
2022-02-22 04:00:00+00:00,375.0,6.0,707.0,263.0,0.0,0.0,868.0
2022-02-22 05:00:00+00:00,0.0,11.0,129.25,0.0,0.0,0.0,132.0
2022-02-22 06:00:00+00:00,0.0,12.0,0.0,0.0,0.0,0.0,3.0
2022-02-22 07:00:00+00:00,0.0,16.0,0.0,0.0,0.0,0.0,4.0
2022-02-22 08:00:00+00:00,0.0,9.0,0.0,0.0,0.0,0.0,2.25
2022-02-22 09:00:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.25
2022-02-22 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 12:00:00+00:00,0.0,0.0,176.75,0.0,0.0,0.0,176.75
2022-02-22 13:00:00+00:00,0.0,0.0,26.75,0.0,0.0,0.0,26.75
2022-02-22 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-22 18:00:00+00:00,0.0,0.0,6.25,0.0,0.0,0.0,6.25
2022-02-22 19:00:00+00:00,168.0,0.0,445.75,0.0,0.0,0.0,487.75
2022-02-22 20:00:00+00:00,707.0,0.0,993.5,107.0,0.0,0.0,1197.0
2022-02-22 21:00:00+00:00,903.0,0.0,1008.5,698.0,0.0,0.0,1408.75
2022-02-22 22:00:00+00:00,1483.0,0.0,1008.25,1013.0,0.0,0.0,1632.25
2022-02-22 23:00:00+00:00,1600.0,0.0,1008.25,1652.0,0.0,0.0,1821.25
2022-02-23 00:00:00+00:00,1610.0,0.0,1005.25,1640.0,0.0,0.0,1817.75
2022-02-23 01:00:00+00:00,1610.0,0.0,945.25,1533.0,0.0,0.0,1731.0
2022-02-23 02:00:00+00:00,1584.0,0.0,909.25,1296.0,0.0,0.0,1629.25
2022-02-23 03:00:00+00:00,1262.0,0.0,862.5,1099.0,0.0,0.0,1452.75
2022-02-23 04:00:00+00:00,882.0,0.0,405.5,681.0,0.0,0.0,796.25
2022-02-23 05:00:00+00:00,310.0,0.0,3.5,0.0,0.0,0.0,81.0
2022-02-23 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-23 08:00:00+00:00,0.0,0.0,5.75,0.0,0.0,0.0,5.75
2022-02-23 09:00:00+00:00,309.0,0.0,433.25,582.0,0.0,0.0,656.0
2022-02-23 10:00:00+00:00,754.0,0.0,739.0,1006.0,17.0,0.0,1183.25
2022-02-23 11:00:00+00:00,1196.0,0.0,856.0,880.0,535.0,0.0,1508.75
2022-02-23 12:00:00+00:00,1559.0,0.0,671.25,1004.0,719.0,0.0,1491.75
2022-02-23 13:00:00+00:00,1214.0,0.0,191.5,929.0,433.0,0.0,835.5
2022-02-23 14:00:00+00:00,853.0,0.0,0.75,832.0,0.0,0.0,422.0
2022-02-23 15:00:00+00:00,488.0,0.0,0.0,553.0,0.0,0.0,260.25
2022-02-23 16:00:00+00:00,355.0,0.0,0.0,163.0,0.0,0.0,129.5
2022-02-23 17:00:00+00:00,706.0,0.0,0.0,48.0,0.0,0.0,188.5
2022-02-23 18:00:00+00:00,1062.0,0.0,0.0,675.0,0.0,0.0,434.25
2022-02-23 19:00:00+00:00,1478.0,0.0,0.0,775.0,0.0,0.0,563.25
2022-02-23 20:00:00+00:00,1602.0,0.0,0.0,782.0,0.0,0.0,596.0
2022-02-23 21:00:00+00:00,1610.0,0.0,0.0,1160.0,0.0,0.0,692.5
2022-02-23 22:00:00+00:00,1610.0,0.0,0.0,1286.0,0.0,0.0,724.0
2022-02-23 23:00:00+00:00,1610.0,0.0,0.0,1280.0,0.0,0.0,722.5
2022-02-24 00:00:00+00:00,1611.0,0.0,0.0,1386.0,0.0,0.0,749.25
2022-02-24 01:00:00+00:00,1611.0,0.0,0.0,1556.0,0.0,0.0,791.75
2022-02-24 02:00:00+00:00,1610.0,0.0,0.0,1528.0,0.0,0.0,784.5
2022-02-24 03:00:00+00:00,1585.0,0.0,0.0,1234.0,0.0,0.0,704.75
2022-02-24 04:00:00+00:00,1210.0,0.0,0.0,994.0,0.0,0.0,551.0
2022-02-24 05:00:00+00:00,809.0,0.0,0.0,562.0,0.0,0.0,342.75
2022-02-24 06:00:00+00:00,768.0,0.0,0.0,502.0,0.0,0.0,317.5
2022-02-24 07:00:00+00:00,604.0,0.0,0.0,442.0,0.0,0.0,261.5
2022-02-24 08:00:00+00:00,598.0,0.0,0.0,528.0,0.0,0.0,281.5
2022-02-24 09:00:00+00:00,742.0,0.0,0.0,546.0,0.0,0.0,322.0
2022-02-24 10:00:00+00:00,1238.0,0.0,19.25,450.0,0.0,0.0,441.25
2022-02-24 11:00:00+00:00,1575.0,0.0,549.0,583.0,0.0,0.0,1088.5
