,AT,HR,IT,HU,sum
2023-01-05 09:00:00+00:00,668.25,314.0,0.0,439.5,1186.25
2023-01-05 10:00:00+00:00,654.75,321.0,0.0,473.75,1208.75
2023-01-05 11:00:00+00:00,673.75,292.0,0.0,450.25,1197.0
2023-01-05 12:00:00+00:00,696.25,219.0,0.0,387.75,1138.75
2023-01-05 13:00:00+00:00,611.75,93.0,0.0,262.75,897.75
2023-01-05 14:00:00+00:00,429.0,0.0,0.0,128.75,557.75
2023-01-05 15:00:00+00:00,476.0,0.0,25.0,20.5,502.75
2023-01-05 16:00:00+00:00,485.75,0.0,24.0,35.75,527.5
2023-01-05 17:00:00+00:00,536.25,0.0,0.0,89.5,625.75
2023-01-05 18:00:00+00:00,466.0,0.0,0.0,107.0,573.0
2023-01-05 19:00:00+00:00,282.5,0.0,0.0,156.75,439.25
2023-01-05 20:00:00+00:00,345.25,0.0,1.0,202.0,547.5
2023-01-05 21:00:00+00:00,367.75,0.0,0.0,302.75,670.5
2023-01-05 22:00:00+00:00,446.25,58.0,0.0,361.25,822.0
2023-01-05 23:00:00+00:00,617.75,303.0,0.0,507.25,1200.75
2023-01-06 00:00:00+00:00,393.5,366.0,0.0,527.5,1012.5
2023-01-06 01:00:00+00:00,311.5,229.0,0.0,503.0,871.75
2023-01-06 02:00:00+00:00,350.75,232.0,0.0,465.5,874.25
2023-01-06 03:00:00+00:00,440.75,189.0,0.0,457.25,945.25
2023-01-06 04:00:00+00:00,630.25,125.0,0.0,458.0,1119.5
2023-01-06 05:00:00+00:00,953.0,268.0,0.0,444.25,1464.25
2023-01-06 06:00:00+00:00,785.0,357.0,0.0,393.5,1267.75
2023-01-06 07:00:00+00:00,607.25,381.0,0.0,364.5,1067.0
2023-01-06 08:00:00+00:00,562.0,336.0,0.0,388.0,1034.0
2023-01-06 09:00:00+00:00,588.75,241.0,0.0,402.5,1051.5
2023-01-06 10:00:00+00:00,550.0,260.0,0.0,430.25,1045.25
2023-01-06 11:00:00+00:00,636.25,242.0,0.0,432.75,1129.5
2023-01-06 12:00:00+00:00,556.25,171.0,0.0,410.5,1009.5
2023-01-06 13:00:00+00:00,673.5,129.0,0.0,350.25,1056.0
2023-01-06 14:00:00+00:00,783.0,0.0,0.0,256.5,1039.5
2023-01-06 15:00:00+00:00,946.5,0.0,0.0,199.5,1146.0
2023-01-06 16:00:00+00:00,962.0,0.0,0.0,215.5,1177.5
2023-01-06 17:00:00+00:00,1036.0,0.0,0.0,247.0,1283.0
2023-01-06 18:00:00+00:00,995.5,0.0,0.0,262.0,1257.5
2023-01-06 19:00:00+00:00,910.5,0.0,0.0,316.0,1226.5
2023-01-06 20:00:00+00:00,783.25,0.0,0.0,355.25,1138.5
2023-01-06 21:00:00+00:00,960.0,0.0,0.0,364.5,1324.5
2023-01-06 22:00:00+00:00,934.75,0.0,0.0,390.75,1325.5
2023-01-06 23:00:00+00:00,887.5,0.0,0.0,413.75,1301.25
2023-01-07 00:00:00+00:00,426.25,0.0,0.0,415.5,841.75
2023-01-07 01:00:00+00:00,274.5,0.0,0.0,432.25,706.75
2023-01-07 02:00:00+00:00,289.25,0.0,0.0,376.75,666.0
2023-01-07 03:00:00+00:00,458.5,0.0,0.0,349.25,807.75
2023-01-07 04:00:00+00:00,607.0,0.0,0.0,329.5,936.5
2023-01-07 05:00:00+00:00,903.5,0.0,0.0,364.5,1268.0
2023-01-07 06:00:00+00:00,945.5,0.0,0.0,350.5,1296.0
2023-01-07 07:00:00+00:00,861.5,70.0,0.0,358.5,1237.5
2023-01-07 08:00:00+00:00,862.75,0.0,0.0,304.5,1167.25
2023-01-07 09:00:00+00:00,776.75,0.0,0.0,322.25,1099.0
2023-01-07 10:00:00+00:00,867.5,0.0,0.0,301.75,1169.25
2023-01-07 11:00:00+00:00,895.5,0.0,0.0,303.0,1198.5
2023-01-07 12:00:00+00:00,906.25,0.0,0.0,255.0,1161.25
2023-01-07 13:00:00+00:00,860.75,0.0,0.0,203.5,1064.25
2023-01-07 14:00:00+00:00,845.75,0.0,0.0,91.5,937.25
2023-01-07 15:00:00+00:00,893.75,0.0,0.0,30.0,923.75
2023-01-07 16:00:00+00:00,942.75,0.0,0.0,97.75,1040.5
2023-01-07 17:00:00+00:00,1072.5,0.0,0.0,162.75,1235.25
2023-01-07 18:00:00+00:00,1074.75,0.0,0.0,173.0,1247.75
2023-01-07 19:00:00+00:00,1032.5,0.0,0.0,228.75,1261.25
2023-01-07 20:00:00+00:00,982.5,0.0,0.0,288.25,1270.75
2023-01-07 21:00:00+00:00,946.75,0.0,0.0,390.0,1336.75
2023-01-07 22:00:00+00:00,746.5,0.0,0.0,417.75,1164.25
2023-01-07 23:00:00+00:00,733.75,0.0,0.0,451.0,1184.75
2023-01-08 00:00:00+00:00,560.0,0.0,0.0,445.0,1005.0
2023-01-08 01:00:00+00:00,453.5,151.0,0.0,470.25,961.5
2023-01-08 02:00:00+00:00,472.5,99.0,0.0,430.75,928.0
2023-01-08 03:00:00+00:00,338.75,36.0,0.0,401.25,749.0
2023-01-08 04:00:00+00:00,375.75,0.0,0.0,406.0,781.75
2023-01-08 05:00:00+00:00,497.25,72.0,0.0,433.5,948.75
2023-01-08 06:00:00+00:00,639.5,82.0,0.0,371.75,1031.75
2023-01-08 07:00:00+00:00,452.75,147.0,0.0,375.5,865.0
2023-01-08 08:00:00+00:00,511.25,116.0,0.0,377.25,917.5
2023-01-08 09:00:00+00:00,585.0,183.0,0.0,450.5,1081.25
2023-01-08 10:00:00+00:00,349.5,67.0,0.0,408.0,774.25
2023-01-08 11:00:00+00:00,299.75,0.0,21.0,351.75,656.75
2023-01-08 12:00:00+00:00,312.5,0.0,0.0,315.0,627.5
2023-01-08 13:00:00+00:00,239.0,0.0,0.0,210.25,449.25
2023-01-08 14:00:00+00:00,258.75,0.0,4.0,111.5,371.25
2023-01-08 15:00:00+00:00,527.5,0.0,0.0,145.25,672.75
2023-01-08 16:00:00+00:00,524.0,0.0,0.0,204.25,728.25
2023-01-08 17:00:00+00:00,564.5,0.0,0.0,216.75,781.25
2023-01-08 18:00:00+00:00,558.25,0.0,0.0,240.0,798.25
2023-01-08 19:00:00+00:00,619.5,0.0,0.0,255.25,874.75
2023-01-08 20:00:00+00:00,620.5,205.0,0.0,361.0,1032.75
2023-01-08 21:00:00+00:00,398.25,350.0,0.0,436.0,921.75
2023-01-08 22:00:00+00:00,74.5,343.0,0.0,399.75,560.0
2023-01-08 23:00:00+00:00,0.0,355.0,2.0,426.75,516.0
2023-01-09 00:00:00+00:00,0.0,574.0,0.0,418.0,561.5
2023-01-09 01:00:00+00:00,0.0,738.0,0.0,449.0,633.5
2023-01-09 02:00:00+00:00,0.0,774.0,0.0,429.75,623.25
2023-01-09 03:00:00+00:00,0.0,754.0,0.0,447.25,635.75
2023-01-09 04:00:00+00:00,62.25,594.0,0.0,436.75,647.5
2023-01-09 05:00:00+00:00,589.75,228.0,0.0,313.25,960.0
2023-01-09 06:00:00+00:00,641.75,265.0,0.0,312.0,1020.0
2023-01-09 07:00:00+00:00,632.0,298.0,0.0,287.5,994.0
2023-01-09 08:00:00+00:00,551.75,283.0,0.0,253.0,875.5
2023-01-09 09:00:00+00:00,569.25,330.0,0.0,258.25,910.0
2023-01-09 10:00:00+00:00,475.25,332.0,0.0,230.75,789.0
2023-01-09 11:00:00+00:00,561.5,322.0,0.0,218.5,860.5
2023-01-09 12:00:00+00:00,573.25,450.0,0.0,249.0,934.75
2023-01-09 13:00:00+00:00,643.0,269.0,0.0,207.75,918.0
2023-01-09 14:00:00+00:00,599.0,106.0,0.0,69.75,695.25
2023-01-09 15:00:00+00:00,748.5,0.0,0.0,47.5,796.0
2023-01-09 16:00:00+00:00,757.25,0.0,0.0,79.5,836.75
2023-01-09 17:00:00+00:00,744.0,31.0,0.0,159.25,911.0
2023-01-09 18:00:00+00:00,635.75,41.0,0.0,148.25,794.25
2023-01-09 19:00:00+00:00,387.25,245.0,0.0,273.0,721.5
2023-01-09 20:00:00+00:00,262.5,370.0,0.0,306.5,661.5
2023-01-09 21:00:00+00:00,0.0,579.0,0.0,330.5,475.25
2023-01-09 22:00:00+00:00,0.0,1173.0,0.0,461.25,754.5
2023-01-09 23:00:00+00:00,0.0,1147.0,0.0,498.0,784.75
2023-01-10 00:00:00+00:00,0.0,1324.0,0.0,503.0,834.0
2023-01-10 01:00:00+00:00,0.0,1391.0,0.0,499.5,847.25
2023-01-10 02:00:00+00:00,0.0,1227.0,0.0,423.75,730.5
2023-01-10 03:00:00+00:00,0.0,1221.0,0.0,426.25,731.5
2023-01-10 04:00:00+00:00,0.0,988.0,0.0,335.25,582.25
2023-01-10 05:00:00+00:00,80.0,581.0,0.0,271.0,496.25
2023-01-10 06:00:00+00:00,589.25,347.0,0.0,214.25,890.25
2023-01-10 07:00:00+00:00,481.0,438.0,0.0,177.5,768.0
2023-01-10 08:00:00+00:00,280.75,513.0,0.0,186.75,595.75
2023-01-10 09:00:00+00:00,189.25,577.0,0.0,178.0,511.5
2023-01-10 10:00:00+00:00,170.5,544.0,0.0,184.75,491.25
2023-01-10 11:00:00+00:00,156.25,658.0,0.0,221.0,541.75
2023-01-10 12:00:00+00:00,81.25,741.0,0.0,251.0,517.5
2023-01-10 13:00:00+00:00,127.5,669.0,0.0,251.25,546.0
2023-01-10 14:00:00+00:00,158.75,587.0,0.0,185.25,490.75
2023-01-10 15:00:00+00:00,145.5,654.0,0.0,187.5,496.5
2023-01-10 16:00:00+00:00,183.75,646.0,0.0,223.75,569.0
2023-01-10 17:00:00+00:00,140.25,697.0,0.0,258.5,573.0
2023-01-10 18:00:00+00:00,47.75,719.0,0.0,301.0,528.5
2023-01-10 19:00:00+00:00,38.0,730.0,0.0,311.0,531.5
2023-01-10 20:00:00+00:00,47.5,569.0,0.0,322.25,512.0
2023-01-10 21:00:00+00:00,0.25,796.0,0.0,436.0,635.25
2023-01-10 22:00:00+00:00,0.0,983.0,0.0,471.25,717.0
2023-01-10 23:00:00+00:00,0.0,802.0,0.0,461.75,662.25
2023-01-11 00:00:00+00:00,0.0,828.0,0.0,444.75,651.75
2023-01-11 01:00:00+00:00,0.0,810.0,0.0,392.0,594.5
2023-01-11 02:00:00+00:00,0.0,777.0,0.0,378.25,572.5
2023-01-11 03:00:00+00:00,0.0,777.0,0.0,379.75,574.0
2023-01-11 04:00:00+00:00,55.5,682.0,0.0,340.0,566.0
2023-01-11 05:00:00+00:00,443.5,445.0,0.0,267.5,822.25
2023-01-11 06:00:00+00:00,660.5,256.0,0.0,154.75,879.25
2023-01-11 07:00:00+00:00,749.75,78.0,0.0,104.25,873.5
2023-01-11 08:00:00+00:00,554.5,184.0,0.0,176.25,776.75
2023-01-11 09:00:00+00:00,578.5,346.0,0.0,254.75,919.75
2023-01-11 10:00:00+00:00,378.0,538.0,0.0,320.75,833.25
2023-01-11 11:00:00+00:00,380.0,408.0,0.0,302.5,784.5
2023-01-11 12:00:00+00:00,363.0,393.0,0.0,282.25,743.5
2023-01-11 13:00:00+00:00,490.5,401.0,0.0,269.5,860.25
2023-01-11 14:00:00+00:00,543.5,115.0,0.0,109.0,681.25
2023-01-11 15:00:00+00:00,523.5,90.0,0.0,56.75,602.75
2023-01-11 16:00:00+00:00,550.0,30.0,0.0,61.5,619.0
2023-01-11 17:00:00+00:00,602.75,118.0,0.0,90.5,722.75
2023-01-11 18:00:00+00:00,607.5,83.0,0.0,129.25,757.5
2023-01-11 19:00:00+00:00,495.5,227.0,0.0,203.75,756.0
2023-01-11 20:00:00+00:00,342.0,186.0,0.0,211.0,599.5
2023-01-11 21:00:00+00:00,95.5,86.0,0.0,231.0,348.0
2023-01-11 22:00:00+00:00,402.0,103.0,0.0,289.25,717.0
2023-01-11 23:00:00+00:00,482.25,281.0,0.0,359.5,912.0
2023-01-12 00:00:00+00:00,386.75,389.0,0.0,423.0,907.0
2023-01-12 01:00:00+00:00,280.5,500.0,0.0,430.25,835.75
2023-01-12 02:00:00+00:00,228.25,485.0,0.0,396.75,746.25
2023-01-12 03:00:00+00:00,271.75,502.0,0.0,384.0,781.25
2023-01-12 04:00:00+00:00,439.0,513.0,0.0,334.0,901.25
2023-01-12 05:00:00+00:00,496.0,51.0,0.0,171.0,679.75
2023-01-12 06:00:00+00:00,532.0,0.0,0.0,64.0,596.0
2023-01-12 07:00:00+00:00,725.0,51.0,0.0,74.5,812.25
2023-01-12 08:00:00+00:00,617.0,114.0,0.0,97.5,743.0
2023-01-12 09:00:00+00:00,170.25,98.0,0.0,73.25,268.0
2023-01-12 10:00:00+00:00,17.0,110.0,3.0,106.0,151.25
2023-01-12 11:00:00+00:00,261.0,297.0,0.0,190.0,525.25
2023-01-12 12:00:00+00:00,262.5,468.0,0.0,244.75,624.25
2023-01-12 13:00:00+00:00,212.75,470.0,0.0,202.5,532.75
2023-01-12 14:00:00+00:00,214.75,240.0,0.0,52.0,326.75
2023-01-12 15:00:00+00:00,291.0,189.0,0.0,35.75,374.0
2023-01-12 16:00:00+00:00,496.25,0.0,0.0,27.25,523.5
2023-01-12 17:00:00+00:00,542.5,135.0,0.0,103.0,679.25
2023-01-12 18:00:00+00:00,557.75,51.0,0.0,143.75,714.25
2023-01-12 19:00:00+00:00,485.75,32.0,0.0,210.25,704.0
2023-01-12 20:00:00+00:00,798.75,0.0,0.0,217.5,1016.25
2023-01-12 21:00:00+00:00,677.25,42.0,0.0,276.0,963.75
2023-01-12 22:00:00+00:00,671.75,182.0,0.0,316.25,1033.5
2023-01-12 23:00:00+00:00,521.75,77.0,0.0,377.5,918.5
2023-01-13 00:00:00+00:00,363.75,243.0,0.0,408.75,833.25
2023-01-13 01:00:00+00:00,356.0,136.0,0.0,394.75,784.75
2023-01-13 02:00:00+00:00,455.75,122.0,0.0,393.0,879.25
2023-01-13 03:00:00+00:00,609.5,53.0,0.0,338.5,961.25
2023-01-13 04:00:00+00:00,712.25,108.0,0.0,324.25,1063.5
2023-01-13 05:00:00+00:00,932.75,34.0,0.0,193.25,1134.5
2023-01-13 06:00:00+00:00,1053.0,15.0,0.0,123.0,1179.75
2023-01-13 07:00:00+00:00,1119.0,0.0,0.0,91.5,1210.5
2023-01-13 08:00:00+00:00,1115.5,0.0,0.0,92.25,1207.75
2023-01-13 09:00:00+00:00,1111.75,0.0,0.0,128.75,1240.5
2023-01-13 10:00:00+00:00,1075.25,32.0,0.0,170.0,1253.25
2023-01-13 11:00:00+00:00,1093.5,0.0,0.0,171.75,1265.25
2023-01-13 12:00:00+00:00,1014.25,10.0,0.0,173.5,1190.25
2023-01-13 13:00:00+00:00,742.25,39.0,0.0,135.0,887.0
2023-01-13 14:00:00+00:00,611.5,68.0,0.0,105.75,734.25
2023-01-13 15:00:00+00:00,555.0,144.0,0.0,93.75,684.75
2023-01-13 16:00:00+00:00,569.0,42.0,0.0,122.5,702.0
2023-01-13 17:00:00+00:00,353.25,165.0,0.0,214.25,608.75
2023-01-13 18:00:00+00:00,348.0,172.0,0.0,246.0,637.0
2023-01-13 19:00:00+00:00,401.75,186.0,0.0,279.0,727.25
2023-01-13 20:00:00+00:00,313.25,135.0,0.0,344.75,691.75
2023-01-13 21:00:00+00:00,410.75,73.0,0.0,385.5,814.5
2023-01-13 22:00:00+00:00,516.75,33.0,0.0,383.0,908.0
2023-01-13 23:00:00+00:00,608.75,24.0,0.0,415.75,1030.5
2023-01-14 00:00:00+00:00,529.5,148.0,0.0,439.5,1006.0
2023-01-14 01:00:00+00:00,475.5,75.0,0.0,439.25,933.5
2023-01-14 02:00:00+00:00,420.5,103.0,0.0,414.25,860.5
2023-01-14 03:00:00+00:00,361.75,163.0,0.0,409.75,812.25
2023-01-14 04:00:00+00:00,336.0,318.0,0.0,415.5,831.0
2023-01-14 05:00:00+00:00,373.0,287.0,0.0,338.0,782.75
2023-01-14 06:00:00+00:00,284.5,247.0,0.0,229.25,575.5
2023-01-14 07:00:00+00:00,462.25,104.0,0.0,165.0,653.25
2023-01-14 08:00:00+00:00,520.0,0.0,0.0,166.0,686.0
2023-01-14 09:00:00+00:00,628.5,0.0,0.0,211.75,840.25
2023-01-14 10:00:00+00:00,675.5,94.0,0.0,263.5,962.5
2023-01-14 11:00:00+00:00,524.0,105.0,0.0,283.0,833.25
2023-01-14 12:00:00+00:00,416.75,56.0,0.0,242.5,673.25
2023-01-14 13:00:00+00:00,286.75,207.0,0.0,181.5,520.0
2023-01-14 14:00:00+00:00,24.0,141.0,0.0,90.0,149.25
2023-01-14 15:00:00+00:00,0.0,39.0,0.0,32.25,42.0
2023-01-14 16:00:00+00:00,143.0,0.0,1.0,124.5,267.75
2023-01-14 17:00:00+00:00,257.25,152.0,0.0,242.0,537.25
2023-01-14 18:00:00+00:00,177.75,252.0,0.0,269.75,510.5
2023-01-14 19:00:00+00:00,281.75,262.0,0.0,401.0,748.25
2023-01-14 20:00:00+00:00,487.25,207.0,0.0,445.0,984.0
2023-01-14 21:00:00+00:00,503.5,80.0,0.0,456.5,980.0
2023-01-14 22:00:00+00:00,432.75,89.0,0.0,440.25,895.25
2023-01-14 23:00:00+00:00,713.5,0.0,0.0,467.25,1180.75
2023-01-15 00:00:00+00:00,659.25,71.0,0.0,479.5,1156.5
2023-01-15 01:00:00+00:00,546.25,69.0,0.0,447.5,1011.0
2023-01-15 02:00:00+00:00,556.25,0.0,0.0,390.25,946.5
2023-01-15 03:00:00+00:00,551.75,44.0,0.0,403.5,966.25
2023-01-15 04:00:00+00:00,598.0,16.0,0.0,387.25,989.25
2023-01-15 05:00:00+00:00,406.5,316.0,0.0,422.75,908.25
2023-01-15 06:00:00+00:00,402.5,224.0,0.0,374.75,833.25
2023-01-15 07:00:00+00:00,448.75,212.0,0.0,382.5,884.25
2023-01-15 08:00:00+00:00,620.25,45.0,0.0,358.75,990.25
2023-01-15 09:00:00+00:00,506.75,188.0,0.0,421.5,975.25
2023-01-15 10:00:00+00:00,406.25,298.0,0.0,430.75,911.5
2023-01-15 11:00:00+00:00,363.5,159.0,0.0,332.25,735.5
2023-01-15 12:00:00+00:00,207.75,243.0,0.0,306.25,574.75
2023-01-15 13:00:00+00:00,172.25,370.0,0.0,289.5,554.25
2023-01-15 14:00:00+00:00,62.25,419.0,0.0,202.0,369.0
2023-01-15 15:00:00+00:00,0.0,182.0,0.0,36.0,81.5
2023-01-15 16:00:00+00:00,12.25,137.0,0.0,72.5,119.0
2023-01-15 17:00:00+00:00,214.0,220.0,0.0,167.75,436.75
2023-01-15 18:00:00+00:00,296.5,284.0,0.0,214.5,582.0
2023-01-15 19:00:00+00:00,429.75,244.0,0.0,222.5,713.25
2023-01-15 20:00:00+00:00,544.75,261.0,0.0,328.5,938.5
2023-01-15 21:00:00+00:00,210.25,420.0,0.0,396.25,711.5
2023-01-15 22:00:00+00:00,16.25,578.0,0.0,392.0,552.75
2023-01-15 23:00:00+00:00,0.0,650.0,0.0,441.5,604.0
2023-01-16 00:00:00+00:00,0.0,673.0,0.0,403.75,572.0
2023-01-16 01:00:00+00:00,0.0,808.0,0.0,415.75,617.75
2023-01-16 02:00:00+00:00,0.0,717.0,0.0,364.0,543.25
2023-01-16 03:00:00+00:00,0.0,607.0,0.0,347.25,499.0
2023-01-16 04:00:00+00:00,2.5,559.0,0.0,384.75,527.0
2023-01-16 05:00:00+00:00,1.0,832.0,0.0,346.5,555.5
2023-01-16 06:00:00+00:00,62.25,661.0,0.0,247.5,475.0
2023-01-16 07:00:00+00:00,35.75,582.0,0.0,198.25,379.5
2023-01-16 08:00:00+00:00,52.0,582.0,0.0,220.25,417.75
2023-01-16 09:00:00+00:00,5.25,822.0,0.0,307.5,518.25
2023-01-16 10:00:00+00:00,55.5,967.0,0.0,324.75,622.0
2023-01-16 11:00:00+00:00,60.25,953.0,0.0,309.0,607.5
2023-01-16 12:00:00+00:00,32.0,949.0,0.0,286.75,556.0
2023-01-16 13:00:00+00:00,83.0,822.0,0.0,253.75,542.25
