,BE,DE,UK,NO,DK,sum
2024-01-03 00:00:00+00:00,1962.0,1317.5,0.0,0.0,8.0,1810.0
2024-01-03 01:00:00+00:00,1219.0,1204.75,0.0,0.0,403.0,1610.25
2024-01-03 02:00:00+00:00,899.0,1240.0,0.0,0.0,8.0,1466.75
2024-01-03 03:00:00+00:00,885.0,1383.25,0.0,0.0,0.0,1604.5
2024-01-03 04:00:00+00:00,2276.0,1480.5,0.0,0.0,0.0,2049.5
2024-01-03 05:00:00+00:00,1698.0,1479.0,0.0,0.0,0.0,1903.5
2024-01-03 06:00:00+00:00,1589.0,1432.0,0.0,0.0,8.0,1831.25
2024-01-03 07:00:00+00:00,1395.0,1156.25,0.0,0.0,328.0,1587.0
2024-01-03 08:00:00+00:00,1427.0,1347.75,0.0,13.0,690.0,1880.25
2024-01-03 09:00:00+00:00,1021.0,1184.0,0.0,312.0,691.0,1690.0
2024-01-03 10:00:00+00:00,813.0,1090.75,0.0,270.0,331.0,1444.25
2024-01-03 11:00:00+00:00,1170.0,927.75,0.0,0.0,405.0,1321.5
2024-01-03 12:00:00+00:00,1723.0,911.0,0.0,0.0,174.0,1385.25
2024-01-03 13:00:00+00:00,1299.0,1277.5,0.0,13.0,433.0,1713.75
2024-01-03 14:00:00+00:00,1099.0,1228.5,0.0,326.0,693.0,1758.0
2024-01-03 15:00:00+00:00,868.0,1419.25,469.5,620.0,700.0,2435.75
2024-01-03 16:00:00+00:00,598.0,1789.75,994.5,621.0,700.0,3264.0
2024-01-03 17:00:00+00:00,987.0,1660.0,524.75,620.0,700.0,2761.5
2024-01-03 18:00:00+00:00,1970.0,714.75,479.0,621.0,700.0,2016.5
2024-01-03 19:00:00+00:00,1865.0,1614.75,0.0,608.0,697.0,2407.25
2024-01-03 20:00:00+00:00,1785.0,2087.75,0.0,300.0,572.0,2752.0
2024-01-03 21:00:00+00:00,1447.0,2096.25,0.0,0.0,376.0,2552.0
2024-01-03 22:00:00+00:00,1477.0,1809.75,0.0,0.0,360.0,2269.0
2024-01-03 23:00:00+00:00,1740.0,1520.75,0.0,0.0,4.0,1956.75
2024-01-04 00:00:00+00:00,1886.0,1757.5,0.0,0.0,0.0,2229.0
2024-01-04 01:00:00+00:00,1502.0,2119.75,0.0,0.0,0.0,2495.25
2024-01-04 02:00:00+00:00,1506.0,2073.25,101.25,0.0,0.0,2551.0
2024-01-04 03:00:00+00:00,1617.0,2165.0,92.5,0.0,0.0,2661.75
2024-01-04 04:00:00+00:00,1541.0,2421.25,0.0,0.0,0.0,2806.5
2024-01-04 05:00:00+00:00,899.0,2696.75,207.5,0.0,16.0,3133.0
2024-01-04 06:00:00+00:00,781.0,2099.75,498.5,0.0,682.0,2964.0
2024-01-04 07:00:00+00:00,444.0,2026.0,995.0,0.0,674.0,3300.5
2024-01-04 08:00:00+00:00,512.0,1910.5,995.25,0.0,562.0,3174.25
2024-01-04 09:00:00+00:00,0.0,2074.75,714.75,0.0,620.0,2944.5
2024-01-04 10:00:00+00:00,0.0,2259.25,0.0,0.0,442.0,2369.75
2024-01-04 11:00:00+00:00,621.0,1885.0,0.0,0.0,27.0,2047.0
2024-01-04 12:00:00+00:00,1098.0,1430.0,0.0,0.0,628.0,1861.5
2024-01-04 13:00:00+00:00,965.0,1697.5,0.0,0.0,93.0,1962.0
2024-01-04 14:00:00+00:00,1289.0,1600.25,0.0,0.0,0.0,1922.5
2024-01-04 15:00:00+00:00,1563.0,1811.0,0.0,0.0,0.0,2201.75
2024-01-04 16:00:00+00:00,1303.0,646.0,925.25,0.0,0.0,1897.0
2024-01-04 17:00:00+00:00,1006.0,793.25,358.25,0.0,0.0,1403.0
2024-01-04 18:00:00+00:00,1182.0,64.5,178.25,0.0,0.0,538.25
2024-01-04 19:00:00+00:00,1253.0,252.0,0.0,0.0,0.0,565.25
2024-01-04 20:00:00+00:00,1197.0,0.0,0.0,0.0,0.0,299.25
2024-01-04 21:00:00+00:00,1184.0,34.0,0.0,0.0,0.0,330.0
2024-01-04 22:00:00+00:00,1456.0,544.5,0.0,0.0,0.0,908.5
2024-01-04 23:00:00+00:00,1603.0,22.25,0.0,0.0,0.0,423.0
2024-01-05 00:00:00+00:00,1748.0,242.75,0.0,0.0,0.0,679.75
2024-01-05 01:00:00+00:00,1751.0,560.25,0.0,0.0,0.0,998.0
2024-01-05 02:00:00+00:00,1717.0,696.5,0.0,0.0,0.0,1125.75
2024-01-05 03:00:00+00:00,1558.0,847.5,0.0,0.0,0.0,1237.0
2024-01-05 04:00:00+00:00,1431.0,949.25,0.0,0.0,0.0,1307.0
2024-01-05 05:00:00+00:00,1038.0,934.25,0.0,0.0,0.0,1193.75
2024-01-05 06:00:00+00:00,1114.0,663.25,0.0,0.0,0.0,941.75
2024-01-05 07:00:00+00:00,594.0,674.75,0.0,0.0,400.0,923.25
2024-01-05 08:00:00+00:00,85.0,825.5,0.0,0.0,545.0,983.0
2024-01-05 09:00:00+00:00,36.0,1009.0,0.0,0.0,656.0,1182.0
2024-01-05 10:00:00+00:00,0.0,1476.5,92.0,0.0,699.0,1743.25
2024-01-05 11:00:00+00:00,344.0,1053.25,0.0,0.0,700.0,1314.25
2024-01-05 12:00:00+00:00,661.0,949.75,265.75,0.0,699.0,1555.5
2024-01-05 13:00:00+00:00,388.0,913.5,539.5,0.0,665.0,1716.25
2024-01-05 14:00:00+00:00,184.0,1290.25,140.5,0.0,547.0,1613.5
2024-01-05 15:00:00+00:00,221.0,1839.0,0.0,0.0,603.0,2045.0
2024-01-05 16:00:00+00:00,216.0,1853.0,0.0,0.0,673.0,2075.25
2024-01-05 17:00:00+00:00,0.0,1966.5,0.0,0.0,594.0,2115.0
2024-01-05 18:00:00+00:00,0.0,1732.25,0.0,0.0,304.0,1808.25
2024-01-05 19:00:00+00:00,0.0,1488.5,0.0,0.0,83.0,1509.25
2024-01-05 20:00:00+00:00,0.0,946.25,0.0,0.0,669.0,1113.5
2024-01-05 21:00:00+00:00,0.0,1359.25,0.0,0.0,90.0,1381.75
2024-01-05 22:00:00+00:00,0.0,1659.0,0.0,0.0,218.0,1713.5
2024-01-05 23:00:00+00:00,28.0,1757.5,0.0,0.0,250.0,1827.0
2024-01-06 00:00:00+00:00,0.0,2841.0,0.0,0.0,1.0,2841.25
2024-01-06 01:00:00+00:00,0.0,2749.5,0.0,0.0,0.0,2749.5
2024-01-06 02:00:00+00:00,659.0,1962.5,0.0,0.0,0.0,2127.25
2024-01-06 03:00:00+00:00,983.0,1689.75,0.0,0.0,0.0,1935.5
2024-01-06 04:00:00+00:00,861.0,1508.25,0.0,0.0,0.0,1723.5
2024-01-06 05:00:00+00:00,478.0,2210.0,0.0,0.0,0.0,2329.5
2024-01-06 06:00:00+00:00,275.0,1637.75,0.0,0.0,0.0,1706.5
2024-01-06 07:00:00+00:00,0.0,2041.25,0.0,0.0,0.0,2041.25
2024-01-06 08:00:00+00:00,0.0,1096.75,423.25,0.0,0.0,1520.0
2024-01-06 09:00:00+00:00,0.0,874.5,383.0,0.0,0.0,1257.5
2024-01-06 10:00:00+00:00,0.0,1313.0,180.0,0.0,0.0,1493.0
2024-01-06 11:00:00+00:00,337.0,1218.25,0.0,0.0,0.0,1302.5
2024-01-06 12:00:00+00:00,539.0,1644.0,0.0,0.0,0.0,1778.75
2024-01-06 13:00:00+00:00,665.0,1113.25,0.0,0.0,0.0,1279.5
2024-01-06 14:00:00+00:00,463.0,1687.5,0.0,0.0,0.0,1803.25
2024-01-06 15:00:00+00:00,567.0,1868.75,0.0,0.0,0.0,2010.5
2024-01-06 16:00:00+00:00,459.0,2048.25,0.0,0.0,0.0,2163.0
2024-01-06 17:00:00+00:00,858.0,1273.0,0.0,0.0,0.0,1487.5
2024-01-06 18:00:00+00:00,500.0,1176.0,0.0,0.0,1.0,1301.25
2024-01-06 19:00:00+00:00,0.0,1652.75,0.0,0.0,90.0,1675.25
2024-01-06 20:00:00+00:00,0.0,2228.0,0.0,0.0,0.0,2228.0
2024-01-06 21:00:00+00:00,0.0,2630.75,0.0,0.0,0.0,2630.75
2024-01-06 22:00:00+00:00,0.0,2834.5,0.0,0.0,0.0,2834.5
2024-01-06 23:00:00+00:00,0.0,2776.5,0.0,0.0,0.0,2776.5
2024-01-07 00:00:00+00:00,4.0,2859.75,0.0,0.0,0.0,2860.75
2024-01-07 01:00:00+00:00,5.0,2611.0,0.0,0.0,0.0,2612.25
2024-01-07 02:00:00+00:00,787.0,2042.0,0.0,0.0,0.0,2238.75
2024-01-07 03:00:00+00:00,904.0,1556.75,0.0,0.0,0.0,1782.75
2024-01-07 04:00:00+00:00,811.0,1536.5,0.0,0.0,0.0,1739.25
2024-01-07 05:00:00+00:00,692.0,1411.75,0.0,0.0,0.0,1584.75
2024-01-07 06:00:00+00:00,415.0,1587.5,0.0,0.0,0.0,1691.25
2024-01-07 07:00:00+00:00,147.0,1592.25,0.0,0.0,0.0,1629.0
2024-01-07 08:00:00+00:00,0.0,2307.75,0.0,0.0,0.0,2307.75
2024-01-07 09:00:00+00:00,0.0,2084.75,0.0,0.0,0.0,2084.75
2024-01-07 10:00:00+00:00,0.0,1159.0,0.0,0.0,0.0,1159.0
2024-01-07 11:00:00+00:00,0.0,536.25,0.0,0.0,0.0,536.25
2024-01-07 12:00:00+00:00,0.0,420.5,0.0,0.0,0.0,420.5
2024-01-07 13:00:00+00:00,0.0,777.75,0.0,0.0,0.0,777.75
2024-01-07 14:00:00+00:00,90.0,1400.5,0.0,0.0,0.0,1423.0
2024-01-07 15:00:00+00:00,74.0,2356.75,0.0,0.0,0.0,2375.25
2024-01-07 16:00:00+00:00,374.0,2892.75,0.0,0.0,0.0,2986.25
2024-01-07 17:00:00+00:00,105.0,2009.75,0.0,0.0,0.0,2036.0
2024-01-07 18:00:00+00:00,0.0,2934.75,0.0,0.0,0.0,2934.75
2024-01-07 19:00:00+00:00,0.0,1976.5,0.0,0.0,0.0,1976.5
2024-01-07 20:00:00+00:00,0.0,2290.75,0.0,0.0,0.0,2290.75
2024-01-07 21:00:00+00:00,0.0,2293.5,0.0,0.0,0.0,2293.5
2024-01-07 22:00:00+00:00,0.0,2601.5,0.0,0.0,0.0,2601.5
2024-01-07 23:00:00+00:00,0.0,3639.5,0.0,0.0,0.0,3639.5
2024-01-08 00:00:00+00:00,0.0,3245.25,0.0,0.0,0.0,3245.25
2024-01-08 01:00:00+00:00,0.0,3309.75,0.0,0.0,0.0,3309.75
2024-01-08 02:00:00+00:00,0.0,3143.75,0.0,0.0,0.0,3143.75
2024-01-08 03:00:00+00:00,0.0,2334.5,0.0,0.0,0.0,2334.5
2024-01-08 04:00:00+00:00,0.0,894.75,0.0,0.0,0.0,894.75
2024-01-08 05:00:00+00:00,0.0,427.5,101.0,0.0,0.0,528.5
2024-01-08 06:00:00+00:00,0.0,42.0,695.5,0.0,0.0,737.5
2024-01-08 07:00:00+00:00,0.0,11.0,205.0,0.0,0.0,216.0
2024-01-08 08:00:00+00:00,0.0,51.5,0.0,0.0,0.0,51.5
2024-01-08 09:00:00+00:00,0.0,165.0,0.0,0.0,0.0,165.0
2024-01-08 10:00:00+00:00,0.0,600.75,0.0,0.0,0.0,600.75
2024-01-08 11:00:00+00:00,0.0,543.25,0.0,0.0,0.0,543.25
2024-01-08 12:00:00+00:00,0.0,340.75,0.0,0.0,0.0,340.75
2024-01-08 13:00:00+00:00,0.0,275.0,0.0,0.0,0.0,275.0
2024-01-08 14:00:00+00:00,0.0,206.75,0.0,0.0,0.0,206.75
2024-01-08 15:00:00+00:00,0.0,297.75,0.0,0.0,0.0,297.75
2024-01-08 16:00:00+00:00,0.0,274.0,0.0,0.0,0.0,274.0
2024-01-08 17:00:00+00:00,0.0,353.5,0.0,0.0,0.0,353.5
2024-01-08 18:00:00+00:00,0.0,449.25,0.0,0.0,0.0,449.25
2024-01-08 19:00:00+00:00,0.0,523.5,0.0,0.0,0.0,523.5
2024-01-08 20:00:00+00:00,0.0,572.5,0.0,0.0,0.0,572.5
2024-01-08 21:00:00+00:00,0.0,612.75,0.0,0.0,0.0,612.75
2024-01-08 22:00:00+00:00,0.0,333.75,0.0,0.0,0.0,333.75
2024-01-08 23:00:00+00:00,0.0,90.75,192.25,0.0,0.0,283.0
2024-01-09 00:00:00+00:00,0.0,185.0,180.0,0.0,0.0,365.0
2024-01-09 01:00:00+00:00,0.0,6.75,509.0,0.0,0.0,515.75
2024-01-09 02:00:00+00:00,0.0,0.0,764.0,0.0,0.0,764.0
2024-01-09 03:00:00+00:00,0.0,6.25,674.25,0.0,0.0,680.5
2024-01-09 04:00:00+00:00,0.0,0.0,966.5,0.0,0.0,966.5
2024-01-09 05:00:00+00:00,0.0,0.0,487.5,0.0,0.0,487.5
2024-01-09 06:00:00+00:00,0.0,0.0,404.25,0.0,0.0,404.25
2024-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 08:00:00+00:00,0.0,79.25,0.0,0.0,0.0,79.25
2024-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 17:00:00+00:00,0.0,102.0,0.0,0.0,0.0,102.0
2024-01-09 18:00:00+00:00,0.0,136.0,0.0,0.0,0.0,136.0
2024-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 23:00:00+00:00,0.0,0.0,718.75,0.0,0.0,718.75
2024-01-10 00:00:00+00:00,0.0,0.0,856.25,0.0,0.0,856.25
2024-01-10 01:00:00+00:00,0.0,0.0,995.0,0.0,0.0,995.0
2024-01-10 02:00:00+00:00,0.0,0.0,995.25,0.0,0.0,995.25
2024-01-10 03:00:00+00:00,0.0,0.0,984.5,0.0,0.0,984.5
2024-01-10 04:00:00+00:00,0.0,0.0,729.0,0.0,0.0,729.0
2024-01-10 05:00:00+00:00,0.0,0.0,134.75,0.0,0.0,134.75
2024-01-10 06:00:00+00:00,0.0,4.75,0.0,0.0,0.0,4.75
2024-01-10 07:00:00+00:00,0.0,41.75,0.0,0.0,0.0,41.75
2024-01-10 08:00:00+00:00,0.0,663.0,0.0,0.0,0.0,663.0
2024-01-10 09:00:00+00:00,0.0,1101.0,0.0,0.0,0.0,1101.0
2024-01-10 10:00:00+00:00,0.0,165.0,0.0,0.0,0.0,165.0
2024-01-10 11:00:00+00:00,0.0,309.75,0.0,0.0,0.0,309.75
2024-01-10 12:00:00+00:00,0.0,10.5,0.0,0.0,0.0,10.5
2024-01-10 13:00:00+00:00,0.0,108.25,0.0,0.0,0.0,108.25
2024-01-10 14:00:00+00:00,0.0,150.0,0.0,0.0,0.0,150.0
2024-01-10 15:00:00+00:00,0.0,754.0,0.0,0.0,0.0,754.0
2024-01-10 16:00:00+00:00,0.0,512.25,0.0,127.0,0.0,544.0
2024-01-10 17:00:00+00:00,0.0,642.75,0.0,123.0,0.0,673.5
2024-01-10 18:00:00+00:00,0.0,225.75,0.0,0.0,0.0,225.75
2024-01-10 19:00:00+00:00,0.0,834.0,0.0,0.0,0.0,834.0
2024-01-10 20:00:00+00:00,0.0,346.0,0.0,0.0,0.0,346.0
2024-01-10 21:00:00+00:00,0.0,96.5,0.0,0.0,0.0,96.5
2024-01-10 22:00:00+00:00,0.0,94.5,0.0,0.0,0.0,94.5
2024-01-10 23:00:00+00:00,0.0,0.0,513.0,0.0,0.0,513.0
2024-01-11 00:00:00+00:00,0.0,0.0,660.0,0.0,0.0,660.0
2024-01-11 01:00:00+00:00,0.0,0.0,392.25,0.0,0.0,392.25
2024-01-11 02:00:00+00:00,0.0,0.0,526.25,0.0,0.0,526.25
2024-01-11 03:00:00+00:00,0.0,0.0,582.5,0.0,0.0,582.5
2024-01-11 04:00:00+00:00,0.0,0.0,817.25,101.0,0.0,842.5
2024-01-11 05:00:00+00:00,0.0,0.0,346.75,407.0,0.0,448.5
2024-01-11 06:00:00+00:00,0.0,0.0,199.5,610.0,0.0,352.0
2024-01-11 07:00:00+00:00,0.0,640.75,637.5,365.0,18.0,1374.0
2024-01-11 08:00:00+00:00,0.0,1249.5,0.0,495.0,0.0,1373.25
2024-01-11 09:00:00+00:00,0.0,1387.25,0.0,342.0,0.0,1472.75
2024-01-11 10:00:00+00:00,0.0,729.25,0.0,310.0,0.0,806.75
2024-01-11 11:00:00+00:00,0.0,108.0,0.0,237.0,0.0,167.25
2024-01-11 12:00:00+00:00,0.0,428.75,0.0,60.0,0.0,443.75
2024-01-11 13:00:00+00:00,0.0,364.0,0.0,214.0,0.0,417.5
2024-01-11 14:00:00+00:00,0.0,506.25,0.0,0.0,0.0,506.25
2024-01-11 15:00:00+00:00,0.0,284.25,582.5,0.0,0.0,866.75
2024-01-11 16:00:00+00:00,86.0,947.75,0.0,0.0,0.0,969.25
2024-01-11 17:00:00+00:00,40.0,313.75,0.0,0.0,0.0,323.75
2024-01-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 19:00:00+00:00,0.0,0.0,0.0,13.0,0.0,3.25
2024-01-11 20:00:00+00:00,0.0,0.0,0.0,315.0,0.0,78.75
2024-01-11 21:00:00+00:00,0.0,0.0,0.0,370.0,0.0,92.5
2024-01-11 22:00:00+00:00,0.0,0.0,0.0,300.0,0.0,75.0
2024-01-11 23:00:00+00:00,0.0,0.0,259.25,0.0,0.0,259.25
2024-01-12 00:00:00+00:00,0.0,0.0,751.25,0.0,0.0,751.25
2024-01-12 01:00:00+00:00,0.0,0.0,732.25,0.0,0.0,732.25
2024-01-12 02:00:00+00:00,0.0,0.0,534.25,0.0,0.0,534.25
2024-01-12 03:00:00+00:00,0.0,0.0,596.0,0.0,0.0,596.0
2024-01-12 04:00:00+00:00,0.0,0.0,919.5,0.0,0.0,919.5
2024-01-12 05:00:00+00:00,0.0,0.0,696.5,13.0,0.0,699.75
2024-01-12 06:00:00+00:00,0.0,0.0,591.5,327.0,0.0,673.25
2024-01-12 07:00:00+00:00,0.0,128.75,0.0,614.0,0.0,282.25
2024-01-12 08:00:00+00:00,0.0,785.5,0.0,439.0,0.0,895.25
2024-01-12 09:00:00+00:00,0.0,1331.25,0.0,150.0,0.0,1368.75
2024-01-12 10:00:00+00:00,0.0,1344.25,0.0,137.0,147.0,1415.25
2024-01-12 11:00:00+00:00,0.0,1159.5,0.0,173.0,70.0,1220.25
2024-01-12 12:00:00+00:00,0.0,978.0,0.0,178.0,130.0,1055.0
2024-01-12 13:00:00+00:00,0.0,1454.75,0.0,42.0,86.0,1486.75
2024-01-12 14:00:00+00:00,0.0,797.0,0.0,81.0,104.0,843.25
2024-01-12 15:00:00+00:00,0.0,940.25,0.0,0.0,9.0,942.5
2024-01-12 16:00:00+00:00,0.0,1741.5,0.0,79.0,557.0,1900.5
2024-01-12 17:00:00+00:00,0.0,2124.25,0.0,112.0,162.0,2192.75
2024-01-12 18:00:00+00:00,0.0,1457.75,0.0,408.0,256.0,1623.75
2024-01-12 19:00:00+00:00,0.0,1528.75,0.0,614.0,1.0,1682.5
2024-01-12 20:00:00+00:00,0.0,305.0,0.0,470.0,0.0,422.5
2024-01-12 21:00:00+00:00,0.0,233.5,0.0,621.0,218.0,443.25
2024-01-12 22:00:00+00:00,0.0,424.0,0.0,621.0,549.0,716.5
2024-01-12 23:00:00+00:00,0.0,830.75,0.0,620.0,695.0,1159.5
2024-01-13 00:00:00+00:00,0.0,1149.0,0.0,620.0,651.0,1466.75
2024-01-13 01:00:00+00:00,0.0,725.0,0.0,620.0,699.0,1054.75
2024-01-13 02:00:00+00:00,0.0,698.0,0.0,620.0,700.0,1028.0
2024-01-13 03:00:00+00:00,0.0,553.75,0.0,621.0,700.0,884.0
2024-01-13 04:00:00+00:00,0.0,477.5,0.0,620.0,694.0,806.0
2024-01-13 05:00:00+00:00,0.0,429.5,0.0,609.0,487.0,703.5
2024-01-13 06:00:00+00:00,0.0,542.5,0.0,621.0,683.0,868.5
2024-01-13 07:00:00+00:00,0.0,478.75,0.0,621.0,700.0,809.0
2024-01-13 08:00:00+00:00,0.0,947.0,0.0,621.0,700.0,1277.25
2024-01-13 09:00:00+00:00,0.0,1754.0,0.0,621.0,700.0,2084.25
2024-01-13 10:00:00+00:00,0.0,2036.75,0.0,621.0,700.0,2367.0
2024-01-13 11:00:00+00:00,0.0,2859.5,0.0,621.0,700.0,3189.75
2024-01-13 12:00:00+00:00,0.0,2296.5,0.0,621.0,700.0,2626.75
2024-01-13 13:00:00+00:00,0.0,2581.75,0.0,621.0,700.0,2912.0
2024-01-13 14:00:00+00:00,0.0,2329.0,0.0,621.0,700.0,2659.25
2024-01-13 15:00:00+00:00,0.0,1703.5,0.0,621.0,700.0,2033.75
2024-01-13 16:00:00+00:00,0.0,1867.25,0.0,621.0,700.0,2197.5
2024-01-13 17:00:00+00:00,0.0,2370.75,0.0,621.0,700.0,2701.0
2024-01-13 18:00:00+00:00,0.0,2605.0,0.0,621.0,700.0,2935.25
2024-01-13 19:00:00+00:00,0.0,2447.5,0.0,621.0,700.0,2777.75
2024-01-13 20:00:00+00:00,0.0,2117.0,0.0,621.0,677.0,2441.5
2024-01-13 21:00:00+00:00,0.0,1281.5,0.0,619.0,662.0,1601.75
2024-01-13 22:00:00+00:00,0.0,675.75,0.0,576.0,583.0,965.5
2024-01-13 23:00:00+00:00,0.0,1304.75,0.0,613.0,544.0,1594.0
2024-01-14 00:00:00+00:00,0.0,1725.5,0.0,613.0,420.0,1983.75
2024-01-14 01:00:00+00:00,0.0,1734.25,0.0,576.0,486.0,1999.75
2024-01-14 02:00:00+00:00,0.0,1961.25,0.0,616.0,397.0,2214.5
2024-01-14 03:00:00+00:00,0.0,1340.75,0.0,621.0,623.0,1651.75
2024-01-14 04:00:00+00:00,0.0,1596.25,0.0,613.0,549.0,1886.75
2024-01-14 05:00:00+00:00,0.0,2443.25,0.0,536.0,506.0,2703.75
2024-01-14 06:00:00+00:00,0.0,2381.5,0.0,608.0,687.0,2705.25
2024-01-14 07:00:00+00:00,0.0,2870.5,0.0,313.0,627.0,3105.5
2024-01-14 08:00:00+00:00,0.0,3066.25,0.0,324.0,607.0,3299.0
2024-01-14 09:00:00+00:00,0.0,2724.5,0.0,576.0,669.0,3035.75
2024-01-14 10:00:00+00:00,0.0,2864.5,0.0,534.0,516.0,3127.0
2024-01-14 11:00:00+00:00,0.0,3733.75,0.0,234.0,10.0,3794.75
2024-01-14 12:00:00+00:00,0.0,2711.5,0.0,132.0,455.0,2858.25
2024-01-14 13:00:00+00:00,0.0,2197.5,0.0,231.0,415.0,2359.0
2024-01-14 14:00:00+00:00,0.0,1758.25,0.0,370.0,600.0,2000.75
2024-01-14 15:00:00+00:00,0.0,1327.0,0.0,497.0,656.0,1615.25
2024-01-14 16:00:00+00:00,0.0,2038.5,0.0,304.0,696.0,2288.5
