,CZ,HU,PL,UA,sum
2023-01-01 00:00:00+00:00,1986.0,0.0,991.0,0.0,2977.0
2023-01-01 01:00:00+00:00,2037.0,0.0,1056.0,0.0,3093.0
2023-01-01 02:00:00+00:00,1888.0,0.0,1073.0,0.0,2961.0
2023-01-01 03:00:00+00:00,1834.0,0.0,1035.0,0.0,2869.0
2023-01-01 04:00:00+00:00,1771.0,0.0,1010.0,0.0,2781.0
2023-01-01 05:00:00+00:00,1844.0,0.0,1005.0,0.0,2849.0
2023-01-01 06:00:00+00:00,1793.0,0.0,974.0,0.0,2767.0
2023-01-01 07:00:00+00:00,1202.0,0.0,710.0,0.0,1912.0
2023-01-01 08:00:00+00:00,1170.0,0.0,610.0,0.0,1780.0
2023-01-01 09:00:00+00:00,1194.0,0.0,626.0,0.0,1820.0
2023-01-01 10:00:00+00:00,1147.0,0.0,686.0,0.0,1833.0
2023-01-01 11:00:00+00:00,1157.0,0.0,640.0,0.0,1797.0
2023-01-01 12:00:00+00:00,1181.0,0.0,534.0,0.0,1715.0
2023-01-01 13:00:00+00:00,1513.0,0.0,554.0,0.0,2067.0
2023-01-01 14:00:00+00:00,1658.0,0.0,550.0,0.0,2208.0
2023-01-01 15:00:00+00:00,1808.0,0.0,720.0,0.0,2528.0
2023-01-01 16:00:00+00:00,1661.0,0.0,679.0,0.0,2340.0
2023-01-01 17:00:00+00:00,1593.0,0.0,693.0,0.0,2286.0
2023-01-01 18:00:00+00:00,1682.0,0.0,729.0,0.0,2411.0
2023-01-01 19:00:00+00:00,1713.0,0.0,762.0,0.0,2475.0
2023-01-01 20:00:00+00:00,1397.0,0.0,769.0,0.0,2166.0
2023-01-01 21:00:00+00:00,1161.0,0.0,630.0,0.0,1791.0
2023-01-01 22:00:00+00:00,1149.0,0.0,558.0,0.0,1707.0
2023-01-01 23:00:00+00:00,1417.0,0.0,818.0,0.0,2235.0
2023-01-02 00:00:00+00:00,1205.0,0.0,706.0,0.0,1911.0
2023-01-02 01:00:00+00:00,1010.0,0.0,609.0,0.0,1619.0
2023-01-02 02:00:00+00:00,964.0,0.0,596.0,0.0,1560.0
2023-01-02 03:00:00+00:00,1177.0,0.0,610.0,0.0,1787.0
2023-01-02 04:00:00+00:00,1321.0,0.0,729.0,0.0,2050.0
2023-01-02 05:00:00+00:00,1478.0,0.0,747.0,0.0,2225.0
2023-01-02 06:00:00+00:00,1514.0,0.0,652.0,0.0,2166.0
2023-01-02 07:00:00+00:00,1604.0,0.0,655.0,0.0,2259.0
2023-01-02 08:00:00+00:00,1478.0,0.0,432.0,0.0,1910.0
2023-01-02 09:00:00+00:00,1377.0,0.0,351.0,0.0,1728.0
2023-01-02 10:00:00+00:00,1424.0,0.0,234.0,6.0,1664.0
2023-01-02 11:00:00+00:00,1578.0,0.0,420.0,0.0,1998.0
2023-01-02 12:00:00+00:00,1561.0,0.0,338.0,0.0,1899.0
2023-01-02 13:00:00+00:00,1828.0,0.0,479.0,0.0,2307.0
2023-01-02 14:00:00+00:00,1960.0,0.0,649.0,0.0,2609.0
2023-01-02 15:00:00+00:00,1977.0,0.0,946.0,0.0,2923.0
2023-01-02 16:00:00+00:00,2046.0,0.0,877.0,0.0,2923.0
2023-01-02 17:00:00+00:00,1968.0,0.0,768.0,0.0,2736.0
2023-01-02 18:00:00+00:00,1866.0,0.0,574.0,0.0,2440.0
2023-01-02 19:00:00+00:00,1881.0,0.0,689.0,0.0,2570.0
2023-01-02 20:00:00+00:00,1948.0,0.0,868.0,0.0,2816.0
2023-01-02 21:00:00+00:00,2047.0,0.0,945.0,0.0,2992.0
2023-01-02 22:00:00+00:00,1976.0,0.0,1049.0,0.0,3025.0
2023-01-02 23:00:00+00:00,1778.0,0.0,1143.0,0.0,2921.0
2023-01-03 00:00:00+00:00,1606.0,0.0,1114.0,0.0,2720.0
2023-01-03 01:00:00+00:00,1305.0,0.0,1059.0,0.0,2364.0
2023-01-03 02:00:00+00:00,1272.0,0.0,980.0,0.0,2252.0
2023-01-03 03:00:00+00:00,1488.0,0.0,1090.0,0.0,2578.0
2023-01-03 04:00:00+00:00,1809.0,0.0,1082.0,0.0,2891.0
2023-01-03 05:00:00+00:00,2123.0,0.0,1014.0,0.0,3137.0
2023-01-03 06:00:00+00:00,1987.0,0.0,1059.0,0.0,3046.0
2023-01-03 07:00:00+00:00,1753.0,0.0,838.0,0.0,2591.0
2023-01-03 08:00:00+00:00,1683.0,0.0,807.0,0.0,2490.0
2023-01-03 09:00:00+00:00,1660.0,0.0,840.0,0.0,2500.0
2023-01-03 10:00:00+00:00,1860.0,0.0,943.0,0.0,2803.0
2023-01-03 11:00:00+00:00,1900.0,0.0,850.0,0.0,2750.0
2023-01-03 12:00:00+00:00,1854.0,0.0,789.0,0.0,2643.0
2023-01-03 13:00:00+00:00,2130.0,0.0,872.0,0.0,3002.0
2023-01-03 14:00:00+00:00,2218.0,0.0,981.0,0.0,3199.0
2023-01-03 15:00:00+00:00,2262.0,0.0,1040.0,0.0,3302.0
2023-01-03 16:00:00+00:00,1962.0,0.0,983.0,0.0,2945.0
2023-01-03 17:00:00+00:00,1970.0,0.0,982.0,0.0,2952.0
2023-01-03 18:00:00+00:00,2104.0,0.0,986.0,0.0,3090.0
2023-01-03 19:00:00+00:00,2205.0,0.0,881.0,0.0,3086.0
2023-01-03 20:00:00+00:00,2207.0,0.0,832.0,0.0,3039.0
2023-01-03 21:00:00+00:00,2082.0,0.0,744.0,0.0,2826.0
2023-01-03 22:00:00+00:00,1953.0,0.0,774.0,0.0,2727.0
2023-01-03 23:00:00+00:00,1804.0,0.0,867.0,0.0,2671.0
2023-01-04 00:00:00+00:00,1648.0,0.0,775.0,0.0,2423.0
2023-01-04 01:00:00+00:00,1536.0,0.0,547.0,0.0,2083.0
2023-01-04 02:00:00+00:00,1543.0,0.0,582.0,0.0,2125.0
2023-01-04 03:00:00+00:00,1714.0,0.0,712.0,0.0,2426.0
2023-01-04 04:00:00+00:00,2049.0,0.0,826.0,0.0,2875.0
2023-01-04 05:00:00+00:00,2149.0,0.0,880.0,0.0,3029.0
2023-01-04 06:00:00+00:00,2163.0,0.0,1120.0,0.0,3283.0
2023-01-04 07:00:00+00:00,2109.0,0.0,1042.0,0.0,3151.0
2023-01-04 08:00:00+00:00,2067.0,0.0,983.0,0.0,3050.0
2023-01-04 09:00:00+00:00,1939.0,0.0,919.0,0.0,2858.0
2023-01-04 10:00:00+00:00,1849.0,0.0,842.0,0.0,2691.0
2023-01-04 11:00:00+00:00,1844.0,0.0,866.0,0.0,2710.0
2023-01-04 12:00:00+00:00,1615.0,0.0,707.0,0.0,2322.0
2023-01-04 13:00:00+00:00,1679.0,0.0,690.0,0.0,2369.0
2023-01-04 14:00:00+00:00,1619.0,0.0,716.0,0.0,2335.0
2023-01-04 15:00:00+00:00,1765.0,0.0,879.0,0.0,2644.0
2023-01-04 16:00:00+00:00,2067.0,0.0,976.0,0.0,3043.0
2023-01-04 17:00:00+00:00,1847.0,0.0,857.0,0.0,2704.0
2023-01-04 18:00:00+00:00,2130.0,0.0,920.0,0.0,3050.0
2023-01-04 19:00:00+00:00,2012.0,0.0,971.0,0.0,2983.0
2023-01-04 20:00:00+00:00,1992.0,0.0,1010.0,0.0,3002.0
2023-01-04 21:00:00+00:00,2103.0,0.0,1142.0,0.0,3245.0
2023-01-04 22:00:00+00:00,2328.0,0.0,1159.0,0.0,3487.0
2023-01-04 23:00:00+00:00,1942.0,0.0,1073.0,0.0,3015.0
2023-01-05 00:00:00+00:00,1763.0,0.0,1041.0,0.0,2804.0
2023-01-05 01:00:00+00:00,1695.0,0.0,1008.0,0.0,2703.0
2023-01-05 02:00:00+00:00,1501.0,0.0,1038.0,0.0,2539.0
2023-01-05 03:00:00+00:00,1602.0,0.0,989.0,0.0,2591.0
2023-01-05 04:00:00+00:00,1935.0,0.0,1104.0,0.0,3039.0
2023-01-05 05:00:00+00:00,1827.0,0.0,1062.0,0.0,2889.0
2023-01-05 06:00:00+00:00,1820.0,0.0,1026.0,0.0,2846.0
2023-01-05 07:00:00+00:00,1748.0,0.0,898.0,0.0,2646.0
2023-01-05 08:00:00+00:00,1834.0,0.0,850.0,0.0,2684.0
2023-01-05 09:00:00+00:00,1784.0,0.0,777.0,0.0,2561.0
2023-01-05 10:00:00+00:00,1875.0,0.0,869.0,0.0,2744.0
2023-01-05 11:00:00+00:00,1854.0,0.0,907.0,0.0,2761.0
2023-01-05 12:00:00+00:00,1762.0,0.0,808.0,0.0,2570.0
2023-01-05 13:00:00+00:00,1673.0,0.0,691.0,0.0,2364.0
2023-01-05 14:00:00+00:00,1676.0,0.0,709.0,0.0,2385.0
2023-01-05 15:00:00+00:00,1472.0,0.0,669.0,0.0,2141.0
2023-01-05 16:00:00+00:00,1163.0,0.0,500.0,0.0,1663.0
2023-01-05 17:00:00+00:00,1055.0,0.0,510.0,0.0,1565.0
2023-01-05 18:00:00+00:00,1014.0,0.0,507.0,0.0,1521.0
2023-01-05 19:00:00+00:00,991.0,0.0,496.0,0.0,1487.0
2023-01-05 20:00:00+00:00,1065.0,0.0,547.0,0.0,1612.0
2023-01-05 21:00:00+00:00,1026.0,0.0,608.0,0.0,1634.0
2023-01-05 22:00:00+00:00,1067.0,0.0,662.0,0.0,1729.0
2023-01-05 23:00:00+00:00,1196.0,0.0,826.0,0.0,2022.0
2023-01-06 00:00:00+00:00,872.0,0.0,800.0,0.0,1672.0
2023-01-06 01:00:00+00:00,1005.0,0.0,706.0,0.0,1711.0
2023-01-06 02:00:00+00:00,970.0,0.0,626.0,0.0,1596.0
2023-01-06 03:00:00+00:00,1272.0,0.0,715.0,0.0,1987.0
2023-01-06 04:00:00+00:00,1541.0,0.0,830.0,0.0,2371.0
2023-01-06 05:00:00+00:00,1750.0,0.0,904.0,0.0,2654.0
2023-01-06 06:00:00+00:00,1564.0,0.0,841.0,0.0,2405.0
2023-01-06 07:00:00+00:00,1323.0,0.0,726.0,0.0,2049.0
2023-01-06 08:00:00+00:00,1189.0,0.0,622.0,0.0,1811.0
2023-01-06 09:00:00+00:00,1351.0,0.0,668.0,0.0,2019.0
2023-01-06 10:00:00+00:00,1358.0,0.0,615.0,0.0,1973.0
2023-01-06 11:00:00+00:00,1420.0,0.0,607.0,0.0,2027.0
2023-01-06 12:00:00+00:00,1538.0,0.0,759.0,0.0,2297.0
2023-01-06 13:00:00+00:00,1828.0,0.0,853.0,0.0,2681.0
2023-01-06 14:00:00+00:00,2153.0,0.0,1010.0,0.0,3163.0
2023-01-06 15:00:00+00:00,2380.0,0.0,1071.0,0.0,3451.0
2023-01-06 16:00:00+00:00,2442.0,0.0,983.0,0.0,3425.0
2023-01-06 17:00:00+00:00,2387.0,0.0,932.0,0.0,3319.0
2023-01-06 18:00:00+00:00,2493.0,0.0,992.0,0.0,3485.0
2023-01-06 19:00:00+00:00,2432.0,0.0,989.0,0.0,3421.0
2023-01-06 20:00:00+00:00,2327.0,0.0,988.0,0.0,3315.0
2023-01-06 21:00:00+00:00,2489.0,0.0,1086.0,0.0,3575.0
2023-01-06 22:00:00+00:00,2422.0,0.0,1170.0,0.0,3592.0
2023-01-06 23:00:00+00:00,2188.0,0.0,1138.0,0.0,3326.0
2023-01-07 00:00:00+00:00,1800.0,0.0,963.0,0.0,2763.0
2023-01-07 01:00:00+00:00,1700.0,0.0,906.0,0.0,2606.0
2023-01-07 02:00:00+00:00,1519.0,0.0,893.0,0.0,2412.0
2023-01-07 03:00:00+00:00,1570.0,0.0,877.0,0.0,2447.0
2023-01-07 04:00:00+00:00,1752.0,0.0,819.0,0.0,2571.0
2023-01-07 05:00:00+00:00,2027.0,0.0,901.0,0.0,2928.0
2023-01-07 06:00:00+00:00,2180.0,0.0,845.0,0.0,3025.0
2023-01-07 07:00:00+00:00,2212.0,0.0,824.0,0.0,3036.0
2023-01-07 08:00:00+00:00,1932.0,0.0,557.0,0.0,2489.0
2023-01-07 09:00:00+00:00,1709.0,0.0,508.0,0.0,2217.0
2023-01-07 10:00:00+00:00,1781.0,0.0,340.0,0.0,2121.0
2023-01-07 11:00:00+00:00,1693.0,0.0,273.0,0.0,1966.0
2023-01-07 12:00:00+00:00,1830.0,0.0,233.0,0.0,2063.0
2023-01-07 13:00:00+00:00,1934.0,0.0,262.0,0.0,2196.0
2023-01-07 14:00:00+00:00,1974.0,0.0,500.0,0.0,2474.0
2023-01-07 15:00:00+00:00,2159.0,0.0,742.0,0.0,2901.0
2023-01-07 16:00:00+00:00,2219.0,0.0,843.0,0.0,3062.0
2023-01-07 17:00:00+00:00,2370.0,0.0,926.0,0.0,3296.0
2023-01-07 18:00:00+00:00,2179.0,0.0,819.0,0.0,2998.0
2023-01-07 19:00:00+00:00,2340.0,0.0,904.0,0.0,3244.0
2023-01-07 20:00:00+00:00,2210.0,0.0,850.0,0.0,3060.0
2023-01-07 21:00:00+00:00,2175.0,0.0,878.0,0.0,3053.0
2023-01-07 22:00:00+00:00,2012.0,0.0,936.0,0.0,2948.0
2023-01-07 23:00:00+00:00,2227.0,0.0,1043.0,0.0,3270.0
2023-01-08 00:00:00+00:00,1930.0,0.0,1000.0,0.0,2930.0
2023-01-08 01:00:00+00:00,1781.0,0.0,926.0,0.0,2707.0
2023-01-08 02:00:00+00:00,1706.0,0.0,886.0,0.0,2592.0
2023-01-08 03:00:00+00:00,1627.0,0.0,887.0,0.0,2514.0
2023-01-08 04:00:00+00:00,1825.0,0.0,982.0,0.0,2807.0
2023-01-08 05:00:00+00:00,1980.0,0.0,1034.0,0.0,3014.0
2023-01-08 06:00:00+00:00,2041.0,0.0,974.0,0.0,3015.0
2023-01-08 07:00:00+00:00,1818.0,0.0,895.0,0.0,2713.0
2023-01-08 08:00:00+00:00,1795.0,0.0,931.0,0.0,2726.0
2023-01-08 09:00:00+00:00,1780.0,0.0,1075.0,0.0,2855.0
2023-01-08 10:00:00+00:00,1654.0,0.0,1069.0,0.0,2723.0
2023-01-08 11:00:00+00:00,1639.0,0.0,983.0,0.0,2622.0
2023-01-08 12:00:00+00:00,1623.0,0.0,885.0,0.0,2508.0
2023-01-08 13:00:00+00:00,1704.0,0.0,888.0,0.0,2592.0
2023-01-08 14:00:00+00:00,1931.0,0.0,959.0,0.0,2890.0
2023-01-08 15:00:00+00:00,2212.0,0.0,1057.0,0.0,3269.0
2023-01-08 16:00:00+00:00,1976.0,0.0,948.0,0.0,2924.0
2023-01-08 17:00:00+00:00,2023.0,0.0,993.0,0.0,3016.0
2023-01-08 18:00:00+00:00,1939.0,0.0,968.0,0.0,2907.0
2023-01-08 19:00:00+00:00,2143.0,0.0,1009.0,0.0,3152.0
2023-01-08 20:00:00+00:00,1907.0,0.0,1004.0,0.0,2911.0
2023-01-08 21:00:00+00:00,1669.0,0.0,894.0,0.0,2563.0
2023-01-08 22:00:00+00:00,1096.0,0.0,711.0,0.0,1807.0
2023-01-08 23:00:00+00:00,913.0,0.0,718.0,0.0,1631.0
2023-01-09 00:00:00+00:00,409.0,0.0,527.0,21.0,957.0
2023-01-09 01:00:00+00:00,224.0,0.0,452.0,80.0,756.0
2023-01-09 02:00:00+00:00,207.0,0.0,302.0,122.0,631.0
2023-01-09 03:00:00+00:00,227.0,0.0,405.0,21.0,653.0
2023-01-09 04:00:00+00:00,839.0,0.0,670.0,0.0,1509.0
2023-01-09 05:00:00+00:00,1589.0,0.0,756.0,0.0,2345.0
2023-01-09 06:00:00+00:00,1758.0,0.0,794.0,0.0,2552.0
2023-01-09 07:00:00+00:00,1516.0,0.0,741.0,0.0,2257.0
2023-01-09 08:00:00+00:00,1738.0,0.0,731.0,0.0,2469.0
2023-01-09 09:00:00+00:00,1782.0,0.0,732.0,0.0,2514.0
2023-01-09 10:00:00+00:00,1721.0,0.0,682.0,0.0,2403.0
2023-01-09 11:00:00+00:00,1701.0,0.0,581.0,0.0,2282.0
2023-01-09 12:00:00+00:00,1597.0,0.0,592.0,0.0,2189.0
2023-01-09 13:00:00+00:00,1685.0,0.0,624.0,0.0,2309.0
2023-01-09 14:00:00+00:00,1456.0,0.0,558.0,0.0,2014.0
2023-01-09 15:00:00+00:00,1598.0,0.0,596.0,0.0,2194.0
2023-01-09 16:00:00+00:00,1393.0,0.0,426.0,0.0,1819.0
2023-01-09 17:00:00+00:00,1295.0,0.0,386.0,0.0,1681.0
2023-01-09 18:00:00+00:00,1390.0,0.0,402.0,0.0,1792.0
2023-01-09 19:00:00+00:00,1394.0,0.0,461.0,0.0,1855.0
2023-01-09 20:00:00+00:00,1265.0,0.0,371.0,0.0,1636.0
2023-01-09 21:00:00+00:00,1005.0,0.0,336.0,0.0,1341.0
2023-01-09 22:00:00+00:00,304.0,0.0,210.0,169.0,683.0
2023-01-09 23:00:00+00:00,2.0,0.0,262.0,216.0,480.0
2023-01-10 00:00:00+00:00,0.0,0.0,122.0,346.0,468.0
2023-01-10 01:00:00+00:00,0.0,0.0,48.0,449.0,497.0
2023-01-10 02:00:00+00:00,0.0,3.0,86.0,424.0,513.0
2023-01-10 03:00:00+00:00,0.0,3.0,38.0,424.0,465.0
2023-01-10 04:00:00+00:00,119.0,0.0,77.0,156.0,352.0
2023-01-10 05:00:00+00:00,907.0,0.0,381.0,2.0,1290.0
2023-01-10 06:00:00+00:00,1211.0,0.0,428.0,0.0,1639.0
2023-01-10 07:00:00+00:00,814.0,0.0,313.0,0.0,1127.0
2023-01-10 08:00:00+00:00,640.0,0.0,169.0,31.0,840.0
2023-01-10 09:00:00+00:00,671.0,0.0,179.0,96.0,946.0
2023-01-10 10:00:00+00:00,758.0,0.0,264.0,87.0,1109.0
2023-01-10 11:00:00+00:00,841.0,0.0,209.0,77.0,1127.0
2023-01-10 12:00:00+00:00,800.0,0.0,158.0,108.0,1066.0
2023-01-10 13:00:00+00:00,929.0,0.0,273.0,7.0,1209.0
2023-01-10 14:00:00+00:00,979.0,0.0,306.0,0.0,1285.0
2023-01-10 15:00:00+00:00,1036.0,0.0,341.0,0.0,1377.0
2023-01-10 16:00:00+00:00,1001.0,0.0,265.0,0.0,1266.0
2023-01-10 17:00:00+00:00,956.0,0.0,268.0,0.0,1224.0
2023-01-10 18:00:00+00:00,937.0,0.0,358.0,0.0,1295.0
2023-01-10 19:00:00+00:00,950.0,0.0,415.0,0.0,1365.0
2023-01-10 20:00:00+00:00,938.0,0.0,361.0,0.0,1299.0
2023-01-10 21:00:00+00:00,1012.0,0.0,483.0,0.0,1495.0
2023-01-10 22:00:00+00:00,843.0,0.0,390.0,17.0,1250.0
2023-01-10 23:00:00+00:00,885.0,0.0,441.0,2.0,1328.0
2023-01-11 00:00:00+00:00,731.0,0.0,388.0,13.0,1132.0
2023-01-11 01:00:00+00:00,481.0,0.0,266.0,117.0,864.0
2023-01-11 02:00:00+00:00,690.0,0.0,349.0,46.0,1085.0
2023-01-11 03:00:00+00:00,980.0,0.0,547.0,0.0,1527.0
2023-01-11 04:00:00+00:00,1393.0,0.0,763.0,0.0,2156.0
2023-01-11 05:00:00+00:00,1710.0,0.0,848.0,0.0,2558.0
2023-01-11 06:00:00+00:00,1854.0,0.0,948.0,0.0,2802.0
2023-01-11 07:00:00+00:00,1947.0,0.0,966.0,0.0,2913.0
2023-01-11 08:00:00+00:00,1590.0,0.0,764.0,0.0,2354.0
2023-01-11 09:00:00+00:00,1507.0,0.0,700.0,0.0,2207.0
2023-01-11 10:00:00+00:00,1359.0,0.0,591.0,0.0,1950.0
2023-01-11 11:00:00+00:00,1497.0,0.0,649.0,0.0,2146.0
2023-01-11 12:00:00+00:00,1476.0,0.0,650.0,0.0,2126.0
2023-01-11 13:00:00+00:00,1608.0,0.0,694.0,0.0,2302.0
2023-01-11 14:00:00+00:00,1818.0,0.0,854.0,0.0,2672.0
2023-01-11 15:00:00+00:00,1858.0,0.0,931.0,0.0,2789.0
2023-01-11 16:00:00+00:00,1710.0,0.0,874.0,0.0,2584.0
2023-01-11 17:00:00+00:00,1706.0,0.0,846.0,0.0,2552.0
2023-01-11 18:00:00+00:00,1805.0,0.0,892.0,0.0,2697.0
2023-01-11 19:00:00+00:00,1829.0,0.0,852.0,0.0,2681.0
2023-01-11 20:00:00+00:00,1761.0,0.0,716.0,0.0,2477.0
2023-01-11 21:00:00+00:00,1769.0,0.0,788.0,0.0,2557.0
2023-01-11 22:00:00+00:00,1839.0,0.0,938.0,0.0,2777.0
2023-01-11 23:00:00+00:00,1631.0,0.0,957.0,0.0,2588.0
2023-01-12 00:00:00+00:00,1445.0,0.0,962.0,0.0,2407.0
2023-01-12 01:00:00+00:00,1294.0,0.0,904.0,0.0,2198.0
2023-01-12 02:00:00+00:00,1268.0,0.0,864.0,0.0,2132.0
2023-01-12 03:00:00+00:00,1326.0,0.0,912.0,0.0,2238.0
2023-01-12 04:00:00+00:00,1588.0,0.0,975.0,0.0,2563.0
2023-01-12 05:00:00+00:00,1746.0,0.0,973.0,0.0,2719.0
2023-01-12 06:00:00+00:00,1631.0,0.0,854.0,0.0,2485.0
2023-01-12 07:00:00+00:00,1716.0,0.0,913.0,0.0,2629.0
2023-01-12 08:00:00+00:00,1810.0,0.0,854.0,0.0,2664.0
2023-01-12 09:00:00+00:00,1616.0,0.0,718.0,0.0,2334.0
2023-01-12 10:00:00+00:00,1464.0,0.0,693.0,0.0,2157.0
2023-01-12 11:00:00+00:00,1487.0,0.0,708.0,0.0,2195.0
2023-01-12 12:00:00+00:00,1427.0,0.0,695.0,0.0,2122.0
2023-01-12 13:00:00+00:00,1367.0,0.0,717.0,0.0,2084.0
2023-01-12 14:00:00+00:00,1516.0,0.0,732.0,0.0,2248.0
2023-01-12 15:00:00+00:00,1472.0,0.0,793.0,0.0,2265.0
2023-01-12 16:00:00+00:00,1705.0,0.0,891.0,0.0,2596.0
2023-01-12 17:00:00+00:00,1684.0,0.0,852.0,0.0,2536.0
2023-01-12 18:00:00+00:00,1821.0,0.0,969.0,0.0,2790.0
2023-01-12 19:00:00+00:00,1944.0,0.0,1062.0,0.0,3006.0
2023-01-12 20:00:00+00:00,2110.0,0.0,1111.0,0.0,3221.0
2023-01-12 21:00:00+00:00,2001.0,0.0,1115.0,0.0,3116.0
2023-01-12 22:00:00+00:00,1960.0,0.0,1125.0,0.0,3085.0
2023-01-12 23:00:00+00:00,2118.0,0.0,1122.0,0.0,3240.0
2023-01-13 00:00:00+00:00,1845.0,0.0,1056.0,0.0,2901.0
2023-01-13 01:00:00+00:00,1784.0,0.0,1059.0,0.0,2843.0
2023-01-13 02:00:00+00:00,1835.0,0.0,1062.0,0.0,2897.0
2023-01-13 03:00:00+00:00,1858.0,0.0,1088.0,0.0,2946.0
2023-01-13 04:00:00+00:00,1959.0,0.0,1089.0,0.0,3048.0
2023-01-13 05:00:00+00:00,2221.0,0.0,1047.0,0.0,3268.0
2023-01-13 06:00:00+00:00,2178.0,0.0,1010.0,0.0,3188.0
2023-01-13 07:00:00+00:00,2138.0,0.0,948.0,0.0,3086.0
2023-01-13 08:00:00+00:00,2081.0,0.0,746.0,0.0,2827.0
2023-01-13 09:00:00+00:00,2054.0,0.0,655.0,0.0,2709.0
2023-01-13 10:00:00+00:00,2043.0,0.0,732.0,0.0,2775.0
2023-01-13 11:00:00+00:00,2101.0,0.0,747.0,0.0,2848.0
2023-01-13 12:00:00+00:00,2096.0,0.0,869.0,0.0,2965.0
2023-01-13 13:00:00+00:00,2031.0,0.0,807.0,0.0,2838.0
2023-01-13 14:00:00+00:00,2072.0,0.0,813.0,0.0,2885.0
2023-01-13 15:00:00+00:00,1976.0,0.0,761.0,0.0,2737.0
2023-01-13 16:00:00+00:00,2039.0,0.0,783.0,0.0,2822.0
2023-01-13 17:00:00+00:00,2034.0,0.0,876.0,0.0,2910.0
2023-01-13 18:00:00+00:00,1921.0,0.0,926.0,0.0,2847.0
2023-01-13 19:00:00+00:00,2078.0,0.0,924.0,0.0,3002.0
2023-01-13 20:00:00+00:00,2040.0,0.0,876.0,0.0,2916.0
2023-01-13 21:00:00+00:00,2067.0,0.0,1035.0,0.0,3102.0
2023-01-13 22:00:00+00:00,2164.0,0.0,998.0,0.0,3162.0
2023-01-13 23:00:00+00:00,1928.0,0.0,942.0,0.0,2870.0
2023-01-14 00:00:00+00:00,1932.0,0.0,967.0,0.0,2899.0
2023-01-14 01:00:00+00:00,1922.0,0.0,959.0,0.0,2881.0
2023-01-14 02:00:00+00:00,1669.0,0.0,910.0,0.0,2579.0
2023-01-14 03:00:00+00:00,1607.0,0.0,920.0,0.0,2527.0
2023-01-14 04:00:00+00:00,1461.0,0.0,846.0,0.0,2307.0
2023-01-14 05:00:00+00:00,1598.0,0.0,867.0,0.0,2465.0
2023-01-14 06:00:00+00:00,1615.0,0.0,793.0,0.0,2408.0
2023-01-14 07:00:00+00:00,1627.0,0.0,724.0,0.0,2351.0
2023-01-14 08:00:00+00:00,1811.0,0.0,743.0,0.0,2554.0
2023-01-14 09:00:00+00:00,1813.0,0.0,737.0,0.0,2550.0
2023-01-14 10:00:00+00:00,1804.0,0.0,681.0,0.0,2485.0
2023-01-14 11:00:00+00:00,1870.0,0.0,678.0,0.0,2548.0
2023-01-14 12:00:00+00:00,1813.0,0.0,690.0,0.0,2503.0
2023-01-14 13:00:00+00:00,1691.0,0.0,655.0,0.0,2346.0
2023-01-14 14:00:00+00:00,1513.0,0.0,635.0,0.0,2148.0
2023-01-14 15:00:00+00:00,1564.0,0.0,625.0,0.0,2189.0
2023-01-14 16:00:00+00:00,1816.0,0.0,617.0,0.0,2433.0
2023-01-14 17:00:00+00:00,1779.0,0.0,642.0,0.0,2421.0
2023-01-14 18:00:00+00:00,1528.0,0.0,527.0,0.0,2055.0
2023-01-14 19:00:00+00:00,1716.0,0.0,677.0,0.0,2393.0
2023-01-14 20:00:00+00:00,1852.0,0.0,796.0,0.0,2648.0
2023-01-14 21:00:00+00:00,1929.0,0.0,845.0,0.0,2774.0
2023-01-14 22:00:00+00:00,1838.0,0.0,943.0,0.0,2781.0
2023-01-14 23:00:00+00:00,2016.0,0.0,885.0,0.0,2901.0
2023-01-15 00:00:00+00:00,1760.0,0.0,841.0,0.0,2601.0
2023-01-15 01:00:00+00:00,1612.0,0.0,801.0,0.0,2413.0
2023-01-15 02:00:00+00:00,1647.0,0.0,715.0,0.0,2362.0
2023-01-15 03:00:00+00:00,1590.0,0.0,722.0,0.0,2312.0
2023-01-15 04:00:00+00:00,1655.0,0.0,769.0,0.0,2424.0
2023-01-15 05:00:00+00:00,1521.0,0.0,776.0,0.0,2297.0
2023-01-15 06:00:00+00:00,1603.0,0.0,830.0,0.0,2433.0
2023-01-15 07:00:00+00:00,1694.0,0.0,923.0,0.0,2617.0
2023-01-15 08:00:00+00:00,1904.0,0.0,925.0,0.0,2829.0
2023-01-15 09:00:00+00:00,1735.0,0.0,802.0,0.0,2537.0
2023-01-15 10:00:00+00:00,1583.0,0.0,722.0,0.0,2305.0
2023-01-15 11:00:00+00:00,1628.0,0.0,690.0,0.0,2318.0
2023-01-15 12:00:00+00:00,1602.0,0.0,725.0,0.0,2327.0
2023-01-15 13:00:00+00:00,1428.0,0.0,680.0,0.0,2108.0
2023-01-15 14:00:00+00:00,1494.0,0.0,715.0,0.0,2209.0
2023-01-15 15:00:00+00:00,1440.0,0.0,629.0,0.0,2069.0
2023-01-15 16:00:00+00:00,1577.0,0.0,679.0,0.0,2256.0
2023-01-15 17:00:00+00:00,1650.0,0.0,756.0,0.0,2406.0
2023-01-15 18:00:00+00:00,1772.0,0.0,705.0,0.0,2477.0
2023-01-15 19:00:00+00:00,1920.0,0.0,780.0,0.0,2700.0
2023-01-15 20:00:00+00:00,1856.0,0.0,789.0,0.0,2645.0
2023-01-15 21:00:00+00:00,1459.0,0.0,701.0,0.0,2160.0
