,DK,FI,DE,SE,NL,UK,sum
2024-01-03 12:00:00+00:00,1552.0,0.0,1401.25,1346.0,183.0,0.0,2171.5
2024-01-03 13:00:00+00:00,1182.0,0.0,1391.75,1162.0,0.0,0.0,1977.75
2024-01-03 14:00:00+00:00,754.0,0.0,1171.5,940.0,0.0,0.0,1595.0
2024-01-03 15:00:00+00:00,453.0,0.0,713.5,852.0,0.0,0.0,1039.75
2024-01-03 16:00:00+00:00,54.0,0.0,152.5,289.0,0.0,0.0,238.25
2024-01-03 17:00:00+00:00,115.0,0.0,0.0,0.0,0.0,0.0,28.75
2024-01-03 18:00:00+00:00,125.0,0.0,5.0,405.0,0.0,0.0,137.5
2024-01-03 19:00:00+00:00,360.0,0.0,278.25,1099.0,0.0,0.0,643.0
2024-01-03 20:00:00+00:00,791.0,0.0,791.0,1332.0,0.0,0.0,1321.75
2024-01-03 21:00:00+00:00,1230.0,0.0,1293.75,1586.0,13.0,0.0,2001.0
2024-01-03 22:00:00+00:00,1610.0,0.0,1398.0,2306.0,332.0,0.0,2460.0
2024-01-03 23:00:00+00:00,1635.0,0.0,1401.25,2142.0,647.0,0.0,2507.25
2024-01-04 00:00:00+00:00,1635.0,0.0,1401.75,2200.0,648.0,0.0,2522.5
2024-01-04 01:00:00+00:00,1635.0,0.0,1401.5,2136.0,648.0,0.0,2506.25
2024-01-04 02:00:00+00:00,1635.0,0.0,1401.75,2152.0,649.0,0.0,2510.75
2024-01-04 03:00:00+00:00,1605.0,0.0,1392.75,2077.0,648.0,0.0,2475.25
2024-01-04 04:00:00+00:00,1185.0,0.0,1179.5,1830.0,624.0,0.0,2089.25
2024-01-04 05:00:00+00:00,744.0,0.0,595.75,507.0,305.0,0.0,984.75
2024-01-04 06:00:00+00:00,340.0,0.0,40.5,0.0,0.0,0.0,125.5
2024-01-04 07:00:00+00:00,464.0,0.0,0.0,0.0,0.0,0.0,116.0
2024-01-04 08:00:00+00:00,234.0,0.0,62.0,0.0,0.0,0.0,120.5
2024-01-04 09:00:00+00:00,181.0,0.0,189.25,0.0,0.0,0.0,234.5
2024-01-04 10:00:00+00:00,23.0,0.0,338.0,0.0,0.0,0.0,343.75
2024-01-04 11:00:00+00:00,0.0,0.0,146.25,0.0,0.0,0.0,146.25
2024-01-04 12:00:00+00:00,11.0,0.0,0.0,0.0,0.0,0.0,2.75
2024-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,91.0,0.0,22.75
2024-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,93.0,0.0,23.25
2024-01-04 16:00:00+00:00,59.0,0.0,0.0,0.0,306.0,0.0,91.25
2024-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,565.0,0.0,141.25
2024-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,644.0,0.0,161.0
2024-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,562.0,0.0,140.5
2024-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,647.0,0.0,161.75
2024-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,625.0,0.0,156.25
2024-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,640.0,0.0,160.0
2024-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,458.0,0.0,114.5
2024-01-05 00:00:00+00:00,191.0,0.0,0.0,58.0,632.0,0.0,220.25
2024-01-05 01:00:00+00:00,587.0,0.0,0.0,76.0,648.0,0.0,327.75
2024-01-05 02:00:00+00:00,482.0,0.0,0.0,79.0,648.0,0.0,302.25
2024-01-05 03:00:00+00:00,210.0,0.0,0.0,90.0,648.0,0.0,237.0
2024-01-05 04:00:00+00:00,0.0,0.0,0.0,50.0,641.0,0.0,172.75
2024-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,477.0,0.0,119.25
2024-01-05 06:00:00+00:00,0.0,0.0,0.0,3.0,401.0,20.0,106.0
2024-01-05 07:00:00+00:00,0.0,0.0,0.0,120.0,103.0,367.0,147.5
2024-01-05 08:00:00+00:00,0.0,0.0,0.0,89.0,0.0,16.0,26.25
2024-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.25
2024-01-05 11:00:00+00:00,0.0,0.0,69.0,2.0,0.0,0.0,69.5
2024-01-05 12:00:00+00:00,0.0,0.0,179.25,23.0,0.0,0.0,185.0
2024-01-05 13:00:00+00:00,0.0,0.0,5.5,0.0,0.0,0.0,5.5
2024-01-05 14:00:00+00:00,0.0,0.0,0.0,34.0,0.0,0.0,8.5
2024-01-05 15:00:00+00:00,6.0,0.0,14.5,0.0,0.0,0.0,16.0
2024-01-05 16:00:00+00:00,0.0,0.0,518.75,0.0,0.0,0.0,518.75
2024-01-05 17:00:00+00:00,0.0,0.0,860.75,60.0,0.0,0.0,875.75
2024-01-05 18:00:00+00:00,0.0,0.0,374.0,0.0,0.0,0.0,374.0
2024-01-05 19:00:00+00:00,0.0,0.0,451.0,0.0,0.0,0.0,451.0
2024-01-05 20:00:00+00:00,112.0,0.0,465.75,0.0,0.0,0.0,493.75
2024-01-05 21:00:00+00:00,521.0,0.0,309.75,0.0,0.0,0.0,440.0
2024-01-05 22:00:00+00:00,685.0,0.0,10.25,0.0,0.0,0.0,181.5
2024-01-05 23:00:00+00:00,1055.0,0.0,322.75,0.0,0.0,0.0,586.5
2024-01-06 00:00:00+00:00,1373.0,0.0,60.75,0.0,0.0,0.0,404.0
2024-01-06 01:00:00+00:00,1265.0,0.0,546.75,0.0,0.0,0.0,863.0
2024-01-06 02:00:00+00:00,1500.0,0.0,741.25,0.0,0.0,0.0,1116.25
2024-01-06 03:00:00+00:00,1475.0,0.0,835.0,0.0,0.0,0.0,1203.75
2024-01-06 04:00:00+00:00,1475.0,0.0,940.25,0.0,0.0,0.0,1309.0
2024-01-06 05:00:00+00:00,1469.0,0.0,502.5,0.0,0.0,0.0,869.75
2024-01-06 06:00:00+00:00,1168.0,0.0,599.5,0.0,0.0,0.0,891.5
2024-01-06 07:00:00+00:00,917.0,0.0,523.5,0.0,0.0,0.0,752.75
2024-01-06 08:00:00+00:00,1224.0,0.0,26.75,0.0,76.0,0.0,351.75
2024-01-06 09:00:00+00:00,1485.0,0.0,310.0,0.0,0.0,0.0,681.25
2024-01-06 10:00:00+00:00,1305.0,0.0,642.25,0.0,15.0,0.0,972.25
2024-01-06 11:00:00+00:00,1078.0,0.0,418.25,0.0,315.0,0.0,766.5
2024-01-06 12:00:00+00:00,807.0,0.0,388.75,0.0,407.0,0.0,692.25
2024-01-06 13:00:00+00:00,783.0,0.0,802.0,0.0,112.0,0.0,1025.75
2024-01-06 14:00:00+00:00,641.0,0.0,348.25,0.0,274.0,0.0,577.0
2024-01-06 15:00:00+00:00,238.0,0.0,852.0,0.0,336.0,0.0,995.5
2024-01-06 16:00:00+00:00,213.0,0.0,1345.0,0.0,205.0,0.0,1449.5
2024-01-06 17:00:00+00:00,487.0,0.0,1345.75,0.0,0.0,0.0,1467.5
2024-01-06 18:00:00+00:00,624.0,0.0,1110.5,0.0,0.0,0.0,1266.5
2024-01-06 19:00:00+00:00,791.0,0.0,528.25,0.0,0.0,0.0,726.0
2024-01-06 20:00:00+00:00,1019.0,0.0,15.75,0.0,0.0,0.0,270.5
2024-01-06 21:00:00+00:00,1413.0,0.0,0.0,195.0,117.0,0.0,431.25
2024-01-06 22:00:00+00:00,1193.0,0.0,4.25,180.0,0.0,0.0,347.5
2024-01-06 23:00:00+00:00,852.0,0.0,386.5,0.0,0.0,0.0,599.5
2024-01-07 00:00:00+00:00,464.0,0.0,469.75,0.0,16.0,0.0,589.75
2024-01-07 01:00:00+00:00,304.0,0.0,1019.75,0.0,357.0,0.0,1185.0
2024-01-07 02:00:00+00:00,105.0,0.0,1318.25,66.0,636.0,0.0,1520.0
2024-01-07 03:00:00+00:00,67.0,0.0,1239.25,38.0,648.0,0.0,1427.5
2024-01-07 04:00:00+00:00,152.0,0.0,1256.5,0.0,643.0,0.0,1455.25
2024-01-07 05:00:00+00:00,295.0,0.0,1246.0,0.0,513.0,0.0,1448.0
2024-01-07 06:00:00+00:00,273.0,0.0,1033.0,0.0,310.0,0.0,1178.75
2024-01-07 07:00:00+00:00,326.0,0.0,752.5,0.0,40.0,0.0,844.0
2024-01-07 08:00:00+00:00,358.0,0.0,423.0,0.0,115.0,0.0,541.25
2024-01-07 09:00:00+00:00,119.0,0.0,54.25,0.0,77.0,0.0,103.25
2024-01-07 10:00:00+00:00,135.0,0.0,38.5,0.0,0.0,0.0,72.25
2024-01-07 11:00:00+00:00,105.0,0.0,554.75,10.0,18.0,0.0,588.0
2024-01-07 12:00:00+00:00,23.0,0.0,799.0,34.0,386.0,0.0,909.75
2024-01-07 13:00:00+00:00,12.0,0.0,785.25,153.0,647.0,0.0,988.25
2024-01-07 14:00:00+00:00,174.0,0.0,451.5,211.0,632.0,0.0,705.75
2024-01-07 15:00:00+00:00,327.0,0.0,413.0,247.0,643.0,0.0,717.25
2024-01-07 16:00:00+00:00,120.0,0.0,874.25,134.0,514.0,0.0,1066.25
2024-01-07 17:00:00+00:00,445.0,0.0,977.25,45.0,219.0,0.0,1154.5
2024-01-07 18:00:00+00:00,622.0,0.0,861.5,0.0,451.0,0.0,1129.75
2024-01-07 19:00:00+00:00,39.0,0.0,357.5,65.0,144.0,0.0,419.5
2024-01-07 20:00:00+00:00,16.0,0.0,7.5,286.0,191.0,0.0,130.75
2024-01-07 21:00:00+00:00,205.0,0.0,0.0,0.0,159.0,0.0,91.0
2024-01-07 22:00:00+00:00,7.0,0.0,0.0,61.0,84.0,0.0,38.0
2024-01-07 23:00:00+00:00,196.0,0.0,2.5,421.0,144.0,0.0,192.75
2024-01-08 00:00:00+00:00,448.0,0.0,41.5,1041.0,106.0,0.0,440.25
2024-01-08 01:00:00+00:00,594.0,0.0,117.0,1057.0,403.0,0.0,630.5
2024-01-08 02:00:00+00:00,431.0,0.0,254.0,1010.0,492.0,0.0,737.25
2024-01-08 03:00:00+00:00,599.0,0.0,289.0,779.0,372.0,0.0,726.5
2024-01-08 04:00:00+00:00,592.0,0.0,1.75,604.0,240.0,0.0,360.75
2024-01-08 05:00:00+00:00,44.0,2.0,0.0,166.0,290.0,0.0,125.5
2024-01-08 06:00:00+00:00,548.0,20.0,0.0,257.0,605.0,16.0,361.5
2024-01-08 07:00:00+00:00,852.0,28.0,0.0,195.0,648.0,0.0,430.75
2024-01-08 08:00:00+00:00,868.0,40.0,0.0,366.0,648.0,0.0,480.5
2024-01-08 09:00:00+00:00,498.0,40.0,0.0,268.0,648.0,0.0,363.5
2024-01-08 10:00:00+00:00,542.0,44.0,0.0,486.0,648.0,0.0,430.0
2024-01-08 11:00:00+00:00,578.0,34.0,0.0,446.0,648.0,0.0,426.5
2024-01-08 12:00:00+00:00,291.0,11.0,0.0,186.0,648.0,1.0,284.25
2024-01-08 13:00:00+00:00,0.0,18.0,0.25,436.0,648.0,3.0,276.5
2024-01-08 14:00:00+00:00,0.0,20.0,2.5,745.0,648.0,0.0,355.75
2024-01-08 15:00:00+00:00,0.0,22.0,180.0,914.0,648.0,0.0,576.0
2024-01-08 16:00:00+00:00,0.0,7.0,0.0,755.0,648.0,0.0,352.5
2024-01-08 17:00:00+00:00,0.0,9.0,0.0,677.0,648.0,0.0,333.5
2024-01-08 18:00:00+00:00,0.0,17.0,0.0,722.0,648.0,0.0,346.75
2024-01-08 19:00:00+00:00,0.0,23.0,0.0,810.0,639.0,0.0,368.0
2024-01-08 20:00:00+00:00,0.0,11.0,4.75,755.0,648.0,0.0,358.25
2024-01-08 21:00:00+00:00,0.0,7.0,0.0,870.0,646.0,0.0,380.75
2024-01-08 22:00:00+00:00,0.0,0.0,0.0,750.0,588.0,0.0,334.5
2024-01-08 23:00:00+00:00,0.0,0.0,0.0,594.0,648.0,3.0,311.25
2024-01-09 00:00:00+00:00,0.0,0.0,0.0,599.0,649.0,3.0,312.75
2024-01-09 01:00:00+00:00,0.0,9.0,0.0,836.0,648.0,4.0,374.25
2024-01-09 02:00:00+00:00,0.0,19.0,0.0,1075.0,649.0,12.0,438.75
2024-01-09 03:00:00+00:00,0.0,29.0,0.0,1066.0,648.0,209.0,488.0
2024-01-09 04:00:00+00:00,0.0,25.0,0.0,760.0,642.0,648.0,518.75
2024-01-09 05:00:00+00:00,0.0,32.0,0.0,429.0,649.0,1091.0,550.25
2024-01-09 06:00:00+00:00,0.0,32.0,0.0,570.0,648.0,1368.0,654.5
2024-01-09 07:00:00+00:00,0.0,38.0,0.0,783.0,647.0,948.0,604.0
2024-01-09 08:00:00+00:00,0.0,39.0,0.0,856.0,637.0,498.0,507.5
2024-01-09 09:00:00+00:00,0.0,36.0,0.0,853.0,649.0,82.0,405.0
2024-01-09 10:00:00+00:00,0.0,33.0,0.0,740.0,649.0,330.0,438.0
2024-01-09 11:00:00+00:00,0.0,27.0,0.0,1116.0,649.0,348.0,535.0
2024-01-09 12:00:00+00:00,0.0,25.0,0.0,1166.0,649.0,402.0,560.5
2024-01-09 13:00:00+00:00,0.0,25.0,0.0,906.0,649.0,425.0,501.25
2024-01-09 14:00:00+00:00,0.0,9.0,0.0,813.0,649.0,17.0,372.0
2024-01-09 15:00:00+00:00,0.0,2.0,0.0,579.0,649.0,1.0,307.75
2024-01-09 16:00:00+00:00,0.0,0.0,0.0,856.0,649.0,1.0,376.5
2024-01-09 17:00:00+00:00,0.0,3.0,0.0,1099.0,649.0,1.0,438.0
2024-01-09 18:00:00+00:00,0.0,12.0,0.0,982.0,649.0,1.0,411.0
2024-01-09 19:00:00+00:00,0.0,19.0,0.0,1688.0,649.0,1.0,589.25
2024-01-09 20:00:00+00:00,0.0,26.0,0.0,1377.0,649.0,1.0,513.25
2024-01-09 21:00:00+00:00,0.0,21.0,0.0,1286.0,649.0,1.0,489.25
2024-01-09 22:00:00+00:00,0.0,16.0,0.0,1319.0,649.0,21.0,501.25
2024-01-09 23:00:00+00:00,0.0,25.0,0.0,768.0,638.0,441.0,468.0
2024-01-10 00:00:00+00:00,0.0,22.0,0.0,746.0,384.0,633.0,446.25
2024-01-10 01:00:00+00:00,0.0,16.0,0.0,712.0,255.0,542.0,381.25
2024-01-10 02:00:00+00:00,0.0,32.0,0.0,948.0,515.0,447.0,485.5
2024-01-10 03:00:00+00:00,0.0,40.0,0.0,1140.0,584.0,505.0,567.25
2024-01-10 04:00:00+00:00,0.0,39.0,0.0,1081.0,642.0,919.0,670.25
2024-01-10 05:00:00+00:00,0.0,44.0,0.0,746.0,473.0,1327.0,647.5
2024-01-10 06:00:00+00:00,0.0,57.0,0.0,897.0,175.0,912.0,510.25
2024-01-10 07:00:00+00:00,0.0,41.0,0.0,870.0,462.0,463.0,459.0
2024-01-10 08:00:00+00:00,0.0,23.0,0.0,1063.0,648.0,14.0,437.0
2024-01-10 09:00:00+00:00,0.0,0.0,0.0,1034.0,648.0,0.0,420.5
2024-01-10 10:00:00+00:00,0.0,0.0,0.0,1247.0,648.0,0.0,473.75
2024-01-10 11:00:00+00:00,0.0,0.0,0.0,1138.0,648.0,0.0,446.5
2024-01-10 12:00:00+00:00,0.0,0.0,0.0,1379.0,648.0,0.0,506.75
2024-01-10 13:00:00+00:00,0.0,0.0,0.0,1332.0,642.0,0.0,493.5
2024-01-10 14:00:00+00:00,0.0,0.0,0.0,1200.0,474.0,0.0,418.5
2024-01-10 15:00:00+00:00,0.0,0.0,0.0,1193.0,151.0,0.0,336.0
2024-01-10 16:00:00+00:00,0.0,0.0,0.0,1466.0,0.0,0.0,366.5
2024-01-10 17:00:00+00:00,0.0,0.0,0.0,1661.0,0.0,0.0,415.25
2024-01-10 18:00:00+00:00,0.0,0.0,0.0,1488.0,0.0,0.0,372.0
2024-01-10 19:00:00+00:00,0.0,0.0,0.0,1416.0,0.0,0.0,354.0
2024-01-10 20:00:00+00:00,0.0,0.0,0.0,1455.0,0.0,0.0,363.75
2024-01-10 21:00:00+00:00,0.0,0.0,0.0,1718.0,0.0,0.0,429.5
2024-01-10 22:00:00+00:00,0.0,0.0,0.0,1934.0,0.0,0.0,483.5
2024-01-10 23:00:00+00:00,0.0,0.0,0.0,2101.0,0.0,0.0,525.25
2024-01-11 00:00:00+00:00,0.0,0.0,0.0,1895.0,0.0,0.0,473.75
2024-01-11 01:00:00+00:00,0.0,0.0,0.0,2178.0,0.0,0.0,544.5
2024-01-11 02:00:00+00:00,0.0,0.0,0.0,1653.0,0.0,0.0,413.25
2024-01-11 03:00:00+00:00,0.0,2.0,0.0,1151.0,0.0,1.0,288.5
2024-01-11 04:00:00+00:00,0.0,17.0,0.0,520.0,0.0,10.0,136.75
2024-01-11 05:00:00+00:00,0.0,9.0,0.0,505.0,0.0,118.0,158.0
2024-01-11 06:00:00+00:00,0.0,9.0,0.0,869.0,0.0,0.0,219.5
2024-01-11 07:00:00+00:00,0.0,12.0,0.0,744.0,0.0,0.0,189.0
2024-01-11 08:00:00+00:00,0.0,7.0,0.0,915.0,0.0,0.0,230.5
2024-01-11 09:00:00+00:00,0.0,0.0,0.0,565.0,0.0,0.0,141.25
2024-01-11 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.5
2024-01-11 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3.0,0.75
2024-01-11 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3.0,0.75
2024-01-11 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2024-01-11 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11 18:00:00+00:00,0.0,4.0,0.0,0.0,0.0,0.0,1.0
2024-01-11 19:00:00+00:00,0.0,30.0,0.0,112.0,0.0,0.0,35.5
2024-01-11 20:00:00+00:00,0.0,31.0,0.0,373.0,0.0,1.0,101.25
2024-01-11 21:00:00+00:00,0.0,31.0,0.0,619.0,0.0,3.0,163.25
2024-01-11 22:00:00+00:00,0.0,31.0,0.0,896.0,0.0,5.0,233.0
2024-01-11 23:00:00+00:00,0.0,30.0,0.0,1013.0,0.0,66.0,277.25
2024-01-12 00:00:00+00:00,0.0,14.0,0.0,1244.0,0.0,3.0,315.25
2024-01-12 01:00:00+00:00,0.0,13.0,0.0,1789.0,0.0,0.0,450.5
2024-01-12 02:00:00+00:00,0.0,11.0,0.0,2238.0,90.0,0.0,584.75
2024-01-12 03:00:00+00:00,0.0,14.0,0.0,2502.0,0.0,0.0,629.0
2024-01-12 04:00:00+00:00,0.0,0.0,0.0,1865.0,0.0,6.0,467.75
2024-01-12 05:00:00+00:00,0.0,0.0,0.0,1463.0,0.0,121.0,396.0
2024-01-12 06:00:00+00:00,0.0,0.0,0.0,941.0,0.0,6.0,236.75
2024-01-12 07:00:00+00:00,0.0,0.0,0.0,1209.0,0.0,0.0,302.25
2024-01-12 08:00:00+00:00,0.0,0.0,0.0,799.0,0.0,0.0,199.75
2024-01-12 09:00:00+00:00,0.0,0.0,0.0,486.0,0.0,0.0,121.5
2024-01-12 10:00:00+00:00,0.0,0.0,0.0,210.0,0.0,0.0,52.5
2024-01-12 11:00:00+00:00,0.0,0.0,0.0,77.0,0.0,0.0,19.25
2024-01-12 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 15:00:00+00:00,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2024-01-12 16:00:00+00:00,0.0,0.0,29.0,0.0,0.0,0.0,29.0
2024-01-12 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12 21:00:00+00:00,0.0,0.0,0.0,615.0,0.0,0.0,153.75
2024-01-12 22:00:00+00:00,0.0,0.0,0.0,1106.0,0.0,0.0,276.5
2024-01-12 23:00:00+00:00,0.0,0.0,0.0,1530.0,0.0,0.0,382.5
2024-01-13 00:00:00+00:00,0.0,0.0,0.0,1485.0,0.0,0.0,371.25
2024-01-13 01:00:00+00:00,0.0,0.0,0.0,1695.0,0.0,0.0,423.75
2024-01-13 02:00:00+00:00,386.0,0.0,0.0,1914.0,0.0,0.0,575.0
2024-01-13 03:00:00+00:00,676.0,0.0,0.0,1841.0,0.0,0.0,629.25
2024-01-13 04:00:00+00:00,983.0,0.0,0.0,1834.0,0.0,0.0,704.25
2024-01-13 05:00:00+00:00,1350.0,0.0,0.0,1687.0,0.0,0.0,759.25
2024-01-13 06:00:00+00:00,1334.0,0.0,0.0,1326.0,0.0,0.0,665.0
2024-01-13 07:00:00+00:00,1114.0,0.0,0.0,1452.0,0.0,0.0,641.5
2024-01-13 08:00:00+00:00,809.0,0.0,0.0,1302.0,0.0,0.0,527.75
2024-01-13 09:00:00+00:00,863.0,0.0,0.0,921.0,0.0,0.0,446.0
2024-01-13 10:00:00+00:00,1031.0,0.0,0.0,1246.0,0.0,0.0,569.25
2024-01-13 11:00:00+00:00,1273.0,0.0,0.0,1835.0,0.0,0.0,777.0
2024-01-13 12:00:00+00:00,1567.0,0.0,0.0,1855.0,0.0,0.0,855.5
2024-01-13 13:00:00+00:00,1478.0,0.0,0.0,2017.0,0.0,0.0,873.75
