,AT,BE,CZ,DK,FR,LU,NL,NO,PL,SE,CH,sum
2022-01-02 10:00:00+00:00,142.75,17.5,3.0,0.0,1571.0,0.0,929.0,0.0,0.0,0.0,0.0,1482.75
2022-01-02 11:00:00+00:00,102.25,0.0,0.0,0.0,1150.0,0.0,856.0,0.0,0.0,0.0,0.0,1245.75
2022-01-02 12:00:00+00:00,256.25,12.5,3.0,0.0,1613.0,0.0,770.25,0.0,0.0,0.0,0.0,1443.0
2022-01-02 13:00:00+00:00,271.75,0.0,0.0,0.0,1732.0,0.0,991.75,0.0,0.0,0.0,0.0,1696.5
2022-01-02 14:00:00+00:00,364.75,0.0,129.0,0.0,2368.0,0.0,1229.25,0.0,0.0,0.0,0.0,2218.25
2022-01-02 15:00:00+00:00,269.5,0.0,222.0,0.0,2798.0,0.0,1340.0,0.0,0.0,0.0,0.0,2364.5
2022-01-02 16:00:00+00:00,286.75,0.0,289.0,0.0,2814.0,0.0,869.75,0.0,0.0,0.0,0.0,1932.25
2022-01-02 17:00:00+00:00,197.0,0.0,247.0,0.0,2170.0,0.0,584.75,0.0,0.0,0.0,0.0,1386.0
2022-01-02 18:00:00+00:00,225.5,0.0,226.0,0.0,1823.0,0.0,429.25,0.0,0.0,0.0,0.0,1167.0
2022-01-02 19:00:00+00:00,124.75,0.0,216.0,0.0,1662.0,0.0,465.5,0.0,0.0,0.0,0.0,1059.75
2022-01-02 20:00:00+00:00,47.25,0.0,220.0,15.5,1613.0,0.0,655.0,0.0,0.0,0.0,0.0,1176.0
2022-01-02 21:00:00+00:00,48.25,9.0,332.0,25.25,1297.0,0.0,825.0,0.0,0.0,0.0,0.0,1314.75
2022-01-02 22:00:00+00:00,44.5,374.25,303.0,8.25,826.0,0.0,1067.25,0.0,0.0,0.0,0.0,1776.5
2022-01-02 23:00:00+00:00,127.5,238.75,329.0,0.0,1043.0,0.0,962.5,0.0,0.0,0.0,0.0,1671.75
2022-01-03 00:00:00+00:00,289.25,787.5,244.0,0.0,1318.0,0.0,745.25,0.0,0.0,0.0,0.0,2212.5
2022-01-03 01:00:00+00:00,309.25,450.5,249.0,0.0,1521.0,0.0,1095.5,0.0,0.0,0.0,0.0,2297.75
2022-01-03 02:00:00+00:00,306.25,846.5,286.0,0.0,1700.0,0.0,1112.0,0.0,0.0,0.0,0.0,2761.25
2022-01-03 03:00:00+00:00,252.75,504.5,328.0,0.0,1537.0,0.0,1828.25,0.0,0.0,0.0,0.0,3051.75
2022-01-03 04:00:00+00:00,82.25,60.25,416.0,0.0,893.0,0.0,1644.5,0.0,0.0,0.0,0.0,2114.25
2022-01-03 05:00:00+00:00,57.5,0.0,397.0,2.25,677.0,0.0,1888.5,0.0,0.0,0.0,0.0,2216.75
2022-01-03 06:00:00+00:00,87.25,0.0,454.0,0.0,426.0,0.0,1259.75,0.0,0.0,0.0,0.0,1567.0
2022-01-03 07:00:00+00:00,103.5,967.5,508.0,0.0,190.0,0.0,9.0,0.0,0.0,0.0,0.0,1254.5
2022-01-03 08:00:00+00:00,59.25,973.25,455.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.75
2022-01-03 09:00:00+00:00,61.5,0.0,459.0,0.0,254.0,0.0,203.25,0.0,0.0,0.0,0.0,443.0
2022-01-03 10:00:00+00:00,68.75,0.0,506.0,0.0,354.0,0.0,470.5,0.0,0.0,0.0,0.0,754.25
2022-01-03 11:00:00+00:00,84.0,0.0,523.0,22.5,276.0,0.0,469.75,0.0,0.0,0.0,0.0,776.0
2022-01-03 12:00:00+00:00,90.0,0.0,506.0,55.25,421.0,0.0,406.0,0.0,0.0,0.0,0.0,783.0
2022-01-03 13:00:00+00:00,79.75,0.0,460.0,559.5,494.0,0.0,339.25,0.25,0.0,0.0,0.0,1217.25
2022-01-03 14:00:00+00:00,75.75,0.0,432.0,419.75,400.0,0.0,133.0,0.25,0.0,0.0,0.0,836.75
2022-01-03 15:00:00+00:00,62.75,0.0,433.0,444.0,447.0,0.0,0.0,10.5,0.0,182.0,0.0,782.75
2022-01-03 16:00:00+00:00,112.75,0.0,529.0,459.25,16.0,0.0,0.0,224.25,0.0,303.0,1.0,1009.25
2022-01-03 17:00:00+00:00,163.5,0.0,585.0,482.0,0.0,0.0,0.0,61.0,0.0,172.0,42.25,938.0
2022-01-03 18:00:00+00:00,137.5,0.0,569.0,581.25,0.0,0.0,0.0,2.5,0.0,230.0,3.0,924.0
2022-01-03 19:00:00+00:00,192.0,0.0,540.0,583.0,0.0,0.0,0.0,0.0,0.0,306.0,4.0,990.5
2022-01-03 20:00:00+00:00,167.25,0.0,684.0,583.0,3.0,0.0,0.0,0.0,0.0,309.0,0.0,999.25
2022-01-03 21:00:00+00:00,284.75,0.0,840.0,583.0,92.0,0.0,0.0,0.0,0.0,575.0,0.0,1244.5
2022-01-03 22:00:00+00:00,466.75,0.0,914.0,583.0,42.0,0.0,0.0,0.0,0.0,605.0,0.0,1440.0
2022-01-03 23:00:00+00:00,253.25,0.0,890.0,583.0,84.0,0.0,0.0,0.0,0.0,605.0,0.0,1231.0
2022-01-04 00:00:00+00:00,192.5,0.0,760.0,583.0,394.0,0.0,0.0,0.0,0.0,605.0,0.0,1215.25
2022-01-04 01:00:00+00:00,196.5,0.0,804.0,582.75,473.0,0.0,214.75,0.0,0.0,605.0,0.0,1464.5
2022-01-04 02:00:00+00:00,246.5,0.0,804.0,572.25,506.0,0.0,85.5,0.0,0.0,605.0,0.0,1383.0
2022-01-04 03:00:00+00:00,199.5,0.0,759.0,589.5,796.0,0.0,97.75,0.0,0.0,605.0,0.0,1426.75
2022-01-04 04:00:00+00:00,220.25,0.0,883.0,802.75,1053.0,0.0,14.25,7.5,0.0,604.0,0.0,1679.75
2022-01-04 05:00:00+00:00,55.0,0.0,574.0,1076.5,1012.0,0.0,0.0,465.0,0.0,604.0,0.0,2144.0
2022-01-04 06:00:00+00:00,83.25,0.0,644.0,934.5,693.0,0.0,0.0,1056.75,0.0,111.0,0.0,2436.5
2022-01-04 07:00:00+00:00,152.75,0.0,817.0,1205.0,354.0,0.0,0.0,1389.75,0.0,279.0,0.0,3110.0
2022-01-04 08:00:00+00:00,119.0,0.0,796.0,1049.25,504.0,0.0,20.5,1404.0,0.0,307.0,0.0,2994.5
2022-01-04 09:00:00+00:00,72.75,0.0,622.0,1020.0,518.0,0.0,51.5,1404.0,0.0,273.0,1.75,2903.25
2022-01-04 10:00:00+00:00,130.5,0.0,747.0,1249.0,382.0,0.0,325.5,1399.0,0.0,250.0,38.75,3487.5
2022-01-04 11:00:00+00:00,82.75,0.0,664.0,1343.5,222.0,0.0,201.25,1283.25,0.0,62.0,108.25,3256.0
2022-01-04 12:00:00+00:00,156.5,0.0,623.0,1408.0,276.0,0.0,93.75,1146.0,0.0,47.0,63.75,3104.5
2022-01-04 13:00:00+00:00,203.25,0.0,804.0,1452.75,185.0,0.0,177.0,1054.75,0.0,47.0,20.5,3167.25
2022-01-04 14:00:00+00:00,445.5,0.0,960.0,1422.75,165.0,0.0,22.25,991.5,0.0,0.0,1.0,3164.25
2022-01-04 15:00:00+00:00,256.75,0.0,846.0,1434.0,44.0,0.0,0.0,891.0,0.0,0.0,0.0,2804.25
2022-01-04 16:00:00+00:00,484.0,0.0,999.0,1270.75,0.0,0.0,0.0,754.0,0.0,219.0,86.75,2900.0
2022-01-04 17:00:00+00:00,564.0,0.0,1201.0,1176.5,0.0,0.0,0.0,670.0,0.0,542.0,106.75,2953.0
2022-01-04 18:00:00+00:00,537.25,0.0,1183.0,890.75,0.0,0.0,0.0,561.25,0.0,604.0,32.5,2468.5
2022-01-04 19:00:00+00:00,328.25,0.0,1221.0,709.5,0.0,0.0,0.0,459.75,0.0,604.0,76.5,2030.25
2022-01-04 20:00:00+00:00,473.5,0.0,1223.0,592.0,0.0,0.0,0.0,130.75,0.0,604.0,13.25,1666.25
2022-01-04 21:00:00+00:00,441.25,0.0,1259.0,585.25,0.0,0.0,0.0,0.0,0.0,604.0,6.25,1498.5
2022-01-04 22:00:00+00:00,336.5,0.0,1178.0,585.25,0.0,0.0,0.0,0.0,0.0,605.0,0.0,1367.5
2022-01-04 23:00:00+00:00,214.5,0.0,1117.0,676.75,29.0,0.0,21.0,0.0,0.0,605.0,0.0,1350.0
2022-01-05 00:00:00+00:00,125.25,0.0,890.0,655.25,140.0,0.0,118.5,0.0,0.0,339.0,0.0,1241.25
2022-01-05 01:00:00+00:00,139.75,0.0,743.0,587.75,197.0,0.0,0.0,0.0,0.0,310.0,0.0,1040.0
2022-01-05 02:00:00+00:00,114.5,0.0,583.0,585.0,348.0,0.0,0.0,0.0,0.0,309.0,0.0,1009.5
2022-01-05 03:00:00+00:00,59.0,0.0,501.0,584.75,315.0,0.0,6.75,0.0,0.0,309.0,0.0,931.75
2022-01-05 04:00:00+00:00,115.5,0.0,379.0,545.25,166.0,0.0,56.5,0.0,0.0,30.0,0.0,861.0
2022-01-05 05:00:00+00:00,117.0,0.0,289.0,26.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,218.5
2022-01-05 06:00:00+00:00,70.5,0.0,370.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,168.0
2022-01-05 07:00:00+00:00,110.25,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,366.5
2022-01-05 08:00:00+00:00,87.0,0.0,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,362.0
2022-01-05 09:00:00+00:00,99.75,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.25,324.25
2022-01-05 10:00:00+00:00,69.25,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,199.25
2022-01-05 11:00:00+00:00,105.5,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,220.75
2022-01-05 12:00:00+00:00,59.5,0.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.25
2022-01-05 13:00:00+00:00,57.25,0.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,178.0
2022-01-05 14:00:00+00:00,67.25,0.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,208.0
2022-01-05 15:00:00+00:00,79.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,235.5
2022-01-05 16:00:00+00:00,206.75,0.0,646.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,240.5,690.25
2022-01-05 17:00:00+00:00,376.5,0.0,856.0,0.0,0.0,0.0,0.0,330.5,0.0,0.0,327.0,1248.0
2022-01-05 18:00:00+00:00,643.5,0.0,1132.0,265.0,0.0,0.0,0.0,5.0,0.0,0.0,286.5,1483.0
2022-01-05 19:00:00+00:00,712.75,0.0,1229.0,526.75,0.0,0.0,0.0,0.0,0.0,0.0,259.25,1806.0
2022-01-05 20:00:00+00:00,962.0,0.0,1374.0,570.5,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2012.0
2022-01-05 21:00:00+00:00,1165.0,0.0,1625.0,583.75,0.0,0.0,0.0,0.0,22.0,0.0,244.5,2405.0
2022-01-05 22:00:00+00:00,1105.75,0.0,1603.0,584.0,0.0,0.0,0.0,0.0,165.0,45.0,339.25,2482.25
2022-01-05 23:00:00+00:00,897.0,0.0,1487.0,615.5,0.0,0.0,0.0,0.0,0.0,507.0,251.25,2262.25
2022-01-06 00:00:00+00:00,860.75,0.0,1494.0,584.0,0.0,0.0,0.0,0.0,0.0,605.0,325.75,2295.25
2022-01-06 01:00:00+00:00,1129.5,0.0,1673.0,584.25,0.0,0.0,0.0,0.0,1.0,605.0,362.0,2645.5
2022-01-06 02:00:00+00:00,1153.0,0.0,1814.0,584.0,0.0,0.0,0.0,0.0,112.0,605.0,258.0,2627.75
2022-01-06 03:00:00+00:00,1488.0,0.0,1841.0,652.0,0.0,0.0,0.0,0.0,285.0,605.0,312.5,3135.25
2022-01-06 04:00:00+00:00,1629.5,0.0,1787.0,981.0,0.0,0.0,0.0,165.75,290.0,604.0,420.5,3867.0
2022-01-06 05:00:00+00:00,1418.0,0.0,1591.0,1182.75,0.0,0.0,0.0,737.0,256.0,604.0,423.25,4373.75
2022-01-06 06:00:00+00:00,1897.25,0.0,1798.0,1278.0,0.0,0.0,1.5,968.5,570.0,604.0,700.25,5588.5
2022-01-06 07:00:00+00:00,2122.75,0.0,2417.0,1324.5,0.0,0.0,17.25,1060.75,809.0,603.0,883.5,6366.0
2022-01-06 08:00:00+00:00,2108.5,0.0,2775.0,1316.5,0.0,0.0,154.0,1087.75,290.0,603.0,879.25,6463.0
2022-01-06 09:00:00+00:00,2008.0,0.0,2600.0,1289.75,0.0,0.0,316.5,1194.75,73.0,603.0,809.75,6437.75
2022-01-06 10:00:00+00:00,1845.0,0.0,2425.0,1308.5,0.0,0.0,476.25,1304.25,3.0,603.0,638.5,6330.25
2022-01-06 11:00:00+00:00,1675.25,0.0,2405.0,1443.5,0.0,0.0,464.5,1377.75,17.0,603.0,535.75,6253.0
2022-01-06 12:00:00+00:00,1337.0,0.0,2046.0,1291.25,0.0,0.0,549.5,895.5,217.0,603.0,356.0,5145.75
2022-01-06 13:00:00+00:00,1517.5,0.0,2092.0,962.75,1.0,0.0,548.5,958.5,437.0,604.0,319.5,5090.25
2022-01-06 14:00:00+00:00,1748.25,0.0,2204.0,864.25,204.0,0.0,775.5,470.5,533.0,215.0,294.5,4942.0
2022-01-06 15:00:00+00:00,2034.75,0.0,2127.0,973.0,162.0,0.0,603.0,270.25,520.0,7.0,351.25,4936.25
2022-01-06 16:00:00+00:00,1830.5,0.0,1993.0,932.75,154.0,0.0,257.25,524.75,325.0,0.0,439.0,4602.25
2022-01-06 17:00:00+00:00,1616.0,0.0,1637.0,1455.5,0.0,0.0,0.0,1084.0,11.0,0.0,468.25,5035.75
2022-01-06 18:00:00+00:00,1629.75,0.0,1396.0,1536.5,0.0,0.0,0.0,1034.0,0.0,462.0,332.25,4997.0
2022-01-06 19:00:00+00:00,1204.25,174.75,1388.0,1522.5,0.0,0.0,0.0,774.75,0.0,601.0,128.75,4302.25
2022-01-06 20:00:00+00:00,807.25,297.25,1400.0,781.75,0.0,0.0,0.0,591.0,0.0,398.0,79.5,3006.25
2022-01-06 21:00:00+00:00,364.5,241.5,1237.0,747.25,0.0,0.0,0.0,412.25,0.0,585.0,9.75,2230.75
2022-01-06 22:00:00+00:00,377.75,284.5,1249.0,710.75,1.0,0.0,0.0,4.75,0.0,111.0,0.0,1718.0
2022-01-06 23:00:00+00:00,182.0,986.5,1114.0,183.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.75
2022-01-07 00:00:00+00:00,146.25,980.75,963.0,512.25,199.0,0.0,0.0,0.0,0.0,0.0,0.0,1929.75
2022-01-07 01:00:00+00:00,222.0,65.75,681.0,344.75,297.0,0.0,6.75,0.0,0.0,106.0,0.0,910.25
2022-01-07 02:00:00+00:00,181.0,0.0,661.0,629.5,213.0,0.0,76.75,0.0,0.0,206.0,0.0,1157.25
2022-01-07 03:00:00+00:00,191.0,0.0,579.0,379.25,334.0,0.0,371.75,0.0,0.0,14.0,0.0,1173.75
2022-01-07 04:00:00+00:00,216.75,526.25,464.0,1.5,334.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0
2022-01-07 05:00:00+00:00,126.25,0.0,345.0,0.75,148.0,0.0,110.75,0.0,0.0,0.0,0.0,361.0
2022-01-07 06:00:00+00:00,163.5,0.0,167.0,1.0,2.0,0.0,0.0,174.25,0.0,0.0,0.0,381.0
2022-01-07 07:00:00+00:00,235.0,0.0,296.0,0.0,23.0,0.0,0.0,394.75,0.0,0.0,0.0,709.5
2022-01-07 08:00:00+00:00,298.0,0.0,352.0,0.75,0.0,0.0,0.0,261.25,0.0,0.0,0.0,648.0
2022-01-07 09:00:00+00:00,87.25,0.0,418.0,1.25,0.0,0.0,0.0,338.75,0.0,0.0,0.25,532.0
2022-01-07 10:00:00+00:00,47.0,0.0,588.0,13.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,615.0
2022-01-07 11:00:00+00:00,42.75,0.0,548.0,316.25,0.0,0.0,0.0,402.5,0.0,0.0,0.0,898.5
2022-01-07 12:00:00+00:00,43.5,0.0,445.0,221.75,59.0,0.0,91.5,409.5,0.0,0.0,0.0,892.25
2022-01-07 13:00:00+00:00,46.0,0.0,451.0,629.25,441.0,0.0,184.5,411.0,0.0,149.0,0.0,1531.0
2022-01-07 14:00:00+00:00,56.25,0.0,421.0,577.0,413.0,0.0,0.0,411.0,0.0,416.0,0.0,1356.75
2022-01-07 15:00:00+00:00,81.25,0.0,426.0,569.0,465.0,0.0,0.0,411.0,0.0,60.0,0.0,1299.0
2022-01-07 16:00:00+00:00,214.5,0.0,475.0,79.75,264.0,0.0,0.0,414.5,0.0,0.0,30.0,923.5
2022-01-07 17:00:00+00:00,598.75,0.0,754.0,374.25,0.0,0.0,0.0,491.25,0.0,234.0,177.25,1888.5
2022-01-07 18:00:00+00:00,766.0,0.0,970.0,1014.25,0.0,0.0,0.0,561.75,0.0,542.0,215.25,2935.25
2022-01-07 19:00:00+00:00,778.0,130.25,1124.0,1144.75,0.0,0.0,0.0,632.25,0.0,604.0,137.25,3254.5
2022-01-07 20:00:00+00:00,405.75,0.0,1230.0,1233.75,0.0,0.0,0.0,710.5,0.0,604.0,5.75,2814.25
2022-01-07 21:00:00+00:00,273.5,0.0,1155.0,1124.0,0.0,0.0,0.0,751.25,0.0,605.0,0.0,2588.75
2022-01-07 22:00:00+00:00,310.0,0.0,1319.0,1344.5,0.0,0.0,0.0,765.0,0.0,445.0,1.75,2862.25
2022-01-07 23:00:00+00:00,345.5,0.0,1333.0,1181.5,0.0,0.0,0.0,639.0,1.0,593.0,0.0,2647.75
2022-01-08 00:00:00+00:00,215.0,0.0,1378.0,1192.0,0.0,0.0,0.0,681.5,7.0,605.0,0.0,2586.0
2022-01-08 01:00:00+00:00,305.5,0.0,1431.0,1377.5,0.0,0.0,0.0,723.25,23.0,605.0,0.0,2921.0
2022-01-08 02:00:00+00:00,253.25,0.0,1398.0,1686.5,0.0,0.0,0.0,782.25,82.0,605.0,6.0,3249.25
2022-01-08 03:00:00+00:00,141.75,0.0,1146.0,1610.5,0.0,0.0,0.0,830.5,0.0,605.0,1.25,3021.75
2022-01-08 04:00:00+00:00,79.25,0.0,902.0,1416.75,0.0,0.0,0.0,829.5,0.0,605.0,0.0,2702.25
2022-01-08 05:00:00+00:00,73.5,0.0,731.0,1671.75,0.0,0.0,0.0,774.5,0.0,605.0,0.0,2853.75
2022-01-08 06:00:00+00:00,85.75,0.0,745.0,1502.75,0.0,0.0,0.0,779.25,0.0,605.0,43.0,2748.25
2022-01-08 07:00:00+00:00,58.25,0.0,570.0,1387.75,0.0,0.0,0.0,752.25,0.0,605.0,7.5,2499.5
2022-01-08 08:00:00+00:00,80.5,0.0,574.0,1281.0,0.0,0.0,0.0,732.75,0.0,605.0,0.0,2389.0
2022-01-08 09:00:00+00:00,63.5,0.0,496.0,1339.0,0.0,0.0,0.0,732.0,0.0,605.0,5.25,2415.0
2022-01-08 10:00:00+00:00,75.5,0.0,341.0,1047.5,0.0,0.0,514.75,727.0,0.0,605.0,0.0,2601.25
2022-01-08 11:00:00+00:00,57.25,0.0,376.0,1057.25,0.0,0.0,334.75,622.25,0.0,605.0,0.0,2316.75
2022-01-08 12:00:00+00:00,58.5,0.0,184.0,942.25,57.0,0.0,205.25,551.0,0.0,605.0,0.0,1968.5
2022-01-08 13:00:00+00:00,55.5,0.0,189.0,785.0,210.0,0.0,347.5,497.5,0.0,605.0,0.0,1936.5
2022-01-08 14:00:00+00:00,95.25,0.0,176.0,813.5,490.0,0.0,448.5,576.5,0.0,404.0,0.0,2201.25
2022-01-08 15:00:00+00:00,142.0,577.5,195.0,376.0,574.0,0.0,0.0,555.0,0.0,46.0,0.0,1854.25
2022-01-08 16:00:00+00:00,198.5,0.0,188.0,510.75,606.0,0.0,458.0,402.0,0.0,0.0,0.0,1767.75
2022-01-08 17:00:00+00:00,120.25,0.0,214.0,63.5,463.0,0.0,741.5,70.5,0.0,0.0,0.0,1165.0
2022-01-08 18:00:00+00:00,170.0,0.0,201.0,0.0,466.0,0.0,740.25,0.0,0.0,0.0,0.0,1077.0
2022-01-08 19:00:00+00:00,154.5,0.0,220.0,0.0,642.0,0.0,1106.5,0.0,0.0,0.0,0.0,1476.5
2022-01-08 20:00:00+00:00,266.25,0.0,245.0,0.0,805.0,0.0,1176.5,0.0,0.0,0.0,0.0,1705.25
2022-01-08 21:00:00+00:00,288.5,0.0,292.0,0.0,769.0,0.0,1259.5,0.0,0.0,0.0,0.0,1813.25
2022-01-08 22:00:00+00:00,131.0,0.0,366.0,0.0,576.0,0.0,1295.25,0.0,0.0,0.0,0.0,1661.75
2022-01-08 23:00:00+00:00,147.25,0.0,244.0,0.0,914.0,0.0,1235.75,0.0,0.0,0.0,0.0,1672.5
2022-01-09 00:00:00+00:00,205.75,0.0,250.0,15.5,1268.0,0.0,982.75,0.0,0.0,0.0,0.0,1583.5
2022-01-09 01:00:00+00:00,301.0,570.5,153.0,149.0,1567.0,0.0,410.25,0.0,0.0,0.0,0.0,1860.75
2022-01-09 02:00:00+00:00,367.25,368.0,142.0,353.25,2270.0,0.0,1065.25,0.0,0.0,0.0,0.0,2756.75
2022-01-09 03:00:00+00:00,467.0,923.5,171.0,537.25,2498.0,0.0,1178.5,0.0,0.0,0.0,0.0,3773.5
2022-01-09 04:00:00+00:00,487.25,820.5,207.0,389.5,2559.0,0.0,1342.5,0.0,0.0,0.0,0.0,3731.25
2022-01-09 05:00:00+00:00,585.25,366.5,248.0,14.75,2196.0,0.0,672.75,0.0,0.0,0.0,0.0,2250.25
2022-01-09 06:00:00+00:00,513.25,848.25,279.0,0.0,1706.0,0.0,40.5,0.0,0.0,0.0,0.0,1898.25
2022-01-09 07:00:00+00:00,303.5,596.0,345.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.75
2022-01-09 08:00:00+00:00,172.0,0.0,361.0,311.5,524.0,0.0,285.25,0.0,0.0,0.0,0.0,990.0
2022-01-09 09:00:00+00:00,78.75,628.0,384.0,920.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.5
2022-01-09 10:00:00+00:00,71.0,883.0,437.0,1008.0,0.0,0.0,0.0,289.0,0.0,133.0,7.75,2401.25
2022-01-09 11:00:00+00:00,67.75,788.25,467.0,794.25,0.0,0.0,0.0,870.0,0.0,529.0,12.75,2782.0
2022-01-09 12:00:00+00:00,53.5,0.0,443.0,990.5,29.0,0.0,0.0,977.75,0.0,605.0,0.0,2291.0
2022-01-09 13:00:00+00:00,56.75,0.0,413.0,1240.5,41.0,0.0,0.0,948.75,0.0,604.0,0.0,2510.5
2022-01-09 14:00:00+00:00,66.75,0.0,413.0,1148.25,131.0,0.0,0.0,1032.5,0.0,605.0,0.0,2534.75
2022-01-09 15:00:00+00:00,79.25,0.0,392.0,1280.5,964.0,0.0,0.0,1095.0,0.0,295.0,0.0,2867.5
