,FR,DE,LU,NL,UK,sum
2023-01-02 08:00:00+00:00,877.0,984.0,4.0,0.0,0.0,1207.25
2023-01-02 09:00:00+00:00,1031.0,722.0,23.0,0.0,0.0,1002.75
2023-01-02 10:00:00+00:00,1088.0,775.5,43.75,0.0,0.0,1091.25
2023-01-02 11:00:00+00:00,1153.0,27.25,8.5,0.0,0.0,324.0
2023-01-02 12:00:00+00:00,1884.0,395.25,0.0,0.0,0.0,866.25
2023-01-02 13:00:00+00:00,1661.0,285.0,0.0,0.0,0.0,700.25
2023-01-02 14:00:00+00:00,2010.0,0.0,0.0,0.0,0.0,502.5
2023-01-02 15:00:00+00:00,1937.0,765.25,0.0,0.0,0.0,1249.5
2023-01-02 16:00:00+00:00,743.0,942.5,93.75,0.0,0.0,1222.0
2023-01-02 17:00:00+00:00,0.0,990.0,68.5,354.0,0.0,1147.0
2023-01-02 18:00:00+00:00,0.0,629.75,89.5,1141.0,0.0,1004.5
2023-01-02 19:00:00+00:00,0.0,533.0,84.0,1423.0,0.0,972.75
2023-01-02 20:00:00+00:00,0.0,0.0,120.25,1759.0,0.0,560.0
2023-01-02 21:00:00+00:00,96.0,59.75,103.25,1873.0,0.0,655.25
2023-01-02 22:00:00+00:00,0.0,774.75,90.0,1629.0,0.0,1272.0
2023-01-02 23:00:00+00:00,0.0,940.75,5.25,1392.0,0.0,1294.0
2023-01-03 00:00:00+00:00,0.0,991.75,3.0,1152.0,0.0,1282.75
2023-01-03 01:00:00+00:00,270.0,869.5,0.0,340.0,0.0,1022.0
2023-01-03 02:00:00+00:00,1058.0,617.0,0.0,0.0,0.0,881.5
2023-01-03 03:00:00+00:00,1707.0,208.25,0.0,0.0,0.0,635.0
2023-01-03 04:00:00+00:00,1821.0,204.75,0.0,0.0,0.0,660.0
2023-01-03 05:00:00+00:00,1624.0,0.0,0.0,0.0,0.0,406.0
2023-01-03 06:00:00+00:00,946.0,65.0,0.0,0.0,0.0,301.5
2023-01-03 07:00:00+00:00,705.0,414.75,0.0,0.0,0.0,591.0
2023-01-03 08:00:00+00:00,398.0,2.75,0.0,0.0,0.0,102.25
2023-01-03 09:00:00+00:00,457.0,366.75,0.0,0.0,0.0,481.0
2023-01-03 10:00:00+00:00,289.0,232.0,0.0,0.0,0.0,304.25
2023-01-03 11:00:00+00:00,826.0,0.0,0.0,0.0,0.0,206.5
2023-01-03 12:00:00+00:00,1041.0,0.0,0.0,0.0,0.0,260.25
2023-01-03 13:00:00+00:00,1250.0,0.0,0.0,0.0,0.0,312.5
2023-01-03 14:00:00+00:00,1643.0,0.0,0.0,0.0,0.0,410.75
2023-01-03 15:00:00+00:00,1582.0,0.0,0.0,0.0,0.0,395.5
2023-01-03 16:00:00+00:00,338.0,741.75,0.0,0.0,0.0,826.25
2023-01-03 17:00:00+00:00,24.0,409.75,0.0,0.0,0.0,415.75
2023-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 19:00:00+00:00,0.0,0.0,0.0,240.0,0.0,60.0
2023-01-03 20:00:00+00:00,0.0,118.0,0.0,0.0,0.0,118.0
2023-01-03 21:00:00+00:00,0.0,518.75,0.0,0.0,0.0,518.75
2023-01-03 22:00:00+00:00,0.0,592.75,0.0,0.0,258.0,657.25
2023-01-03 23:00:00+00:00,0.0,219.75,0.0,0.0,512.0,347.75
2023-01-04 00:00:00+00:00,0.0,184.5,0.0,0.0,392.0,282.5
2023-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,441.0,110.25
2023-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,429.0,107.25
2023-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,273.0,68.25
2023-01-04 04:00:00+00:00,0.0,85.25,0.0,0.0,522.0,215.75
2023-01-04 05:00:00+00:00,0.0,491.75,0.0,0.0,595.0,640.5
2023-01-04 06:00:00+00:00,0.0,930.25,0.0,0.0,0.0,930.25
2023-01-04 07:00:00+00:00,0.0,807.25,0.0,0.0,0.0,807.25
2023-01-04 08:00:00+00:00,0.0,488.0,0.0,249.0,0.0,550.25
2023-01-04 09:00:00+00:00,0.0,747.75,0.0,0.0,0.0,747.75
2023-01-04 10:00:00+00:00,0.0,806.25,0.0,0.0,0.0,806.25
2023-01-04 11:00:00+00:00,0.0,496.75,0.0,0.0,0.0,496.75
2023-01-04 12:00:00+00:00,0.0,587.5,0.0,0.0,0.0,587.5
2023-01-04 13:00:00+00:00,0.0,609.75,0.0,0.0,0.0,609.75
2023-01-04 14:00:00+00:00,0.0,622.25,0.0,1.0,0.0,622.5
2023-01-04 15:00:00+00:00,0.0,696.75,0.0,14.0,0.0,700.25
2023-01-04 16:00:00+00:00,0.0,832.0,0.0,1.0,0.0,832.25
2023-01-04 17:00:00+00:00,0.0,725.75,0.0,222.0,0.0,781.25
2023-01-04 18:00:00+00:00,0.0,866.5,0.0,429.0,0.0,973.75
2023-01-04 19:00:00+00:00,0.0,880.75,0.0,522.0,0.0,1011.25
2023-01-04 20:00:00+00:00,0.0,904.0,0.0,463.0,0.0,1019.75
2023-01-04 21:00:00+00:00,0.0,998.25,0.0,889.0,0.0,1220.5
2023-01-04 22:00:00+00:00,0.0,990.75,0.0,1023.0,0.0,1246.5
2023-01-04 23:00:00+00:00,0.0,1001.25,0.0,953.0,0.0,1239.5
2023-01-05 00:00:00+00:00,0.0,982.5,0.0,1170.0,0.0,1275.0
2023-01-05 01:00:00+00:00,0.0,1001.5,0.0,1198.0,0.0,1301.0
2023-01-05 02:00:00+00:00,0.0,981.75,0.0,804.0,0.0,1182.75
2023-01-05 03:00:00+00:00,0.0,997.5,0.0,768.0,0.0,1189.5
2023-01-05 04:00:00+00:00,0.0,981.25,0.0,937.0,0.0,1215.5
2023-01-05 05:00:00+00:00,0.0,990.25,0.0,757.0,0.0,1179.5
2023-01-05 06:00:00+00:00,0.0,996.0,0.0,1251.0,0.0,1308.75
2023-01-05 07:00:00+00:00,0.0,964.75,0.0,1595.0,0.0,1363.5
2023-01-05 08:00:00+00:00,0.0,918.0,0.0,1341.0,0.0,1253.25
2023-01-05 09:00:00+00:00,0.0,814.5,0.0,1099.0,0.0,1089.25
2023-01-05 10:00:00+00:00,0.0,423.25,0.0,741.0,0.0,608.5
2023-01-05 11:00:00+00:00,142.0,630.0,0.0,34.0,0.0,674.0
2023-01-05 12:00:00+00:00,1063.0,589.25,0.0,0.0,0.0,855.0
2023-01-05 13:00:00+00:00,1720.0,0.0,0.0,0.0,0.0,430.0
2023-01-05 14:00:00+00:00,2166.0,0.0,0.0,0.0,109.0,568.75
2023-01-05 15:00:00+00:00,2784.0,0.0,0.0,0.0,221.0,751.25
2023-01-05 16:00:00+00:00,2931.0,0.0,0.0,0.0,0.0,732.75
2023-01-05 17:00:00+00:00,1340.0,0.0,0.0,0.0,0.0,335.0
2023-01-05 18:00:00+00:00,274.0,0.0,0.0,0.0,180.0,113.5
2023-01-05 19:00:00+00:00,83.0,0.0,0.0,0.0,0.0,20.75
2023-01-05 20:00:00+00:00,534.0,0.0,0.0,0.0,0.0,133.5
2023-01-05 21:00:00+00:00,172.0,0.0,0.0,0.0,0.0,43.0
2023-01-05 22:00:00+00:00,327.0,0.0,0.0,0.0,1.0,82.0
2023-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,279.0,69.75
2023-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,19.0,4.75
2023-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,318.0,79.5
2023-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,221.0,55.25
2023-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,325.0,81.25
2023-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,134.0,33.5
2023-01-06 05:00:00+00:00,0.0,702.75,0.0,0.0,408.0,804.75
2023-01-06 06:00:00+00:00,0.0,730.75,0.0,458.0,0.0,845.25
2023-01-06 07:00:00+00:00,0.0,838.5,0.0,1192.0,0.0,1136.5
2023-01-06 08:00:00+00:00,0.0,928.5,0.0,1748.0,0.0,1365.5
2023-01-06 09:00:00+00:00,0.0,856.25,0.0,1860.0,0.0,1321.25
2023-01-06 10:00:00+00:00,0.0,874.25,0.0,1803.0,0.0,1325.0
2023-01-06 11:00:00+00:00,0.0,699.25,0.0,1712.0,0.0,1127.25
2023-01-06 12:00:00+00:00,0.0,697.5,0.0,1608.0,0.0,1099.5
2023-01-06 13:00:00+00:00,44.0,753.25,0.0,1020.0,0.0,1019.25
2023-01-06 14:00:00+00:00,910.0,934.75,0.0,152.0,0.0,1200.25
2023-01-06 15:00:00+00:00,1609.0,970.75,0.0,7.0,0.0,1374.75
2023-01-06 16:00:00+00:00,1721.0,612.0,0.0,0.0,0.0,1042.25
2023-01-06 17:00:00+00:00,668.0,896.25,0.0,0.0,0.0,1063.25
2023-01-06 18:00:00+00:00,603.0,168.25,0.0,4.0,0.0,320.0
2023-01-06 19:00:00+00:00,119.0,930.25,0.0,0.0,0.0,960.0
2023-01-06 20:00:00+00:00,0.0,845.5,0.0,0.0,0.0,845.5
2023-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 22:00:00+00:00,0.0,31.25,0.0,0.0,250.0,93.75
2023-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,701.0,175.25
2023-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,838.0,209.5
2023-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,1000.0,250.0
2023-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,1000.0,250.0
2023-01-07 03:00:00+00:00,2.0,0.0,0.0,0.0,974.0,244.0
2023-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,983.0,245.75
2023-01-07 05:00:00+00:00,285.0,0.0,0.0,0.0,352.0,159.25
2023-01-07 06:00:00+00:00,257.0,0.0,0.0,0.0,0.0,64.25
2023-01-07 07:00:00+00:00,34.0,0.0,0.0,0.0,0.0,8.5
2023-01-07 08:00:00+00:00,620.0,0.0,0.0,0.0,0.0,155.0
2023-01-07 09:00:00+00:00,674.0,0.0,0.0,0.0,0.0,168.5
2023-01-07 10:00:00+00:00,757.0,0.0,0.0,0.0,0.0,189.25
2023-01-07 11:00:00+00:00,613.0,0.0,0.0,0.0,0.0,153.25
2023-01-07 12:00:00+00:00,893.0,0.0,0.0,0.0,0.0,223.25
2023-01-07 13:00:00+00:00,752.0,0.0,0.0,0.0,0.0,188.0
2023-01-07 14:00:00+00:00,1631.0,0.0,0.0,0.0,0.0,407.75
2023-01-07 15:00:00+00:00,2270.0,0.0,0.0,0.0,0.0,567.5
2023-01-07 16:00:00+00:00,1504.0,43.25,0.0,0.0,0.0,419.25
2023-01-07 17:00:00+00:00,367.0,761.25,0.0,0.0,0.0,853.0
2023-01-07 18:00:00+00:00,111.0,742.0,0.0,0.0,0.0,769.75
2023-01-07 19:00:00+00:00,0.0,757.75,0.0,0.0,0.0,757.75
2023-01-07 20:00:00+00:00,0.0,844.0,0.0,0.0,0.0,844.0
2023-01-07 21:00:00+00:00,0.0,516.5,0.0,0.0,101.0,541.75
2023-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,595.0,148.75
2023-01-07 23:00:00+00:00,0.0,302.25,0.0,0.0,477.0,421.5
2023-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,418.0,104.5
2023-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,472.0,118.0
2023-01-08 02:00:00+00:00,293.0,0.0,0.0,0.0,596.0,222.25
2023-01-08 03:00:00+00:00,172.0,0.0,0.0,0.0,579.0,187.75
2023-01-08 04:00:00+00:00,262.0,0.0,0.0,0.0,792.0,263.5
2023-01-08 05:00:00+00:00,711.0,0.0,0.0,0.0,360.0,267.75
2023-01-08 06:00:00+00:00,764.0,0.0,0.0,0.0,291.0,263.75
2023-01-08 07:00:00+00:00,734.0,130.0,0.0,0.0,196.0,362.5
2023-01-08 08:00:00+00:00,748.0,0.0,0.0,0.0,0.0,187.0
2023-01-08 09:00:00+00:00,101.0,0.0,0.0,0.0,0.0,25.25
2023-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 12:00:00+00:00,356.0,0.0,0.0,0.0,0.0,89.0
2023-01-08 13:00:00+00:00,586.0,0.0,0.0,0.0,0.0,146.5
2023-01-08 14:00:00+00:00,1439.0,0.0,0.0,0.0,0.0,359.75
2023-01-08 15:00:00+00:00,1731.0,0.0,0.0,0.0,0.0,432.75
2023-01-08 16:00:00+00:00,1464.0,0.0,0.0,0.0,0.0,366.0
2023-01-08 17:00:00+00:00,1099.0,0.0,0.0,0.0,0.0,274.75
2023-01-08 18:00:00+00:00,580.0,0.0,0.0,0.0,0.0,145.0
2023-01-08 19:00:00+00:00,184.0,343.5,0.0,0.0,0.0,389.5
2023-01-08 20:00:00+00:00,543.0,743.25,0.0,0.0,0.0,879.0
2023-01-08 21:00:00+00:00,788.0,0.0,0.0,0.0,0.0,197.0
2023-01-08 22:00:00+00:00,509.0,744.5,0.0,0.0,0.0,871.75
2023-01-08 23:00:00+00:00,840.0,0.0,0.0,0.0,0.0,210.0
2023-01-09 00:00:00+00:00,1553.0,0.0,0.0,0.0,0.0,388.25
2023-01-09 01:00:00+00:00,1437.0,0.0,0.0,0.0,0.0,359.25
2023-01-09 02:00:00+00:00,1325.0,0.0,0.0,0.0,0.0,331.25
2023-01-09 03:00:00+00:00,1184.0,0.0,0.0,0.0,0.0,296.0
2023-01-09 04:00:00+00:00,1133.0,0.0,0.0,0.0,0.0,283.25
2023-01-09 05:00:00+00:00,444.0,0.0,0.0,0.0,330.0,193.5
2023-01-09 06:00:00+00:00,49.0,82.0,0.0,0.0,0.0,94.25
2023-01-09 07:00:00+00:00,273.0,10.75,0.0,105.0,0.0,105.25
2023-01-09 08:00:00+00:00,418.0,829.75,0.0,0.0,0.0,934.25
2023-01-09 09:00:00+00:00,1182.0,200.0,0.0,34.0,0.0,504.0
2023-01-09 10:00:00+00:00,1104.0,316.0,0.0,243.0,0.0,652.75
2023-01-09 11:00:00+00:00,1330.0,414.0,0.0,0.0,0.0,746.5
2023-01-09 12:00:00+00:00,2033.0,0.0,0.0,0.0,0.0,508.25
2023-01-09 13:00:00+00:00,2045.0,0.0,0.0,0.0,0.0,511.25
2023-01-09 14:00:00+00:00,2206.0,0.0,0.0,0.0,0.0,551.5
2023-01-09 15:00:00+00:00,2211.0,0.0,0.0,0.0,0.0,552.75
2023-01-09 16:00:00+00:00,2284.0,0.0,0.0,12.0,0.0,574.0
2023-01-09 17:00:00+00:00,1128.0,97.5,0.0,78.0,0.0,399.0
2023-01-09 18:00:00+00:00,100.0,608.25,0.0,297.0,0.0,707.5
2023-01-09 19:00:00+00:00,14.0,328.0,0.0,953.0,0.0,569.75
2023-01-09 20:00:00+00:00,0.0,629.5,0.0,1096.0,0.0,903.5
2023-01-09 21:00:00+00:00,0.0,562.75,0.0,1414.0,0.0,916.25
2023-01-09 22:00:00+00:00,0.0,174.0,0.0,1719.0,0.0,603.75
2023-01-09 23:00:00+00:00,0.0,0.0,0.0,2527.0,0.0,631.75
2023-01-10 00:00:00+00:00,0.0,875.75,0.0,756.0,0.0,1064.75
2023-01-10 01:00:00+00:00,0.0,870.75,0.0,407.0,0.0,972.5
2023-01-10 02:00:00+00:00,0.0,0.0,0.0,1159.0,0.0,289.75
2023-01-10 03:00:00+00:00,157.0,0.0,0.0,1002.0,0.0,289.75
2023-01-10 04:00:00+00:00,192.0,34.0,0.0,450.0,0.0,194.5
2023-01-10 05:00:00+00:00,3.0,631.25,0.0,214.0,0.0,685.5
2023-01-10 06:00:00+00:00,166.0,463.0,0.0,301.0,126.0,611.25
2023-01-10 07:00:00+00:00,65.0,419.25,0.0,256.0,9.0,501.75
2023-01-10 08:00:00+00:00,61.0,632.5,0.0,165.0,0.0,689.0
2023-01-10 09:00:00+00:00,158.0,13.75,0.0,544.0,0.0,189.25
2023-01-10 10:00:00+00:00,310.0,0.0,0.0,528.0,0.0,209.5
2023-01-10 11:00:00+00:00,881.0,0.0,0.0,88.0,0.0,242.25
2023-01-10 12:00:00+00:00,906.0,0.0,0.0,0.0,0.0,226.5
2023-01-10 13:00:00+00:00,434.0,0.0,0.0,92.0,0.0,131.5
2023-01-10 14:00:00+00:00,551.0,0.0,0.0,15.0,0.0,141.5
2023-01-10 15:00:00+00:00,622.0,15.25,0.0,12.0,0.0,173.75
2023-01-10 16:00:00+00:00,86.0,760.0,0.0,435.0,0.0,890.25
2023-01-10 17:00:00+00:00,0.0,720.75,0.0,1338.0,0.0,1055.25
2023-01-10 18:00:00+00:00,0.0,685.25,0.0,1493.0,0.0,1058.5
2023-01-10 19:00:00+00:00,0.0,53.0,0.0,1851.0,0.0,515.75
2023-01-10 20:00:00+00:00,0.0,495.75,0.0,894.0,0.0,719.25
2023-01-10 21:00:00+00:00,0.0,665.25,0.0,104.0,0.0,691.25
2023-01-10 22:00:00+00:00,0.0,24.75,0.0,19.0,0.0,29.5
2023-01-10 23:00:00+00:00,0.0,52.0,0.0,0.0,676.0,221.0
2023-01-11 00:00:00+00:00,0.0,303.75,0.0,0.0,226.0,360.25
2023-01-11 01:00:00+00:00,0.0,702.25,0.0,0.0,0.0,702.25
2023-01-11 02:00:00+00:00,0.0,100.25,0.0,0.0,470.0,217.75
2023-01-11 03:00:00+00:00,0.0,0.0,0.0,0.0,524.0,131.0
2023-01-11 04:00:00+00:00,0.0,0.0,0.0,0.0,700.0,175.0
2023-01-11 05:00:00+00:00,0.0,572.75,0.0,0.0,673.0,741.0
2023-01-11 06:00:00+00:00,0.0,713.75,0.0,117.0,3.0,743.75
2023-01-11 07:00:00+00:00,0.0,928.25,0.0,648.0,0.0,1090.25
2023-01-11 08:00:00+00:00,0.0,731.5,0.0,957.0,0.0,970.75
2023-01-11 09:00:00+00:00,0.0,786.25,0.0,664.0,0.0,952.25
2023-01-11 10:00:00+00:00,0.0,663.75,0.0,659.0,0.0,828.5
2023-01-11 11:00:00+00:00,0.0,19.5,0.0,633.0,0.0,177.75
2023-01-11 12:00:00+00:00,0.0,0.0,0.0,363.0,0.0,90.75
2023-01-11 13:00:00+00:00,0.0,0.0,0.0,709.0,0.0,177.25
2023-01-11 14:00:00+00:00,305.0,22.5,0.0,422.0,0.0,204.25
2023-01-11 15:00:00+00:00,557.0,738.75,0.0,0.0,0.0,878.0
2023-01-11 16:00:00+00:00,355.0,777.25,0.0,0.0,0.0,866.0
2023-01-11 17:00:00+00:00,0.0,821.25,0.0,957.0,0.0,1060.5
2023-01-11 18:00:00+00:00,0.0,846.25,0.0,1599.0,0.0,1246.0
2023-01-11 19:00:00+00:00,0.0,850.75,0.0,1092.0,0.0,1123.75
2023-01-11 20:00:00+00:00,0.0,779.75,0.0,366.0,0.0,871.25
2023-01-11 21:00:00+00:00,0.0,842.5,0.0,541.0,0.0,977.75
2023-01-11 22:00:00+00:00,0.0,890.5,0.0,418.0,0.0,995.0
2023-01-11 23:00:00+00:00,0.0,849.5,0.0,569.0,0.0,991.75
2023-01-12 00:00:00+00:00,0.0,852.0,0.0,635.0,0.0,1010.75
2023-01-12 01:00:00+00:00,0.0,974.0,0.0,300.0,0.0,1049.0
2023-01-12 02:00:00+00:00,0.0,358.0,0.0,15.0,58.0,376.25
2023-01-12 03:00:00+00:00,0.0,366.5,0.0,0.0,0.0,366.5
2023-01-12 04:00:00+00:00,0.0,905.25,0.0,0.0,0.0,905.25
2023-01-12 05:00:00+00:00,0.0,609.75,0.0,0.0,0.0,609.75
2023-01-12 06:00:00+00:00,0.0,728.75,0.0,89.0,0.0,751.0
2023-01-12 07:00:00+00:00,0.0,793.75,0.0,155.0,0.0,832.5
2023-01-12 08:00:00+00:00,0.0,744.75,0.0,220.0,0.0,799.75
2023-01-12 09:00:00+00:00,252.0,591.5,0.0,70.0,0.0,672.0
2023-01-12 10:00:00+00:00,358.0,635.25,0.0,9.0,0.0,727.0
2023-01-12 11:00:00+00:00,962.0,784.25,0.0,0.0,0.0,1024.75
2023-01-12 12:00:00+00:00,1413.0,669.75,0.0,0.0,0.0,1023.0
2023-01-12 13:00:00+00:00,962.0,798.0,0.0,0.0,0.0,1038.5
2023-01-12 14:00:00+00:00,1062.0,662.5,0.0,0.0,0.0,928.0
2023-01-12 15:00:00+00:00,1680.0,0.0,0.0,0.0,0.0,420.0
2023-01-12 16:00:00+00:00,1241.0,354.75,0.0,0.0,0.0,665.0
2023-01-12 17:00:00+00:00,0.0,910.5,0.0,101.0,0.0,935.75
2023-01-12 18:00:00+00:00,0.0,954.25,0.0,270.0,0.0,1021.75
2023-01-12 19:00:00+00:00,0.0,977.5,0.0,323.0,0.0,1058.25
2023-01-12 20:00:00+00:00,0.0,968.25,0.0,60.0,0.0,983.25
2023-01-12 21:00:00+00:00,0.0,971.5,0.0,262.0,0.0,1037.0
2023-01-12 22:00:00+00:00,0.0,850.0,0.0,310.0,0.0,927.5
2023-01-12 23:00:00+00:00,0.0,925.75,0.0,241.0,0.0,986.0
2023-01-13 00:00:00+00:00,0.0,992.25,0.0,151.0,0.0,1030.0
2023-01-13 01:00:00+00:00,0.0,896.25,0.0,0.0,0.0,896.25
2023-01-13 02:00:00+00:00,0.0,483.25,0.0,0.0,234.0,541.75
2023-01-13 03:00:00+00:00,0.0,8.5,0.0,0.0,948.0,245.5
2023-01-13 04:00:00+00:00,0.0,178.5,0.0,0.0,894.0,402.0
2023-01-13 05:00:00+00:00,65.0,4.0,0.0,0.0,712.0,198.25
2023-01-13 06:00:00+00:00,561.0,27.75,0.0,0.0,440.0,278.0
2023-01-13 07:00:00+00:00,256.0,0.0,0.0,0.0,0.0,64.0
2023-01-13 08:00:00+00:00,171.0,835.25,0.0,0.0,0.0,878.0
2023-01-13 09:00:00+00:00,387.0,568.0,0.0,0.0,0.0,664.75
2023-01-13 10:00:00+00:00,615.0,522.75,0.0,0.0,0.0,676.5
2023-01-13 11:00:00+00:00,447.0,660.5,0.0,0.0,0.0,772.25
2023-01-13 12:00:00+00:00,939.0,609.0,0.0,0.0,0.0,843.75
2023-01-13 13:00:00+00:00,904.0,455.0,0.0,0.0,0.0,681.0
2023-01-13 14:00:00+00:00,959.0,952.5,0.0,0.0,0.0,1192.25
2023-01-13 15:00:00+00:00,1137.0,743.0,0.0,0.0,0.0,1027.25
2023-01-13 16:00:00+00:00,118.0,869.0,0.0,0.0,0.0,898.5
2023-01-13 17:00:00+00:00,0.0,993.75,0.0,725.0,0.0,1175.0
2023-01-13 18:00:00+00:00,0.0,995.0,0.0,1134.0,0.0,1278.5
2023-01-13 19:00:00+00:00,0.0,921.5,0.0,925.0,0.0,1152.75
2023-01-13 20:00:00+00:00,0.0,979.0,0.0,1248.0,0.0,1291.0
2023-01-13 21:00:00+00:00,0.0,999.0,0.0,1316.0,0.0,1328.0
2023-01-13 22:00:00+00:00,0.0,999.75,0.0,1167.0,0.0,1291.5
2023-01-13 23:00:00+00:00,0.0,957.5,0.0,617.0,0.0,1111.75
2023-01-14 00:00:00+00:00,0.0,964.0,0.0,407.0,0.0,1065.75
2023-01-14 01:00:00+00:00,0.0,999.5,0.0,82.0,0.0,1020.0
2023-01-14 02:00:00+00:00,0.0,885.75,0.0,0.0,0.0,885.75
2023-01-14 03:00:00+00:00,161.0,879.5,0.0,0.0,0.0,919.75
2023-01-14 04:00:00+00:00,687.0,363.25,0.0,0.0,0.0,535.0
2023-01-14 05:00:00+00:00,942.0,293.5,0.0,0.0,0.0,529.0
2023-01-14 06:00:00+00:00,962.0,0.0,0.0,0.0,0.0,240.5
2023-01-14 07:00:00+00:00,1428.0,373.5,0.0,0.0,0.0,730.5
2023-01-14 08:00:00+00:00,1443.0,0.0,0.0,0.0,0.0,360.75
2023-01-14 09:00:00+00:00,1320.0,590.75,0.0,0.0,0.0,920.75
2023-01-14 10:00:00+00:00,1310.0,870.5,0.0,0.0,0.0,1198.0
2023-01-14 11:00:00+00:00,1303.0,454.0,0.0,0.0,0.0,779.75
2023-01-14 12:00:00+00:00,1413.0,101.25,0.0,0.0,0.0,454.5
2023-01-14 13:00:00+00:00,749.0,406.75,0.0,0.0,0.0,594.0
2023-01-14 14:00:00+00:00,273.0,444.25,0.0,0.0,0.0,512.5
2023-01-14 15:00:00+00:00,0.0,505.5,0.0,0.0,0.0,505.5
2023-01-14 16:00:00+00:00,42.0,972.0,0.0,0.0,0.0,982.5
2023-01-14 17:00:00+00:00,0.0,898.25,0.0,12.0,0.0,901.25
2023-01-14 18:00:00+00:00,0.0,733.5,0.0,327.0,0.0,815.25
2023-01-14 19:00:00+00:00,0.0,995.5,0.0,329.0,0.0,1077.75
2023-01-14 20:00:00+00:00,0.0,972.5,0.0,850.0,0.0,1185.0
2023-01-14 21:00:00+00:00,0.0,887.5,0.0,426.0,0.0,994.0
2023-01-14 22:00:00+00:00,0.0,866.25,0.0,295.0,0.0,940.0
2023-01-14 23:00:00+00:00,0.0,950.75,0.0,516.0,0.0,1079.75
