,AT,DE,PL,SK,sum
2024-01-01 00:00:00+00:00,0.0,1220.0,205.0,0.0,1425.0
2024-01-01 01:00:00+00:00,0.0,1056.0,291.0,0.0,1347.0
2024-01-01 02:00:00+00:00,0.0,872.0,339.0,0.0,1211.0
2024-01-01 03:00:00+00:00,0.0,700.0,306.0,0.0,1006.0
2024-01-01 04:00:00+00:00,0.0,781.0,354.0,0.0,1135.0
2024-01-01 05:00:00+00:00,0.0,709.0,223.0,0.0,932.0
2024-01-01 06:00:00+00:00,0.0,734.0,186.0,0.0,920.0
2024-01-01 07:00:00+00:00,0.0,637.0,176.0,0.0,813.0
2024-01-01 08:00:00+00:00,0.0,370.0,20.0,0.0,390.0
2024-01-01 09:00:00+00:00,0.0,480.0,0.0,0.0,480.0
2024-01-01 10:00:00+00:00,0.0,348.0,0.0,0.0,348.0
2024-01-01 11:00:00+00:00,0.0,293.0,0.0,0.0,293.0
2024-01-01 12:00:00+00:00,0.0,390.0,0.0,0.0,390.0
2024-01-01 13:00:00+00:00,0.0,830.0,0.0,0.0,830.0
2024-01-01 14:00:00+00:00,0.0,844.0,0.0,0.0,844.0
2024-01-01 15:00:00+00:00,0.0,860.0,0.0,0.0,860.0
2024-01-01 16:00:00+00:00,0.0,978.0,0.0,0.0,978.0
2024-01-01 17:00:00+00:00,0.0,958.0,0.0,0.0,958.0
2024-01-01 18:00:00+00:00,0.0,920.0,0.0,0.0,920.0
2024-01-01 19:00:00+00:00,0.0,842.0,0.0,0.0,842.0
2024-01-01 20:00:00+00:00,0.0,744.0,0.0,0.0,744.0
2024-01-01 21:00:00+00:00,0.0,781.0,0.0,0.0,781.0
2024-01-01 22:00:00+00:00,0.0,521.0,0.0,0.0,521.0
2024-01-01 23:00:00+00:00,0.0,685.0,0.0,0.0,685.0
2024-01-02 00:00:00+00:00,0.0,803.0,26.0,3.0,832.0
2024-01-02 01:00:00+00:00,0.0,588.0,0.0,0.0,588.0
2024-01-02 02:00:00+00:00,0.0,744.0,32.0,0.0,776.0
2024-01-02 03:00:00+00:00,0.0,1111.0,213.0,0.0,1324.0
2024-01-02 04:00:00+00:00,0.0,1529.0,133.0,0.0,1662.0
2024-01-02 05:00:00+00:00,0.0,1746.0,137.0,0.0,1883.0
2024-01-02 06:00:00+00:00,0.0,2440.0,129.0,0.0,2569.0
2024-01-02 07:00:00+00:00,0.0,2527.0,0.0,0.0,2527.0
2024-01-02 08:00:00+00:00,0.0,2260.0,0.0,0.0,2260.0
2024-01-02 09:00:00+00:00,0.0,2199.0,0.0,0.0,2199.0
2024-01-02 10:00:00+00:00,0.0,2082.0,0.0,158.0,2240.0
2024-01-02 11:00:00+00:00,0.0,2003.0,0.0,152.0,2155.0
2024-01-02 12:00:00+00:00,0.0,2071.0,0.0,27.0,2098.0
2024-01-02 13:00:00+00:00,0.0,2388.0,0.0,0.0,2388.0
2024-01-02 14:00:00+00:00,0.0,2588.0,172.0,0.0,2760.0
2024-01-02 15:00:00+00:00,0.0,2770.0,285.0,0.0,3055.0
2024-01-02 16:00:00+00:00,0.0,2739.0,281.0,0.0,3020.0
2024-01-02 17:00:00+00:00,0.0,2599.0,195.0,0.0,2794.0
2024-01-02 18:00:00+00:00,0.0,2495.0,12.0,0.0,2507.0
2024-01-02 19:00:00+00:00,0.0,2468.0,29.0,0.0,2497.0
2024-01-02 20:00:00+00:00,0.0,2178.0,275.0,0.0,2453.0
2024-01-02 21:00:00+00:00,0.0,1941.0,420.0,0.0,2361.0
2024-01-02 22:00:00+00:00,0.0,1840.0,402.0,0.0,2242.0
2024-01-02 23:00:00+00:00,0.0,1820.0,518.0,0.0,2338.0
2024-01-03 00:00:00+00:00,0.0,1876.0,522.0,0.0,2398.0
2024-01-03 01:00:00+00:00,0.0,1724.0,416.0,0.0,2140.0
2024-01-03 02:00:00+00:00,0.0,1668.0,328.0,0.0,1996.0
2024-01-03 03:00:00+00:00,0.0,1727.0,379.0,0.0,2106.0
2024-01-03 04:00:00+00:00,0.0,2011.0,566.0,0.0,2577.0
2024-01-03 05:00:00+00:00,0.0,2284.0,484.0,0.0,2768.0
2024-01-03 06:00:00+00:00,0.0,2681.0,469.0,0.0,3150.0
2024-01-03 07:00:00+00:00,0.0,2619.0,344.0,0.0,2963.0
2024-01-03 08:00:00+00:00,0.0,2280.0,675.0,0.0,2955.0
2024-01-03 09:00:00+00:00,0.0,2153.0,545.0,0.0,2698.0
2024-01-03 10:00:00+00:00,0.0,1973.0,341.0,0.0,2314.0
2024-01-03 11:00:00+00:00,0.0,2022.0,254.0,0.0,2276.0
2024-01-03 12:00:00+00:00,0.0,2076.0,186.0,0.0,2262.0
2024-01-03 13:00:00+00:00,0.0,1975.0,0.0,0.0,1975.0
2024-01-03 14:00:00+00:00,0.0,1987.0,0.0,0.0,1987.0
2024-01-03 15:00:00+00:00,0.0,2300.0,142.0,0.0,2442.0
2024-01-03 16:00:00+00:00,0.0,2246.0,142.0,0.0,2388.0
2024-01-03 17:00:00+00:00,0.0,2248.0,43.0,0.0,2291.0
2024-01-03 18:00:00+00:00,0.0,2081.0,0.0,0.0,2081.0
2024-01-03 19:00:00+00:00,0.0,2159.0,0.0,0.0,2159.0
2024-01-03 20:00:00+00:00,0.0,1808.0,0.0,0.0,1808.0
2024-01-03 21:00:00+00:00,0.0,1308.0,83.0,0.0,1391.0
2024-01-03 22:00:00+00:00,0.0,1216.0,212.0,0.0,1428.0
2024-01-03 23:00:00+00:00,0.0,1124.0,229.0,0.0,1353.0
2024-01-04 00:00:00+00:00,0.0,1137.0,249.0,0.0,1386.0
2024-01-04 01:00:00+00:00,0.0,1152.0,306.0,0.0,1458.0
2024-01-04 02:00:00+00:00,0.0,1057.0,225.0,0.0,1282.0
2024-01-04 03:00:00+00:00,0.0,1122.0,236.0,0.0,1358.0
2024-01-04 04:00:00+00:00,0.0,1187.0,300.0,0.0,1487.0
2024-01-04 05:00:00+00:00,0.0,1684.0,0.0,0.0,1684.0
2024-01-04 06:00:00+00:00,0.0,2001.0,0.0,0.0,2001.0
2024-01-04 07:00:00+00:00,0.0,1325.0,198.0,4.0,1527.0
2024-01-04 08:00:00+00:00,55.0,708.0,0.0,584.0,1347.0
2024-01-04 09:00:00+00:00,307.0,318.0,0.0,1156.0,1781.0
2024-01-04 10:00:00+00:00,210.0,1160.0,0.0,1119.0,2489.0
2024-01-04 11:00:00+00:00,359.0,1054.0,0.0,905.0,2318.0
2024-01-04 12:00:00+00:00,356.0,1152.0,0.0,677.0,2185.0
2024-01-04 13:00:00+00:00,36.0,1163.0,0.0,73.0,1272.0
2024-01-04 14:00:00+00:00,0.0,1153.0,0.0,0.0,1153.0
2024-01-04 15:00:00+00:00,0.0,900.0,0.0,30.0,930.0
2024-01-04 16:00:00+00:00,0.0,338.0,448.0,221.0,1007.0
2024-01-04 17:00:00+00:00,0.0,16.0,624.0,417.0,1057.0
2024-01-04 18:00:00+00:00,0.0,109.0,198.0,320.0,627.0
2024-01-04 19:00:00+00:00,0.0,269.0,0.0,81.0,350.0
2024-01-04 20:00:00+00:00,0.0,125.0,0.0,114.0,239.0
2024-01-04 21:00:00+00:00,0.0,270.0,0.0,310.0,580.0
2024-01-04 22:00:00+00:00,0.0,489.0,0.0,353.0,842.0
2024-01-04 23:00:00+00:00,0.0,819.0,0.0,55.0,874.0
2024-01-05 00:00:00+00:00,0.0,1046.0,0.0,12.0,1058.0
2024-01-05 01:00:00+00:00,0.0,1101.0,91.0,73.0,1265.0
2024-01-05 02:00:00+00:00,0.0,1403.0,145.0,151.0,1699.0
2024-01-05 03:00:00+00:00,0.0,1815.0,0.0,15.0,1830.0
2024-01-05 04:00:00+00:00,0.0,1575.0,0.0,0.0,1575.0
2024-01-05 05:00:00+00:00,0.0,1721.0,0.0,0.0,1721.0
2024-01-05 06:00:00+00:00,0.0,1828.0,0.0,0.0,1828.0
2024-01-05 07:00:00+00:00,0.0,1285.0,0.0,139.0,1424.0
2024-01-05 08:00:00+00:00,0.0,857.0,0.0,728.0,1585.0
2024-01-05 09:00:00+00:00,0.0,677.0,0.0,1077.0,1754.0
2024-01-05 10:00:00+00:00,0.0,506.0,0.0,1044.0,1550.0
2024-01-05 11:00:00+00:00,0.0,673.0,0.0,670.0,1343.0
2024-01-05 12:00:00+00:00,0.0,982.0,0.0,333.0,1315.0
2024-01-05 13:00:00+00:00,0.0,1111.0,0.0,0.0,1111.0
2024-01-05 14:00:00+00:00,0.0,1213.0,0.0,0.0,1213.0
2024-01-05 15:00:00+00:00,0.0,1237.0,0.0,0.0,1237.0
2024-01-05 16:00:00+00:00,0.0,1323.0,0.0,0.0,1323.0
2024-01-05 17:00:00+00:00,0.0,1272.0,0.0,0.0,1272.0
2024-01-05 18:00:00+00:00,0.0,1278.0,0.0,0.0,1278.0
2024-01-05 19:00:00+00:00,0.0,1182.0,0.0,0.0,1182.0
2024-01-05 20:00:00+00:00,0.0,1429.0,0.0,0.0,1429.0
2024-01-05 21:00:00+00:00,0.0,1286.0,0.0,0.0,1286.0
2024-01-05 22:00:00+00:00,0.0,696.0,0.0,0.0,696.0
2024-01-05 23:00:00+00:00,0.0,325.0,0.0,0.0,325.0
2024-01-06 00:00:00+00:00,0.0,19.0,0.0,169.0,188.0
2024-01-06 01:00:00+00:00,0.0,0.0,0.0,406.0,406.0
2024-01-06 02:00:00+00:00,0.0,0.0,0.0,596.0,596.0
2024-01-06 03:00:00+00:00,0.0,0.0,0.0,490.0,490.0
2024-01-06 04:00:00+00:00,0.0,0.0,0.0,456.0,456.0
2024-01-06 05:00:00+00:00,0.0,0.0,0.0,594.0,594.0
2024-01-06 06:00:00+00:00,0.0,0.0,0.0,411.0,411.0
2024-01-06 07:00:00+00:00,0.0,2.0,0.0,227.0,229.0
2024-01-06 08:00:00+00:00,0.0,20.0,0.0,252.0,272.0
2024-01-06 09:00:00+00:00,0.0,0.0,80.0,350.0,430.0
2024-01-06 10:00:00+00:00,0.0,0.0,206.0,87.0,293.0
2024-01-06 11:00:00+00:00,0.0,5.0,107.0,140.0,252.0
2024-01-06 12:00:00+00:00,0.0,113.0,0.0,107.0,220.0
2024-01-06 13:00:00+00:00,0.0,98.0,0.0,138.0,236.0
2024-01-06 14:00:00+00:00,0.0,42.0,0.0,182.0,224.0
2024-01-06 15:00:00+00:00,0.0,12.0,0.0,53.0,65.0
2024-01-06 16:00:00+00:00,0.0,0.0,0.0,501.0,501.0
2024-01-06 17:00:00+00:00,0.0,0.0,0.0,471.0,471.0
2024-01-06 18:00:00+00:00,0.0,0.0,13.0,504.0,517.0
2024-01-06 19:00:00+00:00,0.0,0.0,0.0,491.0,491.0
2024-01-06 20:00:00+00:00,0.0,0.0,0.0,414.0,414.0
2024-01-06 21:00:00+00:00,0.0,0.0,0.0,648.0,648.0
2024-01-06 22:00:00+00:00,0.0,0.0,0.0,977.0,977.0
2024-01-06 23:00:00+00:00,0.0,0.0,0.0,724.0,724.0
2024-01-07 00:00:00+00:00,0.0,0.0,0.0,1004.0,1004.0
2024-01-07 01:00:00+00:00,43.0,0.0,0.0,1272.0,1315.0
2024-01-07 02:00:00+00:00,120.0,0.0,0.0,1340.0,1460.0
2024-01-07 03:00:00+00:00,118.0,0.0,0.0,1279.0,1397.0
2024-01-07 04:00:00+00:00,95.0,0.0,0.0,1101.0,1196.0
2024-01-07 05:00:00+00:00,28.0,0.0,0.0,897.0,925.0
2024-01-07 06:00:00+00:00,0.0,0.0,0.0,813.0,813.0
2024-01-07 07:00:00+00:00,0.0,0.0,0.0,657.0,657.0
2024-01-07 08:00:00+00:00,16.0,0.0,0.0,719.0,735.0
2024-01-07 09:00:00+00:00,6.0,0.0,0.0,729.0,735.0
2024-01-07 10:00:00+00:00,63.0,0.0,39.0,669.0,771.0
2024-01-07 11:00:00+00:00,104.0,0.0,0.0,667.0,771.0
2024-01-07 12:00:00+00:00,40.0,0.0,0.0,701.0,741.0
2024-01-07 13:00:00+00:00,148.0,0.0,0.0,588.0,736.0
2024-01-07 14:00:00+00:00,250.0,0.0,0.0,645.0,895.0
2024-01-07 15:00:00+00:00,361.0,0.0,0.0,641.0,1002.0
2024-01-07 16:00:00+00:00,244.0,0.0,0.0,732.0,976.0
2024-01-07 17:00:00+00:00,210.0,0.0,0.0,815.0,1025.0
2024-01-07 18:00:00+00:00,229.0,2.0,0.0,738.0,969.0
2024-01-07 19:00:00+00:00,266.0,93.0,0.0,590.0,949.0
2024-01-07 20:00:00+00:00,134.0,14.0,0.0,527.0,675.0
2024-01-07 21:00:00+00:00,23.0,3.0,0.0,636.0,662.0
2024-01-07 22:00:00+00:00,0.0,0.0,0.0,731.0,731.0
2024-01-07 23:00:00+00:00,2.0,0.0,0.0,1066.0,1068.0
2024-01-08 00:00:00+00:00,92.0,0.0,0.0,1242.0,1334.0
2024-01-08 01:00:00+00:00,245.0,0.0,0.0,1411.0,1656.0
2024-01-08 02:00:00+00:00,284.0,0.0,0.0,1440.0,1724.0
2024-01-08 03:00:00+00:00,331.0,0.0,0.0,1411.0,1742.0
2024-01-08 04:00:00+00:00,71.0,7.0,0.0,710.0,788.0
2024-01-08 05:00:00+00:00,0.0,479.0,0.0,214.0,693.0
2024-01-08 06:00:00+00:00,0.0,400.0,0.0,129.0,529.0
2024-01-08 07:00:00+00:00,0.0,381.0,0.0,0.0,381.0
2024-01-08 08:00:00+00:00,0.0,376.0,0.0,0.0,376.0
2024-01-08 09:00:00+00:00,0.0,553.0,25.0,0.0,578.0
2024-01-08 10:00:00+00:00,0.0,782.0,104.0,0.0,886.0
2024-01-08 11:00:00+00:00,0.0,786.0,0.0,0.0,786.0
2024-01-08 12:00:00+00:00,0.0,936.0,0.0,0.0,936.0
2024-01-08 13:00:00+00:00,0.0,945.0,0.0,0.0,945.0
2024-01-08 14:00:00+00:00,0.0,774.0,0.0,0.0,774.0
2024-01-08 15:00:00+00:00,0.0,762.0,0.0,0.0,762.0
2024-01-08 16:00:00+00:00,0.0,832.0,0.0,0.0,832.0
2024-01-08 17:00:00+00:00,0.0,1032.0,0.0,0.0,1032.0
2024-01-08 18:00:00+00:00,0.0,801.0,0.0,91.0,892.0
2024-01-08 19:00:00+00:00,0.0,410.0,0.0,355.0,765.0
2024-01-08 20:00:00+00:00,0.0,329.0,0.0,201.0,530.0
2024-01-08 21:00:00+00:00,0.0,336.0,0.0,163.0,499.0
2024-01-08 22:00:00+00:00,0.0,3.0,0.0,281.0,284.0
2024-01-08 23:00:00+00:00,0.0,201.0,0.0,319.0,520.0
2024-01-09 00:00:00+00:00,32.0,88.0,0.0,514.0,634.0
2024-01-09 01:00:00+00:00,0.0,186.0,0.0,160.0,346.0
2024-01-09 02:00:00+00:00,0.0,98.0,0.0,117.0,215.0
2024-01-09 03:00:00+00:00,0.0,391.0,0.0,91.0,482.0
2024-01-09 04:00:00+00:00,0.0,643.0,0.0,0.0,643.0
2024-01-09 05:00:00+00:00,0.0,771.0,0.0,0.0,771.0
2024-01-09 06:00:00+00:00,0.0,733.0,0.0,0.0,733.0
2024-01-09 07:00:00+00:00,0.0,436.0,0.0,0.0,436.0
2024-01-09 08:00:00+00:00,0.0,198.0,0.0,0.0,198.0
2024-01-09 09:00:00+00:00,0.0,54.0,384.0,0.0,438.0
2024-01-09 10:00:00+00:00,0.0,100.0,496.0,0.0,596.0
2024-01-09 11:00:00+00:00,0.0,225.0,459.0,0.0,684.0
2024-01-09 12:00:00+00:00,0.0,372.0,129.0,0.0,501.0
2024-01-09 13:00:00+00:00,0.0,368.0,0.0,0.0,368.0
2024-01-09 14:00:00+00:00,0.0,468.0,0.0,0.0,468.0
2024-01-09 15:00:00+00:00,0.0,780.0,0.0,0.0,780.0
2024-01-09 16:00:00+00:00,0.0,455.0,0.0,0.0,455.0
2024-01-09 17:00:00+00:00,0.0,226.0,0.0,0.0,226.0
2024-01-09 18:00:00+00:00,0.0,305.0,0.0,0.0,305.0
2024-01-09 19:00:00+00:00,0.0,529.0,0.0,0.0,529.0
2024-01-09 20:00:00+00:00,0.0,405.0,0.0,0.0,405.0
2024-01-09 21:00:00+00:00,0.0,305.0,0.0,7.0,312.0
2024-01-09 22:00:00+00:00,0.0,322.0,46.0,18.0,386.0
2024-01-09 23:00:00+00:00,0.0,777.0,108.0,0.0,885.0
2024-01-10 00:00:00+00:00,0.0,1057.0,77.0,0.0,1134.0
2024-01-10 01:00:00+00:00,0.0,1071.0,203.0,0.0,1274.0
2024-01-10 02:00:00+00:00,0.0,1020.0,325.0,0.0,1345.0
2024-01-10 03:00:00+00:00,0.0,1196.0,386.0,0.0,1582.0
2024-01-10 04:00:00+00:00,0.0,1119.0,409.0,0.0,1528.0
2024-01-10 05:00:00+00:00,0.0,1369.0,113.0,0.0,1482.0
2024-01-10 06:00:00+00:00,0.0,1326.0,40.0,0.0,1366.0
2024-01-10 07:00:00+00:00,0.0,1084.0,0.0,0.0,1084.0
2024-01-10 08:00:00+00:00,0.0,666.0,0.0,63.0,729.0
2024-01-10 09:00:00+00:00,0.0,174.0,0.0,455.0,629.0
2024-01-10 10:00:00+00:00,0.0,273.0,0.0,163.0,436.0
2024-01-10 11:00:00+00:00,0.0,373.0,0.0,101.0,474.0
2024-01-10 12:00:00+00:00,0.0,382.0,0.0,56.0,438.0
2024-01-10 13:00:00+00:00,0.0,432.0,0.0,0.0,432.0
2024-01-10 14:00:00+00:00,0.0,971.0,0.0,0.0,971.0
2024-01-10 15:00:00+00:00,0.0,1340.0,0.0,0.0,1340.0
2024-01-10 16:00:00+00:00,0.0,918.0,0.0,0.0,918.0
2024-01-10 17:00:00+00:00,0.0,784.0,0.0,0.0,784.0
2024-01-10 18:00:00+00:00,0.0,838.0,0.0,0.0,838.0
2024-01-10 19:00:00+00:00,0.0,850.0,0.0,0.0,850.0
2024-01-10 20:00:00+00:00,0.0,564.0,158.0,0.0,722.0
2024-01-10 21:00:00+00:00,0.0,683.0,249.0,0.0,932.0
2024-01-10 22:00:00+00:00,0.0,534.0,453.0,0.0,987.0
2024-01-10 23:00:00+00:00,0.0,508.0,842.0,0.0,1350.0
2024-01-11 00:00:00+00:00,0.0,861.0,1095.0,0.0,1956.0
2024-01-11 01:00:00+00:00,0.0,922.0,996.0,0.0,1918.0
2024-01-11 02:00:00+00:00,0.0,1020.0,1035.0,0.0,2055.0
2024-01-11 03:00:00+00:00,0.0,1380.0,1199.0,0.0,2579.0
2024-01-11 04:00:00+00:00,0.0,1736.0,1203.0,0.0,2939.0
2024-01-11 05:00:00+00:00,0.0,2006.0,793.0,0.0,2799.0
2024-01-11 06:00:00+00:00,0.0,1950.0,926.0,0.0,2876.0
2024-01-11 07:00:00+00:00,0.0,1547.0,1026.0,0.0,2573.0
2024-01-11 08:00:00+00:00,0.0,880.0,825.0,0.0,1705.0
2024-01-11 09:00:00+00:00,0.0,489.0,480.0,0.0,969.0
2024-01-11 10:00:00+00:00,0.0,615.0,148.0,0.0,763.0
2024-01-11 11:00:00+00:00,0.0,618.0,0.0,0.0,618.0
2024-01-11 12:00:00+00:00,0.0,784.0,0.0,0.0,784.0
2024-01-11 13:00:00+00:00,0.0,1079.0,0.0,0.0,1079.0
2024-01-11 14:00:00+00:00,0.0,1158.0,0.0,0.0,1158.0
2024-01-11 15:00:00+00:00,0.0,1225.0,254.0,0.0,1479.0
2024-01-11 16:00:00+00:00,0.0,1094.0,336.0,0.0,1430.0
2024-01-11 17:00:00+00:00,0.0,1014.0,57.0,0.0,1071.0
2024-01-11 18:00:00+00:00,0.0,884.0,13.0,0.0,897.0
2024-01-11 19:00:00+00:00,0.0,821.0,0.0,0.0,821.0
2024-01-11 20:00:00+00:00,0.0,641.0,33.0,0.0,674.0
2024-01-11 21:00:00+00:00,0.0,694.0,0.0,0.0,694.0
2024-01-11 22:00:00+00:00,0.0,214.0,91.0,0.0,305.0
2024-01-11 23:00:00+00:00,0.0,558.0,0.0,0.0,558.0
2024-01-12 00:00:00+00:00,0.0,849.0,63.0,0.0,912.0
2024-01-12 01:00:00+00:00,0.0,901.0,259.0,0.0,1160.0
2024-01-12 02:00:00+00:00,0.0,779.0,198.0,0.0,977.0
2024-01-12 03:00:00+00:00,0.0,1064.0,206.0,0.0,1270.0
2024-01-12 04:00:00+00:00,0.0,1369.0,0.0,0.0,1369.0
2024-01-12 05:00:00+00:00,0.0,1587.0,0.0,0.0,1587.0
2024-01-12 06:00:00+00:00,0.0,1423.0,10.0,0.0,1433.0
2024-01-12 07:00:00+00:00,0.0,952.0,262.0,0.0,1214.0
2024-01-12 08:00:00+00:00,0.0,403.0,324.0,0.0,727.0
2024-01-12 09:00:00+00:00,0.0,181.0,89.0,218.0,488.0
2024-01-12 10:00:00+00:00,0.0,15.0,0.0,368.0,383.0
2024-01-12 11:00:00+00:00,0.0,171.0,0.0,179.0,350.0
2024-01-12 12:00:00+00:00,0.0,549.0,0.0,0.0,549.0
2024-01-12 13:00:00+00:00,0.0,712.0,146.0,0.0,858.0
2024-01-12 14:00:00+00:00,0.0,1032.0,207.0,0.0,1239.0
2024-01-12 15:00:00+00:00,0.0,1044.0,509.0,0.0,1553.0
2024-01-12 16:00:00+00:00,0.0,885.0,980.0,0.0,1865.0
2024-01-12 17:00:00+00:00,0.0,762.0,1088.0,0.0,1850.0
2024-01-12 18:00:00+00:00,0.0,804.0,811.0,0.0,1615.0
2024-01-12 19:00:00+00:00,0.0,942.0,556.0,0.0,1498.0
2024-01-12 20:00:00+00:00,0.0,1003.0,732.0,0.0,1735.0
2024-01-12 21:00:00+00:00,0.0,1051.0,959.0,0.0,2010.0
2024-01-12 22:00:00+00:00,0.0,1143.0,1169.0,0.0,2312.0
2024-01-12 23:00:00+00:00,0.0,1092.0,1267.0,0.0,2359.0
2024-01-13 00:00:00+00:00,0.0,917.0,1212.0,0.0,2129.0
2024-01-13 01:00:00+00:00,0.0,1008.0,895.0,0.0,1903.0
2024-01-13 02:00:00+00:00,0.0,1041.0,972.0,0.0,2013.0
2024-01-13 03:00:00+00:00,0.0,1197.0,990.0,0.0,2187.0
2024-01-13 04:00:00+00:00,0.0,1408.0,1119.0,0.0,2527.0
2024-01-13 05:00:00+00:00,0.0,1813.0,840.0,0.0,2653.0
2024-01-13 06:00:00+00:00,0.0,1811.0,837.0,0.0,2648.0
2024-01-13 07:00:00+00:00,0.0,1918.0,788.0,0.0,2706.0
2024-01-13 08:00:00+00:00,0.0,1686.0,616.0,0.0,2302.0
2024-01-13 09:00:00+00:00,0.0,1638.0,556.0,0.0,2194.0
2024-01-13 10:00:00+00:00,0.0,1726.0,697.0,0.0,2423.0
2024-01-13 11:00:00+00:00,0.0,1909.0,1017.0,0.0,2926.0
2024-01-13 12:00:00+00:00,0.0,2020.0,1151.0,0.0,3171.0
2024-01-13 13:00:00+00:00,0.0,1987.0,1325.0,0.0,3312.0
2024-01-13 14:00:00+00:00,0.0,2048.0,1351.0,0.0,3399.0
2024-01-13 15:00:00+00:00,0.0,2059.0,1339.0,0.0,3398.0
2024-01-13 16:00:00+00:00,0.0,1963.0,1414.0,0.0,3377.0
2024-01-13 17:00:00+00:00,0.0,1863.0,1565.0,0.0,3428.0
2024-01-13 18:00:00+00:00,0.0,1884.0,1480.0,0.0,3364.0
2024-01-13 19:00:00+00:00,0.0,1891.0,1380.0,0.0,3271.0
2024-01-13 20:00:00+00:00,0.0,1876.0,1496.0,0.0,3372.0
2024-01-13 21:00:00+00:00,0.0,1886.0,1362.0,0.0,3248.0
2024-01-13 22:00:00+00:00,0.0,1856.0,1410.0,0.0,3266.0
2024-01-13 23:00:00+00:00,0.0,1684.0,1509.0,0.0,3193.0
2024-01-14 00:00:00+00:00,0.0,1709.0,1749.0,0.0,3458.0
2024-01-14 01:00:00+00:00,0.0,1666.0,1770.0,0.0,3436.0
2024-01-14 02:00:00+00:00,0.0,1602.0,1684.0,0.0,3286.0
2024-01-14 03:00:00+00:00,0.0,1523.0,1641.0,0.0,3164.0
2024-01-14 04:00:00+00:00,0.0,1277.0,1528.0,0.0,2805.0
2024-01-14 05:00:00+00:00,0.0,1290.0,1244.0,0.0,2534.0
2024-01-14 06:00:00+00:00,0.0,1214.0,1391.0,0.0,2605.0
2024-01-14 07:00:00+00:00,0.0,1025.0,1264.0,0.0,2289.0
2024-01-14 08:00:00+00:00,0.0,823.0,1236.0,0.0,2059.0
2024-01-14 09:00:00+00:00,0.0,558.0,1146.0,0.0,1704.0
2024-01-14 10:00:00+00:00,0.0,434.0,1078.0,0.0,1512.0
2024-01-14 11:00:00+00:00,0.0,579.0,877.0,0.0,1456.0
2024-01-14 12:00:00+00:00,0.0,880.0,808.0,0.0,1688.0
2024-01-14 13:00:00+00:00,0.0,1359.0,1152.0,0.0,2511.0
2024-01-14 14:00:00+00:00,0.0,1637.0,1390.0,0.0,3027.0
2024-01-14 15:00:00+00:00,0.0,1877.0,1661.0,0.0,3538.0
2024-01-14 16:00:00+00:00,0.0,1793.0,1578.0,0.0,3371.0
2024-01-14 17:00:00+00:00,0.0,1590.0,1649.0,0.0,3239.0
2024-01-14 18:00:00+00:00,0.0,1897.0,1626.0,0.0,3523.0
2024-01-14 19:00:00+00:00,0.0,2101.0,1404.0,0.0,3505.0
2024-01-14 20:00:00+00:00,0.0,1948.0,1302.0,0.0,3250.0
2024-01-14 21:00:00+00:00,0.0,1883.0,1290.0,0.0,3173.0
2024-01-14 22:00:00+00:00,0.0,1858.0,1283.0,0.0,3141.0
2024-01-14 23:00:00+00:00,0.0,1805.0,1244.0,0.0,3049.0
2024-01-15 00:00:00+00:00,0.0,1998.0,1252.0,0.0,3250.0
2024-01-15 01:00:00+00:00,0.0,2038.0,1180.0,0.0,3218.0
2024-01-15 02:00:00+00:00,0.0,2062.0,1227.0,0.0,3289.0
2024-01-15 03:00:00+00:00,0.0,1824.0,1083.0,0.0,2907.0
2024-01-15 04:00:00+00:00,0.0,1755.0,1078.0,0.0,2833.0
2024-01-15 05:00:00+00:00,0.0,1900.0,1203.0,0.0,3103.0
2024-01-15 06:00:00+00:00,0.0,1872.0,1008.0,0.0,2880.0
2024-01-15 07:00:00+00:00,0.0,1919.0,783.0,0.0,2702.0
2024-01-15 08:00:00+00:00,0.0,1869.0,748.0,0.0,2617.0
2024-01-15 09:00:00+00:00,0.0,1916.0,801.0,0.0,2717.0
2024-01-15 10:00:00+00:00,0.0,1934.0,895.0,0.0,2829.0
2024-01-15 11:00:00+00:00,0.0,1953.0,1251.0,0.0,3204.0
2024-01-15 12:00:00+00:00,0.0,1961.0,1120.0,0.0,3081.0
2024-01-15 13:00:00+00:00,0.0,1954.0,1262.0,0.0,3216.0
2024-01-15 14:00:00+00:00,0.0,1983.0,989.0,0.0,2972.0
2024-01-15 15:00:00+00:00,0.0,1918.0,856.0,0.0,2774.0
2024-01-15 16:00:00+00:00,0.0,1856.0,781.0,0.0,2637.0
2024-01-15 17:00:00+00:00,0.0,1693.0,898.0,0.0,2591.0
2024-01-15 18:00:00+00:00,0.0,1528.0,768.0,0.0,2296.0
2024-01-15 19:00:00+00:00,0.0,1198.0,764.0,0.0,1962.0
2024-01-15 20:00:00+00:00,0.0,1060.0,990.0,0.0,2050.0
2024-01-15 21:00:00+00:00,0.0,771.0,1249.0,0.0,2020.0
2024-01-15 22:00:00+00:00,0.0,479.0,1308.0,0.0,1787.0
2024-01-15 23:00:00+00:00,0.0,420.0,834.0,0.0,1254.0
2024-01-16 00:00:00+00:00,0.0,598.0,1027.0,0.0,1625.0
2024-01-16 01:00:00+00:00,0.0,649.0,869.0,0.0,1518.0
2024-01-16 02:00:00+00:00,0.0,596.0,532.0,0.0,1128.0
2024-01-16 03:00:00+00:00,0.0,777.0,426.0,0.0,1203.0
2024-01-16 04:00:00+00:00,0.0,911.0,113.0,0.0,1024.0
