,AL,BG,TR,IT,MK,sum
2024-03-09 07:00:00+00:00,333.0,810.0,85.0,0.0,366.0,1594.0
2024-03-09 08:00:00+00:00,404.0,941.0,127.0,0.0,22.0,1494.0
2024-03-09 09:00:00+00:00,394.0,992.0,138.0,0.0,11.0,1535.0
2024-03-09 10:00:00+00:00,359.0,1015.0,148.0,0.0,18.0,1540.0
2024-03-09 11:00:00+00:00,402.0,1005.0,150.0,0.0,33.0,1590.0
2024-03-09 12:00:00+00:00,423.0,1018.0,149.0,0.0,6.0,1596.0
2024-03-09 13:00:00+00:00,442.0,975.0,147.0,0.0,0.0,1564.0
2024-03-09 14:00:00+00:00,567.0,942.0,116.0,54.0,0.0,1679.0
2024-03-09 15:00:00+00:00,725.0,969.0,120.0,0.0,0.0,1814.0
2024-03-09 16:00:00+00:00,454.0,1106.0,283.0,0.0,70.0,1913.0
2024-03-09 17:00:00+00:00,448.0,387.0,146.0,0.0,326.0,1307.0
2024-03-09 18:00:00+00:00,477.0,593.0,176.0,0.0,396.0,1642.0
2024-03-09 19:00:00+00:00,460.0,694.0,218.0,0.0,385.0,1757.0
2024-03-09 20:00:00+00:00,447.0,725.0,209.0,0.0,353.0,1734.0
2024-03-09 21:00:00+00:00,445.0,721.0,201.0,0.0,322.0,1689.0
2024-03-09 22:00:00+00:00,463.0,678.0,167.0,0.0,321.0,1629.0
2024-03-09 23:00:00+00:00,376.0,725.0,71.0,0.0,309.0,1481.0
2024-03-10 00:00:00+00:00,372.0,759.0,71.0,0.0,336.0,1538.0
2024-03-10 01:00:00+00:00,393.0,789.0,78.0,0.0,390.0,1650.0
2024-03-10 02:00:00+00:00,415.0,778.0,64.0,0.0,434.0,1691.0
2024-03-10 03:00:00+00:00,430.0,772.0,72.0,0.0,455.0,1729.0
2024-03-10 04:00:00+00:00,398.0,786.0,102.0,0.0,417.0,1703.0
2024-03-10 05:00:00+00:00,348.0,792.0,99.0,0.0,395.0,1634.0
2024-03-10 06:00:00+00:00,257.0,793.0,20.0,0.0,312.0,1382.0
2024-03-10 07:00:00+00:00,174.0,864.0,0.0,0.0,247.0,1285.0
2024-03-10 08:00:00+00:00,41.0,956.0,0.0,0.0,128.0,1125.0
2024-03-10 09:00:00+00:00,6.0,932.0,0.0,0.0,64.0,1002.0
2024-03-10 10:00:00+00:00,0.0,923.0,0.0,0.0,34.0,957.0
2024-03-10 11:00:00+00:00,0.0,859.0,0.0,0.0,6.0,865.0
2024-03-10 12:00:00+00:00,1.0,881.0,0.0,0.0,30.0,912.0
2024-03-10 13:00:00+00:00,33.0,857.0,0.0,0.0,80.0,970.0
2024-03-10 14:00:00+00:00,241.0,914.0,0.0,0.0,290.0,1445.0
2024-03-10 15:00:00+00:00,395.0,782.0,0.0,113.0,370.0,1660.0
2024-03-10 16:00:00+00:00,420.0,667.0,67.0,0.0,323.0,1477.0
2024-03-10 17:00:00+00:00,400.0,571.0,143.0,0.0,227.0,1341.0
2024-03-10 18:00:00+00:00,434.0,708.0,186.0,0.0,304.0,1632.0
2024-03-10 19:00:00+00:00,442.0,771.0,188.0,0.0,327.0,1728.0
2024-03-10 20:00:00+00:00,424.0,781.0,168.0,0.0,245.0,1618.0
2024-03-10 21:00:00+00:00,307.0,813.0,189.0,0.0,152.0,1461.0
2024-03-10 22:00:00+00:00,331.0,863.0,123.0,0.0,214.0,1531.0
2024-03-10 23:00:00+00:00,224.0,733.0,136.0,0.0,127.0,1220.0
2024-03-11 00:00:00+00:00,228.0,741.0,108.0,0.0,169.0,1246.0
2024-03-11 01:00:00+00:00,154.0,655.0,82.0,0.0,130.0,1021.0
2024-03-11 02:00:00+00:00,193.0,647.0,51.0,0.0,140.0,1031.0
2024-03-11 03:00:00+00:00,193.0,648.0,96.0,0.0,169.0,1106.0
2024-03-11 04:00:00+00:00,250.0,636.0,153.0,0.0,242.0,1281.0
2024-03-11 05:00:00+00:00,188.0,400.0,114.0,0.0,124.0,826.0
2024-03-11 06:00:00+00:00,50.0,203.0,83.0,0.0,6.0,342.0
2024-03-11 07:00:00+00:00,0.0,22.0,56.0,0.0,0.0,78.0
2024-03-11 08:00:00+00:00,0.0,22.0,56.0,0.0,0.0,78.0
2024-03-11 09:00:00+00:00,0.0,1.0,0.0,0.0,0.0,1.0
2024-03-11 10:00:00+00:00,0.0,1.0,11.0,0.0,0.0,12.0
2024-03-11 11:00:00+00:00,0.0,2.0,38.0,0.0,0.0,40.0
2024-03-11 12:00:00+00:00,0.0,0.0,20.0,50.0,0.0,70.0
2024-03-11 13:00:00+00:00,0.0,0.0,25.0,204.0,0.0,229.0
2024-03-11 14:00:00+00:00,0.0,171.0,50.0,0.0,0.0,221.0
2024-03-11 15:00:00+00:00,0.0,173.0,86.0,0.0,0.0,259.0
2024-03-11 16:00:00+00:00,0.0,0.0,78.0,0.0,0.0,78.0
2024-03-11 17:00:00+00:00,0.0,0.0,26.0,0.0,0.0,26.0
2024-03-11 18:00:00+00:00,0.0,0.0,28.0,0.0,0.0,28.0
2024-03-11 19:00:00+00:00,0.0,0.0,32.0,0.0,0.0,32.0
2024-03-11 20:00:00+00:00,0.0,127.0,45.0,0.0,0.0,172.0
2024-03-11 21:00:00+00:00,0.0,222.0,103.0,0.0,0.0,325.0
2024-03-11 22:00:00+00:00,0.0,202.0,66.0,0.0,0.0,268.0
2024-03-11 23:00:00+00:00,0.0,302.0,121.0,0.0,0.0,423.0
2024-03-12 00:00:00+00:00,0.0,347.0,128.0,0.0,0.0,475.0
2024-03-12 01:00:00+00:00,2.0,405.0,132.0,0.0,0.0,539.0
2024-03-12 02:00:00+00:00,29.0,484.0,154.0,0.0,1.0,668.0
2024-03-12 03:00:00+00:00,103.0,512.0,173.0,0.0,20.0,808.0
2024-03-12 04:00:00+00:00,186.0,528.0,185.0,0.0,170.0,1069.0
2024-03-12 05:00:00+00:00,36.0,235.0,95.0,0.0,65.0,431.0
2024-03-12 06:00:00+00:00,0.0,79.0,96.0,0.0,6.0,181.0
2024-03-12 07:00:00+00:00,0.0,33.0,49.0,0.0,0.0,82.0
2024-03-12 08:00:00+00:00,0.0,117.0,97.0,0.0,0.0,214.0
2024-03-12 09:00:00+00:00,0.0,108.0,51.0,0.0,0.0,159.0
2024-03-12 10:00:00+00:00,0.0,86.0,26.0,0.0,0.0,112.0
2024-03-12 11:00:00+00:00,0.0,5.0,4.0,0.0,0.0,9.0
2024-03-12 12:00:00+00:00,0.0,0.0,5.0,0.0,0.0,5.0
2024-03-12 13:00:00+00:00,0.0,0.0,9.0,0.0,0.0,9.0
2024-03-12 14:00:00+00:00,0.0,0.0,13.0,0.0,0.0,13.0
2024-03-12 15:00:00+00:00,10.0,0.0,15.0,0.0,0.0,25.0
2024-03-12 16:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-12 17:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-12 18:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-12 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12 20:00:00+00:00,2.0,0.0,5.0,0.0,0.0,7.0
2024-03-12 21:00:00+00:00,54.0,36.0,33.0,0.0,17.0,140.0
2024-03-12 22:00:00+00:00,126.0,185.0,69.0,0.0,113.0,493.0
2024-03-12 23:00:00+00:00,90.0,160.0,66.0,0.0,49.0,365.0
2024-03-13 00:00:00+00:00,147.0,186.0,84.0,0.0,152.0,569.0
2024-03-13 01:00:00+00:00,152.0,196.0,53.0,0.0,154.0,555.0
2024-03-13 02:00:00+00:00,200.0,247.0,38.0,0.0,208.0,693.0
2024-03-13 03:00:00+00:00,263.0,292.0,83.0,0.0,291.0,929.0
2024-03-13 04:00:00+00:00,378.0,268.0,83.0,0.0,407.0,1136.0
2024-03-13 05:00:00+00:00,171.0,5.0,14.0,0.0,175.0,365.0
2024-03-13 06:00:00+00:00,20.0,0.0,4.0,0.0,3.0,27.0
2024-03-13 07:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-13 08:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-13 09:00:00+00:00,0.0,0.0,2.0,0.0,0.0,2.0
2024-03-13 10:00:00+00:00,0.0,0.0,4.0,0.0,0.0,4.0
2024-03-13 11:00:00+00:00,0.0,0.0,5.0,0.0,0.0,5.0
2024-03-13 12:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-13 13:00:00+00:00,0.0,0.0,4.0,0.0,0.0,4.0
2024-03-13 14:00:00+00:00,53.0,0.0,13.0,0.0,31.0,97.0
2024-03-13 15:00:00+00:00,121.0,0.0,18.0,0.0,57.0,196.0
2024-03-13 16:00:00+00:00,44.0,0.0,25.0,37.0,2.0,108.0
2024-03-13 17:00:00+00:00,164.0,20.0,33.0,0.0,138.0,355.0
2024-03-13 18:00:00+00:00,200.0,98.0,36.0,0.0,196.0,530.0
2024-03-13 19:00:00+00:00,300.0,216.0,64.0,0.0,296.0,876.0
2024-03-13 20:00:00+00:00,349.0,403.0,124.0,0.0,372.0,1248.0
2024-03-13 21:00:00+00:00,407.0,593.0,170.0,0.0,384.0,1554.0
2024-03-13 22:00:00+00:00,418.0,653.0,188.0,0.0,410.0,1669.0
2024-03-13 23:00:00+00:00,413.0,689.0,82.0,0.0,439.0,1623.0
2024-03-14 00:00:00+00:00,423.0,700.0,78.0,0.0,454.0,1655.0
2024-03-14 01:00:00+00:00,421.0,713.0,96.0,0.0,458.0,1688.0
2024-03-14 02:00:00+00:00,411.0,728.0,115.0,0.0,452.0,1706.0
2024-03-14 03:00:00+00:00,440.0,713.0,100.0,0.0,504.0,1757.0
2024-03-14 04:00:00+00:00,469.0,630.0,137.0,0.0,556.0,1792.0
2024-03-14 05:00:00+00:00,328.0,351.0,100.0,0.0,386.0,1165.0
2024-03-14 06:00:00+00:00,82.0,13.0,25.0,0.0,140.0,260.0
2024-03-14 07:00:00+00:00,0.0,0.0,5.0,0.0,1.0,6.0
2024-03-14 08:00:00+00:00,0.0,0.0,11.0,0.0,0.0,11.0
2024-03-14 09:00:00+00:00,0.0,0.0,3.0,0.0,0.0,3.0
2024-03-14 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14 11:00:00+00:00,22.0,3.0,0.0,0.0,52.0,77.0
2024-03-14 12:00:00+00:00,90.0,11.0,0.0,0.0,115.0,216.0
2024-03-14 13:00:00+00:00,147.0,27.0,0.0,0.0,170.0,344.0
2024-03-14 14:00:00+00:00,199.0,79.0,11.0,0.0,221.0,510.0
2024-03-14 15:00:00+00:00,320.0,138.0,13.0,0.0,291.0,762.0
2024-03-14 16:00:00+00:00,286.0,1.0,8.0,0.0,238.0,533.0
2024-03-14 17:00:00+00:00,268.0,15.0,14.0,0.0,239.0,536.0
2024-03-14 18:00:00+00:00,344.0,155.0,21.0,0.0,339.0,859.0
2024-03-14 19:00:00+00:00,400.0,264.0,38.0,0.0,391.0,1093.0
2024-03-14 20:00:00+00:00,383.0,351.0,76.0,0.0,401.0,1211.0
2024-03-14 21:00:00+00:00,473.0,593.0,81.0,0.0,469.0,1616.0
2024-03-14 22:00:00+00:00,456.0,633.0,65.0,0.0,449.0,1603.0
2024-03-14 23:00:00+00:00,473.0,809.0,95.0,0.0,405.0,1782.0
2024-03-15 00:00:00+00:00,466.0,838.0,112.0,0.0,423.0,1839.0
2024-03-15 01:00:00+00:00,458.0,808.0,80.0,0.0,434.0,1780.0
2024-03-15 02:00:00+00:00,459.0,822.0,87.0,0.0,427.0,1795.0
2024-03-15 03:00:00+00:00,453.0,757.0,86.0,0.0,425.0,1721.0
2024-03-15 04:00:00+00:00,457.0,710.0,105.0,0.0,452.0,1724.0
2024-03-15 05:00:00+00:00,390.0,479.0,43.0,0.0,351.0,1263.0
2024-03-15 06:00:00+00:00,203.0,157.0,15.0,0.0,167.0,542.0
2024-03-15 07:00:00+00:00,56.0,2.0,2.0,0.0,8.0,68.0
2024-03-15 08:00:00+00:00,10.0,22.0,1.0,0.0,3.0,36.0
2024-03-15 09:00:00+00:00,1.0,147.0,0.0,0.0,11.0,159.0
2024-03-15 10:00:00+00:00,4.0,207.0,0.0,0.0,28.0,239.0
2024-03-15 11:00:00+00:00,52.0,218.0,0.0,0.0,80.0,350.0
2024-03-15 12:00:00+00:00,84.0,233.0,0.0,0.0,54.0,371.0
2024-03-15 13:00:00+00:00,235.0,339.0,1.0,0.0,191.0,766.0
2024-03-15 14:00:00+00:00,268.0,329.0,0.0,0.0,250.0,847.0
2024-03-15 15:00:00+00:00,291.0,254.0,26.0,0.0,203.0,774.0
2024-03-15 16:00:00+00:00,296.0,108.0,48.0,0.0,164.0,616.0
2024-03-15 17:00:00+00:00,277.0,106.0,40.0,0.0,158.0,581.0
2024-03-15 18:00:00+00:00,359.0,247.0,68.0,0.0,266.0,940.0
2024-03-15 19:00:00+00:00,438.0,411.0,117.0,0.0,357.0,1323.0
2024-03-15 20:00:00+00:00,543.0,650.0,153.0,0.0,489.0,1835.0
2024-03-15 21:00:00+00:00,434.0,697.0,111.0,0.0,400.0,1642.0
2024-03-15 22:00:00+00:00,438.0,719.0,136.0,0.0,394.0,1687.0
2024-03-15 23:00:00+00:00,378.0,674.0,54.0,0.0,296.0,1402.0
2024-03-16 00:00:00+00:00,448.0,832.0,83.0,0.0,408.0,1771.0
2024-03-16 01:00:00+00:00,421.0,809.0,62.0,0.0,396.0,1688.0
2024-03-16 02:00:00+00:00,445.0,821.0,7.0,0.0,415.0,1688.0
2024-03-16 03:00:00+00:00,447.0,819.0,81.0,0.0,426.0,1773.0
2024-03-16 04:00:00+00:00,421.0,815.0,124.0,0.0,459.0,1819.0
2024-03-16 05:00:00+00:00,403.0,817.0,77.0,0.0,498.0,1795.0
2024-03-16 06:00:00+00:00,291.0,785.0,21.0,0.0,455.0,1552.0
2024-03-16 07:00:00+00:00,155.0,695.0,7.0,0.0,324.0,1181.0
2024-03-16 08:00:00+00:00,86.0,609.0,0.0,0.0,212.0,907.0
2024-03-16 09:00:00+00:00,0.0,536.0,7.0,0.0,42.0,585.0
2024-03-16 10:00:00+00:00,12.0,629.0,8.0,0.0,127.0,776.0
2024-03-16 11:00:00+00:00,33.0,704.0,1.0,0.0,167.0,905.0
2024-03-16 12:00:00+00:00,195.0,922.0,5.0,0.0,285.0,1407.0
2024-03-16 13:00:00+00:00,178.0,830.0,31.0,0.0,241.0,1280.0
2024-03-16 14:00:00+00:00,269.0,731.0,2.0,335.0,319.0,1656.0
2024-03-16 15:00:00+00:00,336.0,547.0,14.0,0.0,315.0,1212.0
2024-03-16 16:00:00+00:00,437.0,441.0,133.0,0.0,358.0,1369.0
2024-03-16 17:00:00+00:00,409.0,386.0,109.0,0.0,333.0,1237.0
2024-03-16 18:00:00+00:00,390.0,366.0,91.0,0.0,319.0,1166.0
2024-03-16 19:00:00+00:00,467.0,484.0,119.0,0.0,397.0,1467.0
2024-03-16 20:00:00+00:00,479.0,579.0,144.0,0.0,420.0,1622.0
2024-03-16 21:00:00+00:00,485.0,720.0,167.0,0.0,362.0,1734.0
2024-03-16 22:00:00+00:00,408.0,761.0,170.0,0.0,312.0,1651.0
2024-03-16 23:00:00+00:00,442.0,750.0,145.0,0.0,343.0,1680.0
2024-03-17 00:00:00+00:00,438.0,746.0,125.0,0.0,386.0,1695.0
2024-03-17 01:00:00+00:00,441.0,749.0,115.0,0.0,424.0,1729.0
2024-03-17 02:00:00+00:00,457.0,739.0,105.0,0.0,432.0,1733.0
2024-03-17 03:00:00+00:00,422.0,678.0,112.0,0.0,409.0,1621.0
2024-03-17 04:00:00+00:00,406.0,746.0,117.0,0.0,439.0,1708.0
2024-03-17 05:00:00+00:00,338.0,813.0,209.0,0.0,428.0,1788.0
2024-03-17 06:00:00+00:00,246.0,810.0,158.0,0.0,338.0,1552.0
2024-03-17 07:00:00+00:00,218.0,837.0,160.0,0.0,338.0,1553.0
2024-03-17 08:00:00+00:00,116.0,815.0,141.0,0.0,213.0,1285.0
2024-03-17 09:00:00+00:00,60.0,821.0,168.0,0.0,117.0,1166.0
2024-03-17 10:00:00+00:00,24.0,815.0,148.0,0.0,68.0,1055.0
2024-03-17 11:00:00+00:00,69.0,838.0,126.0,0.0,120.0,1153.0
2024-03-17 12:00:00+00:00,138.0,885.0,46.0,0.0,152.0,1221.0
2024-03-17 13:00:00+00:00,224.0,912.0,104.0,0.0,240.0,1480.0
2024-03-17 14:00:00+00:00,298.0,811.0,40.0,0.0,305.0,1454.0
2024-03-17 15:00:00+00:00,360.0,671.0,78.0,0.0,352.0,1461.0
2024-03-17 16:00:00+00:00,259.0,381.0,93.0,0.0,142.0,875.0
2024-03-17 17:00:00+00:00,174.0,276.0,89.0,0.0,57.0,596.0
2024-03-17 18:00:00+00:00,101.0,246.0,93.0,0.0,2.0,442.0
2024-03-17 19:00:00+00:00,232.0,366.0,89.0,0.0,132.0,819.0
2024-03-17 20:00:00+00:00,303.0,496.0,143.0,0.0,170.0,1112.0
2024-03-17 21:00:00+00:00,277.0,606.0,167.0,0.0,116.0,1166.0
2024-03-17 22:00:00+00:00,135.0,594.0,182.0,0.0,36.0,947.0
2024-03-17 23:00:00+00:00,224.0,699.0,177.0,0.0,167.0,1267.0
2024-03-18 00:00:00+00:00,285.0,733.0,93.0,0.0,288.0,1399.0
2024-03-18 01:00:00+00:00,246.0,694.0,53.0,0.0,286.0,1279.0
2024-03-18 02:00:00+00:00,215.0,633.0,42.0,0.0,251.0,1141.0
2024-03-18 03:00:00+00:00,168.0,493.0,44.0,0.0,213.0,918.0
2024-03-18 04:00:00+00:00,155.0,419.0,69.0,0.0,290.0,933.0
2024-03-18 05:00:00+00:00,31.0,36.0,14.0,0.0,75.0,156.0
2024-03-18 06:00:00+00:00,0.0,0.0,23.0,0.0,0.0,23.0
2024-03-18 07:00:00+00:00,0.0,0.0,3.0,0.0,0.0,3.0
2024-03-18 08:00:00+00:00,0.0,0.0,2.0,0.0,0.0,2.0
2024-03-18 09:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-18 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18 11:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-18 12:00:00+00:00,0.0,0.0,2.0,0.0,0.0,2.0
2024-03-18 13:00:00+00:00,0.0,0.0,2.0,0.0,0.0,2.0
2024-03-18 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18 16:00:00+00:00,0.0,0.0,0.0,121.0,0.0,121.0
2024-03-18 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18 19:00:00+00:00,0.0,0.0,1.0,62.0,0.0,63.0
2024-03-18 20:00:00+00:00,19.0,0.0,3.0,0.0,43.0,65.0
2024-03-18 21:00:00+00:00,62.0,36.0,15.0,0.0,90.0,203.0
2024-03-18 22:00:00+00:00,154.0,259.0,60.0,0.0,232.0,705.0
2024-03-18 23:00:00+00:00,65.0,198.0,69.0,0.0,128.0,460.0
2024-03-19 00:00:00+00:00,149.0,321.0,88.0,0.0,262.0,820.0
2024-03-19 01:00:00+00:00,153.0,327.0,66.0,0.0,295.0,841.0
2024-03-19 02:00:00+00:00,157.0,315.0,58.0,0.0,301.0,831.0
2024-03-19 03:00:00+00:00,190.0,316.0,60.0,0.0,334.0,900.0
2024-03-19 04:00:00+00:00,273.0,282.0,94.0,0.0,427.0,1076.0
2024-03-19 05:00:00+00:00,151.0,84.0,63.0,0.0,253.0,551.0
2024-03-19 06:00:00+00:00,87.0,18.0,70.0,0.0,201.0,376.0
2024-03-19 07:00:00+00:00,27.0,8.0,37.0,0.0,100.0,172.0
2024-03-19 08:00:00+00:00,312.0,306.0,78.0,0.0,383.0,1079.0
2024-03-19 09:00:00+00:00,297.0,404.0,98.0,0.0,374.0,1173.0
2024-03-19 10:00:00+00:00,314.0,589.0,66.0,0.0,439.0,1408.0
2024-03-19 11:00:00+00:00,321.0,587.0,83.0,0.0,450.0,1441.0
2024-03-19 12:00:00+00:00,328.0,565.0,66.0,0.0,445.0,1404.0
2024-03-19 13:00:00+00:00,401.0,486.0,89.0,0.0,564.0,1540.0
2024-03-19 14:00:00+00:00,479.0,431.0,38.0,0.0,575.0,1523.0
2024-03-19 15:00:00+00:00,310.0,22.0,6.0,0.0,331.0,669.0
2024-03-19 16:00:00+00:00,71.0,0.0,0.0,374.0,111.0,556.0
2024-03-19 17:00:00+00:00,5.0,0.0,0.0,484.0,13.0,502.0
2024-03-19 18:00:00+00:00,4.0,0.0,0.0,349.0,15.0,368.0
2024-03-19 19:00:00+00:00,151.0,0.0,0.0,0.0,150.0,301.0
2024-03-19 20:00:00+00:00,114.0,0.0,0.0,0.0,128.0,242.0
2024-03-19 21:00:00+00:00,118.0,0.0,2.0,0.0,87.0,207.0
2024-03-19 22:00:00+00:00,55.0,43.0,25.0,0.0,83.0,206.0
2024-03-19 23:00:00+00:00,37.0,75.0,38.0,0.0,93.0,243.0
2024-03-20 00:00:00+00:00,43.0,140.0,52.0,0.0,135.0,370.0
2024-03-20 01:00:00+00:00,0.0,16.0,28.0,0.0,29.0,73.0
2024-03-20 02:00:00+00:00,0.0,1.0,20.0,0.0,2.0,23.0
2024-03-20 03:00:00+00:00,0.0,0.0,6.0,0.0,0.0,6.0
2024-03-20 04:00:00+00:00,0.0,0.0,8.0,0.0,23.0,31.0
2024-03-20 05:00:00+00:00,0.0,0.0,2.0,0.0,41.0,43.0
2024-03-20 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20 07:00:00+00:00,0.0,33.0,0.0,0.0,0.0,33.0
2024-03-20 08:00:00+00:00,0.0,13.0,0.0,0.0,0.0,13.0
2024-03-20 09:00:00+00:00,0.0,1.0,0.0,0.0,0.0,1.0
2024-03-20 10:00:00+00:00,0.0,6.0,0.0,0.0,0.0,6.0
2024-03-20 11:00:00+00:00,0.0,56.0,0.0,0.0,0.0,56.0
2024-03-20 12:00:00+00:00,0.0,182.0,0.0,0.0,0.0,182.0
2024-03-20 13:00:00+00:00,0.0,167.0,0.0,0.0,0.0,167.0
2024-03-20 14:00:00+00:00,0.0,17.0,1.0,0.0,1.0,19.0
2024-03-20 15:00:00+00:00,0.0,0.0,19.0,0.0,0.0,19.0
2024-03-20 16:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-20 17:00:00+00:00,0.0,0.0,1.0,95.0,0.0,96.0
2024-03-20 18:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-20 19:00:00+00:00,0.0,0.0,1.0,0.0,0.0,1.0
2024-03-20 20:00:00+00:00,0.0,0.0,0.0,0.0,1.0,1.0
2024-03-20 21:00:00+00:00,6.0,0.0,8.0,0.0,14.0,28.0
2024-03-20 22:00:00+00:00,51.0,17.0,13.0,0.0,132.0,213.0
2024-03-20 23:00:00+00:00,80.0,253.0,95.0,0.0,286.0,714.0
2024-03-21 00:00:00+00:00,231.0,449.0,141.0,0.0,547.0,1368.0
2024-03-21 01:00:00+00:00,206.0,420.0,118.0,0.0,510.0,1254.0
2024-03-21 02:00:00+00:00,250.0,428.0,112.0,0.0,547.0,1337.0
2024-03-21 03:00:00+00:00,272.0,389.0,108.0,0.0,556.0,1325.0
2024-03-21 04:00:00+00:00,295.0,359.0,118.0,0.0,598.0,1370.0
2024-03-21 05:00:00+00:00,76.0,177.0,47.0,0.0,333.0,633.0
2024-03-21 06:00:00+00:00,0.0,1.0,18.0,0.0,7.0,26.0
2024-03-21 07:00:00+00:00,0.0,0.0,20.0,0.0,0.0,20.0
2024-03-21 08:00:00+00:00,0.0,6.0,1.0,0.0,0.0,7.0
2024-03-21 09:00:00+00:00,11.0,14.0,0.0,0.0,0.0,25.0
2024-03-21 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21 11:00:00+00:00,0.0,29.0,0.0,0.0,0.0,29.0
2024-03-21 12:00:00+00:00,0.0,21.0,1.0,0.0,0.0,22.0
2024-03-21 13:00:00+00:00,0.0,112.0,6.0,0.0,44.0,162.0
2024-03-21 14:00:00+00:00,0.0,60.0,1.0,0.0,100.0,161.0
2024-03-21 15:00:00+00:00,0.0,3.0,6.0,0.0,6.0,15.0
2024-03-21 16:00:00+00:00,0.0,0.0,3.0,0.0,0.0,3.0
2024-03-21 17:00:00+00:00,1.0,0.0,1.0,0.0,0.0,2.0
2024-03-21 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21 19:00:00+00:00,0.0,0.0,0.0,0.0,2.0,2.0
2024-03-21 20:00:00+00:00,30.0,2.0,6.0,0.0,134.0,172.0
2024-03-21 21:00:00+00:00,190.0,196.0,40.0,0.0,378.0,804.0
2024-03-21 22:00:00+00:00,142.0,266.0,60.0,0.0,354.0,822.0
2024-03-21 23:00:00+00:00,199.0,376.0,40.0,0.0,512.0,1127.0
2024-03-22 00:00:00+00:00,220.0,424.0,24.0,0.0,581.0,1249.0
2024-03-22 01:00:00+00:00,212.0,409.0,24.0,0.0,570.0,1215.0
2024-03-22 02:00:00+00:00,215.0,392.0,26.0,0.0,562.0,1195.0
2024-03-22 03:00:00+00:00,251.0,379.0,29.0,0.0,602.0,1261.0
2024-03-22 04:00:00+00:00,276.0,288.0,68.0,0.0,533.0,1165.0
2024-03-22 05:00:00+00:00,57.0,72.0,24.0,0.0,220.0,373.0
2024-03-22 06:00:00+00:00,0.0,1.0,24.0,0.0,38.0,63.0
2024-03-22 07:00:00+00:00,0.0,32.0,18.0,0.0,36.0,86.0
2024-03-22 08:00:00+00:00,0.0,43.0,0.0,0.0,1.0,44.0
2024-03-22 09:00:00+00:00,0.0,145.0,0.0,0.0,11.0,156.0
2024-03-22 10:00:00+00:00,0.0,260.0,9.0,0.0,107.0,376.0
2024-03-22 11:00:00+00:00,0.0,365.0,0.0,0.0,237.0,602.0
2024-03-22 12:00:00+00:00,0.0,426.0,1.0,0.0,265.0,692.0
2024-03-22 13:00:00+00:00,15.0,501.0,11.0,0.0,420.0,947.0
2024-03-22 14:00:00+00:00,108.0,339.0,1.0,0.0,419.0,867.0
2024-03-22 15:00:00+00:00,106.0,93.0,9.0,0.0,265.0,473.0
2024-03-22 16:00:00+00:00,15.0,0.0,12.0,0.0,88.0,115.0
2024-03-22 17:00:00+00:00,15.0,0.0,5.0,0.0,121.0,141.0
2024-03-22 18:00:00+00:00,0.0,0.0,9.0,0.0,71.0,80.0
2024-03-22 19:00:00+00:00,1.0,0.0,6.0,0.0,93.0,100.0
2024-03-22 20:00:00+00:00,58.0,16.0,20.0,0.0,167.0,261.0
2024-03-22 21:00:00+00:00,163.0,199.0,66.0,0.0,337.0,765.0
2024-03-22 22:00:00+00:00,162.0,309.0,91.0,0.0,303.0,865.0
2024-03-22 23:00:00+00:00,20.0,182.0,41.0,0.0,77.0,320.0
2024-03-23 00:00:00+00:00,87.0,268.0,4.0,0.0,202.0,561.0
2024-03-23 01:00:00+00:00,71.0,251.0,1.0,0.0,195.0,518.0
2024-03-23 02:00:00+00:00,79.0,241.0,0.0,0.0,199.0,519.0
2024-03-23 03:00:00+00:00,105.0,251.0,0.0,0.0,241.0,597.0
2024-03-23 04:00:00+00:00,145.0,303.0,2.0,0.0,319.0,769.0
2024-03-23 05:00:00+00:00,89.0,448.0,2.0,0.0,402.0,941.0
2024-03-23 06:00:00+00:00,2.0,415.0,0.0,0.0,303.0,720.0
2024-03-23 07:00:00+00:00,0.0,455.0,0.0,0.0,178.0,633.0
