,DE,LT,CZ,SK,UA,SE,sum
2023-01-02 08:00:00+00:00,1804.0,0.0,0.0,0.0,0.0,2.0,1806.0
2023-01-02 09:00:00+00:00,1641.0,0.0,0.0,0.0,0.0,0.0,1641.0
2023-01-02 10:00:00+00:00,1885.0,0.0,0.0,0.0,0.0,0.0,1885.0
2023-01-02 11:00:00+00:00,1773.0,0.0,0.0,0.0,0.0,0.0,1773.0
2023-01-02 12:00:00+00:00,2013.0,0.0,0.0,0.0,0.0,0.0,2013.0
2023-01-02 13:00:00+00:00,1877.0,0.0,0.0,0.0,0.0,0.0,1877.0
2023-01-02 14:00:00+00:00,1695.0,2.0,0.0,0.0,0.0,14.0,1711.0
2023-01-02 15:00:00+00:00,1229.0,343.0,0.0,0.0,0.0,520.0,2092.0
2023-01-02 16:00:00+00:00,1066.0,351.0,0.0,0.0,0.0,593.0,2010.0
2023-01-02 17:00:00+00:00,911.0,271.0,0.0,0.0,0.0,578.0,1760.0
2023-01-02 18:00:00+00:00,1221.0,19.0,0.0,0.0,0.0,157.0,1397.0
2023-01-02 19:00:00+00:00,915.0,349.0,0.0,0.0,0.0,572.0,1836.0
2023-01-02 20:00:00+00:00,966.0,351.0,0.0,0.0,0.0,596.0,1913.0
2023-01-02 21:00:00+00:00,1488.0,351.0,0.0,0.0,0.0,598.0,2437.0
2023-01-02 22:00:00+00:00,1078.0,351.0,0.0,0.0,0.0,593.0,2022.0
2023-01-02 23:00:00+00:00,607.0,351.0,0.0,0.0,0.0,426.0,1384.0
2023-01-03 00:00:00+00:00,373.0,351.0,0.0,0.0,0.0,417.0,1141.0
2023-01-03 01:00:00+00:00,336.0,351.0,0.0,0.0,0.0,417.0,1104.0
2023-01-03 02:00:00+00:00,450.0,351.0,0.0,0.0,0.0,420.0,1221.0
2023-01-03 03:00:00+00:00,342.0,351.0,0.0,0.0,0.0,494.0,1187.0
2023-01-03 04:00:00+00:00,726.0,351.0,0.0,0.0,0.0,502.0,1579.0
2023-01-03 05:00:00+00:00,1462.0,351.0,0.0,0.0,0.0,593.0,2406.0
2023-01-03 06:00:00+00:00,1105.0,351.0,0.0,0.0,0.0,590.0,2046.0
2023-01-03 07:00:00+00:00,1084.0,351.0,0.0,0.0,0.0,598.0,2033.0
2023-01-03 08:00:00+00:00,971.0,350.0,0.0,0.0,0.0,594.0,1915.0
2023-01-03 09:00:00+00:00,813.0,98.0,0.0,0.0,0.0,550.0,1461.0
2023-01-03 10:00:00+00:00,811.0,338.0,0.0,0.0,0.0,395.0,1544.0
2023-01-03 11:00:00+00:00,1155.0,165.0,0.0,0.0,0.0,209.0,1529.0
2023-01-03 12:00:00+00:00,1241.0,283.0,0.0,0.0,0.0,344.0,1868.0
2023-01-03 13:00:00+00:00,1337.0,251.0,0.0,0.0,0.0,486.0,2074.0
2023-01-03 14:00:00+00:00,1377.0,242.0,0.0,0.0,0.0,545.0,2164.0
2023-01-03 15:00:00+00:00,1372.0,315.0,0.0,0.0,0.0,574.0,2261.0
2023-01-03 16:00:00+00:00,1321.0,325.0,0.0,0.0,0.0,485.0,2131.0
2023-01-03 17:00:00+00:00,1346.0,350.0,0.0,0.0,0.0,593.0,2289.0
2023-01-03 18:00:00+00:00,1812.0,322.0,0.0,0.0,0.0,598.0,2732.0
2023-01-03 19:00:00+00:00,2051.0,350.0,0.0,0.0,0.0,598.0,2999.0
2023-01-03 20:00:00+00:00,1821.0,351.0,0.0,0.0,0.0,598.0,2770.0
2023-01-03 21:00:00+00:00,1749.0,351.0,0.0,0.0,0.0,598.0,2698.0
2023-01-03 22:00:00+00:00,1565.0,351.0,0.0,0.0,0.0,598.0,2514.0
2023-01-03 23:00:00+00:00,1080.0,349.0,0.0,0.0,0.0,596.0,2025.0
2023-01-04 00:00:00+00:00,1252.0,139.0,0.0,0.0,0.0,529.0,1920.0
2023-01-04 01:00:00+00:00,1638.0,0.0,0.0,0.0,0.0,23.0,1661.0
2023-01-04 02:00:00+00:00,1571.0,0.0,0.0,0.0,0.0,17.0,1588.0
2023-01-04 03:00:00+00:00,1404.0,0.0,0.0,0.0,0.0,411.0,1815.0
2023-01-04 04:00:00+00:00,1499.0,131.0,0.0,0.0,0.0,587.0,2217.0
2023-01-04 05:00:00+00:00,1632.0,349.0,0.0,0.0,0.0,598.0,2579.0
2023-01-04 06:00:00+00:00,1568.0,351.0,0.0,0.0,0.0,598.0,2517.0
2023-01-04 07:00:00+00:00,1602.0,351.0,0.0,0.0,0.0,597.0,2550.0
2023-01-04 08:00:00+00:00,1546.0,351.0,0.0,0.0,0.0,591.0,2488.0
2023-01-04 09:00:00+00:00,1416.0,304.0,0.0,0.0,0.0,446.0,2166.0
2023-01-04 10:00:00+00:00,1439.0,236.0,0.0,0.0,0.0,376.0,2051.0
2023-01-04 11:00:00+00:00,1490.0,212.0,0.0,0.0,0.0,293.0,1995.0
2023-01-04 12:00:00+00:00,1570.0,220.0,0.0,0.0,0.0,365.0,2155.0
2023-01-04 13:00:00+00:00,1567.0,137.0,0.0,0.0,0.0,354.0,2058.0
2023-01-04 14:00:00+00:00,1456.0,252.0,0.0,0.0,0.0,302.0,2010.0
2023-01-04 15:00:00+00:00,1347.0,244.0,0.0,0.0,0.0,201.0,1792.0
2023-01-04 16:00:00+00:00,1539.0,342.0,0.0,0.0,0.0,104.0,1985.0
2023-01-04 17:00:00+00:00,1459.0,350.0,0.0,0.0,0.0,3.0,1812.0
2023-01-04 18:00:00+00:00,1399.0,350.0,0.0,0.0,0.0,137.0,1886.0
2023-01-04 19:00:00+00:00,1105.0,351.0,0.0,0.0,0.0,194.0,1650.0
2023-01-04 20:00:00+00:00,978.0,351.0,0.0,0.0,0.0,196.0,1525.0
2023-01-04 21:00:00+00:00,944.0,351.0,0.0,0.0,0.0,196.0,1491.0
2023-01-04 22:00:00+00:00,1530.0,352.0,0.0,0.0,0.0,186.0,2068.0
2023-01-04 23:00:00+00:00,1085.0,267.0,0.0,0.0,0.0,2.0,1354.0
2023-01-05 00:00:00+00:00,1260.0,307.0,0.0,0.0,0.0,185.0,1752.0
2023-01-05 01:00:00+00:00,1333.0,335.0,0.0,0.0,0.0,196.0,1864.0
2023-01-05 02:00:00+00:00,1032.0,310.0,0.0,0.0,0.0,195.0,1537.0
2023-01-05 03:00:00+00:00,1226.0,344.0,0.0,0.0,0.0,178.0,1748.0
2023-01-05 04:00:00+00:00,1212.0,351.0,0.0,0.0,0.0,131.0,1694.0
2023-01-05 05:00:00+00:00,1050.0,350.0,0.0,0.0,0.0,289.0,1689.0
2023-01-05 06:00:00+00:00,1225.0,306.0,0.0,0.0,0.0,297.0,1828.0
2023-01-05 07:00:00+00:00,1040.0,191.0,0.0,0.0,0.0,413.0,1644.0
2023-01-05 08:00:00+00:00,1163.0,350.0,0.0,0.0,0.0,417.0,1930.0
2023-01-05 09:00:00+00:00,1014.0,347.0,0.0,0.0,0.0,417.0,1778.0
2023-01-05 10:00:00+00:00,1134.0,350.0,0.0,0.0,0.0,414.0,1898.0
2023-01-05 11:00:00+00:00,1314.0,328.0,0.0,0.0,0.0,345.0,1987.0
2023-01-05 12:00:00+00:00,1187.0,342.0,0.0,0.0,0.0,337.0,1866.0
2023-01-05 13:00:00+00:00,1065.0,350.0,0.0,0.0,0.0,292.0,1707.0
2023-01-05 14:00:00+00:00,998.0,350.0,0.0,0.0,0.0,292.0,1640.0
2023-01-05 15:00:00+00:00,746.0,350.0,0.0,0.0,0.0,304.0,1400.0
2023-01-05 16:00:00+00:00,418.0,350.0,0.0,0.0,0.0,493.0,1261.0
2023-01-05 17:00:00+00:00,185.0,351.0,0.0,0.0,0.0,588.0,1124.0
2023-01-05 18:00:00+00:00,225.0,351.0,0.0,0.0,0.0,558.0,1134.0
2023-01-05 19:00:00+00:00,475.0,351.0,0.0,0.0,0.0,343.0,1169.0
2023-01-05 20:00:00+00:00,590.0,351.0,0.0,0.0,0.0,297.0,1238.0
2023-01-05 21:00:00+00:00,617.0,351.0,0.0,0.0,0.0,334.0,1302.0
2023-01-05 22:00:00+00:00,481.0,351.0,0.0,0.0,0.0,431.0,1263.0
2023-01-05 23:00:00+00:00,585.0,351.0,0.0,0.0,0.0,462.0,1398.0
2023-01-06 00:00:00+00:00,617.0,347.0,0.0,0.0,0.0,584.0,1548.0
2023-01-06 01:00:00+00:00,969.0,12.0,0.0,0.0,0.0,541.0,1522.0
2023-01-06 02:00:00+00:00,1117.0,348.0,0.0,0.0,0.0,572.0,2037.0
2023-01-06 03:00:00+00:00,1477.0,347.0,0.0,0.0,0.0,597.0,2421.0
2023-01-06 04:00:00+00:00,1676.0,5.0,0.0,0.0,0.0,597.0,2278.0
2023-01-06 05:00:00+00:00,1560.0,52.0,0.0,0.0,0.0,597.0,2209.0
2023-01-06 06:00:00+00:00,1514.0,56.0,0.0,0.0,0.0,597.0,2167.0
2023-01-06 07:00:00+00:00,1289.0,317.0,0.0,0.0,0.0,598.0,2204.0
2023-01-06 08:00:00+00:00,1134.0,217.0,0.0,0.0,0.0,598.0,1949.0
2023-01-06 09:00:00+00:00,1056.0,192.0,0.0,0.0,0.0,597.0,1845.0
2023-01-06 10:00:00+00:00,1252.0,345.0,0.0,0.0,0.0,597.0,2194.0
2023-01-06 11:00:00+00:00,1437.0,286.0,0.0,0.0,0.0,597.0,2320.0
2023-01-06 12:00:00+00:00,1566.0,348.0,0.0,0.0,0.0,597.0,2511.0
2023-01-06 13:00:00+00:00,1657.0,342.0,0.0,0.0,0.0,597.0,2596.0
2023-01-06 14:00:00+00:00,1654.0,335.0,0.0,0.0,0.0,597.0,2586.0
2023-01-06 15:00:00+00:00,1503.0,351.0,0.0,0.0,0.0,597.0,2451.0
2023-01-06 16:00:00+00:00,1501.0,351.0,0.0,0.0,0.0,597.0,2449.0
2023-01-06 17:00:00+00:00,1323.0,351.0,0.0,0.0,0.0,597.0,2271.0
2023-01-06 18:00:00+00:00,1381.0,351.0,0.0,0.0,0.0,597.0,2329.0
2023-01-06 19:00:00+00:00,1563.0,351.0,0.0,0.0,0.0,597.0,2511.0
2023-01-06 20:00:00+00:00,1321.0,351.0,0.0,0.0,0.0,597.0,2269.0
2023-01-06 21:00:00+00:00,1536.0,351.0,0.0,0.0,0.0,597.0,2484.0
2023-01-06 22:00:00+00:00,1128.0,351.0,0.0,0.0,0.0,597.0,2076.0
2023-01-06 23:00:00+00:00,1118.0,351.0,0.0,0.0,0.0,597.0,2066.0
2023-01-07 00:00:00+00:00,1176.0,351.0,0.0,0.0,0.0,597.0,2124.0
2023-01-07 01:00:00+00:00,1189.0,351.0,0.0,0.0,0.0,597.0,2137.0
2023-01-07 02:00:00+00:00,1206.0,351.0,0.0,0.0,0.0,597.0,2154.0
2023-01-07 03:00:00+00:00,1405.0,350.0,0.0,0.0,0.0,597.0,2352.0
2023-01-07 04:00:00+00:00,1433.0,350.0,0.0,0.0,0.0,598.0,2381.0
2023-01-07 05:00:00+00:00,1524.0,333.0,0.0,0.0,0.0,597.0,2454.0
2023-01-07 06:00:00+00:00,1884.0,350.0,0.0,0.0,0.0,597.0,2831.0
2023-01-07 07:00:00+00:00,1732.0,287.0,0.0,0.0,0.0,598.0,2617.0
2023-01-07 08:00:00+00:00,1565.0,213.0,0.0,0.0,0.0,598.0,2376.0
2023-01-07 09:00:00+00:00,1513.0,298.0,0.0,0.0,0.0,598.0,2409.0
2023-01-07 10:00:00+00:00,1791.0,283.0,0.0,0.0,0.0,598.0,2672.0
2023-01-07 11:00:00+00:00,1745.0,286.0,0.0,0.0,0.0,598.0,2629.0
2023-01-07 12:00:00+00:00,1998.0,241.0,0.0,0.0,0.0,598.0,2837.0
2023-01-07 13:00:00+00:00,1936.0,275.0,0.0,0.0,0.0,598.0,2809.0
2023-01-07 14:00:00+00:00,1747.0,201.0,0.0,0.0,0.0,598.0,2546.0
2023-01-07 15:00:00+00:00,1781.0,167.0,0.0,0.0,0.0,598.0,2546.0
2023-01-07 16:00:00+00:00,1654.0,251.0,0.0,0.0,0.0,598.0,2503.0
2023-01-07 17:00:00+00:00,1402.0,250.0,0.0,0.0,0.0,598.0,2250.0
2023-01-07 18:00:00+00:00,1488.0,250.0,0.0,0.0,0.0,598.0,2336.0
2023-01-07 19:00:00+00:00,1359.0,249.0,0.0,0.0,0.0,598.0,2206.0
2023-01-07 20:00:00+00:00,1078.0,252.0,0.0,0.0,0.0,598.0,1928.0
2023-01-07 21:00:00+00:00,1019.0,350.0,0.0,0.0,0.0,597.0,1966.0
2023-01-07 22:00:00+00:00,1286.0,333.0,0.0,0.0,0.0,597.0,2216.0
2023-01-07 23:00:00+00:00,1429.0,247.0,0.0,0.0,0.0,597.0,2273.0
2023-01-08 00:00:00+00:00,1549.0,133.0,0.0,0.0,0.0,597.0,2279.0
2023-01-08 01:00:00+00:00,1626.0,0.0,0.0,0.0,0.0,597.0,2223.0
2023-01-08 02:00:00+00:00,1528.0,0.0,0.0,0.0,0.0,589.0,2117.0
2023-01-08 03:00:00+00:00,1480.0,0.0,0.0,0.0,0.0,597.0,2077.0
2023-01-08 04:00:00+00:00,1403.0,120.0,0.0,0.0,0.0,597.0,2120.0
2023-01-08 05:00:00+00:00,1215.0,191.0,0.0,0.0,0.0,597.0,2003.0
2023-01-08 06:00:00+00:00,1263.0,120.0,0.0,0.0,0.0,597.0,1980.0
2023-01-08 07:00:00+00:00,1215.0,0.0,0.0,0.0,0.0,597.0,1812.0
2023-01-08 08:00:00+00:00,1371.0,1.0,0.0,0.0,0.0,597.0,1969.0
2023-01-08 09:00:00+00:00,1023.0,124.0,0.0,0.0,0.0,597.0,1744.0
2023-01-08 10:00:00+00:00,809.0,348.0,0.0,0.0,0.0,598.0,1755.0
2023-01-08 11:00:00+00:00,930.0,350.0,0.0,0.0,0.0,597.0,1877.0
2023-01-08 12:00:00+00:00,1196.0,350.0,0.0,0.0,0.0,597.0,2143.0
2023-01-08 13:00:00+00:00,1207.0,351.0,0.0,0.0,0.0,597.0,2155.0
2023-01-08 14:00:00+00:00,1240.0,351.0,0.0,0.0,0.0,597.0,2188.0
2023-01-08 15:00:00+00:00,1307.0,352.0,0.0,0.0,0.0,597.0,2256.0
2023-01-08 16:00:00+00:00,1358.0,352.0,0.0,0.0,0.0,597.0,2307.0
2023-01-08 17:00:00+00:00,1411.0,351.0,0.0,0.0,0.0,597.0,2359.0
2023-01-08 18:00:00+00:00,1357.0,350.0,0.0,0.0,0.0,598.0,2305.0
2023-01-08 19:00:00+00:00,1526.0,350.0,0.0,0.0,0.0,598.0,2474.0
2023-01-08 20:00:00+00:00,1374.0,350.0,0.0,0.0,0.0,597.0,2321.0
2023-01-08 21:00:00+00:00,1426.0,350.0,0.0,0.0,0.0,597.0,2373.0
2023-01-08 22:00:00+00:00,1096.0,350.0,0.0,0.0,0.0,597.0,2043.0
2023-01-08 23:00:00+00:00,982.0,343.0,0.0,0.0,0.0,592.0,1917.0
2023-01-09 00:00:00+00:00,855.0,348.0,0.0,0.0,0.0,590.0,1793.0
2023-01-09 01:00:00+00:00,620.0,341.0,0.0,0.0,0.0,481.0,1442.0
2023-01-09 02:00:00+00:00,978.0,27.0,0.0,0.0,0.0,116.0,1121.0
2023-01-09 03:00:00+00:00,670.0,240.0,0.0,0.0,0.0,300.0,1210.0
2023-01-09 04:00:00+00:00,979.0,216.0,0.0,0.0,0.0,563.0,1758.0
2023-01-09 05:00:00+00:00,1838.0,218.0,0.0,0.0,0.0,597.0,2653.0
2023-01-09 06:00:00+00:00,2026.0,349.0,0.0,0.0,0.0,598.0,2973.0
2023-01-09 07:00:00+00:00,1613.0,351.0,0.0,0.0,0.0,598.0,2562.0
2023-01-09 08:00:00+00:00,1729.0,350.0,0.0,0.0,0.0,598.0,2677.0
2023-01-09 09:00:00+00:00,1924.0,264.0,0.0,0.0,0.0,598.0,2786.0
2023-01-09 10:00:00+00:00,1880.0,350.0,0.0,0.0,0.0,598.0,2828.0
2023-01-09 11:00:00+00:00,2004.0,253.0,0.0,0.0,0.0,598.0,2855.0
2023-01-09 12:00:00+00:00,1823.0,289.0,0.0,0.0,0.0,598.0,2710.0
2023-01-09 13:00:00+00:00,1749.0,267.0,0.0,0.0,0.0,598.0,2614.0
2023-01-09 14:00:00+00:00,1461.0,349.0,0.0,0.0,0.0,598.0,2408.0
2023-01-09 15:00:00+00:00,1362.0,351.0,0.0,0.0,0.0,598.0,2311.0
2023-01-09 16:00:00+00:00,1434.0,350.0,0.0,0.0,0.0,598.0,2382.0
2023-01-09 17:00:00+00:00,1299.0,350.0,0.0,0.0,0.0,598.0,2247.0
2023-01-09 18:00:00+00:00,1416.0,350.0,0.0,0.0,0.0,598.0,2364.0
2023-01-09 19:00:00+00:00,1362.0,350.0,0.0,0.0,0.0,598.0,2310.0
2023-01-09 20:00:00+00:00,1235.0,350.0,0.0,0.0,0.0,598.0,2183.0
2023-01-09 21:00:00+00:00,1153.0,350.0,0.0,0.0,0.0,598.0,2101.0
2023-01-09 22:00:00+00:00,499.0,350.0,0.0,0.0,0.0,598.0,1447.0
2023-01-09 23:00:00+00:00,603.0,350.0,0.0,0.0,0.0,597.0,1550.0
2023-01-10 00:00:00+00:00,524.0,350.0,0.0,0.0,0.0,581.0,1455.0
2023-01-10 01:00:00+00:00,506.0,350.0,0.0,1.0,0.0,590.0,1447.0
2023-01-10 02:00:00+00:00,503.0,202.0,0.0,0.0,0.0,427.0,1132.0
2023-01-10 03:00:00+00:00,490.0,260.0,0.0,2.0,0.0,585.0,1337.0
2023-01-10 04:00:00+00:00,1152.0,75.0,0.0,3.0,0.0,598.0,1828.0
2023-01-10 05:00:00+00:00,1287.0,330.0,0.0,0.0,0.0,598.0,2215.0
2023-01-10 06:00:00+00:00,1481.0,351.0,0.0,0.0,0.0,598.0,2430.0
2023-01-10 07:00:00+00:00,1425.0,350.0,0.0,0.0,0.0,598.0,2373.0
2023-01-10 08:00:00+00:00,1633.0,350.0,0.0,0.0,0.0,598.0,2581.0
2023-01-10 09:00:00+00:00,1718.0,350.0,0.0,0.0,0.0,598.0,2666.0
2023-01-10 10:00:00+00:00,1755.0,350.0,0.0,0.0,0.0,598.0,2703.0
2023-01-10 11:00:00+00:00,1785.0,340.0,0.0,0.0,0.0,598.0,2723.0
2023-01-10 12:00:00+00:00,1659.0,318.0,0.0,0.0,0.0,598.0,2575.0
2023-01-10 13:00:00+00:00,1522.0,350.0,0.0,0.0,0.0,598.0,2470.0
2023-01-10 14:00:00+00:00,1595.0,350.0,0.0,0.0,0.0,598.0,2543.0
2023-01-10 15:00:00+00:00,1751.0,290.0,0.0,0.0,0.0,598.0,2639.0
2023-01-10 16:00:00+00:00,1847.0,330.0,0.0,0.0,0.0,598.0,2775.0
2023-01-10 17:00:00+00:00,1801.0,293.0,0.0,0.0,0.0,598.0,2692.0
2023-01-10 18:00:00+00:00,1806.0,332.0,0.0,0.0,0.0,598.0,2736.0
2023-01-10 19:00:00+00:00,1747.0,350.0,0.0,0.0,0.0,598.0,2695.0
2023-01-10 20:00:00+00:00,1701.0,350.0,0.0,0.0,0.0,598.0,2649.0
2023-01-10 21:00:00+00:00,1648.0,352.0,0.0,0.0,0.0,598.0,2598.0
2023-01-10 22:00:00+00:00,1625.0,133.0,0.0,0.0,0.0,597.0,2355.0
2023-01-10 23:00:00+00:00,1632.0,0.0,0.0,0.0,0.0,550.0,2182.0
2023-01-11 00:00:00+00:00,1704.0,0.0,0.0,0.0,0.0,22.0,1726.0
2023-01-11 01:00:00+00:00,1615.0,0.0,0.0,0.0,0.0,0.0,1615.0
2023-01-11 02:00:00+00:00,1598.0,0.0,0.0,0.0,0.0,3.0,1601.0
2023-01-11 03:00:00+00:00,1553.0,0.0,0.0,0.0,0.0,287.0,1840.0
2023-01-11 04:00:00+00:00,1522.0,0.0,0.0,0.0,0.0,297.0,1819.0
2023-01-11 05:00:00+00:00,1687.0,331.0,0.0,0.0,0.0,297.0,2315.0
2023-01-11 06:00:00+00:00,1759.0,350.0,0.0,0.0,0.0,297.0,2406.0
2023-01-11 07:00:00+00:00,1529.0,350.0,0.0,0.0,0.0,297.0,2176.0
2023-01-11 08:00:00+00:00,1255.0,350.0,0.0,0.0,0.0,297.0,1902.0
2023-01-11 09:00:00+00:00,1057.0,351.0,0.0,0.0,0.0,297.0,1705.0
2023-01-11 10:00:00+00:00,1411.0,351.0,0.0,0.0,0.0,297.0,2059.0
2023-01-11 11:00:00+00:00,1690.0,351.0,0.0,0.0,0.0,297.0,2338.0
2023-01-11 12:00:00+00:00,1938.0,351.0,0.0,0.0,0.0,297.0,2586.0
2023-01-11 13:00:00+00:00,1912.0,350.0,0.0,0.0,0.0,309.0,2571.0
2023-01-11 14:00:00+00:00,1668.0,350.0,0.0,0.0,0.0,585.0,2603.0
2023-01-11 15:00:00+00:00,1600.0,350.0,0.0,0.0,0.0,598.0,2548.0
2023-01-11 16:00:00+00:00,1650.0,350.0,0.0,0.0,0.0,598.0,2598.0
2023-01-11 17:00:00+00:00,1745.0,350.0,0.0,0.0,0.0,598.0,2693.0
2023-01-11 18:00:00+00:00,1871.0,350.0,0.0,0.0,0.0,598.0,2819.0
2023-01-11 19:00:00+00:00,1772.0,350.0,0.0,0.0,0.0,598.0,2720.0
2023-01-11 20:00:00+00:00,1626.0,350.0,0.0,0.0,0.0,598.0,2574.0
2023-01-11 21:00:00+00:00,1566.0,350.0,0.0,0.0,0.0,598.0,2514.0
2023-01-11 22:00:00+00:00,1441.0,349.0,0.0,0.0,0.0,597.0,2387.0
2023-01-11 23:00:00+00:00,1706.0,201.0,0.0,0.0,0.0,592.0,2499.0
2023-01-12 00:00:00+00:00,1488.0,201.0,0.0,0.0,0.0,595.0,2284.0
2023-01-12 01:00:00+00:00,1451.0,275.0,0.0,0.0,0.0,598.0,2324.0
2023-01-12 02:00:00+00:00,1519.0,0.0,0.0,0.0,0.0,598.0,2117.0
2023-01-12 03:00:00+00:00,1407.0,141.0,0.0,0.0,0.0,598.0,2146.0
2023-01-12 04:00:00+00:00,1445.0,201.0,0.0,0.0,0.0,598.0,2244.0
2023-01-12 05:00:00+00:00,1821.0,350.0,0.0,0.0,0.0,598.0,2769.0
2023-01-12 06:00:00+00:00,1796.0,350.0,0.0,0.0,0.0,598.0,2744.0
2023-01-12 07:00:00+00:00,1583.0,351.0,0.0,0.0,0.0,598.0,2532.0
2023-01-12 08:00:00+00:00,1536.0,303.0,0.0,0.0,0.0,598.0,2437.0
2023-01-12 09:00:00+00:00,1450.0,156.0,0.0,0.0,0.0,598.0,2204.0
2023-01-12 10:00:00+00:00,1264.0,202.0,0.0,0.0,0.0,598.0,2064.0
2023-01-12 11:00:00+00:00,1258.0,237.0,0.0,0.0,0.0,598.0,2093.0
2023-01-12 12:00:00+00:00,1319.0,350.0,0.0,0.0,0.0,598.0,2267.0
2023-01-12 13:00:00+00:00,1134.0,324.0,0.0,0.0,0.0,598.0,2056.0
2023-01-12 14:00:00+00:00,1264.0,351.0,0.0,0.0,0.0,598.0,2213.0
2023-01-12 15:00:00+00:00,1389.0,351.0,0.0,0.0,0.0,593.0,2333.0
2023-01-12 16:00:00+00:00,1637.0,351.0,0.0,0.0,0.0,502.0,2490.0
2023-01-12 17:00:00+00:00,1543.0,351.0,0.0,0.0,0.0,497.0,2391.0
2023-01-12 18:00:00+00:00,1640.0,351.0,0.0,0.0,0.0,497.0,2488.0
2023-01-12 19:00:00+00:00,1598.0,351.0,0.0,0.0,0.0,502.0,2451.0
2023-01-12 20:00:00+00:00,1730.0,351.0,0.0,0.0,0.0,594.0,2675.0
2023-01-12 21:00:00+00:00,1548.0,351.0,0.0,0.0,0.0,598.0,2497.0
2023-01-12 22:00:00+00:00,1557.0,351.0,0.0,0.0,0.0,594.0,2502.0
2023-01-12 23:00:00+00:00,1704.0,351.0,0.0,0.0,0.0,502.0,2557.0
2023-01-13 00:00:00+00:00,1774.0,350.0,0.0,0.0,0.0,498.0,2622.0
2023-01-13 01:00:00+00:00,1772.0,351.0,0.0,0.0,0.0,498.0,2621.0
2023-01-13 02:00:00+00:00,1893.0,350.0,0.0,0.0,0.0,497.0,2740.0
2023-01-13 03:00:00+00:00,1690.0,346.0,0.0,0.0,0.0,488.0,2524.0
2023-01-13 04:00:00+00:00,1651.0,351.0,0.0,0.0,0.0,503.0,2505.0
2023-01-13 05:00:00+00:00,1926.0,350.0,0.0,0.0,0.0,595.0,2871.0
2023-01-13 06:00:00+00:00,1640.0,351.0,0.0,0.0,0.0,598.0,2589.0
2023-01-13 07:00:00+00:00,1473.0,350.0,0.0,0.0,0.0,598.0,2421.0
2023-01-13 08:00:00+00:00,1381.0,350.0,0.0,0.0,0.0,598.0,2329.0
2023-01-13 09:00:00+00:00,1377.0,350.0,0.0,0.0,0.0,598.0,2325.0
