,BY,LV,PL,SE,sum
2023-01-02 18:00:00+00:00,77.0,88.0,43.0,433.0,641.0
2023-01-02 19:00:00+00:00,189.0,265.0,0.0,629.0,1083.0
2023-01-02 20:00:00+00:00,227.0,171.0,0.0,599.0,997.0
2023-01-02 21:00:00+00:00,184.0,89.0,0.0,567.0,840.0
2023-01-02 22:00:00+00:00,228.0,87.0,0.0,441.0,756.0
2023-01-02 23:00:00+00:00,193.0,151.0,0.0,611.0,955.0
2023-01-03 00:00:00+00:00,165.0,112.0,0.0,668.0,945.0
2023-01-03 01:00:00+00:00,211.0,255.0,0.0,690.0,1156.0
2023-01-03 02:00:00+00:00,213.0,284.0,0.0,692.0,1189.0
2023-01-03 03:00:00+00:00,239.0,312.0,0.0,697.0,1248.0
2023-01-03 04:00:00+00:00,167.0,140.0,0.0,669.0,976.0
2023-01-03 05:00:00+00:00,159.0,180.0,0.0,682.0,1021.0
2023-01-03 06:00:00+00:00,146.0,173.0,0.0,640.0,959.0
2023-01-03 07:00:00+00:00,59.0,301.0,0.0,639.0,999.0
2023-01-03 08:00:00+00:00,105.0,306.0,0.0,627.0,1038.0
2023-01-03 09:00:00+00:00,0.0,79.0,0.0,699.0,778.0
2023-01-03 10:00:00+00:00,77.0,285.0,0.0,654.0,1016.0
2023-01-03 11:00:00+00:00,96.0,317.0,0.0,446.0,859.0
2023-01-03 12:00:00+00:00,75.0,310.0,0.0,578.0,963.0
2023-01-03 13:00:00+00:00,74.0,305.0,0.0,374.0,753.0
2023-01-03 14:00:00+00:00,99.0,352.0,0.0,371.0,822.0
2023-01-03 15:00:00+00:00,116.0,435.0,0.0,381.0,932.0
2023-01-03 16:00:00+00:00,88.0,403.0,0.0,429.0,920.0
2023-01-03 17:00:00+00:00,59.0,405.0,0.0,404.0,868.0
2023-01-03 18:00:00+00:00,98.0,411.0,0.0,424.0,933.0
2023-01-03 19:00:00+00:00,111.0,582.0,0.0,532.0,1225.0
2023-01-03 20:00:00+00:00,136.0,511.0,0.0,538.0,1185.0
2023-01-03 21:00:00+00:00,104.0,495.0,0.0,530.0,1129.0
2023-01-03 22:00:00+00:00,54.0,334.0,0.0,716.0,1104.0
2023-01-03 23:00:00+00:00,147.0,516.0,0.0,732.0,1395.0
2023-01-04 00:00:00+00:00,113.0,461.0,0.0,732.0,1306.0
2023-01-04 01:00:00+00:00,0.0,276.0,293.0,614.0,1183.0
2023-01-04 02:00:00+00:00,0.0,252.0,263.0,702.0,1217.0
2023-01-04 03:00:00+00:00,7.0,238.0,275.0,732.0,1252.0
2023-01-04 04:00:00+00:00,15.0,355.0,4.0,732.0,1106.0
2023-01-04 05:00:00+00:00,75.0,586.0,0.0,721.0,1382.0
2023-01-04 06:00:00+00:00,65.0,524.0,0.0,726.0,1315.0
2023-01-04 07:00:00+00:00,108.0,591.0,0.0,733.0,1432.0
2023-01-04 08:00:00+00:00,128.0,604.0,0.0,733.0,1465.0
2023-01-04 09:00:00+00:00,150.0,615.0,0.0,733.0,1498.0
2023-01-04 10:00:00+00:00,178.0,643.0,0.0,733.0,1554.0
2023-01-04 11:00:00+00:00,163.0,583.0,0.0,733.0,1479.0
2023-01-04 12:00:00+00:00,135.0,595.0,0.0,733.0,1463.0
2023-01-04 13:00:00+00:00,132.0,522.0,0.0,733.0,1387.0
2023-01-04 14:00:00+00:00,142.0,451.0,0.0,715.0,1308.0
2023-01-04 15:00:00+00:00,157.0,437.0,0.0,678.0,1272.0
2023-01-04 16:00:00+00:00,186.0,446.0,0.0,626.0,1258.0
2023-01-04 17:00:00+00:00,206.0,504.0,0.0,702.0,1412.0
2023-01-04 18:00:00+00:00,164.0,541.0,0.0,620.0,1325.0
2023-01-04 19:00:00+00:00,85.0,507.0,0.0,723.0,1315.0
2023-01-04 20:00:00+00:00,115.0,450.0,0.0,706.0,1271.0
2023-01-04 21:00:00+00:00,71.0,464.0,0.0,665.0,1200.0
2023-01-04 22:00:00+00:00,165.0,759.0,0.0,726.0,1650.0
2023-01-04 23:00:00+00:00,159.0,804.0,0.0,733.0,1696.0
2023-01-05 00:00:00+00:00,164.0,794.0,0.0,733.0,1691.0
2023-01-05 01:00:00+00:00,188.0,844.0,0.0,680.0,1712.0
2023-01-05 02:00:00+00:00,204.0,823.0,0.0,681.0,1708.0
2023-01-05 03:00:00+00:00,182.0,820.0,0.0,719.0,1721.0
2023-01-05 04:00:00+00:00,179.0,823.0,0.0,733.0,1735.0
2023-01-05 05:00:00+00:00,55.0,675.0,0.0,729.0,1459.0
2023-01-05 06:00:00+00:00,86.0,691.0,0.0,732.0,1509.0
2023-01-05 07:00:00+00:00,99.0,606.0,0.0,536.0,1241.0
2023-01-05 08:00:00+00:00,120.0,607.0,0.0,726.0,1453.0
2023-01-05 09:00:00+00:00,147.0,619.0,0.0,733.0,1499.0
2023-01-05 10:00:00+00:00,147.0,639.0,0.0,692.0,1478.0
2023-01-05 11:00:00+00:00,146.0,576.0,0.0,732.0,1454.0
2023-01-05 12:00:00+00:00,128.0,530.0,0.0,724.0,1382.0
2023-01-05 13:00:00+00:00,133.0,510.0,0.0,721.0,1364.0
2023-01-05 14:00:00+00:00,77.0,401.0,0.0,627.0,1105.0
2023-01-05 15:00:00+00:00,100.0,341.0,0.0,684.0,1125.0
2023-01-05 16:00:00+00:00,144.0,432.0,0.0,501.0,1077.0
2023-01-05 17:00:00+00:00,101.0,422.0,0.0,547.0,1070.0
2023-01-05 18:00:00+00:00,80.0,490.0,0.0,458.0,1028.0
2023-01-05 19:00:00+00:00,145.0,687.0,0.0,569.0,1401.0
2023-01-05 20:00:00+00:00,92.0,561.0,0.0,720.0,1373.0
2023-01-05 21:00:00+00:00,69.0,560.0,0.0,658.0,1287.0
2023-01-05 22:00:00+00:00,71.0,646.0,0.0,548.0,1265.0
2023-01-05 23:00:00+00:00,58.0,649.0,0.0,558.0,1265.0
2023-01-06 00:00:00+00:00,61.0,673.0,0.0,546.0,1280.0
2023-01-06 01:00:00+00:00,47.0,720.0,0.0,164.0,931.0
2023-01-06 02:00:00+00:00,31.0,687.0,0.0,588.0,1306.0
2023-01-06 03:00:00+00:00,26.0,634.0,0.0,723.0,1383.0
2023-01-06 04:00:00+00:00,0.0,534.0,0.0,732.0,1266.0
2023-01-06 05:00:00+00:00,0.0,749.0,0.0,732.0,1481.0
2023-01-06 06:00:00+00:00,0.0,675.0,0.0,733.0,1408.0
2023-01-06 07:00:00+00:00,10.0,792.0,0.0,733.0,1535.0
2023-01-06 08:00:00+00:00,68.0,827.0,0.0,733.0,1628.0
2023-01-06 09:00:00+00:00,106.0,940.0,0.0,695.0,1741.0
2023-01-06 10:00:00+00:00,154.0,1027.0,0.0,706.0,1887.0
2023-01-06 11:00:00+00:00,148.0,941.0,0.0,733.0,1822.0
2023-01-06 12:00:00+00:00,101.0,924.0,0.0,733.0,1758.0
2023-01-06 13:00:00+00:00,129.0,948.0,0.0,732.0,1809.0
2023-01-06 14:00:00+00:00,159.0,957.0,0.0,732.0,1848.0
2023-01-06 15:00:00+00:00,182.0,939.0,0.0,706.0,1827.0
2023-01-06 16:00:00+00:00,161.0,852.0,0.0,729.0,1742.0
2023-01-06 17:00:00+00:00,145.0,800.0,0.0,715.0,1660.0
2023-01-06 18:00:00+00:00,107.0,790.0,0.0,718.0,1615.0
2023-01-06 19:00:00+00:00,116.0,819.0,0.0,660.0,1595.0
2023-01-06 20:00:00+00:00,117.0,666.0,0.0,681.0,1464.0
2023-01-06 21:00:00+00:00,169.0,648.0,0.0,539.0,1356.0
2023-01-06 22:00:00+00:00,189.0,678.0,0.0,591.0,1458.0
2023-01-06 23:00:00+00:00,237.0,434.0,0.0,732.0,1403.0
2023-01-07 00:00:00+00:00,265.0,469.0,0.0,732.0,1466.0
2023-01-07 01:00:00+00:00,239.0,473.0,0.0,732.0,1444.0
2023-01-07 02:00:00+00:00,209.0,513.0,0.0,732.0,1454.0
2023-01-07 03:00:00+00:00,192.0,526.0,0.0,732.0,1450.0
2023-01-07 04:00:00+00:00,231.0,597.0,0.0,732.0,1560.0
2023-01-07 05:00:00+00:00,193.0,689.0,0.0,732.0,1614.0
2023-01-07 06:00:00+00:00,133.0,642.0,0.0,732.0,1507.0
2023-01-07 07:00:00+00:00,132.0,645.0,0.0,732.0,1509.0
2023-01-07 08:00:00+00:00,149.0,610.0,0.0,732.0,1491.0
2023-01-07 09:00:00+00:00,168.0,708.0,0.0,732.0,1608.0
2023-01-07 10:00:00+00:00,163.0,711.0,0.0,732.0,1606.0
2023-01-07 11:00:00+00:00,113.0,789.0,0.0,732.0,1634.0
2023-01-07 12:00:00+00:00,121.0,758.0,0.0,732.0,1611.0
2023-01-07 13:00:00+00:00,140.0,757.0,0.0,732.0,1629.0
2023-01-07 14:00:00+00:00,107.0,771.0,0.0,733.0,1611.0
2023-01-07 15:00:00+00:00,89.0,764.0,0.0,732.0,1585.0
2023-01-07 16:00:00+00:00,87.0,742.0,0.0,733.0,1562.0
2023-01-07 17:00:00+00:00,98.0,775.0,0.0,732.0,1605.0
2023-01-07 18:00:00+00:00,93.0,676.0,0.0,733.0,1502.0
2023-01-07 19:00:00+00:00,95.0,586.0,0.0,733.0,1414.0
2023-01-07 20:00:00+00:00,125.0,462.0,0.0,733.0,1320.0
2023-01-07 21:00:00+00:00,126.0,514.0,0.0,733.0,1373.0
2023-01-07 22:00:00+00:00,138.0,569.0,0.0,733.0,1440.0
2023-01-07 23:00:00+00:00,157.0,747.0,0.0,732.0,1636.0
2023-01-08 00:00:00+00:00,153.0,807.0,0.0,732.0,1692.0
2023-01-08 01:00:00+00:00,128.0,809.0,74.0,732.0,1743.0
2023-01-08 02:00:00+00:00,150.0,804.0,74.0,732.0,1760.0
2023-01-08 03:00:00+00:00,169.0,812.0,50.0,732.0,1763.0
2023-01-08 04:00:00+00:00,151.0,937.0,0.0,733.0,1821.0
2023-01-08 05:00:00+00:00,133.0,946.0,0.0,546.0,1625.0
2023-01-08 06:00:00+00:00,121.0,911.0,0.0,0.0,1032.0
2023-01-08 07:00:00+00:00,86.0,882.0,0.0,0.0,968.0
2023-01-08 08:00:00+00:00,110.0,900.0,0.0,0.0,1010.0
2023-01-08 09:00:00+00:00,150.0,895.0,0.0,0.0,1045.0
2023-01-08 10:00:00+00:00,133.0,806.0,0.0,462.0,1401.0
2023-01-08 11:00:00+00:00,161.0,785.0,0.0,506.0,1452.0
2023-01-08 12:00:00+00:00,178.0,789.0,0.0,439.0,1406.0
2023-01-08 13:00:00+00:00,198.0,783.0,0.0,394.0,1375.0
2023-01-08 14:00:00+00:00,191.0,707.0,0.0,518.0,1416.0
2023-01-08 15:00:00+00:00,197.0,693.0,0.0,567.0,1457.0
2023-01-08 16:00:00+00:00,204.0,737.0,0.0,477.0,1418.0
2023-01-08 17:00:00+00:00,229.0,792.0,0.0,343.0,1364.0
2023-01-08 18:00:00+00:00,231.0,808.0,0.0,256.0,1295.0
2023-01-08 19:00:00+00:00,202.0,764.0,0.0,245.0,1211.0
2023-01-08 20:00:00+00:00,200.0,853.0,0.0,57.0,1110.0
2023-01-08 21:00:00+00:00,210.0,895.0,0.0,0.0,1105.0
2023-01-08 22:00:00+00:00,204.0,863.0,0.0,0.0,1067.0
2023-01-08 23:00:00+00:00,220.0,620.0,0.0,406.0,1246.0
2023-01-09 00:00:00+00:00,226.0,635.0,0.0,615.0,1476.0
2023-01-09 01:00:00+00:00,231.0,672.0,0.0,569.0,1472.0
2023-01-09 02:00:00+00:00,202.0,684.0,160.0,323.0,1369.0
2023-01-09 03:00:00+00:00,151.0,611.0,1.0,701.0,1464.0
2023-01-09 04:00:00+00:00,146.0,522.0,0.0,732.0,1400.0
2023-01-09 05:00:00+00:00,174.0,461.0,0.0,731.0,1366.0
2023-01-09 06:00:00+00:00,192.0,510.0,0.0,661.0,1363.0
2023-01-09 07:00:00+00:00,188.0,615.0,0.0,552.0,1355.0
2023-01-09 08:00:00+00:00,220.0,594.0,0.0,726.0,1540.0
2023-01-09 09:00:00+00:00,201.0,521.0,0.0,731.0,1453.0
2023-01-09 10:00:00+00:00,207.0,545.0,0.0,732.0,1484.0
2023-01-09 11:00:00+00:00,195.0,501.0,0.0,732.0,1428.0
2023-01-09 12:00:00+00:00,220.0,549.0,0.0,702.0,1471.0
2023-01-09 13:00:00+00:00,206.0,489.0,0.0,731.0,1426.0
2023-01-09 14:00:00+00:00,198.0,514.0,0.0,724.0,1436.0
2023-01-09 15:00:00+00:00,226.0,552.0,0.0,691.0,1469.0
2023-01-09 16:00:00+00:00,233.0,603.0,0.0,407.0,1243.0
2023-01-09 17:00:00+00:00,213.0,649.0,0.0,305.0,1167.0
2023-01-09 18:00:00+00:00,199.0,594.0,0.0,352.0,1145.0
2023-01-09 19:00:00+00:00,211.0,579.0,0.0,482.0,1272.0
2023-01-09 20:00:00+00:00,237.0,324.0,0.0,726.0,1287.0
2023-01-09 21:00:00+00:00,241.0,407.0,0.0,666.0,1314.0
2023-01-09 22:00:00+00:00,248.0,496.0,0.0,544.0,1288.0
2023-01-09 23:00:00+00:00,274.0,774.0,0.0,638.0,1686.0
2023-01-10 00:00:00+00:00,239.0,776.0,0.0,708.0,1723.0
2023-01-10 01:00:00+00:00,226.0,815.0,0.0,678.0,1719.0
2023-01-10 02:00:00+00:00,204.0,819.0,0.0,569.0,1592.0
2023-01-10 03:00:00+00:00,178.0,803.0,0.0,729.0,1710.0
2023-01-10 04:00:00+00:00,198.0,761.0,0.0,731.0,1690.0
2023-01-10 05:00:00+00:00,160.0,739.0,0.0,665.0,1564.0
2023-01-10 06:00:00+00:00,187.0,824.0,0.0,550.0,1561.0
2023-01-10 07:00:00+00:00,210.0,817.0,0.0,533.0,1560.0
2023-01-10 08:00:00+00:00,240.0,889.0,0.0,463.0,1592.0
2023-01-10 09:00:00+00:00,202.0,843.0,0.0,518.0,1563.0
2023-01-10 10:00:00+00:00,227.0,827.0,0.0,515.0,1569.0
2023-01-10 11:00:00+00:00,242.0,725.0,0.0,727.0,1694.0
2023-01-10 12:00:00+00:00,214.0,735.0,0.0,732.0,1681.0
2023-01-10 13:00:00+00:00,254.0,783.0,0.0,728.0,1765.0
2023-01-10 14:00:00+00:00,241.0,802.0,0.0,732.0,1775.0
2023-01-10 15:00:00+00:00,190.0,662.0,0.0,699.0,1551.0
2023-01-10 16:00:00+00:00,192.0,646.0,0.0,728.0,1566.0
2023-01-10 17:00:00+00:00,162.0,600.0,0.0,732.0,1494.0
2023-01-10 18:00:00+00:00,172.0,607.0,0.0,732.0,1511.0
2023-01-10 19:00:00+00:00,149.0,536.0,0.0,730.0,1415.0
2023-01-10 20:00:00+00:00,203.0,497.0,0.0,732.0,1432.0
2023-01-10 21:00:00+00:00,198.0,478.0,0.0,707.0,1383.0
2023-01-10 22:00:00+00:00,127.0,343.0,9.0,732.0,1211.0
2023-01-10 23:00:00+00:00,135.0,529.0,249.0,690.0,1603.0
2023-01-11 00:00:00+00:00,95.0,502.0,475.0,732.0,1804.0
2023-01-11 01:00:00+00:00,63.0,502.0,492.0,732.0,1789.0
2023-01-11 02:00:00+00:00,55.0,511.0,492.0,725.0,1783.0
2023-01-11 03:00:00+00:00,35.0,527.0,492.0,732.0,1786.0
2023-01-11 04:00:00+00:00,0.0,394.0,255.0,732.0,1381.0
2023-01-11 05:00:00+00:00,172.0,627.0,0.0,732.0,1531.0
2023-01-11 06:00:00+00:00,184.0,541.0,0.0,732.0,1457.0
2023-01-11 07:00:00+00:00,166.0,576.0,0.0,732.0,1474.0
2023-01-11 08:00:00+00:00,184.0,523.0,0.0,732.0,1439.0
2023-01-11 09:00:00+00:00,197.0,585.0,0.0,722.0,1504.0
2023-01-11 10:00:00+00:00,203.0,570.0,0.0,690.0,1463.0
2023-01-11 11:00:00+00:00,183.0,575.0,0.0,693.0,1451.0
2023-01-11 12:00:00+00:00,186.0,540.0,0.0,667.0,1393.0
2023-01-11 13:00:00+00:00,194.0,518.0,0.0,669.0,1381.0
2023-01-11 14:00:00+00:00,202.0,528.0,0.0,613.0,1343.0
2023-01-11 15:00:00+00:00,254.0,612.0,0.0,603.0,1469.0
2023-01-11 16:00:00+00:00,259.0,664.0,0.0,473.0,1396.0
2023-01-11 17:00:00+00:00,226.0,628.0,0.0,487.0,1341.0
2023-01-11 18:00:00+00:00,165.0,626.0,0.0,580.0,1371.0
2023-01-11 19:00:00+00:00,148.0,565.0,0.0,578.0,1291.0
2023-01-11 20:00:00+00:00,74.0,419.0,0.0,690.0,1183.0
2023-01-11 21:00:00+00:00,75.0,311.0,0.0,705.0,1091.0
2023-01-11 22:00:00+00:00,184.0,550.0,0.0,719.0,1453.0
2023-01-11 23:00:00+00:00,193.0,617.0,0.0,500.0,1310.0
2023-01-12 00:00:00+00:00,168.0,600.0,0.0,524.0,1292.0
2023-01-12 01:00:00+00:00,226.0,717.0,0.0,702.0,1645.0
2023-01-12 02:00:00+00:00,152.0,515.0,0.0,732.0,1399.0
2023-01-12 03:00:00+00:00,188.0,693.0,0.0,709.0,1590.0
2023-01-12 04:00:00+00:00,107.0,500.0,0.0,646.0,1253.0
2023-01-12 05:00:00+00:00,177.0,584.0,0.0,705.0,1466.0
2023-01-12 06:00:00+00:00,200.0,616.0,0.0,732.0,1548.0
2023-01-12 07:00:00+00:00,209.0,666.0,0.0,732.0,1607.0
2023-01-12 08:00:00+00:00,201.0,625.0,0.0,663.0,1489.0
2023-01-12 09:00:00+00:00,191.0,511.0,0.0,624.0,1326.0
2023-01-12 10:00:00+00:00,210.0,491.0,0.0,650.0,1351.0
2023-01-12 11:00:00+00:00,230.0,470.0,0.0,732.0,1432.0
2023-01-12 12:00:00+00:00,203.0,501.0,0.0,704.0,1408.0
2023-01-12 13:00:00+00:00,196.0,502.0,0.0,733.0,1431.0
2023-01-12 14:00:00+00:00,238.0,549.0,0.0,653.0,1440.0
2023-01-12 15:00:00+00:00,270.0,597.0,0.0,567.0,1434.0
2023-01-12 16:00:00+00:00,283.0,600.0,0.0,479.0,1362.0
2023-01-12 17:00:00+00:00,328.0,693.0,0.0,254.0,1275.0
2023-01-12 18:00:00+00:00,288.0,635.0,0.0,331.0,1254.0
2023-01-12 19:00:00+00:00,290.0,613.0,0.0,225.0,1128.0
2023-01-12 20:00:00+00:00,338.0,653.0,0.0,104.0,1095.0
2023-01-12 21:00:00+00:00,289.0,535.0,0.0,160.0,984.0
2023-01-12 22:00:00+00:00,292.0,466.0,0.0,549.0,1307.0
2023-01-12 23:00:00+00:00,159.0,305.0,0.0,390.0,854.0
2023-01-13 00:00:00+00:00,151.0,375.0,0.0,317.0,843.0
2023-01-13 01:00:00+00:00,170.0,418.0,0.0,334.0,922.0
2023-01-13 02:00:00+00:00,82.0,318.0,0.0,517.0,917.0
2023-01-13 03:00:00+00:00,46.0,312.0,0.0,649.0,1007.0
2023-01-13 04:00:00+00:00,115.0,394.0,0.0,654.0,1163.0
2023-01-13 05:00:00+00:00,215.0,442.0,0.0,648.0,1305.0
2023-01-13 06:00:00+00:00,164.0,424.0,0.0,719.0,1307.0
2023-01-13 07:00:00+00:00,211.0,419.0,0.0,694.0,1324.0
2023-01-13 08:00:00+00:00,222.0,433.0,0.0,680.0,1335.0
2023-01-13 09:00:00+00:00,205.0,531.0,0.0,578.0,1314.0
2023-01-13 10:00:00+00:00,223.0,569.0,0.0,489.0,1281.0
2023-01-13 11:00:00+00:00,189.0,480.0,0.0,609.0,1278.0
2023-01-13 12:00:00+00:00,167.0,519.0,0.0,592.0,1278.0
2023-01-13 13:00:00+00:00,194.0,528.0,0.0,636.0,1358.0
2023-01-13 14:00:00+00:00,207.0,539.0,0.0,641.0,1387.0
2023-01-13 15:00:00+00:00,252.0,696.0,0.0,495.0,1443.0
2023-01-13 16:00:00+00:00,235.0,668.0,0.0,524.0,1427.0
2023-01-13 17:00:00+00:00,197.0,508.0,0.0,610.0,1315.0
2023-01-13 18:00:00+00:00,174.0,443.0,0.0,587.0,1204.0
2023-01-13 19:00:00+00:00,218.0,561.0,0.0,316.0,1095.0
2023-01-13 20:00:00+00:00,206.0,466.0,0.0,307.0,979.0
2023-01-13 21:00:00+00:00,230.0,371.0,0.0,494.0,1095.0
2023-01-13 22:00:00+00:00,162.0,304.0,0.0,549.0,1015.0
2023-01-13 23:00:00+00:00,173.0,279.0,0.0,600.0,1052.0
2023-01-14 00:00:00+00:00,162.0,259.0,0.0,619.0,1040.0
2023-01-14 01:00:00+00:00,133.0,285.0,0.0,521.0,939.0
2023-01-14 02:00:00+00:00,106.0,322.0,0.0,517.0,945.0
2023-01-14 03:00:00+00:00,89.0,418.0,0.0,431.0,938.0
2023-01-14 04:00:00+00:00,82.0,444.0,0.0,439.0,965.0
2023-01-14 05:00:00+00:00,108.0,593.0,0.0,405.0,1106.0
2023-01-14 06:00:00+00:00,110.0,517.0,0.0,406.0,1033.0
2023-01-14 07:00:00+00:00,133.0,385.0,0.0,599.0,1117.0
2023-01-14 08:00:00+00:00,189.0,356.0,0.0,620.0,1165.0
2023-01-14 09:00:00+00:00,196.0,327.0,0.0,663.0,1186.0
2023-01-14 10:00:00+00:00,206.0,314.0,0.0,665.0,1185.0
2023-01-14 11:00:00+00:00,170.0,296.0,0.0,698.0,1164.0
2023-01-14 12:00:00+00:00,150.0,299.0,0.0,719.0,1168.0
2023-01-14 13:00:00+00:00,106.0,254.0,0.0,732.0,1092.0
2023-01-14 14:00:00+00:00,65.0,263.0,0.0,732.0,1060.0
2023-01-14 15:00:00+00:00,89.0,329.0,0.0,710.0,1128.0
2023-01-14 16:00:00+00:00,87.0,320.0,0.0,708.0,1115.0
2023-01-14 17:00:00+00:00,39.0,363.0,0.0,688.0,1090.0
2023-01-14 18:00:00+00:00,0.0,416.0,0.0,687.0,1103.0
2023-01-14 19:00:00+00:00,44.0,500.0,0.0,646.0,1190.0
2023-01-14 20:00:00+00:00,39.0,256.0,0.0,647.0,942.0
2023-01-14 21:00:00+00:00,57.0,245.0,0.0,640.0,942.0
2023-01-14 22:00:00+00:00,119.0,215.0,0.0,647.0,981.0
2023-01-14 23:00:00+00:00,0.0,0.0,230.0,587.0,817.0
2023-01-15 00:00:00+00:00,84.0,67.0,2.0,625.0,778.0
2023-01-15 01:00:00+00:00,76.0,122.0,2.0,603.0,803.0
2023-01-15 02:00:00+00:00,38.0,106.0,472.0,607.0,1223.0
2023-01-15 03:00:00+00:00,69.0,154.0,371.0,702.0,1296.0
2023-01-15 04:00:00+00:00,122.0,378.0,203.0,640.0,1343.0
2023-01-15 05:00:00+00:00,132.0,625.0,2.0,636.0,1395.0
2023-01-15 06:00:00+00:00,84.0,452.0,0.0,591.0,1127.0
2023-01-15 07:00:00+00:00,81.0,369.0,0.0,591.0,1041.0
2023-01-15 08:00:00+00:00,97.0,351.0,0.0,645.0,1093.0
2023-01-15 09:00:00+00:00,136.0,368.0,0.0,657.0,1161.0
2023-01-15 10:00:00+00:00,134.0,383.0,0.0,711.0,1228.0
2023-01-15 11:00:00+00:00,150.0,421.0,0.0,724.0,1295.0
2023-01-15 12:00:00+00:00,189.0,429.0,0.0,732.0,1350.0
2023-01-15 13:00:00+00:00,217.0,496.0,0.0,732.0,1445.0
2023-01-15 14:00:00+00:00,204.0,571.0,0.0,732.0,1507.0
2023-01-15 15:00:00+00:00,218.0,616.0,0.0,728.0,1562.0
2023-01-15 16:00:00+00:00,257.0,551.0,0.0,669.0,1477.0
2023-01-15 17:00:00+00:00,233.0,534.0,0.0,659.0,1426.0
2023-01-15 18:00:00+00:00,216.0,471.0,0.0,588.0,1275.0
2023-01-15 19:00:00+00:00,214.0,378.0,0.0,562.0,1154.0
2023-01-15 20:00:00+00:00,202.0,327.0,0.0,512.0,1041.0
2023-01-15 21:00:00+00:00,245.0,427.0,0.0,242.0,914.0
2023-01-15 22:00:00+00:00,379.0,752.0,0.0,0.0,1131.0
2023-01-15 23:00:00+00:00,435.0,796.0,0.0,0.0,1231.0
2023-01-16 00:00:00+00:00,432.0,781.0,0.0,0.0,1213.0
2023-01-16 01:00:00+00:00,414.0,806.0,0.0,0.0,1220.0
2023-01-16 02:00:00+00:00,392.0,826.0,0.0,0.0,1218.0
2023-01-16 03:00:00+00:00,351.0,869.0,0.0,0.0,1220.0
2023-01-16 04:00:00+00:00,255.0,617.0,0.0,237.0,1109.0
2023-01-16 05:00:00+00:00,233.0,423.0,0.0,675.0,1331.0
2023-01-16 06:00:00+00:00,262.0,435.0,0.0,560.0,1257.0
2023-01-16 07:00:00+00:00,272.0,663.0,0.0,385.0,1320.0
2023-01-16 08:00:00+00:00,255.0,729.0,0.0,316.0,1300.0
