,BG,HU,MD,RS,UA,sum
2024-01-05 21:00:00+00:00,0.0,100.75,0.0,43.0,130.0,144.0
2024-01-05 22:00:00+00:00,0.0,100.0,0.0,0.0,139.0,134.75
2024-01-05 23:00:00+00:00,0.0,37.75,0.0,0.0,84.0,58.75
2024-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,28.0,7.0
2024-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00+00:00,0.0,0.0,0.0,17.0,,4.25
2024-01-06 07:00:00+00:00,10.0,0.0,0.0,81.0,0.0,22.75
2024-01-06 08:00:00+00:00,79.0,0.0,0.0,46.0,0.0,31.25
2024-01-06 09:00:00+00:00,238.0,0.0,0.0,96.0,0.0,83.5
2024-01-06 10:00:00+00:00,293.0,0.0,0.0,103.0,0.0,99.0
2024-01-06 11:00:00+00:00,569.0,0.0,0.0,89.0,0.0,164.5
2024-01-06 12:00:00+00:00,463.0,0.0,0.0,39.0,0.0,125.5
2024-01-06 13:00:00+00:00,356.0,0.0,0.0,153.0,0.0,127.25
2024-01-06 14:00:00+00:00,251.0,0.0,0.0,183.0,0.0,108.5
2024-01-06 15:00:00+00:00,320.0,0.0,0.0,229.0,0.0,137.25
2024-01-06 16:00:00+00:00,354.0,0.0,0.0,210.0,0.0,141.0
2024-01-06 17:00:00+00:00,350.0,0.0,0.0,224.0,0.0,143.5
2024-01-06 18:00:00+00:00,325.0,0.0,0.0,194.0,0.0,129.75
2024-01-06 19:00:00+00:00,188.0,0.0,0.0,168.0,0.0,89.0
2024-01-06 20:00:00+00:00,0.0,0.0,0.0,60.0,0.0,15.0
2024-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00+00:00,59.0,0.0,0.0,21.0,0.0,20.0
2024-01-06 23:00:00+00:00,22.0,0.0,0.0,0.0,0.0,5.5
2024-01-07 00:00:00+00:00,63.0,0.0,0.0,0.0,0.0,15.75
2024-01-07 01:00:00+00:00,184.0,0.0,0.0,0.0,0.0,46.0
2024-01-07 02:00:00+00:00,172.0,0.0,0.0,0.0,0.0,43.0
2024-01-07 03:00:00+00:00,129.0,0.0,0.0,0.0,0.0,32.25
2024-01-07 04:00:00+00:00,85.0,0.0,0.0,0.0,0.0,21.25
2024-01-07 05:00:00+00:00,19.0,0.0,0.0,0.0,0.0,4.75
2024-01-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 08:00:00+00:00,1.0,0.0,0.0,0.0,0.0,0.25
2024-01-07 09:00:00+00:00,9.0,0.0,0.0,0.0,0.0,2.25
2024-01-07 10:00:00+00:00,5.0,0.0,0.0,0.0,0.0,1.25
2024-01-07 11:00:00+00:00,12.0,0.0,0.0,0.0,0.0,3.0
2024-01-07 12:00:00+00:00,9.0,0.0,0.0,38.0,0.0,11.75
2024-01-07 13:00:00+00:00,0.0,0.0,0.0,121.0,0.0,30.25
2024-01-07 14:00:00+00:00,5.0,0.0,0.0,247.0,0.0,63.0
2024-01-07 15:00:00+00:00,43.0,0.0,0.0,322.0,0.0,91.25
2024-01-07 16:00:00+00:00,158.0,0.0,0.0,321.0,0.0,119.75
2024-01-07 17:00:00+00:00,269.0,0.0,0.0,277.0,0.0,136.5
2024-01-07 18:00:00+00:00,125.0,0.0,0.0,280.0,0.0,101.25
2024-01-07 19:00:00+00:00,57.0,0.0,0.0,287.0,0.0,86.0
2024-01-07 20:00:00+00:00,0.0,0.0,0.0,150.0,0.0,37.5
2024-01-07 21:00:00+00:00,0.0,0.0,0.0,59.0,0.0,14.75
2024-01-07 22:00:00+00:00,0.0,0.0,0.0,55.0,0.0,13.75
2024-01-07 23:00:00+00:00,32.0,0.0,0.0,0.0,0.0,8.0
2024-01-08 00:00:00+00:00,3.0,0.0,0.0,0.0,0.0,0.75
2024-01-08 01:00:00+00:00,34.0,0.0,0.0,0.0,0.0,8.5
2024-01-08 02:00:00+00:00,45.0,0.0,0.0,0.0,0.0,11.25
2024-01-08 03:00:00+00:00,29.0,0.0,0.0,0.0,0.0,7.25
2024-01-08 04:00:00+00:00,6.0,2.0,0.0,0.0,0.0,3.5
2024-01-08 05:00:00+00:00,7.0,21.5,0.0,169.0,0.0,65.5
2024-01-08 06:00:00+00:00,133.0,13.5,0.0,239.0,0.0,106.5
2024-01-08 07:00:00+00:00,205.0,133.25,0.0,328.0,0.0,266.5
2024-01-08 08:00:00+00:00,208.0,43.75,0.0,278.0,0.0,165.25
2024-01-08 09:00:00+00:00,194.0,5.5,0.0,285.0,,125.25
2024-01-08 10:00:00+00:00,172.0,75.0,0.0,198.0,0.0,167.5
2024-01-08 11:00:00+00:00,254.0,71.75,0.0,246.0,0.0,196.75
2024-01-08 12:00:00+00:00,172.0,58.25,0.0,248.0,0.0,163.25
2024-01-08 13:00:00+00:00,100.0,77.25,0.0,250.0,0.0,164.75
2024-01-08 14:00:00+00:00,171.0,41.5,0.0,327.0,0.0,166.0
2024-01-08 15:00:00+00:00,182.0,178.5,0.0,391.0,0.0,321.75
2024-01-08 16:00:00+00:00,105.0,137.5,0.0,270.0,0.0,231.25
2024-01-08 17:00:00+00:00,63.0,180.0,0.0,273.0,0.0,264.0
2024-01-08 18:00:00+00:00,182.0,11.5,0.0,211.0,0.0,109.75
2024-01-08 19:00:00+00:00,99.0,0.0,0.0,190.0,0.0,72.25
2024-01-08 20:00:00+00:00,0.0,0.0,0.0,55.0,0.0,13.75
2024-01-08 21:00:00+00:00,0.0,3.0,0.0,0.0,0.0,3.0
2024-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-08 23:00:00+00:00,0.0,20.75,0.0,0.0,0.0,20.75
2024-01-09 00:00:00+00:00,0.0,1.25,0.0,0.0,0.0,1.25
2024-01-09 01:00:00+00:00,0.0,54.0,0.0,0.0,0.0,54.0
2024-01-09 02:00:00+00:00,0.0,36.25,0.0,0.0,0.0,36.25
2024-01-09 03:00:00+00:00,0.0,75.75,0.0,0.0,0.0,75.75
2024-01-09 04:00:00+00:00,0.0,213.0,0.0,98.0,11.0,240.25
2024-01-09 05:00:00+00:00,44.0,113.25,0.0,265.0,0.0,190.5
2024-01-09 06:00:00+00:00,186.0,123.75,0.0,381.0,,265.5
2024-01-09 07:00:00+00:00,242.0,32.75,0.0,330.0,,175.75
2024-01-09 08:00:00+00:00,107.0,49.0,0.0,306.0,0.0,152.25
2024-01-09 09:00:00+00:00,16.0,37.5,0.0,208.0,21.0,98.75
2024-01-09 10:00:00+00:00,2.0,100.25,0.0,189.0,106.0,174.5
2024-01-09 11:00:00+00:00,0.0,166.5,0.0,199.0,148.0,253.25
2024-01-09 12:00:00+00:00,2.0,147.5,0.0,220.0,75.0,221.75
2024-01-09 13:00:00+00:00,4.0,143.25,0.0,269.0,38.0,221.0
2024-01-09 14:00:00+00:00,59.0,130.25,0.0,364.0,0.0,236.0
2024-01-09 15:00:00+00:00,372.0,116.75,0.0,439.0,0.0,319.5
2024-01-09 16:00:00+00:00,382.0,25.5,0.0,365.0,0.0,212.25
2024-01-09 17:00:00+00:00,380.0,0.25,0.0,287.0,0.0,167.0
2024-01-09 18:00:00+00:00,320.0,0.0,0.0,275.0,0.0,148.75
2024-01-09 19:00:00+00:00,105.0,26.25,0.0,298.0,0.0,127.0
2024-01-09 20:00:00+00:00,12.0,0.0,0.0,132.0,0.0,36.0
2024-01-09 21:00:00+00:00,0.0,0.0,0.0,27.0,0.0,6.75
2024-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-09 23:00:00+00:00,18.0,4.25,0.0,0.0,20.0,13.75
2024-01-10 00:00:00+00:00,0.0,81.25,0.0,0.0,79.0,101.0
2024-01-10 01:00:00+00:00,0.0,85.5,0.0,0.0,73.0,103.75
2024-01-10 02:00:00+00:00,0.0,178.0,0.0,0.0,112.0,206.0
2024-01-10 03:00:00+00:00,0.0,272.75,0.0,58.0,171.0,330.0
2024-01-10 04:00:00+00:00,0.0,436.75,0.0,200.0,348.0,573.75
2024-01-10 05:00:00+00:00,70.0,414.25,0.0,445.0,237.0,602.25
2024-01-10 06:00:00+00:00,362.0,361.25,0.0,499.0,130.0,609.0
2024-01-10 07:00:00+00:00,453.0,351.75,0.0,472.0,43.0,593.75
2024-01-10 08:00:00+00:00,654.0,209.5,0.0,330.0,0.0,455.5
2024-01-10 09:00:00+00:00,409.0,121.25,0.0,172.0,,266.5
2024-01-10 10:00:00+00:00,304.0,179.75,0.0,173.0,0.0,299.0
2024-01-10 11:00:00+00:00,335.0,222.5,0.0,209.0,0.0,358.5
2024-01-10 12:00:00+00:00,356.0,219.75,0.0,217.0,0.0,363.0
2024-01-10 13:00:00+00:00,277.0,299.75,0.0,288.0,0.0,441.0
2024-01-10 14:00:00+00:00,266.0,394.75,0.0,396.0,0.0,560.25
2024-01-10 15:00:00+00:00,383.0,458.25,0.0,462.0,18.0,674.0
2024-01-10 16:00:00+00:00,428.0,340.0,0.0,400.0,5.0,548.25
2024-01-10 17:00:00+00:00,358.0,364.0,0.0,448.0,90.0,588.0
2024-01-10 18:00:00+00:00,361.0,399.0,0.0,482.0,136.0,643.75
2024-01-10 19:00:00+00:00,77.0,418.0,0.0,387.0,193.0,582.25
2024-01-10 20:00:00+00:00,0.0,357.0,0.0,237.0,205.0,467.5
2024-01-10 21:00:00+00:00,0.0,409.75,0.0,119.0,273.0,507.75
2024-01-10 22:00:00+00:00,0.0,418.75,0.0,103.0,301.0,519.75
2024-01-10 23:00:00+00:00,0.0,325.5,0.0,44.0,281.0,406.75
2024-01-11 00:00:00+00:00,0.0,299.75,0.0,43.0,265.0,376.75
2024-01-11 01:00:00+00:00,0.0,262.0,0.0,40.0,233.0,330.25
2024-01-11 02:00:00+00:00,0.0,335.0,0.0,9.0,263.0,403.0
2024-01-11 03:00:00+00:00,0.0,447.25,0.0,46.0,400.0,558.75
2024-01-11 04:00:00+00:00,0.0,607.75,0.0,202.0,636.0,817.25
2024-01-11 05:00:00+00:00,0.0,641.25,0.0,392.0,605.0,890.5
2024-01-11 06:00:00+00:00,28.0,594.0,0.0,488.0,490.0,845.5
2024-01-11 07:00:00+00:00,191.0,504.25,0.0,390.0,359.0,739.25
2024-01-11 08:00:00+00:00,251.0,369.0,0.0,308.0,160.0,548.75
2024-01-11 09:00:00+00:00,191.0,321.25,0.0,288.0,101.0,466.25
2024-01-11 10:00:00+00:00,214.0,271.0,0.0,235.0,9.0,385.5
2024-01-11 11:00:00+00:00,230.0,283.5,0.0,244.0,0.0,402.0
2024-01-11 12:00:00+00:00,166.0,343.5,0.0,229.0,0.0,442.25
2024-01-11 13:00:00+00:00,54.0,465.25,0.0,339.0,73.0,581.75
2024-01-11 14:00:00+00:00,24.0,549.5,0.0,460.0,231.0,728.25
2024-01-11 15:00:00+00:00,125.0,600.0,0.0,493.0,318.0,834.0
2024-01-11 16:00:00+00:00,8.0,569.25,0.0,401.0,392.0,769.5
2024-01-11 17:00:00+00:00,0.0,587.75,0.0,372.0,398.0,780.25
2024-01-11 18:00:00+00:00,0.0,541.0,0.0,324.0,341.0,707.25
2024-01-11 19:00:00+00:00,0.0,573.25,0.0,338.0,363.0,748.5
2024-01-11 20:00:00+00:00,0.0,484.0,0.0,187.0,339.0,615.5
2024-01-11 21:00:00+00:00,0.0,454.0,0.0,81.0,269.0,541.5
2024-01-11 22:00:00+00:00,0.0,459.0,0.0,76.0,296.0,552.0
2024-01-11 23:00:00+00:00,0.0,430.75,0.0,88.0,259.0,517.5
2024-01-12 00:00:00+00:00,0.0,431.25,0.0,60.0,257.0,510.5
2024-01-12 01:00:00+00:00,0.0,363.25,0.0,50.0,234.0,434.25
2024-01-12 02:00:00+00:00,0.0,278.5,0.0,51.0,208.0,343.25
2024-01-12 03:00:00+00:00,0.0,441.5,0.0,128.0,269.0,540.75
2024-01-12 04:00:00+00:00,0.0,674.0,0.0,233.0,493.0,855.5
2024-01-12 05:00:00+00:00,0.0,635.75,0.0,402.0,397.0,835.5
2024-01-12 06:00:00+00:00,6.0,531.5,0.0,444.0,280.0,714.0
2024-01-12 07:00:00+00:00,175.0,358.25,0.0,356.0,165.0,532.25
2024-01-12 08:00:00+00:00,362.0,135.25,0.0,246.0,0.0,287.25
2024-01-12 09:00:00+00:00,326.0,90.25,0.0,202.0,0.0,222.25
2024-01-12 10:00:00+00:00,332.0,111.75,0.0,204.0,0.0,245.75
2024-01-12 11:00:00+00:00,336.0,156.75,0.0,269.0,0.0,308.0
2024-01-12 12:00:00+00:00,308.0,135.75,0.0,303.0,0.0,288.5
2024-01-12 13:00:00+00:00,171.0,232.75,0.0,349.0,0.0,362.75
2024-01-12 14:00:00+00:00,83.0,542.0,0.0,532.0,206.0,747.25
2024-01-12 15:00:00+00:00,104.0,600.0,0.0,616.0,295.0,853.75
2024-01-12 16:00:00+00:00,94.0,487.25,0.0,608.0,363.0,753.5
2024-01-12 17:00:00+00:00,115.0,469.0,0.0,607.0,408.0,751.5
2024-01-12 18:00:00+00:00,33.0,524.5,0.0,626.0,455.0,803.0
2024-01-12 19:00:00+00:00,1.0,372.0,0.0,514.0,357.0,590.0
2024-01-12 20:00:00+00:00,1.0,354.25,0.0,396.0,405.0,554.75
2024-01-12 21:00:00+00:00,0.0,348.5,0.0,271.0,470.0,533.75
2024-01-12 22:00:00+00:00,0.0,375.0,37.0,240.0,524.0,575.25
2024-01-12 23:00:00+00:00,0.0,506.5,58.0,192.0,593.0,717.25
2024-01-13 00:00:00+00:00,0.0,548.75,66.0,163.0,592.0,754.0
2024-01-13 01:00:00+00:00,0.0,535.5,0.0,115.0,537.0,698.5
2024-01-13 02:00:00+00:00,0.0,508.0,0.0,93.0,502.0,656.75
2024-01-13 03:00:00+00:00,0.0,550.0,0.0,93.0,529.0,705.5
2024-01-13 04:00:00+00:00,0.0,576.0,0.0,134.0,543.0,745.25
2024-01-13 05:00:00+00:00,0.0,613.0,0.0,234.0,548.0,808.5
2024-01-13 06:00:00+00:00,0.0,582.0,0.0,214.0,505.0,761.75
2024-01-13 07:00:00+00:00,0.0,555.75,0.0,137.0,475.0,708.75
2024-01-13 08:00:00+00:00,0.0,361.75,0.0,4.0,245.0,424.0
2024-01-13 09:00:00+00:00,0.0,324.5,0.0,0.0,158.0,364.0
2024-01-13 10:00:00+00:00,0.0,252.5,0.0,0.0,126.0,284.0
2024-01-13 11:00:00+00:00,0.0,280.25,0.0,0.0,237.0,339.5
2024-01-13 12:00:00+00:00,0.0,410.5,0.0,0.0,350.0,498.0
2024-01-13 13:00:00+00:00,0.0,564.25,0.0,87.0,471.0,703.75
2024-01-13 14:00:00+00:00,0.0,584.5,0.0,232.0,505.0,768.75
2024-01-13 15:00:00+00:00,0.0,554.75,0.0,316.0,508.0,760.75
2024-01-13 16:00:00+00:00,0.0,487.25,0.0,188.0,502.0,659.75
2024-01-13 17:00:00+00:00,0.0,525.5,0.0,190.0,548.0,710.0
2024-01-13 18:00:00+00:00,0.0,472.0,0.0,149.0,511.0,637.0
2024-01-13 19:00:00+00:00,0.0,503.75,0.0,116.0,521.0,663.0
2024-01-13 20:00:00+00:00,0.0,511.5,0.0,85.0,563.0,673.5
2024-01-13 21:00:00+00:00,0.0,417.75,0.0,0.0,557.0,557.0
2024-01-13 22:00:00+00:00,0.0,412.5,75.0,0.0,582.0,576.75
2024-01-13 23:00:00+00:00,0.0,356.75,5.0,0.0,543.0,493.75
2024-01-14 00:00:00+00:00,0.0,373.0,0.0,0.0,534.0,506.5
2024-01-14 01:00:00+00:00,0.0,390.25,0.0,0.0,534.0,523.75
2024-01-14 02:00:00+00:00,0.0,351.0,0.0,0.0,486.0,472.5
2024-01-14 03:00:00+00:00,0.0,323.5,0.0,0.0,450.0,436.0
2024-01-14 04:00:00+00:00,0.0,318.75,0.0,0.0,478.0,438.25
2024-01-14 05:00:00+00:00,0.0,267.75,0.0,0.0,413.0,371.0
2024-01-14 06:00:00+00:00,0.0,183.75,0.0,0.0,246.0,245.25
2024-01-14 07:00:00+00:00,0.0,166.25,0.0,0.0,188.0,213.25
2024-01-14 08:00:00+00:00,0.0,25.25,0.0,0.0,88.0,47.25
2024-01-14 09:00:00+00:00,0.0,1.0,0.0,0.0,63.0,16.75
2024-01-14 10:00:00+00:00,0.0,0.0,0.0,0.0,44.0,11.0
2024-01-14 11:00:00+00:00,0.0,0.0,0.0,0.0,55.0,13.75
2024-01-14 12:00:00+00:00,0.0,26.5,0.0,0.0,103.0,52.25
2024-01-14 13:00:00+00:00,0.0,292.5,0.0,0.0,302.0,368.0
2024-01-14 14:00:00+00:00,0.0,419.5,0.0,56.0,490.0,556.0
2024-01-14 15:00:00+00:00,0.0,485.0,0.0,174.0,549.0,665.75
2024-01-14 16:00:00+00:00,0.0,343.0,0.0,131.0,476.0,494.75
2024-01-14 17:00:00+00:00,0.0,294.25,0.0,85.0,469.0,432.75
2024-01-14 18:00:00+00:00,0.0,308.5,0.0,86.0,476.0,449.0
2024-01-14 19:00:00+00:00,0.0,263.0,0.0,53.0,413.0,379.5
2024-01-14 20:00:00+00:00,0.0,216.25,0.0,0.0,395.0,315.0
2024-01-14 21:00:00+00:00,0.0,217.75,0.0,0.0,334.0,301.25
2024-01-14 22:00:00+00:00,0.0,275.5,24.0,0.0,349.0,368.75
2024-01-14 23:00:00+00:00,0.0,244.5,0.0,0.0,333.0,327.75
2024-01-15 00:00:00+00:00,0.0,218.5,0.0,0.0,315.0,297.25
2024-01-15 01:00:00+00:00,0.0,210.25,0.0,0.0,301.0,285.5
2024-01-15 02:00:00+00:00,0.0,259.5,0.0,19.0,316.0,343.25
2024-01-15 03:00:00+00:00,0.0,355.0,0.0,85.0,342.0,461.75
