,CZ,DE,HU,IT,SI,CH,sum
2022-01-03 22:00:00+00:00,1537.0,1598.0,0.0,0.0,0.0,0.0,1982.25
2022-01-03 23:00:00+00:00,1622.0,1856.5,0.0,0.0,0.0,0.0,2262.0
2022-01-04 00:00:00+00:00,1358.0,1804.5,0.0,0.0,0.0,0.0,2144.0
2022-01-04 01:00:00+00:00,1285.0,1494.25,0.0,0.0,0.0,0.0,1815.5
2022-01-04 02:00:00+00:00,1206.0,1326.5,0.0,0.0,0.25,0.0,1628.25
2022-01-04 03:00:00+00:00,1283.0,1337.5,0.0,0.0,0.0,0.0,1658.25
2022-01-04 04:00:00+00:00,1594.0,1279.25,0.0,0.0,0.0,0.0,1677.75
2022-01-04 05:00:00+00:00,1556.0,1509.0,0.0,0.0,0.0,0.0,1898.0
2022-01-04 06:00:00+00:00,1480.0,1513.25,0.0,0.0,0.0,0.0,1883.25
2022-01-04 07:00:00+00:00,1487.0,1504.0,0.0,0.0,0.0,0.0,1875.75
2022-01-04 08:00:00+00:00,1480.0,1443.5,0.0,0.0,0.0,0.0,1813.5
2022-01-04 09:00:00+00:00,1435.0,1447.0,0.0,0.0,0.0,0.0,1805.75
2022-01-04 10:00:00+00:00,1470.0,1346.75,0.0,0.0,0.0,0.0,1714.25
2022-01-04 11:00:00+00:00,1390.0,1404.75,0.0,0.0,0.0,0.0,1752.25
2022-01-04 12:00:00+00:00,1329.0,1358.25,0.0,0.0,0.0,0.0,1690.5
2022-01-04 13:00:00+00:00,1165.0,1298.25,0.0,0.0,0.0,0.0,1589.5
2022-01-04 14:00:00+00:00,1031.0,1316.0,0.0,0.0,0.0,0.0,1573.75
2022-01-04 15:00:00+00:00,1206.0,1489.5,0.0,0.0,0.0,0.0,1791.0
2022-01-04 16:00:00+00:00,1297.0,1282.5,0.0,0.0,0.0,0.0,1606.75
2022-01-04 17:00:00+00:00,1452.0,1588.5,0.0,0.0,0.0,0.0,1951.5
2022-01-04 18:00:00+00:00,1449.0,1652.75,0.0,0.0,0.0,0.0,2015.0
2022-01-04 19:00:00+00:00,1462.0,1855.75,0.0,0.0,0.0,0.0,2221.25
2022-01-04 20:00:00+00:00,1414.0,1647.0,0.0,0.0,0.0,0.0,2000.5
2022-01-04 21:00:00+00:00,1518.0,1669.0,0.0,0.0,0.0,0.0,2048.5
2022-01-04 22:00:00+00:00,1578.0,1617.5,0.0,0.0,0.0,0.0,2012.0
2022-01-04 23:00:00+00:00,1609.0,1738.5,29.5,0.0,36.0,0.0,2206.25
2022-01-05 00:00:00+00:00,1414.0,1697.25,165.5,0.0,58.25,0.0,2274.5
2022-01-05 01:00:00+00:00,1314.0,1599.75,221.5,0.0,46.5,0.0,2196.25
2022-01-05 02:00:00+00:00,1255.0,1661.75,174.0,0.0,36.75,0.0,2186.25
2022-01-05 03:00:00+00:00,1293.0,1881.25,98.0,0.0,30.5,0.0,2333.0
2022-01-05 04:00:00+00:00,1441.0,2307.25,0.5,0.0,0.75,0.0,2668.75
2022-01-05 05:00:00+00:00,1601.0,2602.5,0.0,0.0,0.0,0.0,3002.75
2022-01-05 06:00:00+00:00,1516.0,1751.5,0.0,0.0,0.0,0.0,2130.5
2022-01-05 07:00:00+00:00,1637.0,1456.5,0.0,0.0,0.0,0.0,1865.75
2022-01-05 08:00:00+00:00,1491.0,1552.25,0.0,0.0,0.0,0.0,1925.0
2022-01-05 09:00:00+00:00,1512.0,1488.25,0.0,0.0,0.0,0.0,1866.25
2022-01-05 10:00:00+00:00,1427.0,1732.25,0.0,0.0,0.0,0.0,2089.0
2022-01-05 11:00:00+00:00,1312.0,1762.25,0.0,0.0,0.25,0.0,2090.5
2022-01-05 12:00:00+00:00,1300.0,1861.25,0.0,0.0,0.25,0.0,2186.5
2022-01-05 13:00:00+00:00,1477.0,1982.75,0.0,0.0,0.0,0.0,2352.0
2022-01-05 14:00:00+00:00,1428.0,1865.5,0.0,0.0,0.0,0.0,2222.5
2022-01-05 15:00:00+00:00,1433.0,1884.0,0.0,0.0,0.0,0.0,2242.25
2022-01-05 16:00:00+00:00,1360.0,1414.75,0.0,0.0,0.0,0.0,1754.75
2022-01-05 17:00:00+00:00,1392.0,1280.25,0.0,0.0,0.0,0.0,1628.25
2022-01-05 18:00:00+00:00,1333.0,1113.75,0.0,0.0,0.0,0.0,1447.0
2022-01-05 19:00:00+00:00,1212.0,1192.0,0.0,0.0,0.0,0.0,1495.0
2022-01-05 20:00:00+00:00,1068.0,1329.5,0.0,0.0,17.5,0.0,1614.0
2022-01-05 21:00:00+00:00,1181.0,1304.75,0.0,0.0,50.0,0.0,1650.0
2022-01-05 22:00:00+00:00,945.0,1128.0,0.0,0.0,151.75,0.0,1516.0
2022-01-05 23:00:00+00:00,973.0,1306.0,0.0,0.0,227.0,0.0,1776.25
2022-01-06 00:00:00+00:00,945.0,1362.25,0.0,0.0,259.0,0.0,1857.5
2022-01-06 01:00:00+00:00,926.0,1522.5,0.0,0.0,147.5,0.0,1901.5
2022-01-06 02:00:00+00:00,1033.0,1654.5,3.5,0.0,442.0,0.0,2358.25
2022-01-06 03:00:00+00:00,1037.0,1806.25,1.25,0.0,239.5,0.0,2306.25
2022-01-06 04:00:00+00:00,799.0,1683.0,0.0,0.0,243.25,0.0,2126.0
2022-01-06 05:00:00+00:00,562.0,1750.5,0.0,0.0,71.0,0.0,1962.0
2022-01-06 06:00:00+00:00,337.0,1980.75,0.0,0.0,64.25,0.0,2129.25
2022-01-06 07:00:00+00:00,257.0,1980.0,0.0,0.0,146.75,0.0,2191.0
2022-01-06 08:00:00+00:00,309.0,1630.0,0.0,0.0,188.0,0.0,1895.25
2022-01-06 09:00:00+00:00,415.0,1535.5,0.0,0.0,118.5,0.0,1757.75
2022-01-06 10:00:00+00:00,485.0,1694.75,0.0,0.0,27.0,0.0,1843.0
2022-01-06 11:00:00+00:00,537.0,1714.25,0.0,0.0,47.0,0.0,1895.5
2022-01-06 12:00:00+00:00,510.0,1706.0,0.0,0.0,171.75,0.0,2005.25
2022-01-06 13:00:00+00:00,428.0,1730.5,0.0,0.0,175.75,0.0,2013.25
2022-01-06 14:00:00+00:00,376.0,1573.75,0.0,0.0,286.0,0.0,1953.75
2022-01-06 15:00:00+00:00,535.0,1384.25,0.0,0.0,166.25,0.0,1684.25
2022-01-06 16:00:00+00:00,783.0,1111.5,0.0,0.0,43.5,0.0,1350.75
2022-01-06 17:00:00+00:00,973.0,1278.0,0.0,0.0,0.0,0.0,1521.25
2022-01-06 18:00:00+00:00,942.0,1718.25,0.0,0.0,0.0,0.0,1953.75
2022-01-06 19:00:00+00:00,1147.0,1747.75,0.0,0.0,6.5,0.0,2041.0
2022-01-06 20:00:00+00:00,1180.0,1673.75,0.0,0.0,60.75,0.0,2029.5
2022-01-06 21:00:00+00:00,1502.0,1757.75,0.0,0.0,47.0,0.0,2180.25
2022-01-06 22:00:00+00:00,1567.0,1510.75,0.0,0.0,70.75,0.0,1973.25
2022-01-06 23:00:00+00:00,1671.0,1630.75,33.0,0.0,101.5,0.0,2183.0
2022-01-07 00:00:00+00:00,1566.0,1963.75,297.25,0.0,281.75,0.0,2934.25
2022-01-07 01:00:00+00:00,1514.0,2251.0,239.25,0.0,108.0,0.0,2976.75
2022-01-07 02:00:00+00:00,1557.0,2283.5,220.5,0.0,193.75,0.0,3087.0
2022-01-07 03:00:00+00:00,1653.0,2633.25,160.5,0.0,132.75,0.0,3339.75
2022-01-07 04:00:00+00:00,1872.0,2787.0,19.5,0.0,86.25,0.0,3360.75
2022-01-07 05:00:00+00:00,1799.0,2797.25,0.0,0.0,0.25,0.0,3247.25
2022-01-07 06:00:00+00:00,1588.0,2622.75,0.0,0.0,0.0,0.0,3019.75
2022-01-07 07:00:00+00:00,1703.0,2417.0,0.0,0.0,0.0,0.0,2842.75
2022-01-07 08:00:00+00:00,1588.0,2179.25,0.0,0.0,0.0,40.0,2586.25
2022-01-07 09:00:00+00:00,1657.0,2182.0,0.0,0.0,0.0,0.0,2596.25
2022-01-07 10:00:00+00:00,1695.0,2336.25,0.0,0.0,0.0,0.0,2760.0
2022-01-07 11:00:00+00:00,1617.0,2345.25,0.0,0.0,0.0,0.0,2749.5
2022-01-07 12:00:00+00:00,1514.0,2707.0,0.0,0.0,0.0,0.0,3085.5
2022-01-07 13:00:00+00:00,1620.0,2537.75,0.0,0.0,0.0,0.0,2942.75
2022-01-07 14:00:00+00:00,1661.0,2471.0,0.0,0.0,0.0,0.0,2886.25
2022-01-07 15:00:00+00:00,1605.0,2081.25,0.0,0.0,0.0,0.0,2482.5
2022-01-07 16:00:00+00:00,1352.0,1460.25,0.0,0.0,0.0,0.0,1798.25
2022-01-07 17:00:00+00:00,1312.0,1399.5,0.0,0.0,0.0,0.0,1727.5
2022-01-07 18:00:00+00:00,1246.0,1682.0,0.0,0.0,0.0,0.0,1993.5
2022-01-07 19:00:00+00:00,1256.0,1863.5,0.0,0.0,0.0,0.0,2177.5
2022-01-07 20:00:00+00:00,1514.0,2023.5,0.0,0.0,47.25,0.0,2449.25
2022-01-07 21:00:00+00:00,1638.0,1985.25,0.0,0.0,52.25,0.0,2447.0
2022-01-07 22:00:00+00:00,1658.0,1827.5,0.0,0.0,73.25,0.0,2315.25
2022-01-07 23:00:00+00:00,1576.0,1768.25,0.0,0.0,70.0,0.0,2232.25
2022-01-08 00:00:00+00:00,1782.0,2001.5,102.0,0.0,123.0,0.0,2672.0
2022-01-08 01:00:00+00:00,1753.0,1923.25,229.75,0.0,23.75,0.0,2615.0
2022-01-08 02:00:00+00:00,1740.0,1746.25,319.75,0.0,118.0,0.0,2619.0
2022-01-08 03:00:00+00:00,1755.0,2021.5,260.0,0.0,96.5,0.0,2816.75
2022-01-08 04:00:00+00:00,1702.0,2199.5,190.0,0.0,89.25,0.0,2904.25
2022-01-08 05:00:00+00:00,1612.0,2117.25,4.5,0.0,33.75,0.0,2558.5
2022-01-08 06:00:00+00:00,1665.0,1976.75,0.0,0.0,0.0,0.0,2393.0
2022-01-08 07:00:00+00:00,1762.0,2513.75,0.0,0.0,0.0,0.0,2954.25
2022-01-08 08:00:00+00:00,1764.0,2439.5,0.0,0.0,0.0,0.0,2880.5
2022-01-08 09:00:00+00:00,1808.0,2806.0,0.0,0.0,0.0,0.0,3258.0
2022-01-08 10:00:00+00:00,1766.0,3045.75,0.0,0.0,0.0,0.0,3487.25
2022-01-08 11:00:00+00:00,1704.0,2812.75,0.0,0.0,0.0,0.0,3238.75
2022-01-08 12:00:00+00:00,1359.0,3166.75,0.0,0.0,0.0,0.0,3506.5
2022-01-08 13:00:00+00:00,1393.0,3105.0,0.0,0.0,0.0,0.0,3453.25
2022-01-08 14:00:00+00:00,1413.0,3240.0,0.0,0.0,0.0,0.0,3593.25
2022-01-08 15:00:00+00:00,1357.0,2757.25,0.0,0.0,0.0,0.0,3096.5
2022-01-08 16:00:00+00:00,1383.0,2649.25,0.0,0.0,0.0,0.0,2995.0
2022-01-08 17:00:00+00:00,1366.0,2644.0,0.0,0.0,0.0,0.0,2985.5
2022-01-08 18:00:00+00:00,1447.0,2952.5,0.0,0.0,0.0,0.0,3314.25
2022-01-08 19:00:00+00:00,1474.0,2806.25,0.0,0.0,0.0,0.0,3174.75
2022-01-08 20:00:00+00:00,1708.0,3155.5,0.0,0.0,0.0,0.0,3582.5
2022-01-08 21:00:00+00:00,1907.0,3268.25,0.0,0.0,0.0,0.0,3745.0
2022-01-08 22:00:00+00:00,2005.0,3059.75,0.0,0.0,0.25,0.0,3561.25
2022-01-08 23:00:00+00:00,1924.0,3261.75,0.0,0.0,0.0,0.0,3742.75
2022-01-09 00:00:00+00:00,1768.0,3254.25,0.0,0.0,0.0,0.0,3696.25
2022-01-09 01:00:00+00:00,1522.0,3547.5,0.0,0.0,0.0,0.0,3928.0
2022-01-09 02:00:00+00:00,1403.0,3386.0,0.0,0.0,0.0,0.0,3736.75
2022-01-09 03:00:00+00:00,1391.0,3267.25,0.0,0.0,0.0,0.0,3615.0
2022-01-09 04:00:00+00:00,1352.0,3150.5,0.0,0.0,0.0,0.0,3488.5
2022-01-09 05:00:00+00:00,1380.0,3244.5,0.0,0.0,0.0,0.0,3589.5
2022-01-09 06:00:00+00:00,1523.0,3098.0,0.0,0.0,0.0,0.0,3478.75
2022-01-09 07:00:00+00:00,1668.0,2849.25,0.0,0.0,0.0,0.0,3266.25
2022-01-09 08:00:00+00:00,1776.0,2640.25,0.0,0.0,0.0,0.0,3084.25
2022-01-09 09:00:00+00:00,1878.0,2682.5,0.0,0.0,0.0,0.0,3152.0
2022-01-09 10:00:00+00:00,1827.0,2660.25,0.0,0.0,0.0,0.0,3117.0
2022-01-09 11:00:00+00:00,1847.0,2689.5,0.0,0.0,0.0,0.0,3151.25
2022-01-09 12:00:00+00:00,1997.0,3173.5,0.0,0.0,0.0,0.0,3672.75
2022-01-09 13:00:00+00:00,1979.0,3154.25,0.0,0.0,0.0,0.0,3649.0
2022-01-09 14:00:00+00:00,1964.0,2756.75,0.0,0.0,0.0,0.0,3247.75
2022-01-09 15:00:00+00:00,1997.0,2594.25,0.0,0.0,0.0,0.0,3093.5
2022-01-09 16:00:00+00:00,1984.0,2179.25,0.0,0.0,0.0,0.0,2675.25
2022-01-09 17:00:00+00:00,1932.0,1859.0,0.0,0.0,0.0,0.0,2342.0
2022-01-09 18:00:00+00:00,1972.0,1723.25,0.0,0.0,0.0,0.0,2216.25
2022-01-09 19:00:00+00:00,1907.0,2033.75,0.0,0.0,0.0,0.0,2510.5
2022-01-09 20:00:00+00:00,1807.0,2165.0,0.0,0.0,0.0,0.0,2616.75
2022-01-09 21:00:00+00:00,1728.0,1790.0,0.5,0.0,1.25,0.0,2223.75
2022-01-09 22:00:00+00:00,1566.0,1548.75,145.75,0.0,95.0,0.0,2181.0
2022-01-09 23:00:00+00:00,1761.0,1651.75,372.25,0.0,151.5,0.0,2615.75
2022-01-10 00:00:00+00:00,1614.0,1482.25,448.0,0.0,140.5,0.0,2474.25
2022-01-10 01:00:00+00:00,1492.0,1304.75,439.25,0.0,37.25,0.0,2154.25
2022-01-10 02:00:00+00:00,1412.0,1335.0,395.25,0.0,138.5,0.0,2221.75
2022-01-10 03:00:00+00:00,1518.0,1472.5,318.0,0.0,125.25,0.0,2295.25
2022-01-10 04:00:00+00:00,1466.0,1533.75,175.5,0.0,94.25,0.0,2170.0
2022-01-10 05:00:00+00:00,1388.0,1151.5,17.0,0.0,13.0,0.0,1528.5
2022-01-10 06:00:00+00:00,1197.0,879.75,0.0,0.0,0.0,600.0,1329.0
2022-01-10 07:00:00+00:00,1007.0,588.25,0.0,0.0,0.0,435.0,948.75
2022-01-10 08:00:00+00:00,896.0,484.5,0.0,0.0,0.0,375.0,802.25
2022-01-10 09:00:00+00:00,899.0,285.75,0.0,0.0,0.75,606.0,662.75
2022-01-10 10:00:00+00:00,931.0,445.25,2.5,0.0,3.5,499.0,808.75
2022-01-10 11:00:00+00:00,896.0,484.75,5.5,0.0,1.5,388.0,812.75
2022-01-10 12:00:00+00:00,727.0,519.5,0.25,0.0,9.25,162.0,751.25
2022-01-10 13:00:00+00:00,675.0,540.0,0.0,0.0,5.75,39.0,724.25
2022-01-10 14:00:00+00:00,500.0,491.5,0.0,0.0,155.25,0.0,771.75
2022-01-10 15:00:00+00:00,552.0,413.0,0.0,0.0,236.0,90.0,809.5
2022-01-10 16:00:00+00:00,451.0,222.25,0.0,0.0,225.25,506.0,686.75
2022-01-10 17:00:00+00:00,550.0,375.25,0.0,0.0,83.25,294.0,669.5
2022-01-10 18:00:00+00:00,520.0,313.25,0.0,0.0,14.25,289.0,529.75
2022-01-10 19:00:00+00:00,701.0,406.5,0.0,0.0,12.25,122.0,624.5
2022-01-10 20:00:00+00:00,722.0,689.0,0.0,0.0,52.75,0.0,922.25
2022-01-10 21:00:00+00:00,881.0,1092.5,0.0,0.0,96.0,0.0,1408.75
2022-01-10 22:00:00+00:00,965.0,1654.0,0.0,0.0,94.5,0.0,1989.75
2022-01-10 23:00:00+00:00,910.0,1399.0,0.0,0.0,127.5,0.0,1754.0
2022-01-11 00:00:00+00:00,680.0,1646.75,0.0,0.0,210.0,0.0,2026.75
2022-01-11 01:00:00+00:00,693.0,1908.0,4.0,0.0,46.25,0.0,2131.5
2022-01-11 02:00:00+00:00,680.0,1932.75,0.25,0.0,198.25,0.0,2301.25
2022-01-11 03:00:00+00:00,647.0,1841.0,0.0,0.0,170.0,0.0,2172.75
2022-01-11 04:00:00+00:00,757.0,1639.75,0.0,0.0,190.0,0.0,2019.0
2022-01-11 05:00:00+00:00,540.0,1165.0,0.0,0.0,192.0,0.0,1492.0
2022-01-11 06:00:00+00:00,492.0,883.5,0.0,0.0,384.25,0.0,1390.75
2022-01-11 07:00:00+00:00,319.0,915.25,0.0,0.0,334.0,0.0,1329.0
2022-01-11 08:00:00+00:00,308.0,1075.25,0.0,0.0,233.75,0.0,1386.0
2022-01-11 09:00:00+00:00,381.0,1142.75,1.0,0.0,343.0,0.0,1582.0
2022-01-11 10:00:00+00:00,370.0,1278.0,1.25,0.0,428.75,0.0,1800.5
2022-01-11 11:00:00+00:00,289.0,1253.5,0.75,0.0,613.25,0.0,1939.75
2022-01-11 12:00:00+00:00,249.0,1187.5,0.0,0.0,575.5,0.0,1825.25
2022-01-11 13:00:00+00:00,325.0,1443.0,0.0,0.0,594.0,0.0,2118.25
2022-01-11 14:00:00+00:00,278.0,1108.25,0.0,0.0,589.75,0.0,1767.5
2022-01-11 15:00:00+00:00,312.0,897.0,0.0,0.0,284.0,0.0,1259.0
2022-01-11 16:00:00+00:00,469.0,715.25,0.0,0.0,127.25,0.0,959.75
2022-01-11 17:00:00+00:00,527.0,951.0,0.0,0.0,212.75,0.0,1295.5
2022-01-11 18:00:00+00:00,561.0,966.5,0.0,0.0,314.5,0.0,1421.25
2022-01-11 19:00:00+00:00,634.0,900.0,0.0,0.0,369.75,0.0,1428.25
2022-01-11 20:00:00+00:00,749.0,1195.5,0.0,0.0,212.5,0.0,1595.25
2022-01-11 21:00:00+00:00,835.0,1355.5,0.0,0.0,212.5,0.0,1776.75
2022-01-11 22:00:00+00:00,856.0,1601.25,0.0,0.0,186.5,0.0,2001.75
2022-01-11 23:00:00+00:00,831.0,1828.75,0.25,0.0,148.0,0.0,2184.75
2022-01-12 00:00:00+00:00,697.0,1836.25,38.5,0.0,121.5,0.0,2170.5
2022-01-12 01:00:00+00:00,655.0,1901.0,79.0,0.0,80.5,0.0,2224.25
2022-01-12 02:00:00+00:00,676.0,1926.5,73.5,0.0,159.75,0.0,2328.75
2022-01-12 03:00:00+00:00,725.0,1979.25,61.25,0.0,182.25,0.0,2404.0
2022-01-12 04:00:00+00:00,738.0,1732.0,66.25,0.0,183.0,0.0,2165.75
2022-01-12 05:00:00+00:00,767.0,1286.5,5.5,0.0,273.25,0.0,1757.0
2022-01-12 06:00:00+00:00,747.0,765.5,0.0,0.0,87.0,0.0,1039.25
2022-01-12 07:00:00+00:00,702.0,920.5,0.0,0.0,0.0,0.0,1096.0
2022-01-12 08:00:00+00:00,624.0,954.25,21.25,0.0,40.0,0.0,1171.5
2022-01-12 09:00:00+00:00,738.0,1341.0,239.25,0.0,262.5,0.0,2027.25
2022-01-12 10:00:00+00:00,754.0,1476.5,295.5,0.0,366.0,0.0,2326.5
2022-01-12 11:00:00+00:00,774.0,1338.5,271.5,0.0,330.75,0.0,2134.25
2022-01-12 12:00:00+00:00,826.0,1422.5,221.75,0.0,289.25,0.0,2140.0
2022-01-12 13:00:00+00:00,925.0,1405.75,82.5,0.0,223.5,0.0,1943.0
2022-01-12 14:00:00+00:00,944.0,1352.5,0.25,0.0,43.75,0.0,1632.5
2022-01-12 15:00:00+00:00,942.0,1053.75,0.0,0.0,2.0,0.0,1291.25
2022-01-12 16:00:00+00:00,1003.0,975.25,0.0,0.0,0.0,0.0,1226.0
2022-01-12 17:00:00+00:00,1078.0,1145.0,0.0,0.0,0.0,0.0,1414.5
2022-01-12 18:00:00+00:00,1024.0,901.75,0.0,0.0,0.0,0.0,1157.75
2022-01-12 19:00:00+00:00,1182.0,1083.5,0.0,0.0,12.75,37.0,1401.0
2022-01-12 20:00:00+00:00,1287.0,1647.75,0.0,0.0,16.0,0.0,1985.5
2022-01-12 21:00:00+00:00,1312.0,1886.0,16.75,0.0,50.75,0.0,2281.5
2022-01-12 22:00:00+00:00,1319.0,2036.5,0.75,0.0,65.25,0.0,2432.25
2022-01-12 23:00:00+00:00,1572.0,2337.75,0.0,0.0,7.0,0.0,2737.75
2022-01-13 00:00:00+00:00,1380.0,2340.0,0.0,0.0,21.0,0.0,2706.0
2022-01-13 01:00:00+00:00,1416.0,2475.5,0.0,0.0,39.0,0.0,2868.5
2022-01-13 02:00:00+00:00,1429.0,2563.0,3.75,0.0,69.25,0.0,2993.25
2022-01-13 03:00:00+00:00,1390.0,2464.25,1.5,0.0,71.75,0.0,2885.0
2022-01-13 04:00:00+00:00,1538.0,2642.25,0.0,0.0,22.25,0.0,3049.0
