,AL,BA,IT,XK,RS,sum
2023-01-02 17:00:00+00:00,10.0,548.0,0.0,0.0,219.0,777.0
2023-01-02 18:00:00+00:00,17.0,507.0,0.0,0.0,212.0,736.0
2023-01-02 19:00:00+00:00,27.0,462.0,0.0,0.0,191.0,680.0
2023-01-02 20:00:00+00:00,19.0,468.0,0.0,0.0,147.0,634.0
2023-01-02 21:00:00+00:00,1.0,560.0,0.0,0.0,216.0,777.0
2023-01-02 22:00:00+00:00,0.0,515.0,0.0,0.0,200.0,715.0
2023-01-02 23:00:00+00:00,0.0,486.0,0.0,0.0,243.0,729.0
2023-01-03 00:00:00+00:00,7.0,414.0,0.0,0.0,161.0,582.0
2023-01-03 01:00:00+00:00,20.0,388.0,0.0,12.0,69.0,489.0
2023-01-03 02:00:00+00:00,3.0,402.0,0.0,13.0,69.0,487.0
2023-01-03 03:00:00+00:00,0.0,454.0,0.0,0.0,96.0,550.0
2023-01-03 04:00:00+00:00,0.0,478.0,0.0,0.0,111.0,589.0
2023-01-03 05:00:00+00:00,0.0,530.0,0.0,0.0,114.0,644.0
2023-01-03 06:00:00+00:00,0.0,591.0,0.0,0.0,101.0,692.0
2023-01-03 07:00:00+00:00,0.0,606.0,0.0,0.0,66.0,672.0
2023-01-03 08:00:00+00:00,4.0,590.0,0.0,0.0,71.0,665.0
2023-01-03 09:00:00+00:00,15.0,540.0,0.0,0.0,119.0,674.0
2023-01-03 10:00:00+00:00,21.0,498.0,0.0,0.0,99.0,618.0
2023-01-03 11:00:00+00:00,16.0,492.0,0.0,0.0,91.0,599.0
2023-01-03 12:00:00+00:00,14.0,489.0,0.0,0.0,51.0,554.0
2023-01-03 13:00:00+00:00,4.0,558.0,0.0,0.0,94.0,656.0
2023-01-03 14:00:00+00:00,0.0,640.0,0.0,0.0,290.0,930.0
2023-01-03 15:00:00+00:00,0.0,672.0,0.0,0.0,285.0,957.0
2023-01-03 16:00:00+00:00,3.0,614.0,0.0,0.0,262.0,879.0
2023-01-03 17:00:00+00:00,7.0,584.0,0.0,0.0,262.0,853.0
2023-01-03 18:00:00+00:00,6.0,583.0,0.0,0.0,271.0,860.0
2023-01-03 19:00:00+00:00,30.0,471.0,0.0,0.0,238.0,739.0
2023-01-03 20:00:00+00:00,22.0,450.0,0.0,0.0,248.0,720.0
2023-01-03 21:00:00+00:00,32.0,427.0,0.0,0.0,223.0,682.0
2023-01-03 22:00:00+00:00,1.0,448.0,0.0,0.0,253.0,702.0
2023-01-03 23:00:00+00:00,11.0,468.0,0.0,0.0,133.0,612.0
2023-01-04 00:00:00+00:00,10.0,482.0,0.0,1.0,92.0,585.0
2023-01-04 01:00:00+00:00,10.0,447.0,0.0,21.0,50.0,528.0
2023-01-04 02:00:00+00:00,1.0,461.0,0.0,8.0,73.0,543.0
2023-01-04 03:00:00+00:00,1.0,479.0,0.0,0.0,88.0,568.0
2023-01-04 04:00:00+00:00,0.0,523.0,0.0,0.0,103.0,626.0
2023-01-04 05:00:00+00:00,0.0,490.0,0.0,0.0,142.0,632.0
2023-01-04 06:00:00+00:00,0.0,694.0,0.0,0.0,174.0,868.0
2023-01-04 07:00:00+00:00,0.0,655.0,0.0,0.0,194.0,849.0
2023-01-04 08:00:00+00:00,2.0,605.0,0.0,0.0,192.0,799.0
2023-01-04 09:00:00+00:00,17.0,519.0,0.0,0.0,173.0,709.0
2023-01-04 10:00:00+00:00,10.0,512.0,0.0,0.0,184.0,706.0
2023-01-04 11:00:00+00:00,8.0,508.0,0.0,0.0,198.0,714.0
2023-01-04 12:00:00+00:00,47.0,435.0,0.0,0.0,142.0,624.0
2023-01-04 13:00:00+00:00,6.0,377.0,0.0,0.0,206.0,589.0
2023-01-04 14:00:00+00:00,2.0,340.0,0.0,0.0,185.0,527.0
2023-01-04 15:00:00+00:00,5.0,364.0,0.0,0.0,220.0,589.0
2023-01-04 16:00:00+00:00,0.0,372.0,0.0,0.0,320.0,692.0
2023-01-04 17:00:00+00:00,18.0,252.0,0.0,0.0,246.0,516.0
2023-01-04 18:00:00+00:00,1.0,363.0,0.0,0.0,279.0,643.0
2023-01-04 19:00:00+00:00,3.0,346.0,0.0,0.0,169.0,518.0
2023-01-04 20:00:00+00:00,64.0,414.0,0.0,0.0,48.0,526.0
2023-01-04 21:00:00+00:00,1.0,550.0,0.0,0.0,167.0,718.0
2023-01-04 22:00:00+00:00,0.0,637.0,0.0,0.0,197.0,834.0
2023-01-04 23:00:00+00:00,1.0,527.0,0.0,0.0,141.0,669.0
2023-01-05 00:00:00+00:00,11.0,462.0,0.0,0.0,95.0,568.0
2023-01-05 01:00:00+00:00,1.0,550.0,0.0,0.0,105.0,656.0
2023-01-05 02:00:00+00:00,1.0,500.0,0.0,0.0,108.0,609.0
2023-01-05 03:00:00+00:00,0.0,528.0,0.0,0.0,123.0,651.0
2023-01-05 04:00:00+00:00,0.0,536.0,0.0,0.0,121.0,657.0
2023-01-05 05:00:00+00:00,1.0,492.0,0.0,0.0,202.0,695.0
2023-01-05 06:00:00+00:00,0.0,555.0,0.0,0.0,207.0,762.0
2023-01-05 07:00:00+00:00,13.0,485.0,0.0,0.0,115.0,613.0
2023-01-05 08:00:00+00:00,27.0,431.0,0.0,0.0,91.0,549.0
2023-01-05 09:00:00+00:00,53.0,401.0,0.0,4.0,83.0,541.0
2023-01-05 10:00:00+00:00,67.0,353.0,0.0,29.0,70.0,519.0
2023-01-05 11:00:00+00:00,56.0,376.0,0.0,20.0,74.0,526.0
2023-01-05 12:00:00+00:00,69.0,396.0,0.0,38.0,19.0,522.0
2023-01-05 13:00:00+00:00,33.0,460.0,0.0,4.0,21.0,518.0
2023-01-05 14:00:00+00:00,4.0,564.0,0.0,0.0,88.0,656.0
2023-01-05 15:00:00+00:00,5.0,614.0,0.0,0.0,154.0,773.0
2023-01-05 16:00:00+00:00,2.0,612.0,0.0,0.0,175.0,789.0
2023-01-05 17:00:00+00:00,11.0,567.0,0.0,0.0,155.0,733.0
2023-01-05 18:00:00+00:00,19.0,526.0,0.0,0.0,142.0,687.0
2023-01-05 19:00:00+00:00,39.0,469.0,0.0,0.0,107.0,615.0
2023-01-05 20:00:00+00:00,56.0,458.0,0.0,0.0,55.0,569.0
2023-01-05 21:00:00+00:00,64.0,458.0,0.0,0.0,62.0,584.0
2023-01-05 22:00:00+00:00,31.0,457.0,0.0,0.0,100.0,588.0
2023-01-05 23:00:00+00:00,53.0,338.0,0.0,0.0,90.0,481.0
2023-01-06 00:00:00+00:00,92.0,341.0,0.0,62.0,0.0,495.0
2023-01-06 01:00:00+00:00,103.0,330.0,0.0,108.0,0.0,541.0
2023-01-06 02:00:00+00:00,41.0,360.0,0.0,98.0,0.0,499.0
2023-01-06 03:00:00+00:00,18.0,390.0,0.0,76.0,0.0,484.0
2023-01-06 04:00:00+00:00,16.0,414.0,0.0,54.0,0.0,484.0
2023-01-06 05:00:00+00:00,32.0,390.0,0.0,30.0,18.0,470.0
2023-01-06 06:00:00+00:00,88.0,327.0,0.0,60.0,0.0,475.0
2023-01-06 07:00:00+00:00,176.0,286.0,0.0,95.0,0.0,557.0
2023-01-06 08:00:00+00:00,155.0,309.0,0.0,78.0,0.0,542.0
2023-01-06 09:00:00+00:00,91.0,347.0,0.0,45.0,22.0,505.0
2023-01-06 10:00:00+00:00,86.0,345.0,0.0,23.0,67.0,521.0
2023-01-06 11:00:00+00:00,84.0,336.0,0.0,30.0,67.0,517.0
2023-01-06 12:00:00+00:00,37.0,373.0,0.0,6.0,89.0,505.0
2023-01-06 13:00:00+00:00,8.0,436.0,0.0,0.0,133.0,577.0
2023-01-06 14:00:00+00:00,0.0,533.0,0.0,0.0,183.0,716.0
2023-01-06 15:00:00+00:00,0.0,587.0,0.0,0.0,305.0,892.0
2023-01-06 16:00:00+00:00,0.0,583.0,0.0,0.0,307.0,890.0
2023-01-06 17:00:00+00:00,0.0,568.0,0.0,0.0,287.0,855.0
2023-01-06 18:00:00+00:00,7.0,539.0,0.0,0.0,211.0,757.0
2023-01-06 19:00:00+00:00,7.0,529.0,0.0,0.0,204.0,740.0
2023-01-06 20:00:00+00:00,5.0,499.0,0.0,0.0,203.0,707.0
2023-01-06 21:00:00+00:00,0.0,573.0,0.0,0.0,287.0,860.0
2023-01-06 22:00:00+00:00,0.0,593.0,0.0,0.0,313.0,906.0
2023-01-06 23:00:00+00:00,0.0,536.0,0.0,0.0,257.0,793.0
2023-01-07 00:00:00+00:00,1.0,479.0,0.0,0.0,159.0,639.0
2023-01-07 01:00:00+00:00,3.0,441.0,0.0,0.0,129.0,573.0
2023-01-07 02:00:00+00:00,1.0,461.0,0.0,0.0,71.0,533.0
2023-01-07 03:00:00+00:00,1.0,454.0,0.0,0.0,55.0,510.0
2023-01-07 04:00:00+00:00,1.0,517.0,0.0,0.0,86.0,604.0
2023-01-07 05:00:00+00:00,5.0,483.0,0.0,0.0,74.0,562.0
2023-01-07 06:00:00+00:00,23.0,442.0,0.0,0.0,16.0,481.0
2023-01-07 07:00:00+00:00,52.0,388.0,0.0,28.0,0.0,468.0
2023-01-07 08:00:00+00:00,72.0,370.0,0.0,32.0,0.0,474.0
2023-01-07 09:00:00+00:00,47.0,395.0,0.0,15.0,31.0,488.0
2023-01-07 10:00:00+00:00,34.0,399.0,0.0,3.0,75.0,511.0
2023-01-07 11:00:00+00:00,36.0,380.0,0.0,6.0,73.0,495.0
2023-01-07 12:00:00+00:00,9.0,465.0,0.0,0.0,104.0,578.0
2023-01-07 13:00:00+00:00,5.0,479.0,0.0,0.0,114.0,598.0
2023-01-07 14:00:00+00:00,0.0,632.0,0.0,0.0,194.0,826.0
2023-01-07 15:00:00+00:00,0.0,676.0,0.0,0.0,186.0,862.0
2023-01-07 16:00:00+00:00,0.0,677.0,0.0,0.0,211.0,888.0
2023-01-07 17:00:00+00:00,0.0,660.0,0.0,0.0,227.0,887.0
2023-01-07 18:00:00+00:00,1.0,622.0,0.0,0.0,208.0,831.0
2023-01-07 19:00:00+00:00,1.0,609.0,0.0,0.0,217.0,827.0
2023-01-07 20:00:00+00:00,2.0,565.0,0.0,0.0,204.0,771.0
2023-01-07 21:00:00+00:00,16.0,468.0,0.0,0.0,179.0,663.0
2023-01-07 22:00:00+00:00,3.0,490.0,0.0,0.0,155.0,648.0
2023-01-07 23:00:00+00:00,2.0,534.0,0.0,0.0,186.0,722.0
2023-01-08 00:00:00+00:00,1.0,498.0,0.0,0.0,145.0,644.0
2023-01-08 01:00:00+00:00,4.0,441.0,0.0,0.0,129.0,574.0
2023-01-08 02:00:00+00:00,0.0,517.0,0.0,0.0,169.0,686.0
2023-01-08 03:00:00+00:00,0.0,519.0,0.0,0.0,53.0,572.0
2023-01-08 04:00:00+00:00,0.0,534.0,0.0,0.0,62.0,596.0
2023-01-08 05:00:00+00:00,0.0,542.0,0.0,0.0,62.0,604.0
2023-01-08 06:00:00+00:00,1.0,542.0,0.0,0.0,80.0,623.0
2023-01-08 07:00:00+00:00,45.0,436.0,0.0,0.0,53.0,534.0
2023-01-08 08:00:00+00:00,66.0,383.0,0.0,46.0,18.0,513.0
2023-01-08 09:00:00+00:00,90.0,360.0,0.0,53.0,18.0,521.0
2023-01-08 10:00:00+00:00,74.0,362.0,0.0,36.0,77.0,549.0
2023-01-08 11:00:00+00:00,46.0,404.0,0.0,14.0,83.0,547.0
2023-01-08 12:00:00+00:00,43.0,419.0,0.0,0.0,102.0,564.0
2023-01-08 13:00:00+00:00,11.0,524.0,0.0,0.0,155.0,690.0
2023-01-08 14:00:00+00:00,0.0,646.0,0.0,0.0,218.0,864.0
2023-01-08 15:00:00+00:00,2.0,590.0,0.0,0.0,193.0,785.0
2023-01-08 16:00:00+00:00,18.0,507.0,0.0,0.0,179.0,704.0
2023-01-08 17:00:00+00:00,14.0,524.0,0.0,0.0,180.0,718.0
2023-01-08 18:00:00+00:00,16.0,502.0,0.0,0.0,164.0,682.0
2023-01-08 19:00:00+00:00,8.0,527.0,0.0,0.0,195.0,730.0
2023-01-08 20:00:00+00:00,21.0,459.0,0.0,0.0,151.0,631.0
2023-01-08 21:00:00+00:00,59.0,382.0,0.0,4.0,108.0,553.0
2023-01-08 22:00:00+00:00,67.0,391.0,0.0,6.0,101.0,565.0
2023-01-08 23:00:00+00:00,34.0,375.0,0.0,20.0,72.0,501.0
2023-01-09 00:00:00+00:00,0.0,122.0,0.0,0.0,45.0,167.0
2023-01-09 01:00:00+00:00,0.0,80.0,0.0,0.0,15.0,95.0
2023-01-09 02:00:00+00:00,0.0,91.0,0.0,0.0,0.0,91.0
2023-01-09 03:00:00+00:00,0.0,129.0,0.0,0.0,0.0,129.0
2023-01-09 04:00:00+00:00,0.0,218.0,0.0,0.0,4.0,222.0
2023-01-09 05:00:00+00:00,0.0,584.0,0.0,0.0,108.0,692.0
2023-01-09 06:00:00+00:00,0.0,543.0,0.0,0.0,95.0,638.0
2023-01-09 07:00:00+00:00,9.0,453.0,0.0,0.0,22.0,484.0
2023-01-09 08:00:00+00:00,43.0,409.0,0.0,9.0,10.0,471.0
2023-01-09 09:00:00+00:00,96.0,360.0,0.0,40.0,0.0,496.0
2023-01-09 10:00:00+00:00,130.0,323.0,0.0,60.0,0.0,513.0
2023-01-09 11:00:00+00:00,118.0,337.0,0.0,44.0,0.0,499.0
2023-01-09 12:00:00+00:00,142.0,312.0,0.0,58.0,0.0,512.0
2023-01-09 13:00:00+00:00,41.0,395.0,0.0,0.0,34.0,470.0
2023-01-09 14:00:00+00:00,9.0,485.0,0.0,0.0,81.0,575.0
2023-01-09 15:00:00+00:00,27.0,493.0,0.0,0.0,79.0,599.0
2023-01-09 16:00:00+00:00,17.0,476.0,0.0,0.0,74.0,567.0
2023-01-09 17:00:00+00:00,71.0,379.0,0.0,26.0,10.0,486.0
2023-01-09 18:00:00+00:00,55.0,408.0,0.0,9.0,31.0,503.0
2023-01-09 19:00:00+00:00,81.0,353.0,0.0,44.0,7.0,485.0
2023-01-09 20:00:00+00:00,80.0,356.0,0.0,52.0,23.0,511.0
2023-01-09 21:00:00+00:00,100.0,352.0,0.0,44.0,14.0,510.0
2023-01-09 22:00:00+00:00,182.0,81.0,0.0,70.0,0.0,333.0
2023-01-09 23:00:00+00:00,208.0,21.0,0.0,115.0,0.0,344.0
2023-01-10 00:00:00+00:00,330.0,18.0,0.0,198.0,0.0,546.0
2023-01-10 01:00:00+00:00,340.0,17.0,0.0,212.0,0.0,569.0
2023-01-10 02:00:00+00:00,237.0,16.0,0.0,151.0,0.0,404.0
2023-01-10 03:00:00+00:00,207.0,16.0,0.0,135.0,0.0,358.0
2023-01-10 04:00:00+00:00,13.0,127.0,0.0,0.0,0.0,140.0
2023-01-10 05:00:00+00:00,0.0,305.0,0.0,0.0,54.0,359.0
2023-01-10 06:00:00+00:00,3.0,503.0,0.0,0.0,56.0,562.0
2023-01-10 07:00:00+00:00,113.0,391.0,0.0,14.0,3.0,521.0
2023-01-10 08:00:00+00:00,237.0,321.0,0.0,57.0,0.0,615.0
2023-01-10 09:00:00+00:00,307.0,261.0,0.0,90.0,0.0,658.0
2023-01-10 10:00:00+00:00,336.0,214.0,0.0,102.0,0.0,652.0
2023-01-10 11:00:00+00:00,305.0,190.0,0.0,94.0,0.0,589.0
2023-01-10 12:00:00+00:00,297.0,198.0,0.0,104.0,0.0,599.0
2023-01-10 13:00:00+00:00,145.0,292.0,0.0,40.0,0.0,477.0
2023-01-10 14:00:00+00:00,46.0,406.0,0.0,0.0,38.0,490.0
2023-01-10 15:00:00+00:00,26.0,456.0,0.0,0.0,51.0,533.0
2023-01-10 16:00:00+00:00,7.0,471.0,0.0,0.0,65.0,543.0
2023-01-10 17:00:00+00:00,12.0,437.0,0.0,8.0,48.0,505.0
2023-01-10 18:00:00+00:00,14.0,424.0,0.0,11.0,58.0,507.0
2023-01-10 19:00:00+00:00,32.0,402.0,0.0,39.0,0.0,473.0
2023-01-10 20:00:00+00:00,22.0,406.0,0.0,32.0,0.0,460.0
2023-01-10 21:00:00+00:00,50.0,362.0,0.0,41.0,0.0,453.0
2023-01-10 22:00:00+00:00,38.0,377.0,0.0,20.0,0.0,435.0
2023-01-10 23:00:00+00:00,5.0,432.0,0.0,12.0,0.0,449.0
2023-01-11 00:00:00+00:00,1.0,403.0,0.0,22.0,0.0,426.0
2023-01-11 01:00:00+00:00,1.0,373.0,0.0,35.0,0.0,409.0
2023-01-11 02:00:00+00:00,5.0,365.0,0.0,64.0,0.0,434.0
2023-01-11 03:00:00+00:00,4.0,371.0,0.0,57.0,0.0,432.0
2023-01-11 04:00:00+00:00,0.0,489.0,0.0,0.0,0.0,489.0
2023-01-11 05:00:00+00:00,0.0,515.0,0.0,0.0,12.0,527.0
2023-01-11 06:00:00+00:00,0.0,633.0,0.0,0.0,70.0,703.0
2023-01-11 07:00:00+00:00,0.0,657.0,0.0,0.0,123.0,780.0
2023-01-11 08:00:00+00:00,0.0,525.0,0.0,0.0,118.0,643.0
2023-01-11 09:00:00+00:00,4.0,509.0,0.0,0.0,100.0,613.0
2023-01-11 10:00:00+00:00,0.0,342.0,0.0,0.0,73.0,415.0
2023-01-11 11:00:00+00:00,0.0,413.0,0.0,0.0,120.0,533.0
2023-01-11 12:00:00+00:00,0.0,437.0,0.0,0.0,138.0,575.0
2023-01-11 13:00:00+00:00,0.0,557.0,0.0,0.0,163.0,720.0
2023-01-11 14:00:00+00:00,0.0,691.0,0.0,0.0,175.0,866.0
2023-01-11 15:00:00+00:00,0.0,717.0,0.0,0.0,189.0,906.0
2023-01-11 16:00:00+00:00,0.0,653.0,0.0,0.0,174.0,827.0
2023-01-11 17:00:00+00:00,0.0,672.0,0.0,0.0,184.0,856.0
2023-01-11 18:00:00+00:00,0.0,595.0,0.0,0.0,153.0,748.0
2023-01-11 19:00:00+00:00,0.0,468.0,0.0,0.0,138.0,606.0
2023-01-11 20:00:00+00:00,0.0,466.0,0.0,0.0,129.0,595.0
2023-01-11 21:00:00+00:00,1.0,491.0,0.0,0.0,127.0,619.0
2023-01-11 22:00:00+00:00,0.0,498.0,0.0,0.0,169.0,667.0
2023-01-11 23:00:00+00:00,6.0,429.0,0.0,0.0,117.0,552.0
2023-01-12 00:00:00+00:00,20.0,344.0,0.0,49.0,9.0,422.0
2023-01-12 01:00:00+00:00,41.0,297.0,0.0,89.0,0.0,427.0
2023-01-12 02:00:00+00:00,22.0,319.0,0.0,75.0,0.0,416.0
2023-01-12 03:00:00+00:00,8.0,343.0,0.0,66.0,0.0,417.0
2023-01-12 04:00:00+00:00,0.0,461.0,0.0,8.0,6.0,475.0
2023-01-12 05:00:00+00:00,0.0,496.0,0.0,0.0,21.0,517.0
2023-01-12 06:00:00+00:00,0.0,711.0,0.0,0.0,94.0,805.0
2023-01-12 07:00:00+00:00,0.0,698.0,0.0,0.0,135.0,833.0
2023-01-12 08:00:00+00:00,0.0,612.0,0.0,0.0,154.0,766.0
2023-01-12 09:00:00+00:00,0.0,552.0,0.0,0.0,84.0,636.0
2023-01-12 10:00:00+00:00,0.0,356.0,0.0,0.0,45.0,401.0
2023-01-12 11:00:00+00:00,0.0,334.0,0.0,0.0,81.0,415.0
2023-01-12 12:00:00+00:00,0.0,327.0,0.0,0.0,67.0,394.0
2023-01-12 13:00:00+00:00,0.0,347.0,0.0,0.0,88.0,435.0
2023-01-12 14:00:00+00:00,0.0,477.0,0.0,0.0,103.0,580.0
2023-01-12 15:00:00+00:00,0.0,558.0,0.0,0.0,154.0,712.0
2023-01-12 16:00:00+00:00,0.0,600.0,0.0,0.0,223.0,823.0
2023-01-12 17:00:00+00:00,0.0,561.0,0.0,0.0,209.0,770.0
2023-01-12 18:00:00+00:00,0.0,511.0,0.0,0.0,190.0,701.0
2023-01-12 19:00:00+00:00,6.0,426.0,0.0,0.0,149.0,581.0
2023-01-12 20:00:00+00:00,1.0,547.0,0.0,0.0,67.0,615.0
2023-01-12 21:00:00+00:00,3.0,544.0,0.0,0.0,76.0,623.0
2023-01-12 22:00:00+00:00,1.0,584.0,0.0,0.0,91.0,676.0
2023-01-12 23:00:00+00:00,0.0,618.0,0.0,0.0,113.0,731.0
2023-01-13 00:00:00+00:00,0.0,559.0,0.0,0.0,92.0,651.0
2023-01-13 01:00:00+00:00,0.0,509.0,0.0,0.0,71.0,580.0
2023-01-13 02:00:00+00:00,0.0,534.0,0.0,0.0,93.0,627.0
2023-01-13 03:00:00+00:00,0.0,540.0,0.0,0.0,89.0,629.0
2023-01-13 04:00:00+00:00,0.0,510.0,0.0,0.0,39.0,549.0
2023-01-13 05:00:00+00:00,1.0,497.0,0.0,0.0,25.0,523.0
2023-01-13 06:00:00+00:00,13.0,510.0,0.0,0.0,48.0,571.0
2023-01-13 07:00:00+00:00,26.0,520.0,0.0,0.0,35.0,581.0
2023-01-13 08:00:00+00:00,59.0,536.0,0.0,0.0,14.0,609.0
2023-01-13 09:00:00+00:00,54.0,534.0,0.0,0.0,1.0,589.0
2023-01-13 10:00:00+00:00,43.0,513.0,0.0,0.0,1.0,557.0
2023-01-13 11:00:00+00:00,43.0,446.0,0.0,0.0,0.0,489.0
2023-01-13 12:00:00+00:00,32.0,476.0,0.0,0.0,11.0,519.0
2023-01-13 13:00:00+00:00,1.0,544.0,0.0,0.0,91.0,636.0
2023-01-13 14:00:00+00:00,0.0,490.0,0.0,0.0,132.0,622.0
2023-01-13 15:00:00+00:00,0.0,508.0,0.0,0.0,148.0,656.0
2023-01-13 16:00:00+00:00,0.0,524.0,0.0,0.0,189.0,713.0
2023-01-13 17:00:00+00:00,0.0,473.0,0.0,0.0,208.0,681.0
2023-01-13 18:00:00+00:00,0.0,373.0,0.0,0.0,198.0,571.0
2023-01-13 19:00:00+00:00,0.0,369.0,0.0,0.0,193.0,562.0
2023-01-13 20:00:00+00:00,17.0,513.0,0.0,0.0,95.0,625.0
2023-01-13 21:00:00+00:00,2.0,613.0,0.0,0.0,136.0,751.0
2023-01-13 22:00:00+00:00,0.0,653.0,0.0,0.0,167.0,820.0
2023-01-13 23:00:00+00:00,8.0,574.0,0.0,0.0,153.0,735.0
2023-01-14 00:00:00+00:00,4.0,572.0,0.0,0.0,181.0,757.0
2023-01-14 01:00:00+00:00,1.0,549.0,0.0,0.0,175.0,725.0
2023-01-14 02:00:00+00:00,3.0,537.0,0.0,0.0,161.0,701.0
2023-01-14 03:00:00+00:00,5.0,526.0,0.0,0.0,141.0,672.0
2023-01-14 04:00:00+00:00,6.0,566.0,0.0,0.0,135.0,707.0
2023-01-14 05:00:00+00:00,0.0,717.0,0.0,0.0,192.0,909.0
2023-01-14 06:00:00+00:00,0.0,716.0,0.0,0.0,166.0,882.0
2023-01-14 07:00:00+00:00,6.0,680.0,0.0,0.0,150.0,836.0
2023-01-14 08:00:00+00:00,1.0,761.0,0.0,0.0,177.0,939.0
2023-01-14 09:00:00+00:00,2.0,728.0,0.0,0.0,218.0,948.0
2023-01-14 10:00:00+00:00,7.0,665.0,0.0,0.0,227.0,899.0
2023-01-14 11:00:00+00:00,9.0,638.0,0.0,0.0,223.0,870.0
2023-01-14 12:00:00+00:00,6.0,640.0,0.0,0.0,219.0,865.0
2023-01-14 13:00:00+00:00,0.0,656.0,0.0,0.0,272.0,928.0
2023-01-14 14:00:00+00:00,0.0,494.0,0.0,0.0,281.0,775.0
2023-01-14 15:00:00+00:00,0.0,442.0,181.0,0.0,274.0,897.0
2023-01-14 16:00:00+00:00,0.0,512.0,0.0,0.0,294.0,806.0
2023-01-14 17:00:00+00:00,0.0,474.0,0.0,0.0,293.0,767.0
2023-01-14 18:00:00+00:00,0.0,418.0,0.0,0.0,253.0,671.0
2023-01-14 19:00:00+00:00,33.0,505.0,0.0,0.0,166.0,704.0
2023-01-14 20:00:00+00:00,36.0,538.0,0.0,0.0,168.0,742.0
2023-01-14 21:00:00+00:00,15.0,606.0,0.0,0.0,263.0,884.0
2023-01-14 22:00:00+00:00,15.0,604.0,0.0,0.0,245.0,864.0
2023-01-14 23:00:00+00:00,9.0,528.0,0.0,0.0,241.0,778.0
2023-01-15 00:00:00+00:00,16.0,482.0,0.0,0.0,195.0,693.0
2023-01-15 01:00:00+00:00,44.0,455.0,0.0,0.0,134.0,633.0
2023-01-15 02:00:00+00:00,21.0,494.0,0.0,0.0,159.0,674.0
2023-01-15 03:00:00+00:00,21.0,482.0,0.0,0.0,153.0,656.0
