,DK,FI,DE,SE,NL,UK,sum
2023-01-02 09:00:00+00:00,84.0,0.0,1135.0,2001.0,0.0,0.0,1656.25
2023-01-02 10:00:00+00:00,148.0,0.0,1188.75,1565.0,0.0,0.0,1617.0
2023-01-02 11:00:00+00:00,226.0,0.0,900.0,1372.0,0.0,0.0,1299.5
2023-01-02 12:00:00+00:00,301.0,0.0,949.5,1605.0,0.0,0.0,1426.0
2023-01-02 13:00:00+00:00,13.0,0.0,1055.0,1697.0,0.0,0.0,1482.5
2023-01-02 14:00:00+00:00,54.0,0.0,855.75,1339.0,0.0,0.0,1204.0
2023-01-02 15:00:00+00:00,84.0,0.0,744.75,813.0,0.0,0.0,969.0
2023-01-02 16:00:00+00:00,184.0,0.0,180.0,1026.0,0.0,0.0,482.5
2023-01-02 17:00:00+00:00,389.0,0.0,0.0,779.0,0.0,0.0,292.0
2023-01-02 18:00:00+00:00,799.0,0.0,0.0,1180.0,0.0,0.0,494.75
2023-01-02 19:00:00+00:00,1031.0,0.0,0.0,1587.0,0.0,0.0,654.5
2023-01-02 20:00:00+00:00,876.0,0.0,6.5,2323.0,0.0,0.0,806.25
2023-01-02 21:00:00+00:00,631.0,0.0,454.0,2368.0,0.0,0.0,1203.75
2023-01-02 22:00:00+00:00,923.0,0.0,1010.0,1971.0,0.0,0.0,1733.5
2023-01-02 23:00:00+00:00,1347.0,0.0,629.75,1740.0,13.0,0.0,1404.75
2023-01-03 00:00:00+00:00,1593.0,0.0,1165.75,1707.0,293.0,0.0,2064.0
2023-01-03 01:00:00+00:00,1595.0,0.0,1289.75,1809.0,0.0,0.0,2140.75
2023-01-03 02:00:00+00:00,1353.0,0.0,1377.5,1824.0,132.0,0.0,2204.75
2023-01-03 03:00:00+00:00,920.0,0.0,1177.5,1680.0,386.0,6.0,1925.5
2023-01-03 04:00:00+00:00,475.0,0.0,594.75,1511.0,300.0,440.0,1276.25
2023-01-03 05:00:00+00:00,0.0,0.0,25.25,1058.0,0.0,616.0,443.75
2023-01-03 06:00:00+00:00,0.0,0.0,0.0,390.0,0.0,450.0,210.0
2023-01-03 07:00:00+00:00,0.0,0.0,0.0,390.0,0.0,555.0,236.25
2023-01-03 08:00:00+00:00,0.0,0.0,0.0,388.0,0.0,204.0,148.0
2023-01-03 09:00:00+00:00,0.0,0.0,0.0,379.0,0.0,0.0,94.75
2023-01-03 10:00:00+00:00,0.0,0.0,0.0,397.0,0.0,0.0,99.25
2023-01-03 11:00:00+00:00,0.0,0.0,0.0,522.0,0.0,0.0,130.5
2023-01-03 12:00:00+00:00,0.0,0.0,0.0,376.0,0.0,0.0,94.0
2023-01-03 13:00:00+00:00,0.0,0.0,0.0,230.0,0.0,0.0,57.5
2023-01-03 14:00:00+00:00,0.0,0.0,0.0,151.0,0.0,0.0,37.75
2023-01-03 15:00:00+00:00,0.0,0.0,0.0,62.0,149.0,0.0,52.75
2023-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,13.0,0.0,3.25
2023-01-03 18:00:00+00:00,0.0,0.0,0.0,44.0,308.0,0.0,88.0
2023-01-03 19:00:00+00:00,447.0,0.0,11.25,184.0,82.0,0.0,189.5
2023-01-03 20:00:00+00:00,727.0,0.0,453.0,886.0,234.0,0.0,914.75
2023-01-03 21:00:00+00:00,719.0,0.0,1040.0,1059.0,541.0,0.0,1619.75
2023-01-03 22:00:00+00:00,1071.0,0.0,1384.0,1048.0,649.0,0.0,2076.0
2023-01-03 23:00:00+00:00,1124.0,0.0,1398.5,1115.0,649.0,252.0,2183.5
2023-01-04 00:00:00+00:00,1340.0,0.0,1399.75,1074.0,649.0,695.0,2339.25
2023-01-04 01:00:00+00:00,1314.0,0.0,1399.75,1228.0,649.0,1002.0,2448.0
2023-01-04 02:00:00+00:00,1392.0,0.0,1400.0,1109.0,649.0,1014.0,2441.0
2023-01-04 03:00:00+00:00,1324.0,0.0,1399.75,1137.0,649.0,1014.0,2430.75
2023-01-04 04:00:00+00:00,1385.0,0.0,1399.0,1111.0,643.0,999.0,2433.5
2023-01-04 05:00:00+00:00,1127.0,0.0,1385.25,1359.0,489.0,667.0,2295.75
2023-01-04 06:00:00+00:00,1096.0,0.0,1366.75,1103.0,164.0,223.0,2013.25
2023-01-04 07:00:00+00:00,1574.0,0.0,1357.25,1063.0,0.0,0.0,2016.5
2023-01-04 08:00:00+00:00,1610.0,0.0,1356.25,993.0,0.0,0.0,2007.0
2023-01-04 09:00:00+00:00,1610.0,0.0,1347.0,1103.0,0.0,0.0,2025.25
2023-01-04 10:00:00+00:00,1610.0,0.0,1346.25,1062.0,0.0,0.0,2014.25
2023-01-04 11:00:00+00:00,1611.0,0.0,1338.25,863.0,0.0,0.0,1956.75
2023-01-04 12:00:00+00:00,1609.0,0.0,1337.5,483.0,9.0,0.0,1862.75
2023-01-04 13:00:00+00:00,1584.0,0.0,1337.75,594.0,229.0,0.0,1939.5
2023-01-04 14:00:00+00:00,1538.0,0.0,1345.75,934.0,0.0,0.0,1963.75
2023-01-04 15:00:00+00:00,1605.0,0.0,1338.5,1162.0,0.0,0.0,2030.25
2023-01-04 16:00:00+00:00,1602.0,0.0,1346.25,1183.0,0.0,0.0,2042.5
2023-01-04 17:00:00+00:00,1608.0,0.0,1347.5,1097.0,0.0,0.0,2023.75
2023-01-04 18:00:00+00:00,1609.0,0.0,1365.5,1314.0,0.0,0.0,2096.25
2023-01-04 19:00:00+00:00,1609.0,0.0,1366.0,1365.0,0.0,0.0,2109.5
2023-01-04 20:00:00+00:00,1607.0,0.0,1357.75,1458.0,2.0,0.0,2124.5
2023-01-04 21:00:00+00:00,1568.0,4.0,1384.5,1492.0,281.0,0.0,2220.75
2023-01-04 22:00:00+00:00,1607.0,13.0,1382.0,1919.0,434.0,0.0,2375.25
2023-01-04 23:00:00+00:00,1611.0,8.0,1312.25,1890.0,434.0,0.0,2298.0
2023-01-05 00:00:00+00:00,1610.0,2.0,1326.25,1592.0,434.0,202.0,2286.25
2023-01-05 01:00:00+00:00,1610.0,3.0,1318.25,1788.0,434.0,240.0,2337.0
2023-01-05 02:00:00+00:00,1610.0,5.0,1327.25,1648.0,434.0,517.0,2380.75
2023-01-05 03:00:00+00:00,1610.0,7.0,1327.75,1885.0,434.0,147.0,2348.5
2023-01-05 04:00:00+00:00,1610.0,0.0,1338.25,1649.0,429.0,0.0,2260.25
2023-01-05 05:00:00+00:00,1592.0,0.0,1356.5,1085.0,304.0,0.0,2101.75
2023-01-05 06:00:00+00:00,1343.0,0.0,1375.75,879.0,0.0,0.0,1931.25
2023-01-05 07:00:00+00:00,1361.0,0.0,1374.5,622.0,0.0,0.0,1870.25
2023-01-05 08:00:00+00:00,953.0,0.0,923.5,199.0,0.0,0.0,1211.5
2023-01-05 09:00:00+00:00,570.0,0.0,442.5,147.0,0.0,0.0,621.75
2023-01-05 10:00:00+00:00,184.0,0.0,6.75,218.0,0.0,0.0,107.25
2023-01-05 11:00:00+00:00,26.0,0.0,12.5,293.0,0.0,0.0,92.25
2023-01-05 12:00:00+00:00,0.0,0.0,331.5,0.0,0.0,0.0,331.5
2023-01-05 13:00:00+00:00,0.0,0.0,209.75,0.0,0.0,0.0,209.75
2023-01-05 14:00:00+00:00,0.0,0.0,7.0,0.0,0.0,0.0,7.0
2023-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,8.0,2.0
2023-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,144.0,36.0
2023-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 22:00:00+00:00,6.0,0.0,79.75,0.0,0.0,244.0,142.25
2023-01-05 23:00:00+00:00,427.0,0.0,7.75,496.0,0.0,687.0,410.25
2023-01-06 00:00:00+00:00,850.0,0.0,149.75,642.0,6.0,1002.0,774.75
2023-01-06 01:00:00+00:00,1283.0,0.0,9.5,936.0,155.0,1014.0,856.5
2023-01-06 02:00:00+00:00,1582.0,0.0,249.25,893.0,433.0,1014.0,1229.75
2023-01-06 03:00:00+00:00,1595.0,0.0,225.5,1036.0,416.0,1008.0,1239.25
2023-01-06 04:00:00+00:00,1386.0,0.0,593.5,1166.0,425.0,863.0,1553.5
2023-01-06 05:00:00+00:00,1083.0,0.0,529.75,1455.0,327.0,425.0,1352.25
2023-01-06 06:00:00+00:00,671.0,0.0,397.0,1721.0,23.0,0.0,1000.75
2023-01-06 07:00:00+00:00,283.0,0.0,14.25,1536.0,0.0,0.0,469.0
2023-01-06 08:00:00+00:00,672.0,0.0,364.25,1444.0,0.0,0.0,893.25
2023-01-06 09:00:00+00:00,1102.0,0.0,893.25,938.0,0.0,0.0,1403.25
2023-01-06 10:00:00+00:00,1331.0,0.0,861.25,701.0,0.0,0.0,1369.25
2023-01-06 11:00:00+00:00,1277.0,0.0,678.5,747.0,0.0,0.0,1184.5
2023-01-06 12:00:00+00:00,1177.0,0.0,1103.75,851.0,0.0,0.0,1610.75
2023-01-06 13:00:00+00:00,767.0,0.0,549.0,522.0,0.0,0.0,871.25
2023-01-06 14:00:00+00:00,386.0,0.0,17.5,204.0,0.0,0.0,165.0
2023-01-06 15:00:00+00:00,309.0,0.0,0.0,0.0,0.0,0.0,77.25
2023-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 19:00:00+00:00,291.0,0.0,0.0,446.0,0.0,0.0,184.25
2023-01-06 20:00:00+00:00,59.0,0.0,0.0,288.0,0.0,0.0,86.75
2023-01-06 21:00:00+00:00,58.0,0.0,0.0,301.0,0.0,0.0,89.75
2023-01-06 22:00:00+00:00,0.0,0.0,24.25,466.0,13.0,0.0,144.0
2023-01-06 23:00:00+00:00,454.0,0.0,569.75,733.0,321.0,0.0,946.75
2023-01-07 00:00:00+00:00,612.0,0.0,634.25,1640.0,434.0,13.0,1309.0
2023-01-07 01:00:00+00:00,861.0,0.0,299.5,1910.0,434.0,333.0,1184.0
2023-01-07 02:00:00+00:00,1299.0,0.0,21.25,1759.0,434.0,769.0,1086.5
2023-01-07 03:00:00+00:00,1573.0,0.0,86.25,1208.0,434.0,1005.0,1141.25
2023-01-07 04:00:00+00:00,1304.0,0.0,329.25,1074.0,434.0,1000.0,1282.25
2023-01-07 05:00:00+00:00,947.0,0.0,383.0,1212.0,434.0,690.0,1203.75
2023-01-07 06:00:00+00:00,534.0,0.0,3.5,1166.0,433.0,245.0,598.0
2023-01-07 07:00:00+00:00,524.0,0.0,0.0,1495.0,391.0,0.0,602.5
2023-01-07 08:00:00+00:00,795.0,0.0,285.25,1181.0,94.0,0.0,802.75
2023-01-07 09:00:00+00:00,1221.0,0.0,755.0,1036.0,322.0,0.0,1399.75
2023-01-07 10:00:00+00:00,1586.0,0.0,970.25,1067.0,337.0,0.0,1717.75
2023-01-07 11:00:00+00:00,1611.0,0.0,978.5,1037.0,434.0,0.0,1749.0
2023-01-07 12:00:00+00:00,1610.0,0.0,979.0,1265.0,434.0,0.0,1806.25
2023-01-07 13:00:00+00:00,1611.0,0.0,989.25,1053.0,434.0,0.0,1763.75
2023-01-07 14:00:00+00:00,1610.0,0.0,1005.75,819.0,434.0,0.0,1721.5
2023-01-07 15:00:00+00:00,1610.0,0.0,995.5,552.0,429.0,0.0,1643.25
2023-01-07 16:00:00+00:00,1611.0,0.0,1113.5,306.0,313.0,0.0,1671.0
2023-01-07 17:00:00+00:00,1606.0,0.0,1007.75,42.0,199.0,0.0,1469.5
2023-01-07 18:00:00+00:00,1550.0,0.0,1210.0,645.0,50.0,0.0,1771.25
2023-01-07 19:00:00+00:00,1606.0,0.0,1367.5,801.0,348.0,0.0,2056.25
2023-01-07 20:00:00+00:00,1611.0,0.0,1294.5,1323.0,435.0,0.0,2136.75
2023-01-07 21:00:00+00:00,1611.0,0.0,1275.0,1813.0,435.0,27.0,2246.5
2023-01-07 22:00:00+00:00,1610.0,0.0,1382.25,1685.0,434.0,476.0,2433.5
2023-01-07 23:00:00+00:00,1610.0,0.0,1393.0,1789.0,420.0,904.0,2573.75
2023-01-08 00:00:00+00:00,1610.0,0.0,1320.25,1905.0,430.0,911.0,2534.25
2023-01-08 01:00:00+00:00,1610.0,0.0,999.0,1989.0,336.0,1010.0,2235.25
2023-01-08 02:00:00+00:00,1610.0,0.0,1004.0,2049.0,433.0,1014.0,2280.5
2023-01-08 03:00:00+00:00,1610.0,0.0,864.0,1942.0,395.0,1014.0,2104.25
2023-01-08 04:00:00+00:00,1610.0,0.0,892.25,1715.0,366.0,1014.0,2068.5
2023-01-08 05:00:00+00:00,1609.0,0.0,1007.0,1784.0,213.0,1014.0,2162.0
2023-01-08 06:00:00+00:00,1591.0,0.0,1205.5,1643.0,331.0,1014.0,2350.25
2023-01-08 07:00:00+00:00,1583.0,0.0,817.5,1103.0,308.0,1000.0,1816.0
2023-01-08 08:00:00+00:00,1254.0,0.0,521.0,849.0,0.0,706.0,1223.25
2023-01-08 09:00:00+00:00,1022.0,0.0,104.75,338.0,14.0,263.0,514.0
2023-01-08 10:00:00+00:00,680.0,0.0,0.0,435.0,320.0,0.0,358.75
2023-01-08 11:00:00+00:00,1042.0,0.0,3.0,356.0,325.0,0.0,433.75
2023-01-08 12:00:00+00:00,1432.0,0.0,195.75,236.0,326.0,0.0,694.25
2023-01-08 13:00:00+00:00,1217.0,0.0,0.75,324.0,379.0,0.0,480.75
2023-01-08 14:00:00+00:00,786.0,0.0,206.25,435.0,265.0,0.0,577.75
2023-01-08 15:00:00+00:00,346.0,0.0,6.25,168.0,0.0,0.0,134.75
2023-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 17:00:00+00:00,19.0,0.0,0.0,0.0,0.0,0.0,4.75
2023-01-08 18:00:00+00:00,435.0,0.0,44.0,160.0,0.0,0.0,192.75
2023-01-08 19:00:00+00:00,836.0,0.0,90.5,445.0,0.0,0.0,410.75
2023-01-08 20:00:00+00:00,965.0,0.0,66.75,598.0,0.0,0.0,457.5
2023-01-08 21:00:00+00:00,874.0,0.0,22.0,536.0,10.0,0.0,377.0
2023-01-08 22:00:00+00:00,1506.0,0.0,572.75,335.0,252.0,0.0,1096.0
2023-01-08 23:00:00+00:00,1596.0,0.0,1158.5,459.0,348.0,0.0,1759.25
2023-01-09 00:00:00+00:00,1609.0,0.0,1391.0,882.0,434.0,0.0,2122.25
2023-01-09 01:00:00+00:00,1598.0,0.0,1399.75,1104.0,434.0,0.0,2183.75
2023-01-09 02:00:00+00:00,1397.0,0.0,1391.0,1641.0,434.0,0.0,2259.0
2023-01-09 03:00:00+00:00,966.0,0.0,1180.5,1440.0,429.0,141.0,1924.5
2023-01-09 04:00:00+00:00,520.0,0.0,597.0,736.0,299.0,230.0,1043.25
2023-01-09 05:00:00+00:00,58.0,0.0,24.5,0.0,0.0,44.0,50.0
2023-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09 21:00:00+00:00,0.0,0.0,15.5,0.0,0.0,0.0,15.5
2023-01-09 22:00:00+00:00,0.0,0.0,470.75,0.0,0.0,0.0,470.75
2023-01-09 23:00:00+00:00,387.0,0.0,187.5,181.0,0.0,0.0,329.5
2023-01-10 00:00:00+00:00,888.0,0.0,734.25,511.0,0.0,0.0,1084.0
2023-01-10 01:00:00+00:00,1055.0,0.0,1075.0,427.0,0.0,0.0,1445.5
2023-01-10 02:00:00+00:00,672.0,0.0,1328.75,608.0,95.0,0.0,1672.5
2023-01-10 03:00:00+00:00,470.0,0.0,1029.0,593.0,318.0,0.0,1374.25
2023-01-10 04:00:00+00:00,215.0,0.0,443.0,0.0,0.0,0.0,496.75
2023-01-10 05:00:00+00:00,0.0,0.0,5.75,0.0,0.0,0.0,5.75
2023-01-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10 11:00:00+00:00,154.0,0.0,0.0,0.0,0.0,0.0,38.5
2023-01-10 12:00:00+00:00,480.0,0.0,0.0,0.0,0.0,0.0,120.0
2023-01-10 13:00:00+00:00,695.0,0.0,0.0,0.0,0.0,0.0,173.75
2023-01-10 14:00:00+00:00,424.0,0.0,0.0,0.0,0.0,0.0,106.0
2023-01-10 15:00:00+00:00,152.0,0.0,0.0,0.0,0.0,0.0,38.0
2023-01-10 16:00:00+00:00,202.0,0.0,0.0,0.0,0.0,0.0,50.5
2023-01-10 17:00:00+00:00,479.0,0.0,0.0,0.0,0.0,0.0,119.75
2023-01-10 18:00:00+00:00,611.0,0.0,181.5,154.0,0.0,0.0,372.75
2023-01-10 19:00:00+00:00,1035.0,0.0,776.5,1057.0,0.0,0.0,1299.5
2023-01-10 20:00:00+00:00,1463.0,0.0,1331.25,1080.0,0.0,0.0,1967.0
2023-01-10 21:00:00+00:00,1600.0,0.0,1376.5,1401.0,123.0,0.0,2157.5
2023-01-10 22:00:00+00:00,1609.0,0.0,1394.75,1819.0,475.0,0.0,2370.5
2023-01-10 23:00:00+00:00,1609.0,0.0,1399.5,1646.0,649.0,251.0,2438.25
2023-01-11 00:00:00+00:00,1609.0,0.0,1400.0,1353.0,649.0,695.0,2476.5
2023-01-11 01:00:00+00:00,1609.0,0.0,1396.75,1355.0,649.0,1002.0,2550.5
2023-01-11 02:00:00+00:00,1609.0,0.0,1342.75,1480.0,649.0,1014.0,2530.75
2023-01-11 03:00:00+00:00,1609.0,0.0,1394.75,1579.0,634.0,1004.0,2601.25
2023-01-11 04:00:00+00:00,1583.0,0.0,1331.75,1126.0,306.0,789.0,2282.75
2023-01-11 05:00:00+00:00,1198.0,0.0,944.75,1167.0,0.0,349.0,1623.25
2023-01-11 06:00:00+00:00,759.0,0.0,363.25,742.0,0.0,0.0,738.5
2023-01-11 07:00:00+00:00,378.0,0.0,1.25,450.0,0.0,0.0,208.25
2023-01-11 08:00:00+00:00,412.0,0.0,0.0,244.0,0.0,0.0,164.0
2023-01-11 09:00:00+00:00,406.0,0.0,0.0,261.0,0.0,0.0,166.75
2023-01-11 10:00:00+00:00,405.0,0.0,0.0,743.0,0.0,0.0,287.0
2023-01-11 11:00:00+00:00,738.0,0.0,0.0,1324.0,0.0,0.0,515.5
2023-01-11 12:00:00+00:00,651.0,0.0,0.0,1822.0,0.0,0.0,618.25
2023-01-11 13:00:00+00:00,782.0,0.0,0.0,1320.0,0.0,0.0,525.5
2023-01-11 14:00:00+00:00,967.0,0.0,0.0,1041.0,0.0,0.0,502.0
2023-01-11 15:00:00+00:00,1062.0,0.0,0.0,908.0,0.0,0.0,492.5
2023-01-11 16:00:00+00:00,699.0,0.0,0.0,326.0,0.0,0.0,256.25
2023-01-11 17:00:00+00:00,421.0,0.0,0.0,816.0,0.0,0.0,309.25
2023-01-11 18:00:00+00:00,636.0,0.0,0.0,1595.0,0.0,0.0,557.75
2023-01-11 19:00:00+00:00,922.0,0.0,16.25,1702.0,0.0,0.0,672.25
2023-01-11 20:00:00+00:00,799.0,0.0,527.75,2395.0,0.0,0.0,1326.25
2023-01-11 21:00:00+00:00,865.0,0.0,1094.75,2949.0,0.0,0.0,2048.25
2023-01-11 22:00:00+00:00,1524.0,0.0,1331.25,3008.0,82.0,0.0,2484.75
2023-01-11 23:00:00+00:00,1603.0,0.0,1330.5,3425.0,107.0,0.0,2614.25
2023-01-12 00:00:00+00:00,1542.0,0.0,277.0,3879.0,369.0,0.0,1724.5
2023-01-12 01:00:00+00:00,1578.0,0.0,0.0,3790.0,227.0,0.0,1398.75
2023-01-12 02:00:00+00:00,1606.0,0.0,0.0,3987.0,530.0,0.0,1530.75
2023-01-12 03:00:00+00:00,1568.0,0.0,0.0,4073.0,377.0,0.0,1504.5
2023-01-12 04:00:00+00:00,1586.0,0.0,0.0,3284.0,489.0,58.0,1354.25
2023-01-12 05:00:00+00:00,1253.0,0.0,0.0,1858.0,163.0,0.0,818.5
2023-01-12 06:00:00+00:00,955.0,0.0,0.0,1631.0,0.0,0.0,646.5
2023-01-12 07:00:00+00:00,1118.0,0.0,0.0,1977.0,0.0,0.0,773.75
2023-01-12 08:00:00+00:00,1128.0,0.0,0.0,2096.0,0.0,0.0,806.0
2023-01-12 09:00:00+00:00,1360.0,0.0,0.0,1485.0,0.0,0.0,711.25
2023-01-12 10:00:00+00:00,1313.0,0.0,1.75,1327.0,0.0,0.0,661.75
2023-01-12 11:00:00+00:00,1172.0,0.0,903.25,1549.0,0.0,0.0,1583.5
2023-01-12 12:00:00+00:00,1123.0,0.0,1363.75,1171.0,0.0,0.0,1937.25
2023-01-12 13:00:00+00:00,1048.0,0.0,1339.0,863.0,0.0,0.0,1816.75
2023-01-12 14:00:00+00:00,965.0,0.0,1337.75,1548.0,0.0,0.0,1966.0
2023-01-12 15:00:00+00:00,823.0,0.0,1327.75,1690.0,0.0,0.0,1956.0
2023-01-12 16:00:00+00:00,200.0,0.0,908.0,1482.0,0.0,0.0,1328.5
2023-01-12 17:00:00+00:00,660.0,0.0,360.5,1180.0,0.0,0.0,820.5
2023-01-12 18:00:00+00:00,982.0,0.0,795.0,1256.0,0.0,0.0,1354.5
2023-01-12 19:00:00+00:00,895.0,0.0,1277.0,1705.0,0.0,0.0,1927.0
2023-01-12 20:00:00+00:00,1142.0,0.0,1393.75,1706.0,0.0,0.0,2105.75
2023-01-12 21:00:00+00:00,1550.0,0.0,1358.75,1824.0,13.0,0.0,2205.5
2023-01-12 22:00:00+00:00,1608.0,0.0,1367.25,1860.0,312.0,0.0,2312.25
2023-01-12 23:00:00+00:00,1609.0,0.0,1382.75,2176.0,352.0,252.0,2480.0
2023-01-13 00:00:00+00:00,1591.0,0.0,1330.0,2647.0,251.0,695.0,2626.0
2023-01-13 01:00:00+00:00,1541.0,0.0,1279.75,2371.0,326.0,1002.0,2589.75
2023-01-13 02:00:00+00:00,1506.0,0.0,1376.25,2267.0,590.0,1014.0,2720.5
2023-01-13 03:00:00+00:00,1599.0,0.0,1398.25,2437.0,647.0,1006.0,2820.5
2023-01-13 04:00:00+00:00,1557.0,0.0,1381.5,1705.0,598.0,817.0,2550.75
2023-01-13 05:00:00+00:00,1567.0,0.0,1233.5,1222.0,409.0,379.0,2127.75
2023-01-13 06:00:00+00:00,1369.0,0.0,764.75,1274.0,94.0,0.0,1449.0
