,AT,HR,RO,RS,SK,SI,UA,sum
2022-01-01 00:00:00+00:00,502.25,0.0,0.0,0.0,1381.0,0.0,155.0,886.25
2022-01-01 01:00:00+00:00,367.75,0.0,0.0,0.0,1206.0,0.0,148.0,706.25
2022-01-01 02:00:00+00:00,303.75,0.0,0.0,0.0,1145.0,0.0,136.0,624.0
2022-01-01 03:00:00+00:00,299.0,0.0,0.0,0.0,1122.0,0.0,136.0,613.5
2022-01-01 04:00:00+00:00,274.75,0.0,0.0,0.0,1100.0,0.0,140.0,584.75
2022-01-01 05:00:00+00:00,191.5,0.0,2.0,0.0,1084.0,0.0,137.0,498.75
2022-01-01 06:00:00+00:00,62.75,0.0,12.0,10.0,970.0,0.0,194.0,368.25
2022-01-01 07:00:00+00:00,84.5,0.0,40.0,12.0,1031.0,0.0,179.0,430.0
2022-01-01 08:00:00+00:00,4.75,0.0,95.0,1.0,936.0,0.0,135.0,367.75
2022-01-01 09:00:00+00:00,109.0,0.0,124.0,0.0,782.0,0.0,81.0,448.75
2022-01-01 10:00:00+00:00,304.25,0.0,131.75,0.0,537.0,0.0,25.0,576.5
2022-01-01 11:00:00+00:00,262.0,0.0,107.5,1.0,593.0,0.0,60.0,533.0
2022-01-01 12:00:00+00:00,318.5,0.0,66.25,1.0,567.0,0.0,107.0,553.5
2022-01-01 13:00:00+00:00,273.25,0.0,63.25,24.0,725.0,0.0,132.0,556.75
2022-01-01 14:00:00+00:00,308.5,0.0,9.5,15.0,1053.0,0.0,124.0,616.0
2022-01-01 15:00:00+00:00,431.0,0.0,1.5,22.0,1288.0,0.0,138.0,794.5
2022-01-01 16:00:00+00:00,357.25,0.0,16.0,1.0,1485.0,0.0,191.0,792.5
2022-01-01 17:00:00+00:00,341.25,0.0,20.0,3.0,1527.0,0.0,197.0,793.0
2022-01-01 18:00:00+00:00,313.5,0.0,12.0,3.0,1604.0,0.0,218.0,781.75
2022-01-01 19:00:00+00:00,301.5,0.0,19.0,3.0,1558.0,0.0,157.0,750.0
2022-01-01 20:00:00+00:00,256.5,0.0,11.25,0.0,1671.0,0.0,187.0,732.25
2022-01-01 21:00:00+00:00,17.0,0.0,67.75,2.0,1625.0,0.0,221.0,546.75
2022-01-01 22:00:00+00:00,0.0,0.0,92.75,0.0,1513.0,0.0,134.0,504.5
2022-01-01 23:00:00+00:00,0.25,0.0,14.0,0.0,1997.0,0.0,191.0,561.25
2022-01-02 00:00:00+00:00,0.0,0.0,25.0,0.0,1954.0,0.0,194.0,562.0
2022-01-02 01:00:00+00:00,0.0,0.0,63.5,0.0,1642.0,0.0,175.0,517.75
2022-01-02 02:00:00+00:00,0.0,0.0,61.0,0.0,1569.0,0.0,170.0,495.75
2022-01-02 03:00:00+00:00,0.0,0.0,84.5,0.0,1469.0,0.0,167.0,493.5
2022-01-02 04:00:00+00:00,0.0,0.0,87.5,0.0,1478.0,0.0,173.0,500.25
2022-01-02 05:00:00+00:00,0.0,0.0,117.5,8.0,1503.0,0.0,230.0,552.75
2022-01-02 06:00:00+00:00,0.0,0.0,87.25,1.0,1619.0,0.0,309.0,569.5
2022-01-02 07:00:00+00:00,49.0,0.0,16.5,0.0,1889.0,0.0,298.0,612.25
2022-01-02 08:00:00+00:00,125.75,0.0,0.75,0.0,1921.0,0.0,266.0,673.25
2022-01-02 09:00:00+00:00,266.0,0.0,0.0,0.0,2010.0,0.0,221.0,823.75
2022-01-02 10:00:00+00:00,391.5,0.0,0.0,0.0,1999.0,0.0,151.0,929.0
2022-01-02 11:00:00+00:00,368.0,0.0,0.0,0.0,2026.0,0.0,133.0,907.75
2022-01-02 12:00:00+00:00,449.75,0.0,0.0,0.0,2086.0,0.0,96.0,995.25
2022-01-02 13:00:00+00:00,470.75,0.0,0.0,0.0,2290.0,0.0,123.0,1074.0
2022-01-02 14:00:00+00:00,570.0,0.0,0.0,0.0,2344.0,0.0,73.0,1174.25
2022-01-02 15:00:00+00:00,701.75,0.0,0.0,0.0,2507.0,0.0,87.0,1350.25
2022-01-02 16:00:00+00:00,654.75,0.0,0.0,0.0,2605.0,0.0,148.0,1343.0
2022-01-02 17:00:00+00:00,688.5,0.0,0.0,0.0,2513.0,0.0,142.0,1352.25
2022-01-02 18:00:00+00:00,665.0,0.0,0.0,0.0,2502.0,0.0,173.0,1333.75
2022-01-02 19:00:00+00:00,594.0,0.0,0.0,0.0,2395.0,0.0,229.0,1250.0
2022-01-02 20:00:00+00:00,655.25,0.0,0.0,0.0,2284.0,0.0,241.0,1286.5
2022-01-02 21:00:00+00:00,402.5,0.0,0.0,0.0,2270.0,0.0,302.0,1045.5
2022-01-02 22:00:00+00:00,429.5,0.0,0.75,0.0,2025.0,0.0,212.0,989.5
2022-01-02 23:00:00+00:00,384.75,0.0,37.25,0.0,1689.0,0.0,208.0,896.25
2022-01-03 00:00:00+00:00,405.75,0.0,36.5,0.0,1308.0,0.0,184.0,815.25
2022-01-03 01:00:00+00:00,504.5,0.0,2.0,0.0,1182.0,0.0,148.0,839.0
2022-01-03 02:00:00+00:00,575.75,0.0,0.0,0.0,1185.0,0.0,149.0,909.25
2022-01-03 03:00:00+00:00,675.75,0.0,0.0,0.0,1349.0,0.0,171.0,1055.75
2022-01-03 04:00:00+00:00,706.5,0.0,0.0,0.0,1628.0,0.0,247.0,1175.25
2022-01-03 05:00:00+00:00,909.5,0.0,0.0,0.0,1963.0,0.0,317.0,1479.5
2022-01-03 06:00:00+00:00,1102.5,0.0,0.0,0.0,1828.0,0.0,332.0,1642.5
2022-01-03 07:00:00+00:00,1176.75,0.0,0.0,0.0,1823.0,0.0,327.0,1714.25
2022-01-03 08:00:00+00:00,1048.5,0.0,0.25,0.0,1868.0,0.0,346.0,1602.25
2022-01-03 09:00:00+00:00,1093.0,0.0,0.0,0.0,1787.0,0.0,336.0,1623.75
2022-01-03 10:00:00+00:00,1133.5,0.0,0.0,0.0,1785.0,0.0,344.0,1665.75
2022-01-03 11:00:00+00:00,1154.5,0.0,0.0,0.0,1760.0,0.0,332.0,1677.5
2022-01-03 12:00:00+00:00,1073.75,0.0,0.0,0.0,1696.0,0.0,313.0,1576.0
2022-01-03 13:00:00+00:00,1052.5,0.0,0.0,0.0,1761.0,0.0,320.0,1572.75
2022-01-03 14:00:00+00:00,1047.75,0.0,0.0,0.0,1728.0,0.0,303.0,1555.5
2022-01-03 15:00:00+00:00,1071.25,0.0,0.0,0.0,1946.0,0.0,309.0,1635.0
2022-01-03 16:00:00+00:00,912.25,0.0,0.0,0.0,2154.0,0.0,338.0,1535.25
2022-01-03 17:00:00+00:00,752.0,0.0,0.0,0.0,2137.0,0.0,373.0,1379.5
2022-01-03 18:00:00+00:00,731.5,0.0,1.0,0.0,2103.0,0.0,392.0,1356.25
2022-01-03 19:00:00+00:00,672.75,0.0,3.25,0.0,2087.0,0.0,431.0,1305.5
2022-01-03 20:00:00+00:00,552.0,0.0,20.25,0.0,2051.0,0.0,447.0,1196.75
2022-01-03 21:00:00+00:00,413.5,0.0,92.0,0.0,1974.0,0.0,468.0,1116.0
2022-01-03 22:00:00+00:00,323.75,0.0,110.0,0.0,1857.0,0.0,497.0,1022.25
2022-01-03 23:00:00+00:00,362.75,0.0,36.25,0.0,1923.0,0.0,351.0,967.5
2022-01-04 00:00:00+00:00,241.25,0.0,53.75,0.0,1791.0,0.0,328.0,824.75
2022-01-04 01:00:00+00:00,105.75,0.0,25.0,0.0,1619.0,0.0,295.0,609.25
2022-01-04 02:00:00+00:00,76.0,0.0,3.0,0.0,1522.0,0.0,256.0,523.5
2022-01-04 03:00:00+00:00,184.25,0.0,4.5,0.0,1571.0,0.0,259.0,646.25
2022-01-04 04:00:00+00:00,358.25,0.0,0.0,0.0,1996.0,0.0,332.0,940.25
2022-01-04 05:00:00+00:00,650.75,0.0,0.0,0.0,2073.0,0.0,316.0,1248.0
2022-01-04 06:00:00+00:00,795.75,0.0,0.0,0.0,2009.0,0.0,235.0,1356.75
2022-01-04 07:00:00+00:00,752.25,0.0,0.0,0.0,2013.0,0.0,207.0,1307.25
2022-01-04 08:00:00+00:00,682.5,0.0,0.0,0.0,1863.0,0.0,177.0,1192.5
2022-01-04 09:00:00+00:00,715.0,0.0,0.0,0.0,1810.0,0.0,175.0,1211.25
2022-01-04 10:00:00+00:00,625.75,0.0,0.0,0.0,1716.0,0.0,194.0,1103.25
2022-01-04 11:00:00+00:00,736.25,0.0,0.0,0.0,1738.0,0.0,196.0,1219.75
2022-01-04 12:00:00+00:00,831.0,0.0,0.0,2.0,1716.0,0.0,199.0,1310.25
2022-01-04 13:00:00+00:00,939.0,0.0,0.0,1.0,1620.0,0.0,190.0,1391.75
2022-01-04 14:00:00+00:00,954.75,0.0,0.0,21.0,1550.0,0.0,196.0,1396.5
2022-01-04 15:00:00+00:00,1122.0,0.0,0.0,0.0,1662.0,0.0,191.0,1585.25
2022-01-04 16:00:00+00:00,1057.5,0.0,0.0,0.0,1737.0,0.0,216.0,1545.75
2022-01-04 17:00:00+00:00,876.5,0.0,0.0,0.0,1835.0,0.0,251.0,1398.0
2022-01-04 18:00:00+00:00,901.25,0.0,0.0,0.0,1805.0,0.0,247.0,1414.25
2022-01-04 19:00:00+00:00,719.75,0.0,26.5,0.0,1736.0,0.0,280.0,1250.25
2022-01-04 20:00:00+00:00,536.5,0.0,89.0,0.0,1711.0,0.0,316.0,1132.25
2022-01-04 21:00:00+00:00,369.75,0.0,86.0,0.0,1731.0,0.0,354.0,977.0
2022-01-04 22:00:00+00:00,258.5,0.0,73.0,0.0,1632.0,0.0,411.0,842.25
2022-01-04 23:00:00+00:00,24.75,0.0,16.0,0.0,1714.0,0.0,479.0,589.0
2022-01-05 00:00:00+00:00,0.0,0.0,31.0,0.0,1400.0,0.0,529.0,513.25
2022-01-05 01:00:00+00:00,0.0,0.0,10.25,0.0,1277.0,0.0,513.0,457.75
2022-01-05 02:00:00+00:00,0.0,0.0,0.25,0.0,1186.0,0.0,468.0,413.75
2022-01-05 03:00:00+00:00,0.0,0.0,0.0,1.0,1192.0,0.0,451.0,411.0
2022-01-05 04:00:00+00:00,264.25,0.0,0.0,0.0,1542.0,0.0,392.0,747.75
2022-01-05 05:00:00+00:00,579.0,0.0,0.25,0.0,1669.0,0.0,368.0,1088.5
2022-01-05 06:00:00+00:00,469.5,0.0,20.75,46.0,1540.0,0.0,419.0,991.5
2022-01-05 07:00:00+00:00,392.0,0.0,61.5,51.0,1586.0,0.0,439.0,972.5
2022-01-05 08:00:00+00:00,363.75,0.0,146.0,113.0,1361.0,0.0,450.0,990.75
2022-01-05 09:00:00+00:00,332.25,0.0,171.75,142.0,1306.0,0.0,457.0,980.25
2022-01-05 10:00:00+00:00,508.5,0.0,167.75,166.0,1217.0,0.0,435.0,1130.75
2022-01-05 11:00:00+00:00,558.75,0.0,185.0,169.0,1189.0,0.0,428.0,1190.25
2022-01-05 12:00:00+00:00,630.75,0.0,160.5,147.0,1200.0,0.0,405.0,1229.25
2022-01-05 13:00:00+00:00,616.75,0.0,132.0,92.0,1413.0,0.0,427.0,1231.75
2022-01-05 14:00:00+00:00,733.0,0.0,63.75,75.0,1489.0,0.0,399.0,1287.5
2022-01-05 15:00:00+00:00,1057.0,0.0,0.0,11.0,1597.0,0.0,345.0,1545.25
2022-01-05 16:00:00+00:00,980.75,0.0,0.0,0.0,1613.0,0.0,370.0,1476.5
2022-01-05 17:00:00+00:00,945.0,0.0,0.25,0.0,1586.0,0.0,374.0,1435.25
2022-01-05 18:00:00+00:00,797.75,0.0,10.25,0.0,1596.0,0.0,423.0,1312.75
2022-01-05 19:00:00+00:00,663.75,0.0,24.25,0.0,1476.0,0.0,451.0,1169.75
2022-01-05 20:00:00+00:00,591.75,0.0,81.0,0.0,1344.0,0.0,444.0,1119.75
2022-01-05 21:00:00+00:00,435.5,0.0,40.25,0.0,1423.0,0.0,490.0,954.0
2022-01-05 22:00:00+00:00,345.25,0.0,165.25,0.0,1219.0,0.0,500.0,940.25
2022-01-05 23:00:00+00:00,280.25,0.0,72.25,0.0,1276.0,0.0,507.0,798.25
2022-01-06 00:00:00+00:00,189.0,0.0,51.25,0.0,1216.0,0.0,501.0,669.5
2022-01-06 01:00:00+00:00,117.75,0.0,61.75,0.0,1047.0,0.0,461.0,556.5
2022-01-06 02:00:00+00:00,33.5,0.0,14.75,0.0,1059.0,0.0,442.0,423.5
2022-01-06 03:00:00+00:00,52.0,0.0,3.75,1.0,1165.0,0.0,448.0,459.25
2022-01-06 04:00:00+00:00,268.25,0.0,0.75,30.0,1074.0,0.0,412.0,648.0
2022-01-06 05:00:00+00:00,514.75,0.0,5.75,101.0,1127.0,0.0,473.0,945.75
2022-01-06 06:00:00+00:00,685.25,28.0,6.0,144.0,1076.0,0.0,485.0,1124.5
2022-01-06 07:00:00+00:00,475.5,191.0,40.5,224.0,972.0,0.0,524.0,993.75
2022-01-06 08:00:00+00:00,316.25,137.0,185.0,227.0,892.0,0.0,553.0,953.5
2022-01-06 09:00:00+00:00,200.75,75.0,216.75,200.0,871.0,0.0,578.0,848.5
2022-01-06 10:00:00+00:00,307.5,5.0,172.0,147.0,913.0,0.0,552.0,883.75
2022-01-06 11:00:00+00:00,442.25,0.0,128.5,90.0,1037.0,0.0,550.0,990.0
2022-01-06 12:00:00+00:00,373.0,0.0,185.75,133.0,909.0,0.0,542.0,954.75
2022-01-06 13:00:00+00:00,456.0,14.0,144.0,124.0,915.0,0.0,528.0,995.25
2022-01-06 14:00:00+00:00,265.25,215.0,216.75,209.0,836.0,0.0,543.0,932.75
2022-01-06 15:00:00+00:00,222.0,276.0,205.25,211.0,1028.0,0.0,570.0,948.5
2022-01-06 16:00:00+00:00,230.75,168.0,168.0,167.0,1217.0,0.0,584.0,932.75
2022-01-06 17:00:00+00:00,303.5,34.0,74.5,128.0,1402.0,0.0,559.0,908.75
2022-01-06 18:00:00+00:00,313.75,4.0,64.5,132.0,1403.0,0.0,577.0,907.25
2022-01-06 19:00:00+00:00,428.75,0.0,8.25,10.0,1573.0,0.0,579.0,977.5
2022-01-06 20:00:00+00:00,284.5,0.0,23.25,1.0,1583.0,0.0,619.0,858.5
2022-01-06 21:00:00+00:00,317.0,0.0,0.0,0.0,1848.0,0.0,676.0,948.0
2022-01-06 22:00:00+00:00,141.0,0.0,0.0,0.0,1799.0,0.0,678.0,760.25
2022-01-06 23:00:00+00:00,29.0,0.0,1.25,0.0,1733.0,0.0,614.0,617.0
2022-01-07 00:00:00+00:00,0.0,0.0,18.25,1.0,1603.0,0.0,632.0,577.25
2022-01-07 01:00:00+00:00,0.0,0.0,1.5,0.0,1538.0,0.0,585.0,532.25
2022-01-07 02:00:00+00:00,0.0,0.0,0.0,2.0,1554.0,0.0,577.0,533.25
2022-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,1727.0,0.0,591.0,579.5
2022-01-07 04:00:00+00:00,57.75,0.0,0.0,0.0,2020.0,0.0,596.0,711.75
2022-01-07 05:00:00+00:00,372.25,0.0,0.0,5.0,2052.0,0.0,595.0,1035.25
2022-01-07 06:00:00+00:00,711.0,0.0,0.0,0.0,2018.0,0.0,558.0,1355.0
2022-01-07 07:00:00+00:00,640.75,0.0,0.0,0.0,2085.0,0.0,533.0,1295.25
2022-01-07 08:00:00+00:00,528.25,0.0,0.0,0.0,1953.0,0.0,490.0,1139.0
2022-01-07 09:00:00+00:00,403.0,0.0,0.0,0.0,1848.0,0.0,468.0,982.0
2022-01-07 10:00:00+00:00,265.0,0.0,0.0,0.0,1835.0,0.0,453.0,837.0
2022-01-07 11:00:00+00:00,291.0,0.0,0.0,0.0,1795.0,0.0,426.0,846.25
2022-01-07 12:00:00+00:00,405.5,0.0,0.0,0.0,1730.0,0.0,411.0,940.75
2022-01-07 13:00:00+00:00,527.0,0.0,0.0,0.0,1920.0,0.0,478.0,1126.5
2022-01-07 14:00:00+00:00,728.75,0.0,0.0,0.0,2048.0,0.0,502.0,1366.25
2022-01-07 15:00:00+00:00,847.0,0.0,0.0,0.0,2065.0,0.0,519.0,1493.0
2022-01-07 16:00:00+00:00,945.25,0.0,0.0,0.0,1931.0,0.0,514.0,1556.5
2022-01-07 17:00:00+00:00,899.25,0.0,0.0,0.0,1876.0,0.0,533.0,1501.5
2022-01-07 18:00:00+00:00,772.0,0.0,0.25,0.0,1774.0,0.0,557.0,1355.0
2022-01-07 19:00:00+00:00,638.0,0.0,21.0,0.0,1591.0,0.0,578.0,1201.25
2022-01-07 20:00:00+00:00,408.25,0.0,66.5,0.0,1702.0,0.0,612.0,1053.25
2022-01-07 21:00:00+00:00,390.5,0.0,17.0,0.0,1778.0,0.0,653.0,1015.25
2022-01-07 22:00:00+00:00,145.25,0.0,92.5,0.0,1751.0,0.0,659.0,840.25
2022-01-07 23:00:00+00:00,143.5,0.0,124.5,0.0,1826.0,0.0,579.0,869.25
2022-01-08 00:00:00+00:00,2.75,0.0,124.75,0.0,1971.0,0.0,609.0,772.5
2022-01-08 01:00:00+00:00,0.0,0.0,103.75,0.0,1864.0,0.0,584.0,715.75
2022-01-08 02:00:00+00:00,0.0,0.0,90.0,0.0,1814.0,0.0,572.0,686.5
2022-01-08 03:00:00+00:00,0.0,0.0,72.5,0.0,1836.0,0.0,574.0,675.0
2022-01-08 04:00:00+00:00,0.0,0.0,51.75,0.0,1876.0,0.0,563.0,661.5
2022-01-08 05:00:00+00:00,127.0,0.0,63.25,0.0,1761.0,0.0,503.0,756.25
2022-01-08 06:00:00+00:00,377.25,0.0,3.5,0.0,1897.0,0.0,491.0,977.75
2022-01-08 07:00:00+00:00,583.0,0.0,0.5,0.0,1894.0,0.0,440.0,1167.0
2022-01-08 08:00:00+00:00,569.75,0.0,0.0,0.0,1896.0,0.0,464.0,1159.75
2022-01-08 09:00:00+00:00,543.75,0.0,0.0,0.0,1923.0,0.0,467.0,1141.25
2022-01-08 10:00:00+00:00,715.75,0.0,0.0,0.0,1848.0,0.0,442.0,1288.25
2022-01-08 11:00:00+00:00,752.25,0.0,0.0,0.0,1797.0,0.0,431.0,1309.25
2022-01-08 12:00:00+00:00,978.0,0.0,0.0,0.0,1563.0,0.0,365.0,1460.0
2022-01-08 13:00:00+00:00,948.5,0.0,0.0,0.0,1620.0,0.0,369.0,1445.75
2022-01-08 14:00:00+00:00,914.25,0.0,0.0,0.0,1706.0,0.0,374.0,1434.25
2022-01-08 15:00:00+00:00,1024.75,0.0,0.0,0.0,1661.0,0.0,379.0,1534.75
2022-01-08 16:00:00+00:00,1082.25,0.0,0.0,0.0,1725.0,0.0,381.0,1608.75
2022-01-08 17:00:00+00:00,1096.75,0.0,0.0,0.0,1758.0,0.0,387.0,1633.0
2022-01-08 18:00:00+00:00,1045.0,0.0,1.0,0.0,1754.0,0.0,387.0,1581.25
2022-01-08 19:00:00+00:00,998.75,0.0,7.75,0.0,1744.0,0.0,376.0,1536.5
2022-01-08 20:00:00+00:00,792.5,0.0,16.25,0.0,1825.0,0.0,390.0,1362.5
2022-01-08 21:00:00+00:00,464.0,0.0,20.5,0.0,1825.0,0.0,432.0,1048.75
2022-01-08 22:00:00+00:00,238.25,0.0,40.0,0.0,1905.0,0.0,495.0,878.25
2022-01-08 23:00:00+00:00,426.75,0.0,3.5,0.0,1858.0,0.0,483.0,1015.5
2022-01-09 00:00:00+00:00,396.25,0.0,6.25,0.0,1656.0,0.0,486.0,938.0
2022-01-09 01:00:00+00:00,434.75,0.0,0.5,0.0,1546.0,0.0,467.0,938.5
2022-01-09 02:00:00+00:00,568.75,0.0,0.0,0.0,1551.0,0.0,452.0,1069.5
2022-01-09 03:00:00+00:00,653.25,0.0,0.0,0.0,1531.0,0.0,439.0,1145.75
2022-01-09 04:00:00+00:00,731.5,0.0,0.0,0.0,1500.0,0.0,428.0,1213.5
2022-01-09 05:00:00+00:00,844.5,0.0,0.0,0.0,1585.0,0.0,426.0,1347.25
2022-01-09 06:00:00+00:00,769.0,0.0,0.25,0.0,1655.0,0.0,445.0,1294.25
2022-01-09 07:00:00+00:00,797.75,0.0,0.0,0.0,1792.0,0.0,451.0,1358.5
2022-01-09 08:00:00+00:00,740.0,0.0,0.0,0.0,1930.0,0.0,500.0,1347.5
2022-01-09 09:00:00+00:00,630.75,0.0,0.0,0.0,2112.0,0.0,556.0,1297.75
2022-01-09 10:00:00+00:00,594.0,0.0,0.0,0.0,1982.0,0.0,561.0,1229.75
2022-01-09 11:00:00+00:00,616.75,0.0,0.0,0.0,2052.0,0.0,530.0,1262.25
2022-01-09 12:00:00+00:00,503.5,0.0,0.0,0.0,2122.0,0.0,514.0,1162.5
2022-01-09 13:00:00+00:00,547.75,0.0,0.0,0.0,2155.0,0.0,492.0,1209.5
2022-01-09 14:00:00+00:00,668.25,0.0,0.0,0.0,2212.0,0.0,463.0,1337.0
2022-01-09 15:00:00+00:00,835.5,0.0,0.0,0.0,2303.0,0.0,438.0,1520.75
2022-01-09 16:00:00+00:00,770.25,0.0,0.0,0.0,2353.0,0.0,462.0,1474.0
2022-01-09 17:00:00+00:00,684.75,0.0,0.0,0.0,2265.0,0.0,476.0,1370.0
2022-01-09 18:00:00+00:00,618.0,0.0,0.0,0.0,2247.0,0.0,509.0,1307.0
2022-01-09 19:00:00+00:00,539.0,0.0,0.0,0.0,2145.0,0.0,531.0,1208.0
2022-01-09 20:00:00+00:00,385.5,0.0,0.0,0.0,1985.0,0.0,560.0,1021.75
2022-01-09 21:00:00+00:00,118.0,0.0,17.75,0.0,1758.0,0.0,556.0,714.25
2022-01-09 22:00:00+00:00,6.5,0.0,84.5,0.0,1430.0,0.0,518.0,578.0
2022-01-09 23:00:00+00:00,0.0,0.0,46.75,0.0,1548.0,0.0,575.0,577.5
2022-01-10 00:00:00+00:00,0.0,0.0,38.5,0.0,1457.0,0.0,566.0,544.25
2022-01-10 01:00:00+00:00,0.0,0.0,70.75,0.0,1205.0,0.0,535.0,505.75
2022-01-10 02:00:00+00:00,0.0,0.0,34.0,0.0,1189.0,0.0,521.0,461.5
2022-01-10 03:00:00+00:00,0.0,0.0,7.0,3.0,1334.0,0.0,515.0,470.0
2022-01-10 04:00:00+00:00,0.0,0.0,2.25,46.0,1392.0,0.0,522.0,492.25
2022-01-10 05:00:00+00:00,156.25,0.0,87.75,158.0,1103.0,0.0,451.0,672.0
2022-01-10 06:00:00+00:00,417.75,3.0,19.5,120.0,1241.0,0.0,429.0,885.5
2022-01-10 07:00:00+00:00,215.5,41.0,89.25,193.0,1195.0,0.0,461.0,777.25
2022-01-10 08:00:00+00:00,192.25,81.0,86.5,187.0,1001.0,0.0,437.0,705.25
2022-01-10 09:00:00+00:00,62.75,61.0,104.5,172.0,916.0,0.0,442.0,565.0
2022-01-10 10:00:00+00:00,43.0,36.0,103.25,158.0,866.0,0.0,433.0,519.5
2022-01-10 11:00:00+00:00,33.75,50.0,89.25,151.0,831.0,0.0,431.0,488.75
2022-01-10 12:00:00+00:00,88.75,177.0,135.25,203.0,608.0,0.0,400.0,571.0
2022-01-10 13:00:00+00:00,143.5,209.0,176.5,226.0,626.0,0.0,412.0,688.25
2022-01-10 14:00:00+00:00,337.5,405.0,192.75,294.0,518.0,0.0,401.0,934.75
2022-01-10 15:00:00+00:00,529.0,410.0,203.0,283.0,627.0,0.0,415.0,1165.75
2022-01-10 16:00:00+00:00,536.25,403.0,265.75,273.0,580.0,0.0,444.0,1227.0
2022-01-10 17:00:00+00:00,575.25,211.0,242.5,220.0,751.0,0.0,470.0,1230.75
2022-01-10 18:00:00+00:00,626.75,80.0,250.25,167.0,773.0,0.0,483.0,1252.75
2022-01-10 19:00:00+00:00,652.0,0.0,206.25,65.0,997.0,0.0,502.0,1249.25
2022-01-10 20:00:00+00:00,593.75,0.0,205.5,3.0,1073.0,0.0,510.0,1195.75
2022-01-10 21:00:00+00:00,550.75,0.0,104.25,0.0,1205.0,0.0,509.0,1083.5
2022-01-10 22:00:00+00:00,443.75,0.0,149.25,0.0,1271.0,0.0,562.0,1051.25
2022-01-10 23:00:00+00:00,227.75,0.0,138.25,0.0,1195.0,0.0,567.0,806.5
2022-01-11 00:00:00+00:00,75.5,0.0,164.25,0.0,870.0,0.0,559.0,597.0
2022-01-11 01:00:00+00:00,69.75,0.0,140.0,0.0,843.0,0.0,549.0,557.75
2022-01-11 02:00:00+00:00,72.0,0.0,92.5,0.0,807.0,0.0,534.0,499.75
2022-01-11 03:00:00+00:00,163.75,0.0,61.5,1.0,814.0,0.0,518.0,558.5
2022-01-11 04:00:00+00:00,190.5,0.0,65.75,48.0,851.0,0.0,483.0,601.75
2022-01-11 05:00:00+00:00,339.5,8.0,259.75,250.0,589.0,0.0,509.0,938.25
2022-01-11 06:00:00+00:00,337.0,256.0,346.0,361.0,417.0,0.0,505.0,1067.75
2022-01-11 07:00:00+00:00,324.0,335.0,376.0,370.0,273.0,0.0,491.0,1067.25
2022-01-11 08:00:00+00:00,135.25,250.0,406.25,313.0,164.0,0.0,491.0,846.0
2022-01-11 09:00:00+00:00,88.75,101.0,328.25,275.0,298.0,0.0,493.0,708.75
2022-01-11 10:00:00+00:00,65.25,102.0,334.5,278.0,209.0,0.0,480.0,667.0
2022-01-11 11:00:00+00:00,104.75,202.0,300.5,289.0,98.0,0.0,445.0,663.75
2022-01-11 12:00:00+00:00,139.0,234.0,352.25,299.0,78.0,0.0,443.0,754.75
2022-01-11 13:00:00+00:00,214.75,286.0,308.75,338.0,245.0,0.0,463.0,856.5
2022-01-11 14:00:00+00:00,341.75,448.0,350.75,388.0,263.0,0.0,470.0,1084.75
2022-01-11 15:00:00+00:00,536.5,447.0,336.0,402.0,357.0,0.0,465.0,1290.25
2022-01-11 16:00:00+00:00,460.25,372.0,364.0,374.0,508.0,0.0,495.0,1261.5
2022-01-11 17:00:00+00:00,367.5,371.0,354.25,359.0,531.0,0.0,505.0,1163.25
2022-01-11 18:00:00+00:00,362.0,298.0,366.75,326.0,551.0,0.0,519.0,1152.25
2022-01-11 19:00:00+00:00,324.75,167.0,356.0,298.0,567.0,0.0,531.0,1071.5
2022-01-11 20:00:00+00:00,231.5,3.0,342.75,165.0,856.0,0.0,567.0,972.0
2022-01-11 21:00:00+00:00,203.75,0.0,215.5,104.0,972.0,0.0,541.0,823.5
2022-01-11 22:00:00+00:00,176.75,0.0,202.5,14.0,1017.0,0.0,556.0,776.0
2022-01-11 23:00:00+00:00,98.5,0.0,197.25,0.0,982.0,0.0,515.0,670.0
2022-01-12 00:00:00+00:00,7.25,0.0,215.5,22.0,799.0,0.0,517.0,557.25
2022-01-12 01:00:00+00:00,0.0,0.0,167.75,40.0,751.0,0.0,498.0,490.0
2022-01-12 02:00:00+00:00,0.75,0.0,165.5,47.0,806.0,0.0,504.0,505.5
2022-01-12 03:00:00+00:00,0.0,0.0,163.5,76.0,859.0,0.0,491.0,520.0
2022-01-12 04:00:00+00:00,0.75,0.0,180.75,150.0,828.0,0.0,464.0,542.0
2022-01-12 05:00:00+00:00,125.25,49.0,291.5,319.0,757.0,0.0,513.0,826.25
2022-01-12 06:00:00+00:00,235.75,174.0,344.0,329.0,805.0,0.0,508.0,1033.75
2022-01-12 07:00:00+00:00,224.0,146.0,322.0,284.0,799.0,0.0,482.0,973.75
2022-01-12 08:00:00+00:00,17.75,83.0,344.75,248.0,583.0,0.0,474.0,709.5
2022-01-12 09:00:00+00:00,0.0,16.0,361.25,227.0,506.0,0.0,484.0,669.5
2022-01-12 10:00:00+00:00,0.0,9.0,341.25,239.0,468.0,0.0,479.0,640.0
2022-01-12 11:00:00+00:00,0.0,16.0,344.0,249.0,462.0,0.0,470.0,643.25
2022-01-12 12:00:00+00:00,0.0,23.0,343.75,271.0,503.0,0.0,475.0,661.75
