,AT,BE,CZ,DK,FR,LU,NL,NO,PL,SE,CH,sum
2023-01-01 16:00:00+00:00,506.25,271.25,181.0,360.25,2537.0,0.0,0.0,0.0,0.0,0.0,1499.0,3316.25
2023-01-01 17:00:00+00:00,555.0,961.0,159.0,372.25,2539.0,0.0,0.0,0.0,0.0,56.0,1321.75,3898.5
2023-01-01 18:00:00+00:00,465.75,3.25,204.0,387.0,2510.0,0.0,0.0,0.0,0.0,285.0,1191.25,2797.0
2023-01-01 19:00:00+00:00,492.75,321.75,109.0,394.5,2656.0,0.0,0.0,0.0,0.0,304.0,954.5,2930.75
2023-01-01 20:00:00+00:00,541.5,170.75,25.0,403.0,2668.0,0.0,0.0,0.0,0.0,27.0,705.75,2501.0
2023-01-01 21:00:00+00:00,472.5,699.5,172.0,425.25,2615.0,0.0,0.0,0.0,0.0,0.0,602.25,2896.25
2023-01-01 22:00:00+00:00,426.25,0.0,380.0,459.75,2649.0,0.0,0.0,0.0,0.0,0.0,617.25,2260.5
2023-01-01 23:00:00+00:00,548.5,0.0,759.0,514.0,3198.0,43.25,45.75,0.0,0.0,0.0,306.0,2446.75
2023-01-02 00:00:00+00:00,664.75,83.75,1058.0,420.0,2798.0,5.75,656.5,0.0,0.0,0.0,116.0,2910.75
2023-01-02 01:00:00+00:00,608.0,523.5,1246.0,206.75,2133.0,0.0,1075.25,0.0,0.0,0.0,0.0,3258.25
2023-01-02 02:00:00+00:00,581.75,362.0,1208.0,0.0,2392.0,0.0,898.75,0.0,0.0,0.0,59.25,2801.75
2023-01-02 03:00:00+00:00,586.5,207.0,728.0,0.0,2486.0,0.0,734.0,0.0,0.0,0.0,44.0,2375.0
2023-01-02 04:00:00+00:00,516.5,0.0,790.0,0.0,2709.0,10.75,524.5,0.0,0.0,0.0,360.5,2287.0
2023-01-02 05:00:00+00:00,619.5,210.75,394.0,0.0,2597.0,0.0,79.25,0.0,0.0,0.0,584.25,2241.5
2023-01-02 06:00:00+00:00,589.5,0.0,445.0,0.25,2279.0,0.0,0.0,0.0,0.0,0.0,623.5,1894.25
2023-01-02 07:00:00+00:00,477.25,0.0,525.0,53.5,2196.0,0.0,0.0,0.0,0.0,0.0,951.5,2162.5
2023-01-02 08:00:00+00:00,209.5,0.0,399.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,562.5,1272.0
2023-01-02 09:00:00+00:00,45.75,0.0,389.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,151.75,579.75
2023-01-02 10:00:00+00:00,31.75,0.0,322.0,56.0,876.0,0.0,0.0,0.0,0.0,0.0,38.5,425.75
2023-01-02 11:00:00+00:00,34.5,46.75,338.0,0.0,1241.0,0.0,0.0,0.0,0.0,0.0,284.5,760.5
2023-01-02 12:00:00+00:00,51.75,0.0,278.0,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,568.0,1153.0
2023-01-02 13:00:00+00:00,79.25,0.0,312.0,0.0,1886.0,0.0,0.0,0.0,0.0,0.0,454.0,1082.75
2023-01-02 14:00:00+00:00,217.5,163.5,276.0,0.0,1984.0,0.0,0.0,0.0,0.0,0.0,933.5,1879.5
2023-01-02 15:00:00+00:00,163.25,0.0,552.0,0.0,2157.0,0.0,0.0,0.0,0.0,0.0,715.5,1556.0
2023-01-02 16:00:00+00:00,217.25,0.0,577.0,0.25,1226.0,0.0,0.0,0.5,0.0,0.0,495.5,1164.25
2023-01-02 17:00:00+00:00,193.0,0.0,728.0,74.0,58.0,0.0,0.0,246.25,0.0,0.0,242.25,952.0
2023-01-02 18:00:00+00:00,242.75,0.0,701.0,400.25,0.0,0.0,0.0,767.25,0.0,0.0,242.0,1827.5
2023-01-02 19:00:00+00:00,427.0,0.0,969.0,409.75,0.0,0.0,0.0,722.75,0.0,0.0,212.5,2014.25
2023-01-02 20:00:00+00:00,325.25,182.75,1030.0,369.75,0.0,0.0,0.0,151.0,0.0,0.0,30.25,1316.5
2023-01-02 21:00:00+00:00,115.5,346.75,948.0,374.0,3.0,0.0,0.0,0.0,0.0,148.0,0.5,1111.5
2023-01-02 22:00:00+00:00,315.0,0.0,1274.0,403.5,0.0,0.0,0.0,0.0,0.0,548.0,25.0,1199.0
2023-01-02 23:00:00+00:00,370.0,0.0,1560.0,352.25,0.0,0.0,0.0,0.0,2.0,617.0,1.25,1268.25
2023-01-03 00:00:00+00:00,422.0,0.0,1599.0,349.5,0.0,0.0,0.0,0.0,37.0,617.0,6.75,1341.5
2023-01-03 01:00:00+00:00,363.75,0.0,1471.0,348.0,330.0,0.0,0.0,0.0,47.0,617.0,0.0,1328.0
2023-01-03 02:00:00+00:00,295.5,0.0,1365.0,356.25,922.0,0.0,0.0,0.0,0.0,617.0,0.0,1377.75
2023-01-03 03:00:00+00:00,152.5,0.0,1286.0,356.0,1438.0,0.0,0.0,0.0,5.0,617.0,0.0,1345.0
2023-01-03 04:00:00+00:00,160.25,0.0,1159.0,374.25,1742.0,0.0,0.0,0.0,0.0,617.0,0.0,1414.0
2023-01-03 05:00:00+00:00,142.25,72.0,617.0,1134.5,2147.0,0.0,0.0,5.5,0.0,617.0,2.25,2201.75
2023-01-03 06:00:00+00:00,188.25,14.25,715.0,1656.0,1729.0,0.0,0.0,127.25,0.0,617.0,55.0,2806.0
2023-01-03 07:00:00+00:00,226.25,0.0,742.0,836.25,2300.0,0.0,0.0,246.25,0.0,617.0,185.75,2409.25
2023-01-03 08:00:00+00:00,74.5,114.5,801.0,192.25,2152.0,0.0,0.0,10.25,0.0,312.0,1.75,1209.5
2023-01-03 09:00:00+00:00,73.25,0.0,882.0,442.25,2198.0,0.0,0.0,0.0,0.0,24.0,2.75,1294.25
2023-01-03 10:00:00+00:00,44.0,0.0,846.0,464.75,1980.0,0.0,0.0,1.25,0.0,0.0,0.0,1216.5
2023-01-03 11:00:00+00:00,35.5,276.75,577.0,547.0,2408.0,0.0,0.0,27.0,0.0,0.0,0.0,1632.5
2023-01-03 12:00:00+00:00,82.75,230.75,375.0,71.5,2782.0,0.0,59.5,30.25,0.0,0.0,0.0,1264.0
2023-01-03 13:00:00+00:00,112.5,826.5,315.0,545.75,3023.0,0.0,53.25,1.25,0.0,0.0,0.0,2373.75
2023-01-03 14:00:00+00:00,142.0,811.0,323.0,581.5,3451.0,0.0,361.25,6.75,0.0,0.0,108.5,2954.5
2023-01-03 15:00:00+00:00,226.25,409.25,344.0,584.25,3885.0,0.0,767.25,140.0,0.0,0.0,368.25,3552.5
2023-01-03 16:00:00+00:00,95.75,0.0,447.0,412.75,2970.0,0.0,953.0,5.75,0.0,0.0,2.25,2323.75
2023-01-03 17:00:00+00:00,52.5,0.0,542.0,313.0,2361.0,0.0,1016.5,13.5,0.0,0.0,0.0,2121.25
2023-01-03 18:00:00+00:00,66.0,345.5,483.0,202.0,2175.0,0.0,922.5,287.75,0.0,0.0,0.0,2488.25
2023-01-03 19:00:00+00:00,36.25,246.5,399.0,164.5,1419.0,0.0,738.75,71.75,0.0,0.0,0.0,1712.25
2023-01-03 20:00:00+00:00,162.5,0.0,488.0,0.0,1793.0,0.0,1159.0,0.0,0.0,0.0,0.0,1891.75
2023-01-03 21:00:00+00:00,86.25,0.0,663.0,0.0,1256.0,0.0,1827.25,0.0,0.0,0.0,0.0,2393.25
2023-01-03 22:00:00+00:00,104.25,0.0,661.0,0.0,960.0,0.0,2117.5,0.0,0.0,0.0,0.0,2627.0
2023-01-03 23:00:00+00:00,45.25,0.0,573.0,0.0,1317.0,0.0,2958.0,0.0,0.0,0.0,0.0,3475.75
2023-01-04 00:00:00+00:00,159.0,0.0,340.0,0.0,1309.0,0.0,2924.25,0.0,0.0,0.0,0.0,3495.5
2023-01-04 01:00:00+00:00,225.5,274.25,190.0,0.0,1366.0,0.0,2795.5,0.0,0.0,0.0,0.0,3684.25
2023-01-04 02:00:00+00:00,313.5,551.25,176.0,0.0,1848.0,0.0,2956.75,0.0,0.0,0.0,0.0,4327.5
2023-01-04 03:00:00+00:00,361.75,788.0,194.0,0.0,2030.0,1.0,2847.0,0.0,0.0,0.0,0.0,4553.75
2023-01-04 04:00:00+00:00,136.25,13.0,245.0,0.0,1492.0,1.25,2881.0,0.0,0.0,0.0,0.0,3465.75
2023-01-04 05:00:00+00:00,41.75,0.0,180.0,0.0,780.0,0.0,2015.5,0.0,0.0,0.0,0.0,2297.25
2023-01-04 06:00:00+00:00,41.25,0.0,162.0,0.0,645.0,0.0,1581.0,0.0,0.0,0.0,0.0,1824.0
2023-01-04 07:00:00+00:00,35.0,0.0,143.0,0.0,470.0,0.0,1098.75,0.0,0.0,0.0,0.0,1287.0
2023-01-04 08:00:00+00:00,35.5,0.0,177.0,0.0,360.0,0.0,376.75,0.0,0.0,0.0,0.0,546.5
2023-01-04 09:00:00+00:00,38.5,0.0,367.0,0.0,592.0,0.0,444.25,0.0,0.0,0.0,0.0,722.5
2023-01-04 10:00:00+00:00,36.5,0.0,438.0,0.0,535.0,0.0,518.25,0.0,0.0,0.0,0.0,798.0
2023-01-04 11:00:00+00:00,29.75,0.0,522.0,0.0,545.0,0.0,237.25,0.0,0.0,0.0,0.0,533.75
2023-01-04 12:00:00+00:00,57.0,0.0,439.0,0.0,799.0,0.0,477.5,0.0,0.0,0.0,0.0,844.0
2023-01-04 13:00:00+00:00,63.75,0.0,499.0,0.0,785.0,0.0,607.75,0.0,0.0,0.0,0.0,992.5
2023-01-04 14:00:00+00:00,65.75,0.0,538.0,0.0,862.0,0.0,387.25,0.0,0.0,0.0,0.0,803.0
2023-01-04 15:00:00+00:00,68.25,0.0,563.0,0.0,674.0,0.0,152.75,0.0,0.0,0.0,0.0,530.25
2023-01-04 16:00:00+00:00,49.25,0.0,521.0,0.0,398.0,0.0,100.25,0.0,0.0,0.0,0.0,379.25
2023-01-04 17:00:00+00:00,76.25,0.0,612.0,0.0,311.0,0.0,224.0,0.0,0.0,0.0,0.0,531.0
2023-01-04 18:00:00+00:00,80.25,0.0,708.0,0.0,345.0,0.0,307.25,0.0,0.0,0.0,0.0,650.75
2023-01-04 19:00:00+00:00,149.75,0.0,815.0,0.0,387.0,0.0,116.5,0.0,0.0,0.0,0.0,566.75
2023-01-04 20:00:00+00:00,108.75,0.0,899.0,0.0,425.0,0.0,376.0,0.0,0.0,0.0,0.0,815.75
2023-01-04 21:00:00+00:00,93.5,0.0,928.0,0.0,381.0,0.0,22.25,0.0,0.0,0.0,0.0,443.0
2023-01-04 22:00:00+00:00,61.5,0.0,798.0,0.0,554.0,0.0,383.0,0.0,0.0,0.0,0.0,782.5
2023-01-04 23:00:00+00:00,111.5,0.0,1074.0,0.0,388.0,0.0,518.25,0.0,0.0,0.0,0.0,995.25
2023-01-05 00:00:00+00:00,71.0,0.0,868.0,0.0,315.0,0.0,775.75,0.0,0.0,0.0,0.0,1142.5
2023-01-05 01:00:00+00:00,75.75,0.0,910.0,0.0,298.0,0.0,938.75,0.0,0.0,0.0,0.0,1316.5
2023-01-05 02:00:00+00:00,97.75,0.0,964.0,0.0,353.0,0.0,515.75,0.0,0.0,0.0,0.0,942.75
2023-01-05 03:00:00+00:00,74.5,0.0,852.0,0.0,385.0,0.0,817.25,0.0,0.0,0.0,0.0,1201.0
2023-01-05 04:00:00+00:00,40.25,0.0,776.0,0.0,285.0,0.0,777.25,0.0,0.0,0.0,0.0,1082.75
2023-01-05 05:00:00+00:00,67.25,0.0,786.0,0.0,120.0,0.0,29.25,0.0,0.0,0.0,0.0,323.0
2023-01-05 06:00:00+00:00,253.25,0.0,863.0,1.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,472.75
2023-01-05 07:00:00+00:00,119.25,0.0,960.0,330.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,762.75
2023-01-05 08:00:00+00:00,46.75,0.0,932.0,355.5,0.0,0.0,0.0,0.0,0.0,577.0,0.0,779.5
2023-01-05 09:00:00+00:00,54.0,0.0,951.0,356.5,18.0,0.0,0.0,0.0,0.0,510.0,0.0,780.25
2023-01-05 10:00:00+00:00,43.5,0.0,939.0,353.25,126.0,0.0,0.0,117.75,0.0,343.0,0.0,866.5
2023-01-05 11:00:00+00:00,31.0,0.0,790.0,215.25,866.0,0.0,0.0,22.0,0.0,32.0,0.0,690.25
2023-01-05 12:00:00+00:00,31.25,0.0,729.0,113.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,775.5
2023-01-05 13:00:00+00:00,52.0,206.5,729.0,141.75,2168.0,0.0,170.25,0.0,0.0,0.0,0.0,1294.75
2023-01-05 14:00:00+00:00,68.75,539.75,762.0,473.25,3061.0,0.0,286.25,15.75,0.0,474.0,0.0,2458.0
2023-01-05 15:00:00+00:00,195.0,571.0,719.0,62.5,3736.0,0.0,667.0,146.25,0.0,228.0,366.0,3178.5
2023-01-05 16:00:00+00:00,485.75,746.25,768.0,0.0,3230.0,0.0,1873.5,44.5,0.0,164.0,697.5,4888.0
2023-01-05 17:00:00+00:00,417.5,350.25,864.0,293.75,2598.0,0.0,1850.5,500.75,1.0,170.0,134.75,4455.75
2023-01-05 18:00:00+00:00,406.75,366.5,889.0,652.75,2306.0,0.0,1766.5,984.5,1.0,344.0,0.0,5062.0
2023-01-05 19:00:00+00:00,431.5,466.25,1046.0,839.25,2406.0,0.0,1205.0,599.0,71.0,433.0,0.0,4530.0
2023-01-05 20:00:00+00:00,242.75,609.0,795.0,1176.5,2968.0,0.0,1168.0,408.25,4.0,55.0,0.0,4560.0
2023-01-05 21:00:00+00:00,248.25,627.25,835.0,1432.75,2625.0,0.0,1588.5,184.5,0.0,393.0,0.0,5044.5
2023-01-05 22:00:00+00:00,283.25,918.25,926.0,456.5,2922.0,0.0,2073.75,1.0,79.0,56.0,0.0,4728.5
2023-01-05 23:00:00+00:00,222.75,109.0,1032.0,237.0,1557.0,0.0,2059.25,11.25,229.0,0.0,0.0,3343.75
2023-01-06 00:00:00+00:00,202.25,158.0,891.0,245.5,1325.0,0.0,2035.75,0.0,145.0,0.0,0.0,3231.75
2023-01-06 01:00:00+00:00,176.0,211.25,622.0,496.25,1297.0,0.0,2424.75,32.75,0.0,0.0,0.0,3820.75
2023-01-06 02:00:00+00:00,217.0,404.5,400.0,227.25,2179.0,0.0,2835.5,0.0,0.0,0.0,0.0,4329.0
2023-01-06 03:00:00+00:00,341.0,543.25,183.0,412.25,2365.0,0.0,3402.25,0.0,0.0,0.0,0.0,5335.75
2023-01-06 04:00:00+00:00,420.5,539.5,108.0,368.5,2032.0,0.0,2999.0,0.0,0.0,0.0,0.0,4862.5
2023-01-06 05:00:00+00:00,94.25,0.0,218.0,485.0,968.0,0.0,2648.0,0.0,0.0,0.0,0.0,3523.75
2023-01-06 06:00:00+00:00,31.5,0.0,309.0,396.25,345.0,0.0,1611.25,0.0,0.0,377.0,0.0,2296.75
2023-01-06 07:00:00+00:00,38.5,0.0,519.0,367.0,2.0,0.0,46.25,72.25,0.0,588.0,0.0,801.25
2023-01-06 08:00:00+00:00,34.0,0.0,490.0,380.25,0.0,0.0,0.0,0.0,0.0,617.0,0.0,691.0
2023-01-06 09:00:00+00:00,35.5,0.0,393.0,351.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,621.5
2023-01-06 10:00:00+00:00,43.75,0.0,357.0,351.5,3.0,0.0,0.0,0.0,0.0,548.0,0.0,622.25
2023-01-06 11:00:00+00:00,54.0,0.0,390.0,356.0,61.0,0.0,0.0,0.0,0.0,615.0,0.0,676.5
2023-01-06 12:00:00+00:00,42.25,0.0,438.0,363.75,205.0,0.0,0.0,0.0,0.0,617.0,0.0,721.0
2023-01-06 13:00:00+00:00,34.5,0.0,562.0,377.25,197.0,0.0,0.0,0.0,0.0,617.0,0.0,755.75
2023-01-06 14:00:00+00:00,32.0,0.0,469.0,368.0,879.0,0.0,0.0,68.25,0.0,380.0,0.0,900.25
2023-01-06 15:00:00+00:00,32.5,0.0,514.0,443.75,1227.0,0.0,0.0,633.0,0.0,596.0,0.0,1693.5
2023-01-06 16:00:00+00:00,33.0,0.0,405.0,424.5,1227.0,0.0,0.0,778.0,0.0,617.0,0.0,1797.75
2023-01-06 17:00:00+00:00,31.5,0.0,616.0,1082.5,1000.0,0.0,0.0,793.0,0.0,617.0,0.0,2465.25
2023-01-06 18:00:00+00:00,29.25,0.0,556.0,638.0,1486.0,0.0,0.0,803.25,0.0,617.0,0.0,2135.25
2023-01-06 19:00:00+00:00,96.25,0.0,683.0,722.5,1996.0,0.0,316.75,799.25,0.0,617.0,0.0,2758.75
2023-01-06 20:00:00+00:00,75.75,0.0,878.0,1019.0,1718.0,0.0,978.75,517.25,0.0,617.0,0.0,3394.0
2023-01-06 21:00:00+00:00,37.75,199.5,795.0,1291.0,1407.0,0.0,1190.25,483.5,0.0,617.0,0.0,3906.75
2023-01-06 22:00:00+00:00,95.5,39.75,893.0,1841.25,1695.0,0.0,2368.5,20.5,0.0,617.0,0.0,5166.75
2023-01-06 23:00:00+00:00,83.0,333.5,717.0,1043.75,2521.0,0.0,2920.0,0.0,0.0,617.0,0.0,5344.0
2023-01-07 00:00:00+00:00,135.5,243.25,801.0,782.0,2562.0,0.0,2949.5,0.0,0.0,617.0,0.0,5105.25
2023-01-07 01:00:00+00:00,253.5,796.5,765.0,568.25,2597.0,0.0,3118.75,0.0,0.0,617.0,0.0,5731.75
2023-01-07 02:00:00+00:00,326.0,794.25,531.0,441.25,3041.0,0.0,3456.25,0.0,0.0,617.0,0.0,6065.0
2023-01-07 03:00:00+00:00,335.0,828.25,376.0,384.75,3426.0,0.0,3368.5,0.0,0.0,617.0,0.0,6021.25
2023-01-07 04:00:00+00:00,371.75,837.25,463.0,511.75,3321.0,0.0,3206.75,0.0,0.0,617.0,0.0,6027.75
2023-01-07 05:00:00+00:00,231.75,896.25,373.0,814.25,3027.0,0.0,2397.5,0.0,0.0,617.0,0.0,5344.0
2023-01-07 06:00:00+00:00,182.25,838.25,358.0,1150.5,2831.0,0.0,1775.75,171.5,0.0,617.0,0.0,5069.75
2023-01-07 07:00:00+00:00,210.0,107.0,435.0,1001.0,3223.0,0.0,2306.25,279.75,0.0,617.0,0.0,4972.75
2023-01-07 08:00:00+00:00,127.0,217.5,350.0,695.25,3269.0,0.0,1716.25,0.0,0.0,595.0,0.0,3809.5
2023-01-07 09:00:00+00:00,90.5,288.25,185.0,580.25,3085.0,0.0,1647.75,0.0,0.0,371.0,0.0,3517.0
2023-01-07 10:00:00+00:00,150.5,316.25,32.0,562.0,3507.0,0.0,2254.0,0.0,0.0,232.0,0.0,4225.5
2023-01-07 11:00:00+00:00,180.75,340.5,2.0,569.75,3488.0,0.0,2416.75,0.0,0.0,245.0,0.0,4441.5
2023-01-07 12:00:00+00:00,262.0,383.0,0.0,495.25,3435.0,0.0,2108.5,0.0,0.0,453.0,0.0,4220.75
2023-01-07 13:00:00+00:00,356.25,389.0,0.0,438.75,3514.0,0.0,2078.5,0.0,0.0,609.0,0.0,4293.25
2023-01-07 14:00:00+00:00,596.25,378.0,6.0,410.5,4067.0,0.0,1946.25,0.0,0.0,617.0,127.0,4630.5
2023-01-07 15:00:00+00:00,391.75,307.75,46.0,373.0,4517.0,0.0,1623.75,0.0,0.0,617.0,13.75,4005.0
2023-01-07 16:00:00+00:00,143.25,32.75,167.0,420.0,3832.0,0.0,1100.25,0.0,0.0,617.0,0.0,2850.25
2023-01-07 17:00:00+00:00,94.0,0.0,378.0,487.25,2924.0,0.0,1215.25,0.0,0.0,617.0,0.0,2776.25
2023-01-07 18:00:00+00:00,32.25,0.0,274.0,405.25,2607.0,0.0,1333.0,0.0,0.0,617.0,0.0,2645.0
2023-01-07 19:00:00+00:00,42.5,0.0,336.0,153.0,2477.0,0.0,1496.25,0.0,0.0,617.0,0.0,2549.25
2023-01-07 20:00:00+00:00,102.25,0.0,271.0,0.0,2945.0,0.0,2333.5,0.0,0.0,371.0,0.0,3332.5
2023-01-07 21:00:00+00:00,103.0,0.0,347.0,0.0,2449.0,0.0,2919.0,0.0,0.0,452.0,0.0,3834.0
2023-01-07 22:00:00+00:00,110.75,101.0,377.0,0.0,2083.0,0.0,2850.0,0.0,0.0,608.0,0.0,3828.75
2023-01-07 23:00:00+00:00,274.5,0.0,332.0,0.0,2536.0,0.0,2880.5,0.0,0.0,110.0,0.0,3899.5
2023-01-08 00:00:00+00:00,424.5,376.5,202.0,0.0,2498.0,0.0,2549.75,0.0,0.0,0.0,0.0,4025.75
2023-01-08 01:00:00+00:00,449.25,348.0,181.0,0.0,2415.0,0.0,2254.25,0.0,0.0,0.0,0.0,3700.5
2023-01-08 02:00:00+00:00,477.0,262.0,160.0,0.0,3099.0,0.0,2606.5,0.0,0.0,0.0,0.0,4160.25
2023-01-08 03:00:00+00:00,461.0,357.75,169.0,0.0,3215.0,0.0,2685.25,0.0,0.0,0.0,0.0,4350.0
2023-01-08 04:00:00+00:00,461.75,820.25,156.0,2.25,3197.0,0.0,2584.75,0.0,0.0,0.0,0.0,4707.25
2023-01-08 05:00:00+00:00,439.0,424.25,208.0,80.5,3355.0,0.0,2537.25,0.0,0.0,0.0,0.0,4371.75
2023-01-08 06:00:00+00:00,266.25,411.0,131.0,152.25,3576.0,0.0,2833.75,0.0,0.0,0.0,0.0,4590.0
2023-01-08 07:00:00+00:00,416.75,0.0,164.0,427.75,3943.0,0.0,3069.25,0.0,0.0,474.0,0.0,5059.0
2023-01-08 08:00:00+00:00,272.5,178.5,169.0,450.75,3393.0,0.0,2121.25,0.0,0.0,595.0,0.0,4062.25
2023-01-08 09:00:00+00:00,104.25,428.75,193.0,496.0,2656.0,0.0,1620.75,4.5,0.0,617.0,0.0,3520.75
2023-01-08 10:00:00+00:00,33.0,632.25,261.0,535.5,2104.0,0.0,1287.75,274.75,0.0,617.0,0.0,3508.75
2023-01-08 11:00:00+00:00,52.5,833.0,297.0,532.0,2262.0,0.0,1529.25,82.5,0.0,617.0,0.0,3823.25
2023-01-08 12:00:00+00:00,164.75,953.75,152.0,529.0,2911.0,0.0,1529.25,0.0,0.0,617.0,0.0,4096.75
2023-01-08 13:00:00+00:00,284.0,833.5,157.0,533.75,2940.0,0.0,1104.0,137.5,0.0,617.0,5.5,3826.75
2023-01-08 14:00:00+00:00,288.0,915.5,238.0,797.5,3075.0,0.0,159.75,0.0,0.0,617.0,0.0,3143.25
2023-01-08 15:00:00+00:00,332.25,900.5,353.0,1025.25,3092.0,0.0,10.25,38.0,0.0,617.0,9.0,3330.75
2023-01-08 16:00:00+00:00,264.75,710.5,419.0,809.5,2813.0,0.0,0.0,333.0,0.0,617.0,11.0,3091.0
2023-01-08 17:00:00+00:00,125.5,843.0,438.0,502.5,2581.0,0.0,0.0,162.0,0.0,617.0,0.0,2542.0
2023-01-08 18:00:00+00:00,70.0,333.75,457.0,508.25,2339.0,0.0,141.25,2.25,0.0,617.0,0.0,1908.75
2023-01-08 19:00:00+00:00,46.0,0.0,380.0,507.0,2457.0,0.0,577.25,0.0,0.0,617.0,0.0,1993.75
2023-01-08 20:00:00+00:00,96.25,0.0,434.0,521.0,2809.0,0.0,832.25,0.0,0.0,617.0,0.0,2414.5
2023-01-08 21:00:00+00:00,181.75,896.0,528.0,521.0,2581.0,0.0,0.0,15.75,0.0,617.0,0.0,2546.0
2023-01-08 22:00:00+00:00,317.25,0.0,640.0,531.75,2744.0,0.0,535.0,0.0,0.0,617.0,21.0,2405.25
2023-01-08 23:00:00+00:00,448.75,112.75,659.0,485.5,2840.0,0.0,534.25,0.0,0.0,617.0,39.75,2650.0
2023-01-09 00:00:00+00:00,422.0,305.5,637.0,178.25,3156.0,0.0,892.25,0.0,0.0,110.0,0.0,2773.75
2023-01-09 01:00:00+00:00,365.0,587.0,778.0,0.0,2968.0,0.0,794.25,0.0,1.0,0.0,0.0,2683.0
2023-01-09 02:00:00+00:00,373.0,483.5,712.0,0.0,3288.0,0.0,1214.25,0.0,0.0,0.0,0.0,3070.75
2023-01-09 03:00:00+00:00,308.25,627.75,788.0,0.0,3257.0,0.0,1391.5,0.0,0.0,0.0,0.0,3338.75
2023-01-09 04:00:00+00:00,298.75,723.0,597.0,236.5,3354.0,0.0,1285.75,0.0,0.0,0.0,0.0,3531.75
2023-01-09 05:00:00+00:00,155.5,827.0,362.0,1995.75,3217.0,0.0,988.75,27.25,0.0,180.0,0.0,4934.0
2023-01-09 06:00:00+00:00,60.75,13.25,358.0,2229.75,2734.0,0.0,488.0,604.0,0.0,492.0,0.0,4291.75
2023-01-09 07:00:00+00:00,45.75,34.0,562.0,1617.25,2462.0,0.0,0.0,1177.5,0.0,527.0,0.0,3762.25
2023-01-09 08:00:00+00:00,31.5,0.0,436.0,1330.25,2584.0,0.0,0.0,1092.5,0.0,501.0,0.0,3334.5
2023-01-09 09:00:00+00:00,43.25,0.0,308.0,1543.75,2429.0,0.0,0.0,636.0,0.0,219.0,0.0,2962.0
2023-01-09 10:00:00+00:00,70.75,0.0,333.0,1412.0,2556.0,0.0,0.0,861.75,0.0,191.0,0.0,3114.5
2023-01-09 11:00:00+00:00,207.75,0.0,161.0,949.0,3147.0,0.0,0.0,557.5,0.0,122.0,2.75,2574.5
2023-01-09 12:00:00+00:00,175.5,731.25,200.0,1133.75,3221.0,0.0,0.0,583.25,0.0,95.0,31.0,3533.75
2023-01-09 13:00:00+00:00,37.5,675.75,239.0,1901.25,3053.0,0.0,0.0,1143.5,0.0,110.0,0.0,4608.5
2023-01-09 14:00:00+00:00,145.75,767.75,217.0,1743.25,3049.0,0.0,6.25,1303.25,0.0,86.0,271.0,5075.25
