,BG,HU,MD,RS,UA,sum
2022-01-01 00:00:00+00:00,19.0,89.75,0.0,0.0,80.0,114.5
2022-01-01 01:00:00+00:00,7.0,70.0,0.0,0.0,60.0,86.75
2022-01-01 02:00:00+00:00,9.0,81.25,0.0,0.0,58.0,98.0
2022-01-01 03:00:00+00:00,5.0,90.0,0.0,0.0,67.0,108.0
2022-01-01 04:00:00+00:00,46.0,74.0,0.0,0.0,53.0,98.75
2022-01-01 05:00:00+00:00,24.0,21.5,0.0,0.0,15.0,31.25
2022-01-01 06:00:00+00:00,83.0,7.25,0.0,0.0,0.0,28.0
2022-01-01 07:00:00+00:00,108.0,2.25,0.0,0.0,0.0,29.25
2022-01-01 08:00:00+00:00,74.0,0.0,0.0,0.0,0.0,18.5
2022-01-01 09:00:00+00:00,61.0,0.0,0.0,0.0,0.0,15.25
2022-01-01 10:00:00+00:00,55.0,0.0,0.0,0.0,0.0,13.75
2022-01-01 11:00:00+00:00,69.0,0.0,0.0,0.0,0.0,17.25
2022-01-01 12:00:00+00:00,95.0,0.0,0.0,0.0,0.0,23.75
2022-01-01 13:00:00+00:00,124.0,0.0,0.0,0.0,0.0,31.0
2022-01-01 14:00:00+00:00,140.0,6.5,0.0,0.0,0.0,41.5
2022-01-01 15:00:00+00:00,228.0,23.25,0.0,0.0,0.0,80.25
2022-01-01 16:00:00+00:00,224.0,5.25,0.0,0.0,0.0,61.25
2022-01-01 17:00:00+00:00,270.0,2.25,0.0,0.0,0.0,69.75
2022-01-01 18:00:00+00:00,270.0,4.25,0.0,0.0,0.0,71.75
2022-01-01 19:00:00+00:00,238.0,5.25,0.0,0.0,24.0,70.75
2022-01-01 20:00:00+00:00,138.0,4.0,0.0,0.0,51.0,51.25
2022-01-01 21:00:00+00:00,81.0,0.0,0.0,0.0,15.0,24.0
2022-01-01 22:00:00+00:00,41.0,0.0,0.0,0.0,0.0,10.25
2022-01-01 23:00:00+00:00,59.0,6.0,0.0,0.0,53.0,34.0
2022-01-02 00:00:00+00:00,25.0,5.0,0.0,0.0,38.0,20.75
2022-01-02 01:00:00+00:00,52.0,0.0,0.0,0.0,4.0,14.0
2022-01-02 02:00:00+00:00,33.0,0.0,0.0,0.0,0.0,8.25
2022-01-02 03:00:00+00:00,58.0,0.0,0.0,0.0,0.0,14.5
2022-01-02 04:00:00+00:00,156.0,0.0,0.0,0.0,0.0,39.0
2022-01-02 05:00:00+00:00,162.0,0.0,0.0,0.0,0.0,40.5
2022-01-02 06:00:00+00:00,128.0,0.0,0.0,0.0,0.0,32.0
2022-01-02 07:00:00+00:00,118.0,2.5,0.0,0.0,3.0,32.75
2022-01-02 08:00:00+00:00,162.0,58.0,0.0,0.0,57.0,112.75
2022-01-02 09:00:00+00:00,220.0,160.5,0.0,0.0,172.0,258.5
2022-01-02 10:00:00+00:00,241.0,193.25,0.0,0.0,255.0,317.25
2022-01-02 11:00:00+00:00,292.0,218.25,,0.0,285.0,362.5
2022-01-02 12:00:00+00:00,321.0,270.25,,0.0,350.0,438.0
2022-01-02 13:00:00+00:00,446.0,303.5,,0.0,400.0,515.0
2022-01-02 14:00:00+00:00,525.0,314.25,,0.0,431.0,553.25
2022-01-02 15:00:00+00:00,622.0,391.5,,0.0,469.0,664.25
2022-01-02 16:00:00+00:00,571.0,342.5,0.0,0.0,440.0,595.25
2022-01-02 17:00:00+00:00,539.0,284.75,0.0,0.0,411.0,522.25
2022-01-02 18:00:00+00:00,447.0,287.0,0.0,0.0,391.0,496.5
2022-01-02 19:00:00+00:00,198.0,248.25,0.0,0.0,282.0,368.25
2022-01-02 20:00:00+00:00,10.0,227.75,0.0,0.0,221.0,285.5
2022-01-02 21:00:00+00:00,0.0,138.25,0.0,0.0,187.0,185.0
2022-01-02 22:00:00+00:00,0.0,48.25,0.0,0.0,115.0,77.0
2022-01-02 23:00:00+00:00,0.0,2.0,0.0,0.0,51.0,14.75
2022-01-03 00:00:00+00:00,0.0,0.25,0.0,0.0,20.0,5.25
2022-01-03 01:00:00+00:00,12.0,51.25,0.0,0.0,56.0,68.25
2022-01-03 02:00:00+00:00,57.0,106.75,0.0,0.0,67.0,137.75
2022-01-03 03:00:00+00:00,98.0,172.5,0.0,0.0,112.0,225.0
2022-01-03 04:00:00+00:00,90.0,192.5,0.0,0.0,165.0,256.25
2022-01-03 05:00:00+00:00,163.0,212.0,0.0,0.0,245.0,314.0
2022-01-03 06:00:00+00:00,252.0,123.75,0.0,0.0,269.0,254.0
2022-01-03 07:00:00+00:00,326.0,140.0,0.0,0.0,291.0,294.25
2022-01-03 08:00:00+00:00,334.0,74.5,0.0,0.0,237.0,217.25
2022-01-03 09:00:00+00:00,367.0,116.75,0.0,0.0,224.0,264.5
2022-01-03 10:00:00+00:00,316.0,101.75,0.0,0.0,226.0,237.25
2022-01-03 11:00:00+00:00,336.0,120.5,0.0,0.0,257.0,268.75
2022-01-03 12:00:00+00:00,271.0,73.25,0.0,0.0,220.0,196.0
2022-01-03 13:00:00+00:00,262.0,101.0,,0.0,231.0,224.25
2022-01-03 14:00:00+00:00,344.0,93.75,0.0,0.0,183.0,225.5
2022-01-03 15:00:00+00:00,396.0,124.75,0.0,0.0,228.0,280.75
2022-01-03 16:00:00+00:00,342.0,94.25,0.0,0.0,246.0,241.25
2022-01-03 17:00:00+00:00,312.0,57.5,0.0,0.0,231.0,193.25
2022-01-03 18:00:00+00:00,261.0,41.25,0.0,0.0,223.0,162.25
2022-01-03 19:00:00+00:00,195.0,37.5,0.0,0.0,179.0,131.0
2022-01-03 20:00:00+00:00,150.0,10.75,0.0,0.0,145.0,84.5
2022-01-03 21:00:00+00:00,110.0,0.0,0.0,0.0,82.0,48.0
2022-01-03 22:00:00+00:00,73.0,0.0,0.0,0.0,68.0,35.25
2022-01-03 23:00:00+00:00,47.0,1.25,0.0,0.0,108.0,40.0
2022-01-04 00:00:00+00:00,51.0,0.25,0.0,0.0,73.0,31.25
2022-01-04 01:00:00+00:00,112.0,1.75,0.0,0.0,65.0,46.0
2022-01-04 02:00:00+00:00,129.0,25.0,0.0,0.0,81.0,77.5
2022-01-04 03:00:00+00:00,114.0,24.0,0.0,0.0,108.0,79.5
2022-01-04 04:00:00+00:00,114.0,145.5,0.0,0.0,269.0,241.25
2022-01-04 05:00:00+00:00,174.0,174.0,0.0,0.0,286.0,289.0
2022-01-04 06:00:00+00:00,389.0,215.5,0.0,0.0,292.0,385.75
2022-01-04 07:00:00+00:00,536.0,234.25,0.0,15.0,302.0,447.5
2022-01-04 08:00:00+00:00,499.0,197.25,0.0,46.0,253.0,396.75
2022-01-04 09:00:00+00:00,607.0,218.25,0.0,41.0,260.0,445.25
2022-01-04 10:00:00+00:00,689.0,166.75,0.0,0.0,207.0,390.75
2022-01-04 11:00:00+00:00,588.0,185.5,0.0,0.0,212.0,385.5
2022-01-04 12:00:00+00:00,536.0,193.0,0.0,0.0,211.0,379.75
2022-01-04 13:00:00+00:00,518.0,247.25,0.0,0.0,231.0,434.5
2022-01-04 14:00:00+00:00,534.0,238.0,0.0,0.0,206.0,423.0
2022-01-04 15:00:00+00:00,489.0,250.5,0.0,0.0,242.0,433.25
2022-01-04 16:00:00+00:00,383.0,189.5,0.0,0.0,213.0,338.5
2022-01-04 17:00:00+00:00,347.0,134.5,0.0,0.0,200.0,271.25
2022-01-04 18:00:00+00:00,292.0,91.5,0.0,0.0,174.0,208.0
2022-01-04 19:00:00+00:00,246.0,5.75,0.0,0.0,102.0,92.75
2022-01-04 20:00:00+00:00,162.0,0.0,0.0,0.0,69.0,57.75
2022-01-04 21:00:00+00:00,57.0,0.0,0.0,0.0,51.0,27.0
2022-01-04 22:00:00+00:00,16.0,6.0,0.0,0.0,14.0,13.5
2022-01-04 23:00:00+00:00,43.0,7.5,0.0,0.0,12.0,21.25
2022-01-05 00:00:00+00:00,80.0,1.5,0.0,0.0,0.0,21.5
2022-01-05 01:00:00+00:00,111.0,8.75,0.0,0.0,0.0,36.5
2022-01-05 02:00:00+00:00,193.0,41.25,0.0,0.0,0.0,89.5
2022-01-05 03:00:00+00:00,194.0,69.5,0.0,0.0,1.0,118.25
2022-01-05 04:00:00+00:00,196.0,208.0,0.0,0.0,169.0,299.25
2022-01-05 05:00:00+00:00,192.0,89.75,0.0,0.0,201.0,188.0
2022-01-05 06:00:00+00:00,297.0,5.75,0.0,0.0,102.0,105.5
2022-01-05 07:00:00+00:00,323.0,0.5,0.0,0.0,90.0,103.75
2022-01-05 08:00:00+00:00,384.0,0.0,0.0,0.0,0.0,96.0
2022-01-05 09:00:00+00:00,491.0,0.0,0.0,0.0,0.0,122.75
2022-01-05 10:00:00+00:00,520.0,0.0,0.0,0.0,0.0,130.0
2022-01-05 11:00:00+00:00,553.0,0.0,0.0,0.0,0.0,138.25
2022-01-05 12:00:00+00:00,536.0,0.0,0.0,0.0,0.0,134.0
2022-01-05 13:00:00+00:00,472.0,0.0,0.0,0.0,2.0,118.5
2022-01-05 14:00:00+00:00,438.0,0.0,0.0,0.0,42.0,120.0
2022-01-05 15:00:00+00:00,445.0,92.5,0.0,0.0,179.0,248.5
2022-01-05 16:00:00+00:00,350.0,60.25,0.0,0.0,193.0,196.0
2022-01-05 17:00:00+00:00,326.0,45.25,0.0,0.0,186.0,173.25
2022-01-05 18:00:00+00:00,345.0,10.25,0.0,0.0,185.0,142.75
2022-01-05 19:00:00+00:00,333.0,5.5,0.0,0.0,132.0,121.75
2022-01-05 20:00:00+00:00,218.0,0.5,0.0,0.0,116.0,84.0
2022-01-05 21:00:00+00:00,240.0,1.0,0.0,0.0,141.0,96.25
2022-01-05 22:00:00+00:00,134.0,0.0,0.0,0.0,85.0,54.75
2022-01-05 23:00:00+00:00,46.0,0.25,0.0,0.0,127.0,43.5
2022-01-06 00:00:00+00:00,45.0,0.75,0.0,0.0,125.0,43.25
2022-01-06 01:00:00+00:00,106.0,0.5,0.0,0.0,99.0,51.75
2022-01-06 02:00:00+00:00,185.0,16.5,0.0,0.0,114.0,91.25
2022-01-06 03:00:00+00:00,133.0,28.0,0.0,0.0,128.0,93.25
2022-01-06 04:00:00+00:00,183.0,76.5,0.0,0.0,131.0,155.0
2022-01-06 05:00:00+00:00,133.0,24.25,0.0,0.0,97.0,81.75
2022-01-06 06:00:00+00:00,245.0,67.0,0.0,0.0,98.0,152.75
2022-01-06 07:00:00+00:00,446.0,1.25,0.0,0.0,15.0,116.5
2022-01-06 08:00:00+00:00,471.0,0.25,0.0,0.0,0.0,118.0
2022-01-06 09:00:00+00:00,514.0,0.0,0.0,0.0,0.0,128.5
2022-01-06 10:00:00+00:00,571.0,0.0,0.0,0.0,0.0,142.75
2022-01-06 11:00:00+00:00,517.0,0.0,0.0,0.0,0.0,129.25
2022-01-06 12:00:00+00:00,561.0,0.0,0.0,0.0,0.0,140.25
2022-01-06 13:00:00+00:00,409.0,0.0,0.0,0.0,0.0,102.25
2022-01-06 14:00:00+00:00,473.0,0.0,0.0,0.0,0.0,118.25
2022-01-06 15:00:00+00:00,549.0,0.0,0.0,0.0,0.0,137.25
2022-01-06 16:00:00+00:00,457.0,0.0,0.0,0.0,0.0,114.25
2022-01-06 17:00:00+00:00,462.0,0.0,0.0,0.0,80.0,135.5
2022-01-06 18:00:00+00:00,470.0,0.0,0.0,0.0,99.0,142.25
2022-01-06 19:00:00+00:00,151.0,45.5,0.0,0.0,176.0,127.25
2022-01-06 20:00:00+00:00,29.0,19.5,0.0,0.0,171.0,69.5
2022-01-06 21:00:00+00:00,2.0,170.75,0.0,0.0,248.0,233.25
2022-01-06 22:00:00+00:00,0.0,115.25,0.0,0.0,194.0,163.75
2022-01-06 23:00:00+00:00,107.0,90.75,0.0,0.0,151.0,155.25
2022-01-07 00:00:00+00:00,166.0,7.25,0.0,0.0,82.0,69.25
2022-01-07 01:00:00+00:00,93.0,65.0,0.0,0.0,123.0,119.0
2022-01-07 02:00:00+00:00,146.0,109.75,0.0,0.0,137.0,180.5
2022-01-07 03:00:00+00:00,117.0,174.5,0.0,0.0,189.0,251.0
2022-01-07 04:00:00+00:00,100.0,322.75,0.0,0.0,362.0,438.25
2022-01-07 05:00:00+00:00,94.0,248.25,0.0,0.0,380.0,366.75
2022-01-07 06:00:00+00:00,61.0,243.25,0.0,0.0,407.0,360.25
2022-01-07 07:00:00+00:00,32.0,249.0,0.0,0.0,459.0,371.75
2022-01-07 08:00:00+00:00,2.0,276.5,0.0,0.0,481.0,397.25
2022-01-07 09:00:00+00:00,4.0,202.5,0.0,0.0,421.0,308.75
2022-01-07 10:00:00+00:00,39.0,208.0,0.0,0.0,428.0,324.75
2022-01-07 11:00:00+00:00,45.0,309.25,0.0,0.0,465.0,436.75
2022-01-07 12:00:00+00:00,102.0,296.25,0.0,0.0,451.0,434.5
2022-01-07 13:00:00+00:00,122.0,267.0,0.0,0.0,429.0,404.75
2022-01-07 14:00:00+00:00,220.0,256.25,0.0,0.0,416.0,415.25
2022-01-07 15:00:00+00:00,409.0,211.0,0.0,0.0,373.0,406.5
2022-01-07 16:00:00+00:00,363.0,203.75,0.0,39.0,350.0,391.75
2022-01-07 17:00:00+00:00,336.0,152.75,0.0,0.0,310.0,314.25
2022-01-07 18:00:00+00:00,328.0,77.75,0.0,0.0,257.0,224.0
2022-01-07 19:00:00+00:00,347.0,8.0,0.0,0.0,163.0,135.5
2022-01-07 20:00:00+00:00,342.0,1.25,0.0,0.0,155.0,125.5
2022-01-07 21:00:00+00:00,337.0,17.0,0.0,0.0,186.0,147.75
2022-01-07 22:00:00+00:00,291.0,0.0,0.0,0.0,146.0,109.25
2022-01-07 23:00:00+00:00,184.0,0.0,0.0,0.0,138.0,80.5
2022-01-08 00:00:00+00:00,117.0,0.0,0.0,0.0,151.0,67.0
2022-01-08 01:00:00+00:00,181.0,0.0,0.0,0.0,144.0,81.25
2022-01-08 02:00:00+00:00,202.0,0.25,0.0,0.0,142.0,86.25
2022-01-08 03:00:00+00:00,188.0,0.0,0.0,0.0,147.0,83.75
2022-01-08 04:00:00+00:00,236.0,0.5,0.0,0.0,152.0,97.5
2022-01-08 05:00:00+00:00,178.0,0.25,0.0,0.0,146.0,81.25
2022-01-08 06:00:00+00:00,190.0,31.5,0.0,0.0,193.0,127.25
2022-01-08 07:00:00+00:00,229.0,101.75,0.0,0.0,247.0,220.75
2022-01-08 08:00:00+00:00,248.0,75.5,0.0,0.0,238.0,197.0
2022-01-08 09:00:00+00:00,224.0,102.25,0.0,0.0,261.0,223.5
2022-01-08 10:00:00+00:00,231.0,88.25,0.0,0.0,222.0,201.5
2022-01-08 11:00:00+00:00,188.0,76.75,0.0,0.0,218.0,178.25
2022-01-08 12:00:00+00:00,167.0,67.0,0.0,0.0,156.0,147.75
2022-01-08 13:00:00+00:00,182.0,128.0,0.0,0.0,166.0,215.0
2022-01-08 14:00:00+00:00,266.0,93.75,0.0,0.0,155.0,199.0
2022-01-08 15:00:00+00:00,301.0,74.5,0.0,0.0,153.0,188.0
2022-01-08 16:00:00+00:00,296.0,84.75,0.0,0.0,184.0,204.75
2022-01-08 17:00:00+00:00,292.0,76.5,0.0,0.0,181.0,194.75
2022-01-08 18:00:00+00:00,260.0,42.0,0.0,0.0,152.0,145.0
2022-01-08 19:00:00+00:00,169.0,31.25,0.0,0.0,147.0,110.25
2022-01-08 20:00:00+00:00,96.0,25.75,0.0,0.0,125.0,81.0
2022-01-08 21:00:00+00:00,28.0,7.75,0.0,0.0,76.0,33.75
2022-01-08 22:00:00+00:00,2.0,2.25,0.0,0.0,83.0,23.5
2022-01-08 23:00:00+00:00,33.0,40.0,0.0,0.0,131.0,81.0
2022-01-09 00:00:00+00:00,52.0,16.75,0.0,0.0,108.0,56.75
2022-01-09 01:00:00+00:00,25.0,47.75,0.0,0.0,134.0,87.5
2022-01-09 02:00:00+00:00,22.0,147.5,0.0,0.0,192.0,201.0
2022-01-09 03:00:00+00:00,60.0,195.5,0.0,0.0,213.0,263.75
2022-01-09 04:00:00+00:00,131.0,155.5,0.0,0.0,200.0,238.25
2022-01-09 05:00:00+00:00,56.0,143.5,0.0,0.0,200.0,207.5
2022-01-09 06:00:00+00:00,70.0,55.0,0.0,0.0,130.0,105.0
2022-01-09 07:00:00+00:00,119.0,117.25,0.0,0.0,174.0,190.5
2022-01-09 08:00:00+00:00,138.0,157.5,0.0,0.0,206.0,243.5
2022-01-09 09:00:00+00:00,138.0,166.75,0.0,0.0,257.0,265.5
2022-01-09 10:00:00+00:00,170.0,147.25,0.0,0.0,252.0,252.75
2022-01-09 11:00:00+00:00,77.0,160.25,0.0,0.0,322.0,260.0
2022-01-09 12:00:00+00:00,49.0,167.25,0.0,0.0,334.0,263.0
2022-01-09 13:00:00+00:00,67.0,160.0,0.0,0.0,337.0,261.0
2022-01-09 14:00:00+00:00,182.0,200.75,0.0,0.0,362.0,336.75
2022-01-09 15:00:00+00:00,288.0,268.0,0.0,0.0,430.0,447.5
2022-01-09 16:00:00+00:00,264.0,249.25,0.0,0.0,431.0,423.0
2022-01-09 17:00:00+00:00,295.0,241.0,0.0,0.0,391.0,412.5
2022-01-09 18:00:00+00:00,299.0,211.5,0.0,0.0,357.0,375.5
2022-01-09 19:00:00+00:00,166.0,158.75,0.0,0.0,295.0,274.0
2022-01-09 20:00:00+00:00,69.0,120.5,0.0,0.0,201.0,188.0
2022-01-09 21:00:00+00:00,53.0,18.25,0.0,0.0,122.0,62.0
2022-01-09 22:00:00+00:00,11.0,4.25,0.0,0.0,53.0,20.25
2022-01-09 23:00:00+00:00,35.0,0.75,0.0,0.0,80.0,29.5
2022-01-10 00:00:00+00:00,31.0,1.0,0.0,0.0,73.0,27.0
2022-01-10 01:00:00+00:00,47.0,0.0,0.0,0.0,45.0,23.0
2022-01-10 02:00:00+00:00,81.0,2.0,0.0,0.0,51.0,35.0
2022-01-10 03:00:00+00:00,84.0,32.75,0.0,0.0,69.0,71.0
2022-01-10 04:00:00+00:00,222.0,117.5,0.0,0.0,61.0,188.25
2022-01-10 05:00:00+00:00,299.0,0.25,0.0,0.0,0.0,75.0
2022-01-10 06:00:00+00:00,267.0,7.25,0.0,0.0,16.0,78.0
2022-01-10 07:00:00+00:00,500.0,0.0,0.0,122.0,0.0,155.5
2022-01-10 08:00:00+00:00,516.0,0.0,0.0,81.0,0.0,149.25
2022-01-10 09:00:00+00:00,453.0,0.0,0.0,56.0,0.0,127.25
2022-01-10 10:00:00+00:00,430.0,0.0,0.0,55.0,0.0,121.25
2022-01-10 11:00:00+00:00,451.0,0.0,0.0,20.0,0.0,117.75
2022-01-10 12:00:00+00:00,483.0,0.0,0.0,0.0,0.0,120.75
2022-01-10 13:00:00+00:00,555.0,0.0,,0.0,0.0,138.75
2022-01-10 14:00:00+00:00,629.0,0.0,0.0,0.0,0.0,157.25
2022-01-10 15:00:00+00:00,708.0,0.0,0.0,0.0,,177.0
2022-01-10 16:00:00+00:00,702.0,0.0,0.0,0.0,0.0,175.5
2022-01-10 17:00:00+00:00,637.0,0.0,0.0,0.0,0.0,159.25
2022-01-10 18:00:00+00:00,546.0,0.0,0.0,0.0,0.0,136.5
2022-01-10 19:00:00+00:00,434.0,0.0,0.0,0.0,0.0,108.5
2022-01-10 20:00:00+00:00,172.0,0.0,0.0,0.0,0.0,43.0
2022-01-10 21:00:00+00:00,64.0,0.0,0.0,0.0,0.0,16.0
2022-01-10 22:00:00+00:00,17.0,0.0,0.0,0.0,5.0,5.5
2022-01-10 23:00:00+00:00,171.0,0.0,0.0,0.0,5.0,44.0
2022-01-11 00:00:00+00:00,199.0,0.0,0.0,0.0,0.0,49.75
2022-01-11 01:00:00+00:00,224.0,0.0,0.0,0.0,0.0,56.0
2022-01-11 02:00:00+00:00,271.0,0.0,0.0,0.0,0.0,67.75
2022-01-11 03:00:00+00:00,403.0,0.5,0.0,0.0,4.0,102.25
2022-01-11 04:00:00+00:00,479.0,0.25,0.0,0.0,0.0,120.0
2022-01-11 05:00:00+00:00,377.0,0.0,0.0,0.0,0.0,94.25
2022-01-11 06:00:00+00:00,573.0,0.0,0.0,0.0,0.0,143.25
2022-01-11 07:00:00+00:00,671.0,0.0,0.0,0.0,0.0,167.75
2022-01-11 08:00:00+00:00,695.0,0.0,0.0,0.0,0.0,173.75
2022-01-11 09:00:00+00:00,656.0,0.0,0.0,0.0,0.0,164.0
2022-01-11 10:00:00+00:00,640.0,0.0,0.0,0.0,0.0,160.0
2022-01-11 11:00:00+00:00,637.0,0.0,0.0,0.0,0.0,159.25
2022-01-11 12:00:00+00:00,624.0,0.0,0.0,0.0,0.0,156.0
2022-01-11 13:00:00+00:00,641.0,0.0,0.0,0.0,,160.25
2022-01-11 14:00:00+00:00,700.0,0.0,0.0,0.0,0.0,175.0
2022-01-11 15:00:00+00:00,782.0,0.0,0.0,0.0,0.0,195.5
2022-01-11 16:00:00+00:00,777.0,0.0,0.0,0.0,0.0,194.25
2022-01-11 17:00:00+00:00,778.0,0.0,0.0,0.0,0.0,194.5
2022-01-11 18:00:00+00:00,653.0,0.0,0.0,0.0,0.0,163.25
2022-01-11 19:00:00+00:00,695.0,0.0,0.0,0.0,0.0,173.75
2022-01-11 20:00:00+00:00,407.0,0.0,0.0,0.0,0.0,101.75
2022-01-11 21:00:00+00:00,354.0,0.0,0.0,0.0,0.0,88.5
2022-01-11 22:00:00+00:00,300.0,0.0,0.0,0.0,0.0,75.0
2022-01-11 23:00:00+00:00,317.0,0.0,0.0,0.0,0.0,79.25
2022-01-12 00:00:00+00:00,380.0,0.0,0.0,0.0,0.0,95.0
2022-01-12 01:00:00+00:00,412.0,0.0,0.0,0.0,0.0,103.0
2022-01-12 02:00:00+00:00,450.0,0.0,0.0,0.0,0.0,112.5
2022-01-12 03:00:00+00:00,507.0,0.0,0.0,0.0,0.0,126.75
2022-01-12 04:00:00+00:00,620.0,0.0,0.0,0.0,0.0,155.0
2022-01-12 05:00:00+00:00,590.0,0.0,0.0,0.0,0.0,147.5
2022-01-12 06:00:00+00:00,588.0,0.0,0.0,0.0,0.0,147.0
2022-01-12 07:00:00+00:00,581.0,0.0,0.0,0.0,0.0,145.25
2022-01-12 08:00:00+00:00,567.0,0.0,0.0,0.0,0.0,141.75
2022-01-12 09:00:00+00:00,514.0,0.0,0.0,0.0,,128.5
2022-01-12 10:00:00+00:00,544.0,0.0,0.0,0.0,,136.0
2022-01-12 11:00:00+00:00,550.0,0.0,0.0,0.0,0.0,137.5
2022-01-12 12:00:00+00:00,543.0,0.0,0.0,0.0,0.0,135.75
2022-01-12 13:00:00+00:00,612.0,0.0,0.0,0.0,0.0,153.0
2022-01-12 14:00:00+00:00,689.0,0.0,0.0,0.0,0.0,172.25
2022-01-12 15:00:00+00:00,772.0,0.0,0.0,0.0,0.0,193.0
2022-01-12 16:00:00+00:00,635.0,0.0,0.0,0.0,0.0,158.75
2022-01-12 17:00:00+00:00,620.0,0.0,0.0,0.0,0.0,155.0
2022-01-12 18:00:00+00:00,590.0,0.0,0.0,0.0,0.0,147.5
2022-01-12 19:00:00+00:00,500.0,0.0,0.0,0.0,0.0,125.0
2022-01-12 20:00:00+00:00,399.0,0.0,0.0,0.0,0.0,99.75
2022-01-12 21:00:00+00:00,361.0,0.0,0.0,0.0,0.0,90.25
2022-01-12 22:00:00+00:00,285.0,0.0,0.0,0.0,10.0,73.75
2022-01-12 23:00:00+00:00,209.0,1.25,0.0,0.0,158.0,93.0
2022-01-13 00:00:00+00:00,208.0,9.25,0.0,0.0,160.0,101.25
2022-01-13 01:00:00+00:00,302.0,23.25,0.0,0.0,160.0,138.75
2022-01-13 02:00:00+00:00,386.0,54.75,0.0,0.0,178.0,195.75
2022-01-13 03:00:00+00:00,421.0,68.0,0.0,0.0,187.0,220.0
2022-01-13 04:00:00+00:00,373.0,286.5,0.0,0.0,377.0,474.0
2022-01-13 05:00:00+00:00,446.0,208.0,0.0,0.0,329.0,401.75
2022-01-13 06:00:00+00:00,611.0,317.0,0.0,0.0,375.0,563.5
2022-01-13 07:00:00+00:00,748.0,386.0,0.0,107.0,437.0,709.0
2022-01-13 08:00:00+00:00,868.0,294.75,0.0,135.0,375.0,639.25
2022-01-13 09:00:00+00:00,767.0,270.5,0.0,151.0,372.0,593.0
2022-01-13 10:00:00+00:00,626.0,256.5,0.0,136.0,335.0,530.75
2022-01-13 11:00:00+00:00,599.0,242.0,0.0,80.0,314.0,490.25
2022-01-13 12:00:00+00:00,552.0,164.25,0.0,94.0,228.0,382.75
2022-01-13 13:00:00+00:00,530.0,166.75,0.0,51.0,241.0,372.25
2022-01-13 14:00:00+00:00,521.0,91.75,0.0,32.0,226.0,286.5
2022-01-13 15:00:00+00:00,584.0,132.5,0.0,147.0,258.0,379.75
2022-01-13 16:00:00+00:00,595.0,52.25,0.0,0.0,195.0,249.75
2022-01-13 17:00:00+00:00,536.0,2.25,0.0,0.0,127.0,168.0
2022-01-13 18:00:00+00:00,405.0,0.0,0.0,0.0,85.0,122.5
2022-01-13 19:00:00+00:00,171.0,0.0,0.0,0.0,117.0,72.0
2022-01-13 20:00:00+00:00,49.0,0.0,0.0,0.0,177.0,56.5
2022-01-13 21:00:00+00:00,8.0,3.25,0.0,0.0,273.0,73.5
2022-01-13 22:00:00+00:00,4.0,1.5,0.0,0.0,295.0,76.25
2022-01-13 23:00:00+00:00,3.0,2.0,0.0,0.0,330.0,85.25
2022-01-14 00:00:00+00:00,4.0,4.0,0.0,0.0,308.0,82.0
2022-01-14 01:00:00+00:00,10.0,9.25,0.0,0.0,291.0,84.5
2022-01-14 02:00:00+00:00,60.0,60.5,0.0,0.0,321.0,155.75
2022-01-14 03:00:00+00:00,118.0,138.25,0.0,0.0,375.0,261.5
2022-01-14 04:00:00+00:00,105.0,298.25,0.0,0.0,538.0,459.0
2022-01-14 05:00:00+00:00,122.0,197.5,0.0,0.0,433.0,336.25
2022-01-14 06:00:00+00:00,193.0,196.75,0.0,0.0,388.0,342.0
2022-01-14 07:00:00+00:00,253.0,255.0,0.0,28.0,388.0,422.25
2022-01-14 08:00:00+00:00,229.0,320.25,0.0,0.0,408.0,479.5
2022-01-14 09:00:00+00:00,176.0,330.25,0.0,0.0,410.0,476.75
2022-01-14 10:00:00+00:00,174.0,292.25,0.0,0.0,357.0,425.0
2022-01-14 11:00:00+00:00,184.0,243.75,0.0,0.0,321.0,370.0
2022-01-14 12:00:00+00:00,211.0,230.75,0.0,0.0,329.0,365.75
2022-01-14 13:00:00+00:00,186.0,227.0,0.0,0.0,340.0,358.5
2022-01-14 14:00:00+00:00,243.0,180.5,0.0,0.0,287.0,313.0
2022-01-14 15:00:00+00:00,358.0,194.25,0.0,0.0,250.0,346.25
2022-01-14 16:00:00+00:00,305.0,122.5,0.0,0.0,225.0,255.0
2022-01-14 17:00:00+00:00,320.0,92.25,0.0,0.0,207.0,224.0
2022-01-14 18:00:00+00:00,303.0,39.25,0.0,0.0,158.0,154.5
2022-01-14 19:00:00+00:00,241.0,7.75,0.0,0.0,132.0,101.0
2022-01-14 20:00:00+00:00,122.0,55.5,0.0,0.0,178.0,130.5
2022-01-14 21:00:00+00:00,106.0,61.5,0.0,0.0,160.0,128.0
2022-01-14 22:00:00+00:00,170.0,17.0,0.0,0.0,108.0,86.5
2022-01-14 23:00:00+00:00,300.0,19.75,0.0,0.0,115.0,123.5
2022-01-15 00:00:00+00:00,287.0,17.75,0.0,0.0,115.0,118.25
2022-01-15 01:00:00+00:00,270.0,9.5,0.0,0.0,121.0,107.25
2022-01-15 02:00:00+00:00,298.0,11.75,0.0,0.0,92.0,109.25
2022-01-15 03:00:00+00:00,340.0,15.75,0.0,0.0,69.0,118.0
2022-01-15 04:00:00+00:00,381.0,29.5,0.0,0.0,93.0,148.0
