,CZ,DE,HU,IT,SI,CH,sum
2024-01-02 23:00:00+00:00,1230.0,2211.5,0.0,0.0,0.0,341.0,2604.25
2024-01-03 00:00:00+00:00,1062.0,2258.75,0.0,0.0,0.0,347.0,2611.0
2024-01-03 01:00:00+00:00,963.0,1965.0,0.0,0.0,0.0,260.0,2270.75
2024-01-03 02:00:00+00:00,911.0,1908.75,0.0,0.0,0.0,318.0,2216.0
2024-01-03 03:00:00+00:00,901.0,1916.25,0.0,0.0,0.0,209.0,2193.75
2024-01-03 04:00:00+00:00,1062.0,2203.75,0.0,0.0,0.0,474.0,2587.75
2024-01-03 05:00:00+00:00,960.0,2354.75,0.0,0.0,0.0,435.0,2703.5
2024-01-03 06:00:00+00:00,789.0,1925.0,0.0,0.0,0.0,79.0,2142.0
2024-01-03 07:00:00+00:00,828.0,1743.75,0.0,0.0,0.0,62.0,1966.25
2024-01-03 08:00:00+00:00,828.0,1502.25,0.0,0.0,0.0,0.0,1709.25
2024-01-03 09:00:00+00:00,596.0,1662.5,0.0,0.0,0.0,0.0,1811.5
2024-01-03 10:00:00+00:00,474.0,1507.0,0.0,0.0,0.0,0.0,1625.5
2024-01-03 11:00:00+00:00,379.0,1476.5,0.0,0.0,0.0,0.0,1571.25
2024-01-03 12:00:00+00:00,325.0,1443.75,0.0,0.0,0.0,0.0,1525.0
2024-01-03 13:00:00+00:00,343.0,1080.0,0.0,0.0,0.0,0.0,1165.75
2024-01-03 14:00:00+00:00,506.0,744.5,0.0,0.0,0.0,0.0,871.0
2024-01-03 15:00:00+00:00,635.0,663.25,0.0,0.0,0.0,0.0,822.0
2024-01-03 16:00:00+00:00,807.0,523.75,0.0,0.0,0.0,128.0,757.5
2024-01-03 17:00:00+00:00,823.0,524.0,0.0,0.0,0.0,92.0,752.75
2024-01-03 18:00:00+00:00,735.0,405.0,0.0,0.0,0.0,35.0,597.5
2024-01-03 19:00:00+00:00,645.0,611.0,0.0,0.0,0.0,0.0,772.25
2024-01-03 20:00:00+00:00,653.0,484.5,0.0,0.0,0.0,0.0,647.75
2024-01-03 21:00:00+00:00,773.0,548.75,0.0,0.0,0.0,0.0,742.0
2024-01-03 22:00:00+00:00,958.0,851.75,0.0,0.0,0.0,0.0,1091.25
2024-01-03 23:00:00+00:00,912.0,1148.75,0.0,0.0,0.0,162.0,1417.25
2024-01-04 00:00:00+00:00,720.0,1155.75,0.0,0.0,0.0,403.0,1436.5
2024-01-04 01:00:00+00:00,635.0,1219.0,0.0,0.0,0.0,459.0,1492.5
2024-01-04 02:00:00+00:00,533.0,1206.25,0.0,0.0,0.0,394.0,1438.0
2024-01-04 03:00:00+00:00,456.0,1203.25,0.0,0.0,0.0,417.0,1421.5
2024-01-04 04:00:00+00:00,657.0,1182.0,0.0,0.0,0.0,238.0,1405.75
2024-01-04 05:00:00+00:00,479.0,930.0,0.0,0.0,0.0,0.0,1049.75
2024-01-04 06:00:00+00:00,447.0,846.25,0.0,0.0,0.0,0.0,958.0
2024-01-04 07:00:00+00:00,308.0,627.25,0.0,0.0,0.0,0.0,704.25
2024-01-04 08:00:00+00:00,13.0,853.25,0.0,0.0,136.5,0.0,993.0
2024-01-04 09:00:00+00:00,0.0,1019.0,0.0,0.0,417.5,0.0,1436.5
2024-01-04 10:00:00+00:00,0.0,1630.0,0.0,0.0,539.0,0.0,2169.0
2024-01-04 11:00:00+00:00,0.0,993.0,0.0,0.0,384.5,0.0,1377.5
2024-01-04 12:00:00+00:00,0.0,666.25,0.0,0.0,255.5,0.0,921.75
2024-01-04 13:00:00+00:00,18.0,592.0,0.0,0.0,0.0,55.0,610.25
2024-01-04 14:00:00+00:00,144.0,503.25,0.0,0.0,0.0,55.0,553.0
2024-01-04 15:00:00+00:00,184.0,836.0,0.0,0.0,0.0,0.0,882.0
2024-01-04 16:00:00+00:00,271.0,917.5,0.0,0.0,0.0,0.0,985.25
2024-01-04 17:00:00+00:00,280.0,1096.75,0.0,0.0,6.5,0.0,1173.25
2024-01-04 18:00:00+00:00,262.0,690.75,0.0,0.0,0.0,137.0,790.5
2024-01-04 19:00:00+00:00,239.0,523.75,0.0,0.0,0.0,204.0,634.5
2024-01-04 20:00:00+00:00,393.0,595.0,0.0,0.0,0.0,0.0,693.25
2024-01-04 21:00:00+00:00,403.0,550.25,0.0,0.0,0.0,0.0,651.0
2024-01-04 22:00:00+00:00,465.0,591.5,0.0,0.0,2.25,0.0,710.0
2024-01-04 23:00:00+00:00,661.0,672.0,0.0,0.0,0.0,0.0,837.25
2024-01-05 00:00:00+00:00,763.0,441.5,0.0,0.0,0.0,0.0,632.25
2024-01-05 01:00:00+00:00,764.0,554.0,0.0,0.0,0.0,0.0,745.0
2024-01-05 02:00:00+00:00,703.0,469.0,0.0,0.0,0.0,0.0,644.75
2024-01-05 03:00:00+00:00,761.0,488.5,0.0,0.0,0.0,0.0,678.75
2024-01-05 04:00:00+00:00,759.0,953.75,0.0,0.0,0.0,76.0,1162.5
2024-01-05 05:00:00+00:00,888.0,1031.0,0.0,0.0,0.0,412.0,1356.0
2024-01-05 06:00:00+00:00,853.0,804.25,0.0,0.0,0.0,251.0,1080.25
2024-01-05 07:00:00+00:00,665.0,427.0,0.0,0.0,0.0,43.0,604.0
2024-01-05 08:00:00+00:00,376.0,689.25,0.0,0.0,123.75,0.0,907.0
2024-01-05 09:00:00+00:00,279.0,1142.75,15.5,0.0,284.5,0.0,1512.5
2024-01-05 10:00:00+00:00,246.0,1342.75,42.25,0.0,371.25,0.0,1817.75
2024-01-05 11:00:00+00:00,298.0,1150.75,0.0,0.0,302.25,0.0,1527.5
2024-01-05 12:00:00+00:00,347.0,875.75,0.0,0.0,100.75,0.0,1063.25
2024-01-05 13:00:00+00:00,530.0,766.25,0.0,0.0,0.0,0.0,898.75
2024-01-05 14:00:00+00:00,625.0,587.0,0.0,0.0,0.0,0.0,743.25
2024-01-05 15:00:00+00:00,516.0,628.0,0.0,0.0,0.0,0.0,757.0
2024-01-05 16:00:00+00:00,722.0,525.75,0.0,0.0,0.0,147.0,743.0
2024-01-05 17:00:00+00:00,760.0,480.25,0.0,0.0,0.0,208.0,722.25
2024-01-05 18:00:00+00:00,826.0,668.75,0.0,0.0,0.0,0.0,875.25
2024-01-05 19:00:00+00:00,782.0,635.75,0.0,0.0,0.0,0.0,831.25
2024-01-05 20:00:00+00:00,814.0,525.75,0.0,0.0,0.0,0.0,729.25
2024-01-05 21:00:00+00:00,881.0,481.5,0.0,0.0,0.0,0.0,701.75
2024-01-05 22:00:00+00:00,987.0,601.75,0.0,0.0,0.0,0.0,848.5
2024-01-05 23:00:00+00:00,842.0,479.0,0.0,0.0,0.0,0.0,689.5
2024-01-06 00:00:00+00:00,887.0,340.0,0.0,0.0,1.25,59.0,577.75
2024-01-06 01:00:00+00:00,851.0,318.75,126.25,0.0,173.75,73.0,849.75
2024-01-06 02:00:00+00:00,712.0,237.25,218.25,0.0,229.75,322.0,943.75
2024-01-06 03:00:00+00:00,639.0,186.25,131.0,0.0,246.0,424.0,829.0
2024-01-06 04:00:00+00:00,836.0,219.75,162.75,0.0,346.25,271.0,1005.5
2024-01-06 05:00:00+00:00,834.0,419.75,287.5,0.0,610.5,0.0,1526.25
2024-01-06 06:00:00+00:00,787.0,541.75,79.75,0.0,453.25,0.0,1271.5
2024-01-06 07:00:00+00:00,855.0,482.75,67.25,0.0,481.0,0.0,1244.75
2024-01-06 08:00:00+00:00,812.0,239.25,83.5,0.0,529.5,324.0,1136.25
2024-01-06 09:00:00+00:00,804.0,227.5,202.75,0.0,589.25,330.0,1303.0
2024-01-06 10:00:00+00:00,879.0,434.0,74.0,0.0,407.5,143.0,1171.0
2024-01-06 11:00:00+00:00,814.0,201.0,32.75,0.0,502.25,546.0,1076.0
2024-01-06 12:00:00+00:00,671.0,277.5,0.0,0.0,350.5,551.0,933.5
2024-01-06 13:00:00+00:00,533.0,382.25,0.0,0.0,296.5,490.0,934.5
2024-01-06 14:00:00+00:00,550.0,322.5,0.0,0.0,342.0,444.0,913.0
2024-01-06 15:00:00+00:00,587.0,260.75,0.0,0.0,275.25,590.0,830.25
2024-01-06 16:00:00+00:00,459.0,574.75,0.0,0.0,304.5,412.0,1097.0
2024-01-06 17:00:00+00:00,417.0,689.5,0.0,0.0,369.0,236.0,1221.75
2024-01-06 18:00:00+00:00,402.0,675.25,0.0,0.0,406.75,111.0,1210.25
2024-01-06 19:00:00+00:00,313.0,522.0,0.0,0.0,396.25,0.0,996.5
2024-01-06 20:00:00+00:00,393.0,682.25,0.0,0.0,278.0,0.0,1058.5
2024-01-06 21:00:00+00:00,342.0,784.0,0.0,0.0,430.25,0.0,1299.75
2024-01-06 22:00:00+00:00,242.0,1200.0,0.0,0.0,678.25,0.0,1938.75
2024-01-06 23:00:00+00:00,330.0,1192.0,0.0,0.0,752.0,0.0,2026.5
2024-01-07 00:00:00+00:00,158.0,1027.75,2.75,0.0,1007.75,0.0,2077.75
2024-01-07 01:00:00+00:00,0.0,896.25,34.75,0.0,1150.75,0.0,2081.75
2024-01-07 02:00:00+00:00,0.0,612.75,23.5,0.0,1142.75,0.0,1779.0
2024-01-07 03:00:00+00:00,0.0,637.75,4.75,0.0,1063.0,64.0,1721.5
2024-01-07 04:00:00+00:00,0.0,642.0,0.25,0.0,1026.75,92.0,1692.0
2024-01-07 05:00:00+00:00,20.0,732.5,0.0,0.0,939.75,0.0,1677.25
2024-01-07 06:00:00+00:00,139.0,652.75,0.0,0.0,874.0,0.0,1561.5
2024-01-07 07:00:00+00:00,138.0,783.0,0.0,0.0,694.5,0.0,1512.0
2024-01-07 08:00:00+00:00,4.0,1025.25,0.0,0.0,596.0,0.0,1622.25
2024-01-07 09:00:00+00:00,8.0,1106.75,0.0,0.0,535.75,0.0,1644.5
2024-01-07 10:00:00+00:00,0.0,1214.75,0.0,0.0,403.75,0.0,1618.5
2024-01-07 11:00:00+00:00,0.0,1106.0,0.0,0.0,346.75,0.0,1452.75
2024-01-07 12:00:00+00:00,0.0,1135.5,0.0,0.0,581.25,0.0,1716.75
2024-01-07 13:00:00+00:00,0.0,996.75,0.0,0.0,491.0,0.0,1487.75
2024-01-07 14:00:00+00:00,0.0,727.75,0.0,0.0,527.5,0.0,1255.25
2024-01-07 15:00:00+00:00,0.0,617.75,0.0,0.0,425.75,27.0,1050.25
2024-01-07 16:00:00+00:00,0.0,591.75,0.0,0.0,417.25,92.0,1032.0
2024-01-07 17:00:00+00:00,0.0,715.5,0.0,0.0,401.25,0.0,1116.75
2024-01-07 18:00:00+00:00,0.0,944.75,0.0,0.0,373.0,0.0,1317.75
2024-01-07 19:00:00+00:00,0.0,1255.25,0.0,0.0,295.75,0.0,1551.0
2024-01-07 20:00:00+00:00,0.0,1637.5,0.0,0.0,300.75,0.0,1938.25
2024-01-07 21:00:00+00:00,6.0,1611.75,0.0,0.0,515.0,0.0,2128.25
2024-01-07 22:00:00+00:00,90.0,1371.5,0.0,0.0,778.75,0.0,2172.75
2024-01-07 23:00:00+00:00,16.0,1332.75,0.0,0.0,769.75,0.0,2106.5
2024-01-08 00:00:00+00:00,0.0,1278.5,0.0,0.0,804.0,0.0,2082.5
2024-01-08 01:00:00+00:00,0.0,1161.25,1.5,0.0,999.5,0.0,2162.25
2024-01-08 02:00:00+00:00,0.0,1017.75,1.0,0.0,1062.5,0.0,2081.25
2024-01-08 03:00:00+00:00,0.0,954.25,0.0,0.0,984.0,0.0,1938.25
2024-01-08 04:00:00+00:00,0.0,959.75,0.0,0.0,561.5,0.0,1521.25
2024-01-08 05:00:00+00:00,64.0,1157.25,0.0,0.0,46.5,0.0,1219.75
2024-01-08 06:00:00+00:00,138.0,892.25,0.0,0.0,4.75,0.0,931.5
2024-01-08 07:00:00+00:00,68.0,765.75,0.0,0.0,0.0,0.0,782.75
2024-01-08 08:00:00+00:00,141.0,912.5,0.0,0.0,0.0,0.0,947.75
2024-01-08 09:00:00+00:00,368.0,994.0,0.0,0.0,0.75,0.0,1086.75
2024-01-08 10:00:00+00:00,458.0,974.5,0.0,0.0,0.0,0.0,1089.0
2024-01-08 11:00:00+00:00,571.0,1137.25,0.0,0.0,41.25,0.0,1321.25
2024-01-08 12:00:00+00:00,623.0,1148.25,0.0,0.0,84.5,0.0,1388.5
2024-01-08 13:00:00+00:00,507.0,921.0,0.0,0.0,19.75,0.0,1067.5
2024-01-08 14:00:00+00:00,213.0,660.0,0.0,0.0,87.5,0.0,800.75
2024-01-08 15:00:00+00:00,179.0,503.0,0.0,0.0,0.0,0.0,547.75
2024-01-08 16:00:00+00:00,325.0,699.5,0.0,0.0,0.0,0.0,780.75
2024-01-08 17:00:00+00:00,293.0,1087.0,0.0,0.0,0.0,0.0,1160.25
2024-01-08 18:00:00+00:00,231.0,812.25,0.0,0.0,0.0,0.0,870.0
2024-01-08 19:00:00+00:00,75.0,1503.0,0.0,0.0,127.5,0.0,1649.25
2024-01-08 20:00:00+00:00,199.0,1777.0,0.0,0.0,0.0,0.0,1826.75
2024-01-08 21:00:00+00:00,226.0,1620.75,0.0,0.0,134.75,0.0,1812.0
2024-01-08 22:00:00+00:00,164.0,1737.25,0.0,0.0,255.0,0.0,2033.25
2024-01-08 23:00:00+00:00,60.0,1330.5,0.0,0.0,116.0,0.0,1461.5
2024-01-09 00:00:00+00:00,8.0,1268.75,0.0,0.0,78.0,0.0,1348.75
2024-01-09 01:00:00+00:00,95.0,1044.75,0.0,0.0,158.5,0.0,1227.0
2024-01-09 02:00:00+00:00,43.0,921.75,0.0,0.0,99.0,0.0,1031.5
2024-01-09 03:00:00+00:00,113.0,958.0,0.0,0.0,14.5,0.0,1000.75
2024-01-09 04:00:00+00:00,262.0,1035.75,0.0,0.0,0.0,0.0,1101.25
2024-01-09 05:00:00+00:00,531.0,1197.0,0.0,0.0,0.0,0.0,1329.75
2024-01-09 06:00:00+00:00,310.0,509.75,0.0,0.0,0.0,171.0,630.0
2024-01-09 07:00:00+00:00,509.0,809.0,0.0,0.0,0.0,108.0,963.25
2024-01-09 08:00:00+00:00,616.0,1366.5,0.0,0.0,0.0,0.0,1520.5
2024-01-09 09:00:00+00:00,944.0,1663.5,0.25,0.0,0.0,0.0,1899.75
2024-01-09 10:00:00+00:00,1136.0,1675.0,0.0,0.0,0.0,0.0,1959.0
2024-01-09 11:00:00+00:00,1189.0,1660.0,0.0,0.0,0.0,0.0,1957.25
2024-01-09 12:00:00+00:00,1128.0,1584.0,0.0,0.0,0.0,0.0,1866.0
2024-01-09 13:00:00+00:00,1029.0,1473.0,0.0,0.0,0.0,0.0,1730.25
2024-01-09 14:00:00+00:00,754.0,1045.75,0.0,0.0,0.0,0.0,1234.25
2024-01-09 15:00:00+00:00,704.0,593.0,0.0,0.0,0.0,314.0,847.5
2024-01-09 16:00:00+00:00,716.0,560.75,0.0,0.0,0.0,616.0,893.75
2024-01-09 17:00:00+00:00,776.0,841.25,0.0,0.0,0.0,285.0,1106.5
2024-01-09 18:00:00+00:00,702.0,880.75,0.0,0.0,0.0,66.0,1072.75
2024-01-09 19:00:00+00:00,690.0,711.75,0.0,0.0,0.0,70.0,901.75
2024-01-09 20:00:00+00:00,874.0,1050.0,0.0,0.0,0.0,0.0,1268.5
2024-01-09 21:00:00+00:00,891.0,1306.0,0.0,0.0,0.0,0.0,1528.75
2024-01-09 22:00:00+00:00,789.0,1386.75,0.0,0.0,0.0,0.0,1584.0
2024-01-09 23:00:00+00:00,739.0,1422.0,0.0,0.0,0.0,0.0,1606.75
2024-01-10 00:00:00+00:00,662.0,1395.25,0.0,0.0,0.0,0.0,1560.75
2024-01-10 01:00:00+00:00,683.0,1280.25,0.0,0.0,0.0,0.0,1451.0
2024-01-10 02:00:00+00:00,707.0,1258.75,0.0,0.0,0.0,0.0,1435.5
2024-01-10 03:00:00+00:00,762.0,1228.5,0.0,0.0,0.0,0.0,1419.0
2024-01-10 04:00:00+00:00,993.0,1191.25,0.0,0.0,0.0,0.0,1439.5
2024-01-10 05:00:00+00:00,822.0,1023.0,0.0,0.0,0.0,28.0,1235.5
2024-01-10 06:00:00+00:00,927.0,603.75,0.0,0.0,0.0,469.0,952.75
2024-01-10 07:00:00+00:00,780.0,430.5,0.0,0.0,0.0,748.0,812.5
2024-01-10 08:00:00+00:00,583.0,617.25,0.0,0.0,0.0,600.0,913.0
2024-01-10 09:00:00+00:00,427.0,1008.75,147.5,0.0,34.5,80.0,1317.5
2024-01-10 10:00:00+00:00,632.0,1143.0,69.0,0.0,18.0,0.0,1388.0
2024-01-10 11:00:00+00:00,622.0,1266.0,8.5,0.0,0.0,0.0,1430.0
2024-01-10 12:00:00+00:00,481.0,1172.0,0.0,0.0,7.5,0.0,1299.75
2024-01-10 13:00:00+00:00,398.0,1094.5,0.0,0.0,0.0,0.0,1194.0
2024-01-10 14:00:00+00:00,438.0,576.75,0.0,0.0,0.0,410.0,788.75
2024-01-10 15:00:00+00:00,643.0,507.75,0.0,0.0,0.0,755.0,857.25
2024-01-10 16:00:00+00:00,602.0,537.75,0.0,0.0,0.0,730.0,870.75
2024-01-10 17:00:00+00:00,590.0,582.5,0.0,0.0,0.0,595.0,878.75
2024-01-10 18:00:00+00:00,466.0,685.25,0.0,0.0,0.0,374.0,895.25
2024-01-10 19:00:00+00:00,477.0,573.25,0.0,0.0,0.0,367.0,784.25
2024-01-10 20:00:00+00:00,633.0,644.0,0.0,0.0,0.0,0.0,802.25
2024-01-10 21:00:00+00:00,878.0,731.0,0.0,0.0,0.0,0.0,950.5
2024-01-10 22:00:00+00:00,1077.0,1112.25,0.0,0.0,0.0,0.0,1381.5
2024-01-10 23:00:00+00:00,1109.0,1371.5,0.0,0.0,0.0,0.0,1648.75
2024-01-11 00:00:00+00:00,850.0,1184.5,0.0,0.0,0.0,0.0,1397.0
2024-01-11 01:00:00+00:00,866.0,1264.0,0.0,0.0,0.0,0.0,1480.5
2024-01-11 02:00:00+00:00,921.0,1196.5,0.0,0.0,0.0,0.0,1426.75
2024-01-11 03:00:00+00:00,1055.0,1301.0,0.0,0.0,0.0,0.0,1564.75
2024-01-11 04:00:00+00:00,1246.0,1575.75,0.0,0.0,0.0,0.0,1887.25
2024-01-11 05:00:00+00:00,1365.0,1309.5,0.0,0.0,0.0,0.0,1650.75
2024-01-11 06:00:00+00:00,1250.0,708.5,0.0,0.0,0.0,1038.0,1280.5
2024-01-11 07:00:00+00:00,1213.0,466.25,0.0,0.0,0.0,905.0,995.75
2024-01-11 08:00:00+00:00,1009.0,757.25,0.0,0.0,0.0,226.0,1066.0
2024-01-11 09:00:00+00:00,884.0,1055.25,9.75,0.0,0.0,0.0,1286.0
2024-01-11 10:00:00+00:00,836.0,1417.75,18.75,0.0,0.0,0.0,1645.5
2024-01-11 11:00:00+00:00,842.0,1794.0,4.0,0.0,0.0,0.0,2008.5
2024-01-11 12:00:00+00:00,765.0,1492.75,0.0,0.0,21.5,0.0,1705.5
2024-01-11 13:00:00+00:00,727.0,1166.75,0.0,0.0,0.0,0.0,1348.5
2024-01-11 14:00:00+00:00,727.0,754.75,0.0,0.0,0.0,0.0,936.5
2024-01-11 15:00:00+00:00,872.0,678.75,0.0,0.0,0.0,115.0,925.5
2024-01-11 16:00:00+00:00,874.0,687.75,0.0,0.0,0.0,264.0,972.25
2024-01-11 17:00:00+00:00,562.0,682.75,0.0,0.0,0.0,394.0,921.75
2024-01-11 18:00:00+00:00,424.0,461.0,0.0,0.0,0.0,566.0,708.5
2024-01-11 19:00:00+00:00,274.0,443.25,0.0,0.0,0.0,519.0,641.5
2024-01-11 20:00:00+00:00,495.0,695.0,0.0,0.0,0.0,0.0,818.75
2024-01-11 21:00:00+00:00,672.0,1118.0,0.0,0.0,0.0,0.0,1286.0
2024-01-11 22:00:00+00:00,751.0,1293.25,0.0,0.0,0.0,0.0,1481.0
2024-01-11 23:00:00+00:00,626.0,1512.5,0.0,0.0,0.0,0.0,1669.0
2024-01-12 00:00:00+00:00,429.0,1206.25,0.0,0.0,0.0,0.0,1313.5
2024-01-12 01:00:00+00:00,468.0,1272.5,0.0,0.0,0.0,0.0,1389.5
2024-01-12 02:00:00+00:00,425.0,1305.75,0.0,0.0,0.0,0.0,1412.0
2024-01-12 03:00:00+00:00,512.0,1305.5,0.0,0.0,0.0,0.0,1433.5
2024-01-12 04:00:00+00:00,727.0,1442.25,0.0,0.0,0.0,0.0,1624.0
2024-01-12 05:00:00+00:00,846.0,1550.0,0.0,0.0,0.0,0.0,1761.5
2024-01-12 06:00:00+00:00,804.0,898.0,0.0,0.0,0.0,0.0,1099.0
2024-01-12 07:00:00+00:00,888.0,870.5,0.0,0.0,0.0,0.0,1092.5
2024-01-12 08:00:00+00:00,664.0,967.5,0.0,0.0,0.0,0.0,1133.5
2024-01-12 09:00:00+00:00,514.0,702.75,0.25,0.0,59.75,0.0,891.25
2024-01-12 10:00:00+00:00,314.0,1105.5,0.0,0.0,3.75,0.0,1187.75
2024-01-12 11:00:00+00:00,263.0,1101.5,0.0,0.0,0.0,0.0,1167.25
2024-01-12 12:00:00+00:00,374.0,1002.0,0.0,0.0,0.0,0.0,1095.5
2024-01-12 13:00:00+00:00,577.0,1121.25,0.0,0.0,0.0,0.0,1265.5
2024-01-12 14:00:00+00:00,693.0,897.25,0.0,0.0,0.0,0.0,1070.5
2024-01-12 15:00:00+00:00,908.0,810.0,0.0,0.0,0.0,0.0,1037.0
2024-01-12 16:00:00+00:00,1056.0,950.75,0.0,0.0,0.0,0.0,1214.75
2024-01-12 17:00:00+00:00,1094.0,1209.0,0.0,0.0,0.0,0.0,1482.5
2024-01-12 18:00:00+00:00,1012.0,1149.75,0.0,0.0,0.0,0.0,1402.75
2024-01-12 19:00:00+00:00,1071.0,1458.25,0.0,0.0,0.0,0.0,1726.0
2024-01-12 20:00:00+00:00,1256.0,1617.75,0.0,0.0,0.0,0.0,1931.75
2024-01-12 21:00:00+00:00,1441.0,1639.25,0.0,0.0,0.0,0.0,1999.5
2024-01-12 22:00:00+00:00,1483.0,1817.5,0.0,0.0,0.0,0.0,2188.25
2024-01-12 23:00:00+00:00,1416.0,2121.5,0.0,0.0,0.0,0.0,2475.5
2024-01-13 00:00:00+00:00,1373.0,1895.0,0.0,0.0,0.0,0.0,2238.25
2024-01-13 01:00:00+00:00,1249.0,1955.25,0.0,0.0,0.0,0.0,2267.5
2024-01-13 02:00:00+00:00,1150.0,1953.0,0.0,0.0,0.0,0.0,2240.5
2024-01-13 03:00:00+00:00,1181.0,1763.0,0.0,0.0,0.0,0.0,2058.25
2024-01-13 04:00:00+00:00,1104.0,1770.0,0.0,0.0,0.0,0.0,2046.0
2024-01-13 05:00:00+00:00,1164.0,2057.25,0.0,0.0,0.0,0.0,2348.25
2024-01-13 06:00:00+00:00,1330.0,2122.25,0.0,0.0,0.0,0.0,2454.75
2024-01-13 07:00:00+00:00,1307.0,1875.0,0.0,0.0,0.0,0.0,2201.75
2024-01-13 08:00:00+00:00,1052.0,1686.0,0.0,0.0,0.0,0.0,1949.0
2024-01-13 09:00:00+00:00,914.0,1363.25,0.0,0.0,0.0,0.0,1591.75
2024-01-13 10:00:00+00:00,947.0,1290.5,0.0,0.0,0.0,0.0,1527.25
2024-01-13 11:00:00+00:00,1030.0,1219.5,0.0,0.0,0.0,0.0,1477.0
